advantage_norm,P09:episode_rewards,policy_entropy,grad_norm,PMM:episode_rewards,value_loss,explained_variance,policy_loss,epoch_idx,episode_length,frames,P01:episode_rewards,approx_kl_divergence,clip_fraction,fps
15.968718111515045,405.00000000000045,1.7831196919083596,0.056216160364754506,202.25,0.021770204688073135,-1.564621925354004e-08,-0.0006050662332199863,23,347.76,235520,25.0,0.00014265481042059492,0.0,201
15.968718004226684,405.00000000000045,1.7796369217336179,0.05699758155071062,190.0,0.017496301409846638,8.940696716308593e-09,-0.0007156147712521488,24,340.21,245760,25.0,0.00016097806481027988,0.0,201
15.968717914819717,402.5000000000002,1.777859053760767,0.05433227714936443,177.25,0.01974700526916422,1.4901161193847657e-09,-0.0004407781867485028,25,331.78,256000,25.0,0.00010849946806388289,0.0,201
15.968718183040618,400.0,1.7781466670334338,0.054516613109357716,171.25,0.020728643907932564,2.421438694000244e-08,-0.0003078389860093012,26,329.33,266240,25.0,7.523328210705671e-05,0.0,201
15.96871812939644,402.5000000000002,1.777480886876583,0.05583378529243358,187.5,0.023034405329963193,-1.4901161193847656e-08,-0.00043206614973314574,27,333.24,276480,25.0,0.00010959708155091618,0.0,201
15.968718057870865,400.0,1.7758405096828938,0.05957845844061373,191.5,0.02047736773674842,-2.0861625671386717e-08,-0.0008494243105815258,28,337.55,286720,25.0,0.00019496381032553246,0.0,201
15.968718087673187,460.0000000000008,1.784287253767252,0.056487848090285106,187.5,0.019841387314954773,-1.5273690223693846e-08,-0.00047259467610274444,29,335.75,296960,25.0,0.00011625875954619502,0.0,200
15.968718135356903,355.00000000000045,1.7887875989079476,0.05465172407011003,170.5,0.02058108867786359,-2.2724270820617674e-08,-0.0008182672354450915,30,327.67,307200,25.0,0.0001816400559887299,0.0,200
15.968718087673187,402.5000000000002,1.782728150486946,0.056014074689102036,164.0,0.015914659760164797,-1.30385160446167e-08,-0.00042960031405527845,31,325.79,317440,25.0,0.00010188072540699978,0.0,200
15.968717962503433,325.0,1.785546111315489,0.05635815111992755,156.5,0.01802667622687295,-2.3096799850463868e-08,-0.0005452273529954254,32,325.77,327680,25.0,0.00013151222789531403,0.0,200
15.968718034029006,375.0,1.7864411301910876,0.05576883531884395,153.75,0.01734348860481987,-2.6077032089233397e-09,-0.0004244532969096326,33,326.7,337920,47.50000000000001,0.0001108167032040086,0.0,200
15.968717938661575,325.0,1.78871416375041,0.05784987811911041,151.5,0.019583609112305566,-9.313225746154785e-09,-0.0005601188277069014,34,324.75,348160,25.0,0.00012402212294517767,0.0,200
15.968717819452285,285.00000000000085,1.780840350687504,0.05623608659473015,148.75,0.0155861670646118,2.9802322387695314e-09,-0.0007588791697344277,35,322.09,358400,25.0,0.0001713089619968855,0.0,200
15.968717908859253,275.0,1.7825862884521484,0.05567756257799139,150.75,0.01831244169297861,9.313225746154785e-09,-0.0005262020633381326,36,320.83,368640,22.500000000000007,0.00011792339350762404,0.0,200
15.968718028068542,410.00000000000085,1.7848084732890128,0.05421567989310738,161.75,0.020972393814008682,-1.6391277313232423e-08,-0.0004571887318888912,37,328.05,378880,25.0,0.0001196975285905566,0.0,200
15.968718039989472,407.5000000000006,1.7863773800432683,0.05539054777625344,172.0,0.0195114916539751,-8.568167686462402e-09,-0.0003646779372502351,38,330.94,389120,0.0,8.105173510593033e-05,0.0,200
15.96871811747551,475.0,1.7782750673592091,0.05918229170100416,197.0,0.021904427887056953,-1.30385160446167e-08,-0.0011639990541880251,39,342.22,399360,25.0,0.0002644887670626872,0.0,200
15.968718123435973,327.5000000000002,1.784937560558319,0.05590040729840978,176.75,0.019851036986801775,-5.587935447692871e-09,-0.00048045648782135686,40,341.21,409600,22.500000000000007,0.00011800643612254191,0.0,200
15.968718177080154,475.0,1.7888309322297573,0.05595655202692708,181.25,0.020344430929981172,-5.960464477539063e-09,-0.000321309237551759,41,341.77,419840,47.50000000000001,8.406847159481146e-05,0.0,200
15.96871812939644,355.00000000000045,1.7823480091989041,0.05576343324381337,176.25,0.02121740848524496,2.9802322387695314e-09,-0.0004576232480758335,42,335.64,430080,50.0,9.91918324151797e-05,0.0,200
15.96871811747551,410.00000000000085,1.7808089829981326,0.052984595878727794,192.25,0.022347771929344163,-1.6763806343078613e-08,-0.0004904477780655724,43,336.64,440320,50.0,0.00010444393201183288,0.0,200
15.968718099594117,300.0,1.77660720795393,0.05531643174241926,175.5,0.01994457757100463,-1.1548399925231934e-08,-0.00033364370974595656,44,329.93,450560,50.0,7.948170246354635e-05,0.0,199
15.968717896938324,277.5000000000002,1.7803344875574112,0.0526994138063789,165.25,0.017482573052984663,7.078051567077636e-09,-0.0003847409287118353,45,330.19,460800,47.50000000000001,9.00659513877855e-05,0.0,199
15.96871822476387,300.0,1.7786717742681504,0.058204122249980325,159.0,0.021881932439282537,8.195638656616212e-09,-0.0008088273938483326,46,331.57,471040,25.0,0.000196210285230336,0.0,199
15.968718028068542,300.0,1.78629582375288,0.05802948378855586,146.25,0.0177751133669517,5.215406417846679e-09,-0.00036749595255969325,47,330.24,481280,25.0,9.09602460515302e-05,0.0,199
15.968717819452285,325.0,1.788029359281063,0.058603233817957,163.0,0.020095693779876456,-1.3411045074462891e-08,-0.0007389022615825524,48,340.07,491520,25.0,0.0001628263361354243,0.0,199
15.968718266487121,325.0,1.7883286498486997,0.05234185241757676,164.75,0.020571316391578876,-2.6822090148925782e-08,-0.0004185399662674172,49,336.02,501760,25.0,9.651528425838051e-05,0.0,199
15.96871793270111,475.0,1.7887105129659175,0.05773683696786993,183.75,0.018197278026491404,-1.0430812835693359e-08,-0.0005719658231100766,50,340.02,512000,25.0,0.00012663893734257136,0.0,200
15.968718075752259,337.500000000001,1.787154494971037,0.05663143664554961,161.0,0.015438421070575714,-2.458691596984863e-08,-0.0004649547394365072,51,329.1,522240,25.0,0.00010776281618376515,0.0,199
15.96871812939644,300.0,1.7820815406739712,0.056904830422928876,158.0,0.020288528664968906,0.0,-0.00042298150619899386,52,333.29,532480,25.0,9.696981425655338e-05,0.0,200
15.968718123435973,252.50000000000023,1.7794953666627407,0.05827520652334378,154.75,0.022281290526734665,-9.313225746154785e-09,-0.0006500965166196693,53,329.71,542720,47.50000000000001,0.0001415390596086752,0.0,199
15.968718135356903,325.0,1.78267075791955,0.055792187290211216,175.0,0.021917804144322872,-1.7881393432617187e-08,-0.0004165900225416408,54,335.87,552960,50.0,0.00010632348672530156,0.0,199
15.96871811747551,375.0,1.7765555277466774,0.056245862726481265,187.75,0.020480847262660973,2.5331974029541015e-08,-0.0007268749206559733,55,336.73,563200,50.0,0.0001296565185780807,0.0013427734375,199
15.968718075752259,325.0,1.7729635298252107,0.05635990618521873,185.0,0.02385787481907755,-2.2351741790771484e-09,-0.000763891890164814,56,338.85,573440,50.0,0.00018119865799235413,0.0,199
15.968718087673187,325.0,1.7795930415391923,0.05548406160558703,196.25,0.022056304512079804,-1.4528632164001465e-08,-0.0005313997084158472,57,340.71,583680,50.0,0.0001294911316435332,0.0,199
15.968718063831329,330.0000000000004,1.7830469205975532,0.056045334567828266,195.5,0.021457006005221047,-2.3469328880310058e-08,-0.0005649398455716437,58,338.35,593920,50.0,0.0001250763962683976,0.0,199
15.968717980384827,477.5000000000002,1.7817789815366267,0.054402157858554324,197.5,0.02086756270728074,-1.1175870895385742e-09,-0.00047559667291352525,59,337.43,604160,47.50000000000001,0.00010480438083710908,0.0,199
15.968718087673187,302.5000000000002,1.7801286324858665,0.05422909427855523,175.5,0.021526430486119352,-2.7194619178771972e-08,-0.00036643343191826715,60,330.52,614400,25.0,8.03788095794289e-05,0.0,199
15.96871822476387,477.5000000000002,1.7845984302461146,0.05690822113692624,191.5,0.022718939304468222,2.2351741790771484e-09,-0.0001699529405868816,61,336.39,624640,25.0,5.1907736020417874e-05,0.0,199
15.968718266487121,477.5000000000002,1.7817795693874359,0.05603392023890348,208.0,0.022192342217022088,0.0,-0.0005983555342027102,62,345.12,634880,50.0,0.0001281718067769333,0.0,199
15.96871829032898,525.0,1.7722993217408658,0.06053469424345659,211.25,0.02337691487336997,1.7508864402770997e-08,-0.0007431025947880699,63,345.66,645120,47.50000000000001,0.0001542958858198773,0.0,199
15.968718338012696,525.0,1.7786101534962655,0.053396500740844774,219.25,0.025212086737155914,-1.4901161193847656e-08,-0.000447599039398483,64,349.5,655360,50.0,0.00010761297631773914,0.0,199
15.968718498945236,525.0,1.7816855594515801,0.056328001824224684,221.0,0.024088478932389988,-2.458691596984863e-08,-0.0004862591049459297,65,345.63,665600,47.50000000000001,0.0001092747856134224,0.0,199
15.96871799826622,525.0,1.7791179046034813,0.0579756207684128,209.0,0.01801360707031563,-1.6763806343078613e-08,-0.0006478636518295388,66,343.69,675840,25.0,0.00013208573516365618,0.0,199
15.968718421459197,525.0,1.7725191123783588,0.05353036596463796,205.25,0.02493928128387779,-8.195638656616212e-09,-0.00039307366714638194,67,340.15,686080,25.0,8.965130992475424e-05,0.0,199
15.968718254566193,502.5000000000002,1.7684129782021045,0.055172453456645065,197.0,0.021786137641174718,-1.30385160446167e-08,-0.0005059601982793538,68,343.12,696320,25.0,0.0001060383345270921,0.0,199
15.968718528747559,525.0,1.7719957135617732,0.05535563420857198,212.75,0.026842453383142128,-2.458691596984863e-08,-0.0005009386950405315,69,342.76,706560,50.0,0.00013488247672057695,0.0,199
15.968718153238296,550.0,1.7788539841771125,0.056732764273257644,215.75,0.02150884189468343,1.1175870895385742e-09,-0.0006477720162365586,70,341.93,716800,50.0,0.00013887676742605493,0.0,199
15.968718242645263,475.0,1.7766247525811196,0.05561695841567975,207.75,0.022935696452623233,-1.080334186553955e-08,-0.0006509800474304939,71,338.54,727040,47.50000000000001,0.0001434988100747603,0.0,199
15.96871799826622,360.0000000000009,1.7825150087475776,0.05664502555125067,187.0,0.021396799478679895,-6.7055225372314455e-09,-0.0005894891302887118,72,333.37,737280,25.0,0.00014413927805527748,0.0,199
15.968718099594117,277.5000000000002,1.7875527396798134,0.05515819641874409,174.5,0.019994608161505313,-1.080334186553955e-08,-0.00041590274195186795,73,334.71,747520,25.0,8.852225504867306e-05,0.0,198
15.968718004226684,275.0,1.7862395137548446,0.06162241128054493,166.75,0.020318804247654042,7.82310962677002e-09,-0.0004608985158483847,74,334.81,757760,25.0,0.00011708709039588427,0.0,199
15.96871821284294,302.5000000000002,1.7757173269987105,0.05532458940333873,187.25,0.025493147684028373,-8.568167686462402e-09,-0.0005826306529343128,75,337.4,768000,25.0,0.00012015336646005181,0.0,199
15.968718093633651,325.0,1.7816224053502083,0.053638185552080095,194.5,0.022971606435021386,-1.4156103134155273e-08,-0.0002927617446403019,76,340.09,778240,25.0,7.50419501821753e-05,0.0,198
15.968718022108078,302.5000000000002,1.7855160780251027,0.0515815109506388,178.75,0.016090126743074508,1.2293457984924316e-08,-0.0003904107092239428,77,335.54,788480,25.0,8.831062143812573e-05,0.0,198
15.9687180519104,300.0,1.7848881095647813,0.056556736320876266,167.75,0.020804089942248537,-1.564621925354004e-08,-0.00041641529533080756,78,332.83,798720,22.500000000000007,9.39872415241183e-05,0.0,198
15.968718105554581,452.50000000000017,1.783369255810976,0.05582482155588218,187.5,0.02280638871307019,-8.940696716308593e-09,-0.0004243713203322841,79,333.81,808960,22.500000000000007,9.642140776726649e-05,0.0,199
15.968718177080154,452.50000000000017,1.7872607670724392,0.056518696390633436,196.75,0.020534996304195374,1.30385160446167e-08,-0.0004481789084820775,80,339.06,819200,0.0,0.00010881024721953736,0.0,199
15.968718093633651,500.0,1.781135255843401,0.05532658225771954,205.25,0.019968646951019763,-1.564621925354004e-08,-0.0005206295001698891,81,343.43,829440,25.0,9.550406042500015e-05,0.0,199
15.968718308210374,425.0,1.7827305905520916,0.05813154246806397,195.75,0.023245321965077892,5.215406417846679e-09,-0.00033384214220859575,82,345.55,839680,47.50000000000001,9.206746427974366e-05,0.0,199
15.968718278408051,477.5000000000002,1.7868174940347672,0.05318278246568434,204.0,0.023814532280084677,-2.5331974029541015e-08,-0.0002002524630370317,83,344.26,849920,50.0,5.89818100557693e-05,0.0,199
15.968717861175538,405.00000000000045,1.78573779463768,0.05773400237055591,198.75,0.01837025844724849,9.313225746154785e-09,-0.0005086918703455012,84,344.13,860160,50.0,0.00010660635377544026,0.0,199
15.968718093633651,502.5000000000002,1.786567508429289,0.05751490919106032,207.25,0.018872001208364964,-1.601874828338623e-08,-0.0007310472036806459,85,344.24,870400,50.0,0.00014705757049497946,0.001904296875,199
15.968718194961548,425.0,1.7837222635746002,0.05390422622328391,187.75,0.021542761294404043,1.862645149230957e-09,-0.0005102642384372302,86,340.85,880640,50.0,0.00010374060148166109,0.0,199
15.968718063831329,425.0,1.7747865252196788,0.05400607207951256,194.25,0.02210970192681998,8.568167686462402e-09,-0.0004192626442090841,87,343.43,890880,50.0,9.566150714519494e-05,0.0,199
15.968718034029006,462.500000000001,1.7729776710271836,0.05836892595917105,197.25,0.018934970954433084,2.6077032089233397e-09,-0.0007382754909485811,88,343.42,901120,25.0,0.00015722252182754916,0.0,198
15.968718206882476,450.0,1.7813745088875295,0.05655389421562592,187.75,0.020886493308353238,-9.685754776000977e-09,-0.0007332381846936187,89,339.46,911360,25.0,0.00015900636281038772,0.0,199
15.968718022108078,455.0000000000004,1.772266386449337,0.05585526456858518,197.25,0.01848133086168673,2.4959444999694825e-08,-0.0005052186359534971,90,336.87,921600,25.0,0.00011520779754032872,0.0,199
15.968718045949936,450.0,1.7726111814379693,0.056904206474626205,185.5,0.018567598253139295,3.7252902984619143e-10,-0.00039662421913817526,91,334.79,931840,25.0,8.495093389520037e-05,0.0,199
15.968718427419663,427.5000000000002,1.7646665073931218,0.05375600428975359,189.0,0.02332155468466226,-1.2293457984924316e-08,-0.0002800530673994217,92,336.37,942080,25.0,5.2996194734689087e-05,0.0,199
15.968718260526657,380.00000000000045,1.781470712274313,0.05839178441281363,189.25,0.024142441211733968,-9.313225746154785e-09,-0.0007208700571936788,93,333.6,952320,25.0,0.0001697351416886761,0.0,199
15.968718081712723,527.5000000000002,1.7806266844272614,0.05358486280282508,211.75,0.021543468613526785,1.0058283805847169e-08,-0.0003007625120517332,94,337.86,962560,25.0,7.084816044748976e-05,0.0,199
15.968718075752259,552.5000000000002,1.7771693244576454,0.05618511831069275,217.5,0.0203515049215639,-2.2351741790771484e-09,-0.0005440861612441949,95,341.8,972800,50.0,0.00012008349004446472,0.0,199
15.968718081712723,452.50000000000017,1.7836975201964378,0.05578633878052243,213.5,0.022604745262651705,-3.725290298461914e-09,-0.00033096521910920275,96,338.84,983040,50.0,9.242140819374356e-05,0.0,199
15.968718165159226,405.00000000000045,1.7870612248778344,0.05678056934306387,188.75,0.016600017351447605,-8.195638656616212e-09,-0.0006500213621620787,97,341.86,993280,47.50000000000001,0.00014360175131358232,0.0,199
15.968718045949936,352.5000000000002,1.778342805057764,0.05640002464604186,174.75,0.021101599729445298,1.9744038581848144e-08,-0.0004424831742653623,98,334.14,1003520,47.50000000000001,0.00010446253766609459,0.0,199
15.968718057870865,252.50000000000023,1.7864987298846244,0.05640513203978544,148.5,0.014879166410537437,-1.601874828338623e-08,-0.00033727828704286365,99,328.34,1013760,25.0,8.011354176957752e-05,0.0,199
15.968717980384827,327.5000000000002,1.7869403965771198,0.05506311681598068,150.0,0.016235802932351363,-3.3527612686157227e-08,-0.0003111679715402715,100,327.28,1024000,25.0,6.522060640037352e-05,0.0,199
15.968717914819717,332.5000000000006,1.7861600756645202,0.05305213898579275,145.25,0.017843505629571155,8.568167686462402e-09,-0.000489258605739451,101,327.64,1034240,25.0,9.978073260850096e-05,0.0,199
15.96871817111969,325.0,1.7853196188807487,0.060491497415937526,156.0,0.021143125546223017,1.2665987014770507e-08,-0.0009125615350058069,102,333.54,1044480,25.0,0.00019017163494616796,0.0,198
15.96871812939644,325.0,1.7843070454895495,0.0551225779989852,165.0,0.019778440229129047,-1.4528632164001465e-08,-0.0004485861150897108,103,336.7,1054720,25.0,9.876146751803816e-05,0.0,198
15.968718248605729,380.00000000000045,1.7851514764130116,0.05938598513748254,182.25,0.02112944686668925,-2.0489096641540527e-08,-0.00035219282617617866,104,347.01,1064960,25.0,8.352105717097657e-05,0.0,199
15.968718266487121,327.5000000000002,1.781411810964346,0.05541810567111496,182.75,0.023148382763611152,-7.450580596923829e-10,-0.00039697019856248516,105,349.54,1075200,25.0,8.501985385969135e-05,0.0,199
15.968718093633651,352.5000000000002,1.7770797044038773,0.05388667349516187,189.25,0.020121652109082788,8.195638656616212e-09,-0.000384154593484709,106,356.78,1085440,25.0,8.223105723494938e-05,0.0,199
15.968718004226684,352.5000000000002,1.7735678493976592,0.05825271711443795,190.0,0.01914527373155579,-1.7881393432617187e-08,-0.000587355652351107,107,351.07,1095680,50.0,0.00012191616160759367,0.0,198
15.96871834397316,377.5000000000002,1.7767044223845005,0.056141074414767636,193.75,0.02684978204779327,-2.6077032089233397e-09,-0.0005697996744856937,108,347.77,1105920,50.0,0.00012049316607711801,0.00087890625,198
15.96871817111969,402.5000000000002,1.7811180770397186,0.05604382504572279,202.0,0.021340473592863417,-9.313225746154785e-09,-0.0003178251021381584,109,346.58,1116160,50.0,8.508775577489302e-05,0.0,198
15.968718039989472,410.00000000000085,1.7822512157261372,0.05606280957409504,209.0,0.021367235828074628,-1.6763806343078613e-08,-0.0003757995455089258,110,348.29,1126400,50.0,7.734141889645941e-05,0.0,198
15.968718254566193,502.5000000000002,1.7758618853986263,0.053939252890719006,202.25,0.02276384838332888,9.313225746154785e-09,-0.0005374628286517691,111,343.87,1136640,50.0,0.00010875184274041771,0.0,198
15.968718123435973,502.5000000000002,1.7836201332509518,0.05244118351822359,205.0,0.020625312681659125,-1.862645149230957e-08,-0.00045039395954518115,112,340.59,1146880,50.0,0.00010899530779333589,0.0,198
15.968718057870865,500.0,1.7835944436490536,0.05915656122950318,198.75,0.02104783048853278,-2.60770320892334e-08,-0.0005435994939034572,113,340.29,1157120,50.0,0.00010620118113404686,0.0,198
15.968718093633651,357.5000000000007,1.7839222982525826,0.05426687599431664,181.0,0.021014250267762692,-1.7508864402770997e-08,-0.00035450663926894777,114,335.49,1167360,50.0,8.74077369333648e-05,0.0,198
15.9687180519104,402.5000000000002,1.783093737065792,0.05717875327750142,183.75,0.02029138866055291,-1.862645149230957e-09,-0.0005796727262350032,115,338.82,1177600,50.0,0.00011529823538936057,0.0,199
15.968718147277832,400.0,1.77223926410079,0.05594400866232008,179.25,0.01894615638302639,1.564621925354004e-08,-0.0005982589933410054,116,333.88,1187840,25.0,0.00012548317163805223,0.0,199
15.968718272447585,350.0,1.7760154634714127,0.056634550851155915,177.75,0.024450308334780856,-1.1175870895385742e-09,-0.0005152516416274012,117,333.35,1198080,25.0,0.00011136412867447376,0.0,198
15.968718242645263,275.0,1.7758453048765659,0.05578637308484944,168.75,0.02081344199832529,-8.940696716308593e-09,-0.0004371224538772367,118,332.7,1208320,50.0,9.842008712901418e-05,0.0,199
15.968718314170838,275.0,1.7709157317876816,0.05698778998563327,178.25,0.02398285572999157,-7.078051567077636e-09,-0.000418066054044175,119,335.2,1218560,50.0,9.005254392722151e-05,0.0,199
15.968718159198762,325.0,1.7800481997430324,0.05849481670846353,183.25,0.02259244424640201,1.4901161193847657e-09,-0.0008802239892247599,120,334.01,1228800,50.0,0.0001955942166560476,0.0,199
15.968718314170838,350.0,1.7741549856960774,0.05474755809522046,198.75,0.025154291279613973,-9.313225746154785e-09,-0.0004846434178034542,121,336.69,1239040,50.0,0.00010111723638566162,0.0,199
15.968718284368515,575.0,1.7801890559494495,0.053512345773973624,233.25,0.024920331279281525,2.2351741790771484e-09,-0.0004096593611393473,122,350.67,1249280,50.0,8.907016368997489e-05,0.0,198
15.968718439340591,460.0000000000008,1.7679933883249759,0.05795623033229154,222.0,0.02619367736915592,-4.097819328308106e-09,-0.0005614275476546026,123,345.34,1259520,50.0,0.00012101895886722503,0.0,198
15.968718057870865,552.5000000000002,1.775915226340294,0.05528405805597579,232.5,0.02068189503333997,4.470348358154297e-09,-0.0005539229299756698,124,352.9,1269760,75.0,0.0001262986849779324,0.0,198
15.968718135356903,477.5000000000002,1.7823427997529506,0.05649916372938333,199.0,0.020857347757555544,-6.7055225372314455e-09,-0.000607336364373623,125,339.26,1280000,50.0,0.00011713957708785472,0.0,198
15.96871817111969,352.5000000000002,1.7750131748616695,0.05523011441728996,190.75,0.023180956597207113,-2.9802322387695314e-09,-0.0004998401112970896,126,343.64,1290240,47.50000000000001,9.663974655751417e-05,0.0,198
15.968718099594117,350.0,1.7742674857378007,0.05454110247882403,187.5,0.02237230389728211,3.3527612686157227e-08,-0.0003660816822957713,127,343.24,1300480,25.0,8.917842305287139e-05,0.0,198
15.96871834397316,387.5000000000011,1.77666494846344,0.05294975106054062,206.0,0.026675504102604462,-5.215406417846679e-09,-0.0002971685076772701,128,344.22,1310720,50.0,7.218313620533934e-05,0.0,198
15.968718230724335,527.5000000000002,1.7810889206826688,0.05510319732395219,221.0,0.02197483079507947,-1.7508864402770997e-08,-0.0005306212427967693,129,345.4,1320960,72.50000000000001,0.00011730581444631127,0.0,198
15.968718457221986,502.5000000000002,1.7824487291276454,0.05548823844625472,224.5,0.024940020169015042,-3.7252902984619143e-10,-0.0004140732631640276,130,344.6,1331200,75.0,8.832231250543998e-05,0.0,198
15.968718141317368,527.5000000000002,1.7818978875875473,0.055307984559258436,241.5,0.022689896757947282,-1.2665987014770507e-08,-0.0003144207526929677,131,347.5,1341440,72.50000000000001,7.184192168878667e-05,0.0,198
15.968718254566193,527.5000000000002,1.7819822981953621,0.05778404461662405,246.0,0.02354492310550995,-2.7194619178771972e-08,-0.0006986940050410339,132,350.13,1351680,50.0,0.0001295548063531271,0.00234375,199
15.96871846318245,502.5000000000002,1.7725113071501255,0.05628986984680799,232.25,0.022619610623223707,5.215406417846679e-09,-0.0003923088283045217,133,345.17,1361920,50.0,8.979940143056808e-05,0.0,199
15.968718415498733,435.00000000000085,1.7696336038410663,0.053091647159738076,223.5,0.027059841522714123,1.1175870895385742e-09,-0.0004871860564890085,134,343.18,1372160,50.0,9.615368188669038e-05,0.0,198
15.968718296289444,527.5000000000002,1.775229848176241,0.05779939727084268,227.25,0.021666644836659543,-7.450580596923828e-09,-0.0005397193192038686,135,340.5,1382400,50.0,0.0001061888120297283,0.0,198
15.968718004226684,525.0,1.7792875654995441,0.05529478591231977,222.75,0.020493648567935452,-1.899898052215576e-08,-0.00043616548537102063,136,342.38,1392640,50.0,0.00010112604571439476,0.0,198
15.9687180519104,502.5000000000002,1.776830392330885,0.05450981685718883,210.75,0.018732823405298405,-3.129243850708008e-08,-0.0005025134596507996,137,348.63,1402880,25.0,0.00010544970046666435,0.0,198
15.96871822476387,500.0,1.7801162987947463,0.05735673606488595,206.25,0.022016066400101408,-2.9429793357849122e-08,-0.0006094416414271109,138,349.13,1413120,25.0,0.00014796834716435114,0.0,198
15.968718057870865,500.0,1.7875552110373973,0.0530795268865058,199.75,0.020221508672693744,1.564621925354004e-08,-0.0004143198450037744,139,347.84,1423360,25.0,9.122704263937464e-05,0.0,198
15.968717908859253,477.5000000000002,1.7897016733884812,0.05636612329644832,186.5,0.018826053224620408,-2.644956111907959e-08,-0.0006182888391776942,140,340.44,1433600,25.0,0.00012056289633513017,0.0018310546875,198
