P01:episode_rewards,epoch_idx,value_loss,frames,fps,policy_entropy,grad_norm,policy_loss,episode_length,explained_variance,P09:episode_rewards,advantage_norm,PMM:episode_rewards
0.0,29,0.005763406073092483,232000,879,1.3524253928661347,0.23050498441398481,-0.0017555706351413392,198.3,0.9135965728759765,5.0,0.8874205538630485,1.79
0.0,30,0.004704136107466184,240000,879,1.3287138295173646,0.20454099964460812,-0.0016299418218113715,188.62,0.9489997828006744,5.0,0.7932209214568138,1.57
0.0,31,0.005357915741624311,248000,880,1.335530650615692,0.23087458534830907,-0.0004525213024317054,200.01,0.938287712931633,5.0,0.8448210069537163,1.84
0.0,32,0.003184317186824046,256000,880,1.348579021692276,0.1632584692231622,-0.0004927705216687172,211.98,0.9628365111351013,5.0,0.6560487902164459,2.13
0.0,33,0.005487919636652805,264000,880,1.351383353471756,0.23547727083486514,-0.0013708167365984992,202.9,0.9534098464250564,5.0,0.8599419412016869,1.89
0.0,34,0.006148286608513445,272000,880,1.365187668800354,0.24918069737413695,-0.0017341294495781768,196.9,0.9227993267774582,5.0,0.9118485262989998,1.79
0.0,35,0.004171893661259673,280000,881,1.345573263168335,0.19353600525291972,0.0004920986000433913,195.97,0.9607508105039596,5.0,0.7319562612473964,1.83
0.0,36,0.006585446079261601,288000,881,1.344480563402176,0.2411054344230097,-0.0004320764250587672,197.44,0.9383662593364716,5.0,0.9181519410014153,1.88
0.0,37,0.004213173497410025,296000,881,1.3326244533061982,0.18712951356473392,-0.002005265723564662,205.3,0.9552793651819229,5.400000000000034,0.7136373682320118,2.09
0.0,38,0.0055500427185324955,304000,882,1.344621877670288,0.2128438776091373,-7.316662929952145e-05,212.1,0.9529070395231247,9.0,0.8412541157007217,2.33
0.0,39,0.00477705720346421,312000,883,1.3385518717765807,0.18740730106863215,-0.0010442423111817333,212.49,0.9478917181491852,9.0,0.7551383799314499,2.33
0.0,40,0.0031964783917646854,320000,883,1.3438231766223907,0.1587156518571281,-0.0001846414046303835,204.81,0.9695294201374054,8.100000000000009,0.629870906919241,2.16
0.0,41,0.005945396616880316,328000,883,1.3597436678409576,0.22561054619353435,-0.00021744611454778352,209.78,0.9342747390270233,6.0,0.8906051516532898,2.14
0.0,42,0.0029071628052042796,336000,883,1.367497955560684,0.15009440116024908,-0.0012508906748553272,210.43,0.97087262570858,6.0,0.6138367024064064,2.11
0.0,43,0.005396071725117508,344000,884,1.3633793520927429,0.2082216219900907,-0.00024063160279183649,201.5,0.9440158993005753,5.1000000000000085,0.8429759895801544,1.88
0.0,44,0.004817407240334432,352000,884,1.3656720232963562,0.19369607322757834,-0.0010070405354781543,199.02,0.9255174160003662,5.0,0.7848105104267598,1.83
0.0,45,0.0042623893078416585,360000,884,1.3568390798568726,0.1770587361687483,-0.0003409432511398336,208.46,0.9589240050315857,5.0,0.7464356487989425,2.07
0.0,46,0.004467346663586795,368000,884,1.3695438992977143,0.19163830302000306,-9.58487689786125e-05,207.09,0.9581285011768341,8.0,0.7658821564912796,2.17
0.0,47,0.005616453980910592,376000,884,1.3746704137325287,0.2257172939839812,-0.0009389951347839087,216.19,0.9423443031311035,6.1000000000000085,0.8587124082446098,2.33
0.0,48,0.006288542320253328,384000,884,1.3641656184196471,0.21715833544580732,-0.0003336792465415783,199.69,0.9189907741546631,5.1000000000000085,0.893658525943756,1.91
0.0,49,0.005056398364831694,392000,884,1.3696432721614837,0.20608798038616336,-0.00018938681692816318,192.17,0.9401877731084823,5.0,0.8287447586655616,1.73
0.0,50,0.004602465385105461,400000,885,1.3681107223033906,0.19238131653165666,-0.0008433376904577016,205.14,0.9584455001354217,5.1000000000000085,0.7696044915914535,2.07
0.0,51,0.0036013355746399613,408000,885,1.3615809440612794,0.16597629641160808,-0.0007148930099492645,201.49,0.9642968410253525,5.0,0.6881466291844844,1.97
0.0,52,0.0040697955920768435,416000,885,1.35934987783432,0.18069055910647377,0.00023359382513262971,187.6,0.9370370137691498,5.0,0.6982882139086724,1.58
0.0,53,0.006256173925939947,424000,885,1.3661975681781768,0.21954330848155731,-0.00048137372243218124,201.44,0.9390689188241959,5.0,0.908190921843052,1.89
0.0,54,0.00513864940527128,432000,885,1.3645732712745666,0.19206206659301756,-0.0012866713608673309,206.62,0.9382398742437362,5.0,0.814740426838398,1.99
0.0,55,0.01593900841078721,440000,885,1.3537884414196015,0.42597967802494396,-0.002887434532512998,206.96,0.8808246898651123,5.0,1.070263352394104,2.03
0.0,56,0.003101126706460491,448000,886,1.356525820493698,0.16851373941904924,-0.0008266869408544153,216.72,0.9736404484510421,5.0,0.6560762074589729,2.27
0.0,57,0.005241771350847557,456000,886,1.356341964006424,0.20562710434126039,-0.002020359670277685,237.07,0.9526367652416229,8.100000000000009,0.8405478930473328,2.92
0.0,58,0.005139742117607966,464000,886,1.3650253856182097,0.20575175247242225,-5.586564424447715e-05,241.97,0.9515265333652496,8.100000000000009,0.8244887563586235,3.02
0.0,59,0.006309420630568639,472000,886,1.360950195789337,0.22533292133983907,-0.0010045503696892411,227.99,0.9354481917619705,8.0,0.9255444982647896,2.73
0.0,60,0.006361910155974328,480000,887,1.3540445733070374,0.2116459176746948,-0.0007037974323611707,228.85,0.9347430324554443,7.1000000000000085,0.9201650711894035,2.65
0.0,61,0.009155014950083569,488000,887,1.3537105345726013,0.32058516879013077,-0.004226015587337315,236.48,0.9033907228708267,9.0,1.0583322232961654,2.99
0.0,62,0.008347717033466324,496000,887,1.3501230692863464,0.2483917354885955,-0.002522866289000376,229.87,0.9068313753604889,8.0,1.0911573952436446,2.72
0.0,63,0.0049709328846074645,504000,887,1.3440066874027252,0.19468043206024505,-5.5340153630822896e-05,226.23,0.9483896493911743,8.100000000000009,0.794197462797165,2.69
0.0,64,0.0034578930475981907,512000,887,1.3550514876842499,0.17631519621316627,-0.0005792767829552758,220.89,0.9624314498901367,6.0,0.6612131553888321,2.36
0.0,65,0.004032873420219403,520000,887,1.3425966954231263,0.17029456818880528,-0.0006494305399246514,212.54,0.9631796479225159,6.0,0.7219459024071694,2.1
0.0,66,0.004591154941590503,528000,887,1.3483096528053284,0.18438311004297403,-0.0007257197636499768,219.96,0.9373493421077729,6.0,0.7696678966283799,2.35
0.0,67,0.008339602476917207,536000,888,1.3387675034999846,0.29002589736140494,-0.0009051468427060172,218.09,0.9039576077461242,6.0,1.0467764234542847,2.38
0.0,68,0.008772271031048148,544000,888,1.3463976180553436,0.2720016052985573,-0.002269831511657685,222.29,0.8984748393297195,8.100000000000009,1.100195735991001,2.55
0.0,69,0.007295296477677766,552000,888,1.360838223695755,0.24540589530967918,-0.0009711631172103808,228.38,0.924671151638031,6.1000000000000085,0.9945117169618607,2.62
0.0,70,0.00479561781452503,560000,888,1.3616577672958374,0.19331448119058364,-0.0014250630524475128,214.28,0.9473368000984191,5.1000000000000085,0.7990610253810883,2.26
0.0,71,0.008617703106137924,568000,888,1.356728253364563,0.26537604757851363,-0.0008948642632458359,212.48,0.9135523462295532,5.1000000000000085,1.063725931942463,2.24
0.0,72,0.005896245225449093,576000,889,1.3461542427539825,0.20286461473067358,-0.0008806650365295355,219.43,0.9373023813962936,9.0,0.9010620895028114,2.49
0.0,73,0.005658150396775454,584000,889,1.3526626217365265,0.20818372756096945,-0.0009434320307263988,243.15,0.939934275150299,10.0,0.8624161952733993,3.08
0.0,74,0.007959512794623152,592000,889,1.3545502305030823,0.2738776433700733,-0.001004143303798628,234.47,0.9215942513942719,8.100000000000009,1.0421024510264396,2.79
0.0,75,0.00615621617413126,600000,889,1.3514140951633453,0.23247861312291185,-0.002537792933289893,220.06,0.9348977172374725,5.1000000000000085,0.9068525731563568,2.4
0.0,76,0.007878575294162147,608000,889,1.3475591850280761,0.29133581517023627,-0.0024420016922522335,227.68,0.9158167439699173,8.0,1.0364216941595077,2.72
0.0,77,0.007834222317906097,616000,889,1.3515510952472687,0.25409263216442357,-0.001226785353392188,229.03,0.907504877448082,8.0,1.0257572811841964,2.76
0.0,78,0.007909031810704618,624000,890,1.3432068347930908,0.24832993980808968,-0.0006052874765009619,244.0,0.9225236052274703,9.0,1.036303421854973,3.22
0.0,79,0.009348519409541041,632000,890,1.332764858007431,0.2948488593938825,-0.002491015769483056,235.21,0.8926242130994797,7.0,1.1227878743410111,2.84
0.0,80,0.007564607810345478,640000,890,1.3361234271526337,0.27342089197505964,-0.001980344135663472,248.76,0.9071589297056198,9.0,1.0230185943841934,3.25
0.0,81,0.007054305659257807,648000,891,1.3182709395885468,0.2396459854936704,-0.002560565453604795,234.43,0.9294949126243591,7.0,0.9671429774165153,2.78
0.0,82,0.010348404846154154,656000,891,1.3340538263320922,0.2932773945181136,0.00047162796319753396,251.35,0.8730261081457138,9.0,1.2089247167110444,3.28
0.0,83,0.010504999065306038,664000,891,1.3484529721736909,0.3285733476992799,-0.0025417670500974053,243.39,0.8535956007242202,8.100000000000009,1.1816354036331176,3.06
0.0,84,0.008987947875866667,672000,891,1.3344318783283233,0.2896642922712542,-0.002421937023173086,250.35,0.8961819922924041,9.0,1.1145340329408646,3.34
0.0,85,0.008410052276449278,680000,891,1.3171239364147187,0.2719511745265776,-0.0018718400248326362,235.59,0.9067101907730103,8.100000000000009,1.0944439938664436,2.95
0.0,86,0.010753456879174337,688000,892,1.3080015528202056,0.32081580544907284,-0.00470279180444777,256.57,0.8689076095819473,9.0,1.236121324300766,3.56
0.0,87,0.00920124820433557,696000,892,1.3114438652992249,0.321502365183598,-0.0033738782491127494,267.4,0.9043769282102585,9.0,1.1233393555879594,3.79
0.0,88,0.012290657490957528,704000,892,1.3252469289302826,0.3491363172555069,-0.0030644712297362275,273.45,0.8583439058065414,10.0,1.3262756013870238,4.03
0.9000000000000004,89,0.012978958610910923,712000,892,1.312692768573761,0.34094007618903677,-0.0005806761732674204,275.13,0.8670334279537201,10.0,1.3707817211747169,4.11
0.0,90,0.014984448039904237,720000,892,1.2995885133743286,0.4063497726801228,-0.004888127306476236,284.4,0.8344686186313629,10.0,1.4857165563106536,4.37
0.0,91,0.01680781665723771,728000,893,1.289044165611267,0.4750357595975489,-0.0020607249601744117,294.45,0.8315232187509537,10.0,1.5868505424261092,4.59
0.0,92,0.013996644545113669,736000,893,1.2940749537944793,0.3498688971424637,-0.002358790795551613,297.38,0.8468878269195557,10.0,1.4316879910230638,4.63
0.9000000000000004,93,0.0107644835091196,744000,893,1.312004681825638,0.3288212898864217,0.0001773766177939251,294.13,0.8864026087522506,9.100000000000009,1.2425875201821328,4.52
0.0,94,0.012447963997256012,752000,893,1.3001384925842285,0.36559926957055217,-0.0034893016837304457,270.17,0.8792250430583954,9.0,1.338322278857231,3.83
0.0,95,0.015807880563661458,760000,894,1.2932721590995788,0.40586497966728013,-0.005110878120030975,281.35,0.8331505328416824,9.0,1.5231196635961533,4.09
1.0,96,0.014665302105713636,768000,894,1.2874835419654846,0.39190864361527666,-0.001811242369003594,292.78,0.8636120599508286,9.0,1.4905271923542023,4.51
2.0,97,0.012778694806620479,776000,894,1.309543660879135,0.35472850641034515,-0.0010394938883837312,308.61,0.8683730894327164,9.0,1.3781696307659148,4.92
1.9000000000000004,98,0.012883775010704994,784000,895,1.290720146894455,0.3871357372531394,-0.003628242666600272,315.51,0.872635737657547,9.100000000000009,1.3831972640752792,5.15
1.0,99,0.013409283129731194,792000,895,1.2963133776187896,0.37288857612665116,-0.0024593795744294765,307.68,0.8615779060125351,9.0,1.402125523686409,4.94
0.0,100,0.00940304339164868,800000,895,1.2907301950454713,0.30101882995201895,-0.001912434561236296,289.5,0.9124892365932464,8.100000000000009,1.1578095752000808,4.35
0.9000000000000004,101,0.013095903571229427,808000,895,1.2965662372112274,0.36393915383991277,-0.0032020865503000094,298.66,0.8690004450082779,9.100000000000009,1.3823792105913162,4.73
1.0,102,0.0189943694928661,816000,896,1.2364066004753114,0.4550565796646903,-0.006420942051045131,302.25,0.8065406388044357,9.100000000000009,1.6884786784648895,4.99
1.0,103,0.014575461274944246,824000,896,1.2057225370407105,0.3866782055861124,-0.002153043793514371,302.54,0.849886276125908,9.100000000000009,1.4725086635351181,5.04
2.0,104,0.015046899914741516,832000,896,1.244007134437561,0.4023202430106054,-0.00374535899318289,322.58,0.8365047299861907,11.0,1.4957052260637282,5.58
0.9000000000000004,105,0.014466519271954893,840000,896,1.2745955896377563,0.3969827031635445,-0.0048895220385747964,313.97,0.8549753504991532,10.100000000000009,1.4528583979606629,5.37
0.0,106,0.010721402221824973,848000,897,1.302189018726349,0.31229699972562386,-0.0014154851046623662,323.41,0.8907382941246033,10.0,1.2624736732244493,5.45
0.0,107,0.012874475959688426,856000,897,1.2979313445091247,0.3545415931329905,-0.002302382214256795,333.43,0.8767825144529343,11.0,1.3863269382715224,5.76
0.0,108,0.01643625059630722,864000,897,1.2862408435344697,0.41848311295038826,-0.0028910351876402273,332.3,0.8204406654834747,10.100000000000009,1.5695246344804763,5.64
0.9000000000000004,109,0.013014576192945241,872000,897,1.2792432332038879,0.3495089276581067,-0.002442460729798768,338.69,0.8554413193464279,11.0,1.3990692400932312,6.01
2.0,110,0.014444957124069333,880000,898,1.2654937660694123,0.3586695700692262,-0.0007455248010228388,343.19,0.8256685775518418,12.0,1.4666631323099137,6.34
1.8000000000000007,111,0.014125581479165704,888000,898,1.2644133794307708,0.3844062321798215,-0.005792490448220633,325.99,0.836479851603508,12.0,1.4441900640726089,5.86
0.9000000000000004,112,0.01800204127561301,896000,898,1.253192811012268,0.43723626009818817,-0.007025097698206082,333.47,0.791812509894371,12.0,1.6446969121694566,6.32
0.0,113,0.015553682809695601,904000,899,1.2212875235080718,0.387424078201001,-0.0036085525645466986,325.79,0.8347804206609726,12.0,1.524069459438324,5.9
0.0,114,0.01848823039326817,912000,899,1.1802450621128082,0.4203467872275558,-0.005610954572912306,327.72,0.8101818203926087,12.0,1.6781571787595748,6.0
0.0,115,0.018925130385905504,920000,899,1.1892863810062408,0.4440577172010236,-0.007594685941003263,346.46,0.8020528721809387,12.0,1.6935307401418687,6.61
0.0,116,0.011243401332758368,928000,900,1.2467140805721284,0.3310166244731375,-0.0019815413471951614,343.76,0.8922135835886001,12.100000000000009,1.28210682451725,6.47
0.0,117,0.013629721861798316,936000,900,1.269540891647339,0.35215489295927227,-0.0032074828061740847,351.69,0.8586833256483078,12.100000000000009,1.4041697144508363,6.72
0.0,118,0.010606294199824333,944000,900,1.2782605338096618,0.33044923629691475,-0.0034483454213477672,353.9,0.8779500496387481,13.0,1.2608769202232362,6.71
0.0,119,0.011056160961743444,952000,901,1.2837002754211426,0.31908694994403863,-0.0011798416875535623,356.32,0.8769434893131256,12.100000000000009,1.2869976806640624,6.71
0.0,120,0.01591433077119291,960000,901,1.2702706801891326,0.42223952716198765,-0.0012446654790255708,343.38,0.8520347684621811,12.0,1.5380900859832765,6.23
1.9000000000000004,121,0.014019817132502794,968000,901,1.2685370743274689,0.35894277096269156,-0.0022823902766685934,348.21,0.8474455457925797,11.0,1.4549752807617187,6.28
2.0,122,0.01335258813109249,976000,901,1.2872508108615874,0.3583020233017757,-0.0008917988796019927,347.05,0.8548273205757141,11.0,1.4181282663345336,6.2
2.0,123,0.01656361371744424,984000,901,1.2791116404533387,0.410165386135436,-0.003559928139220574,346.99,0.8440182042121888,11.0,1.5851445287466048,6.21
2.0,124,0.014221668634563684,992000,902,1.2573504436016083,0.3734225288036427,-0.004754375391348731,353.31,0.8583835810422897,11.0,1.468332639336586,6.35
2.0,125,0.014399041730212048,1000000,902,1.265864450931549,0.3730263156094395,-0.0016130746184717282,336.19,0.8506143873929978,11.0,1.4333268749713897,5.81
2.0,126,0.014299488558899611,1008000,902,1.2570041012763977,0.37658802609176134,-0.0021706706199620383,342.47,0.8409664630889893,11.0,1.4738188302516937,5.92
2.0,127,0.019340754211880265,1016000,902,1.2050388991832732,0.45812888219568587,-0.0027941087359795347,359.54,0.7894107687473297,12.0,1.7107915842533112,6.61
2.0,128,0.0173602290218696,1024000,903,1.233696299791336,0.4212012691595235,-0.0055519940913654866,374.46,0.8091056442260742,13.0,1.609753268957138,7.22
1.9000000000000004,129,0.017345593101345,1032000,903,1.2097791814804078,0.415647886939094,-0.004099762510013534,380.0,0.8214869803190231,14.0,1.6157199692726136,7.64
2.0,130,0.017228747117333115,1040000,903,1.227678028345108,0.4445751040584189,-0.006465508406690788,396.63,0.8388371747732163,14.0,1.6070428776741028,8.3
1.8000000000000007,131,0.013280811058357357,1048000,903,1.2383094346523285,0.34951672726273886,-0.003436480762611609,398.21,0.8400734215974808,14.100000000000009,1.4180656224489212,8.43
2.0,132,0.018573457170277835,1056000,903,1.1759650766849519,0.4311247739162053,-0.0044322556855331645,390.98,0.8241129750013352,14.0,1.6669638270139695,8.13
1.9000000000000004,133,0.016240638862363994,1064000,904,1.2233252811431885,0.41780410129497064,-0.0017419654354443991,384.18,0.8333172059059143,13.0,1.5769708508253097,7.78
2.0,134,0.016031809421256184,1072000,904,1.2203806686401366,0.4033640551886925,-0.003298038286447991,380.74,0.85840256690979,13.0,1.5454050505161285,7.53
2.0,135,0.017013523993082345,1080000,904,1.1972612857818603,0.42147212079475416,-0.003077254701638594,386.15,0.8435819375514985,13.0,1.5969860285520554,7.69
2.0,136,0.014443458132445812,1088000,904,1.230958912372589,0.3636387555610795,-0.0027405161858769134,385.2,0.8457843577861786,12.100000000000009,1.4619814002513885,7.5
2.0,137,0.015501690418459476,1096000,904,1.232366188764572,0.4134087542947627,-0.0077905877388548105,391.85,0.8358073616027832,14.0,1.513230751156807,7.98
2.0,138,0.013359939162619412,1104000,905,1.243513388633728,0.3821113586325267,-0.0018195960155571811,391.79,0.856598538160324,14.0,1.4240170896053315,8.07
2.0,139,0.01521195265930146,1112000,905,1.2347367846965789,0.3959653526015498,-0.003297918742755428,395.02,0.8418877458572388,14.0,1.515796456336975,8.14
2.0,140,0.01928789697121829,1120000,905,1.226578118801117,0.47859013282810475,-0.0023414312122622505,395.49,0.8014938646554947,14.100000000000009,1.6958629453182221,8.24
2.0,141,0.01734888957347721,1128000,905,1.2255766916275024,0.42235529590267423,-0.0018811487936181948,391.75,0.840358647108078,14.0,1.6114793366193771,7.96
2.0,142,0.02218610616400838,1136000,905,1.2265497314929963,0.49086659593586524,-0.0031153221207205206,410.07,0.7653082972764969,14.0,1.8207570254802703,8.61
2.0,143,0.014796944535337388,1144000,906,1.2587847709655762,0.4058734714955523,-0.0013296019611880184,415.51,0.8375513005256653,14.0,1.4922988575696945,8.46
2.0,144,0.015860465168952943,1152000,906,1.264450399875641,0.3836364792590867,-0.002895119810127653,424.02,0.8520070606470108,15.100000000000009,1.5190152037143707,8.92
2.0,145,0.012200545750092716,1160000,906,1.2667823576927184,0.33619101753230707,-0.0017127720220014454,418.82,0.8891057682037353,15.100000000000009,1.346574701666832,8.73
2.0,146,0.017512842961587012,1168000,906,1.2574146485328674,0.44118256680086193,-0.0008709774271119386,424.27,0.8069468796253204,16.0,1.6308102488517762,9.01
2.0,147,0.017063341164030136,1176000,906,1.2310785460472107,0.42647183081276807,-0.0035642000631196423,424.27,0.814224025607109,16.0,1.6024790155887603,9.05
2.0,148,0.01790314252022654,1184000,906,1.2359216177463532,0.4267030963712783,-0.0054639139978098685,417.8,0.8249441009759902,16.0,1.6319829565286637,9.35
2.0,149,0.019050938696600496,1192000,906,1.2130113649368286,0.48059130863056587,-0.003422588216490112,417.83,0.8028972005844116,15.100000000000009,1.6949224090576172,9.46
4.0,150,0.021915723299607635,1200000,906,1.2045651876926422,0.4812047678370289,-0.0065045938835828565,442.12,0.7993990552425384,17.10000000000001,1.8110314905643463,10.22
4.0,151,0.022884123027324677,1208000,906,1.1964859008789062,0.5106880309345486,-0.010447633184667212,443.57,0.7708134132623673,18.0,1.8536214065551757,10.44
3.9000000000000004,152,0.018702010731212793,1216000,907,1.2001638865470887,0.47578157634564966,-0.005744104062323459,445.09,0.8354313766956329,18.0,1.6730411267280578,10.32
3.0,153,0.01590859509538859,1224000,907,1.2220614063739776,0.4235190172987175,-0.0027961613098159434,443.45,0.8271666085720062,18.0,1.5499640035629272,10.06
2.0,154,0.01718482922296971,1232000,907,1.2228597927093505,0.4258796211599696,-0.0035435949778184293,431.07,0.838564361333847,16.0,1.596286616921425,9.54
1.9000000000000004,155,0.017469013216905294,1240000,907,1.2316425681114196,0.42795841878558927,-0.0057818605363718235,413.59,0.8265149718523026,16.0,1.6269281315803528,8.97
0.9000000000000004,156,0.018288244153372945,1248000,907,1.2195528328418732,0.42065815650632865,-0.0025078402855433523,415.89,0.8129708105325699,16.0,1.6546054071187972,9.11
0.0,157,0.016162940566428006,1256000,908,1.2190718758106232,0.4273972103131298,-0.002105525219521951,406.1,0.8446939748525619,15.100000000000009,1.5587919163703918,8.76
0.0,158,0.01779440934304148,1264000,908,1.2265644347667695,0.4394113100664066,-0.0034258221005438825,414.36,0.8129277783632278,16.0,1.6453973525762557,8.98
2.0,159,0.018821552251465618,1272000,908,1.1939666968584062,0.4531783870903321,-0.008552964667323977,429.81,0.801810707449913,17.0,1.6770662128925324,9.64
2.0,160,0.01921004741685465,1280000,908,1.1789373219013215,0.46488722924998194,-0.0036122269555926324,451.17,0.7982077133655548,18.0,1.6897178399562836,10.2
2.0,161,0.017263319902122022,1288000,908,1.216690490245819,0.4140248835979338,-0.0019298213474394288,467.19,0.8274317687749863,18.0,1.6166878604888917,10.75
2.9000000000000004,162,0.016147517927456646,1296000,909,1.2129303520917893,0.4057791016881909,-0.002900992768118158,468.32,0.8701022464036942,18.0,1.5400237542390824,10.39
2.0,163,0.017422710806131364,1304000,909,1.2284150159358977,0.39954952737040555,-0.003112110421934631,463.24,0.8517000591754913,17.10000000000001,1.6002092492580413,10.41
2.0,164,0.015978922322392463,1312000,909,1.1795466113090516,0.3997998203096409,-0.004973448711680249,462.99,0.842733188867569,18.0,1.5562623298168183,10.62
2.0,165,0.017012392948381604,1320000,909,1.2029893541336059,0.43641186316111424,-0.003886331673711538,448.94,0.8389791667461395,16.10000000000001,1.5923579275608062,10.06
2.0,166,0.01467531690839678,1328000,909,1.2368534708023071,0.3699542012037099,-0.0016534873866476119,440.27,0.8621678429841996,17.10000000000001,1.477818197607994,9.89
2.0,167,0.017419414995238185,1336000,909,1.234515858888626,0.41681209912032524,-0.0037890989816514774,435.73,0.8420259648561478,18.0,1.6029312586784363,9.98
2.0,168,0.018776912956964223,1344000,910,1.195022350549698,0.45789312275310073,-0.0050840430648531765,443.21,0.8044433373212815,18.10000000000001,1.6810941779613495,10.36
2.0,169,0.014231869031209498,1352000,910,1.2086517739295959,0.3645867393652133,-0.003428931668022415,450.56,0.8581169611215591,19.0,1.452713439464569,10.48
2.0,170,0.016755708851851524,1360000,910,1.2182193744182586,0.4218227147860798,-0.0014940939337247982,446.85,0.8406428700685501,18.10000000000001,1.586402794122696,10.35
2.0,171,0.016701231454499067,1368000,910,1.2228898668289185,0.43240500393398035,-0.0055216519389068705,461.04,0.8495183378458023,18.10000000000001,1.599776601791382,10.58
2.0,172,0.016586334430612623,1376000,910,1.1982215666770935,0.4034180039513569,-0.0024144683009944858,455.42,0.8556421560049057,17.200000000000017,1.5699377048015595,10.31
