P09:episode_rewards,explained_variance,P01:episode_rewards,value_loss,policy_loss,policy_entropy,epoch_idx,episode_length,PMM:episode_rewards,frames,advantage_norm,fps,grad_norm
75.0,0.6660706657171249,30.800000000000004,0.04341389825567603,-0.022909648737404496,1.0342919969558715,371,1111.73,51.51,2968000,2.434866059422493,292,0.8540311564842981
75.0,0.6254012620449066,30.800000000000004,0.04001931448001415,-0.009897173619247041,1.0333300960063934,372,1108.82,51.0,2976000,2.2735137695074084,292,0.6620697956630944
71.40000000000003,-0.05816610038280487,7.9,0.038884490963537244,-0.03463844905199949,1.0213076490163804,373,996.4,44.55,2984000,2.2477891010046007,292,0.6799370200466066
70.50000000000004,0.6785984110832214,0.0,0.030239819723647088,0.007377967055799672,1.0614631879329681,374,914.78,39.53,2992000,2.008792260289192,292,0.5731173963065893
70.0,0.7047801631689071,0.0,0.027168070930056274,-0.005843720162520185,1.0288761693239212,375,887.99,37.17,3000000,1.876969290971756,292,0.5225960003886363
69.10000000000001,0.6598319727182388,0.0,0.040165791315957905,-0.016324518627952783,1.0492046058177948,376,885.37,36.71,3008000,2.3314472633600234,292,0.7275877003677614
70.0,0.6559709697961807,0.0,0.040516769024543466,-0.0050724613625789065,1.0624703520536423,377,893.92,37.72,3016000,2.359297293424606,292,0.6141429301192786
70.0,0.6920428663492203,0.0,0.030562719977460802,-0.015621130265208194,1.056294692158699,378,892.11,37.36,3024000,2.0311663657426835,292,0.6067137703871763
70.0,0.6669311517477036,0.0,0.03790201403200626,-0.02170541020575911,1.0366350066661836,379,896.93,37.62,3032000,2.2436300414800643,292,0.6782896074940261
69.10000000000001,0.3749273496866226,0.0,0.0672993836319074,-0.01894130159984343,1.0288192737102508,380,819.5,33.18,3040000,2.7456897550821306,292,0.9391475170678683
65.40000000000003,0.6995406007766723,0.0,0.026648957282304764,-0.002429670601268299,1.0380553406476976,381,799.75,31.85,3048000,1.9302875101566315,292,0.7223898686410493
65.40000000000003,0.542164784669876,0.0,0.04862839823588729,-0.014440805829362944,1.0296275627613067,382,779.21,30.63,3056000,2.5651645851135254,292,0.8016744781776234
70.10000000000001,0.6720433741807937,0.0,0.03846399925649166,-0.013076930769457248,1.0289507102966309,383,798.35,32.96,3064000,2.283772265315056,292,0.6748700539504234
70.10000000000001,0.14565353870391845,4.0,0.03976506924256682,-0.026284714455723588,1.070906822681427,384,878.98,36.46,3072000,2.277586917281151,292,0.6984263786495701
70.10000000000001,0.6375075531005859,0.0,0.028095657639205456,-0.0028346348473860415,1.0245317649841308,385,861.52,35.84,3080000,1.9400269109010697,292,0.637544354217101
70.10000000000001,0.6303204596042633,0.0,0.04236133133992553,-0.011191971215885133,0.9757564395666123,386,857.62,35.74,3088000,2.427977641820908,292,0.7988828285921339
69.10000000000001,0.6524077790975571,0.0,0.03973944539669901,-0.008767741681804182,0.9754032188653946,387,855.62,35.63,3096000,2.3393369382619857,292,0.7442866805763105
67.20000000000002,0.688293884396553,0.0,0.032210030294954776,-0.012141252454603091,1.0079131323099135,388,853.74,35.25,3104000,2.068619208931923,292,0.6926223517182067
60.0,0.4673798006772995,0.0,0.03687906890641898,-0.011275008684606291,0.9551078735291958,389,806.65,31.57,3112000,2.2351391571760177,292,0.6856244251705634
55.0,0.6809410524368286,0.0,0.03293601147364825,-0.009109086961543653,1.0197792261838914,390,786.96,30.52,3120000,2.0846060782670977,292,0.6092273650268697
55.400000000000034,0.5913936567306518,6.0,0.047087127389386293,-0.016310870972229167,1.0107689982652663,391,834.26,32.74,3128000,2.5176398581266404,292,0.7740770565560985
63.0,0.6912907707691193,7.800000000000001,0.03668488307390362,-0.015216391085705255,1.0108753645420074,392,876.52,35.65,3136000,2.177315961122513,292,0.7235977017817526
67.20000000000002,0.640204216837883,7.800000000000001,0.04175396136939526,-0.018030346059822476,0.9835528272390366,393,888.19,37.34,3144000,2.4384043431282043,292,0.8246232488461351
63.0,0.5946155756711959,7.800000000000001,0.035711366957984866,-0.006344759044004604,1.0167125153541565,394,872.31,35.38,3152000,2.2584082078933716,292,0.7061615178423734
63.0,0.6909894865751266,7.800000000000001,0.03491661820560694,-0.014261122714087833,1.0116744154691697,395,868.09,35.55,3160000,2.1841481828689577,292,0.6437004533095738
64.30000000000003,0.5152809089422226,10.9,0.039209359341766684,-0.020043598051415756,1.0238583344221115,396,921.62,38.71,3168000,2.2944915676116944,292,0.6984573745656912
64.30000000000003,0.7018168503046036,17.9,0.029581509437412022,-0.0024375968389358602,1.0200623458623885,397,965.68,40.67,3176000,2.009186825156212,292,0.5667651482374914
64.30000000000003,0.6758201915025711,17.9,0.035957658179104325,-0.007187069507781416,1.036188036799431,398,972.09,41.31,3184000,2.219847882986069,292,0.6858050847386826
64.30000000000003,0.6437891703844071,18.800000000000004,0.040475307451561096,-0.011733678710006643,1.028593526482582,399,966.6,41.49,3192000,2.3318253099918365,292,0.6714387574072647
67.0,0.6499087488651276,18.800000000000004,0.04259609254542738,-0.013191849304421339,0.9991635322570801,400,967.55,41.5,3200000,2.3585041749477385,292,0.7044186409006133
70.10000000000001,0.786900862455368,18.800000000000004,0.06344512755516916,-0.00665655672783032,0.9804788249731063,401,995.87,47.37,3208000,2.951400740146637,291,1.4421281068953198
72.40000000000003,0.6793257164955139,20.0,0.03928470809012651,-0.015504494329215959,1.0019029474258423,402,1038.5,52.53,3216000,2.26076269865036,291,0.7299046865049317
72.40000000000003,0.6515845292806626,24.7,0.03969973346684128,-0.010157331057998818,1.0009519737958907,403,1057.94,53.64,3224000,2.3184892147779466,291,0.680816754316544
76.10000000000001,0.6651932370662689,25.9,0.03697736646514386,-0.01486012775960262,1.0130967730283738,404,1098.82,56.31,3232000,2.25927203476429,291,0.7290758432856927
72.40000000000003,0.2866848307847977,25.0,0.06132171344943345,-0.03229889998852741,0.9202855148538948,405,1089.96,55.43,3240000,2.5935793721675875,291,0.885659512903471
72.0,0.11379091799259186,0.0,0.042115311552770436,-0.009630092441075249,0.4474318719399162,406,858.03,42.41,3248000,2.2933684116601945,290,0.8524844077124045
72.0,0.5884282076358796,0.0,0.03377878395840526,-0.010376017691451125,0.9989130544662476,407,843.67,41.72,3256000,2.161129750609398,290,0.7177504949215024
72.0,0.7158491957187653,0.0,0.04258276488631964,-0.019021272541722284,0.984049128293991,408,836.3,41.52,3264000,2.406672899723053,291,0.8059225142673868
72.20000000000002,0.6845969045162201,0.0,0.04118677412159741,-0.01945559460495133,0.9914343321323394,409,825.6,41.49,3272000,2.3298373675346373,291,0.9103232042277274
71.10000000000001,0.6590888023376464,0.0,0.037665014946833254,-0.017743960971492924,0.9936012178659439,410,806.22,40.67,3280000,2.2710775899887086,291,1.001797625334993
71.0,0.6767159241437912,0.0,0.037674885070882735,-0.013450183872046183,1.0016153210401535,411,799.83,36.66,3288000,2.251045516729355,291,0.8416783390765751
72.20000000000002,0.6976181972026825,0.0,0.05332784508820623,-0.010666161860644934,0.9506106179952621,412,809.63,37.69,3296000,2.661927270889282,291,1.0357623303468897
74.0,0.6541710275411606,0.0,0.04146519693080336,-0.014303709755185991,0.9319580638408661,413,804.39,37.48,3304000,2.3223146945238113,291,0.7971765603681951
74.0,0.660199174284935,0.0,0.0354831690620631,-0.007589382778678555,0.9741799449920654,414,798.49,38.08,3312000,2.180132583975792,291,0.7285404385929065
76.0,0.6344276267290115,0.0,0.041609072745777666,-0.015628713428741323,0.9963523989915848,415,800.43,38.31,3320000,2.3583744686841963,291,0.7899226708320849
81.20000000000002,0.6451609832048416,0.0,0.06989972901530564,-0.01461702011525631,0.9884669238328934,416,841.74,43.43,3328000,2.76583012342453,291,1.33336042673927
83.0,0.6735329604148865,0.0,0.03696348027326166,-0.011920755503815599,0.9793315470218659,417,888.39,46.31,3336000,2.1943733888864516,291,0.6356830153938957
83.60000000000005,0.6494730985164643,0.0,0.043045428888872264,-0.01862257152039092,0.9642355585098267,418,934.67,49.32,3344000,2.397435976862907,291,0.7143780449195003
90.60000000000005,0.6714346468448639,8.700000000000001,0.04134734117425978,-0.01307235135580413,0.9686116468906403,419,1022.3,54.76,3352000,2.3374216496944427,290,0.7399001909045654
98.0,0.6953304779529571,18.500000000000004,0.05878300723619759,-0.010064681649964768,0.9711607843637466,420,1097.91,61.52,3360000,2.6304273468256,290,1.0468550457713288
98.0,0.6491501480340958,25.9,0.04180415051523596,-0.013693000020866748,0.9814883232116699,421,1138.11,63.78,3368000,2.328935976624489,290,0.711623959788251
98.20000000000002,0.6615037935972213,33.9,0.06458771900273859,-0.015303320402745157,0.9742605847120285,422,1194.98,69.2,3376000,2.7027219623327254,290,1.4404948127044452
98.20000000000002,0.6771629935503006,34.900000000000006,0.03647645998746157,-0.010601117648766376,0.9957426178455353,423,1201.39,70.19,3384000,2.1820846819877624,290,0.6314384510422869
98.20000000000002,0.5505567419528962,33.400000000000006,0.03874807333108038,-0.014697633409814443,0.8607033385708928,424,1210.37,69.22,3392000,2.1914855843782424,290,0.7272989783530813
98.20000000000002,0.6886529564857483,25.9,0.028522357922047378,-0.004555633555282839,0.9810204529762268,425,1184.36,66.77,3400000,1.9505946052074432,290,0.5286873628423229
90.80000000000007,0.4846995651721954,16.8,0.04882611189503223,-0.025934835833177204,1.0297208636999131,426,1101.64,58.22,3408000,2.574136559963226,289,0.9671612925377606
90.0,0.6857926750183105,13.8,0.02982891570776701,-0.0034638509940123187,1.0410047250986099,427,1063.9,55.55,3416000,2.0079996222257614,289,0.554873642920438
88.20000000000002,0.6269358676671982,13.8,0.04176148462109268,-0.014974485210259444,1.0004650783538818,428,1050.68,54.51,3424000,2.329341413974762,289,0.6603913069350174
85.20000000000002,0.6374877774715424,13.8,0.039207698744721714,-0.011156660082633607,1.0172363060712815,429,1041.58,52.0,3432000,2.2678807508945464,289,0.6623724299381571
84.10000000000001,0.6786733305454254,13.8,0.03211394629906863,-0.009017154144821689,1.0201633417606353,430,1027.68,50.87,3440000,2.0764830738306044,289,0.60218036937639
84.0,0.6463776636123657,13.8,0.041080104243010285,-0.01845233439351432,0.9897267663478851,431,1026.69,50.88,3448000,2.289986345767975,289,0.7636461423932568
79.10000000000001,0.6774096101522445,13.8,0.03306350901955739,-0.005385681159095839,1.0153447788953782,432,1016.11,50.01,3456000,2.0773827975988386,289,0.6211452483251652
77.20000000000002,0.6509042870998383,13.8,0.04801770593039691,-0.02299087559338659,0.9798005646467209,433,1020.04,48.24,3464000,2.535525594949722,289,0.8434486778409833
83.10000000000001,0.505430958867073,13.8,0.09822620180435479,-0.020844548639142885,0.9750080972909927,434,1036.3,50.87,3472000,2.9054260563850405,288,1.4108791251532258
84.30000000000003,0.6323663026094437,13.8,0.054250026089139286,-0.017207782684708947,0.9655190908908844,435,1024.55,50.28,3480000,2.6805153810977935,288,1.1012983713841484
84.10000000000001,0.6196058005094528,13.8,0.045903997956775126,-0.016649767401104326,0.9707063996791839,436,1015.98,50.2,3488000,2.4866730988025667,288,0.8312228900290082
87.10000000000001,0.699629555940628,13.8,0.06026198027655482,-0.01993875708809355,0.9522656673192977,437,1031.79,55.6,3496000,2.8194658970832824,288,0.9558135903884977
96.50000000000004,0.6929182386398316,16.700000000000003,0.09053895014338195,-0.009582271233084612,0.9227844107151032,438,1064.69,63.14,3504000,2.9540790474414824,288,1.1441310301449945
96.50000000000004,0.5725630134344101,16.700000000000003,0.04665753767825663,-0.02161867373122277,0.9548210096359253,439,1077.9,64.31,3512000,2.4411416733264923,288,0.9407817321106405
101.20000000000002,0.6694810348749161,19.9,0.03776460752822459,-0.010160816022544168,1.0018059670925141,440,1121.69,67.76,3520000,2.235489677786827,288,0.7941125789140644
103.10000000000001,0.5182001471519471,30.900000000000002,0.04277646553236991,-0.020803572246513795,1.00660569190979,441,1172.82,71.31,3528000,2.3058483922481536,289,0.6987275754913134
103.10000000000001,0.6729269748926163,34.0,0.03446544832084328,-0.003955238885391736,0.9847135937213898,442,1198.04,72.32,3536000,2.0491453582048416,288,0.6752360732510979
103.10000000000001,0.6671146410703659,35.8,0.03647598085459322,-0.012942794180344209,0.9865164577960968,443,1210.14,73.33,3544000,2.0977099573612215,288,0.6127075062698025
103.10000000000001,0.49606827735900877,28.9,0.03845610833726823,-0.01625507628923515,1.0239481955766678,444,1174.23,70.69,3552000,2.2767445254325867,288,0.7125319330751452
103.10000000000001,0.6740696173906326,24.9,0.028916975036263465,-0.006131941768690013,1.0093014293909073,445,1163.15,69.69,3560000,1.951892774105072,288,0.594745813642202
103.10000000000001,0.6380241417884827,24.9,0.041649258625693616,-0.02142060810350813,1.0051067233085633,446,1150.44,68.06,3568000,2.340498538017273,287,0.8699536467389002
103.10000000000001,0.6758081841468812,24.9,0.034206436020322147,-0.0074046488134627,1.004647650718689,447,1145.02,68.04,3576000,2.0765259754657746,287,0.6886070482746954
98.50000000000004,0.6075517451763153,24.9,0.04047189346514642,-0.024171444515231996,1.0110121822357179,448,1145.52,66.48,3584000,2.2963258922100067,287,0.768106731544713
96.20000000000002,0.6700372350215912,25.0,0.034626405495218934,-0.005551557606559072,1.0193482184410094,449,1153.46,65.05,3592000,2.116499807834625,287,0.5605407786806643
96.10000000000001,0.6519656538963318,24.9,0.04123271349351853,-0.01788317593629472,1.0250559324026107,450,1153.32,64.04,3600000,2.295783655643463,287,0.6854679165996411
93.0,0.6740148371458053,24.9,0.033840827117674055,-0.011082270819169935,1.0224407732486724,451,1153.86,61.42,3608000,2.0905606824159624,287,0.6237346622275828
91.10000000000001,0.6740255111455917,24.9,0.041137061850167814,-0.015413531829108252,1.0173790174722672,452,1151.95,60.22,3616000,2.263208681344986,286,0.6736857685771427
90.10000000000001,0.6296388244628907,24.0,0.04403187807649374,-0.018064987815450878,0.9977439743280411,453,1149.0,55.93,3624000,2.4187914156913757,286,0.6929323739916822
90.10000000000001,0.6660143792629242,24.0,0.04055834795348346,-0.006262616340900422,1.029658237695694,454,1150.51,56.45,3632000,2.2892081367969515,286,0.5986915171699753
88.10000000000001,0.6791272664070129,24.0,0.036642329078167675,-0.010357147815811913,1.013949810862541,455,1143.66,55.83,3640000,2.1955418616533278,286,0.6164114983755347
84.40000000000003,0.6521318382024766,24.0,0.04352935743983835,-0.014370086301350966,1.037123798727989,456,1151.25,56.55,3648000,2.340520932674408,286,0.7452698907006156
89.10000000000001,0.6286711937189102,24.0,0.045321663222275675,-0.02325762373788166,0.994433456659317,457,1161.86,58.0,3656000,2.4235268265008925,286,0.7371577241282822
89.10000000000001,0.535856162905693,25.0,0.04680826917756349,-0.01737417407304747,1.006803936958313,458,1159.98,57.75,3664000,2.53556306540966,286,0.7862389769679534
89.10000000000001,0.72590989112854,25.0,0.04613938992843032,-0.007592359737463994,0.9888050508499145,459,1154.05,59.49,3672000,2.285954339504242,286,0.8932399402560582
89.10000000000001,0.6318462711572647,31.6,0.04569257101975381,-0.014455128580448218,0.9649346023797989,460,1165.82,60.35,3680000,2.3490358436107637,286,0.8778599785621766
90.10000000000001,0.6381033146381379,33.400000000000006,0.04846789662726223,-0.019972825358854605,0.9928340876102447,461,1177.88,61.86,3688000,2.486368215084076,286,0.8303646010483767
93.0,0.6494027823209763,34.0,0.05104203823022544,-0.016213585036748555,0.9873536837100982,462,1188.6,63.79,3696000,2.4658015114068985,286,0.8998443787001011
91.20000000000002,0.6537715345621109,33.400000000000006,0.04158624076284468,-0.01565455359967018,1.005398817062378,463,1178.12,62.64,3704000,2.3427305746078493,286,0.794344379859257
91.40000000000003,0.6294269317388534,34.0,0.04340105032082647,-0.01120757836906705,1.034877358675003,464,1172.17,63.14,3712000,2.369175012111664,285,0.6845119282137777
91.40000000000003,0.6300893318653107,32.8,0.040000052638351914,-0.013576562448288315,1.042059879899025,465,1171.26,62.91,3720000,2.2773063552379607,285,0.6979696311749796
98.40000000000003,0.6048900604248046,30.700000000000003,0.06373142362106592,-0.005745846326699393,1.0351143580675126,466,1179.73,64.75,3728000,2.415871823430061,284,0.9436598314098208
98.0,0.7176620763540268,28.0,0.06357569025829435,-0.012687629510473926,1.0049341636896134,467,1174.48,64.3,3736000,2.7585411649942397,284,0.9960989570762804
103.60000000000005,0.607251296043396,30.700000000000003,0.07351995371282101,-0.008272773396602134,1.0295249259471893,468,1182.36,68.53,3744000,2.7686055201292037,284,0.8743032855596085
102.70000000000006,0.6290031731128692,30.700000000000003,0.043364574327133594,-0.020861208614660426,1.0277791512012482,469,1175.34,68.53,3752000,2.3752762806415557,284,0.7020790717355151
109.40000000000003,0.2280068165063858,32.8,0.16146488380152732,-0.007117471278761513,1.015137312412262,470,1182.65,69.87,3760000,2.690748457312584,284,1.1102317080051414
109.40000000000003,0.6268376934528351,32.8,0.040133634926751253,-0.014831300087826094,1.0006755715608597,471,1179.09,69.97,3768000,2.2737574470043183,284,0.7289502041668351
115.40000000000003,0.2551079148054123,32.8,0.20281767926644534,-0.008952214778400958,0.9771120798587799,472,1185.98,71.45,3776000,3.3243000984191893,284,1.3606564839845354
119.10000000000001,0.6541811162233353,33.9,0.04149100841488689,-0.017534948484099006,1.0096026092767716,473,1214.9,75.44,3784000,2.2431735080480575,284,0.6975240866887857
119.10000000000001,0.6900462156534195,34.900000000000006,0.03650077224243432,-0.004660319486865774,1.0100287294387817,474,1229.35,76.49,3792000,2.1294130796194075,283,0.6377016391383256
115.40000000000003,0.6034451127052307,38.0,0.0424625298473984,-0.015783946678857318,0.9902478921413421,475,1253.92,75.89,3800000,2.311744692325592,283,0.6995936555291251
120.10000000000001,0.6314155399799347,38.0,0.044180107577703895,-0.014521558223059401,1.0051370966434479,476,1269.87,78.03,3808000,2.4082372677326203,283,0.7812909071826937
121.20000000000002,0.6315193235874176,38.0,0.061413325630128385,-0.014070575996775005,0.999650799036026,477,1268.21,79.71,3816000,2.6059147530794142,283,0.9532749623780005
123.10000000000001,0.6174547016620636,40.7,0.05121351317502558,-0.011649214483622928,1.0007189065217972,478,1275.74,81.18,3824000,2.503142541050911,283,0.7988295912467737
123.10000000000001,0.607676790356636,40.7,0.05083972833119333,-0.026573840068886058,1.043911618590355,479,1281.91,82.51,3832000,2.5384632110595704,283,0.7639849261696322
112.90000000000008,0.48833833158016204,0.0,0.02328812128631398,-0.019278379342395055,1.2295609265565872,480,1001.76,58.4,3840000,1.6845808470249175,283,0.4580787398757816
108.40000000000003,0.6728663343191147,0.0,0.034548209584318104,-0.004427825085367658,1.1198902958631516,481,873.12,49.07,3848000,2.1695689338445665,283,0.6799037170517488
100.50000000000004,0.6654429900646209,0.0,0.03314024792518467,-0.006674629036569968,1.013882136940956,482,843.45,45.47,3856000,2.071714472770691,283,0.6157517639927882
100.50000000000004,0.6278277307748794,0.0,0.057866368195973336,-0.014514513176982291,1.0053360313177109,483,825.44,43.86,3864000,2.4041672027111054,283,0.767351163318638
102.40000000000003,0.5401969319581985,0.0,0.057272803676314654,-0.012429841350849529,1.007144883275032,484,845.6,45.9,3872000,2.431164181828499,283,0.7360412618609437
104.20000000000002,0.6698469281196594,0.0,0.04315820893738419,-0.013593231350241694,0.9937547266483306,485,842.45,46.12,3880000,2.3456258076429366,283,0.6742054889252118
102.20000000000002,0.6438835483789443,0.0,0.039838036857545375,-0.014223757563449908,0.9790533912181855,486,839.13,45.76,3888000,2.281719600558281,282,0.7300560845710625
100.20000000000002,0.6696207302808762,0.0,0.047043398981913925,-0.014809137012634891,0.9505962008237838,487,840.36,44.92,3896000,2.458825907111168,282,0.730093180450078
98.20000000000002,0.5898470216989518,0.0,0.04764933975879103,-0.013884667473030276,0.9723440325260162,488,833.03,42.41,3904000,2.470730237364769,282,0.843214932725549
100.0,0.6606663554906845,0.0,0.0377699952526018,-0.01719286434818059,0.9671448451280594,489,847.74,43.25,3912000,2.2138394725322725,282,0.6875665552679928
98.20000000000002,0.6152901911735534,0.0,0.04655958510469645,-0.014412328398611863,0.9940859693288803,490,860.93,43.84,3920000,2.4319187486171723,282,0.7444963648515476
98.20000000000002,0.6801918351650238,0.0,0.026620570675004274,-0.005904098149621859,1.0318797773122788,491,874.74,45.14,3928000,1.8729921597242356,282,0.5556204498542708
102.0,0.5992671823501587,0.0,0.057354551907628774,-0.025087798581807874,0.9933975923061371,492,978.73,52.69,3936000,2.7240779507160187,282,0.8805049659149331
102.10000000000001,0.6714837330579758,1.9000000000000004,0.03420305516337976,-0.010465754644246771,1.0151750183105468,493,1020.14,55.82,3944000,2.0541624718904496,282,0.6144585688266537
102.10000000000001,0.6535235667228698,2.9000000000000004,0.0450976103451103,-0.016500678661395797,0.9815628039836883,494,1047.14,57.75,3952000,2.3149985641241075,282,0.6544430167908084
107.20000000000002,0.6448981189727783,7.9,0.05285070028156042,-0.018145395269602887,0.9997203886508942,495,1155.36,65.7,3960000,2.56047242641449,281,0.7737482313712111
111.40000000000003,0.6492315113544465,19.200000000000003,0.044995578527450564,-0.01854656866431469,1.0035508912801743,496,1222.58,70.73,3968000,2.3582662636041642,281,0.812329579526001
112.30000000000003,0.5890912252664566,36.9,0.05391557856462896,-0.024058366128410853,1.0140736073255538,497,1280.74,75.39,3976000,2.6190077728033065,281,0.8789702327546621
109.20000000000002,0.49980448246002196,11.300000000000002,0.03126046629622579,-0.011995361866429449,1.149150591492653,498,1180.1,67.68,3984000,2.0011899250745775,281,0.7111031568094991
109.20000000000002,0.7016604775190354,7.700000000000001,0.03679950826568529,-0.020296849134610967,0.9770973861217499,499,1163.07,66.31,3992000,2.0519844138622285,281,0.8653095732939655
109.20000000000002,0.6203092938661575,7.700000000000001,0.0465844242926687,-0.007730609238351462,0.9805987948179244,500,1156.23,64.98,4000000,2.369394767284393,280,0.7137190058157717
113.20000000000002,0.5779732185602188,7.700000000000001,0.08188299972563982,-0.011505159857915715,1.023929573893547,501,1175.65,68.04,4008000,2.6687187504768373,280,0.921898140678007
115.50000000000004,0.6244235634803772,7.700000000000001,0.06113154367543757,-0.01628515663498547,1.0079645836353301,502,1170.69,67.93,4016000,2.6870006096363066,280,0.8631432629862681
122.0,0.5422549563646316,7.700000000000001,0.11368903806433081,-0.01590188758302247,0.9869006502628327,503,1175.77,71.57,4024000,3.20360571205616,280,1.0459351440170206
121.10000000000001,0.6692317426204681,7.700000000000001,0.04036247477866709,-0.01508998022589367,1.0318054622411728,504,1169.13,70.52,4032000,2.2750920879840852,280,0.6751757909577466
121.10000000000001,0.7088278967142105,7.700000000000001,0.0411271503334865,-0.017939712613588198,1.0498004746437073,505,1163.93,70.26,4040000,2.2127162617444993,280,0.800205822996377
120.20000000000002,0.6855974960327148,7.700000000000001,0.041025339257903394,-0.014251640698494156,1.0364754974842072,506,1156.98,69.13,4048000,2.226942163109779,280,0.7613065864213552
122.0,0.6703877151012421,7.700000000000001,0.06104623793624341,-0.018126384234055878,1.0153313022851944,507,1153.55,71.36,4056000,2.677489708662033,280,0.9466222210976286
125.40000000000003,0.6492068886756897,7.700000000000001,0.09075889703817666,-0.012675721156992949,1.032194147706032,508,1158.96,75.94,4064000,2.91826912522316,280,0.9981757000585257
129.20000000000002,0.7174767178297042,7.700000000000001,0.07116676813457161,-0.014299697459791786,1.0187011671066284,509,1156.15,76.41,4072000,2.78316281914711,279,0.9162855257585834
132.30000000000013,0.6494604033231736,7.700000000000001,0.05130063291639089,-0.009350217906321632,1.0221054923534394,510,1146.2,77.96,4080000,2.275378116965294,279,0.6801263885862479
132.30000000000013,0.6278725433349609,7.700000000000001,0.05381730978377163,-0.021565467406180688,1.0432039999961853,511,1153.49,79.22,4088000,2.6082535082101823,279,0.7409775576639764
132.30000000000013,0.6648365414142609,7.700000000000001,0.039101121367421,-0.006630950556136668,1.0222007942199707,512,1177.31,81.14,4096000,2.1997408163547516,279,0.6015323677341563
132.30000000000013,0.626099174618721,7.700000000000001,0.058257578075863424,-0.0162353935954161,1.037001897096634,513,1193.74,83.53,4104000,2.67461768746376,279,0.8643823076009606
132.30000000000013,0.6627981680631637,38.900000000000006,0.037728423168882724,-0.019011186174175236,1.0347026002407074,514,1259.05,89.32,4112000,2.1311457163095473,279,0.7382947286834716
132.30000000000013,0.591204987168312,49.9,0.057533694612793625,-0.024754176544956864,1.046460987329483,515,1322.71,93.3,4120000,2.6524298495054244,279,0.8813128329458688
125.60000000000005,0.5519880324602127,39.300000000000004,0.05636234177742153,-0.025091410789973453,1.0550325721502305,516,1266.24,87.96,4128000,2.685043336749077,279,0.9891634876842401
125.60000000000005,0.691706451177597,39.300000000000004,0.029786725766025483,-0.008200974074425176,1.03620865046978,517,1267.86,88.2,4136000,1.9769358515739441,279,0.6487079564150988
117.10000000000001,0.6602107501029968,28.7,0.03849117372650653,-0.00986267314030556,1.0066731709241867,518,1247.25,83.33,4144000,2.13700914144516,279,0.6256566878666419
117.10000000000001,0.5526273173093795,32.3,0.07853775534778834,-0.01934964214626234,1.0022129011154175,519,1242.87,83.88,4152000,2.8118305045366285,279,0.8942621419195728
117.10000000000001,0.6642785030603409,32.3,0.0327652927627787,-0.00747601508111984,1.020899277329445,520,1251.18,84.95,4160000,2.0078899556398393,279,0.5655539888690257
125.70000000000006,0.6048591423034668,32.3,0.06612626551184803,-0.013659156470894232,1.0245714968442916,521,1261.46,87.95,4168000,2.8022110199928285,278,0.9089898807352154
153.80000000000007,0.6876115745306015,32.3,0.0842667076550424,-0.007694589839666151,0.960985335111618,522,1272.78,94.05,4176000,3.175577746629715,278,1.3504510136562196
153.80000000000007,0.5725139313936234,25.5,0.06739869388751686,-0.009968437427887692,1.008223426938057,523,1272.74,92.2,4184000,2.3984977340698244,278,0.7738195361530189
152.10000000000002,0.6417935866117478,25.5,0.10900218264199793,-0.008645861295517534,0.9729030507802964,524,1256.13,88.65,4192000,3.3369633919000625,278,1.24869572601715
152.10000000000002,0.6496407616138459,25.5,0.05381005058530718,-0.0026104125520214436,0.9762898421287537,525,1257.89,87.37,4200000,2.504202426671982,278,0.9227210317027403
156.50000000000006,0.5948923194408416,25.5,0.10469315915368498,-0.013682618456659839,0.955828640460968,526,1266.4,90.44,4208000,3.223804210424423,278,1.2866547620230355
160.10000000000002,0.6418180781602859,25.5,0.05269122878555208,-0.01408607407065574,0.9980795425176621,527,1254.44,89.57,4216000,2.5179973566532134,278,0.7734914888964564
160.10000000000002,0.6117782247066498,24.6,0.06203886758536101,-0.024264938127234927,1.014266248345375,528,1242.78,89.02,4224000,2.640353252887726,278,0.9644584374974678
160.10000000000002,0.6455357307195664,24.6,0.04568321860395372,-0.014597617724502925,0.9915604358911514,529,1238.88,88.41,4232000,2.3232503896951675,278,0.8008514968902684
160.10000000000002,0.6529291272163391,24.6,0.04445110799279064,-0.02147300983662717,1.0071041458845138,530,1231.69,88.24,4240000,2.2532382947206497,278,0.6982417740406726
160.10000000000002,0.6641171532869339,24.6,0.03982962505891919,-0.005782452868006657,0.9943942105770112,531,1220.05,87.61,4248000,2.233601117134094,278,0.626463479146839
160.10000000000002,0.688803796172142,33.0,0.03628355500288308,-0.005425246974918991,0.9956116598844528,532,1261.69,90.55,4256000,2.1221721571683885,278,0.6716178131662965
163.10000000000016,0.6176261502504349,36.0,0.05002632192336023,-0.01996382551325951,0.99967817902565,533,1301.07,96.13,4264000,2.4537124216556547,278,0.8190955744626622
163.10000000000016,0.6297945648431778,41.0,0.05849579893983901,-0.016284044215863106,0.9846309578418732,534,1332.71,99.9,4272000,2.6417872977256773,278,0.9515904280924051
194.5000000000001,0.6343059486150742,42.800000000000004,0.07415879671927542,-0.012321242568141315,0.9829471176862716,535,1347.97,105.68,4280000,2.671316840648651,278,0.9533087521423347
209.2,0.7244567346572875,42.800000000000004,0.08408397854305803,-0.004523275929750525,0.9672474759817123,536,1338.23,106.85,4288000,3.0116691935062407,278,1.1251259160190865
209.2,0.6712193250656128,42.800000000000004,0.08071195020340383,-0.003963470495073125,0.9654647940397263,537,1332.01,106.76,4296000,2.9844530844688415,278,1.0406338015889058
