PMM:episode_rewards,model_prob_std,explained_variance,avg_q_retraced,epoch_idx,policy_gradient_loss,policy_loss,q_loss,rollout_prob_std,P09:episode_rewards,grad_norm,policy_entropy,policy_gradient_bias_correction,P01:episode_rewards,fps,avg_q_selected,frames,advantage_norm,episode_length
0.0,0.00042358540674136724,-102.79078914157297,0.0005198807909511271,19,-1.337484064623836e-05,-1.337484064623836e-05,4.669625123274429e-07,0.002416552426896935,0.0,0.00018290082597352103,2.197216302124912,0.0,0.0,397,0.0005177965877100606,136800,0.003705616451080513,3324.472222222222
0.0,0.00036433236051942956,-131.40462457995565,0.00042317957878122036,20,-8.924511748003334e-06,-8.924511748003334e-06,2.5250431546137043e-07,0.002369784649011178,0.0,0.00012868906105340045,2.197218185171249,0.0,0.0,391,0.00043645162765021693,144000,0.0034732535147642407,3324.472222222222
0.0,0.00033286668306176125,-36.699563549302866,0.00036984457994722537,21,-9.552845832322039e-06,-9.552845832322039e-06,2.0789395855138687e-07,0.002295544953322168,0.0,0.00011394946060525804,2.197219412629566,0.0,0.0,387,0.00037404412768713287,151200,0.00326317043321603,3324.472222222222
0.0,0.00033925330196657417,-27.50400123374803,0.00034712624704254615,22,-7.841236444013999e-06,-7.841236444013999e-06,1.8389618246256267e-07,0.0020732614905607494,0.0,0.00011093710969825483,2.1972191554307936,0.0,0.0,385,0.00035131022174951683,158400,0.003284052619703635,3324.472222222222
0.0,0.00022535865209633016,-238.49532466492957,0.0003180270090466827,23,-8.012586287567128e-06,-8.012586287567128e-06,1.1594171755325703e-07,0.001986350241324458,0.0,7.89266457902478e-05,2.197221830156115,0.0,0.0,382,0.00032204380883841724,165600,0.0021988882787982653,3324.4791666666665
0.0,0.0002146513016264324,-118.22559622575366,0.00032483622251357517,24,-6.826290143759623e-06,-6.826290143759623e-06,9.199359176475896e-08,0.0021039939706396114,0.0,6.9879116492061e-05,2.197222405776145,0.0,0.0,379,0.00032321663382707994,172800,0.0019543706541760852,3324.4791666666665
0.0,0.000193226052833274,-919.9763535528272,0.00029221706324379843,25,-7.1963785410047275e-06,-7.1963785410047275e-06,9.770404014946492e-08,0.0021341466906767016,0.0,6.168377984480437e-05,2.197222622434298,0.0,0.0,377,0.00029904398570242504,180000,0.0018274764489618705,3324.4791666666665
0.0,0.000232119456595683,-145.42848338058067,0.00026218586984979333,26,-6.104457231807763e-06,-6.104457231807763e-06,9.900353372111191e-08,0.0016883023457104707,0.0,6.899925772056529e-05,2.1972222294977732,0.0,0.0,375,0.00026646908649531213,187200,0.0023173451333683,3324.4791666666665
0.0,0.00017800979133118065,-540.9860586107801,0.00023203196469983103,27,-5.1528350729489244e-06,-5.1528350729489244e-06,7.067725041593422e-08,0.0017913043708590926,0.0,5.071416124779236e-05,2.1972230083773834,0.0,0.0,371,0.00023428211926488623,194400,0.0016621953166228607,3324.4791666666665
0.0,0.0002070813951021346,-490.0292109020173,0.0002156529049528809,28,-5.697292336919637e-06,-5.697292336919637e-06,8.669925675359725e-08,0.0020807154473117956,0.0,6.133458063683968e-05,2.197222421405807,0.0,0.0,370,0.0002216203657550818,201600,0.0020352478955843138,3324.516666666667
0.0,0.0001530734019708614,-1676.7915274323927,0.00020286001378519273,29,-4.6779157159212805e-06,-4.6779157159212805e-06,6.460720987806697e-08,0.0017186322564124886,0.0,4.717552258905892e-05,2.1972233451453462,0.0,0.0,369,0.00020543206095921553,208800,0.0013990557920821566,3324.516666666667
0.0,0.00017067259839935166,-283.0296201479372,0.00023853713588746915,30,-5.971370773833781e-06,-5.971370773833781e-06,9.036488610789287e-08,0.0015635995844621707,0.0,5.586788975542799e-05,2.197222874795318,0.0,0.0,367,0.0002377389583733612,216000,0.0015385740149059727,3324.516666666667
0.0,0.00013606710971684845,-1126.7079109319777,0.0001805125981179006,31,-4.082280497402798e-06,-4.082280497402798e-06,4.5973645890610994e-08,0.0013565511483835946,0.0,3.539456655413968e-05,2.197223679120578,0.0,0.0,366,0.00018318911713375384,223200,0.0012876844059315704,3324.516666666667
0.0,0.0001481936832985373,-727.9426473669305,0.00016779884613776904,32,-3.7113289794415826e-06,-3.7113289794415826e-06,4.204784716145028e-08,0.0016456959318926628,0.0,4.124567578313527e-05,2.1972235439441823,0.0,0.0,365,0.00016851498657858606,230400,0.0014137866256774105,3324.516666666667
0.0,0.0001651464376605974,-654.4955090773767,0.00015131644686334768,33,-3.6862464384689196e-06,-3.6862464384689196e-06,5.263904088917106e-08,0.0014239236067639166,0.0,4.0939504973061835e-05,2.1972233139806323,0.0,0.0,365,0.00015536749683734444,237600,0.0015298040207966956,3324.516666666667
0.0,0.00014516093647384503,-1040.9151343077378,0.00014364093809846542,34,-3.1791550069670707e-06,-3.1791550069670707e-06,4.19415045022648e-08,0.0015386754658892787,0.0,4.04339316609642e-05,2.1972236141962407,0.0,0.0,363,0.00014237039966190376,244800,0.0013732781567520756,3324.5833333333335
0.0,0.00012305096735607546,-997.2333009692791,0.00015834178675090674,35,-2.5779155276028973e-06,-2.5779155276028973e-06,3.3152913632766e-08,0.001933955935166773,0.0,3.728685961896183e-05,2.1972239024866194,0.0,0.0,363,0.0001581465912675884,252000,0.0011771915758734433,3324.5833333333335
0.0,0.00012192692088615692,-1335.2071315708804,0.00015542951021473974,36,-4.043863384258226e-06,-4.043863384258226e-06,3.587247258774964e-08,0.001281266920654638,0.0,3.7974052274273946e-05,2.197223844443049,0.0,0.0,363,0.00015617642853670523,259200,0.0010945204617119379,3324.5833333333335
0.0,0.00014050579696805754,-296.11404437238525,0.00011922725169019466,37,-2.911417117105908e-06,-2.911417117105908e-06,3.8154518413967684e-08,0.001407224437581129,0.0,3.567028919621431e-05,2.197223725501536,0.0,0.0,362,0.0001224579287250271,266400,0.0013838725261609282,3324.5833333333335
0.0,0.00010709500003890248,-1774.2736813883175,0.00010631829233990709,38,-2.508408864463082e-06,-2.508408864463082e-06,2.86755411284036e-08,0.0013915225884580822,0.0,2.791520030052534e-05,2.197224205628274,0.0,0.0,362,0.0001074403611694415,273600,0.0009670247600129259,3324.5833333333335
0.0,0.0001522959181431695,-253.26036421870427,0.00010625992152680829,39,-2.5500804726653442e-06,-2.5500804726653442e-06,4.387663161151751e-08,0.0013680388127051337,0.0,3.7120372008684474e-05,2.1972235828038875,0.0,0.0,361,0.00010692578455866421,280800,0.0014567000909998387,3324.6071428571427
0.0,9.166814594918014e-05,-2057.8822392901084,8.9794538463432e-05,40,-1.8145867875525981e-06,-1.8145867875525981e-06,1.9070240205514133e-08,0.0013231750388202092,0.0,2.322660880526189e-05,2.197224459061547,0.0,0.0,361,9.001041795022381e-05,288000,0.0008427111557254464,3324.6071428571427
0.0,0.00013808081326859543,-101.23875105193999,0.0001433497288092791,41,-3.2351786115029995e-06,-3.2351786115029995e-06,6.800532584248824e-08,0.001607098744847963,0.0,4.492574345832305e-05,2.1972235690222846,0.0,0.0,359,0.0001435003615940317,295200,0.001279059748324004,3324.6071428571427
0.0,9.988114749764089e-05,-1539.2053474865547,8.946657793958798e-05,42,-2.122370196364526e-06,-2.122370196364526e-06,2.6771395798683677e-08,0.001138657086317918,0.0,2.546509513384744e-05,2.197224378519588,0.0,0.0,359,9.013025652736346e-05,302400,0.0008848526507769373,3324.6071428571427
0.0,0.00013141198413110927,-564.9286486579311,8.523645960584867e-05,43,-1.5734617681502472e-06,-1.5734617681502472e-06,3.5231272412031554e-08,0.001384925554478012,0.0,3.105963913721224e-05,2.1972239425194955,0.0,0.0,359,8.816771177537572e-05,309600,0.0012067786804189416,3324.6071428571427
0.0,0.00012723836704022715,-770.4617628912698,8.053983560655199e-05,44,-2.1792773211612397e-06,-2.1792773211612397e-06,2.809588563849555e-08,0.0012461187295379826,0.0,2.9950156928104056e-05,2.1972239231684854,0.0,0.0,359,8.185412165100086e-05,316800,0.0011688227156985574,3324.6071428571427
0.0,0.00011172102995519152,-1469.1007073169174,7.815166511612743e-05,45,-1.931946867968172e-06,-1.931946867968172e-06,3.635071072258156e-08,0.001489737405796325,0.0,3.0054535408031553e-05,2.1972241722023673,0.0,0.0,358,7.944560138252868e-05,324000,0.0010029066953599057,3324.5416666666665
0.0,0.00010623545940874796,-1025.0690951662489,9.126112772988832e-05,46,-1.7488615181977958e-06,-1.7488615181977958e-06,2.7408547511839165e-08,0.0012524764682592406,0.0,2.8395952336435292e-05,2.1972243051720444,0.0,0.0,357,9.383060526949936e-05,331200,0.0009555666415621283,3324.5416666666665
0.0,0.00010220226850473862,-991.7886874278828,9.376363693075883e-05,47,-2.3160421321456235e-06,-2.3160421321456235e-06,3.974244036462031e-08,0.0012735581689140593,0.0,3.0290361904691744e-05,2.1972242534255226,0.0,0.0,357,9.58427910161306e-05,338400,0.0009098987236161616,3324.5416666666665
0.0,0.00012556613268995256,-375.7546252322481,6.877619908399532e-05,48,-1.5425523541916353e-06,-1.5425523541916353e-06,3.9123808752837145e-08,0.0013990337233250288,0.0,2.906217793967554e-05,2.1972240481174814,0.0,0.0,356,6.966182940087737e-05,345600,0.0010999499632420838,3324.5416666666665
0.0,9.045279841380142e-05,-1393.645951210069,6.503809000966453e-05,49,-1.6458558972801701e-06,-1.6458558972801701e-06,1.8461626480286557e-08,0.0013178590445552922,0.0,2.1072847355593214e-05,2.1972245066317297,0.0,0.0,355,6.552869883683068e-05,352800,0.0007864998674375646,3324.5416666666665
0.0,0.0001161751012037416,-212.41892760747717,6.810324775590853e-05,50,-1.7416954057510558e-06,-1.7416954057510558e-06,2.5818657458434313e-08,0.0012480472144908805,0.0,2.5419153340809663e-05,2.1972241944926125,0.0,0.0,354,6.750649126207997e-05,360000,0.0010611689581138649,3324.62
0.0,7.684179238795185e-05,-1862.6591538421249,6.239326100652252e-05,51,-1.7475563211187988e-06,-1.7475563211187988e-06,1.69420314406409e-08,0.00120432942083105,0.0,1.8170908525628692e-05,2.1972247042668562,0.0,0.0,354,6.384254613448604e-05,367200,0.0006644794219597368,3324.62
0.0,9.981868105337262e-05,-175.2708559791578,0.00011251150042890533,52,-2.4445748100504338e-06,-2.4445748100504338e-06,2.6312702534585737e-08,0.0014932431875118233,0.0,2.6347364764527506e-05,2.197224383685324,0.0,0.0,354,0.00011233967966387193,374400,0.0008216143310787557,3324.62
0.0,8.061000200591983e-05,-1689.0298809819806,6.190863334961165e-05,53,-1.41206379802799e-06,-1.41206379802799e-06,2.6719000854564363e-08,0.0014090799808504997,0.0,1.9426433642588424e-05,2.1972246696709323,0.0,0.0,353,6.187466869352657e-05,381600,0.0006684037928433884,3324.62
0.0,9.508668355653763e-05,-471.3259512697137,5.765132955706161e-05,54,-1.33174020917093e-06,-1.33174020917093e-06,1.7460815364016208e-08,0.001034362732796144,0.0,2.0015367887824585e-05,2.1972246017310986,0.0,0.0,353,5.8848281429240754e-05,388800,0.0007858308229034773,3324.62
0.0,9.50720265855131e-05,-755.9619369546446,5.908009579369809e-05,55,-1.2958945658040247e-06,-1.2958945658040247e-06,2.1888223248857706e-08,0.0012488842810018629,0.0,2.103088065431309e-05,2.1972245167455977,0.0,0.0,352,6.038831718364063e-05,396000,0.0008191571440753315,3324.62
0.0,8.55606301961243e-05,-1073.1345520483997,5.433045031509154e-05,56,-8.661358940236197e-07,-8.661358940236197e-07,1.532667238919536e-08,0.001143982953170454,0.0,1.713222186756576e-05,2.1972246181391477,0.0,0.0,352,5.5427925738064015e-05,403200,0.0007613360150340008,3324.74
0.0,8.578959084112073e-05,-946.2293603551705,7.251694020062381e-05,57,-1.1854980645060015e-06,-1.1854980645060015e-06,1.689979868559206e-08,0.00146995123743398,0.0,2.1068763158462544e-05,2.1972245578286507,0.0,0.0,351,7.222329491919217e-05,410400,0.00070424621820693,3324.74
0.0,8.660585305594597e-05,-733.9672525039788,7.949159786394807e-05,58,-1.9943199881956004e-06,-1.9943199881956004e-06,2.474569608005268e-08,0.0011444460549191104,0.0,2.1276775540346323e-05,2.197224527587967,0.0,0.0,350,7.987521684295672e-05,417600,0.0006700045379684958,3324.74
0.0,8.008252286940444e-05,-626.7144706217827,5.553988735531647e-05,59,-1.3771531919194746e-06,-1.3771531919194746e-06,1.0648681435103677e-08,0.000992679038323107,0.0,1.607670584837066e-05,2.1972247287016065,0.0,0.0,350,5.70162182750556e-05,424800,0.0007041937310469217,3324.74
0.0,7.214361525029143e-05,-1480.9863998086776,5.4172695539020146e-05,60,-1.1780604595089315e-06,-1.1780604595089315e-06,1.3414706420488268e-08,0.0010135831086378279,0.0,1.5882854998248333e-05,2.197224746037413,0.0,0.0,350,5.546616190994904e-05,432000,0.0006028610659467433,3324.74
0.0,8.88557368288607e-05,-230.17229206087097,5.396619151811354e-05,61,-1.2099846295180654e-06,-1.2099846295180654e-06,1.7904499877917082e-08,0.001259854811380628,0.0,1.7676184424233167e-05,2.1972246088395044,0.0,0.0,350,5.3153426119140005e-05,439200,0.0007311217807735678,3324.84
0.0,6.58742685697091e-05,-1899.7720149409,5.2793057490850555e-05,62,-1.2282361324530465e-06,-1.2282361324530465e-06,9.433412127651242e-09,0.0011142414767406053,0.0,1.3847757329710675e-05,2.1972248912519876,0.0,0.0,350,5.362732339243074e-05,446400,0.0005374082866691238,3324.84
0.0,7.85179687417074e-05,-274.94489674396306,8.783607673028619e-05,63,-1.6187999428883053e-06,-1.6187999428883053e-06,1.1652687942239149e-08,0.00164402342428423,0.0,1.85896502529461e-05,2.1972246871391934,0.0,0.0,350,8.785395374765376e-05,453600,0.0005989851828605916,3324.84
0.0,7.096007313255845e-05,-1407.7326249369426,5.27056643086181e-05,64,-1.5132475994692695e-06,-1.5132475994692695e-06,1.5181311307326246e-08,0.0009708001108711331,0.0,1.5803940806498157e-05,2.1972247685074175,0.0,0.0,349,5.416493658808504e-05,460800,0.000564817040388156,3324.84
0.0,8.827252612347905e-05,-370.0131469981364,4.669331354487816e-05,65,-8.986577573207145e-07,-8.986577573207145e-07,1.6178091579659196e-08,0.0007666083886762967,0.0,1.778651760126983e-05,2.197224653833127,0.0,0.0,349,4.6878359272851263e-05,468000,0.0007814074253508291,3324.84
0.0,6.898592428111469e-05,-1325.4776505162129,4.875911873518312e-05,66,-7.906627858056932e-07,-7.906627858056932e-07,1.0628353729123002e-08,0.000755895624539977,0.0,1.4942982759881265e-05,2.1972248515912463,0.0,0.0,349,4.887119221505615e-05,475200,0.0005951183468776088,3324.84
0.0,7.946446843191783e-05,-839.3619471549042,4.74584158033279e-05,67,-1.0182995832662037e-06,-1.0182995832662037e-06,1.1695235531709385e-08,0.001012955069152375,0.0,1.5644152094185873e-05,2.1972247238480858,0.0,0.0,349,4.8247939770561284e-05,482400,0.0007051874054133754,3324.8
0.0,6.94890761991714e-05,-1146.103190921605,5.9373772406211666e-05,68,-1.0916765310814921e-06,-1.0916765310814921e-06,1.4373385792312972e-08,0.0010440490539113465,0.0,1.5693661470954786e-05,2.1972248460344534,0.0,0.0,348,6.0635043513752034e-05,489600,0.0005672469574473645,3324.8
0.0,7.830405121273195e-05,-698.7053699750351,7.813956029002097e-05,69,-1.750160285185218e-06,-1.750160285185218e-06,1.9500135281404968e-08,0.0011906922636834296,0.0,1.8395083470887973e-05,2.19722463816304,0.0,0.0,348,7.821915818264341e-05,496800,0.0005946594980162717,3324.8
0.0,7.934811323766985e-05,-669.3327561257757,4.9873314366979885e-05,70,-1.05852696671565e-06,-1.05852696671565e-06,1.537095821144978e-08,0.0008025286240848481,0.0,1.652589615250992e-05,2.1972247905674434,0.0,0.0,347,4.947739188551961e-05,504000,0.0006466993301984032,3324.8
0.0,6.451379865092393e-05,-1369.705997143331,4.919574397689079e-05,71,-1.1726606071339762e-06,-1.1726606071339762e-06,1.213969574994715e-08,0.000978408410887715,0.0,1.288833695994315e-05,2.197224898461312,0.0,0.0,348,5.0532205514101075e-05,511200,0.0005383421942379062,3324.8
0.0,7.792557906630165e-05,-201.2945123497188,4.918501824610598e-05,72,-1.060122899656724e-06,-1.060122899656724e-06,1.2633736563541189e-08,0.0012757773506254125,0.0,1.5689862175292425e-05,2.197224825384125,0.0,0.0,347,4.913626640535571e-05,518400,0.0006638544093617845,3324.79
0.0,6.10335046890761e-05,-1688.9407797280835,4.969368111384635e-05,73,-8.927099987048409e-07,-8.927099987048409e-07,1.0271802050965604e-08,0.0011111864861972317,0.0,1.271229153156278e-05,2.1972249700625737,0.0,0.0,347,4.8492789467576154e-05,525600,0.0004886479433918322,3324.82
0.0,7.35799544737438e-05,-408.37919970509637,7.618577379135914e-05,74,-1.451365022809974e-06,-1.451365022809974e-06,1.1258161871298855e-08,0.0010214584803044575,0.0,1.7910099638133227e-05,2.197224836657402,0.0,0.0,347,7.766687030879364e-05,532800,0.0006127724671045232,3324.82
0.0,6.40701963607983e-05,-11628.561187883923,4.946388463344596e-05,75,-1.1836940639299422e-06,-1.1836940639299422e-06,1.440423691780002e-08,0.001381231989265598,0.0,1.4272271239109643e-05,2.1972248927184514,0.0,0.0,347,5.2453629183608935e-05,540000,0.0005009304920627217,3324.82
0.0,7.417075476333984e-05,-210.55753228141046,4.318339524450003e-05,76,-1.0064825343482082e-06,-1.0064825343482082e-06,1.0538423598278671e-08,0.0006962003996073406,0.0,1.4371967618096905e-05,2.19722491713428,0.0,0.0,347,4.404008315155786e-05,547200,0.0006292387211546417,3324.82
0.0,6.289769703730346e-05,-1022.7164144644282,4.1288916069509564e-05,77,-1.018157389834166e-06,-1.018157389834166e-06,9.837464462484045e-09,0.0008741569450624576,0.0,1.2964162131805751e-05,2.1972249548239677,0.0,0.0,346,4.307162841739165e-05,554400,0.0005133538539635336,3324.82
0.0,7.313979433209448e-05,-819.0334527370364,3.894118642201359e-05,78,-8.273708002651185e-07,-8.273708002651185e-07,1.2125675791182799e-08,0.0009506080853799974,0.0,1.4568462295911628e-05,2.1972248294176877,0.0,0.0,346,3.734669588673704e-05,561600,0.0006317399624340973,3324.7
0.0,5.928167782093427e-05,-1541.7436157358575,4.9081027292621525e-05,79,-8.94278341046997e-07,-8.94278341046997e-07,8.831978183864013e-09,0.0007584243408695853,0.0,1.4087378009287686e-05,2.1972249903912267,0.0,0.0,346,4.837798391777359e-05,568800,0.0004824584168634061,3324.7
0.0,6.917757152017485e-05,-4936.206878451946,6.782956849304562e-05,80,-1.4611229994910533e-06,-1.4611229994910533e-06,1.1221182213259591e-08,0.0006628238266609527,0.0,1.72720048092777e-05,2.1972248675993513,0.0,0.0,346,6.94084467004022e-05,576000,0.0005526116390832151,3324.7
0.0,6.305946040798618e-05,-844.2410108761986,4.4124606978988996e-05,81,-1.1196822049081628e-06,-1.1196822049081628e-06,9.945785837980739e-09,0.0007952760633046787,0.0,1.3087804233577144e-05,2.197224963174926,0.0,0.0,346,4.408947741618854e-05,583200,0.0005089091709045433,3324.7
0.0,5.5119460504912725e-05,-1162.3783931265652,4.2289822477440885e-05,82,-7.444998327329813e-07,-7.444998327329813e-07,6.2716209750377105e-09,0.0010540610364480965,0.0,1.1054938879936825e-05,2.197225035422693,0.0,0.0,346,4.270302619416394e-05,590400,0.00046192551452184003,3324.7
0.0,6.6229176825604e-05,-280.5188780375054,3.8775855387102066e-05,83,-7.466883517018121e-07,-7.466883517018121e-07,7.264427512443244e-09,0.0008560342050704533,0.0,1.2230463078215071e-05,2.1972249701603377,0.0,0.0,346,3.949553979654165e-05,597600,0.000558314677421239,3324.7
0.0,5.3966042243054904e-05,-1865.3187662342405,4.1114267937412064e-05,84,-8.831815620877159e-07,-8.831815620877159e-07,6.091529389991677e-09,0.0007077505929206447,0.0,1.1350946240334844e-05,2.197224964584623,0.0,0.0,346,4.178540332369656e-05,604800,0.00045212149559973556,3324.65
0.0,6.40171100862262e-05,-737.0838580510682,6.209315032361538e-05,85,-1.2620874076929637e-06,-1.2620874076929637e-06,1.0119477048844593e-08,0.0006191075166103297,0.0,1.4985276437279803e-05,2.1972249914477113,0.0,0.0,346,6.16758012079863e-05,612000,0.0005026466341949239,3324.65
0.0,5.955398530803004e-05,-1391.8214360051068,4.6232405149992284e-05,86,-1.1357743147955363e-06,-1.1357743147955363e-06,1.1334307836695718e-08,0.0005527653070919922,0.0,1.3065728759986303e-05,2.197224975519882,0.0,0.0,346,4.643988820082996e-05,619200,0.0004752464893663319,3324.65
0.0,6.937081481901163e-05,-87.20946602277023,3.425358684486878e-05,87,-7.342323796012295e-07,-7.342323796012295e-07,7.477376291995433e-09,0.00038753558032716707,0.0,1.309326581427033e-05,2.1972248876315574,0.0,0.0,346,3.489718387592283e-05,626400,0.0006195601120912239,3324.65
0.0,5.491808123061462e-05,-1242.285178800916,3.8578750336262926e-05,88,-7.475596798943654e-07,-7.475596798943654e-07,5.511889421496223e-09,0.00032876678023140463,0.0,1.0951415502108216e-05,2.197225061629815,0.0,0.0,346,3.998010838697478e-05,633600,0.00046416323019523356,3324.65
0.0,6.802146698301266e-05,-603.3759985399467,3.779007468505437e-05,89,-9.928138519025053e-07,-9.928138519025053e-07,1.0789909106322616e-08,0.00034666889821092226,0.0,1.3915544074942573e-05,2.1972249369930332,0.0,0.0,346,3.8637554634482916e-05,640800,0.0006093005628905404,3324.65
0.0,5.1128434594496494e-05,-1411.2852631298197,4.263399971778825e-05,90,-8.022094427392189e-07,-8.022094427392189e-07,5.647600096607706e-09,0.00031388483182557034,0.0,1.0800525021136724e-05,2.197225102564645,0.0,0.0,346,4.280683682440761e-05,648000,0.00042576879888507363,3324.65
0.0,6.731250344223049e-05,-414.2773185288291,6.555814909374714e-05,91,-1.635251990460463e-06,-1.635251990460463e-06,1.2262814509863092e-08,0.00027483237889475913,0.0,1.6663468889674978e-05,2.1972248766062754,0.0,0.0,345,6.802093682330855e-05,655200,0.000497884624217419,3324.65
0.0,5.260841499189641e-05,-1121.9202824246547,3.288099955982814e-05,92,-8.140397842866452e-07,-8.140397842866452e-07,6.885898763687168e-09,0.00023634797989343623,0.0,9.98765504765341e-06,2.197225068987362,0.0,0.0,346,3.405906316663912e-05,662400,0.0004531527407770379,3324.65
0.0,5.752603926014541e-05,-919.9675069976437,3.381947228267828e-05,93,-6.720098802836083e-07,-6.720098802836083e-07,7.066291919875782e-09,0.00023892528653897185,0.0,1.127189795129343e-05,2.197225041272779,0.0,0.0,345,3.371582514761884e-05,669600,0.0004974904531121938,3324.65
