explained_variance,P01:episode_rewards,grad_norm,value_loss,clip_fraction,PMM:episode_rewards,policy_loss,approx_kl_divergence,epoch_idx,policy_entropy,fps,frames,episode_length,advantage_norm,P09:episode_rewards
0.8437141120433808,200.0,2.205890843815281,0.126470441929996,0.14873046875,403.25,-0.010151318751377402,0.002290817789935625,29,1.7036367602646352,191,296960,417.91,15.968719178438187,677.5000000000002
0.8208619773387908,200.0,2.4553850587492425,0.16602392294444143,0.14326171875,406.0,-0.010526994134124834,0.002262836312638989,30,1.7084995560348033,191,307200,411.45,15.968719220161438,677.5000000000002
0.8618489623069763,222.5,1.7184428110744907,0.12162749809212983,0.1425537109375,438.0,-0.011636003471357981,0.002295403772029946,31,1.7069989196956157,191,317440,422.14,15.96871919631958,702.5000000000002
0.8793945480138063,200.0,1.9337509438897953,0.1285262690624222,0.1234130859375,452.5,-0.009998441566858673,0.002056658892115878,32,1.7131946586072444,191,327680,433.59,15.96871926188469,700.0
0.8735464707016944,247.5,2.231512097569344,0.13079516482539474,0.119921875,465.5,-0.009748978588322642,0.0019825321874125767,33,1.7053369738161563,192,337920,440.29,15.968719357252121,700.0
0.8840444758534431,250.0,1.8858462076148392,0.11557884649373591,0.1305419921875,485.5,-0.010712747777870391,0.002179491102754423,34,1.6976104766130446,192,348160,448.31,15.968719297647477,702.5000000000002
0.8662760656327009,275.0,1.8349724642383187,0.11663495656102896,0.1212890625,478.0,-0.011211594381165924,0.0021526977087435693,35,1.69953990355134,192,358400,449.91,15.968719273805618,702.5000000000002
0.817747263982892,247.5,1.951990634234258,0.1493533527944237,0.1354248046875,456.5,-0.010038943825202295,0.0022079379191270983,36,1.6994265407323836,192,368640,438.63,15.968719398975372,700.0
0.8514515366405249,250.0,2.0632368940840364,0.14824336618185044,0.120166015625,494.5,-0.009845616979509942,0.0020589309537856946,37,1.702894138544798,192,378880,440.98,15.968719202280045,750.0
0.8147536505013704,250.0,1.6896241480781427,0.1312927536200732,0.1356201171875,471.5,-0.010108780606969958,0.002278785280577993,38,1.7095625869929791,192,389120,438.43,15.96871903538704,727.5000000000002
0.8026017911732197,222.5,1.9134648681909596,0.17372371573001147,0.126416015625,462.5,-0.009709768919128692,0.0020044616894100086,39,1.6988461770117282,193,399360,437.21,15.968719327449799,750.0
0.8699821706861257,225.0,1.8653438987397564,0.14156634598039092,0.126318359375,441.0,-0.010164418681961251,0.0022032827504065594,40,1.6984758511185647,193,409600,435.23,15.968719190359115,725.0
0.8706452012062073,222.5,1.8295523547638357,0.13773179980926215,0.147705078125,423.25,-0.01142569345611264,0.0022883530004835896,41,1.70697103664279,193,419840,440.26,15.968719327449799,725.0
0.8711034707725048,225.0,1.9565384496877172,0.14923155084252357,0.13017578125,433.5,-0.010073152718541678,0.00210849309694396,42,1.7020871333777905,193,430080,440.09,15.96871926188469,725.0
0.8323498696088791,225.0,1.8251420454640879,0.145037275319919,0.129345703125,446.0,-0.010313684189895866,0.0020804172245109703,43,1.7146313048899173,193,440320,445.91,15.96871926188469,725.0
0.8770385440438986,247.5,1.9269184776972648,0.13072020830586553,0.1345947265625,454.0,-0.01167686737899203,0.002157142085980286,44,1.7018169529736042,193,450560,446.81,15.968719327449799,725.0
0.9103825125843287,297.5,1.7937509820774316,0.09822867459151893,0.1760009765625,481.5,-0.012724340310523986,0.0027598917935623257,45,1.6838684499263763,193,460800,457.79,15.9687191426754,725.0
0.9020841903984547,300.0,2.1681440077949437,0.13538682810030878,0.1544189453125,482.0,-0.010467347270605387,0.0025199514317140056,46,1.678031425178051,193,471040,452.24,15.968719309568405,750.0
0.806125546619296,325.0,2.0241969952451684,0.28460738870780916,0.1395751953125,543.25,-0.0103119042738399,0.0024733876203075263,47,1.669693860411644,193,481280,461.78,15.96871936917305,775.0
0.8330957572907209,275.0,1.9493393759275661,0.17406049729324877,0.158154296875,520.25,-0.01120372560362739,0.0024704134074798635,48,1.689361174404621,193,491520,451.48,15.968719273805618,752.5000000000002
0.8576801728457213,272.5,1.843786785234066,0.14719212159980088,0.137744140625,535.5,-0.01254242929035172,0.0023586418015614247,49,1.692067401856184,193,501760,448.74,15.968719285726547,750.0
0.854339636862278,225.0,1.8789004124509723,0.1754799261689186,0.1644287109375,531.5,-0.011754192537773633,0.0026393664954869715,50,1.681287796795368,193,512000,441.56,15.968719148635865,750.0
0.9273181214928627,250.0,1.600788806962606,0.08515021291095763,0.14853515625,496.5,-0.013584180514953914,0.0024374225153227054,51,1.6735643669962883,194,522240,439.61,15.968719178438187,725.0
0.9021956846117973,250.0,1.8027267674474543,0.12535695272963493,0.163623046875,526.25,-0.011834472379632643,0.0025689183855323373,52,1.6685429774224758,194,532480,445.29,15.968719118833542,725.0
0.8592765271663666,250.0,1.9083622303676389,0.14390392429195345,0.14072265625,520.0,-0.011485408021326294,0.002251156388217928,53,1.6965119794011116,194,542720,445.65,15.968719178438187,727.5000000000002
0.889203367009759,250.0,1.7844110971173694,0.13644082790706308,0.169775390625,531.0,-0.012398247358123626,0.0028730508575793867,54,1.685489260405302,194,552960,453.98,15.968719297647477,750.0
0.8812681436538696,250.0,1.8178693949222495,0.1362764649791643,0.14619140625,519.5,-0.012067461924743839,0.0024517933090354186,55,1.6796755373477936,194,563200,451.13,15.968719172477723,727.5000000000002
0.8958326615393162,250.0,1.693314973998234,0.11893446696922183,0.1481689453125,518.25,-0.011658418115257519,0.002502521411020388,56,1.6778916887938977,194,573440,464.57,15.968719327449799,750.0
0.8919789005070925,250.0,1.7027412095271566,0.11807350118178875,0.1530029296875,517.0,-0.012406693338562036,0.002516712303441013,57,1.678512516617775,193,583680,461.61,15.96871930360794,727.5000000000002
0.8792922850698233,250.0,1.714920800687263,0.1476901481160894,0.1423583984375,513.75,-0.01198244837760285,0.002427651510174946,58,1.6868161648511886,194,593920,457.03,15.968719339370727,750.0
0.8674707528203726,250.0,2.096849564620952,0.18572129206731916,0.1321533203125,502.5,-0.011317140284518246,0.0023468684898037165,59,1.680107455700636,194,604160,453.98,15.968719232082368,750.0
0.8940528616309166,272.5,1.6706386620962395,0.11006518837530166,0.14365234375,509.5,-0.01274083629159577,0.0027348786549285754,60,1.6830598302185535,194,614400,453.51,15.968719136714935,775.0
0.8719256091862917,250.0,1.7500702427451553,0.1466951970010996,0.134423828125,512.25,-0.010730761049853755,0.002116305477796058,61,1.6934179022908211,194,624640,447.56,15.968719160556793,800.0
0.8449705135077238,272.5,1.7029194771870422,0.18467117752879858,0.145263671875,511.5,-0.011743555676366669,0.0024406045181993253,62,1.6933616295456886,194,634880,443.54,15.96871924996376,777.5000000000002
0.8480569396167994,275.0,1.5883324340921916,0.1412957782158628,0.142578125,546.75,-0.011953182131037465,0.002434653431305683,63,1.690519557148218,194,645120,454.02,15.968719178438187,825.0
0.91452561840415,320.0,1.7439402610464878,0.09969258906785398,0.14814453125,575.5,-0.012640431179534062,0.0023572643525770452,64,1.680141245573759,195,655360,459.66,15.968719232082368,802.5000000000002
0.8713182114064694,297.5,1.7192374474769203,0.14629123418126255,0.15224609375,571.75,-0.012002744005803834,0.0025495295129647276,65,1.6791592217981814,195,665600,456.14,15.968719345331191,775.0
0.9047589559108019,300.0,1.7924539502392558,0.10741256491746753,0.1403564453125,571.0,-0.012673030156292953,0.0023785726206486486,66,1.6873115874826907,195,675840,460.18,15.968719166517257,775.0
0.8857013951987028,300.0,1.9207517195330808,0.1264095701277256,0.1381103515625,562.0,-0.012720085577166173,0.002365003890702458,67,1.6829679533839226,195,686080,457.37,15.968719118833542,750.0
0.9366384208202362,300.0,1.7017899348076224,0.08548826233018189,0.1635986328125,570.25,-0.013439035546980449,0.0026486072156788492,68,1.6666132926940918,195,696320,457.02,15.968719273805618,775.0
0.9046910479664803,325.0,1.7971317523233066,0.13078371298033745,0.1583984375,577.5,-0.01327727463140036,0.0026347952249128233,69,1.6634981013834476,195,706560,461.11,15.968719363212585,775.0
0.9017465014010668,350.0,1.855776457685033,0.115047935442999,0.173193359375,588.0,-0.01364230152539676,0.002703734211945943,70,1.6609548650681973,195,716800,454.42,15.968719255924224,777.5000000000002
0.8949002090841531,350.0,1.9155900355014033,0.1342631835490465,0.1610595703125,616.25,-0.012754001691791927,0.0026307138796031124,71,1.6667239159345626,195,727040,454.25,15.968719238042832,802.5000000000002
0.9097492445260287,350.0,2.0602924824713025,0.1482810152694583,0.146875,618.5,-0.013178931880247546,0.002323303801586289,72,1.6710845783352852,195,737280,456.56,15.96871924996376,802.5000000000002
0.9230687934905291,350.0,1.812501492235579,0.10157822552137077,0.1317626953125,618.0,-0.012528885391475342,0.0022160868106314777,73,1.671922104805708,195,747520,453.19,15.96871920824051,802.5000000000002
0.9323477994650602,372.5,1.684539375321369,0.09607551111839711,0.1496337890625,629.25,-0.013874952361220494,0.002592804280425598,74,1.6692631855607032,195,757760,471.58,15.968719166517257,802.5000000000002
0.8979153439402581,375.0,1.683942407461736,0.14238340267911553,0.1525634765625,624.5,-0.013806484243104933,0.0025988826180199055,75,1.6808641254901886,195,768000,467.5,15.968719118833542,777.5000000000002
0.9144981753081083,350.0,1.7068177122820565,0.10462666021194308,0.1552490234375,581.25,-0.013501070096390322,0.0024865073190315718,76,1.6743879705667495,195,778240,474.21,15.968719279766082,775.0
0.8677777942270041,325.0,1.8401066017658336,0.16647020657546818,0.1427978515625,562.75,-0.011454841990416752,0.0024295000298255346,77,1.6823682434856893,195,788480,472.22,15.9687191426754,775.0
0.9250082757323981,325.0,1.7442144436136495,0.10100093400105833,0.1593017578125,543.75,-0.015287647469813237,0.0025688716044786363,78,1.66906014457345,195,798720,463.06,15.968719220161438,775.0
0.8839227452874183,325.0,1.9190905938338,0.13365990431047975,0.1554931640625,521.5,-0.012265691471111496,0.0025562352843965922,79,1.6709156595170498,195,808960,467.65,15.968719339370727,775.0
0.9194549210369587,325.0,1.8204635320272708,0.09646023218519986,0.173583984375,533.75,-0.014115313730872003,0.002668718843233649,80,1.6706796005368232,195,819200,475.53,15.968719190359115,775.0
0.9156770728528499,325.0,1.8478508027751919,0.10940337213687598,0.15517578125,566.0,-0.013692160582286306,0.0026383601579030845,81,1.6617642432451247,195,829440,476.26,15.968719238042832,775.0
0.8878744319081306,325.0,1.8635942211701786,0.1623402049764991,0.136572265625,562.25,-0.012206841615625307,0.0023091851262623435,82,1.6674119614064693,195,839680,485.15,15.96871913075447,775.0
0.9118265502154828,300.0,1.804026894581595,0.13817729640286416,0.1361572265625,563.25,-0.012118441908387467,0.0021713199875538123,83,1.6690618313848973,195,849920,478.58,15.968719178438187,775.0
0.8910938665270806,300.0,1.7104527410783468,0.13148310121614487,0.1346923828125,581.25,-0.011442411214011372,0.002198869532390134,84,1.6741596341133118,195,860160,485.29,15.968719267845154,777.5000000000002
0.9383429303765297,300.0,1.7377246071665884,0.10803635413758457,0.169091796875,599.0,-0.012689377878996311,0.002592068988633738,85,1.6621503964066506,195,870400,496.01,15.968719190359115,800.0
0.9141654074192047,325.0,1.9004768857354435,0.10690088492119684,0.1634033203125,603.25,-0.012375417646399,0.0025737759433017153,86,1.6417261824011802,195,880640,489.9,15.96871926188469,825.0
0.9314827140420675,350.0,1.8366617756782646,0.11039423989132047,0.1565185546875,604.5,-0.012611403638584307,0.002536997146353645,87,1.6402432702481746,195,890880,491.5,15.96871924996376,855.0000000000005
0.9449316125363112,350.0,1.9432409215666886,0.11214513322338462,0.152001953125,605.0,-0.013238242169245495,0.002420945739072846,88,1.6564127780497073,195,901120,502.34,15.96871938109398,855.0000000000005
0.942570137232542,375.0,1.7941692134484992,0.11292065167799592,0.146484375,603.75,-0.012540798821646604,0.002381501696436654,89,1.6626193240284919,195,911360,496.18,15.968719166517257,825.0
0.8833493620157242,372.5,1.9161829573646911,0.19534024642780423,0.153515625,586.75,-0.0126270588609259,0.0024099137936903848,90,1.662161434441805,195,921600,488.14,15.968719285726547,832.5000000000007
0.9175775703042746,375.0,1.8174477900948596,0.14191922571044416,0.1691162109375,598.75,-0.012565257659480267,0.002621368274094808,91,1.6774791561067104,195,931840,498.83,15.968719393014908,832.5000000000007
0.8353352714329958,397.5,2.102381469601243,0.3458986750105396,0.133740234375,641.0,-0.011217984604445518,0.002328261687330558,92,1.6914985008537768,195,942080,502.5,15.96871926188469,802.5000000000002
0.8792479317635298,370.0,1.8952333344761687,0.17625969322398305,0.1510009765625,637.75,-0.011122410458847298,0.0022802647135111613,93,1.67559924274683,195,952320,499.22,15.968719309568405,802.5000000000002
0.9117933370172977,325.0,1.8181850339984558,0.11447310789953917,0.16181640625,644.0,-0.013199707469902932,0.002676492953037593,94,1.6688617326319217,195,962560,508.0,15.96871924996376,882.5000000000006
0.9340595595538617,375.0,1.7675905900900861,0.10297611046116799,0.1565673828125,662.75,-0.013340873580818879,0.0024772213871304713,95,1.6717648781836032,195,972800,520.1,15.968719321489335,882.5000000000006
0.875288176164031,397.5,1.947281928533652,0.168040847487282,0.147705078125,676.75,-0.011923173088871409,0.0024877588656866782,96,1.6666793763637542,195,983040,519.98,15.968719357252121,875.0
0.9305941972881555,375.0,1.7856623270985092,0.10051681626355276,0.1608642578125,664.75,-0.013788659947749693,0.002492841124240227,97,1.656155713647604,195,993280,519.63,15.968719315528869,927.5000000000002
0.9411620322614909,422.5,1.7188385628243263,0.10638940383214504,0.1555419921875,696.5,-0.013626417562954884,0.002545949912519374,98,1.662360492348671,195,1003520,526.54,15.968719291687012,927.5000000000002
0.8692119807004929,422.5,1.8313005398106035,0.16662131636403502,0.12294921875,699.75,-0.01097730829496868,0.0020009181673916188,99,1.6802141577005387,195,1013760,534.57,15.968719267845154,977.5000000000002
0.7967858746647835,422.5,1.957046985799297,0.3600883387029171,0.1516357421875,695.25,-0.011743272715466446,0.0023704447671210292,100,1.672727932035923,195,1024000,530.33,15.96871926188469,952.5000000000002
0.9075803812593222,372.5,1.6688061252632451,0.1361771271098405,0.1578125,696.5,-0.013806841913174139,0.002472250243124855,101,1.6766634441912174,195,1034240,522.33,15.968719297647477,952.5000000000002
0.9345268290489912,372.5,1.7773046875460607,0.09146271117497236,0.154052734375,685.0,-0.013281345412542578,0.0023810771961282834,102,1.6826108947396279,194,1044480,521.94,15.968719279766082,952.5000000000002
0.8119522869586945,320.0,2.1735021942934507,0.3214815055252984,0.1230712890625,687.0,-0.011972159201468458,0.001994239372948232,103,1.6860676474869252,194,1054720,511.0,15.968719315528869,840.0000000000013
0.9298367809504271,350.0,1.7984914093610314,0.11701457102317363,0.1282470703125,705.5,-0.013596754355967277,0.002163038636809071,104,1.6839667201042174,194,1064960,517.39,15.968719321489335,840.0000000000013
0.9024678893387318,375.0,1.8671749075790185,0.23680335839744657,0.152685546875,749.0,-0.012548030332982307,0.0024786408816001577,105,1.6733322784304618,194,1075200,521.46,15.968719357252121,845.0000000000017
0.8904921524226665,375.0,2.0013078975030583,0.15205366171430795,0.1398193359375,737.5,-0.012005872457302757,0.002332728969804836,106,1.6771441228687762,194,1085440,529.06,15.968719184398651,845.0000000000017
0.8981342852115631,372.5,1.8542972275311864,0.1804729772731662,0.15185546875,729.25,-0.01196575989233679,0.002208814606536033,107,1.681263590604067,194,1095680,536.43,15.968719244003296,825.0
0.8999641135334968,375.0,1.818338835880207,0.2599368882831186,0.1517822265625,726.75,-0.013040033776633209,0.0024714192366335442,108,1.666019369661808,194,1105920,539.08,15.968719232082368,825.0
0.8149856481701135,350.0,2.0863238910729707,0.4112668154062703,0.1221923828125,745.25,-0.010628514636846376,0.0020033466978250972,109,1.6804096460342408,194,1116160,535.49,15.968719214200974,825.0
0.8930865708738566,350.0,1.8964987969009175,0.17089193079154938,0.145751953125,692.0,-0.012996618423312612,0.0023645720785569727,110,1.6657913334667682,194,1126400,533.5,15.968719255924224,825.0
0.8790170330554247,322.5,1.7740727562066883,0.20274388373363764,0.13828125,694.5,-0.011892247091600439,0.002241863805398081,111,1.6810589015483857,194,1136640,544.92,15.968719244003296,875.0
0.9152419444173574,347.5,1.6704269345145406,0.11814234431367368,0.1383056640625,701.0,-0.013014864264368953,0.0025136232093135027,112,1.6771957620978355,194,1146880,546.96,15.968719190359115,1025.0
0.8831983257085085,350.0,1.8589537039452448,0.27974595881532877,0.145703125,739.5,-0.012500496985740028,0.002343332051521302,113,1.6818775407969953,194,1157120,561.2,15.96871919631958,1027.5000000000002
0.9272831622511148,350.0,1.9873355103259218,0.14969404704170303,0.1402587890625,684.25,-0.011565155689095264,0.002534059274353554,114,1.683877320587635,194,1167360,558.35,15.968719297647477,1025.0
0.9116408936679363,425.0,2.0038481095945135,0.16098450575955212,0.1338134765625,713.25,-0.01152509421299328,0.001936983762982731,115,1.6860213316977024,194,1177600,571.22,15.96871926188469,1025.0
0.7311705522239208,422.5,2.1917606590299537,0.6392232743324712,0.1005859375,774.0,-0.010056918840564321,0.0017043188908931616,116,1.6841860309243202,194,1187840,559.71,15.968719267845154,1025.0
0.9230203270912171,425.0,1.9380533384355458,0.1476832170272246,0.1446044921875,825.75,-0.011760862056689803,0.002089001273225509,117,1.6822091355919837,194,1198080,564.12,15.968719244003296,1182.5000000000007
0.9000830616801977,425.0,1.811457576637871,0.2807743224548176,0.146728515625,880.25,-0.011658763063314837,0.002524088500559003,118,1.6829906307160853,194,1208320,569.61,15.968719190359115,1300.0
0.9107042230665684,425.0,1.8432956109989238,0.13106552694225684,0.1320556640625,850.5,-0.01215961253765272,0.0021271238035982095,119,1.6782215632498265,194,1218560,561.98,15.968719071149826,1182.5000000000007
0.7917003449052572,450.0,2.026564688984107,0.46613152695354076,0.1486328125,936.0,-0.011806296068971277,0.0023101477880917137,120,1.677809976041317,194,1228800,577.11,15.968719309568405,1255.0000000000005
0.7855600290000438,450.0,2.342272201423188,0.8513154069427401,0.1435302734375,1070.0,-0.012386171053003636,0.0025010188394165747,121,1.6645710416138173,194,1239040,584.61,15.968719232082368,1945.0000000000166
0.7641343429684639,447.5,2.332705078722895,0.8326770957792178,0.1375732421875,1097.25,-0.009867799276980805,0.0021541831277548584,122,1.6706564016640186,194,1249280,595.44,15.96871926188469,1945.0000000000166
0.7196576867252589,425.0,2.2779617937612473,0.7747987858019769,0.1249267578125,1085.25,-0.010760138735349756,0.002050501939152445,123,1.6810764148831367,194,1259520,578.14,15.968719220161438,3632.5000000000005
0.9212445620447397,422.5,1.9078644241441338,0.16127931468654425,0.1451171875,1114.25,-0.012025009540957398,0.0024401670286809543,124,1.6763172768056394,194,1269760,582.61,15.968719226121902,3715.0000000000014
0.7708669081330299,422.5,2.1849603039550494,0.6292909858981147,0.1508544921875,1197.75,-0.011644986935425549,0.00233698758329441,125,1.6637006044387816,194,1280000,601.63,15.968719238042832,3875.0
0.8467350177466869,422.5,1.9743802298355082,0.5879820973845199,0.1424560546875,1193.25,-0.013029731072310823,0.002299207954979798,126,1.6596519082784653,194,1290240,599.12,15.968719315528869,3875.0
0.8873898480087519,400.0,1.8914497216955641,0.29953969817142934,0.146630859375,1111.25,-0.012248747896956047,0.0022321484388615883,127,1.6647392563521861,194,1300480,598.28,15.96871936917305,3830.0000000000005
0.9129372462630272,422.5,1.8488596408043692,0.2681335613015108,0.1405029296875,1051.5,-0.012931555816612672,0.002254271393713093,128,1.66553011611104,194,1310720,590.78,15.96871920824051,1597.500000000021
0.9142283353954553,472.5,1.7633247218702472,0.40811582098249344,0.154833984375,1104.5,-0.012969592882291181,0.0022933331005336724,129,1.661815059930086,194,1320960,613.85,15.968719178438187,1597.500000000021
0.873176534101367,497.5,2.132049136621987,0.46878768536262216,0.1426025390625,1188.75,-0.011069399482948938,0.0023676747765196756,130,1.6463909544050694,194,1331200,623.19,15.96871926188469,3882.5000000000005
0.8602363202720881,475.0,2.082671548917431,0.4539733349811286,0.15263671875,1179.25,-0.010857752970332512,0.0021515683320902333,131,1.6630076885223388,194,1341440,613.65,15.968719285726547,3950.0
0.8550637338310481,475.0,2.1390341102622203,0.5516161437379197,0.1283447265625,1080.0,-0.010652438067700132,0.0020595269988919825,132,1.674874760955572,194,1351680,603.53,15.968719232082368,1352.5
0.8654386676847935,475.0,1.9444881282416069,0.3692660392727703,0.1306884765625,1158.5,-0.011858841995490366,0.0022117896683315277,133,1.6743042431771755,194,1361920,613.19,15.968719255924224,3950.0
0.7312930297106505,447.5,2.319054734105328,0.9023325898917391,0.12861328125,1237.5,-0.01071691743854899,0.0019138338923429213,134,1.6545056350529195,194,1372160,611.46,15.968719279766082,4060.000000000001
0.8713311649858951,425.0,1.888370747832298,0.2698158619692549,0.146142578125,1162.0,-0.009923871731734835,0.002127636427053734,135,1.662382109463215,194,1382400,605.93,15.968719172477723,3982.5000000000005
0.8360485915094614,372.5,2.2429076585305006,0.5422874559182673,0.1206298828125,1139.0,-0.010037318123067962,0.00192105187946967,136,1.6614396564662457,194,1392640,588.56,15.968719232082368,4055.0000000000005
0.832357770204544,372.5,2.2781381673122185,0.6570378955453634,0.126318359375,1192.25,-0.009855863801931264,0.0021424430925324695,137,1.654053159803152,194,1402880,593.02,15.96871938109398,4100.0
0.8640923459082842,372.5,2.378172450198263,0.6312146873911842,0.137548828125,1161.25,-0.011661249474127545,0.0023959105799693514,138,1.6514059141278268,194,1413120,582.35,15.968719309568405,4005.0000000000005
0.8616406962275505,425.0,2.174030924139498,0.5655137455090881,0.139404296875,1209.75,-0.010886777494306443,0.0021024937239875413,139,1.6568723618984222,194,1423360,584.14,15.968719404935836,4055.0000000000005
0.8707285109907389,470.0,2.352388893800043,0.5244992165593431,0.1273193359375,1145.25,-0.010353142222447787,0.001822822362123879,140,1.6666277647018433,194,1433600,573.61,15.968719214200974,4010.000000000001
0.9042498297989369,500.0,1.9207714427593747,0.31765013134572656,0.13232421875,1190.25,-0.012364179685755516,0.002563137434049502,141,1.672858875989914,194,1443840,571.24,15.968719345331191,4100.0
0.8725710663944483,522.5,2.1570782892454146,0.5274506098357961,0.1424560546875,1126.0,-0.010369938943040325,0.0021060106559165266,142,1.670142226666212,194,1454080,565.3,15.968719375133514,4000.0
0.8987737391144037,500.0,2.1477870117145303,0.3424762517446652,0.1235107421875,1086.25,-0.011370631754834904,0.0021637806306674468,143,1.6660201355814934,194,1464320,565.89,15.968719118833542,1592.5000000000227
