clip_fraction,grad_norm,policy_loss,value_loss,P09:episode_rewards,epoch_idx,explained_variance,policy_entropy,P01:episode_rewards,episode_length,fps,frames,approx_kl_divergence,advantage_norm,PMM:episode_rewards
0.1240966796875,0.05108276606962424,-0.0009682341813459061,0.017066846910165624,350.0,27,-8.195638656616212e-09,1.3207395948469638,200.0,347.76,281,276480,0.0019459330300406919,15.968717926740647,268.75
0.1202392578125,0.05588976085445334,-0.0007237606187118217,0.018633509828941897,350.0,28,-7.450580596923829e-10,1.3968652352690696,200.0,348.7,281,286720,0.002181760659283327,15.9687180519104,276.5
0.1387939453125,0.053570024646903414,-0.0016688700648956,0.01776078750845045,350.0,29,-6.332993507385254e-09,1.2618392184376717,197.5,345.05,281,296960,0.0021368628768584585,15.968717944622039,276.75
0.1059326171875,0.055754913250978276,-0.0007756839469948318,0.020403611243818887,427.5000000000002,30,-1.2665987014770507e-08,1.2814809486269951,200.0,345.58,281,307200,0.0015617482836432829,15.968718087673187,309.75
0.10810546875,0.0497429459349458,-0.001038204629730899,0.01836375796410721,450.0,31,1.3411045074462891e-08,1.2245588250458241,200.0,341.75,281,317440,0.0019053115812596388,15.968717956542969,310.5
0.1013671875,0.04757820597006366,-0.0010317251173546538,0.016879232536302878,405.00000000000045,32,-2.570450305938721e-08,1.136765542626381,200.0,343.1,281,327680,0.0014035483785477254,15.968717902898788,307.25
0.136474609375,0.04530927131919667,-0.0012469321860407944,0.015831430260732304,375.0,33,-5.215406417846679e-09,1.167342259734869,175.0,344.15,282,337920,0.0023612513975308502,15.968718057870865,279.0
0.113427734375,0.04704875719874027,-0.0010599550343613374,0.016869170826976188,352.5000000000002,34,-1.7136335372924803e-08,1.1516016446053983,175.0,349.97,281,348160,0.0021713236504211863,15.968717968463897,269.25
0.098095703125,0.0402718304928174,-0.0009288173278036993,0.015318787965225057,327.5000000000002,35,1.5273690223693846e-08,1.082471153512597,175.0,355.57,281,358400,0.0016411385517756116,15.968718045949936,261.5
0.090478515625,0.044017716487386595,-0.0003240844533138443,0.015703369418042713,325.0,36,3.3527612686157227e-09,1.0598884638398887,175.0,357.22,281,368640,0.0015611176125730707,15.968717944622039,259.0
0.097802734375,0.0464118443622955,-0.0005161831435543718,0.01622839188785292,350.0,37,1.1548399925231934e-08,1.1298998288810254,175.0,355.71,282,378880,0.0018427148981828624,15.968717694282532,257.5
0.100146484375,0.05017153672652115,-0.00047041765210451556,0.017434919558581896,350.0,38,-2.3469328880310058e-08,1.1330539554357528,175.0,352.31,282,389120,0.0015755614927456918,15.968717950582505,263.25
0.10341796875,0.051303897681452916,-0.0003957699693273753,0.016759227256989105,352.5000000000002,39,-7.450580596923829e-10,1.2697792567312718,175.0,354.48,282,399360,0.001673353840828895,15.96871783733368,267.25
0.1575927734375,0.05429594395458313,-0.0013108673061651642,0.01566288093163166,375.0,40,-9.685754776000977e-09,1.3677553698420524,175.0,358.05,282,409600,0.0021407418656508525,15.968717753887177,272.75
0.1385009765625,0.05572925687529775,-0.0011836086858238559,0.01790450919943396,477.5000000000002,41,-5.215406417846679e-09,1.3322628162801267,175.0,363.57,282,419840,0.002196520099096233,15.968717992305756,303.75
0.1497314453125,0.05726124398788619,-0.001131124394305516,0.017709611251484604,600.0,42,-1.4901161193847656e-08,1.2720813512802125,197.5,362.34,282,430080,0.0020509075273253074,15.968717885017394,308.5
0.136083984375,0.056215750606111725,-0.0013074082238745178,0.015159795462386683,477.5000000000002,43,-1.2293457984924316e-08,1.308835518360138,175.0,357.61,282,440320,0.0019871113144091625,15.968717873096466,304.75
0.151220703125,0.05305387824971157,-0.0010087892049341462,0.013413601773208939,475.0,44,7.450580596923828e-09,1.3191740058362484,125.0,347.53,282,450560,0.0022022627224856707,15.968717861175538,273.75
0.1526611328125,0.05540663629185947,-0.0010048068936157506,0.014138731283310335,405.00000000000045,45,6.332993507385254e-09,1.3719404555857182,125.0,344.27,283,460800,0.002073964420179664,15.96871793270111,248.25
0.164453125,0.05506288618592825,-0.0014560093000909546,0.012042692719114711,352.5000000000002,46,2.6077032089233397e-09,1.4072117358446121,75.0,334.67,283,471040,0.0022112341640877276,15.968717819452285,214.25
0.1625732421875,0.054636292035866375,-0.001201273616607068,0.012592022198077757,350.0,47,-1.6763806343078613e-08,1.3998658552765846,72.50000000000001,330.94,283,481280,0.0022123558838075042,15.968717861175538,207.25
0.118359375,0.05524440486800073,-0.0009240213010343723,0.015170431434671627,430.0000000000004,48,-5.960464477539063e-09,1.375276429951191,50.0,334.95,283,491520,0.0020462534785679054,15.968717914819717,217.25
0.159326171875,0.060025142292620605,-0.0013513633646653033,0.01418855563897523,525.0,49,-6.332993507385254e-09,1.3621842727065085,72.50000000000001,344.83,283,501760,0.0023288111980605208,15.96871801018715,236.0
0.1197509765625,0.0547912895501107,-0.0007404660518659512,0.015050220469129271,525.0,50,3.725290298461914e-09,1.3826969608664512,75.0,349.78,283,512000,0.0018199645143425868,15.968717992305756,252.75
0.13388671875,0.056511741728470025,-0.0010158482189581263,0.017552306744619273,375.0,51,3.3527612686157227e-09,1.3984974928200244,125.0,347.6,284,522240,0.001984705235850015,15.96871812939644,254.75
0.11904296875,0.05249678696675898,-0.001091572300720145,0.017421150112932084,375.0,52,-1.4528632164001465e-08,1.4702653594315052,150.0,343.32,284,532480,0.0016917540287067824,15.968717938661575,260.75
0.1343994140625,0.05876532282223505,-0.0011287360219284892,0.016893179784528912,375.0,53,-7.82310962677002e-09,1.4588341012597084,150.0,353.01,284,542720,0.0017015058607285027,15.968718039989472,277.25
0.1390625,0.056508788904932904,-0.0011615760580752977,0.01676588186819572,377.5000000000002,54,-2.1979212760925294e-08,1.455527913570404,150.0,350.26,284,552960,0.0020127955829138955,15.96871789097786,284.25
0.1689453125,0.0627874143288274,-0.0016194370880839414,0.016453377895231824,577.5000000000002,55,-8.568167686462402e-09,1.4559802055358886,172.5,357.47,284,563200,0.0023767678579133646,15.968717926740647,301.5
0.1585205078125,0.05903104634487222,-0.0009938464030710748,0.016021909573464655,440.00000000000125,56,-1.2665987014770507e-08,1.4662455655634403,150.0,355.14,284,573440,0.001974255599932917,15.968717700242996,287.75
0.141015625,0.05431796283465647,-0.001163899428138393,0.013958361861295999,555.0000000000005,57,-4.470348358154297e-09,1.447084626555443,125.0,352.79,284,583680,0.0020033628102055444,15.968717694282532,279.25
0.1303955078125,0.05469431423077844,-0.0008785218597040512,0.013597114446019987,402.5000000000002,58,-1.080334186553955e-08,1.4738102033734322,100.0,349.2,284,593920,0.0018966759541626742,15.968717753887177,252.25
0.1764404296875,0.06039901290680978,-0.0010277245473844232,0.013498586088826415,350.0,59,1.862645149230957e-08,1.467129249125719,75.0,340.33,284,604160,0.002341687522425673,15.968717712163926,222.25
0.18525390625,0.05594966502378575,-0.0011200216351426207,0.01183082181669306,325.0,60,-4.097819328308106e-09,1.4736495219171046,75.0,336.19,284,614400,0.0030980423034748126,15.968717777729035,203.5
0.2490966796875,0.05601087887932661,-0.001673389074858278,0.010160327536141267,275.0,61,-1.3783574104309083e-08,1.5619517140090466,50.0,325.11,284,624640,0.0035130132180711373,15.968717974424361,179.0
0.17373046875,0.0555768745702668,-0.0012508783886005404,0.011881223313685041,277.5000000000002,62,-7.078051567077636e-09,1.4500041402876378,50.0,331.62,284,634880,0.0025284096492100617,15.968717765808105,193.75
0.193212890625,0.058196235361309544,-0.001599665731555433,0.010697612340300111,275.0,63,-1.0430812835693359e-08,1.42384560033679,25.0,324.14,284,645120,0.0027365521244973935,15.968717515468597,178.25
0.2260986328125,0.05496800551458989,-0.0013698683334951057,0.008933847856314969,275.0,64,6.332993507385254e-09,1.4644811235368251,25.0,325.98,284,655360,0.003122855418871495,15.968717795610427,175.5
0.2539794921875,0.05479384629891008,-0.0021143185207620264,0.00910252212506748,275.0,65,-1.3783574104309083e-08,1.447445598244667,25.0,320.24,284,665600,0.0034791154248523526,15.968717581033706,148.5
0.1752197265625,0.055963504637932274,-0.0009223984823620412,0.013128487270796541,402.5000000000002,66,5.960464477539063e-09,1.4940093718469143,25.0,332.13,284,675840,0.0026569856118271672,15.968717700242996,172.5
0.21787109375,0.05978957511110907,-0.000953701302933041,0.009688221001488273,475.0,67,1.2665987014770507e-08,1.4690657809376717,25.0,340.2,284,686080,0.002608375416332365,15.968717843294144,193.5
0.181494140625,0.052326011354156564,-0.0013802160894556437,0.009420838812184229,475.0,68,-1.1175870895385742e-09,1.4715845592319965,50.0,341.2,283,696320,0.0024909397754868225,15.968717694282532,194.5
0.1849609375,0.05288928483742359,-0.0011291993389022537,0.009025656246376457,475.0,69,-2.0861625671386717e-08,1.4855090282857417,25.0,333.23,283,706560,0.0024392158241653304,15.96871775984764,177.5
0.176611328125,0.05316499123632479,-0.0007706474596488988,0.009211019636859418,427.5000000000002,70,2.6077032089233397e-09,1.4575095422565938,25.0,326.26,283,716800,0.002386499404741471,15.968717813491821,162.75
0.1938720703125,0.053993940154670975,-0.0007076586603943724,0.00808002169833344,405.00000000000045,71,-8.195638656616212e-09,1.5008990101516246,25.0,328.2,283,727040,0.0026055003012061206,15.968718016147614,159.5
0.1613037109375,0.05364394233464646,-0.0012206390612846008,0.012057798474415904,302.5000000000002,72,7.450580596923828e-09,1.479952833801508,50.0,328.67,284,737280,0.002172387863822678,15.968717807531357,155.75
0.1525634765625,0.05381581052868397,-0.0010984061482304242,0.013468506559729577,302.5000000000002,73,4.470348358154297e-09,1.4645240426063537,50.0,338.2,284,747520,0.0020670980478712407,15.968717569112778,167.0
0.1662109375,0.0553362805779551,-0.0008264727803179994,0.011460028028523084,300.0,74,-1.7136335372924803e-08,1.4729504220187664,50.0,342.27,284,757760,0.0023237227062395506,15.968717795610427,179.75
0.2048095703125,0.05845858417881914,-0.0013109119776345325,0.012568182424001862,300.0,75,6.7055225372314455e-09,1.5167126968502997,75.0,350.55,284,768000,0.0024556793997362546,15.968717634677887,199.5
0.2179931640625,0.057211228967884754,-0.001411139861738775,0.011056583863683045,300.0,76,4.470348358154297e-09,1.5534790590405465,72.50000000000001,342.16,284,778240,0.0027707271488424112,15.968717730045318,188.75
0.126611328125,0.05594942768384194,-0.0009995672189688776,0.01508004593779333,325.0,77,-1.6763806343078613e-08,1.4613411128520966,72.50000000000001,345.63,283,788480,0.0017253676809559693,15.96871783733368,206.75
0.1433349609375,0.05900779958658716,-0.0010897297761403024,0.015250898188969585,352.5000000000002,78,-2.8312206268310546e-08,1.3972079657018184,75.0,347.87,283,798720,0.0019716040596676975,15.968717730045318,224.25
0.135009765625,0.0538040606079647,-0.001201989009132376,0.014337626987253316,327.5000000000002,79,-1.862645149230957e-09,1.3309747107326984,125.0,350.61,284,808960,0.00166070607000961,15.968717855215072,238.0
0.1171630859375,0.05140484568310059,-0.0008503492979798466,0.01568949339562096,327.5000000000002,80,-2.6077032089233397e-09,1.2608340226113797,150.0,351.51,284,819200,0.001565388834086434,15.968717992305756,244.25
0.15439453125,0.05405119831540693,-0.0008375640845770249,0.013158666851813905,325.0,81,-1.3411045074462891e-08,1.3409475818276406,125.0,346.54,284,829440,0.002018010467554632,15.968717700242996,232.25
0.13291015625,0.05501576548533195,-0.001349814398417948,0.014016589369566646,300.0,82,-1.862645149230957e-09,1.3119811177253724,122.5,345.2,284,839680,0.0016979290281739167,15.968717819452285,228.75
0.1436767578125,0.055916516222763335,-0.0010293840481608641,0.013778317798278294,305.00000000000045,83,-3.7252902984619143e-10,1.3211187995970248,125.0,348.84,284,849920,0.0018871336923666604,15.96871783733368,236.25
0.1469970703125,0.05577741058726797,-0.0013501073350198566,0.016313753786380402,352.5000000000002,84,-3.7252902984619143e-10,1.3261090442538261,122.5,342.04,284,860160,0.0018322292641528293,15.968717956542969,232.75
0.115087890625,0.05438756440534879,-0.0008913379890145734,0.01703749937005341,375.0,85,-1.1175870895385742e-08,1.275230884552002,125.0,349.53,284,870400,0.001575317361238149,15.968717920780183,257.25
0.1744140625,0.05752997552450686,-0.0019158481183694676,0.015797777324041817,375.0,86,5.960464477539063e-09,1.2748377367854118,147.5,354.48,284,880640,0.002200810779368112,15.96871793270111,265.25
0.1228515625,0.04895737081617488,-0.001078840003174264,0.01566693177446723,375.0,87,-1.6763806343078613e-08,1.1803979687392712,150.0,353.55,284,890880,0.0017559386237905982,15.968717914819717,262.5
0.175732421875,0.05751820582632766,-0.0015917314893158618,0.01606271307100542,350.0,88,-1.7881393432617187e-08,1.2274044170975684,150.0,348.56,284,901120,0.0022516593603370437,15.968717849254608,250.75
0.136474609375,0.05388638185171686,-0.0011540920335392003,0.01659559682593681,327.5000000000002,89,2.644956111907959e-08,1.1886420026421547,150.0,343.69,284,911360,0.00200438581518938,15.968717920780183,250.0
0.1605224609375,0.058793075797129134,-0.0010232634158455767,0.015287168296345044,327.5000000000002,90,-1.7508864402770997e-08,1.2471321538090705,147.5,345.96,284,921600,0.0019623528711967706,15.968717974424361,248.0
0.1468505859375,0.05374276036609745,-0.0011104292934760451,0.012858931508526439,350.0,91,-1.5273690223693846e-08,1.2138621658086777,125.0,343.95,284,931840,0.0021374101992620354,15.968717843294144,240.75
0.11416015625,0.050081094131538696,-0.0008027687996218447,0.014770449404750252,325.0,92,-1.5273690223693846e-08,1.1685888066887855,125.0,344.25,284,942080,0.0016690920533051212,15.9687180519104,229.25
0.1577392578125,0.05611598951217277,-0.001201399543788284,0.013711747302295407,302.5000000000002,93,-1.080334186553955e-08,1.1324515007436275,125.0,344.65,284,952320,0.001923758602390535,15.968718022108078,216.75
0.092724609375,0.04906157447962962,-0.0006697251581499585,0.015142748429207131,327.5000000000002,94,7.450580596923829e-10,1.1592596374452113,125.0,351.12,285,962560,0.0014522239553059536,15.968717944622039,230.75
0.1055419921875,0.049888637529189185,-0.0007211731764982688,0.014684685795509722,352.5000000000002,95,1.4901161193847657e-09,1.2151326961815356,125.0,354.52,285,972800,0.0015690999007446748,15.968717980384827,244.5
0.0962890625,0.04894359151884966,-0.0005654531574691646,0.015256111048802267,350.0,96,-2.9802322387695314e-09,1.1605497054755687,125.0,352.69,285,983040,0.0014246174082728658,15.968718022108078,246.25
0.1075439453125,0.05437456111474163,-0.0008492327666317579,0.015313815000990872,350.0,97,-8.568167686462402e-09,1.1519508078694343,125.0,352.14,285,993280,0.0019136588531850408,15.968717956542969,246.75
0.1326904296875,0.05460353791514394,-0.0009096083937038202,0.014663029014627682,350.0,98,-5.587935447692871e-09,1.2244400776922704,125.0,348.4,285,1003520,0.0018459465211179804,15.968717896938324,242.0
0.1775634765625,0.058554596627269376,-0.0012528454419225455,0.01508506801474141,325.0,99,-4.8428773880004884e-09,1.2276492841541766,147.5,348.59,285,1013760,0.002031348727837212,15.968717855215072,244.25
0.1218994140625,0.053381952051660145,-0.000887471927489969,0.018106136334245092,350.0,100,-3.725290298461914e-09,1.1604276485741138,150.0,347.38,285,1024000,0.001592774124839025,15.96871783733368,249.0
0.156689453125,0.056357580548830256,-0.00146341367290006,0.01954031999921426,350.0,101,1.4901161193847656e-08,1.150080043822527,172.5,340.2,285,1034240,0.002057422824637456,15.968717968463897,260.75
0.15283203125,0.05785648780799061,-0.0016656527084705885,0.017560388360288927,350.0,102,-4.470348358154297e-09,1.1009590454399585,200.0,339.92,285,1044480,0.0019416170673281386,15.96871799826622,277.5
0.1001708984375,0.051294175888720574,-0.000823317179310834,0.017081659325049257,350.0,103,4.470348358154297e-09,1.154895480722189,175.0,333.18,285,1054720,0.0016009006307569963,15.968717926740647,269.5
0.1496826171875,0.061107495417139404,-0.000967686692456482,0.01747164778644219,350.0,104,-3.7252902984619143e-10,1.2101872123777866,172.5,336.72,285,1064960,0.0017792154060117583,15.968717968463897,268.75
0.11240234375,0.05581978310732853,-0.0005690191625035368,0.019192279482376763,352.5000000000002,105,-1.1175870895385742e-08,1.245422188192606,150.0,336.06,285,1075200,0.0015974812489162105,15.968717950582505,272.25
0.11044921875,0.05386270012926181,-0.0010885071722441352,0.019495755169191397,375.0,106,-1.080334186553955e-08,1.2458496764302254,175.0,337.59,285,1085440,0.0015569193450858166,15.968718039989472,288.25
0.153369140625,0.059513286288944846,-0.0014310634891444352,0.01970042410539463,352.5000000000002,107,9.685754776000977e-09,1.208822526037693,200.0,331.62,285,1095680,0.0019086312104718672,15.968717920780183,290.5
0.1545166015625,0.06060373414729028,-0.0013723875039431733,0.01786809787445236,350.0,108,-6.7055225372314455e-09,1.2657021708786487,200.0,328.63,285,1105920,0.0019971733452507578,15.968717885017394,284.25
0.1132080078125,0.05794966660455575,-0.000371239498781506,0.018388615187723188,350.0,109,8.195638656616212e-09,1.3139542438089848,200.0,332.36,285,1116160,0.0014732050340896309,15.968718028068542,281.25
0.151513671875,0.060681530581340196,-0.0010833544496563264,0.0167348700837465,350.0,110,-5.960464477539063e-09,1.347188825160265,200.0,337.72,285,1126400,0.0017734177990263334,15.968718153238296,284.0
0.1552001953125,0.059735215445042546,-0.0010593501741823276,0.016639234364265575,375.0,111,1.862645149230957e-09,1.3671593181788921,175.0,343.87,285,1136640,0.0018517230321108968,15.96871787905693,283.25
0.1385986328125,0.060973582854664796,-0.0010097647485963535,0.01631080178776756,400.0,112,-3.7252902984619143e-10,1.369698452204466,175.0,347.9,285,1146880,0.0016030996025676813,15.968717914819717,289.0
0.1528564453125,0.05731899371479948,-0.0008862393331583007,0.014168485184200108,402.5000000000002,113,3.7252902984619143e-10,1.3840469375252724,125.0,351.8,285,1157120,0.0019242292152057416,15.968717968463897,276.75
0.1352294921875,0.04823270123306063,-0.0012559036476886831,0.013757594244088978,350.0,114,3.7252902984619143e-10,1.2793761506676673,100.0,344.02,285,1167360,0.0017707303847799948,15.968717896938324,241.5
0.10576171875,0.05143422958052483,-0.0007585625466163037,0.014495793786772992,352.5000000000002,115,-1.862645149230957e-09,1.214216808229685,125.0,351.3,285,1177600,0.0016027103059570891,15.968717867136002,247.75
0.1121826171875,0.04726198227221,-0.0007900346874521347,0.014585927782172802,302.5000000000002,116,1.601874828338623e-08,1.2253393828868866,125.0,345.6,285,1187840,0.0016820541457377657,15.968717753887177,220.0
0.1178955078125,0.05513592276623952,-0.0005927137728576782,0.014801487504155376,325.0,117,6.7055225372314455e-09,1.2947513923048972,125.0,347.02,285,1198080,0.0015857182659260616,15.968717861175538,229.75
0.137890625,0.05963208610749958,-0.0009859880578005687,0.016961666646238882,325.0,118,-2.4959444999694825e-08,1.3552768968045712,125.0,340.01,285,1208320,0.0016912871631518556,15.968718105554581,234.5
0.1470458984375,0.05493771179079819,-0.0012674042540311349,0.014357032461703056,327.5000000000002,119,-1.862645149230957e-09,1.3305436283349992,125.0,337.77,285,1218560,0.001707659246606852,15.968717896938324,238.0
0.1372314453125,0.05664761567616883,-0.0009233086631866172,0.016430790262529627,377.5000000000002,120,-8.940696716308593e-09,1.3246613651514054,125.0,342.85,285,1228800,0.0017011999263445432,15.968717873096466,255.5
0.1115234375,0.05608516043773165,-0.0009226721838786033,0.017549670502194203,507.5000000000006,121,-1.1920928955078126e-08,1.3111447051167489,125.0,351.3,285,1239040,0.0014527664610085368,15.968717962503433,279.25
0.1096923828125,0.05546227991976849,-0.0004598366442223778,0.01624627255660016,507.5000000000006,122,1.6391277313232423e-08,1.307696121186018,147.5,348.95,285,1249280,0.0014661958666408736,15.96871799826622,279.0
0.17744140625,0.06082319343475064,-0.0015003119355242235,0.017515735927736385,375.0,123,-5.215406417846679e-09,1.278230717778206,150.0,342.71,285,1259520,0.0021519454467011203,15.968717914819717,273.75
0.14521484375,0.059156535387764816,-0.0006071452207834227,0.018706134424428457,375.0,124,6.7055225372314455e-09,1.2826335318386555,150.0,342.02,285,1269760,0.0015954654555002889,15.968717944622039,270.0
0.1212646484375,0.054325617979301875,-0.0011417686553613748,0.01880908087478019,375.0,125,1.4156103134155273e-08,1.3045026503503323,175.0,346.58,285,1280000,0.001971753707368862,15.96871799826622,286.5
0.152392578125,0.05959933366302498,-0.0009890268491290044,0.016439090395579115,400.0,126,1.2665987014770507e-08,1.347338532656431,200.0,350.19,285,1290240,0.0018027847913941741,15.968717896938324,299.25
0.1474365234375,0.0584115872983985,-0.0015780132045620121,0.017715255470830017,400.0,127,-3.7252902984619143e-10,1.36512471139431,175.0,346.83,285,1300480,0.002085931436033661,15.968717992305756,289.25
0.1283203125,0.054987577907185094,-0.0007957284040458034,0.015625879031722432,450.0,128,1.9371509552001954e-08,1.3678222119808197,150.0,347.34,285,1310720,0.0016885714586123868,15.968717867136002,285.0
0.1544677734375,0.056480768289451866,-0.001124587786034681,0.014858140032447408,425.0,129,-3.725290298461914e-09,1.4073667995631696,125.0,343.36,286,1320960,0.001850874462104457,15.968717962503433,270.25
0.141162109375,0.05983925312860892,-0.0009172804104309762,0.016489428871136625,402.5000000000002,130,-9.313225746154785e-09,1.4192658819258213,125.0,342.96,286,1331200,0.0020120785876770243,15.968718022108078,263.0
0.11650390625,0.05627445798929263,-0.000894851389239193,0.015579745901050046,432.5000000000006,131,4.097819328308106e-09,1.407420176267624,147.5,350.96,286,1341440,0.0015841184817475095,15.968717944622039,271.5
0.1501708984375,0.05531676070505444,-0.0013502133700967534,0.014821773766743717,375.0,132,-5.215406417846679e-09,1.3789316162467002,150.0,349.86,286,1351680,0.0018110397675172862,15.968717783689499,254.0
0.1330078125,0.05714228630985402,-0.00110208199112094,0.015599250144441612,350.0,133,-9.313225746154785e-09,1.3856333509087562,150.0,349.01,286,1361920,0.0017976041890179317,15.968718034029006,247.5
0.1526123046875,0.05651639935628837,-0.001005350496780011,0.012559994233015459,327.5000000000002,134,-1.0058283805847169e-08,1.3988191969692707,125.0,343.71,286,1372160,0.0017752525759419768,15.968717819452285,221.25
0.16923828125,0.05634386537405663,-0.0014010265604156302,0.013791259448044001,325.0,135,-7.450580596923828e-09,1.3862757347524166,100.0,339.12,286,1382400,0.001811675178927885,15.968717896938324,218.75
0.10830078125,0.05453104995235873,-0.0009299703655415214,0.014385447814129293,352.5000000000002,136,-4.8428773880004884e-09,1.3396992661058902,100.0,347.61,286,1392640,0.0014372672010722453,15.968717956542969,238.25
0.1203857421875,0.05571658882333136,-0.0007102490613760893,0.015941608634602745,400.0,137,-2.570450305938721e-08,1.3214697360992431,125.0,352.37,286,1402880,0.0014816445094083975,15.968718028068542,250.0
