P01:episode_rewards,P09:episode_rewards,episode_length,fps,value_loss,policy_loss,explained_variance,policy_entropy,PMM:episode_rewards,frames,advantage_norm,grad_norm,epoch_idx
0.0,5.0,204.39,213,0.004520215456141159,-0.0015345104024891043,0.9539747530221939,1.3422761416435243,2.04,280000,0.7610353180766105,0.19900875722177036,35
0.0,5.0,200.1,214,0.005487796439701924,-0.0014244189398596064,0.9501644611358643,1.3472895109653473,1.91,288000,0.8128160528838635,0.23937331338484266,36
0.0,6.0,204.85,214,0.005191446014214307,0.00022399380453862249,0.9256654769182205,1.349844913482666,1.98,296000,0.8086811089515686,0.21648384631507075,37
0.0,6.0,207.75,214,0.00745308177312836,-0.001882022165809758,0.9143214857578278,1.3613228607177734,2.1,304000,0.9979969176650048,0.2669990752748213,38
0.0,6.0,213.53,215,0.005287393883918412,0.00047090360516449436,0.9406954944133759,1.3579879665374757,2.34,312000,0.8319297847151756,0.1938849310886555,39
0.0,5.0,211.59,215,0.004436178542673588,-0.0015571764550259104,0.9601473689079285,1.3404569160938262,2.28,320000,0.7541781878471374,0.1824849975194006,40
0.0,5.1000000000000085,215.13,215,0.005919239780632779,3.90535781843937e-05,0.9335679870843887,1.3601245844364167,2.32,328000,0.8841690821945667,0.21968688281402673,41
0.0,6.0,215.39,216,0.006971868050750345,-0.004706902721081861,0.941829606294632,1.3650189530849457,2.33,336000,0.8971996811032296,0.3042682763081848,42
0.0,5.0,205.46,216,0.006165487140533514,-0.0012245377677027136,0.9481893348693847,1.3499577510356904,2.1,344000,0.9027263084053994,0.22364633310267834,43
0.0,7.0,215.34,216,0.005120463457715232,-0.0006780330443871208,0.9495458137989045,1.3566404926776885,2.39,352000,0.8079130056500435,0.18497681992957335,44
0.0,5.200000000000017,219.81,216,0.004864815945911687,-0.0007325437659164891,0.9551957148313522,1.358475126028061,2.42,360000,0.7833732476830483,0.21418005099979262,45
0.0,5.0,210.91,217,0.010354711833642796,-0.0017897299311880489,0.8703461581468582,1.3614094460010528,2.15,368000,1.186186888217926,0.2980752371598269,46
0.0,5.0,212.42,217,0.005868469372508116,-0.00011032738919311669,0.9425584745407104,1.3500361883640288,2.16,376000,0.8688054203987121,0.19644860835899539,47
0.0,5.0,212.78,216,0.017261929794040044,-3.6663249375123996e-05,0.8949471616744995,1.3409502637386321,2.16,384000,1.1377256560325621,0.4328127970110149,48
0.0,6.0,220.43,217,0.010479415528243408,-0.0011667986671091057,0.8872633451223373,1.3540099906921386,2.33,392000,1.2117253485322,0.33135922207702656,49
0.0,6.0,218.37,217,0.007960527847753838,-0.001324968538538087,0.8853443014621735,1.3532829475402832,2.35,400000,1.0347188964486123,0.256945005302374,50
0.0,5.1000000000000085,210.14,217,0.006952891026157886,-0.0012077810760820285,0.9135283041000366,1.3528688383102416,2.17,408000,0.9559595105051995,0.23713766772686512,51
0.0,5.1000000000000085,213.27,217,0.0055051532149082046,-0.0010525462425357546,0.9404748326539993,1.3579562544822692,2.22,416000,0.870696274638176,0.20493189225642272,52
0.0,5.1000000000000085,223.09,217,0.008371740126167425,-7.083033066010102e-05,0.8780318850278854,1.3474102783203126,2.39,424000,1.077824663221836,0.2568234725779649,53
0.0,6.0,224.73,217,0.021695324631873517,-0.0040722401556558905,0.8404190248250961,1.3473117244243622,2.5,432000,1.3474735876917838,0.5198517575468746,54
0.0,6.0,226.58,218,0.011292533715022727,0.001548575132037513,0.8483251339197159,1.3529204845428466,2.62,440000,1.2596345412731171,0.296872299091486,55
0.0,5.0,207.66,217,0.011430006006266922,-0.0014471578053780831,0.8515272402763366,1.3552937006950379,2.13,448000,1.1697778189182282,0.29526479489213986,56
0.0,5.0,210.05,217,0.010844139367691241,-0.0037138248136034235,0.8836865425109863,1.339070520401001,2.15,456000,1.2215263098478317,0.3163284194479872,57
0.0,5.0,209.77,217,0.009477568736765534,-0.002304329435864929,0.8843887281417847,1.3155164623260498,2.12,464000,1.1650322371721267,0.2741151013173835,58
0.0,5.1000000000000085,224.45,217,0.012210586441215128,-0.0022890354855917396,0.856111615896225,1.3279360365867614,2.57,472000,1.322112346291542,0.33941730715975504,59
0.0,6.0,224.37,217,0.010807479135692119,-0.004212681356293615,0.8497220396995544,1.3102275586128236,2.69,480000,1.238625572025776,0.30115878852274264,60
0.0,5.1000000000000085,221.16,218,0.012248572033131495,-0.0037816503411158917,0.8683720314502716,1.289420315027237,2.54,488000,1.3270633518695831,0.3112881376265257,61
0.0,6.0,220.84,217,0.009734079749323428,-0.005025552567385603,0.8829610192775726,1.3138876402378081,2.56,496000,1.0976429653167725,0.30022775575530103,62
0.0,6.1000000000000085,221.93,218,0.009325678836321459,-0.0046175663662143054,0.9000199794769287,1.2805598497390747,2.71,504000,1.1759948456287384,0.299222864909516,63
0.0,9.0,234.37,218,0.010303671609144659,-0.0019788416766095907,0.8823399394750595,1.3207808697223664,3.16,512000,1.189022951424122,0.3180125745547828,64
0.0,9.0,238.02,218,0.007735827951692044,0.0005444682302186266,0.9131281447410583,1.3222510302066803,3.25,520000,1.040608514547348,0.262805728605919,65
0.0,9.0,244.78,218,0.011196022394578904,-0.002249205939879175,0.8702945762872696,1.3232655954360961,3.35,528000,1.2566077464818954,0.3266449913459175,66
0.0,9.0,243.05,218,0.010195986956823617,-0.0013843967166030779,0.893886621594429,1.3219810807704926,3.22,536000,1.1971702283620835,0.2929116687924383,67
0.0,9.0,252.54,218,0.00876167713664472,0.0002632008327054791,0.9084789353609085,1.3403978586196899,3.46,544000,1.1238015246391297,0.2643047169103404,68
0.0,6.200000000000017,241.41,218,0.011202544813277199,-0.004082444422456319,0.8977604919672012,1.3486218822002412,3.14,552000,1.2504172575473786,0.3258349318665893,69
0.0,7.1000000000000085,240.84,218,0.011349477090407163,-0.004453485580161214,0.869844200015068,1.3171407914161681,3.11,560000,1.2207759800553322,0.3048734072056643,70
0.0,6.1000000000000085,227.84,219,0.009209878239780665,-0.001835787236050237,0.8913597059249878,1.322588700056076,2.82,568000,1.1542822420597076,0.29975214047822246,71
0.0,6.1000000000000085,211.95,219,0.009033470521681011,-0.0012082079928950407,0.9037002980709076,1.3233759367465974,2.48,576000,1.1356048756837844,0.2835771889992452,72
0.0,5.1000000000000085,221.05,219,0.0089605547755491,-0.0021141281112795696,0.9174563294649124,1.2990949177742004,2.66,584000,1.1325699335336685,0.2827226562008858,73
0.0,6.0,239.89,219,0.006432124448474496,-0.00264717905291036,0.9329764193296433,1.3103068017959594,3.02,592000,0.9647436365485191,0.22989516649765512,74
1.0,7.1000000000000085,266.01,219,0.009094143706606701,-0.0008865555393276736,0.9020137441158295,1.3063426196575165,3.71,600000,1.1305065071582794,0.29596287698600127,75
0.0,7.0,251.09,219,0.008015930242836476,-0.0031126791234419218,0.9207589054107665,1.3135058403015136,3.34,608000,1.0542505139112472,0.26741518998804925,76
0.0,9.100000000000009,252.79,219,0.008166049715364353,-0.0015193022538733203,0.9125437593460083,1.3140681707859039,3.64,616000,1.0898316782712936,0.2554242148030152,77
0.0,9.0,254.97,218,0.009610322245862335,-0.0018666496453806757,0.9052856880426406,1.3165212190151214,3.61,624000,1.1818779426813126,0.2935652373858986,78
0.0,9.100000000000009,266.43,218,0.007346390434540808,-0.0019301737804198638,0.9179303908348083,1.3114791810512543,3.89,632000,1.0238912940025329,0.23794295245212407,79
0.0,7.0,257.78,219,0.0071994845196604726,-0.0022905277949757876,0.9313560426235199,1.3107790219783784,3.51,640000,1.008728377223015,0.24693926111336262,80
0.0,6.1000000000000085,245.6,219,0.007522040330804884,-0.001049916781776119,0.9235315769910812,1.3192628169059752,3.2,648000,1.0478371173143386,0.25288384037771966,81
0.0,9.0,254.16,219,0.011840085792355239,-0.0029703159612836315,0.8627761954069137,1.3034466397762299,3.72,656000,1.3379649722576141,0.3267269735755371,82
0.9000000000000004,9.0,259.57,219,0.015547159514389931,-0.005836642816429958,0.8142804908752441,1.2760223746299744,3.94,664000,1.3305649888515472,0.39806348808962005,83
1.0,9.0,267.56,218,0.007874935232102871,-0.0012406399082101416,0.9140105772018433,1.3065389394760132,4.35,672000,1.070990161895752,0.2628421064195745,84
1.0,9.0,270.25,219,0.008639775477349758,-0.0007840619486523793,0.8984241431951523,1.3091672658920288,4.29,680000,1.1130628767609596,0.26231787812940904,85
1.0,9.100000000000009,274.0,219,0.011098720518639311,-0.00293070774176158,0.8722374659776687,1.3109277832508086,4.35,688000,1.2756057643890382,0.30459340292598897,86
1.0,9.0,274.9,218,0.015253248731605709,-0.00510941042448394,0.8381204158067703,1.2890719079971313,4.14,696000,1.5178395169973373,0.38666743622205835,87
1.0,10.0,281.11,219,0.01202407110016793,-0.003096598427509889,0.8656336867809296,1.283772269487381,4.48,704000,1.3365365874767303,0.33346442965294204,88
1.0,9.100000000000009,290.13,219,0.012510439923498779,-0.003895332858664915,0.865136314034462,1.258686705827713,4.72,712000,1.3679771739244462,0.3487140747528585,89
2.0,10.0,299.16,219,0.013598617548123002,-0.000316569336282555,0.8497376829385758,1.2794577813148498,5.25,720000,1.4259553200006485,0.3275768069429411,90
2.0,10.0,304.2,220,0.012868928764946759,-0.001368661717278883,0.8468115264177323,1.2736442971229553,5.44,728000,1.3903480166196822,0.34834187614138656,91
2.0,10.0,317.22,219,0.015462323559913784,-0.0012336085934657604,0.8053912150859833,1.2632165801525117,5.79,736000,1.5005898416042327,0.3760577834189274,92
2.0,11.0,321.73,219,0.01708401361014694,-0.0024713915250322315,0.8223442208766937,1.268954941034317,6.13,744000,1.5705773466825486,0.4009526935575795,93
2.0,11.0,330.98,219,0.012796066999435425,-0.00325278980541043,0.8536593580245971,1.2444419586658477,6.33,752000,1.3772748589515686,0.3582306718093027,94
2.0,11.100000000000009,330.44,219,0.01483171461848542,-0.004351234493078664,0.8278593003749848,1.2077884328365327,6.57,760000,1.495347775220871,0.38407837099972303,95
2.0,11.0,328.45,219,0.014091093603055924,-0.0012980082153808325,0.8450263106822967,1.2260325229167939,6.69,768000,1.4489669173955917,0.40679521167205157,96
3.0,11.0,331.71,219,0.016526976260356607,-0.004247046079544816,0.7919585633277894,1.1992873537540436,6.84,776000,1.5676017993688582,0.4197412200326988,97
3.0,11.100000000000009,333.32,219,0.01890497960150242,-0.003268392596510239,0.7666429030895233,1.2418453550338746,7.01,784000,1.6819239193201065,0.43742220921782804,98
3.0,12.0,352.91,219,0.01739574916427955,-0.004414869217289379,0.7937765967845917,1.2439699935913087,7.45,792000,1.6204674899578095,0.42281121150972906,99
3.0,12.0,362.36,219,0.018457918679341673,-0.004625298904720694,0.7772754853963852,1.2377897191047669,7.6,800000,1.6769265997409821,0.42460760203620246,100
3.9000000000000004,13.100000000000009,376.78,219,0.01725838323123753,-0.0041582821652991694,0.7988507384061814,1.2204779052734376,8.01,808000,1.6089524137973785,0.4159439795983461,101
3.0,13.0,371.82,219,0.01588405205402523,-0.002486754802739597,0.825238995552063,1.2433766686916352,7.7,816000,1.5431589931249619,0.3945779411602948,102
3.0,11.0,359.88,219,0.019715098119340836,-0.005199256659252569,0.8018099904060364,1.2046866726875305,7.23,824000,1.7230882525444031,0.425595663895969,103
3.0,11.0,357.46,219,0.01958671404514462,-0.009656824378471356,0.7947818446159363,1.2021011734008789,7.0,832000,1.7290877521038055,0.49696108052165705,104
3.0,11.0,353.2,219,0.01890737534034997,-0.0010309613650315442,0.7761622053384781,1.2196241343021392,6.9,840000,1.6854038852453233,0.4359438143119197,105
3.0,11.0,363.23,219,0.01715220557991415,-0.002985324065084569,0.7606637924909592,1.2004858446121216,7.36,848000,1.5918122720718384,0.42641360237281667,106
3.0,12.0,371.1,218,0.015525564819108694,-0.0059015366402672955,0.8184934967756271,1.2244139909744263,7.64,856000,1.526781178712845,0.3948308736614062,107
3.9000000000000004,13.0,372.9,218,0.019780280236154794,-0.0037345940270461144,0.7540538454055786,1.2109256958961487,7.93,864000,1.7204592108726502,0.470241476315515,108
4.0,13.0,383.01,218,0.0211136603821069,-0.003820223528455244,0.7943727993965148,1.1991137862205505,8.12,872000,1.8021552443504334,0.4934941349475522,109
4.0,14.0,388.5,219,0.018200797564350068,-0.0036603392742108553,0.8008391267061233,1.2491090947389603,8.31,880000,1.6613402628898621,0.43345079776051854,110
4.0,14.0,398.72,219,0.01612170934677124,-0.0039037849768646994,0.8236248707771301,1.238243007659912,8.6,888000,1.5575498896837234,0.39981414885376454,111
5.0,14.100000000000009,409.62,219,0.018625574209727346,-0.004941600619931705,0.7849663454294205,1.1929982578754426,9.21,896000,1.6850672101974487,0.43113856016120666,112
5.0,15.0,422.58,219,0.018233784064650534,-0.005077129557030276,0.786404921412468,1.2050687456130982,9.77,904000,1.6602960366010666,0.4338494957483903,113
5.0,14.100000000000009,415.09,219,0.01676111515145749,-0.00369181745685637,0.8192843008041382,1.2178199291229248,9.48,912000,1.59879139482975,0.3869725958207508,114
5.0,14.0,408.16,219,0.01811558094806969,-0.003091611383133568,0.794503571987152,1.225448511838913,9.34,920000,1.6554952567815782,0.4281663661362885,115
5.0,14.100000000000009,410.85,219,0.020201645502820612,-0.004005208260205109,0.7802623647451401,1.2291059947013856,9.52,928000,1.7398983502388001,0.4509482988444981,116
5.0,14.0,407.58,219,0.020417541596107185,-0.0019109190118615515,0.7813122177124023,1.2218478119373322,9.32,936000,1.7617061996459962,0.44546711818061285,117
5.0,13.100000000000009,413.26,219,0.019868777277879418,-0.0051261457975488155,0.7934045433998108,1.1994578969478606,9.19,944000,1.7429784530401229,0.4752219089845656,118
5.0,16.0,420.82,219,0.017528117303736507,-0.00273353175871307,0.8117774450778961,1.1872536969184875,9.61,952000,1.6143799865245818,0.4004857929882355,119
5.0,15.100000000000009,418.51,220,0.016963644572533666,-0.00685366694116965,0.7836900180578232,1.137336110174656,9.61,960000,1.5805423724651337,0.41330265319560333,120
5.0,14.100000000000009,402.71,220,0.027201370876282452,-0.007328900211141445,0.7162222945690155,1.1355335889011622,9.16,968000,1.7933012741804122,0.5970809968992196,121
5.0,14.100000000000009,398.23,220,0.0192028870806098,-0.004724881963338703,0.812910013794899,1.176830986738205,9.09,976000,1.690004341006279,0.4729199161040129,122
4.9,14.0,383.19,219,0.022206513269338757,-0.009150208147475495,0.7305144518613815,1.1107021161913873,8.68,984000,1.7921802979707717,0.5090041071108794,123
4.9,14.0,386.52,219,0.020021008858457208,-0.008447760278068017,0.8046223914623261,1.1834147465229035,8.72,992000,1.7287593680620192,0.4812296619389226,124
5.0,14.0,405.14,219,0.025848686671815814,-0.002033353166480083,0.6873456466197968,1.1386681509017944,8.98,1000000,1.8193571966886521,0.5970332917973508,125
4.9,14.0,406.22,219,0.020011415584012867,-0.00969429779361235,0.7342275804281235,1.207829378247261,8.85,1008000,1.6517066031694412,0.507448995425008,126
4.9,15.0,421.71,220,0.015334067393559962,-0.005204666512145195,0.8139921528100967,1.2225435042381287,9.29,1016000,1.5227139633893967,0.38919649443666143,127
5.0,15.0,421.92,220,0.015354049247689546,-0.0004534771328326315,0.8391521340608596,1.190705178976059,9.22,1024000,1.5246738320589066,0.3726124410632239,128
5.0,15.0,422.41,220,0.017168763461522758,-0.0063577229636712215,0.803754860162735,1.218617022037506,9.31,1032000,1.6036102020740508,0.39824221044295605,129
5.0,15.0,417.08,220,0.01839511116500944,-0.004286144857760518,0.8162382680177689,1.22039764046669,9.2,1040000,1.6773606610298157,0.4415862206237786,130
5.0,15.0,438.61,220,0.023416344844736158,-0.01288310848234687,0.7475220620632171,1.1800812113285064,9.82,1048000,1.8603809440135957,0.522054846741355,131
5.0,15.0,439.57,220,0.022976770494133235,-0.00801262024371681,0.7801975375413894,1.1659440505504608,9.93,1056000,1.8668851584196091,0.5199608294670469,132
6.0,15.0,443.55,220,0.020652797147631644,-0.004486721732828301,0.76425616979599,1.17752243578434,10.26,1064000,1.7159237867593766,0.5121708772516634,133
6.0,15.0,444.85,220,0.021261149439960717,-0.00753328416030854,0.7232947081327439,1.1729908138513565,10.19,1072000,1.7679907834529878,0.5176821114846297,134
6.0,15.0,458.47,220,0.01751814588904381,-0.006191469012264861,0.8205780601501464,1.1441141468286515,10.52,1080000,1.6326109838485718,0.4301435853204408,135
6.9,15.100000000000009,459.77,220,0.018159989374689756,-0.006336803693411639,0.7917433458566666,1.1665359991788864,10.73,1088000,1.6609981191158294,0.462792204972098,136
5.0,15.100000000000009,433.03,220,0.01595054712612182,-0.0002755949308630079,0.8403186517953872,1.2066032528877257,9.85,1096000,1.5408680963516235,0.419974553644388,137
4.9,16.0,433.69,220,0.020805518375709653,-0.0017853364278562368,0.7746562623977661,1.1943778967857361,9.73,1104000,1.7733078742027282,0.4785967194588578,138
4.9,16.10000000000001,443.2,220,0.023031788147054612,-0.0074360153439920395,0.7865018725395203,1.1655857902765274,10.11,1112000,1.8649194437265395,0.5095387226806423,139
4.9,16.10000000000001,442.91,220,0.02053230084013194,-0.002363681439892389,0.7880777734518051,1.1560250294208527,10.12,1120000,1.7415695655345917,0.5007216923558608,140
4.9,17.0,456.3,220,0.022247342420741917,-0.010161207619821653,0.7824272799491883,1.1644264984130859,10.67,1128000,1.8452001440525054,0.48912590509848053,141
4.0,17.0,467.31,220,0.024836321505717934,-0.006237143071484752,0.7124395000934601,1.177357293367386,11.25,1136000,1.9168815004825592,0.5407640203951481,142
6.9,17.10000000000001,490.15,220,0.020565505013801156,-0.009280323879211209,0.8137760692834854,1.1670031070709228,12.08,1144000,1.7542994439601898,0.49237668269749935,143
8.0,18.0,494.3,220,0.020849899421446026,-0.0006792393163777888,0.8064709436893464,1.1564814406633377,12.42,1152000,1.7666255390644074,0.46554999887450776,144
6.9,18.0,488.53,220,0.017937650536186994,-0.006723471535660792,0.8465964239835739,1.1921134400367737,12.23,1160000,1.628587037920952,0.40688452264949454,145
6.9,18.0,483.55,220,0.017556411745026708,0.0014165641528961713,0.827973039150238,1.1642018413543702,12.07,1168000,1.6341090035438537,0.4339038362654268,146
6.0,16.0,465.34,220,0.01963141662068665,-0.0035297529393574223,0.8022197616100312,1.1873903465270996,11.0,1176000,1.7187670642137527,0.4613041393395249,147
6.0,16.10000000000001,461.16,220,0.023154396754689513,-0.0075377787242177875,0.7504110217094422,1.1426318591833116,11.39,1184000,1.8645007121562958,0.5222891480655829,148
6.0,17.0,453.91,220,0.024250003506895153,-0.0048086074367165565,0.7096652275323868,1.0822746825218201,11.06,1192000,1.9039781898260117,0.5408197315213676,149
5.0,15.100000000000009,441.77,220,0.018262397730723023,-0.005565579703834374,0.8020865976810455,1.174515017271042,10.54,1200000,1.6630295979976655,0.4638754536097253,150
6.0,17.10000000000001,449.19,220,0.024036733945831657,-0.009391089542987174,0.7742820072174073,1.144758095741272,11.13,1208000,1.90510324716568,0.5545095052487808,151
6.0,19.0,460.57,221,0.02661055559758097,-0.007494547922178753,0.7398756402730942,1.163551596403122,11.85,1216000,1.9955199611186982,0.5425698193188563,152
6.0,19.10000000000001,467.51,221,0.023732964871451257,-0.006281900132307783,0.7643846839666366,1.1630966258049011,12.58,1224000,1.9029254221916199,0.5317674776790865,153
7.800000000000001,21.200000000000017,495.8,221,0.025943875992670656,-0.007648840645852033,0.7349916362762451,1.1388294458389283,13.2,1232000,1.981360912322998,0.5370485767062998,154
8.0,20.10000000000001,500.26,221,0.029086154904216528,-0.007097921837339527,0.6978408867120742,1.1557315164804458,13.46,1240000,2.0886885917186735,0.5968821698933425,155
8.0,20.10000000000001,508.19,221,0.02561364104039967,-0.0023271655885037036,0.7000605291128159,1.1282293158769607,13.75,1248000,1.9568628895282745,0.5222985636352927,156
8.0,22.10000000000001,524.1,221,0.02297377842478454,-0.011128593901667046,0.7583279037475585,1.1286000609397888,14.71,1256000,1.8713370764255524,0.5325727968622246,157
9.0,24.0,536.88,221,0.02272106460761279,-0.004368007215271063,0.7670359569787979,1.1532032656669617,15.12,1264000,1.8478650987148284,0.5028389400920902,158
9.0,22.10000000000001,547.7,221,0.02665691515430808,-0.004542254346306436,0.744856361746788,1.1429478299617768,15.13,1272000,2.01189875125885,0.5365765233426597,159
8.9,20.0,548.28,221,0.026201063431799412,-0.01740660629409831,0.754175654053688,1.1224736833572388,14.72,1280000,1.9532168853282927,0.5728934129576,160
9.0,20.10000000000001,540.44,221,0.02656629358418286,-0.0031142650946276262,0.7196980160474777,1.0918352484703064,14.65,1288000,2.005890474319458,0.6033198596553464,161
9.0,22.200000000000017,550.33,221,0.026221020487137137,-0.007339948075823486,0.745062255859375,1.1041090643405915,15.18,1296000,1.9982821786403655,0.5452878952103122,162
9.9,22.200000000000017,557.01,221,0.03042598550207913,-0.005285663027316332,0.7228797322511673,1.0928580367565155,15.25,1304000,2.150794132947922,0.6376520055680299,163
10.0,24.10000000000001,570.25,221,0.029813101636245846,-0.012956638968607876,0.7048887783288955,1.1182500022649764,15.71,1312000,2.102103455066681,0.5999804425115272,164
9.0,21.400000000000034,559.43,221,0.02270181863568723,-0.010425194863928481,0.7533044558763504,1.122277038693428,15.29,1320000,1.8392769646644593,0.5220737370078465,165
9.0,21.0,547.0,221,0.025036316183395683,0.00153146880256827,0.7254790323972702,1.1020731031894684,14.64,1328000,1.939041850566864,0.5055988058233801,166
9.0,21.0,553.6,221,0.02370480409823358,-0.006128300311393105,0.7685015910863876,1.1134008890390397,15.13,1336000,1.893888499736786,0.5674088885912656,167
9.0,21.200000000000017,560.96,221,0.024400271559134126,-0.005444356656298623,0.7168607044219971,1.086938441991806,15.33,1344000,1.9226971888542175,0.5483204071717714,168
9.0,21.0,563.37,221,0.024193824608810244,-0.008717304659076035,0.7473634207248687,1.0711113405227661,15.39,1352000,1.9079849934577942,0.5469814990742567,169
9.0,21.200000000000017,565.1,221,0.027076794346794487,-0.004774198960512876,0.7172002577781678,1.0748995268344879,15.44,1360000,1.9886292916536332,0.5980521826649003,170
9.0,23.10000000000001,566.13,221,0.0336648912075907,-0.011677874500164762,0.6786653971672059,1.0792268043756486,15.53,1368000,2.238507308959961,0.6821763892852704,171
9.0,26.0,586.02,221,0.026577611579559745,-0.006613058943039505,0.725455641746521,1.0832939791679381,16.68,1376000,1.997174900174141,0.5540101858829958,172
10.9,26.0,593.71,221,0.023988576564006506,-0.0058429946258547714,0.741481391787529,1.0857647174596787,17.0,1384000,1.9052191066741944,0.5455811319839124,173
