episode_length,P09:episode_rewards,fps,policy_gradient_loss,avg_q_retraced,epoch_idx,advantage_norm,PMM:episode_rewards,explained_variance,policy_loss,rollout_prob_std,policy_entropy,q_loss,P01:episode_rewards,policy_gradient_bias_correction,avg_q_selected,grad_norm,model_prob_std,frames
3324.74,0.0,358,-9.736135126587214e-07,3.853824749065039e-05,441,0.000651711315775176,0.0,-inf,-9.6967526218538e-07,0.009330310839814721,2.193522174229067,6.7974312778248435e-09,0.0,3.9382526062753235e-09,3.887324868219607e-05,1.8213785107823107e-05,0.009317097381834021,3175200
3324.74,0.0,358,-8.899594381138267e-07,3.449527453980524e-05,442,0.0006697650118665854,0.0,-inf,-8.857524457885973e-07,0.009230686789304608,2.1936056483264954,7.1874208684765764e-09,0.0,4.206993949541926e-09,3.5429524191241644e-05,1.8470770238920368e-05,0.009217895125888938,3182400
3324.74,0.0,358,-2.73798102245837e-07,2.4051187169664232e-05,443,0.0007467496352297163,0.0,-82962232206.51277,-2.754196498748481e-07,0.009246807139879338,2.1935907739968528,9.262586899373032e-09,0.0,-1.6215422578622205e-09,2.5171239150786675e-05,2.042849102176576e-05,0.00923578937875511,3189600
3324.75,0.0,358,-2.2085073492531013e-07,1.638324241595768e-05,444,0.0006482538683580134,0.0,-inf,-2.2417185664176013e-07,0.009394857326655516,2.193465329216271,7.994819412433638e-09,0.0,-3.321118118499829e-09,1.6991579342260363e-05,1.9218730578747145e-05,0.009383187056864025,3196800
3324.75,0.0,358,-1.5289317198656572e-07,1.587934747063352e-05,445,0.0007986995234988259,0.0,-inf,-1.5400750516073087e-07,0.009983534126557291,2.192883654993678,1.1490131290252545e-08,0.0,-1.114330776592215e-09,1.7795263972671895e-05,2.404677441047603e-05,0.009971075735816229,3204000
3324.75,0.0,358,-2.5160411984933493e-07,3.5988167816544916e-07,446,0.0007244895853555139,0.0,-inf,-2.559083295529007e-07,0.00954939890840145,2.1933203216740695,9.084518374569782e-09,0.0,-4.3042039937023155e-09,4.24684936470243e-07,2.209037609513248e-05,0.009532588494451294,3211200
3324.75,0.0,358,2.0874316830720038e-07,-7.864879272294693e-06,447,0.0008265440681188488,0.0,-333.1423323624096,2.0874566268890333e-07,0.009224286023749128,2.193617246340191,8.956336507122155e-09,0.0,2.494277953271791e-12,-7.67036220046582e-06,2.1851560581688994e-05,0.009205874504211047,3218400
3324.75,0.0,358,6.091020633256786e-07,-9.8208271974217e-06,448,0.0006587584849626002,0.0,-inf,6.097161006770848e-07,0.009281967299849918,2.193571050923968,8.017074639332966e-09,0.0,6.14037503621212e-10,-9.68719453062662e-06,1.877979974353894e-05,0.009259713122672921,3225600
3324.99,0.0,358,6.172564994042494e-08,-4.39774971593638e-06,449,0.000765976270696997,0.0,-inf,5.973910598263846e-08,0.009177423282600348,2.1936474378462187,9.207966665884502e-09,0.0,-1.9865431552088682e-09,-5.734371738538226e-06,2.0156112989461406e-05,0.009165482450505748,3232800
3324.99,0.0,358,1.8186574492920014e-07,9.420589149119987e-07,450,0.0006632397473546487,0.0,-inf,1.8259326371797504e-07,0.009512667026452069,2.1933490998877416,8.251204203274139e-09,0.0,7.275113181542263e-10,4.5246340740669036e-07,2.041160753364154e-05,0.009496219753258166,3240000
3324.99,0.0,358,-4.813774039719605e-07,2.4124322437411245e-05,451,0.0007823733218605763,0.0,-inf,-4.789817641323946e-07,0.010011337399211707,2.192834639826779,1.1011305348528776e-08,0.0,2.3956424116218944e-09,2.3365891592769165e-05,2.3481863189672962e-05,0.010006142413162344,3247200
3324.99,0.0,358,-9.300111438691763e-08,1.251943365609069e-05,452,0.0007023201544980088,0.0,-859415140255001.4,-9.111366399622795e-08,0.009283211433634201,2.193552098296307,7.917201121540207e-09,0.0,1.8874485728448935e-09,1.191295549127324e-05,1.8952036118095752e-05,0.009279082905434603,3254400
3324.99,0.0,358,-4.687511594205021e-07,1.6715186136248835e-05,453,0.0006586156733332227,0.0,-2517365013454.5044,-4.6646624597602014e-07,0.009278474418783964,2.1935563312478794,7.619640925102982e-09,0.0,2.2849129747903732e-09,1.669445274998436e-05,1.9037679071470297e-05,0.009277966322362542,3261600
3324.99,0.0,358,-6.040158269563166e-07,1.9019733764042235e-05,454,0.0007626718455319829,0.0,-204343673138.1541,-5.990822218910225e-07,0.009315736878715042,2.1935218372326046,8.529482158533528e-09,0.0,4.9335998138668495e-09,2.0256153944372394e-05,1.997988706405687e-05,0.009317413539448309,3268800
3324.71,0.0,358,-8.372991267616661e-08,1.4616172592014054e-05,455,0.0005757354517437263,0.0,-inf,-8.248607043936223e-08,0.009267692344334645,2.1935575439627204,6.3974958220506195e-09,0.0,1.2438465266077553e-09,1.4460850671703467e-05,1.6580899241732364e-05,0.009274332204392602,3276000
3324.71,0.0,358,-6.685949620481879e-07,3.035143927716843e-05,456,0.0007490961637422252,0.0,-inf,-6.639737966767877e-07,0.009858026333478471,2.1929796708166283,8.85790646887725e-09,0.0,4.62116671453378e-09,3.14932676896112e-05,2.2056349764459766e-05,0.009874466793715127,3283200
3324.71,0.0,358,1.748873775104657e-07,6.779064058693156e-06,457,0.000629805924856443,0.0,-inf,1.7879358248837895e-07,0.009582731436602968,2.1932520242532094,8.73978784859001e-09,0.0,3.9061991052165725e-09,6.714218272874906e-06,1.9019410683630365e-05,0.009595340802543671,3290400
3324.71,0.0,358,3.215455620653585e-07,-6.537470093564386e-06,458,0.0007758097758911419,0.0,-8.64851043881405,3.1993076442717237e-07,0.009329109018441861,2.1935006273928144,8.994586250407593e-09,0.0,-1.6147978823329356e-09,-5.891110842869225e-06,2.05450950375198e-05,0.009342737952616835,3297600
3324.71,0.0,358,1.7129761402660703e-07,-1.2942087522222938e-05,459,0.0006198793987036627,0.0,-inf,1.7442670640097624e-07,0.00930261546226031,2.1935261735335856,6.445957465079702e-09,0.0,3.129092193351802e-09,-1.3153711775044756e-05,1.7143490728083865e-05,0.009314050851192659,3304800
3324.6,0.0,358,2.0876920876240112e-07,-9.636079421652962e-06,460,0.0007782159863788568,0.0,-inf,2.139500115040389e-07,0.009304673077400634,2.1935270540329515,1.0140515617056589e-08,0.0,5.180802819245003e-09,-1.0086692012875317e-05,2.1805637829622257e-05,0.009311131130899033,3312000
3324.6,0.0,358,1.3809994445469081e-07,4.006305954922099e-06,461,0.0006103914584322129,0.0,-inf,1.3681551743886865e-07,0.0093996420205896,2.193439185751809,7.539536801842895e-09,0.0,-1.284426294564889e-09,3.2623345655311134e-06,1.829227120117216e-05,0.009407010098978404,3319200
3324.6,0.0,358,-7.429449179855224e-07,2.0372229712037516e-05,462,0.0007316614099366814,0.0,-428779034897.9724,-7.469980026894542e-07,0.010051826649941701,2.192801577726369,1.0919843372107075e-08,0.0,-4.053080849412524e-09,2.0652706521335683e-05,2.1932771044402624e-05,0.01006241179242602,3326400
3324.6,0.0,358,2.4914468965143836e-07,4.685391976253294e-06,463,0.0007147339533858283,0.0,-746919817454.0642,2.491414699964901e-07,0.009311018563540918,2.1935159732235805,8.029684602779282e-09,0.0,-3.2138205484213355e-12,4.252358871088828e-06,1.9228236670583396e-05,0.009323880035903247,3333600
3324.6,0.0,358,4.015524328697761e-08,8.659598851569604e-06,464,0.0006443459498234523,0.0,-inf,3.935920425526792e-08,0.009361247798808038,2.193472550966064,6.7860651077908085e-09,0.0,-7.960427146222493e-10,7.797805197001983e-06,1.771808554972132e-05,0.00937408584150109,3340800
3324.6,0.0,358,-4.7598130247413026e-07,1.0925844565730678e-05,465,0.0007841059877331963,0.0,-inf,-4.732808589070978e-07,0.009304201741626253,2.193521602824653,9.064975216256338e-09,0.0,2.7004528355066473e-09,1.12827832090013e-05,2.049772642275183e-05,0.009315736060906084,3348000
3324.48,0.0,358,-1.1133648790180343e-07,5.8456288783757315e-06,466,0.0006600347421256669,0.0,-inf,-1.1257966234467476e-07,0.00936502121966677,2.193478042830235,8.050821851793854e-09,0.0,-1.2431750570111931e-09,6.726632441281382e-06,1.8916243193449865e-05,0.00936760945897303,3355200
3324.48,0.0,358,-2.2839231306545627e-09,1.812191080735602e-05,467,0.0006969211378451723,0.0,-419375085723.7233,3.792430067573678e-09,0.009890725352214995,2.192972510185822,7.572749769715487e-09,0.0,6.076361356624292e-09,1.676031266147226e-05,2.083116688040668e-05,0.009881765245701427,3362400
3324.48,0.0,358,-4.8485927730287e-07,2.1216646311294348e-05,468,0.0006839630647094508,0.0,-inf,-4.854215294228175e-07,0.009577024018961109,2.1932661881522524,8.597399688265453e-09,0.0,-5.622479932121189e-10,2.1609116616673057e-05,1.9936084611446007e-05,0.009576872422559453,3369600
3324.48,0.0,358,-1.830696780582634e-07,1.3853765572995358e-05,469,0.0007305703293833908,0.0,-11471698217469.719,-1.8398391856719341e-07,0.00931022520600843,2.193528544606355,7.300164115364958e-09,0.0,-9.142335672079835e-10,1.3854362845852658e-05,1.9299630576090505e-05,0.009308729668877153,3376800
3324.48,0.0,358,-2.5876562695518486e-07,1.1293192145321328e-05,470,0.0005855430284747757,0.0,-2.4220964566617828e+16,-2.556243295538784e-07,0.009279001773653766,2.1935540232694506,6.172417555184757e-09,0.0,3.1412943092019572e-09,1.2105432108525654e-05,1.6269446033191653e-05,0.009279078025678364,3384000
3324.41,0.0,358,-2.9340713157151775e-07,5.3115478030410605e-06,471,0.0007997152260513871,0.0,-inf,-2.9025938127519215e-07,0.009327948581188347,2.193509566408616,1.0130244234179088e-08,0.0,3.1477432996729224e-09,6.147276761842393e-06,2.1698454569469737e-05,0.009332387095696672,3391200
3324.41,0.0,358,2.863120768389213e-07,-5.26726818213353e-06,472,0.0005952301080484181,0.0,-586583916708.4708,2.8307004327017773e-07,0.009278827552590026,2.193550599258413,8.870667795069539e-09,0.0,-3.2420375529492944e-09,-4.099754872035187e-06,1.7878975022007215e-05,0.009282030234502617,3398400
3324.41,0.0,358,6.443278397867967e-08,-5.516848965853757e-07,473,0.0008368706751509437,0.0,-12074844563.776981,6.163006938908537e-08,0.01012946029534938,2.1927125777643193,1.3346157263892242e-08,0.0,-2.8027080854958958e-09,1.6731058734823638e-06,2.766097341332102e-05,0.010134825291760048,3405600
3324.41,0.0,358,3.630909378812256e-07,-2.3629068127847277e-05,474,0.0006577094889721882,0.0,-inf,3.6101081784733325e-07,0.0093058842627169,2.19352674457762,6.955228596743137e-09,0.0,-2.080120047091739e-09,-2.430609371364722e-05,1.8292756911334368e-05,0.009308696970646641,3412800
3324.41,0.0,358,3.0885304419677194e-07,-1.6727075212226093e-05,475,0.0007319513461172594,0.0,-75240061931.49478,3.126894995142932e-07,0.009250021737238894,2.1935687024536588,8.262470438195792e-09,0.0,3.836456943616164e-09,-1.7760112053992535e-05,1.922561093148522e-05,0.009263426859730056,3420000
3324.41,0.0,358,5.844545305757104e-07,-1.222888832983855e-05,476,0.0007912264478426472,0.0,-12572773469.20422,5.866456589878595e-07,0.00933456368321829,2.193495776751054,9.435119113723932e-09,0.0,2.191128045465771e-09,-1.1362591908876885e-05,2.1193241614206387e-05,0.009347836343711979,3427200
3324.41,0.0,358,7.336721302487578e-07,-2.1154783988933524e-05,477,0.000701500351222947,0.0,-inf,7.304157513734255e-07,0.009359280045030925,2.193480267846395,8.74318011849186e-09,0.0,-3.256386393697663e-09,-2.0462055077054345e-05,1.964489773073461e-05,0.009366276782269653,3434400
3324.41,0.0,358,5.479272269234323e-07,-7.690340759395924e-06,478,0.0007337148034003434,0.0,-inf,5.493820172183878e-07,0.009884041858807441,2.192969068651477,8.529706761086415e-09,0.0,1.4547888511906578e-09,-7.72644272214266e-06,2.212946998581351e-05,0.009887453778425143,3441600
3324.41,0.0,358,2.145275760357716e-07,-1.2994782646599531e-05,479,0.0006928096578623613,0.0,-inf,2.122915222715537e-07,0.009609982364148235,2.1932351007442623,7.743216508817073e-09,0.0,-2.236049150439047e-09,-1.3161068604943097e-05,2.1670088627886155e-05,0.009606440388147902,3448800
3324.41,0.0,358,3.370576099658643e-07,-1.4403625324718402e-05,480,0.0006959205823329438,0.0,-33178349244.601234,3.4128604346179035e-07,0.009263807417721382,2.1935726607129684,6.493574173362733e-09,0.0,4.228433394246717e-09,-1.536738654525185e-05,1.8719153894511302e-05,0.009259485322686414,3456000
3324.41,0.0,358,1.3690766052240226e-07,-3.710781631763808e-06,481,0.0005375851282665569,0.0,-inf,1.348543035908966e-07,0.00930264496259273,2.193536590224221,6.1095334286023066e-09,0.0,-2.0533539968171854e-09,-4.045884600471601e-06,1.606065826200932e-05,0.009298752000082344,3463200
3324.41,0.0,358,5.028950931880212e-08,5.023873654059376e-06,482,0.0008239345822781338,0.0,-inf,5.358689717889463e-08,0.009253213663855158,2.1935825370288686,9.047215044690582e-09,0.0,3.297397968282577e-09,4.398464005802513e-06,2.159015800354709e-05,0.009248687516559252,3470400
3324.41,0.0,358,-3.6727978076506974e-07,1.0669533859202924e-05,483,0.0006142388858069013,0.0,-inf,-3.646474275940749e-07,0.009386943334247916,2.193468425377967,6.813924303562154e-09,0.0,2.632347040629686e-09,1.0704613233198441e-05,1.7933002742504722e-05,0.009380721433516889,3477600
3324.41,0.0,358,-7.290828556167424e-07,2.6827511935761004e-05,484,0.000820045878450237,0.0,-5.706832027270522,-7.255723375331314e-07,0.010156828092199272,2.192719069634165,1.0026459334396199e-08,0.0,3.5105215295992678e-09,2.7776490520825523e-05,2.4819912225690867e-05,0.010144912126811624,3484800
3324.41,0.0,358,3.6208577463576065e-07,-4.247802747227431e-06,485,0.0006454068291699088,0.0,-inf,3.619466467606725e-07,0.009291985937401593,2.193558861660579,7.057080696399701e-09,0.0,-1.391184018546487e-10,-4.591182469680245e-06,1.818651177194752e-05,0.009275264121436826,3492000
3324.41,0.0,358,2.0108418891552416e-07,-3.790807466556781e-06,486,0.0007091142855622527,0.0,-inf,2.0235590236123192e-07,0.009286950124543475,2.1935721307456806,7.187122878689545e-09,0.0,1.2717113168843246e-09,-3.3685665159528977e-06,1.9356493581515963e-05,0.009260185473320129,3499200
3324.41,0.0,358,3.1974980144170275e-07,-1.762829841723488e-05,487,0.000747290195076352,0.0,-32616456007.85293,3.242864853916122e-07,0.00923814907470452,2.193612553477287,7.811097186600874e-09,0.0,4.536675034527704e-09,-1.6689633112706916e-05,2.0364495579552845e-05,0.00921195557806641,3506400
3324.55,0.0,358,3.2880375636047816e-07,-1.9082448016308454e-05,488,0.0006982289070420094,0.0,-inf,3.364001218118784e-07,0.009279841537619375,2.193580988200884,7.580714438830374e-09,0.0,7.59636577517859e-09,-1.9660548568621587e-05,1.9855802463171303e-05,0.009249631241505974,3513600
3324.55,0.0,358,2.7574502371850916e-07,-1.2415035124234468e-05,489,0.000683517923815572,0.0,-172520670791.9907,2.7573956481286905e-07,0.009612953504990963,2.1932661881711746,9.816151150839376e-09,0.0,-5.459115029515666e-12,-1.094385869094147e-05,2.0405305865609284e-05,0.009580848815680911,3520800
3324.55,0.0,358,-4.8240227944244725e-08,-1.3609058130191171e-05,490,0.0007010001567580492,0.0,-inf,-4.833871527139199e-08,0.009718658122056651,2.193162613312403,9.091038210250393e-09,0.0,-9.847797598402827e-11,-1.437963366631567e-05,2.039422427525373e-05,0.009680726132023015,3528000
3324.55,0.0,358,7.293252669109547e-07,-3.0443089175329413e-05,491,0.0007518670515874421,0.0,-inf,7.323425344559512e-07,0.009219570346386048,2.1936389544811203,7.508333393360806e-09,0.0,3.017270029323049e-09,-3.05425126454147e-05,1.957707845651537e-05,0.009179163467442056,3535200
3324.55,0.0,358,9.293515186696232e-07,-3.419895035718777e-05,492,0.0005565315105633107,0.0,-inf,9.284577396103473e-07,0.00923650487802834,2.1936257516959357,5.317366046067016e-09,0.0,-8.937873115534468e-10,-3.366495367777521e-05,1.5254636274885342e-05,0.009195101973169518,3542400
3324.59,0.0,358,7.78361964254463e-07,-3.440368163436478e-05,493,0.0007337035378469846,0.0,-1085060930.2789688,7.828738425825566e-07,0.0093013374802962,2.1935701599133712,7.705731148411179e-09,0.0,4.511882276757343e-09,-3.44735896834109e-05,1.9796200717986704e-05,0.009259488578200853,3549600
3324.59,0.0,358,9.038956090306527e-07,-2.7724123030052567e-05,494,0.0005467895092868447,0.0,-inf,9.050674380935029e-07,0.009260666558627414,2.193607021245376,5.385878706683807e-09,0.0,1.1718294336847875e-09,-2.8496976537059417e-05,1.5624937707086873e-05,0.00921702673508436,3556800
3324.59,0.0,358,-2.3782827191077954e-07,1.936406078689196e-05,495,0.0008064260225750859,0.0,-87995410027.30402,-2.411826739921932e-07,0.010136955588121558,2.192756568735296,9.880962078032318e-09,0.0,-3.354401187751138e-09,1.8729140493558142e-05,2.605881540405056e-05,0.010097278268978013,3564000
3324.59,0.0,358,2.467699916252587e-07,-8.72882397319642e-06,496,0.0006225930711575164,0.0,-inf,2.4736524150780024e-07,0.00924073256167864,2.1936277595020477,6.102951398581793e-09,0.0,5.952464125780124e-10,-9.33914484906059e-06,1.7562904920911207e-05,0.009190040965227008,3571200
3324.59,0.0,358,3.015518609716409e-08,3.092055603135559e-06,497,0.0007488341192514428,0.0,-inf,3.254973473893359e-08,0.00928916373604258,2.193590383510741,6.799379342352242e-09,0.0,2.394547226625044e-09,2.149972163447418e-06,2.1055771751010236e-05,0.009236320314766277,3578400
3324.59,0.0,358,-2.4273462652869563e-07,3.92576834936067e-06,498,0.0006338619529709489,0.0,-inf,-2.3971141010017356e-07,0.00916006402575741,2.1936888593971418,6.220450625211646e-09,0.0,3.023216042462578e-09,4.937669691982788e-06,1.7291468292230037e-05,0.009117638649758956,3585600
3324.54,0.0,358,-4.1650972950312956e-08,2.0223795765037092e-06,499,0.0006697283222083628,0.0,-inf,-4.471905264542127e-08,0.009272273034524384,2.193592318711859,6.583711295652396e-09,0.0,-3.0680782831045133e-09,1.982433468350513e-06,1.8883148893911013e-05,0.009230506866672058,3592800
3324.54,0.0,358,-4.7194779307561127e-07,1.4417415969232716e-05,500,0.0006853921394329347,0.0,-inf,-4.729591572051745e-07,0.009479630579777732,2.1933861138896336,7.767457536801915e-09,0.0,-1.0113659156268529e-09,1.335285323953545e-05,2.0298476112962594e-05,0.009439640068818653,3600000
3324.54,0.0,358,-8.555896287096254e-07,3.185070019095269e-05,501,0.0007469267101426978,0.0,-4345195063752.94,-8.554988708610327e-07,0.009778154461152723,2.193100635801559,8.714790583073893e-09,0.0,9.075435961108134e-11,3.192198557467278e-05,2.252096464151905e-05,0.009738419005515598,3607200
3324.54,0.0,358,-2.1225035787755566e-07,1.8573690887744607e-05,502,0.0007768504949498792,0.0,-inf,-2.1293616974334764e-07,0.009238548952058726,2.193623964389165,7.755919706655261e-09,0.0,-6.858116698913264e-10,1.8182937445963022e-05,2.123760550049865e-05,0.009194105919930966,3614400
3324.54,0.0,358,-1.9768427366486075e-07,1.4774909130908201e-05,503,0.0006208354809270412,0.0,-inf,-1.9625479177820772e-07,0.009277654531776472,2.1935975961931167,7.140301533051618e-09,0.0,1.4294782319266042e-09,1.4796065168356756e-05,1.7492082003794574e-05,0.009224301263007518,3621600
3324.64,0.0,358,2.1971793690530224e-07,1.0071123515061457e-05,504,0.0008419221947650342,0.0,-54456821718.59347,2.239352100460604e-07,0.009324866945241832,2.1935658770515807,8.209270675202116e-09,0.0,4.217272872075937e-09,1.0233976377437087e-05,2.2042193146112375e-05,0.009264046943539547,3628800
3324.64,0.0,358,-3.198395805976906e-07,1.528551886956898e-05,505,0.0006150194164538648,0.0,-inf,-3.198707812186134e-07,0.00930430887244819,2.1935848947366083,7.174423401493509e-09,0.0,-3.120386364200076e-11,1.5359786503519816e-05,1.7847465420609686e-05,0.009240496650131212,3636000
3324.64,0.0,358,-9.683071586330881e-07,4.221518639892132e-05,506,0.000760848155290915,0.0,-inf,-9.648029715295323e-07,0.010129428579442438,2.1927789690381,1.0676109661214331e-08,0.0,3.5041824891779437e-09,4.292615404690676e-05,2.4050997205275334e-05,0.01006856346088979,3643200
3324.64,0.0,358,-2.6924318205755583e-07,1.5530028642890932e-06,507,0.0006847097121078303,0.0,-inf,-2.6882156522397606e-07,0.009241491474664557,2.193640268593238,8.05846130593971e-09,0.0,4.216178853413716e-10,1.9413371741555452e-06,1.9187040314822967e-05,0.009172817884560024,3650400
3324.64,0.0,358,1.3916938319465397e-07,-2.1544904075872106e-06,508,0.0007918663848588963,0.0,-18531519324.347282,1.3595771679156487e-07,0.009281176286675628,2.1936093150370968,8.599054221965926e-09,0.0,-3.211665220265297e-09,-2.1322106355607204e-06,2.1383621858927798e-05,0.009211959823998056,3657600
3324.64,0.0,358,-1.7800361878567311e-07,7.697712533569786e-06,509,0.0006584917623977636,0.0,-inf,-1.748635108121724e-07,0.009281500811487464,2.1936077344841887,6.038121186700177e-09,0.0,3.140098696729028e-09,7.725460964986559e-06,1.8405503089257798e-05,0.009211823657846474,3664800
3324.5,0.0,358,-2.5906536393876117e-08,1.128211273729363e-05,510,0.0007634315981202008,0.0,-inf,-2.1892929252850293e-08,0.009305451609016883,2.1935828353709015,8.035488086894808e-09,0.0,4.0136075206997e-09,1.0747674074473457e-05,2.124069012377544e-05,0.009243814374527171,3672000
3324.5,0.0,358,-4.346805105686574e-07,2.207524030858448e-05,511,0.0006316485434855835,0.0,-inf,-4.315296582955259e-07,0.009429340764754525,2.1934478182357453,7.151479586799831e-09,0.0,3.150847485445897e-09,2.2478148674357118e-05,1.944178055126094e-05,0.00937621205557315,3679200
3324.5,0.0,358,-6.471706495851549e-07,3.258303776680537e-05,512,0.000703629099875581,0.0,-inf,-6.469046421430498e-07,0.009824290372956072,2.193089166728277,7.661256805129343e-09,0.0,2.6599860324524314e-10,3.2445658080857574e-05,2.235853217792332e-05,0.009756784410482005,3686400
3324.5,0.0,358,-5.737195210353541e-07,1.0712974225594645e-05,513,0.0006993791543433126,0.0,-inf,-5.71907664407413e-07,0.009261838034899146,2.193628945328571,6.486833145251999e-09,0.0,1.811856520388276e-09,9.497285618851736e-06,1.9221596683347067e-05,0.009192361884008817,3693600
3324.5,0.0,358,-5.183712605319463e-07,2.1044399556988997e-05,514,0.0006729673309118253,0.0,-inf,-5.075916668799869e-07,0.009259420306600553,2.1936378307647004,5.910935887332188e-09,0.0,1.0779595354216186e-08,2.0311246677921022e-05,1.896467871358216e-05,0.009183717341451873,3700800
3324.52,0.0,358,-1.0718060306788761e-07,2.537968899131948e-05,515,0.0007818036448095357,0.0,-1491027301212.8728,-1.0179470623864617e-07,0.009218825767156743,2.1936678570508956,7.680272591168845e-09,0.0,5.385896160711534e-09,2.596393439367968e-05,2.1336774378280372e-05,0.009145992596352856,3708000
3324.53,0.0,358,-5.536912013549151e-07,2.6439651479352373e-05,516,0.000640103723457328,0.0,-inf,-5.417680665221694e-07,0.009264142248587357,2.1936314278273357,6.140641868078914e-09,0.0,1.1923135770752161e-08,2.656278116611637e-05,1.8251971171179285e-05,0.009189569570663724,3715200
3324.53,0.0,358,-1.2510839609420288e-06,5.062650940774329e-05,517,0.0008175393915732959,0.0,-inf,-1.2468091664334722e-06,0.0098973595640356,2.193028083900926,1.0723427153202189e-08,0.0,4.2747954837522334e-09,5.016949465218706e-05,2.5309393336052403e-05,0.009823446297123731,3722400
3324.53,0.0,358,-7.334230676846049e-07,3.20947364945496e-05,518,0.0006731897918696634,0.0,-inf,-7.339142770676619e-07,0.009355966616150919,2.193530078687996,7.666115452117063e-09,0.0,-4.9120901764992e-10,3.2220227559485815e-05,1.9427407022046044e-05,0.009297886511357748,3729600
3324.53,0.0,358,-2.8288346479919774e-07,1.6499363460939984e-05,519,0.0007992319657774979,0.0,-1693413706034.2903,-2.825404081240906e-07,0.009258470326223504,2.19362101214588,7.704334007659876e-09,0.0,3.4305589261743716e-10,1.6410832791411614e-05,2.1081557533892426e-05,0.00920470500534903,3736800
3324.53,0.0,358,-5.345436704123997e-08,1.2504009233194236e-05,520,0.000597111203331192,0.0,-18520233508078.57,-5.328251225757343e-08,0.009239910883747694,2.1936284544732834,4.998878265590816e-09,0.0,1.7185172804422257e-10,1.3894975194934055e-05,1.6414143823322564e-05,0.009196796044707297,3744000
3324.5,0.0,358,-4.1033523154982175e-09,5.824771234221353e-06,521,0.0007159647928018324,0.0,-495797093813.1223,-4.131762377150063e-09,0.009283386460202377,2.1936001640022114,7.446566891720206e-09,0.0,-2.841009206254868e-11,5.417277132101499e-06,1.9828742549170596e-05,0.009230256670588265,3751200
3324.5,0.0,358,-5.02163766237422e-08,2.186292644134978e-05,522,0.0007559465865085623,0.0,-1408331811484.6792,-5.3757922752741894e-08,0.009483765291922268,2.193430486337218,9.134996030314728e-09,0.0,-3.5415430469001257e-09,2.087159012309412e-05,2.0842502761500425e-05,0.009418163091885468,3758400
3324.5,0.0,358,-8.431876383411035e-07,3.4859898530233595e-05,523,0.0007765784924792929,0.0,-237477491546.41818,-8.392445370509177e-07,0.009867271832289005,2.1930493386397285,8.986251688109134e-09,0.0,3.943100581154191e-09,3.4843914029812326e-05,2.328051441453938e-05,0.009803264896538127,3765600
3324.5,0.0,358,-6.957429352652751e-08,4.0371124362262355e-07,524,0.0006598409208639003,0.0,-inf,-5.909099174586238e-08,0.009209729065298147,2.1936756721375485,5.587514465656094e-09,0.0,1.0483302594513666e-08,3.609484483802843e-08,1.7485329622747018e-05,0.00913901428045291,3772800
3324.5,0.0,358,-2.38874982643847e-07,5.855242405878305e-06,525,0.0006459373886632324,0.0,-inf,-2.3040691927305026e-07,0.009283904796811165,2.1936275707003934,6.193063809579115e-09,0.0,8.468063123102435e-09,6.0925509171197294e-06,1.8291393276563877e-05,0.009197251296641612,3780000
3324.5,0.0,358,-1.1108310367504598e-07,1.0174308828776469e-05,526,0.0008049998063332532,0.0,-inf,-9.753245776597546e-08,0.009271038013212284,2.1936447144059277,8.566498770380911e-09,0.0,1.3550647496640995e-08,9.733073483201322e-06,2.237793884254469e-05,0.009178237654453528,3787200
3324.48,0.0,358,-3.0161370445050337e-07,1.2563691444385041e-05,527,0.0005929069662632716,0.0,-inf,-2.9655332886470867e-07,0.009288255002512227,2.1936333719983936,6.6681734959258266e-09,0.0,5.0603725579558256e-09,1.2752569722279654e-05,1.70781492292906e-05,0.009193502420229375,3794400
3324.48,0.0,358,-6.068114913035809e-07,3.820863689998168e-05,528,0.0007617699438230541,0.0,-1413476962514.149,-6.049548712132263e-07,0.009781328552740099,2.193132652741261,9.283190156592095e-09,0.0,1.8566217249701167e-09,3.947882520212228e-05,2.269700123596596e-05,0.009711525413656125,3801600
3324.48,0.0,358,-3.6621693914917353e-07,8.956676807921219e-06,529,0.0006716022008509771,0.0,-inf,-3.7009475894394977e-07,0.00949864098840398,2.1933967831652,7.939906853394391e-09,0.0,-3.877823155732744e-09,9.99849466863089e-06,1.9843012751920697e-05,0.009434844665943827,3808800
3324.48,0.0,358,8.851374248748596e-08,-7.0223967355059485e-06,530,0.0007689047896834169,0.0,-inf,8.969005061408727e-08,0.009367511735184405,2.1935555038376457,6.5655511147802045e-09,0.0,1.176306051195849e-09,-6.78303777493528e-06,2.026204390619165e-05,0.00928227808858667,3816000
3324.48,0.0,358,1.2963333899828e-07,-7.0355521938599465e-06,531,0.0006365592996268401,0.0,-inf,1.3928574486345532e-07,0.009269283878082341,2.1936408057730032,6.367398090554568e-09,0.0,9.652404894908665e-09,-8.156470768993146e-06,1.836253107797218e-05,0.0091830243416643,3823200
3324.42,0.0,358,4.534445010503591e-07,-3.7724402780262825e-06,532,0.0006869653389767048,0.0,-inf,4.5484425749928653e-07,0.009182596324755756,2.193701381279678,6.6082113141721846e-09,0.0,1.3997551011673252e-09,-4.144752062497251e-06,1.8455331382098203e-05,0.009111626161898057,3830400
