episode_length,frames,PMM:episode_rewards,policy_loss,approx_kl_divergence,policy_entropy,clip_fraction,fps,P09:episode_rewards,P01:episode_rewards,advantage_norm,grad_norm,epoch_idx,value_loss,explained_variance
337.33,430080,193.0,-0.0009074885525478749,0.0023176979420099996,1.5901764452457428,0.170556640625,286,327.5000000000002,50.0,15.968717849254608,0.05473445494751613,42,0.010537175317585934,0.0
336.82,440320,207.25,-0.0014489560446236283,0.002699891870031479,1.5839256204664707,0.2135009765625,286,452.50000000000017,50.0,15.968717867136002,0.06117224731735719,43,0.012277593925682595,1.1175870895385742e-09
332.12,450560,195.25,-0.0018864153669710503,0.0030772575667498358,1.5395796678960323,0.2241943359375,287,480.00000000000045,50.0,15.968717950582505,0.05800496376778459,44,0.01173721989398473,-1.862645149230957e-08
344.58,460800,215.75,-0.0011227458351640962,0.0022387688658113804,1.4902933225035668,0.1460693359375,287,550.0,25.0,15.968717736005782,0.054513806441479504,45,0.01346320445445599,-9.313225746154785e-09
345.8,471040,209.25,-0.00038993203270365484,0.0021278005162344016,1.382117261737585,0.1451416015625,287,457.5000000000006,47.50000000000001,15.96871783733368,0.05290896771334325,46,0.01130354513443308,3.725290298461914e-09
355.14,481280,220.0,-0.0015246157148794738,0.002429189269878407,1.4185896337032318,0.1609619140625,287,382.5000000000007,50.0,15.968717902898788,0.053034349855157134,47,0.014357546315295622,3.725290298461914e-09
356.62,491520,218.25,-0.0012432558251020964,0.002398925377620742,1.3509237878024578,0.1537109375,287,380.00000000000045,50.0,15.96871787905693,0.04989285416931259,48,0.011799181581591257,-1.1920928955078126e-08
356.82,501760,220.5,-0.0009640216903790133,0.0023517482551255854,1.4259347796440125,0.1637451171875,287,500.0,50.0,15.968717777729035,0.05125285696618429,49,0.010533607767320064,-9.313225746154785e-09
355.48,512000,225.0,-0.001180948420005734,0.002060258296171469,1.429339960962534,0.16396484375,288,525.0,25.0,15.968717813491821,0.05287809487650379,50,0.010638706426107092,-1.7136335372924803e-08
344.48,522240,220.75,-0.0014024126649019308,0.002828109112920174,1.5208449251949787,0.20498046875,288,532.5000000000007,25.0,15.968717849254608,0.05437571720237255,51,0.010387008628458715,-4.097819328308106e-09
341.58,532480,200.25,-0.0009737542237417074,0.0025545123506049094,1.503052968531847,0.1599609375,288,502.5000000000002,25.0,15.968717819452285,0.05174044593871966,52,0.010166212206240744,-1.4156103134155273e-08
345.47,542720,198.0,-0.0002796916840452468,0.0020946072788888158,1.461884570866823,0.1548095703125,288,427.5000000000002,50.0,15.968717962503433,0.054052763303576834,53,0.01265694569228799,-9.685754776000977e-09
349.83,552960,190.25,-0.0015106873437616742,0.0019112136414662472,1.3910671755671502,0.14462890625,288,352.5000000000002,50.0,15.968717843294144,0.04921840530945022,54,0.012141755478660343,4.470348358154297e-09
352.48,563200,205.75,-0.0013577641140727792,0.0020670438210416363,1.3425274990499019,0.1550048828125,288,382.5000000000007,50.0,15.968717688322068,0.05214273811064122,55,0.011598171192599694,-2.1979212760925294e-08
352.02,573440,212.0,-0.0005269193745334633,0.0020913923619403363,1.2826954394578933,0.136767578125,289,382.5000000000007,75.0,15.968717885017394,0.04746054229120421,56,0.011783877207926707,7.078051567077636e-09
352.0,583680,209.5,-0.001213600081973709,0.002352380729490733,1.3099074639379977,0.1490966796875,289,375.0,75.0,15.968717819452285,0.049593109201857805,57,0.011757375728484476,2.6077032089233397e-09
344.53,593920,187.25,-0.0009712622962979367,0.0023001055028885275,1.3461590826511383,0.1677490234375,289,375.0,50.0,15.968717843294144,0.04786477628224738,58,0.008418652878390276,-1.2293457984924316e-08
340.87,604160,164.5,-0.0009297330951085314,0.001810868811266886,1.0805808264762162,0.1003662109375,289,352.5000000000002,25.0,15.968716609477998,0.04050969632856012,59,0.008068285160720733,7.450580596923828e-09
336.45,614400,140.0,-0.0008845219323120546,0.0019730695960220148,0.8641296811401844,0.090185546875,289,300.0,25.0,15.968717646598815,0.030515291273329304,60,0.008546336026483914,0.0
345.73,624640,139.25,-0.0007349859180976637,0.001436703450475818,0.7516101062297821,0.0779052734375,289,277.5000000000002,25.0,15.968717616796493,0.026521225192984083,61,0.00774145378418325,0.0
366.95,634880,169.25,-0.0005415857733169105,0.001934415328594241,0.9523523598909378,0.1083740234375,289,427.5000000000002,25.0,15.968717670440673,0.03387678938235926,62,0.008696588838938623,-4.8428773880004884e-09
379.32,645120,190.5,-0.0008328973195602885,0.0012346250811262395,0.7697930369526148,0.0743896484375,289,475.0,25.0,15.968717849254608,0.030459133013328598,63,0.010545436710253852,-2.3469328880310058e-08
391.96,655360,216.0,-0.0004084215659531765,0.0007392389113476839,0.6874890778213739,0.0559326171875,289,527.5000000000002,25.0,15.96871777176857,0.0277787391665405,64,0.009672595730080502,-1.6763806343078613e-08
395.4,665600,229.5,-0.0003429061849601567,0.0019082857886459693,0.8114267222583293,0.0865966796875,290,550.0,25.0,15.968717986345291,0.03138292076304659,65,0.011016275631845929,-1.4156103134155273e-08
397.36,675840,244.25,-6.208032427821309e-05,0.0017043616216852798,0.9942279160022736,0.09541015625,290,527.5000000000002,50.0,15.968717843294144,0.04144716132868585,66,0.013241775392089039,-1.6763806343078613e-08
395.6,686080,266.75,-0.000520911198691465,0.0017714899986231102,1.0052886620163917,0.10302734375,290,550.0,50.0,15.968717902898788,0.040563167678067245,67,0.013879086874658242,1.0058283805847169e-08
392.52,696320,288.5,-0.0002205052696808707,0.0016425785256387825,1.0245840929448604,0.0938720703125,290,527.5000000000002,100.0,15.968717926740647,0.042727878110329444,68,0.013177711152820848,7.82310962677002e-09
398.23,706560,307.5,-0.0002604389148473274,0.0013306997796632913,0.976151417195797,0.078955078125,290,577.5000000000002,100.0,15.968717724084854,0.03643916448038544,69,0.012336103196867043,-1.7136335372924803e-08
392.52,716800,297.0,-0.00021543082293646877,0.002537010361356806,1.1412175633013248,0.1223876953125,289,575.0,100.0,15.96871771812439,0.04001192401284092,70,0.010797253993223422,-9.685754776000977e-09
374.29,727040,255.75,-0.000404591197730042,0.002627803064967793,1.289898155629635,0.161962890625,289,550.0,75.0,15.968717885017394,0.05041015101442018,71,0.011763216092367657,1.4156103134155273e-08
356.56,737280,230.25,-0.001043990546531859,0.002117882059104659,1.287414114177227,0.1376708984375,289,550.0,50.0,15.968717640638351,0.04295011257371665,72,0.0111835426541802,-5.215406417846679e-09
351.11,747520,209.25,-0.0008816681318421615,0.0030542904801762914,1.184673612564802,0.1383544921875,289,502.5000000000002,50.0,15.968717473745347,0.03645939431350526,73,0.009077715214243654,6.332993507385254e-09
355.77,757760,217.0,-0.0011086450860602782,0.0021792961803669187,1.2140295401215553,0.1353271484375,290,500.0,50.0,15.968717807531357,0.043939080302841174,74,0.014125665176834445,-1.1548399925231934e-08
365.14,768000,230.75,-0.001572144410238252,0.0024201301823040923,1.1930805414915084,0.15185546875,290,452.50000000000017,75.0,15.968717736005782,0.04757643392119015,75,0.015455884268158115,3.725290298461914e-09
375.64,778240,264.75,-0.00125701068827766,0.0022405010319097585,1.2564409643411636,0.1415771484375,290,500.0,125.0,15.96871775984764,0.04841805878017885,76,0.014848389945109374,-7.82310962677002e-09
375.46,788480,269.25,-0.0006507362311822362,0.0021432059977115614,1.3314840361475944,0.1388916015625,290,527.5000000000002,125.0,15.96871782541275,0.04837141364670116,77,0.012742494375561363,-1.0430812835693359e-08
371.9,798720,267.5,-0.0007699468835198787,0.0025016304409064107,1.3533678978681565,0.16982421875,290,550.0,75.0,15.968717843294144,0.04332233643648808,78,0.010529288577663465,-1.601874828338623e-08
367.43,808960,254.25,-0.0014840703122899867,0.002562134381190617,1.5576379783451557,0.2091796875,290,550.0,75.0,15.968717849254608,0.0565224536156988,79,0.013091457361588255,0.0
362.15,819200,238.5,-0.0009172759608190972,0.0023742926750173867,1.5417231120169164,0.1679443359375,290,430.0000000000004,72.50000000000001,15.968717992305756,0.05393006227169196,80,0.0137268311707885,-1.4901161193847657e-09
361.43,829440,244.75,-0.0007746755454718368,0.00225645888725694,1.5467877738177775,0.1668212890625,290,380.00000000000045,97.5,15.96871789097786,0.05596147004558697,81,0.015347272383951348,-1.1175870895385742e-08
363.18,839680,250.25,-0.001762669144954998,0.0023457666489989037,1.549928941577673,0.18173828125,290,352.5000000000002,125.0,15.968718069791795,0.059022135683116164,82,0.015418893122114242,-1.7508864402770997e-08
355.78,849920,264.0,-0.0013490810197254177,0.002161121515814557,1.53216695189476,0.1565185546875,290,375.0,125.0,15.968717855215072,0.059610552777658754,83,0.017205634275160264,-1.1175870895385742e-08
355.53,860160,273.25,-0.0012267427213373595,0.002377641150235377,1.4906269997358321,0.1670654296875,290,377.5000000000002,150.0,15.968718063831329,0.059591556211590194,84,0.017685658449772747,-4.8428773880004884e-09
354.42,870400,284.75,-0.0009967389774828916,0.002048965832364047,1.5220182329416274,0.152294921875,290,402.5000000000002,147.5,15.968717724084854,0.059424044879320445,85,0.015643965704657602,-5.960464477539063e-09
358.01,880640,286.75,-0.001278024384737364,0.002633625544467577,1.5540333405137061,0.2154296875,290,402.5000000000002,175.0,15.968717920780183,0.059283737028842334,86,0.015537737350678071,-2.0489096641540527e-08
352.02,890880,273.0,-0.0011923811780434335,0.0024396264066808724,1.5855307914316654,0.175341796875,290,402.5000000000002,150.0,15.968717849254608,0.056734252796938424,87,0.015679442073451354,-1.0058283805847169e-08
356.93,901120,267.25,-0.0012294851447222754,0.0021128464417301982,1.6410339199006558,0.1815673828125,290,410.00000000000085,147.5,15.96871787905693,0.0588642729672499,88,0.015131083033338655,1.0430812835693359e-08
364.89,911360,272.75,-0.0012379280124150682,0.002371330592046661,1.6554685652256012,0.1664794921875,290,502.5000000000002,147.5,15.968717896938324,0.05733514196546948,89,0.015659025943023153,7.450580596923829e-10
369.09,921600,275.0,-0.0015021834053186467,0.0024436749002688884,1.6841659851372242,0.1910400390625,291,527.5000000000002,125.0,15.968717843294144,0.05717730559168348,90,0.013983358865516493,-1.862645149230957e-09
365.55,931840,266.0,-0.0013463112787576391,0.0023774301632329296,1.6447389140725135,0.1753173828125,290,502.5000000000002,125.0,15.96871787905693,0.05735373340317836,91,0.014403321483405307,-6.7055225372314455e-09
365.46,942080,248.75,-0.0009398036650964059,0.0018090249132455937,1.6262100405991078,0.1445556640625,290,430.0000000000004,122.5,15.968717652559281,0.056562263545606284,92,0.014054833318004967,9.313225746154785e-09
367.69,952320,242.0,-0.0013884387128200615,0.0020594468967487954,1.5593037813901902,0.1701904296875,290,400.0,125.0,15.968717926740647,0.05344640940133365,93,0.01330377106933156,-1.080334186553955e-08
369.1,962560,251.75,-0.0017722875654726522,0.00227386245874186,1.5419475138187408,0.1953857421875,290,400.0,150.0,15.96871789097786,0.06069973241438091,94,0.015048397629288956,-4.097819328308106e-09
378.35,972800,270.5,-0.0008071858348557726,0.0019076829639260496,1.5007218301296235,0.1435791015625,290,402.5000000000002,150.0,15.968717855215072,0.05893370983027575,95,0.015554693627927918,-7.450580596923829e-10
376.47,983040,274.0,-0.0014492547859845217,0.0021862900361384165,1.4964157819747925,0.1673828125,291,380.00000000000045,150.0,15.968717896938324,0.057033665900084116,96,0.014906954421894625,4.097819328308106e-09
379.56,993280,274.5,-0.0014227940966520692,0.002023213011216285,1.4611065477132796,0.1510986328125,291,380.00000000000045,150.0,15.968717855215072,0.052378247311042125,97,0.013015566306421533,-1.30385160446167e-08
379.94,1003520,260.5,-0.0012731996495858767,0.0021286844619794465,1.5275497302412986,0.1807373046875,291,350.0,125.0,15.968717783689499,0.053526277255657825,98,0.012560480430693133,2.4959444999694825e-08
377.93,1013760,226.75,-0.0016458020232676062,0.0021827188016686704,1.4970875717699528,0.175390625,291,325.0,125.0,15.96871799826622,0.058970499759430896,99,0.013151669348735595,2.0489096641540527e-08
377.37,1024000,208.25,-0.0009034596561832587,0.002343452503433241,1.4725508660078048,0.1960693359375,291,300.0,125.0,15.968717920780183,0.05519473073402659,100,0.009369278268422931,-2.6077032089233397e-09
365.41,1034240,180.5,-0.0012603115515958051,0.002126460447050249,1.4042739436030387,0.1643310546875,291,277.5000000000002,75.0,15.968717437982558,0.05099633911196964,101,0.008086920828463916,-1.3411045074462891e-08
350.99,1044480,137.0,-0.0015912358365312684,0.003272068446170806,1.3135307535529137,0.2391357421875,291,225.0,25.0,15.968715560436248,0.047346276772002,102,0.005899059950530727,3.7252902984619143e-10
346.25,1054720,116.25,-0.0005024695245083421,0.0019784957744668928,1.3494611106812955,0.161962890625,291,200.0,25.0,15.968717247247696,0.048603992235309194,103,0.006882481690945496,-6.332993507385254e-09
345.15,1064960,116.75,-0.0008726200790988514,0.002303483368888237,1.3928092800080776,0.179931640625,291,202.50000000000023,25.0,15.96871754527092,0.05412928612818737,104,0.009134679320413851,5.587935447692871e-09
354.34,1075200,140.25,-0.0009891877652989933,0.0020058086972653657,1.4467797242105007,0.1553466796875,291,252.50000000000023,47.50000000000001,15.968717908859253,0.05391428508037864,105,0.010228574187203776,-4.097819328308106e-09
357.67,1085440,158.75,-0.0013638774580613244,0.0024141817839563374,1.4472013287246228,0.19228515625,291,252.50000000000023,50.0,15.96871771812439,0.05315419733473211,106,0.01063800024712691,4.097819328308106e-09
357.3,1095680,171.75,-0.0009745830597239546,0.0019699372036910746,1.4722308814525604,0.167138671875,291,275.0,50.0,15.968717914819717,0.05537053793219933,107,0.011892794720915844,-3.725290298461914e-09
355.35,1105920,185.25,-0.0010163688544707838,0.0019033276508423568,1.46316649466753,0.161669921875,291,275.0,50.0,15.968717634677887,0.05583784139868657,108,0.012471478581937845,4.470348358154297e-09
358.42,1116160,186.75,-0.001127212701976532,0.001934339381244854,1.400960049033165,0.1738037109375,291,275.0,75.0,15.968717938661575,0.0569376929927623,109,0.011187665899342392,-7.078051567077636e-09
360.14,1126400,194.75,-0.0009594469636795111,0.0018948547677155147,1.3782298684120178,0.1444091796875,291,275.0,122.5,15.968717807531357,0.05290791731713714,110,0.013349818621645682,1.1920928955078126e-08
363.47,1136640,210.75,-0.001151064774603583,0.0018448018680942368,1.3821312993764878,0.1565673828125,291,300.0,125.0,15.968717807531357,0.055970002132812155,111,0.013422312115289969,1.862645149230957e-09
367.67,1146880,211.5,-0.001726716143093654,0.002770978556816317,1.3927753672003746,0.2036865234375,291,300.0,125.0,15.968717885017394,0.05835416285798932,112,0.013866178947500885,1.6391277313232423e-08
370.63,1157120,232.75,-0.0012992488911550027,0.0019987580988413355,1.418068278580904,0.1618408203125,291,325.0,147.5,15.968717896938324,0.059165948390784054,113,0.014414149585354608,1.080334186553955e-08
370.89,1167360,241.0,-0.000811811191306333,0.0019050361146696559,1.3617090255022049,0.136279296875,291,350.0,150.0,15.968717885017394,0.055332738239175616,114,0.015476576081709936,1.4901161193847657e-09
366.58,1177600,239.75,-0.000943044639279833,0.001837631909427273,1.4119758896529675,0.14970703125,291,350.0,150.0,15.968717730045318,0.054712853430513665,115,0.01417585507442709,1.1548399925231934e-08
356.41,1187840,243.25,-0.0014608587414841167,0.001965522601255998,1.4703170262277125,0.1672119140625,291,327.5000000000002,150.0,15.968717938661575,0.057626858231019165,116,0.015640947004430927,-6.7055225372314455e-09
355.89,1198080,247.5,-0.000738552499024081,0.0020081559582592946,1.4395102433860303,0.1374755859375,291,327.5000000000002,150.0,15.96871782541275,0.054678514046775414,117,0.01607601197028998,-8.568167686462402e-09
366.23,1208320,267.25,-0.0016129694515257143,0.0019505706544038048,1.374121217429638,0.171923828125,291,375.0,175.0,15.968717962503433,0.056374178650237396,118,0.016044275327294598,7.450580596923829e-10
372.12,1218560,278.5,-0.0009697922138002468,0.0017877816792520207,1.3420859560370446,0.1437744140625,291,375.0,175.0,15.968718028068542,0.056306828234750785,119,0.016001521731959657,-4.097819328308106e-09
387.89,1228800,309.0,-0.0009356467242469079,0.0016326114394018987,1.3088498421013355,0.1168701171875,291,525.0,197.5,15.968717926740647,0.04981956436439845,120,0.016816824582929258,-1.080334186553955e-08
395.3,1239040,323.25,-0.0007612833345774561,0.0012196660227431267,1.2514768593013286,0.1038818359375,291,527.5000000000002,200.0,15.968718016147614,0.048715787858742136,121,0.01551993022148963,3.7252902984619143e-10
404.05,1249280,326.25,-0.0010855152759177145,0.0021031468854801004,1.1090789042413234,0.1298828125,291,527.5000000000002,200.0,15.968717974424361,0.04304673204894201,122,0.013693063138634897,-1.0058283805847169e-08
420.09,1259520,335.0,-0.0007846617394534405,0.001746018902179003,1.005421019345522,0.092138671875,291,580.0000000000005,200.0,15.968717688322068,0.04132698467972566,123,0.014713252962974366,-1.1175870895385742e-09
420.87,1269760,335.5,-0.000601478511816822,0.0016461303814509164,1.1206176325678825,0.1239013671875,291,602.5000000000002,175.0,15.9687180519104,0.0475513195519701,124,0.015344647085294127,4.470348358154297e-09
416.21,1280000,324.0,-9.749441414896864e-05,0.0010356149381379963,1.1580044783651828,0.0684326171875,291,600.0,150.0,15.968717908859253,0.04260902913407371,125,0.015309399750549346,-7.450580596923829e-10
408.79,1290240,322.0,-0.0007111888018698665,0.0014615026286492138,1.1921057112514972,0.1165283203125,291,625.0,125.0,15.968717962503433,0.04488853545770046,126,0.014161757426336408,8.195638656616212e-09
386.96,1300480,304.25,-0.0003548535110894591,0.0018837930144627534,1.3491520866751672,0.1462158203125,291,600.0,147.5,15.968717962503433,0.05710078609398019,127,0.016321211808826775,-3.129243850708008e-08
378.79,1310720,302.5,-0.0007956651141284965,0.0018163279343752948,1.2577070355415345,0.1294189453125,291,600.0,147.5,15.96871793270111,0.04695531569148819,128,0.015597807965241373,-4.8428773880004884e-09
376.58,1320960,296.5,-0.0004578252024657559,0.001565403760225692,1.2093072444200517,0.1103515625,291,600.0,147.5,15.968717867136002,0.04540389010207247,129,0.0158048243902158,-5.960464477539063e-09
372.49,1331200,301.5,-0.000873949462766177,0.0019314941075151636,1.355863619595766,0.161474609375,291,600.0,150.0,15.968717986345291,0.0560268127192883,130,0.015706132067134605,-2.9802322387695314e-09
367.86,1341440,287.0,-0.0010378799863246968,0.0016655828121599826,1.4027698390185832,0.157177734375,291,457.5000000000006,150.0,15.968717938661575,0.05612867463085112,131,0.01598163214221131,-2.3096799850463868e-08
364.66,1351680,283.25,-0.0005792550102341921,0.001335196368361835,1.4261294357478618,0.093896484375,291,480.00000000000045,150.0,15.968717944622039,0.05190484048837142,132,0.015266557611175813,-2.3469328880310058e-08
355.8,1361920,270.0,-0.0018551562861830462,0.002301513771203645,1.5233678601682186,0.2170654296875,291,502.5000000000002,125.0,15.968717986345291,0.05761331912545224,133,0.013164617054280825,-7.450580596923829e-10
350.04,1372160,251.5,-0.001376093700673664,0.0021873376346206895,1.5381822802126408,0.19619140625,291,525.0,97.5,15.968717700242996,0.059200425810255516,134,0.013045178531319835,1.2665987014770507e-08
348.56,1382400,238.25,-0.0005683474355464568,0.0017007332456728363,1.5595521964132786,0.1582275390625,291,500.0,75.0,15.96871782541275,0.05947582178325924,135,0.013372498545504641,-1.3783574104309083e-08
350.56,1392640,253.25,-0.0008326118841068819,0.0018552957582187446,1.5493493489921093,0.16904296875,291,552.5000000000002,75.0,15.968717908859253,0.059657922257831106,136,0.016601103817811234,8.568167686462402e-09
357.3,1402880,265.0,-0.0009182335365039762,0.001688433070512474,1.5057363100349903,0.13681640625,291,550.0,75.0,15.968717896938324,0.0575912694468899,137,0.015279672539327294,2.9802322387695314e-09
362.33,1413120,284.25,-0.00091723801228909,0.0019261477824670692,1.4389750503003598,0.152587890625,291,550.0,125.0,15.968718087673187,0.056516074796090644,138,0.01550893911262392,-2.6077032089233397e-09
