explained_variance,fps,P09:episode_rewards,P01:episode_rewards,policy_entropy,advantage_norm,epoch_idx,policy_loss,frames,value_loss,PMM:episode_rewards,episode_length,grad_norm
0.9373335289955139,282,5.0,0.0,1.372727657556534,0.8188867747783661,35,0.0003235620443592779,280000,0.005200628323364071,2.06,207.17,0.19471503842621782
0.9494219875335693,283,5.0,0.0,1.3495167112350464,0.8854178407788277,36,-0.0012799742700735806,288000,0.005984220936079509,2.36,219.88,0.23850276185368305
0.9657250684499741,283,5.0,0.0,1.3570681917667389,0.7312521058320999,37,-0.0033983590752177406,296000,0.004477508507843595,2.1,208.87,0.22053437952172453
0.925667832493782,284,5.0,0.0,1.3597833371162416,0.7904319743812084,38,-0.0017292403102328535,304000,0.005320043225947302,1.71,192.08,0.225137699687999
0.9521797972917557,284,5.0,0.0,1.3674713897705078,0.7364659324288368,39,-0.0014146471527055836,312000,0.004401139835536015,1.6,186.71,0.18667021711163934
0.9143472576141357,285,5.0,0.0,1.3647434544563293,1.0339203914999961,40,-0.0010283650996279904,320000,0.007977755116880871,1.91,198.65,0.28120763695734324
0.9241687935590744,285,5.1000000000000085,0.0,1.3577045941352843,0.9963256575167179,41,-0.0016934965178370476,328000,0.007649665427015862,2.3,214.35,0.2876230467103227
0.9580598574876785,286,5.0,0.0,1.3491261613368988,0.6829466399550438,42,-0.0007137821038486436,336000,0.0036089058002107778,2.09,205.17,0.17845957551039
0.9574515813589096,286,5.0,0.0,1.3567365860939027,0.7570026996731758,43,-0.0002736316293885466,344000,0.004559494934219401,1.85,195.68,0.1921801205666076
0.9592799079418183,286,5.0,0.0,1.3603413951396943,0.6912848207354546,44,-0.000744770031888038,352000,0.0036707247706362976,2.12,207.43,0.17025377798760316
0.9645719254016876,285,5.1000000000000085,0.0,1.3433176970481873,0.7271580861508846,45,-0.0015235044137079966,360000,0.004265204889525194,2.44,218.27,0.19137520229148644
0.9570167064666748,286,9.0,0.0,1.3294942903518676,0.7312894688546657,46,-0.0019215433989302256,368000,0.004402784681005869,2.58,221.25,0.18602353945418276
0.9603580939769745,286,9.0,0.0,1.3438463032245636,0.679970269948244,47,-0.0004746552076539956,376000,0.003834625632298412,2.75,226.85,0.17247256218746176
0.9603743654489517,286,9.0,0.0,1.3505120873451233,0.7990279939770698,48,-0.001411600683877623,384000,0.0047237616841448475,2.43,216.47,0.20317909782359866
0.9379731613397598,286,5.0,0.0,1.3632819044589997,0.8583426025509834,49,-0.0005735182823809737,392000,0.00579466706403764,2.12,204.78,0.21267475644664927
0.9077061760425568,286,7.1000000000000085,0.0,1.3703528237342835,0.9390235808491707,50,-0.00228357285290258,400000,0.0071967458573635665,2.42,217.36,0.2593264327443978
0.9109587758779526,286,5.0,0.0,1.3629446947574615,0.8966102313995361,51,-0.0020715775397911786,408000,0.0059613042144337665,2.04,204.11,0.227099263550344
0.9540407407283783,286,5.0,0.0,1.3551695537567139,0.7941928479075432,52,0.00023481009295210243,416000,0.004746426153287757,1.98,204.95,0.19114096089189783
0.972332882285118,287,6.0,0.0,1.3466303956508636,0.6310032039880753,53,-0.000703179496631492,424000,0.0032187326453276908,2.26,214.93,0.15630775590018797
0.9557691109180451,287,6.0,0.0,1.3565099811553956,0.6724254123866558,54,0.00033774323266698046,432000,0.003536923437204678,2.3,217.56,0.16528714623617424
0.9073136079311371,287,6.0,0.0,1.3640958964824677,1.0656448674201966,55,-0.0026076057311729527,440000,0.008388159758760593,2.07,210.3,0.2737344226155703
0.9161947429180145,287,5.0,0.0,1.3569582068920136,0.989426711499691,56,-0.000798201120342128,448000,0.007489872869336977,2.13,213.32,0.22062877315623391
0.932754835486412,287,5.0,0.0,1.3561060166358947,0.9412626567482948,57,-0.0023962017742451282,456000,0.0069096217839978635,2.28,216.94,0.25358547767118966
0.8680691611766815,287,4.1000000000000085,0.0,1.358013753890991,1.2031583884358406,58,-0.001153742904716637,464000,0.010488352301181295,2.11,208.53,0.3289855695381899
0.889648774266243,287,4.0,0.0,1.3594870913028716,1.0675958064198494,59,-0.00039943941941601225,472000,0.008320682827034034,2.03,206.39,0.2668717904289444
0.894650559425354,287,5.0,0.0,1.358072531223297,1.0061020648479462,60,-0.0036939838290345507,480000,0.007925671931589022,2.18,209.23,0.284939343413585
0.9578506165742874,287,5.0,0.0,1.3504396307468414,0.813132087290287,61,-0.0009266098984335258,488000,0.004866094205644913,2.04,204.31,0.20714981036477326
0.9422193163633347,287,6.200000000000017,0.0,1.3566886842250825,0.8590154783427715,62,-0.0009151873746304773,496000,0.005785898497560993,2.4,217.64,0.21595292540688013
0.9208593666553497,287,6.200000000000017,0.0,1.3639844608306886,1.0129337400197982,63,-0.0007697948558052304,504000,0.007830050853081048,2.69,231.25,0.26315999621984665
0.9210979187488556,287,6.0,0.0,1.3522590255737306,0.9734912434220314,64,-0.00012122728687245398,512000,0.006929357599001378,2.74,233.61,0.24145803292581625
0.8520419329404831,287,9.0,0.0,1.35019988656044,1.273163712322712,65,-0.0028537464869441464,520000,0.011395701884757727,2.89,231.56,0.3287569339384346
0.8942975413799286,288,9.0,0.0,1.351412626504898,1.2130797451734543,66,-0.0011763891563168728,528000,0.010310970345744862,3.1,237.26,0.34178297311761147
0.9196040850877761,288,8.0,0.0,1.3482287621498108,1.063918045759201,67,-0.0013370086446229835,536000,0.008153069328982384,2.86,229.87,0.27573470315630716
0.9360261118412018,288,6.1000000000000085,0.0,1.3466761195659638,0.9842730468511581,68,-0.0014433986553922295,544000,0.0070670691377017645,2.68,228.83,0.23877387485843765
0.9190596634149552,288,8.0,0.0,1.3598772132396697,1.030433100759983,69,-0.0008263142718351446,552000,0.007951990504516289,3.03,241.48,0.25329955864784925
0.8539211040735245,288,6.0,0.0,1.355146312713623,1.215222701728344,70,-0.0008238434052327648,560000,0.010430542181711643,3.0,240.81,0.3194439833869668
0.89435546875,288,6.1000000000000085,0.0,1.348657522201538,1.1695921957492827,71,-0.0021309546308475548,568000,0.009656051816418766,2.88,232.12,0.31678937159281184
0.950567906498909,288,6.1000000000000085,0.0,1.3454553294181824,0.8736003163456917,72,-0.000914224356674822,576000,0.005296942424029112,2.86,232.26,0.2142258506321259
0.8655786514282227,288,9.0,0.0,1.3293119013309478,1.267191274166107,73,-0.0026149329441250303,584000,0.01111683314666152,3.16,241.82,0.36694322288223047
0.9217587488889695,288,9.0,0.0,1.3409224808216096,1.0853690832853318,74,-0.0012531083915382623,592000,0.008281501618912444,3.39,251.56,0.2773660981448719
0.8738020366430282,289,6.1000000000000085,0.9000000000000004,1.3337275004386902,1.3069795632362367,75,-0.0028301997540984302,600000,0.011865438454551623,3.39,253.15,0.3349586964681615
0.8952904003858566,289,9.0,0.0,1.340560075044632,1.213808445930481,76,-0.002134120820555836,608000,0.010212114040041343,3.46,256.22,0.3162027986926698
0.9025918018817901,289,10.0,0.0,1.3365390062332154,1.1927094399929046,77,-0.0024069423359469513,616000,0.009711881146067754,3.57,256.15,0.30125155496343664
0.8821083509922027,289,10.0,0.0,1.3390076911449433,1.2153291457891464,78,-0.004003979694098234,624000,0.010586288387421518,3.9,262.37,0.33186025462189095
0.8871305918693543,289,10.0,0.0,1.3052405941486358,1.2955910974740983,79,-0.0035297600392368623,632000,0.011511810654774308,4.0,267.18,0.3486511591403883
0.8835624504089356,289,9.100000000000009,0.0,1.3113608872890472,1.3457494479417802,80,-0.002870065940078348,640000,0.012800685565453022,4.0,271.42,0.35942155222032196
0.8662632894515991,289,9.0,0.0,1.3258199381828308,1.3618004125356675,81,-0.0019488674349850044,648000,0.012767471838742495,3.93,276.66,0.360716783788228
0.8788708853721618,289,9.0,0.0,1.287042452096939,1.428738984465599,82,-0.006669654541619821,656000,0.013909048484638333,4.18,286.85,0.4248840971591379
0.8216911768913269,289,9.0,1.0,1.2737212252616883,1.6099791300296784,83,-0.007224332912592217,664000,0.017311010230332612,4.41,293.1,0.4455157126585256
0.8946675431728363,290,10.0,2.0,1.2614599347114563,1.2872697120904923,84,-0.0013404571067076175,672000,0.01118575910339132,4.81,300.73,0.35866398483995154
0.8403340780735016,290,9.100000000000009,2.0,1.2841379535198212,1.5340767621994018,85,-0.004184276750202116,680000,0.015805010059848426,5.05,306.64,0.400344364303735
0.8351757138967514,290,11.0,2.0,1.300741126537323,1.4643372178077698,86,-0.00276172372570727,688000,0.014707075394690038,5.24,312.31,0.3857651615383338
0.8618351131677627,290,10.0,1.9000000000000004,1.266716364622116,1.451647841334343,87,-0.007084849383682012,696000,0.014296552096493543,5.06,306.09,0.38789583798819727
0.8392381829023361,290,9.0,1.0,1.2500981140136718,1.5079739612340928,88,-0.005158053760533221,704000,0.015375881982035934,4.72,297.11,0.40221938300552407
0.8407017117738724,291,10.0,1.0,1.251175843477249,1.5685516226291656,89,-0.003973285518368357,712000,0.01641542945522815,5.07,307.68,0.42323392756981804
0.852557229399681,291,10.0,1.9000000000000004,1.2513707447052003,1.4502218693494797,90,-0.0017333344979851971,720000,0.014122472703456878,5.34,319.16,0.3742922569436962
0.8179194629192352,291,10.0,2.0,1.2832055985927582,1.4226236319541932,91,-0.0017506904738547747,728000,0.013677291080821306,5.41,325.02,0.3552146677952208
0.8733148223161697,291,10.100000000000009,2.0,1.2975732433795928,1.2972213357686997,92,-0.0022008039674255996,736000,0.011647876147180795,5.79,339.63,0.3401251921040729
0.8733930909633636,291,11.0,2.0,1.2501369321346283,1.427207224369049,93,-0.0056468626394052986,744000,0.013843660247512162,6.02,344.38,0.3835504400176658
0.8627612853050232,292,11.0,2.0,1.2502800369262694,1.4516988617181779,94,-0.002618187687767204,752000,0.01394600598141551,6.22,345.84,0.38254845221920036
0.8814323228597641,292,12.0,2.0,1.2477697598934174,1.300260932445526,95,-0.0019266618039546302,760000,0.011815074547193945,6.51,347.93,0.32625470805765877
0.819345337152481,292,12.0,2.0,1.2178687596321105,1.5902878761291503,96,-0.006255976433342312,768000,0.017068487030919642,6.56,348.0,0.42291282907597805
0.7984881639480591,292,13.0,0.9000000000000004,1.1833124351501465,1.715162774324417,97,-0.006244009255315177,776000,0.019767036298289895,6.57,346.2,0.47630090620042176
0.8508212876319885,293,12.0,1.9000000000000004,1.2092126762866975,1.4679637956619263,98,-0.002995940213804715,784000,0.014382131840102374,6.32,340.04,0.38107403218337543
0.8006593698263168,293,11.0,2.0,1.2126911652088166,1.6664774411916732,99,-0.005525688301131595,792000,0.020036874595098196,6.26,342.3,0.4857114355044841
0.8027075719833374,293,12.0,2.0,1.232495255470276,1.6773052269220352,100,-0.0028058558923657983,800000,0.018907260932028293,6.5,343.15,0.42663209119497547
0.8368142032623291,293,12.0,2.0,1.2532207441329957,1.5359146809577942,101,-0.005521603010129184,808000,0.015746920846868306,6.65,348.09,0.3857211339526161
0.8822646158933639,294,12.0,2.0,1.2367761373519897,1.4205932319164276,102,-0.004591830542267417,816000,0.013491753486450762,6.73,346.6,0.36095167169047543
0.8266289830207825,294,12.100000000000009,2.0,1.2487786388397217,1.5703147047758101,103,-0.001940337388368789,824000,0.016149757681414485,7.12,359.88,0.40842079674548365
0.8292881786823273,294,13.0,2.0,1.221520756483078,1.6237802070379257,104,-0.006944758119061589,832000,0.017640917217358946,7.11,367.93,0.4156522836466272
0.8380075174570084,294,12.100000000000009,2.0,1.2419096219539643,1.582819721698761,105,-0.0009595926402835175,840000,0.016572661479003728,6.76,357.2,0.42483718475483667
0.8419105929136276,294,12.100000000000009,1.9000000000000004,1.2723693943023682,1.4154309874773026,106,-0.0017041971827711677,848000,0.013393304322380572,6.57,357.19,0.34560818882102895
0.8123230051994323,295,13.0,0.0,1.2465445327758788,1.65988873898983,107,-0.003625129840802401,856000,0.01821534494869411,6.62,355.18,0.43198310074393453
0.7786205899715424,295,13.0,0.0,1.2106259512901305,1.8056035643815995,108,-0.007312700320617296,864000,0.021618851330131292,6.77,353.11,0.5156917955339765
0.8546852695941926,295,13.0,0.0,1.2662028431892396,1.4276040625572204,109,-0.003033583626965992,872000,0.013400423303246499,6.93,361.49,0.3413355278807221
0.8543980884552002,295,13.0,0.0,1.2555988645553589,1.4258275938034057,110,-0.004976046372903511,880000,0.013746379443909973,6.42,341.53,0.3713186446955892
0.853608272075653,295,14.0,0.9000000000000004,1.235378999710083,1.4934322625398635,111,-0.002915933306212537,888000,0.015058285545092077,6.93,360.26,0.415959559442453
0.8677706354856491,295,12.100000000000009,1.0,1.2442347848415374,1.4504632705450058,112,-0.0007747994165401905,896000,0.013982799381483346,6.39,348.0,0.40707892624667097
0.8518404024839401,295,12.0,2.0,1.2461996853351593,1.4287151515483856,113,-0.00129765220801346,904000,0.013701054533012211,6.67,357.81,0.3761968065238827
0.8110207974910736,295,11.100000000000009,2.0,1.2446631240844725,1.564140037894249,114,-0.004881476563750767,912000,0.016286743925884365,6.79,369.07,0.41678309472841235
0.8499857604503631,295,13.0,2.0,1.245101845264435,1.474900267124176,115,-0.00570952445094008,920000,0.014575641974806786,7.13,378.72,0.39063145890292483
0.8382178783416748,295,12.0,2.0,1.2413346874713898,1.5010193264484406,116,-0.0022346905618906023,928000,0.014948485819622874,6.84,378.54,0.3968843002698707
0.8421890652179718,295,13.0,1.9000000000000004,1.2415359652042388,1.4563359874486923,117,-0.00117984637938207,936000,0.01410880863200873,6.96,383.49,0.37598335208184247
0.8389476186037064,296,13.0,0.0,1.227980408668518,1.6854732632637024,118,-0.006116617413936183,944000,0.018673076196573674,6.67,369.67,0.49803694172712504
0.8186840635538101,296,12.100000000000009,0.9000000000000004,1.2576426243782044,1.6263876461982727,119,0.0004623468534555286,952000,0.017746413345448672,6.92,377.49,0.4271572163868078
0.8231015902757645,296,12.0,1.0,1.2612367796897888,1.5741411209106446,120,-0.005175872099353,960000,0.016364143649116158,6.36,354.17,0.4144113963891857
0.8327344501018524,296,12.0,0.9000000000000004,1.245608824491501,1.5346577721834183,121,-0.002383004897274077,968000,0.015515190437436105,6.32,352.24,0.4020103152997103
0.8330790370702743,296,13.0,2.0,1.2290441620349883,1.5698990303277969,122,-0.0037480922846589238,976000,0.01615427607204765,7.06,374.63,0.41885578270793955
0.8292603635787964,296,13.0,1.0,1.2653526210784911,1.6276226097345352,123,-0.00445120942487847,984000,0.017740996808279307,7.15,372.15,0.4308244962691796
0.811947962641716,296,13.100000000000009,1.0,1.2661123383045196,1.6193388164043427,124,-0.0014904902770649642,992000,0.017649329099804163,7.33,378.24,0.42608599639740247
0.8393680208921432,296,14.0,2.0,1.281876472234726,1.4996628326177597,125,-0.005183193539851345,1000000,0.015122580181341619,8.06,396.01,0.38559701765337173
0.7951324051618576,296,13.0,2.0,1.2287392675876618,1.7627344405651093,126,-0.001228258038390777,1008000,0.020618469817563892,7.26,373.23,0.49949226717983713
0.7922314441204071,296,12.100000000000009,2.0,1.2374068462848664,1.6460060369968414,127,-0.005039528353372589,1016000,0.01777130253147334,7.05,370.91,0.4283977155259725
0.8624262696504593,296,13.0,2.0,1.2811395156383514,1.363518608212471,128,-0.0035827478300780057,1024000,0.012396137581672519,6.89,364.83,0.3546620104986012
0.8359988188743591,296,12.0,2.0,1.2821597027778626,1.4961211025714873,129,-0.003613453151192516,1032000,0.014915294577367604,6.63,358.93,0.3984184296233757
0.8409537786245346,297,13.0,2.0,1.2611943554878235,1.6021738171577453,130,-0.0016201613193697994,1040000,0.017112618936225774,7.45,377.84,0.4119574678704623
0.8847764188051224,297,12.100000000000009,2.0,1.272367032766342,1.3668485140800477,131,-0.0008129500790380462,1048000,0.01258661511586979,7.12,365.12,0.37135584803645505
0.8288581317663193,297,12.0,2.0,1.2568891429901123,1.547524784207344,132,-0.002036456691348576,1056000,0.016173412343487143,7.22,371.64,0.4137945177852454
0.8248641157150268,297,12.0,2.0,1.2832583248615266,1.4987590050697326,133,-0.0010194833821151406,1064000,0.01512226853519678,7.39,380.2,0.38032654687364265
0.8114275407791137,297,12.0,2.0,1.2802540016174317,1.5422159075736999,134,9.01334109948948e-05,1072000,0.01585123499855399,7.84,392.7,0.39208722591345313
0.7923666799068451,296,14.0,2.0,1.2257344281673432,1.6008997803926468,135,-0.004766533316578716,1080000,0.01704840237740427,8.26,406.79,0.4527061581056215
0.8523992544412613,297,13.100000000000009,3.0,1.2561906838417054,1.4716113978624343,136,-0.003174972819397226,1088000,0.014372638328932225,8.32,415.3,0.39732063364261627
0.8410476320981979,297,13.100000000000009,3.0,1.2482178378105164,1.5215122210979461,137,-0.0030192776433250403,1096000,0.015185892097651959,8.32,414.12,0.41772675143090604
0.7826097798347473,297,13.0,3.0,1.2288370299339295,1.6315667480230331,138,-0.005161916321521858,1104000,0.017596429367549717,8.28,414.47,0.45720451105644094
0.8435680747032166,297,13.0,3.0,1.2658453118801116,1.5441611051559447,139,-0.0023858787049539387,1112000,0.015507406750693918,8.05,413.52,0.4109888804051651
0.8240707325935364,297,12.100000000000009,3.0,1.2501246094703675,1.5550063651800157,140,-0.005629490843857638,1120000,0.01609051458304748,7.56,397.35,0.4165276277345305
0.8121309113502503,297,13.0,3.0,1.229493089914322,1.5972888481616974,141,-0.00425663300906308,1128000,0.017166529009118678,7.95,406.23,0.42895715045341243
0.8365351939201355,297,13.0,3.0,1.2575509881973266,1.5751696753501891,142,-0.0037651300322977476,1136000,0.016588793189730496,8.41,418.13,0.43739238273146236
0.782390376329422,297,14.0,3.0,1.2335577988624573,1.7930737125873566,143,-0.009979002247564494,1144000,0.021045298245735467,8.54,416.7,0.5055474254350121
0.7527761316299438,297,15.0,3.0,1.2301539719104766,1.8071968626976014,144,-0.0036996138317044822,1152000,0.021521352040581407,8.96,426.3,0.4647875560692829
0.7927634876966476,297,15.0,3.0,1.2396343684196471,1.8065278840065002,145,-0.004262033076956868,1160000,0.021551464796066285,9.29,432.43,0.48480675499009196
0.7995295476913452,297,15.100000000000009,3.0,1.2103774416446687,1.7556733483076095,146,-0.007329453964630374,1168000,0.020446023042313754,9.59,440.72,0.47874540707501334
0.7661824762821198,298,16.0,3.0,1.1743687725067138,1.7458074617385864,147,-0.005255293880181853,1176000,0.019944071113131942,9.72,440.19,0.4804289174760313
0.7741112834215165,298,16.0,4.0,1.2065238773822784,1.785409804582596,148,-0.005192183494800702,1184000,0.020845648050308228,10.05,452.53,0.47723570610184624
0.7882427459955216,298,16.0,4.0,1.1707516556978226,1.854557285308838,149,-0.010650982675724664,1192000,0.022263212697580456,10.16,461.45,0.5239011022614264
0.7693412971496582,298,16.0,4.0,1.1425876492261886,1.8308962845802308,150,-0.005291821461287327,1200000,0.021866940883919595,10.2,463.56,0.5243872582661785
0.791926338672638,298,16.0,4.9,1.2047057282924651,1.7595749872922897,151,-0.007372511122084689,1208000,0.020317224552854896,10.2,466.66,0.5177169311417494
0.7759298002719879,298,16.0,5.0,1.1997255349159242,1.7482845890522003,152,-0.0027713098854292182,1216000,0.020131968311034143,10.52,476.62,0.4680991345809057
0.7566868597269059,298,15.100000000000009,5.0,1.2058595526218414,1.808306622505188,153,-0.005628207765403204,1224000,0.021495250915177167,10.46,473.94,0.4926041832052077
0.7604684239625931,298,17.0,5.0,1.1873898828029632,1.9191682374477386,154,-0.007068157218454872,1232000,0.024053964372724293,10.46,463.83,0.5231612271226649
0.7694290542602539,298,17.0,5.0,1.185707403421402,1.7698364609479904,155,-0.001113633081986336,1240000,0.020590350944548846,10.88,470.42,0.47538088820818136
0.7548185187578201,298,17.0,6.0,1.2007635521888733,1.8914961171150209,156,-0.013915447665785905,1248000,0.02378386938944459,11.16,475.79,0.5719936175336131
0.7702591121196747,298,17.0,6.0,1.1723084723949433,1.8058104884624482,157,-0.007242890822926711,1256000,0.02152215055190027,11.65,483.02,0.5033337043057147
0.748121280670166,298,17.0,7.0,1.166066768169403,1.869938576221466,158,-0.006341498781330302,1264000,0.022849462484009563,11.83,487.85,0.5046256009327119
0.7363112425804138,298,17.0,7.0,1.145432208776474,1.9239239925146103,159,-0.008791805888176896,1272000,0.024631456849165262,12.1,498.59,0.582987956212031
0.7242874449491501,298,18.0,8.0,1.1384989869594575,1.9419686257839204,160,-0.004297329114342574,1280000,0.02501057891640812,12.33,505.66,0.5327181967613527
0.7169123589992523,298,19.10000000000001,8.0,1.131345208287239,2.0534866034984587,161,-0.009055781671195291,1288000,0.028194004371762275,12.93,517.6,0.6400483623648029
0.7263039821386337,299,21.0,8.0,1.142785873413086,2.011983058452606,162,-0.0062828150069981345,1296000,0.026530043417587877,13.3,530.09,0.6327706160276868
0.7056801742315293,299,22.0,8.0,1.1161226600408554,2.0992024409770966,163,-0.011169825115648563,1304000,0.03266743109095842,13.82,535.8,0.7017356431191827
0.7328640115261078,299,22.0,8.9,1.1011604338884353,1.9245953118801118,164,-0.009795445930358256,1312000,0.024389605475589632,14.29,555.75,0.5676356099611202
0.7241503989696503,299,22.10000000000001,9.0,1.1165466225147247,2.083265178203583,165,-0.0030884120319387876,1320000,0.029083816399797797,14.91,567.47,0.5963370280750334
0.750352800488472,299,23.10000000000001,9.9,1.1248573833703994,1.9679192471504212,166,-0.007182215695538616,1328000,0.02552935441955924,15.17,571.09,0.6243198826831631
0.7388954776525497,299,25.0,10.0,1.1235036528110505,1.9578242182731629,167,-0.006890418229086208,1336000,0.025522918356582523,15.75,593.01,0.6367062883985537
0.7086329358816147,299,24.10000000000001,10.0,1.1707221055030823,1.9090021109580995,168,-0.007592311145745043,1344000,0.02406771153677255,15.5,587.19,0.5114524005842578
0.7435913097858429,299,23.0,9.9,1.1277764803171157,1.904815775156021,169,-0.008918452657526358,1352000,0.023794358782470226,15.36,581.7,0.5305469037138746
0.7265839344263076,299,22.10000000000001,10.0,1.1148309689760207,2.012207638025284,170,-0.007641434198594652,1360000,0.026820982969366015,15.32,583.93,0.5695013197828785
0.7226156413555145,299,22.10000000000001,10.0,1.1112474256753921,1.9001375436782837,171,-0.005712669449858368,1368000,0.023782549062743782,15.25,578.02,0.5930646759860543
0.7066837054491043,299,25.0,11.0,1.1647891128063201,2.0846383535861968,172,-0.004691238535451702,1376000,0.028554533552378417,16.03,592.04,0.6469923042975988
0.735474836230278,300,24.10000000000001,10.9,1.1601388132572175,1.872359077334404,173,-0.007904773917543935,1384000,0.02305221546906978,16.07,596.47,0.5917285428082892
