value_loss,approx_kl_divergence,episode_length,P09:episode_rewards,explained_variance,policy_loss,frames,epoch_idx,fps,policy_entropy,P01:episode_rewards,PMM:episode_rewards,clip_fraction,advantage_norm,grad_norm
0.012544567469740286,0.0023163791554623005,343.25,455.0000000000004,-7.078051567077636e-09,-0.0009189593554765451,235520,23,282,1.568011885881424,25.0,194.0,0.16298828125,15.968717867136002,0.055575485632059884
0.009032826391558047,0.0031400395396474325,344.6,455.0000000000004,-2.6077032089233397e-09,-0.0012118622667912859,245760,24,282,1.5452450700104237,25.0,184.0,0.2254638671875,15.96871787905693,0.05822131603467904
0.008322961792146089,0.00361577893975209,343.66,432.5000000000006,-1.2665987014770507e-08,-0.0013814612866553944,256000,25,283,1.5517657391726971,25.0,177.75,0.2408203125,15.968717956542969,0.05652890621705221
0.007839439924987346,0.003374561811796184,332.28,377.5000000000002,-1.5273690223693846e-08,-0.0017772402570699342,266240,26,283,1.512552759051323,25.0,154.75,0.2508056640625,15.968716830015182,0.0529937686133394
0.006218826168787927,0.0026690921617387176,314.98,225.0,5.960464477539063e-09,-0.0007957528527185786,276480,27,283,1.5323302052915095,22.500000000000007,110.75,0.1821533203125,15.968717360496521,0.04929341251212127
0.00830490903140344,0.002487667875357147,313.8,225.0,7.450580596923828e-09,-0.0013565595498221227,286720,28,283,1.5404164485633374,25.0,110.0,0.1867919921875,15.968717652559281,0.05301105657357508
0.009009342599165393,0.003400414861016543,315.64,225.0,-2.2351741790771484e-09,-0.001745126163950772,296960,29,283,1.5578397907316686,22.500000000000007,117.25,0.2468505859375,15.968717753887177,0.05678094477222083
0.012257665710058064,0.002252753606302349,332.44,280.00000000000045,0.0,-0.0007773921228363178,307200,30,283,1.5696164146065712,25.0,151.0,0.1628173828125,15.968717831373215,0.05652568955969539
0.009243875930769719,0.0028937878528040527,342.94,402.5000000000002,-2.9802322387695314e-09,-0.0012085555856174324,317440,31,282,1.5422799840569497,25.0,173.0,0.2139892578125,15.968717658519745,0.053888770001083816
0.01313236242858693,0.0023317446073548354,353.86,477.5000000000002,1.2293457984924316e-08,-0.0016577548070927151,327680,32,282,1.5420700691640377,50.0,201.5,0.164892578125,15.968717962503433,0.058017051733331416
0.013282670061744283,0.0022370090420281486,359.01,500.0,3.7252902984619143e-10,-0.0008943221742811147,337920,33,283,1.4955802075564861,50.0,222.5,0.1557373046875,15.968717902898788,0.05777937040480143
0.013140327620203607,0.0027246076314213497,355.52,502.5000000000002,-1.1175870895385742e-09,-0.0010762834135675803,348160,34,283,1.5277997627854347,50.0,228.0,0.182080078125,15.968717694282532,0.05743641623370177
0.014219732553465292,0.002704656254240945,357.4,500.0,-3.3527612686157227e-09,-0.0017158212896902115,358400,35,282,1.526958679407835,50.0,244.75,0.2036376953125,15.96871799826622,0.05880534748515468
0.011272097732580732,0.002492053300275643,351.91,500.0,-3.725290298461914e-09,-0.0015533170153503306,368640,36,282,1.5090315513312818,50.0,232.5,0.1915771484375,15.968717741966248,0.05367605012901573
0.009215880237883311,0.0022134447388026503,340.78,350.0,-1.6763806343078613e-08,-0.0010660222669685027,378880,37,282,1.4655172929167748,25.0,195.25,0.1685302734375,15.968717747926712,0.052045530337854896
0.0093996367399086,0.002724658052488849,331.0,300.0,4.8428773880004884e-09,-0.0013455294552841223,389120,38,282,1.4242240160703659,25.0,159.5,0.1947265625,15.968717604875565,0.051611630494357096
0.007836658042651833,0.002483264391406692,325.13,300.0,-4.8428773880004884e-09,-0.0005688315730367321,399360,39,282,1.4486064158380032,25.0,149.75,0.1830322265625,15.968717777729035,0.05392417414034502
0.011293978348840028,0.0025257029693364075,328.44,300.0,-5.587935447692871e-09,-0.0012451128148313728,409600,40,281,1.4969600230455398,50.0,156.25,0.1783447265625,15.968717646598815,0.055158112280834524
0.009984548074862687,0.0029478836989085266,334.59,325.0,-8.568167686462402e-09,-0.0018741739233519184,419840,41,281,1.393215538561344,50.0,166.0,0.2024658203125,15.968717831373215,0.050125011162322666
0.009478546498758077,0.002546700353488518,344.72,375.0,-1.1920928955078126e-08,-0.00154306957119843,430080,42,281,1.267555020004511,50.0,178.0,0.18544921875,15.968717485666275,0.047425512027954204
0.012083869290654548,0.002164571150498773,363.28,432.5000000000006,7.450580596923829e-10,-0.0008195220510970102,440320,43,282,1.180981695652008,50.0,210.0,0.1447265625,15.968717843294144,0.04933743333254147
0.01353476032090839,0.001444392081037904,385.58,527.5000000000002,-1.9371509552001954e-08,-0.0006070526647818042,450560,44,281,1.2389622263610363,50.0,234.75,0.09033203125,15.968717926740647,0.046897008333706414
0.01431183300446719,0.0022576443479465523,408.4,527.5000000000002,-3.01748514175415e-08,-0.0013007054789341056,460800,45,282,1.3535252869129182,75.0,284.25,0.1757568359375,15.968717789649963,0.05712245600764447
0.015244779686327092,0.002777029594500391,411.93,552.5000000000002,1.1175870895385742e-08,-0.0016244833474047481,471040,46,282,1.438799574226141,125.0,308.75,0.194873046875,15.968717855215072,0.06016260663193303
0.016297252161893993,0.0027716689741055234,396.6,525.0,-2.16066837310791e-08,-0.0012702571060799529,481280,47,281,1.4585740827023983,175.0,298.0,0.1814208984375,15.968717992305756,0.060447423033461775
0.016756174465990627,0.0020924100432239356,379.66,400.0,-2.0116567611694337e-08,-0.0014572565753042,491520,48,281,1.425850335508585,175.0,285.75,0.1605712890625,15.968717819452285,0.05832205353323483
0.017051511627505532,0.0017388087390997954,372.51,400.0,5.587935447692871e-09,-0.0014096230512222973,501760,49,282,1.3746745064854622,175.0,293.25,0.1264892578125,15.968718022108078,0.05661402129531774
0.014339560054941103,0.0018736281264011723,376.39,375.0,-4.097819328308106e-09,-0.0010407341571408324,512000,50,282,1.3089600212872028,175.0,285.25,0.116650390625,15.96871793270111,0.05480372646236527
0.014848840195918455,0.0016248190583780797,380.74,375.0,1.5273690223693846e-08,-0.0008524644130375236,522240,51,282,1.238619928061962,175.0,276.25,0.1012451171875,15.96871793270111,0.048295013119168693
0.012979834981524618,0.0017862794490554278,404.08,530.0000000000005,-4.470348358154297e-09,-0.0007297747371922015,532480,52,282,1.1264845244586468,175.0,294.75,0.1046630859375,15.968717736005782,0.04288917700294433
0.013514098548330366,0.0013714050662144927,420.14,552.5000000000002,-1.1548399925231934e-08,-0.0004522400529822335,542720,53,282,1.0861981898546218,175.0,296.25,0.0852783203125,15.968717873096466,0.04465198761798132
0.013202229945454747,0.0023848349702035422,440.75,575.0,-1.7881393432617187e-08,-0.0005322116794559406,552960,54,282,1.1247761331498622,175.0,309.5,0.12412109375,15.968717873096466,0.04522483027089287
0.014902075324789621,0.002155603521134708,447.76,575.0,-4.8428773880004884e-09,-0.0012100074607587885,563200,55,282,1.1833264641463757,200.0,333.75,0.134521484375,15.96871775984764,0.048610132635363644
0.014516532002016903,0.0018791387364245793,440.02,575.0,8.195638656616212e-09,-0.0005649322418321389,573440,56,282,1.2852340534329414,197.5,330.75,0.122412109375,15.96871782541275,0.05065079658856277
0.014379959371581208,0.0019237715213080264,431.62,552.5000000000002,-1.2665987014770507e-08,-0.0005868907952390146,583680,57,282,1.2939377211034297,175.0,325.5,0.1140625,15.968717867136002,0.05286088966234128
0.013694456372468267,0.0018122545232245103,422.94,550.0,-2.0116567611694337e-08,-0.000853685619222233,593920,58,282,1.138032404333353,150.0,325.75,0.1174072265625,15.968717902898788,0.04837099059186932
0.0148509999824455,0.0017497933356821703,423.97,550.0,-1.1175870895385742e-09,-0.00045561753595393386,604160,59,282,1.206650234013796,150.0,319.25,0.098583984375,15.968717885017394,0.04864558761147639
0.015070291876327246,0.002023109036929327,412.95,550.0,-1.4901161193847657e-09,-0.001285903947064071,614400,60,282,1.3222955204546452,150.0,312.0,0.1474609375,15.968717885017394,0.05486948304626081
0.017082015005871653,0.0023261365041889804,397.93,552.5000000000002,1.1548399925231934e-08,-0.0015140851828618906,624640,61,282,1.3663524627685546,172.5,305.25,0.1826416015625,15.968717926740647,0.061101174159485995
0.017860283848131077,0.0024853452079923954,381.05,550.0,-1.1175870895385742e-09,-0.00183885684600682,634880,62,282,1.3993781842291355,200.0,304.25,0.1732666015625,15.968718004226684,0.05839487848268697
0.015439672706997953,0.002710779413609998,375.5,402.5000000000002,-1.3411045074462891e-08,-0.001415616743179271,645120,63,282,1.4723708264529705,197.5,297.5,0.185595703125,15.968717986345291,0.05900216671921166
0.015674699816736394,0.0018210116827219736,376.2,575.0,-6.7055225372314455e-09,-0.001003379560643225,655360,64,282,1.5415965020656586,175.0,310.5,0.1307373046875,15.968717867136002,0.05815740672280625
0.016420228680362924,0.0020550922067513965,377.57,575.0,-4.8428773880004884e-09,-0.001092356130538974,665600,65,282,1.5667790465056897,175.0,313.75,0.1576416015625,15.968717926740647,0.05973473635265982
0.01726177801610902,0.0021202315648736203,374.34,575.0,-2.9802322387695312e-08,-0.0011954197696468327,675840,66,282,1.5505132980644702,175.0,319.25,0.1592529296875,15.968718022108078,0.05851246617328576
0.016528982820454986,0.002303487862843667,368.66,575.0,-1.0430812835693359e-08,-0.0012188676140794997,686080,67,282,1.5198771759867669,175.0,312.5,0.1798583984375,15.968718022108078,0.06165003314276285
0.01623252227436751,0.00196043807800379,366.51,552.5000000000002,1.1175870895385742e-09,-0.000953606143957586,696320,68,282,1.509370420873165,175.0,307.75,0.140673828125,15.968717885017394,0.05798485179388866
0.015026165106974076,0.0024024059429393675,371.38,577.5000000000002,2.9802322387695314e-09,-0.0009634461486712099,706560,69,282,1.5228229738771915,150.0,317.25,0.1800048828125,15.968717861175538,0.058591002887402974
0.013916913818684406,0.0022850129513813044,373.45,575.0,-4.8428773880004884e-09,-0.0011861355000291952,716800,70,282,1.521593300998211,147.5,306.0,0.17578125,15.968717843294144,0.055056626785019824
0.011297795825521461,0.0022138547546120433,371.83,575.0,-8.940696716308593e-09,-0.001373986029648222,727040,71,282,1.516892932355404,72.50000000000001,276.75,0.17763671875,15.968717736005782,0.0557719079011479
0.013899526050954592,0.002637465414181861,383.13,575.0,-1.1548399925231934e-08,-0.001295337750343606,737280,72,282,1.3891546361148357,50.0,289.0,0.197314453125,15.968717819452285,0.05461099034215509
0.013958308736619074,0.0016812050564169567,387.68,552.5000000000002,-1.2665987014770507e-08,-0.0007037845549348276,747520,73,282,1.3454746283590793,97.5,279.0,0.1300048828125,15.968717688322068,0.048205571374200964
0.013048225140664726,0.0020573631493334688,394.4,575.0,1.1920928955078126e-08,-0.0007639392621058505,757760,74,282,1.4281330019235612,125.0,293.75,0.1492431640625,15.96871777176857,0.05364223373003563
0.014615104149561376,0.002282214352800338,400.81,575.0,-1.1175870895385742e-09,-0.0014373713245731778,768000,75,283,1.4287537604570388,125.0,314.5,0.162548828125,15.968717914819717,0.05579070859787315
0.013899709065299248,0.00238522587361274,396.75,575.0,-2.6077032089233397e-09,-0.001175929322198499,778240,76,282,1.3653125628829001,125.0,297.25,0.1652587890625,15.96871775984764,0.05457911839239236
0.014517351596441585,0.0021867865964225073,393.36,552.5000000000002,9.685754776000977e-09,-0.0010237675476673757,788480,77,282,1.421391700208187,150.0,288.75,0.1692138671875,15.968717843294144,0.056960432769540124
0.011911392415277078,0.002029950043772999,406.29,575.0,0.0,-0.001061297970591113,798720,78,282,1.4091595746576786,150.0,302.5,0.1445068359375,15.968718004226684,0.05110275882550399
0.012412684623268434,0.0020142579253302983,408.08,550.0,3.3527612686157227e-09,-0.0009728225235448917,808960,79,282,1.3234172232449055,150.0,278.25,0.1660400390625,15.968717938661575,0.05272721518828648
0.010885437061369884,0.002119756943383777,404.36,482.5000000000007,-1.1548399925231934e-08,-0.0006671049879514613,819200,80,282,1.2647469103336335,147.5,264.25,0.137255859375,15.96871770620346,0.043400586991795526
0.010832430729533372,0.0017041595963348754,402.48,525.0,-1.6763806343078613e-08,-0.0009808619266550521,829440,81,282,1.2706284992396832,50.0,252.25,0.14111328125,15.968717622756959,0.048618676370616495
0.011044883852810017,0.0019058654124535224,390.43,477.5000000000002,-2.0861625671386717e-08,-0.0008070954238064588,839680,82,282,1.2615207783877849,50.0,234.75,0.1286376953125,15.968717777729035,0.04764367970399337
0.01029240774223581,0.0017869146387511138,387.18,502.5000000000002,-1.1175870895385742e-09,-0.000972633449418936,849920,83,282,1.2150212846696378,50.0,224.0,0.1255859375,15.968717658519745,0.04195566594157214
0.009983346705848817,0.0020864308976001667,380.26,502.5000000000002,-9.685754776000977e-09,-0.001094815212127287,860160,84,282,1.2900477439165114,72.50000000000001,238.75,0.16357421875,15.968717783689499,0.04649221263517245
0.010725483627902576,0.0020053383928029687,374.25,500.0,3.7252902984619143e-10,-0.0011994601823971606,870400,85,282,1.2811825707554818,50.0,224.75,0.1575439453125,15.968717724084854,0.048769383822861126
0.010746310387912673,0.001836856270148246,387.11,525.0,-7.82310962677002e-09,-0.000681040259587462,880640,86,282,1.2329669073224068,50.0,239.25,0.124755859375,15.968717765808105,0.0487196468679638
0.01022524900836288,0.0018437634273823279,396.17,500.0,-2.0861625671386717e-08,-0.0007517154881497845,890880,87,282,1.2200615234673022,50.0,240.0,0.140576171875,15.968717908859253,0.046320895373137314
0.007774265952321002,0.001577911995411796,412.97,525.0,-4.470348358154297e-09,-0.0007543081461335533,901120,88,282,1.092252454161644,50.0,238.5,0.1071044921875,15.968717724084854,0.03804481474900196
0.009536165304598398,0.002108029817861734,405.66,500.0,-5.587935447692871e-09,-0.0005465277303301263,911360,89,282,1.2181299552321434,50.0,210.25,0.142431640625,15.96871775984764,0.04697545191907776
0.007449301684027887,0.0022565485418795106,395.59,500.0,-1.564621925354004e-08,-0.000878576678223908,921600,90,282,1.3051530718803406,47.50000000000001,196.0,0.1861328125,15.9687175989151,0.04727790028207634
0.00849221208909512,0.0020037450830983515,380.21,475.0,-7.450580596923828e-09,-0.0005138821241416735,931840,91,282,1.244178581982851,25.0,171.0,0.12509765625,15.968717640638351,0.04291686460262638
0.009056445318492479,0.0021242646035261716,381.71,452.50000000000017,4.097819328308106e-09,-0.000792082355110324,942080,92,282,1.2688010461628436,22.500000000000007,176.25,0.14755859375,15.968717640638351,0.047145928486338196
0.011254852197453147,0.002363775588457884,400.52,477.5000000000002,1.1175870895385742e-09,-0.0010622862664604327,952320,93,282,1.2520726822316646,47.50000000000001,197.5,0.161572265625,15.968717563152314,0.054601754448306374
0.007354003095133521,0.0022064522609298366,408.7,502.5000000000002,-1.080334186553955e-08,-0.0008207906546886079,962560,94,282,1.3004926554858685,50.0,200.75,0.1873779296875,15.968717873096466,0.049804985102424204
0.00809778007096611,0.00215465059750386,430.87,525.0,1.4901161193847657e-09,-0.00038601174042014464,972800,95,282,1.3855508171021937,75.0,218.5,0.157470703125,15.968717831373215,0.04961902905154257
0.006957991562364896,0.0034058561292113153,421.24,480.00000000000045,3.7252902984619143e-10,-0.0008072873832134064,983040,96,282,1.4775081746280194,50.0,192.25,0.2374267578125,15.968715953826905,0.052106596980777485
0.0051476251081112425,0.002606364199969846,384.85,200.0,-2.9802322387695314e-09,-0.0011651932585664327,993280,97,283,1.4733461514115334,22.500000000000007,131.25,0.200537109375,15.968717563152314,0.047136453856321314
0.005650783923761083,0.0026489183266647843,351.17,175.0,4.8428773880004884e-09,-0.0007833361538359896,1003520,98,282,1.4918693371117115,0.0,99.0,0.2213134765625,15.96871725320816,0.050853973197729295
0.006436047539637002,0.0031028895522467793,331.69,175.0,-2.5331974029541015e-08,-0.0012719820806523785,1013760,99,283,1.493711106479168,0.0,89.5,0.242138671875,15.968717485666275,0.054848087973287364
0.006252631897632454,0.0024769012437388938,337.67,177.50000000000023,-3.725290298461914e-09,-0.001412524607803789,1024000,100,283,1.4613588094711303,0.0,97.5,0.1982177734375,15.968717652559281,0.051495890915537725
0.007286030898285389,0.002893354330115017,348.23,227.5000000000002,5.587935447692871e-09,-0.0015920669211482164,1034240,101,283,1.481369686126709,0.0,120.5,0.210546875,15.968717807531357,0.05209602489985756
0.01046781168556663,0.0029670719996033766,362.97,277.5000000000002,-3.7252902984619143e-10,-0.0016016003228287445,1044480,102,283,1.4541357815265656,0.0,140.75,0.226123046875,15.968717420101166,0.057019406171025896
0.008961917034321231,0.0023274557116963026,378.55,337.500000000001,1.6391277313232423e-08,-0.0011173597780725687,1054720,103,283,1.4641270630061627,47.50000000000001,163.5,0.1862060546875,15.968717861175538,0.049441200289041344
0.007583268603229954,0.0024413694054260305,380.45,337.500000000001,-5.215406417846679e-09,-0.0016048012679675595,1064960,104,283,1.4072212986648083,50.0,170.25,0.222607421875,15.968717807531357,0.05307949157012416
0.006142874069064419,0.0023853951876532165,381.52,227.5000000000002,-6.7055225372314455e-09,-0.0008359160099644213,1075200,105,283,1.399905366450548,50.0,150.0,0.194775390625,15.968717461824417,0.051299198779555556
0.00879688104869274,0.0024171310239921697,386.04,227.5000000000002,0.0,-0.0013271762734802905,1085440,106,283,1.448467382788658,50.0,150.75,0.2098388671875,15.968717247247696,0.05412222550549808
0.0062225395688983555,0.0026048753221402875,379.02,177.50000000000023,2.9802322387695314e-09,-0.001354838888073573,1095680,107,283,1.4178333170711994,50.0,122.75,0.237451171875,15.968717378377914,0.04822067804812184
0.005959661586530274,0.002508889443197404,375.61,200.0,2.60770320892334e-08,-0.0009617987547244411,1105920,108,283,1.3978851184248924,50.0,116.5,0.1947998046875,15.968717342615127,0.05177781741100782
0.003677961241358929,0.002436632565297714,347.7,152.50000000000023,-6.7055225372314455e-09,-0.0005302588609993108,1116160,109,283,1.3252867475152015,0.0,91.5,0.1684326171875,15.968711811304093,0.046434835075351476
0.004422534565492242,0.0031104929824664397,325.62,127.50000000000021,-6.332993507385254e-09,-0.0013846814581484068,1126400,110,283,1.3373468086123466,0.0,70.0,0.232763671875,15.968717229366302,0.04630057848142867
0.006011228845090954,0.0029334642805707743,312.96,125.0,1.1175870895385742e-09,-0.0007833340299839619,1136640,111,283,1.415740866214037,0.0,71.0,0.1981689453125,15.968716394901275,0.047402651222825706
0.0057466301775775715,0.0034158953979613214,325.63,150.0,-2.8312206268310546e-08,-0.0012480061675887554,1146880,112,283,1.4117789559066296,0.0,83.5,0.2756103515625,15.968717104196548,0.05432028059180012
0.006720825749130199,0.00350099534509809,332.74,177.50000000000023,2.6077032089233397e-09,-0.0008999910052807536,1157120,113,283,1.4564856506884098,0.0,107.0,0.239404296875,15.968717527389526,0.05053239740619899
0.00501280523214973,0.00312349209192746,340.23,177.50000000000023,2.9802322387695314e-09,-0.0015260332831530832,1167360,114,283,1.4838319040834904,0.0,109.0,0.26591796875,15.968716144561768,0.050049799901248936
0.007059396049953648,0.0022494037559908976,334.17,175.0,-1.9371509552001954e-08,-0.0011773014382924884,1177600,115,283,1.4588183417916298,25.0,98.0,0.165185546875,15.968717461824417,0.05111333609774913
0.007083578229958221,0.002250447750936502,334.72,175.0,1.4528632164001465e-08,-0.0012195271785458317,1187840,116,283,1.3130928739905356,25.0,96.0,0.19013671875,15.968716484308242,0.04764337424019172
0.006470606362563558,0.002038075692394159,335.91,200.0,-1.825392246246338e-08,-0.0009378592083521653,1198080,117,283,1.303569680452347,25.0,101.0,0.1648681640625,15.968717753887177,0.04521897547470534
0.005929418905816419,0.002624815195429164,347.87,177.50000000000023,-2.2351741790771484e-09,-0.001195113386347657,1208320,118,283,1.3144227311015129,0.0,105.0,0.22705078125,15.968717324733735,0.047634261357645966
0.005156839842311456,0.0023349065288584825,341.4,150.0,-2.9802322387695314e-09,-0.0010010817000875249,1218560,119,283,1.3084467932581902,22.500000000000007,96.25,0.17333984375,15.968717569112778,0.04636801823825193
0.004624983745134159,0.002987405586600289,334.21,150.0,-2.16066837310791e-08,-0.000969291695218999,1228800,120,283,1.4210141941905021,0.0,87.5,0.2331298828125,15.968716382980347,0.049650996555751475
0.004599957869857008,0.002861031625351984,323.45,102.50000000000021,-1.4528632164001465e-08,-0.0016236901534284697,1239040,121,283,1.4691228955984115,0.0,80.0,0.258642578125,15.968716341257096,0.04867904291740345
0.004124936385500533,0.0033727286952512257,314.05,102.50000000000021,1.1175870895385742e-09,-0.001069512496178504,1249280,122,283,1.5228228874504566,0.0,67.25,0.2740966796875,15.968697917461395,0.04992881371196625
0.005727926522013149,0.002299335982820594,312.86,125.0,-1.1175870895385742e-09,-0.0009022852133057313,1259520,123,283,1.5617187172174454,0.0,69.5,0.2205810546875,15.968717443943024,0.05093642562281088
0.00544734486256857,0.0029590759323355085,316.6,127.50000000000021,3.3527612686157227e-09,-0.0012798140895029064,1269760,124,283,1.4682578884065152,0.0,78.0,0.26787109375,15.968717008829117,0.05085256878258276
0.005841480603385208,0.0032523187870538094,323.87,150.0,-1.3783574104309083e-08,-0.0011156621563713997,1280000,125,283,1.510781405121088,22.500000000000007,87.5,0.2892822265625,15.968717259168624,0.05335083094639943
0.004761319604710934,0.0025403902979974193,327.73,150.0,-5.960464477539063e-09,-0.0008241015515523031,1290240,126,283,1.5247846566140653,0.0,88.0,0.2134765625,15.968715757131577,0.05030081769692792
0.007053350680325821,0.0022044029031036416,336.43,150.0,-1.0430812835693359e-08,-0.0014912955535692162,1300480,127,283,1.3574809372425078,25.0,92.0,0.2239990234375,15.968717497587203,0.05364405051399522
0.007011446327669546,0.0016685363865803992,353.46,150.0,7.078051567077636e-09,-0.00028930472835781985,1310720,128,283,1.2867867916822433,25.0,97.75,0.129150390625,15.968717789649963,0.04814482025088451
0.006237481275820756,0.0024617827467636744,373.43,150.0,1.4156103134155273e-08,-0.0009290014211728703,1320960,129,283,1.3718837574124336,50.0,103.25,0.203515625,15.968717610836029,0.05497169887352531
0.007512394120931276,0.0021707969825001784,391.97,150.0,1.1920928955078126e-08,-0.0015055596646561752,1331200,130,283,1.3713308781385423,50.0,124.5,0.1947021484375,15.96871775984764,0.05177780484778042
0.006389209730298262,0.0026143806572861195,401.49,150.0,2.9802322387695314e-09,-0.0013836147471010917,1341440,131,284,1.4255094647407531,50.0,130.0,0.2319580078125,15.968715459108353,0.05244349769702559
0.007145307190148742,0.0027150880757460527,392.97,152.50000000000023,-1.5273690223693846e-08,-0.001369691570653231,1351680,132,284,1.437347514182329,50.0,129.0,0.2396728515625,15.968717795610427,0.05313561289533979
0.006596350004201668,0.002489241165255862,378.44,175.0,-2.9802322387695314e-09,-0.0013499795786628965,1361920,133,284,1.4529272451996804,50.0,120.75,0.20009765625,15.968717324733735,0.0500242714226448
0.006917135582170886,0.0022297564397376845,380.4,152.50000000000023,9.685754776000977e-09,-0.0012104082761652535,1372160,134,284,1.4052638590335846,50.0,117.25,0.1939208984375,15.968717324733735,0.05124903976933683
0.005852082825811067,0.002478045108266258,381.18,152.50000000000023,-1.6391277313232423e-08,-0.0014146327608614228,1382400,135,284,1.3500633835792542,25.0,114.75,0.2217529296875,15.96871613264084,0.05005267609788422
0.005051965107622891,0.0022997667937829647,368.14,150.0,-1.7136335372924803e-08,-0.000803933541465085,1392640,136,284,1.3574881181120872,25.0,107.75,0.1773193359375,15.968716967105866,0.04708934646569196
0.0034917811960099242,0.001953229273047441,358.96,150.0,-1.3783574104309083e-08,-0.0006952772386284778,1402880,137,284,1.3560211174190044,0.0,96.0,0.1536376953125,15.968716543912887,0.0421416839212405
