P01:episode_rewards,approx_kl_divergence,explained_variance,episode_length,grad_norm,policy_entropy,value_loss,epoch_idx,clip_fraction,frames,policy_loss,advantage_norm,fps,P09:episode_rewards,PMM:episode_rewards
50.0,0.0015829209542715717,-7.450580596923829e-10,344.58,0.049044023205238894,1.5121724054217338,0.011100280248138005,260,0.1875244140625,2662400,-0.0009266508164728293,15.968717741966248,222,300.0,196.0
50.0,0.001822688764417535,1.1920928955078126e-08,340.93,0.05306775924253145,1.524319539964199,0.012467668656609022,261,0.20400390625,2672640,-0.0011449229343270418,15.968717789649963,221,300.0,201.5
72.50000000000001,0.001565136126902189,3.01748514175415e-08,346.0,0.04878768340890429,1.551955372840166,0.011217713533551433,262,0.1655517578125,2682880,-0.0006506460129457991,15.96871777176857,221,300.0,212.0
97.5,0.0020650931579211827,4.097819328308106e-09,348.93,0.05378990444693961,1.5662619218230247,0.012108695038841688,263,0.24912109375,2693120,-0.0012055219223839231,15.968717807531357,221,305.00000000000045,219.5
100.0,0.0019271651367603227,8.568167686462402e-09,351.24,0.05455775832050878,1.5523013338446616,0.010643702218476391,264,0.219970703125,2703360,-0.001042569914716296,15.968717670440673,221,327.5000000000002,212.0
75.0,0.0016655060434061398,-1.6763806343078613e-08,359.97,0.05422825097003747,1.575874949246645,0.012005586684244918,265,0.1872314453125,2713600,-0.0009053473608219065,15.968717616796493,221,327.5000000000002,213.75
75.0,0.0023413183937975647,2.6077032089233397e-09,361.92,0.05167468849170813,1.5581574365496635,0.011764804585254751,266,0.2135498046875,2723840,-0.0010293901766999624,15.96871766448021,221,327.5000000000002,219.25
75.0,0.001758207623934993,-2.1979212760925294e-08,357.76,0.05513165848854216,1.6310251660645008,0.012609044464261388,267,0.2214599609375,2734080,-0.0008073750468611252,15.968717670440673,220,300.0,206.0
72.50000000000001,0.0018234392651379494,2.0116567611694337e-08,356.81,0.052308394108922775,1.657771172374487,0.011015084131940966,268,0.244287109375,2744320,-0.001586616530039464,15.968717515468597,220,325.0,220.5
50.0,0.0013043797644741062,-2.0489096641540527e-08,348.98,0.05110387077778583,1.6724700018763543,0.009949006322131027,269,0.150537109375,2754560,-0.0005322337328834692,15.968717789649963,220,327.5000000000002,205.0
47.50000000000001,0.00288902538121647,-1.2293457984924316e-08,341.92,0.05335813560540231,1.6937554709613323,0.00877407585930996,270,0.2951171875,2764800,-0.001005845671897987,15.968717736005782,220,375.0,186.5
25.0,0.0015911774858750505,4.8428773880004884e-09,337.34,0.05499473624671221,1.6730070643126964,0.009952081065239326,271,0.207080078125,2775040,-0.0011141872098960448,15.968717736005782,219,452.50000000000017,178.5
25.0,0.0017292898195364614,1.3411045074462891e-08,335.0,0.05145009669583289,1.6586517818272113,0.0077303820623455975,272,0.221630859375,2785280,-0.0009145498688667431,15.968717575073242,219,477.5000000000002,182.75
25.0,0.0022206664885914052,-1.862645149230957e-09,329.86,0.052114149420313984,1.674706729501486,0.006299921242771234,273,0.2612548828125,2795520,-0.0009561112950905226,15.968717402219772,219,302.5000000000002,156.0
25.0,0.0019878092067870056,-1.30385160446167e-08,318.48,0.050340762296669395,1.6705678910017014,0.006428898029696484,274,0.2517822265625,2805760,-0.000857445160363568,15.968717324733735,219,252.50000000000023,121.0
25.0,0.002279597579050119,1.862645149230957e-09,317.22,0.05166340127656005,1.6529140755534173,0.006540574275948075,275,0.2627197265625,2816000,-0.0011624220802332274,15.968715322017669,219,252.50000000000023,114.5
0.0,0.0025495412824739104,1.1548399925231934e-08,316.55,0.050809472442834146,1.6626178942620755,0.006834429046875812,276,0.285400390625,2826240,-0.0006275723866565386,15.96871746778488,219,252.50000000000023,116.25
0.0,0.002621534911179424,8.568167686462402e-09,314.88,0.047413458064913615,1.6767849296331405,0.00327195185695075,277,0.284326171875,2836480,-0.0006443242884415668,15.96870515346527,218,205.00000000000043,104.5
0.0,0.0022072824663723623,-8.195638656616212e-09,306.92,0.049834409299351165,1.6932704001665115,0.007092762796969509,278,0.250634765625,2846720,-0.0009289100733440136,15.968716436624527,218,200.0,90.75
0.0,0.0019682799666725257,-7.450580596923828e-09,320.74,0.054802192285291186,1.666864813864231,0.010364101902177935,279,0.2404541015625,2856960,-0.0008588066908487235,15.968716317415238,218,275.0,119.25
25.0,0.0015793425234704728,-1.4156103134155273e-08,332.76,0.05010552088554086,1.6361390843987464,0.011471761115535628,280,0.1712646484375,2867200,-0.0005845056199177634,15.96871766448021,218,352.5000000000002,161.5
50.0,0.0017643388405190307,3.725290298461914e-09,356.56,0.050537559873527316,1.611597043275833,0.010897249559639022,281,0.2044677734375,2877440,-0.0009749826793267857,15.968717521429062,218,452.50000000000017,213.0
50.0,0.0016359642237148363,-2.6077032089233397e-09,353.9,0.04903239070461106,1.560602580010891,0.009661102342761296,282,0.199609375,2887680,-0.0010900700239290019,15.968717676401138,217,352.5000000000002,207.25
50.0,0.0018166070100392063,-4.470348358154297e-09,353.81,0.04890233105666103,1.5890905678272247,0.009308026144572068,283,0.2048828125,2897920,-0.0007760276868793881,15.968717700242996,217,280.00000000000045,198.5
47.50000000000001,0.0016158184072310178,2.6077032089233397e-09,345.44,0.05017253925663033,1.6514053262770176,0.009682961789076216,284,0.190380859375,2908160,-0.000478341973030183,15.96871754527092,217,275.0,173.5
50.0,0.0015833455885740477,2.6077032089233397e-09,347.45,0.05537647866504911,1.719994904845953,0.011117641505188658,285,0.205029296875,2918400,-0.0007834766001906246,15.96871782541275,217,375.0,183.0
50.0,0.0015253399054927287,-7.450580596923828e-09,345.88,0.05374551851601901,1.7240736737847329,0.009949737547322002,286,0.2029296875,2928640,-0.001084013268337003,15.968717896938324,217,375.0,185.0
50.0,0.001502868056581974,-8.195638656616212e-09,346.85,0.054638186418148535,1.7229486733675003,0.01176557751314249,287,0.1976318359375,2938880,-0.0012340326822595671,15.968717682361603,216,377.5000000000002,198.25
75.0,0.0015090433238981404,-8.195638656616212e-09,354.42,0.05335730132371821,1.6774753257632256,0.013816374049929437,288,0.1767333984375,2949120,-0.0008727610107598594,15.968717992305756,216,427.5000000000002,231.5
72.50000000000001,0.0020150104563413152,2.4959444999694825e-08,353.47,0.05356907127317441,1.6955016136169434,0.010407225529343122,289,0.2331298828125,2959360,-0.0009090680865483592,15.968717789649963,216,377.5000000000002,218.75
72.50000000000001,0.001630403987894624,3.725290298461914e-09,352.09,0.05704259170497272,1.711326314508915,0.012592792163195555,290,0.2251708984375,2969600,-0.0009215389429300558,15.968717694282532,216,432.5000000000006,233.5
50.0,0.001999544414331922,-4.470348358154297e-09,343.37,0.054210612163666204,1.7134320884943008,0.010708444699776009,291,0.25439453125,2979840,-0.001057551985650207,15.968717688322068,216,352.5000000000002,210.0
50.0,0.0022139980930774073,1.4156103134155273e-08,341.0,0.05479770870612015,1.7441374480724334,0.009757661580624698,292,0.2876220703125,2990080,-0.0013275297700602096,15.968717682361603,215,402.5000000000002,202.5
47.50000000000001,0.0018897492702421915,1.825392246246338e-08,334.88,0.05390434245724447,1.76322802901268,0.010391180523129151,293,0.243017578125,3000320,-0.0011771800927817822,15.968717730045318,215,377.5000000000002,188.25
25.0,0.0013499350441946944,9.313225746154785e-09,334.72,0.05501158155421766,1.7670318059623242,0.010263578621470515,294,0.1760009765625,3010560,-0.0008118050667690113,15.968717920780183,215,430.0000000000004,187.75
25.0,0.0019510726173962213,8.568167686462402e-09,340.03,0.053645627483745295,1.7701080121099948,0.009727039128119942,295,0.2819091796875,3020800,-0.0013404103581706294,15.968717640638351,215,477.5000000000002,200.0
25.0,0.0019001688762500634,-1.2293457984924316e-08,338.22,0.05668017913661906,1.7715519562363624,0.010533459825296632,296,0.2516845703125,3031040,-0.0010598483208013932,15.968717235326768,215,475.0,192.5
50.0,0.0015999405854017824,-1.2665987014770507e-08,332.82,0.052670622830636046,1.7620641328394413,0.008642082966980524,297,0.2292236328125,3041280,-0.0009621499404602219,15.968717861175538,215,337.500000000001,177.0
50.0,0.0016662867291188377,-8.940696716308593e-09,331.31,0.054817895682997775,1.7545882053673267,0.010210116588859819,298,0.228515625,3051520,-0.0012659428215556546,15.968717700242996,214,275.0,162.0
50.0,0.0016190094054991278,8.195638656616212e-09,332.76,0.054980275868427485,1.7300672642886639,0.009779506046834285,299,0.2141845703125,3061760,-0.0009121389208303299,15.968717783689499,214,300.0,168.0
25.0,0.0015951480799230922,1.4528632164001465e-08,329.03,0.05174608011047589,1.6949695706367494,0.0075699658695157265,300,0.22705078125,3072000,-0.0010088391911267536,15.968717533349992,214,300.0,156.25
25.0,0.0015375546430846042,-3.7252902984619143e-10,324.8,0.054054264441508015,1.686674250662327,0.01008203464316466,301,0.210205078125,3082240,-0.0010423480151075637,15.968717658519745,214,302.5000000000002,153.25
47.50000000000001,0.0020082364059135216,-1.9744038581848144e-08,322.94,0.05005118922654317,1.7042831934988498,0.009227301870487281,302,0.2522216796875,3092480,-0.001438705875625601,15.968717730045318,214,277.5000000000002,149.0
50.0,0.0017992430846106799,-1.601874828338623e-08,331.99,0.05537119641799598,1.7347531847655773,0.010118764999242557,303,0.23388671875,3102720,-0.0010457690583280054,15.96871766448021,213,300.0,163.75
50.0,0.0016659251783607942,-1.0058283805847169e-08,337.07,0.05476516876893436,1.693855345249176,0.010745528715779074,304,0.2143798828125,3112960,-0.0009492485492955893,15.968717801570893,213,300.0,171.5
50.0,0.001638666115468368,4.8428773880004884e-09,342.39,0.054567433859112766,1.6784855470061302,0.01145532740483759,305,0.226123046875,3123200,-0.0012418292444635881,15.968717575073242,213,277.5000000000002,174.0
50.0,0.0016099659543783672,-1.3411045074462891e-08,347.96,0.05523742495441748,1.7221293151378632,0.010949353317846544,306,0.2251220703125,3133440,-0.0011909494824067224,15.96871793270111,213,325.0,196.0
50.0,0.0018907578671928603,-1.4528632164001465e-08,340.93,0.05132277173602736,1.7485901407897473,0.007751093738602321,307,0.2609619140625,3143680,-0.001372033880033996,15.968717283010482,213,325.0,181.0
25.0,0.002450830108256241,5.960464477539063e-09,330.1,0.052911991749615604,1.7185302190482616,0.007555412637475456,308,0.3269775390625,3153920,-0.0017018827216816134,15.968717348575591,213,280.00000000000045,159.0
22.500000000000007,0.002177330768128627,-3.725290298461914e-09,321.41,0.049538372706619,1.7222722627222538,0.007681019538850364,309,0.26201171875,3164160,-0.0009541972714941949,15.968716824054718,212,225.0,132.0
0.0,0.002113675640725887,-1.3411045074462891e-08,323.54,0.05136033249401577,1.663787841796875,0.006707251724219532,310,0.261865234375,3174400,-0.0008311210840474814,15.968717563152314,212,202.50000000000023,127.5
0.0,0.001833593326597338,5.960464477539063e-09,322.72,0.050616186843086955,1.6807043895125389,0.00782446806531425,311,0.2649658203125,3184640,-0.0011616914925980382,15.968715727329254,212,205.00000000000043,123.25
25.0,0.0017094663153443435,-4.8428773880004884e-09,330.35,0.05415138898690539,1.6698698200285436,0.008687308074877364,312,0.2233154296875,3194880,-0.0007494122495700139,15.968717730045318,212,250.0,142.5
25.0,0.0014289538741138585,-4.470348358154297e-09,325.77,0.05016459906468944,1.6107707671821117,0.007556403351190966,313,0.1841796875,3205120,-0.0008285467210953357,15.968717646598815,212,250.0,141.75
25.0,0.002522789397130509,-1.9744038581848144e-08,321.84,0.04646819607591174,1.6175169102847575,0.004691514938974706,314,0.318212890625,3215360,-0.0010520253534195944,15.968716686964035,212,225.0,118.75
0.0,0.002216789107154682,2.2351741790771484e-09,309.87,0.04680962418626545,1.6835197560489177,0.0042620062328779795,315,0.32197265625,3225600,-0.0012213269947096705,15.968712908029556,212,175.0,88.25
0.0,0.002053204477360282,2.9802322387695314e-09,306.08,0.04750271530339118,1.6817928120493888,0.004585260841810168,316,0.2938720703125,3235840,-0.0009396807952725794,15.96871601343155,212,125.0,70.5
0.0,0.0016965337764986543,-1.862645149230957e-09,307.34,0.05242026403367944,1.7352801501750945,0.006673183616612732,317,0.252734375,3246080,-0.0006784259465348441,15.968716835975647,211,150.0,80.5
0.0,0.0014795897425187831,-1.4528632164001465e-08,313.18,0.053097942485696395,1.690041483938694,0.007265258992083546,318,0.2228271484375,3256320,-0.0011155043088365347,15.968717753887177,211,250.0,103.0
0.0,0.0017449778161221729,1.4901161193847656e-08,314.47,0.053837685813950445,1.6609463930130004,0.0069914532905386295,319,0.23623046875,3266560,-0.0008517219979694346,15.9687175989151,211,252.50000000000023,112.5
22.500000000000007,0.0015860882681323573,5.215406417846679e-09,316.08,0.050205664931571824,1.6521758645772935,0.007520183550059301,320,0.215478515625,3276800,-0.0007074022763845278,15.968717628717423,211,250.0,113.25
25.0,0.0017766269262210698,-1.1175870895385742e-08,318.37,0.05059505861832723,1.687294203042984,0.007472643969595083,321,0.268212890625,3287040,-0.0010388284455984831,15.968717700242996,211,277.5000000000002,122.5
25.0,0.0018266387374978876,5.215406417846679e-09,321.02,0.0554233823646636,1.7175663240253924,0.008137279747461434,322,0.261865234375,3297280,-0.0011068495990912198,15.968717849254608,211,252.50000000000023,127.0
25.0,0.0019821998721113233,-1.4156103134155273e-08,326.18,0.056096774991268236,1.7645780436694622,0.01015503230446484,323,0.2802490234375,3307520,-0.00116035091195954,15.968717795610427,211,315.00000000000125,159.5
47.50000000000001,0.001506617354948503,1.3783574104309083e-08,322.69,0.05274673978119702,1.7479054436087609,0.008270945372942151,324,0.2358154296875,3317760,-0.0009052640307345428,15.968717473745347,210,300.0,152.5
25.0,0.0019029178171820148,-5.960464477539063e-09,324.65,0.05290477327248215,1.7173296555876731,0.009112059079780011,325,0.2573486328125,3328000,-0.001323444952868158,15.968717807531357,210,300.0,154.5
25.0,0.001383119916272335,-1.30385160446167e-08,330.52,0.05028478590486611,1.6640288144350053,0.00933418791173608,326,0.1877197265625,3338240,-0.0009472280842601321,15.968717831373215,210,300.0,153.25
25.0,0.0016087442819696207,-1.0058283805847169e-08,334.36,0.053659653668233075,1.6505604535341263,0.008676120089876348,327,0.2215576171875,3348480,-0.0011161591966811102,15.968717992305756,210,302.5000000000002,159.5
25.0,0.001814063300065527,-1.2293457984924316e-08,343.75,0.05366016423927707,1.6458936266601085,0.009872235608054326,328,0.244482421875,3358720,-0.0011590359848923982,15.96871775984764,210,330.0000000000004,174.5
25.0,0.0017838312273511293,-8.940696716308593e-09,342.27,0.05345175689709517,1.6737149834632874,0.008708636528717761,329,0.259716796875,3368960,-0.0011663093329843833,15.96871771812439,210,400.0,173.25
25.0,0.0014417164061285349,1.1175870895385742e-09,343.76,0.05546551677398369,1.6964664809405803,0.009207125485409052,330,0.2119384765625,3379200,-0.0009461749214096926,15.968717640638351,210,455.0000000000004,181.5
25.0,0.0024742351022496224,-3.7252902984619143e-10,328.5,0.04877442983979898,1.6874162986874581,0.005654380477636778,331,0.3375732421875,3389440,-0.0014997399499407037,15.968704581260681,210,355.00000000000045,146.5
0.0,0.0020988035309869703,4.097819328308106e-09,312.95,0.04863356463907169,1.6663162678480148,0.004720094298022559,332,0.2819091796875,3399680,-0.0008469775933917844,15.96870914697647,209,250.0,109.25
0.0,0.0018955492726206557,-2.2351741790771484e-09,305.35,0.051739336669773005,1.6966093733906746,0.00781038923792039,333,0.2595947265625,3409920,-0.0008782100609096233,15.968717437982558,209,177.50000000000023,89.0
25.0,0.0018803895188455044,-2.0489096641540527e-08,308.16,0.05363480878015146,1.6768817439675332,0.007583954980327689,334,0.264501953125,3420160,-0.0011117847443529172,15.968717628717423,209,225.0,103.25
25.0,0.0015570624531846989,8.940696716308593e-09,318.49,0.051514660290153266,1.6980401858687402,0.007956567139363813,335,0.2232666015625,3430400,-0.0007807075624441495,15.968712896108627,209,250.0,128.75
25.0,0.0014974392012675254,1.5273690223693846e-08,319.54,0.05210085287191395,1.7163137301802636,0.01000925743719563,336,0.233203125,3440640,-0.0013019259335123935,15.968717765808105,209,302.5000000000002,149.0
25.0,0.0017852252386774126,-7.450580596923829e-10,324.49,0.05454307531565731,1.707601074874401,0.00956698916206733,337,0.2544677734375,3450880,-0.0008497777034790488,15.968717259168624,209,425.0,164.5
25.0,0.0014586159459526015,-1.6763806343078613e-08,327.12,0.054971046778213795,1.7188816644251346,0.01142940609715879,338,0.227734375,3461120,-0.0008700280472112354,15.968717974424361,209,402.5000000000002,179.25
50.0,0.0019641439714689567,-1.6391277313232423e-08,335.68,0.05709907772396618,1.7495198614895344,0.010478470686939545,339,0.3255615234375,3471360,-0.0013097122202452738,15.968717795610427,209,402.5000000000002,198.75
75.0,0.0017189811046876002,7.450580596923829e-10,338.5,0.055549589202225746,1.756964921206236,0.011280854129290674,340,0.2460693359375,3481600,-0.0004583959584124386,15.968717855215072,208,355.00000000000045,196.75
75.0,0.0014402529122207852,1.4156103134155273e-08,343.14,0.05830188851609337,1.7315479256212711,0.01342788729525637,341,0.218701171875,3491840,-0.0010296284202922835,15.968717920780183,208,400.0,214.25
97.5,0.0013371230147924962,-2.1979212760925294e-08,342.86,0.05496436138876161,1.6886939756572246,0.013427190542279277,342,0.1925048828125,3502080,-0.0010215396894636796,15.96871789097786,208,352.5000000000002,224.0
100.0,0.0011832133127825273,1.1175870895385742e-09,344.1,0.052927506555035884,1.6813055835664272,0.013576917668979149,343,0.1811279296875,3512320,-0.000803450793682714,15.968717843294144,208,412.5000000000011,242.75
100.0,0.001396359753704246,2.3469328880310058e-08,351.46,0.05567941370056303,1.6994427271187305,0.014523303862370085,344,0.2099609375,3522560,-0.000994939773227088,15.968718004226684,208,477.5000000000002,257.5
97.5,0.0013328668930512322,-1.30385160446167e-08,354.74,0.05591174448962906,1.715851040929556,0.013789904059376568,345,0.1978515625,3532800,-0.000673000971073634,15.968717813491821,208,500.0,268.0
100.0,0.001374572108272787,9.313225746154785e-09,361.52,0.05731001349678555,1.712723021954298,0.014457984030013905,346,0.2180419921875,3543040,-0.0011638891894108383,15.968717896938324,208,452.50000000000017,271.5
75.0,0.0014058967582855075,-2.7567148208618165e-08,355.83,0.05596949859748671,1.6987431190907956,0.013756386525346897,347,0.2208251953125,3553280,-0.001190489623695612,15.968717765808105,208,450.0,265.75
75.0,0.0015565129854280713,-2.2351741790771484e-08,353.58,0.05539446333466678,1.6963873893022536,0.012185748065530789,348,0.2423583984375,3563520,-0.0013780484790913762,15.968717747926712,208,450.0,247.75
100.0,0.0016321763957989788,2.9802322387695314e-09,358.23,0.05707826630781145,1.6869389899075031,0.013117510569281876,349,0.2439453125,3573760,-0.0010810352156113367,15.968717908859253,207,500.0,257.0
122.5,0.001472369308476118,-1.30385160446167e-08,359.65,0.05662046730114325,1.6952618040144443,0.013499673729165806,350,0.199609375,3584000,-0.0007886350827902789,15.968717795610427,207,502.5000000000002,258.0
100.0,0.0013262202659916511,1.899898052215576e-08,362.99,0.05547254407708907,1.7060603447258473,0.012626722083950881,351,0.2082275390625,3594240,-0.0007751758224912919,15.968717807531357,207,575.0,272.5
100.0,0.0012937666786115188,1.4901161193847656e-08,359.21,0.055177737548501506,1.69456053301692,0.012321228961809538,352,0.2029541015625,3604480,-0.0010572267794486834,15.968717712163926,207,577.5000000000002,268.75
97.5,0.001424133039849096,-7.450580596923828e-09,346.16,0.05604226569904217,1.7134502843022346,0.014019798953086138,353,0.2070556640625,3614720,-0.0010151241174753522,15.968717944622039,207,552.5000000000002,260.5
100.0,0.0015765047725864179,-1.30385160446167e-08,350.44,0.05746456791414154,1.716806799173355,0.013285944101517089,354,0.2552978515625,3624960,-0.0014604059429984772,15.968717920780183,207,502.5000000000002,262.0
75.0,0.001186074569932316,-7.078051567077636e-09,348.25,0.05238788978842007,1.6854412399232388,0.011052050747093745,355,0.191650390625,3635200,-0.0010240315550618106,15.968717747926712,207,502.5000000000002,247.0
50.0,0.0016018207949855424,-1.0430812835693359e-08,355.26,0.054571929207707794,1.670819441974163,0.011534706788188487,356,0.246875,3645440,-0.001068330900670844,15.96871783733368,207,550.0,266.25
50.0,0.0013751939753319676,-2.7567148208618165e-08,352.09,0.05562361420613678,1.6742991454899312,0.010535146381880623,357,0.23095703125,3655680,-0.000932823768016533,15.968717777729035,207,550.0,242.75
47.50000000000001,0.0017217703139436936,-5.215406417846679e-09,353.62,0.054623822330569546,1.6579702645540237,0.009296600962443335,358,0.3030029296875,3665920,-0.0013776656065601855,15.968717801570893,206,550.0,234.0
25.0,0.0013332806316839196,-1.7881393432617187e-08,351.24,0.053897742860008334,1.682193224132061,0.011263179962770663,359,0.2112060546875,3676160,-0.000821794719377067,15.968717694282532,206,475.0,210.5
47.50000000000001,0.0014154841707068044,1.6763806343078613e-08,354.7,0.05535239504849426,1.6251296997070312,0.015019963515806012,360,0.193798828125,3686400,-0.0009465190058108419,15.968717908859253,206,425.0,229.25
72.50000000000001,0.0012641404494388552,-5.587935447692871e-09,361.44,0.058386824696973386,1.597165122628212,0.0147133109268907,361,0.193017578125,3696640,-0.000760705547145335,15.968718004226684,206,480.00000000000045,265.5
147.5,0.0010459766454175678,9.685754776000977e-09,369.9,0.055838145799673465,1.6165544413030148,0.014738706304342486,362,0.1510986328125,3706880,-0.0008309131699206773,15.968718004226684,206,552.5000000000002,303.25
150.0,0.001235263665915909,-1.862645149230957e-09,374.49,0.058688614119604576,1.636141651123762,0.014874074453837238,363,0.2006591796875,3717120,-0.0008006244759599212,15.96871801018715,206,577.5000000000002,306.5
147.5,0.001317372310560927,1.601874828338623e-08,366.21,0.05811881673372467,1.6259856268763542,0.013556550245630206,364,0.1985595703125,3727360,-0.0010094610952364746,15.96871771812439,206,482.5000000000007,286.25
125.0,0.0012910993985485674,-9.313225746154785e-09,362.09,0.05392383021015479,1.6049976490437985,0.013029119062412064,365,0.1989013671875,3737600,-0.0009756212581123691,15.968717724084854,206,430.0000000000004,264.25
97.5,0.0014435738060825543,-9.685754776000977e-09,353.61,0.05380614184004001,1.5662363938987256,0.011508674000651808,366,0.224267578125,3747840,-0.0012505223279731582,15.968717616796493,206,375.0,236.5
75.0,0.001148182271282394,2.570450305938721e-08,352.48,0.052207675257713956,1.5355545736849308,0.0110516562279372,367,0.174462890625,3758080,-0.000885254385866574,15.968717712163926,205,350.0,217.0
97.5,0.0013192512895358276,3.091990947723389e-08,360.11,0.05554608736487606,1.5328057788312435,0.011595126295287628,368,0.2234130859375,3768320,-0.0009161066060187295,15.96871777176857,205,350.0,211.5
75.0,0.0012312766395353946,-1.825392246246338e-08,360.06,0.052574101531822716,1.5255255006253718,0.011884862994338618,369,0.19521484375,3778560,-0.0008259340611402877,15.968717962503433,205,327.5000000000002,208.5
122.5,0.0009235432924839416,-3.3527612686157227e-09,359.32,0.05232104787663984,1.487337577342987,0.012959992463584058,370,0.136962890625,3788800,-0.0005814605272462358,15.968717873096466,205,325.0,211.75
122.5,0.0011436872126409981,-7.82310962677002e-09,357.8,0.0528550752081378,1.470138467103243,0.01056161955675634,371,0.1743408203125,3799040,-0.0007701145181272295,15.9687175989151,205,325.0,210.5
122.5,0.0010015605050909925,1.6763806343078613e-08,349.42,0.05365575466257764,1.4960988894104958,0.0115245623892406,372,0.1863525390625,3809280,-0.0007857787797547644,15.968717843294144,205,300.0,197.5
75.0,0.001325970879599936,-1.5273690223693846e-08,344.0,0.05083392234881118,1.5103267684578896,0.010335492339982011,373,0.2265380859375,3819520,-0.0012027395743643865,15.968717849254608,205,300.0,184.25
50.0,0.0012395508202075688,-2.2351741790771484e-08,338.61,0.050536802510287485,1.4953731559216976,0.009444360942723051,374,0.207373046875,3829760,-0.0009116947665461339,15.968707674741745,205,250.0,173.0
50.0,0.0011414197865533993,2.6077032089233397e-09,334.98,0.051060425025293656,1.4626003742218017,0.009847086781883263,375,0.1857666015625,3840000,-0.0005552915496082278,15.968717658519745,205,275.0,172.75
50.0,0.0013159191337877019,-9.313225746154785e-09,335.05,0.052502947262449286,1.5194422885775567,0.008852153327643464,376,0.200341796875,3850240,-0.0006491439533419907,15.968717819452285,205,250.0,160.0
25.0,0.001797429749950652,-5.587935447692871e-09,327.31,0.04990244691219979,1.6056224554777145,0.007714292722084792,377,0.286669921875,3860480,-0.0009942724253050983,15.968717557191848,204,250.0,150.0
25.0,0.0012511907514976884,1.564621925354004e-08,319.6,0.05275482895782706,1.621872666478157,0.007852166665725236,378,0.20048828125,3870720,-0.0006717369418765884,15.968717801570893,204,225.0,129.0
25.0,0.0014643008187448458,7.450580596923829e-10,315.09,0.049173123777288844,1.5705950640141964,0.007585273890231292,379,0.259033203125,3880960,-0.0008953068852861179,15.968717360496521,204,225.0,117.5
25.0,0.0018068651655028134,-6.7055225372314455e-09,311.61,0.04908021624350251,1.599781446903944,0.006822319713683101,380,0.268505859375,3891200,-0.0010981716659443919,15.968717682361603,204,225.0,110.5
25.0,0.0018117394674561638,2.0489096641540527e-08,316.52,0.05495986064510753,1.6256860040128231,0.009863150031014812,381,0.25166015625,3901440,-0.000896079879021272,15.968717867136002,204,250.0,126.25
25.0,0.001633540469873651,-2.2351741790771484e-09,317.66,0.05403832180360111,1.6542643122375011,0.008753058560432691,382,0.2594970703125,3911680,-0.0010585229081698344,15.968717867136002,204,227.5000000000002,135.5
25.0,0.0017629317782621,-1.1175870895385742e-08,328.5,0.05387791800716728,1.6543608017265796,0.009250135828187922,383,0.2599365234375,3921920,-0.0008500327494402882,15.968717604875565,204,252.50000000000023,167.25
25.0,0.0012146888030372337,-4.097819328308106e-09,330.38,0.05290043839759893,1.626398402452469,0.009110069675080013,384,0.2091552734375,3932160,-0.0008536984656529967,15.96871782541275,204,280.00000000000045,162.5
25.0,0.0016429970975366359,4.470348358154297e-09,331.59,0.048413014262435425,1.5846306033432485,0.0072685454852944534,385,0.2248779296875,3942400,-0.0007411646929540439,15.968717479705811,204,280.00000000000045,152.0
25.0,0.0014465792358393514,3.725290298461914e-09,326.81,0.05182368608295342,1.636490035802126,0.0076588924446696184,386,0.2284423828125,3952640,-0.0005701086331100669,15.968717682361603,204,250.0,133.75
25.0,0.00179129234585389,-5.215406417846679e-09,321.23,0.046567845167064456,1.6649327829480172,0.005029316269883566,387,0.27900390625,3962880,-0.0009773588233656482,15.968717396259308,204,252.50000000000023,132.25
25.0,0.0019833841442448374,6.7055225372314455e-09,313.24,0.04846134932751359,1.663586363196373,0.005955172937308362,388,0.306005859375,3973120,-0.0010472675174241885,15.96871703863144,203,252.50000000000023,116.75
0.0,0.002205918623707248,1.0430812835693359e-08,304.79,0.04892587768663182,1.654510433226824,0.005035153010680915,389,0.3486328125,3983360,-0.0009662299213232473,15.968715232610702,203,202.50000000000023,93.25
25.0,0.0015798743913364888,-3.3527612686157227e-09,308.82,0.04932740497696038,1.6993029847741128,0.007966109461472115,390,0.271826171875,3993600,-0.0011086932485341095,15.968717652559281,203,250.0,112.5
22.500000000000007,0.0013389190453153787,-4.8428773880004884e-09,317.44,0.055222816225366,1.7117193564772606,0.010993334893282736,391,0.22001953125,4003840,-0.0007107005731086247,15.968717676401138,203,375.0,139.75
22.500000000000007,0.001947689467294822,-8.195638656616212e-09,328.96,0.053305882839030296,1.6754257179796697,0.009392919973470271,392,0.31025390625,4014080,-0.0015301158928195946,15.968717533349992,203,377.5000000000002,174.25
25.0,0.0015785713772856979,-7.82310962677002e-09,330.47,0.04968030436696888,1.6303621962666512,0.007891345319421816,393,0.25791015625,4024320,-0.000883416787837632,15.968717753887177,203,402.5000000000002,176.25
25.0,0.0012852994148488505,-9.685754776000977e-09,326.5,0.05217995739843627,1.6253998637199403,0.007313980045364587,394,0.210107421875,4034560,-0.000678363026236184,15.96871742606163,203,302.5000000000002,147.25
25.0,0.0019154565227040622,7.078051567077636e-09,325.03,0.053551421441754586,1.6672431088984012,0.007809552516255281,395,0.2861328125,4044800,-0.001026535883283941,15.968716883659363,203,305.00000000000045,141.25
25.0,0.001413252836891843,2.868473529815674e-08,324.89,0.04840402970272636,1.6443069390952587,0.006611122087269905,396,0.2372314453125,4055040,-0.0008061706685111858,15.968717950582505,203,305.00000000000045,132.5
