episode_length,fps,epoch_idx,grad_norm,policy_loss,P01:episode_rewards,policy_entropy,explained_variance,value_loss,PMM:episode_rewards,P09:episode_rewards,advantage_norm,frames
191.2,208,14,0.38166593449816105,-0.002696199874917511,0.0,1.3527177298069,0.7308920735120773,0.01349535616929643,1.6,4.0,1.3187888130545615,112000
189.95,206,15,0.32881822314088865,-0.0031237682548817245,0.0,1.341450161933899,0.8103645551204681,0.010777719744946807,1.65,4.0,1.1855515378713608,120000
192.25,208,16,0.36672937340460093,-0.004534430530256941,0.0,1.351138515472412,0.8701741516590118,0.015389281868701801,1.77,5.0,1.2425706893205644,128000
200.8,208,17,0.3528649108571692,-0.004391260815500573,0.0,1.3469880437850952,0.8279689693450928,0.011124732922180556,1.97,5.0,1.2336407825350761,136000
210.37,207,18,0.29834149115963654,-0.0025017966353334488,0.0,1.338816101551056,0.8812756711244583,0.009276237152516843,2.27,5.400000000000034,1.1225048756599427,144000
217.89,209,19,0.28131329337206457,-0.0023959267063764856,0.0,1.353151922225952,0.912586162686348,0.008221434539300389,2.53,9.0,1.0559562161564826,152000
220.53,209,20,0.2674820932193506,-0.0014148133307026,0.0,1.3527565538883208,0.8669245272874833,0.008313283464085544,2.64,9.0,1.0209036409854888,160000
223.63,209,21,0.23506488200843395,-0.0009386601560254349,0.0,1.3485830950737,0.9270572948455811,0.007182670178008266,2.69,9.0,0.9784278371930122,168000
228.09,210,22,0.27957186928642436,-0.0020815259928349404,0.0,1.361358802318573,0.9058741301298141,0.008922747615724803,2.71,9.0,1.067556337118149,176000
219.4,211,23,0.21796260893013458,-0.0003869745199335739,0.0,1.3484802865982055,0.9520616996288299,0.00523062284453772,2.43,6.0,0.8124632257223129,184000
196.75,212,24,0.24229175956261276,-0.0010901151098369156,0.0,1.350042346715927,0.9221788084506989,0.006884503660839983,1.82,5.0,0.9395496839284897,192000
209.47,212,25,0.2887509981790665,0.00031574077176628636,0.0,1.3434456086158753,0.8968581384420395,0.009765228889882564,2.12,5.1000000000000085,1.0896921160817146,200000
217.36,212,26,0.19389244087398613,-0.0013381888629373862,0.0,1.3399438309669494,0.9484905409812927,0.005188443883962463,2.36,8.100000000000009,0.7971272271871567,208000
213.65,212,27,0.20980532745334451,-0.0018271608604118227,0.0,1.3178904783725738,0.9314056593179703,0.005595663237909321,2.3,8.100000000000009,0.8487993270158768,216000
206.69,212,28,0.2370945364253716,-0.0006071878765942528,0.0,1.3466689991950989,0.9535294550657273,0.005957997380755841,2.08,5.1000000000000085,0.8724699965119362,224000
193.42,212,29,0.22585404660023958,-0.0005865290452493354,0.0,1.3645942866802216,0.9116646826267243,0.005859365516225807,1.69,5.0,0.8654415686428547,232000
192.09,213,30,0.21220518348086972,-0.0002783984247071203,0.0,1.3593268048763276,0.927485436797142,0.005844655064574909,1.58,5.0,0.8594623662531375,240000
198.36,214,31,0.28381272059613905,-0.00027379005783586765,0.0,1.3743883907794952,0.8861280220746994,0.008932812938583083,1.75,5.0,1.1076001447439194,248000
197.15,214,32,0.2566566912551277,-0.002087295897072181,0.0,1.3481958293914795,0.8885529416799546,0.009267373586189932,1.75,5.0,1.0749434211850166,256000
217.74,214,33,0.1882206722053274,-0.0021858739394519946,0.0,1.3432816350460053,0.9575827306509018,0.004560954657499679,2.27,5.1000000000000085,0.7321947461366654,264000
226.37,214,34,0.17089730345411808,7.397836074233055e-05,0.0,1.3365967237949372,0.9598669689893723,0.0040695447532925755,2.53,6.1000000000000085,0.7132946693897247,272000
213.46,214,35,0.177209986485328,0.00031212261761538686,0.0,1.3597211313247681,0.9517834436893463,0.004821196155244251,2.23,6.0,0.7155623598396779,280000
194.56,214,36,0.1782526909155396,-0.0018977218006330076,0.0,1.3503422558307647,0.9543794012069702,0.004945098816242535,1.67,5.0,0.7613020887970925,288000
186.88,214,37,0.15569678093158187,0.00037990659358911217,0.0,1.3530961000919342,0.9686200433969497,0.003409722293581581,1.5,5.0,0.6171515408158302,296000
205.17,214,38,0.17961698927646733,-0.0017631720933422913,0.0,1.344105499982834,0.9658601981401443,0.004330594450148055,2.05,5.0,0.7126723697781563,304000
207.25,214,39,0.16537291279015742,-0.0007752845255890861,0.0,1.3511882972717286,0.9656421899795532,0.0039613878766249395,2.16,5.1000000000000085,0.6809494613111019,312000
199.97,214,40,0.18559477695136298,-0.0009588025628772812,0.0,1.3649389147758484,0.9522058713436127,0.004448964959592559,1.91,5.0,0.7219047652184963,320000
210.25,215,41,0.21870820623006926,-0.0014711291465209797,0.0,1.3612134301662444,0.9437482970952987,0.005622791932255495,2.15,6.0,0.837512837946415,328000
201.83,215,42,0.18244024152542487,-0.0015194893514853902,0.0,1.3625492227077485,0.9423399704694748,0.0045496639670454895,1.9,5.1000000000000085,0.7506400762498379,336000
186.5,215,43,0.17600478955578647,-4.810701211681589e-06,0.0,1.362691879272461,0.9475476378202439,0.004380011560133425,1.51,5.0,0.7403988674283027,344000
197.69,215,44,0.1759166517395267,-0.0008845075748104137,0.0,1.3552343904972077,0.9570678198337554,0.004615895648894366,1.79,5.0,0.746154158115387,352000
208.94,216,45,0.1892538202336621,-0.0009594393033330561,0.0,1.3364350199699402,0.9508263647556305,0.005301236276864074,2.11,6.0,0.7673952694237233,360000
220.84,216,46,0.18977613359345757,-0.0012032402557088063,0.0,1.3484025633335113,0.9235744786262512,0.005778041259327437,2.48,6.1000000000000085,0.8352039562165737,368000
216.18,215,47,0.2113596000767833,-0.0008359332382678985,0.0,1.3576086735725403,0.9438789635896683,0.005463436381542124,2.33,6.0,0.8560130989551544,376000
232.26,215,48,0.17734271297084178,-0.0011731352246715687,0.0,1.3627192485332489,0.948114994764328,0.004818146863253787,2.77,8.100000000000009,0.7724592146277428,384000
225.82,215,49,0.24534515633429088,-0.0004342935523891356,0.0,1.3677864360809326,0.924335510134697,0.007527290165890008,2.59,7.1000000000000085,1.0143450185656548,392000
221.19,216,50,0.26453748679133066,-0.0019267542409943416,0.0,1.3607921588420868,0.9104104274511338,0.007633618051768281,2.41,6.0,0.9952374675869942,400000
205.48,215,51,0.22986216137020857,-0.001605593236599816,0.0,1.370101580619812,0.9256080263853073,0.006414671853999607,1.94,5.0,0.9143302693963051,408000
186.3,216,52,0.14604053270239722,0.00010610865807393566,0.0,1.361685165166855,0.9659996491670608,0.0028288569500728045,1.47,4.0,0.5889866717159749,416000
189.72,216,53,0.158462001885856,-0.0012866669819050003,0.0,1.3516716170310974,0.9721709120273591,0.0032251658430323005,1.56,4.0,0.643082347214222,424000
200.03,216,54,0.20426925200297968,-0.0014068341837264596,0.0,1.3655473172664643,0.9481064635515213,0.005219745737267658,1.85,5.0,0.8404206272959709,432000
201.77,216,55,0.23983777739261153,-0.00038287543342448773,0.0,1.360594094991684,0.917619446516037,0.007526218894636259,1.91,5.0,0.975687343776226,440000
207.84,217,56,0.20613412480909324,-0.0026530090210144406,0.0,1.3490075075626373,0.9439201390743256,0.005703776283771731,2.11,5.0,0.8356006118655205,448000
212.93,217,57,0.15782372523367172,-0.0010977130050741834,0.0,1.3444211030006408,0.9629447543621064,0.0039094960445072505,2.29,6.1000000000000085,0.6962327127158642,456000
227.61,217,58,0.17062273551604967,-0.00026058730785734953,0.0,1.3526011681556702,0.9616344535350799,0.003996359239681624,2.64,8.100000000000009,0.7317382299900055,464000
225.94,217,59,0.16613647937394035,-0.0001566070251283236,0.0,1.3529830062389374,0.963002952337265,0.00405103629163932,2.49,6.0,0.7157065752148628,472000
225.13,217,60,0.18380036870935182,-0.000790194429573603,0.0,1.3599006235599518,0.9560475969314575,0.004444392516452353,2.59,6.1000000000000085,0.7552459815144539,480000
224.96,217,61,0.25030827059587624,-0.0004917789635146618,0.0,1.3592842960357665,0.9185098505020142,0.008054234481533059,2.58,7.1000000000000085,1.030835413634777,488000
232.71,217,62,0.25972611320384253,-0.00015128703322261572,0.0,1.3548138868808746,0.9218023401498795,0.007744860211969354,2.79,8.0,1.0284182089567184,496000
241.7,217,63,0.20377965287690342,-0.0012996405278681777,0.0,1.3558256793022156,0.93985644698143,0.005070749439764768,2.98,8.0,0.8265496212244033,504000
242.49,218,64,0.20837132968142275,-0.0016109153052093462,0.0,1.3438507854938506,0.939794569015503,0.006241226704441942,3.0,7.0,0.9118563860654831,512000
221.92,218,65,0.26663125493609824,-0.0007986358122434467,0.0,1.3500587296485902,0.9031698757410049,0.00842349645565264,2.48,6.0,1.0782412827014922,520000
216.73,217,66,0.20490396055034568,-0.0005685589494532906,0.0,1.3532262074947357,0.9386299175024032,0.006259979406604543,2.3,6.0,0.9121003830432892,528000
220.38,217,67,0.24199737398783205,-0.002761116707697511,0.0,1.353752692937851,0.9306181704998017,0.007115966164274141,2.51,6.0,1.001726733148098,536000
231.16,217,68,0.27868530933853003,0.00038081148828496226,0.0,1.3599892795085906,0.9010935044288635,0.008889743412728421,2.76,6.1000000000000085,1.0801457822322846,544000
228.11,217,69,0.193795104996723,-0.0006597843904455658,0.0,1.3608214557170868,0.9303672587871552,0.005638558756909333,2.68,6.0,0.8429246443510056,552000
225.83,217,70,0.297004135694657,-0.00030907126609236,0.0,1.3637161219120026,0.8646355140209198,0.010778821923304349,2.58,6.0,1.2327241170406342,560000
223.4,217,71,0.22188233380090053,-0.0010778713658510242,0.0,1.3558223819732667,0.9379494649171829,0.006134431503014639,2.48,6.0,0.882579118013382,568000
227.54,217,72,0.23700950343936092,-1.5490583027713e-05,0.0,1.3589486181735992,0.921162069439888,0.007354219203698449,2.66,6.0,0.9834292861819267,576000
217.85,217,73,0.24326126637110712,-0.0020823928632307796,0.0,1.3525163197517396,0.9091456139087677,0.008471783374552615,2.35,6.0,1.051435289978981,584000
226.77,217,74,0.22907492458959916,-0.0014448700573120733,0.0,1.333067148923874,0.9404561477899551,0.006746551246324089,2.6,6.0,0.9472947373986245,592000
232.22,217,75,0.27300187874674364,-0.001000134157948196,0.0,1.345612918138504,0.90499651491642,0.009055124978767709,2.81,7.1000000000000085,1.1174901193380355,600000
237.68,217,76,0.22915187625655772,-0.001404440700134728,0.0,1.3452986586093902,0.9225892966985703,0.007319575651199557,3.0,8.0,1.008022701740265,608000
240.18,217,77,0.2218273196365836,0.0001237855650288111,0.0,1.350999095439911,0.9324461001157761,0.006492361041018739,2.98,7.0,0.9607491445541382,616000
233.38,217,78,0.24099267525017584,-8.729572407901288e-05,0.0,1.351436163187027,0.897425085902214,0.008088857411057688,2.75,6.0,1.0578868454694748,624000
220.83,217,79,0.2738130454734983,-0.005195472906052601,0.0,1.3286801338195802,0.8774015408754349,0.008858127706917003,2.43,6.0,1.1226130095124245,632000
203.26,217,80,0.26423041912545564,-0.0018662882260650803,0.0,1.336307772397995,0.8783993643522262,0.009678552918485366,2.05,5.0,1.1312260073423386,640000
209.47,218,81,0.2546842658212527,-0.002603482897102367,0.0,1.337903550863266,0.9113638728857041,0.008675191073562018,2.25,5.0,1.0232376608252525,648000
223.02,217,82,0.3607765347348352,-0.006297410278239113,0.0,1.3080671060085296,0.8380186015367508,0.013744511197437533,2.64,6.0,1.3254890859127044,656000
216.31,218,83,0.3144085205907259,-0.004847794435045216,0.0,1.2654250049591065,0.8503437942266464,0.010894121481105684,2.69,7.0,1.2709057486057282,664000
228.54,218,84,0.29434681331361595,-0.0032006925146561118,0.0,1.2915994369983672,0.8261572635173797,0.01111244480824098,3.0,7.0,1.2471748626232146,672000
225.99,218,85,0.26031924978207194,-0.0017219042510259897,0.0,1.291077435016632,0.9041633003950119,0.00813356918748468,2.98,7.0,1.0500395834445952,680000
245.31,218,86,0.23181013015068383,-0.001087278506020084,0.0,1.2791491222381592,0.9411515760421753,0.0059978109039366245,3.29,7.1000000000000085,0.9182641848921775,688000
243.53,218,87,0.29748660825694584,-0.002721872635593172,0.0,1.3190133273601532,0.899869070649147,0.009374267958337441,3.26,9.0,1.159855380654335,696000
258.88,218,88,0.2627687000160686,4.799690388608724e-05,0.0,1.32815922498703,0.89494313955307,0.008542042687768116,3.66,9.0,1.0984942615032196,704000
249.71,218,89,0.23199109657152983,-0.00240257992525585,0.0,1.310459941625595,0.9213395684957504,0.0066415989014785735,3.38,9.0,0.9849079719185829,712000
246.65,218,90,0.319674428765926,-0.0021533010486746206,0.0,1.2948888051509857,0.8800137263536453,0.010488599546952172,3.3,8.0,1.2344757044315338,720000
244.54,218,91,0.28610377666418574,-0.0010067987273214385,0.0,1.2946595871448516,0.9072380781173706,0.009299569193972275,3.41,9.0,1.1653234446048737,728000
258.23,218,92,0.28638100404773115,-0.00275967120192945,0.0,1.3024014103412629,0.9226086437702179,0.008675062719266862,3.88,9.0,1.1250780329108239,736000
259.07,218,93,0.3270085906323105,0.00036169170460198074,0.0,1.303685450553894,0.8925761878490448,0.010939581452403218,4.01,9.0,1.2634747725725175,744000
257.17,218,94,0.29957471763352195,-0.0022192818585244824,0.0,1.3138387238979339,0.8910288834571838,0.01008613265119493,3.81,9.0,1.199513224363327,752000
241.57,218,95,0.24121584904947901,-0.0007289980418863706,0.0,1.3227288722991943,0.9259390246868133,0.006855086719151586,3.33,9.0,0.9839252558350563,760000
241.95,218,96,0.26925183134723885,-0.0002451131309499033,0.0,1.3249492955207824,0.9226341170072555,0.008440628887619823,3.36,9.0,1.071491295993328,768000
250.5,219,97,0.2978543749792092,-0.002919960310900933,0.0,1.2763395929336547,0.8979516214132309,0.009697217892389745,3.88,10.0,1.1968079334497452,776000
256.69,219,98,0.3346860381302194,-0.0016163961479469435,0.0,1.31427410364151,0.8702462601661682,0.012360710649518295,4.2,10.100000000000009,1.326853392124176,784000
250.53,219,99,0.2965740870206034,-0.0010700426281255203,0.0,1.3106636035442352,0.9009203791618348,0.009533322877250611,3.96,10.0,1.1657256948947907,792000
242.35,219,100,0.2715330840337839,-0.0019096753397025168,0.0,1.3230546462535857,0.9023533707857132,0.008060484791640192,3.55,9.0,1.0890596520900726,800000
246.48,219,101,0.2871949189555185,-0.003204613192938268,0.0,1.332382333278656,0.8862043404579163,0.010349440991412849,3.62,9.0,1.2211795562505723,808000
256.12,218,102,0.2336104837925464,-0.0015841140947304667,0.0,1.3338161325454712,0.9249695575237274,0.007116419315570966,3.74,9.0,1.018166237473488,816000
267.77,218,103,0.30560455772530454,-0.0024042368543450723,0.0,1.3156202781200408,0.875117534995079,0.011395351195242256,3.96,9.100000000000009,1.2932801485061645,824000
266.73,218,104,0.30363612881903224,-0.004075207824789686,0.0,1.2760348153114318,0.8873936116695404,0.009509547129273415,4.07,9.100000000000009,1.1930913311243057,832000
268.77,218,105,0.31567827528242254,-0.004691144511307357,0.0,1.278629423379898,0.8658068710565567,0.012224645637907088,4.28,10.0,1.3506319743394852,840000
270.29,218,106,0.3571783696894522,-0.003989992647402687,1.0,1.2882137775421143,0.8468545228242874,0.01336912794271484,4.46,9.0,1.4014875626564025,848000
275.63,218,107,0.30342248975848735,-0.001922253814409487,1.0,1.298687778711319,0.8818887162208557,0.010264195676427335,4.53,9.0,1.2183662688732146,856000
282.37,217,108,0.34117362139348145,-0.003585855903911579,2.0,1.2865278482437135,0.8919819629192353,0.011189138758927583,4.64,9.0,1.2930724054574967,864000
288.36,217,109,0.3385023970790405,-0.0007372236640367191,2.0,1.2909254920482636,0.8639602100849152,0.012230379411485047,4.88,9.100000000000009,1.3323528110980987,872000
301.68,217,110,0.35325110046938674,-0.0031181770795956254,2.0,1.297276486158371,0.8606274557113648,0.012290025921538472,5.25,10.0,1.3667910158634187,880000
315.5,218,111,0.33385922981128935,-0.0040764330420643095,2.0,1.2689805030822754,0.8406588977575302,0.012667145731393247,5.7,10.0,1.3830113929510117,888000
320.94,217,112,0.4156745346253444,-0.0036696874030167238,2.0,1.243369380235672,0.787346179485321,0.018271972415968774,6.02,11.0,1.6247972387075424,896000
325.74,217,113,0.3402712713974857,-0.0013913737624534407,2.0,1.2560865986347198,0.8396572124958038,0.011934003548230977,6.33,11.0,1.3375599509477616,904000
319.04,217,114,0.3964039152886602,-0.0040652376390062275,2.0,1.2600216579437256,0.8334937888383865,0.014980638369452208,6.19,11.100000000000009,1.4814629745483399,912000
326.43,217,115,0.37142195830452673,-0.0024181407777359707,2.0,1.2734452688694,0.8302931904792785,0.01378207172267139,6.24,11.0,1.4404341650009156,920000
332.65,217,116,0.4088952214731219,-0.0027993023628368973,2.0,1.248869092464447,0.8289853936433792,0.015381154604256153,6.28,11.0,1.5280825626850127,928000
341.78,217,117,0.4788472655618364,-0.004956959349801764,2.9000000000000004,1.2132825899124144,0.7756529951095581,0.01883130587171763,6.37,10.0,1.663540807366371,936000
340.03,217,118,0.3692735214842401,-0.004998521861853078,3.0,1.2366969239711763,0.8357941967248916,0.01449969426728785,6.62,11.0,1.48239981174469,944000
333.48,217,119,0.3723352542356156,-0.0036628974162158556,2.0,1.2388999676704406,0.8445761901140213,0.013794437660835683,6.57,11.0,1.4419669950008391,952000
338.72,217,120,0.37384118732329624,-0.0034894484276810547,2.0,1.260392234325409,0.8392225790023804,0.014456555852666498,6.83,11.0,1.4757303881645203,960000
344.01,217,121,0.4137577562124681,-0.002846513787517324,3.0,1.2555504369735717,0.7887880504131317,0.017529596905224026,7.12,12.0,1.6236236661672592,968000
360.82,217,122,0.37811518520564297,-0.004235498823400121,3.0,1.2494440269470215,0.8162023013830185,0.015926898994948716,7.46,13.0,1.5428910887241363,976000
371.4,217,123,0.4417059515154562,-0.006286521857837215,3.0,1.231468666791916,0.7956164515018463,0.01914164493791759,7.78,13.0,1.6866909492015838,984000
382.9,217,124,0.43934735033066097,-0.002115049769345205,4.0,1.2130738008022308,0.754328180551529,0.019907505731098354,8.38,13.100000000000009,1.710611851811409,992000
387.73,217,125,0.3695637432297936,-0.004482815683586523,4.0,1.2428723561763764,0.8092116540670395,0.015440756902098656,8.59,14.0,1.52859694480896,1000000
395.22,217,126,0.4313955555672104,-0.004093885890542878,4.0,1.2254789435863496,0.77782406270504,0.018447742010466756,8.8,14.0,1.659645044207573,1008000
396.47,217,127,0.42134751525949404,-0.0024598696862813086,4.0,1.250180014371872,0.7832390880584716,0.018229597792960704,8.65,14.0,1.6664706176519395,1016000
397.92,217,128,0.4072250955510205,-0.0023297918868775015,4.0,1.242607764005661,0.7951422220468521,0.01789766567759216,8.78,14.0,1.6440327900648117,1024000
396.33,217,129,0.40014922197354863,-0.006477329286281019,4.0,1.2407677400112151,0.8038606238365174,0.016896912013180554,8.54,13.100000000000009,1.5984062105417252,1032000
393.24,217,130,0.38910451671892526,-0.0038102224934846163,4.0,1.244485696554184,0.8337904179096222,0.01550406928639859,8.45,13.0,1.5189458328485488,1040000
381.07,217,131,0.41159657603668676,-0.0023254725977312775,4.0,1.2234114861488343,0.8243026649951934,0.01654997743666172,8.47,13.100000000000009,1.5856363379955292,1048000
377.98,217,132,0.41971485492319277,-0.006007780073741742,4.0,1.228858962059021,0.8472610169649124,0.015738523080945015,8.48,14.0,1.5468654322624207,1056000
377.88,217,133,0.46144042036274846,-0.005159438216069247,4.0,1.2102953791618347,0.744683346748352,0.019912047712132334,8.45,14.0,1.7374146312475205,1064000
371.89,217,134,0.4205528655959006,-0.004041239670477807,4.0,1.2255215573310851,0.824906308054924,0.01617081674747169,7.96,14.0,1.5716246199607848,1072000
377.39,217,135,0.4283995104482083,-0.003928298442915547,3.0,1.2427683401107787,0.8112745296955108,0.01618203940335661,7.85,13.100000000000009,1.5802392274141313,1080000
384.84,217,136,0.3810795530887517,-0.0031279106938745826,3.0,1.2410302686691284,0.7884684962034225,0.01616344186011702,7.67,13.0,1.5672174435853958,1088000
382.8,217,137,0.4315013208202296,-0.0042145995213650166,3.0,1.2203528654575349,0.8082410836219788,0.017153839408420028,7.54,13.0,1.6003275322914123,1096000
381.71,218,138,0.42081508417426855,-0.0029328027181327342,3.0,1.2187119841575622,0.8057888972759247,0.016899248694535345,7.7,13.0,1.5827180790901183,1104000
398.9,218,139,0.4508028363627603,-0.005781976585276425,4.0,1.2281360828876495,0.7992434191703797,0.01921792465262115,8.25,13.0,1.7108340656757355,1112000
411.08,218,140,0.4758796366828868,-0.002655317882890813,4.0,1.187260823249817,0.7826197856664657,0.019283962012268605,8.8,13.0,1.7208866059780121,1120000
419.36,218,141,0.44215809702515374,-0.004279399422812275,5.0,1.2177584493160247,0.7974203890562057,0.018007962107658385,9.31,14.0,1.6559084510803224,1128000
437.3,218,142,0.41932755466144706,-0.0011647203913889826,5.0,1.2367990791797638,0.8074515563249588,0.018069046163000167,9.89,15.0,1.6573886340856552,1136000
454.74,218,143,0.4722718201610854,-0.006980631472397363,6.0,1.2118264627456665,0.7874665516614914,0.019395251478999852,10.24,15.100000000000009,1.7176173371076584,1144000
459.09,219,144,0.4866027146822232,-0.00578010794124566,5.9,1.2140664041042328,0.7394686478376389,0.020575790582224727,10.31,16.0,1.7634517288208007,1152000
462.11,219,145,0.475150115843775,-0.00501040416653268,5.9,1.2156631290912627,0.7600207471847534,0.021435815934091808,10.42,16.0,1.794127612709999,1160000
467.3,219,146,0.4911889329600006,-0.00853019031623262,5.0,1.2350546383857728,0.7323619985580444,0.02252125494647771,10.48,16.0,1.8425879460573196,1168000
469.76,219,147,0.46747671271378005,-0.00359317409718642,6.0,1.2016129553318025,0.7423276489973069,0.019599147690460086,10.4,16.0,1.7320677083730698,1176000
470.67,219,148,0.5032825289803822,-0.004972252352163195,5.9,1.2091634380817413,0.772624968290329,0.02224020905327052,10.58,17.0,1.8333002388477326,1184000
480.58,219,149,0.4743447010500694,-0.007383563588955439,6.0,1.1869834983348846,0.7684178280830384,0.021778466659598053,11.09,17.0,1.8140500217676163,1192000
465.34,219,150,0.566051393963229,-0.0045781996950972825,5.0,1.1690364944934846,0.7243395191431046,0.023517295951023698,10.62,17.0,1.8922985684871674,1200000
472.78,219,151,0.5323036487259808,-0.00390833513753023,5.0,1.1734429478645325,0.7758280372619629,0.02328899801708758,10.84,17.10000000000001,1.893729635477066,1208000
471.68,219,152,0.49170181501357585,-0.005439602325786837,5.0,1.165372258424759,0.8025012642145157,0.022360744327306746,11.04,18.0,1.8480368280410766,1216000
465.58,219,153,0.5957575187498179,-0.0030637240887153895,5.0,1.173366403579712,0.7134954071044922,0.023945523742586374,11.1,19.0,1.9036662316322326,1224000
472.02,219,154,0.5163870985715499,-0.006849144207080826,5.0,1.2055432569980622,0.7547740036249161,0.02268859473988414,11.29,19.0,1.8554361546039582,1232000
478.74,219,155,0.49556942227491857,-0.00857778679666808,5.0,1.1618695116043092,0.7630364108085632,0.02240576909389347,11.49,19.0,1.8566396093368531,1240000
489.96,219,156,0.5396569278053274,-0.004456387474783696,6.0,1.1562077462673188,0.7423703622817993,0.024247720763087274,11.85,18.10000000000001,1.9177897143363953,1248000
493.3,219,157,0.5009480885566269,-0.010500591197342146,6.0,1.1751505994796754,0.7838606107234954,0.020819697054103015,12.0,18.10000000000001,1.772605459690094,1256000
500.59,219,158,0.4724795267120277,-0.0036777149665431354,7.0,1.1665874004364014,0.7847711879014969,0.022220470160245896,12.1,18.0,1.8190934538841248,1264000
518.41,219,159,0.48720357517484836,-0.0040137689746916295,7.0,1.114611827135086,0.7275848591327667,0.025201102439314126,12.71,19.0,1.9591133224964141,1272000
516.95,219,160,0.5384499939655987,-0.0028483586452784948,7.0,1.1396562850475311,0.7330555009841919,0.024918047497048974,12.74,19.10000000000001,1.9446500039100647,1280000
537.53,219,161,0.5532370887706597,-0.005574957471108064,7.0,1.1641657757759094,0.731945417523384,0.02638294910080731,13.31,19.10000000000001,2.009850333929062,1288000
523.14,219,162,0.5854762530426226,-0.008750342526473104,7.0,1.1498737585544587,0.7448343539237976,0.02495686502661556,12.91,19.10000000000001,1.9468573302030563,1296000
526.73,219,163,0.5348575703491647,-0.002665817701490596,7.0,1.1597020769119262,0.7313333356380463,0.024573388705030084,13.05,20.0,1.9406745994091035,1304000
521.0,219,164,0.49841343896356655,-0.007131295124127064,6.9,1.1757341223955153,0.7614888316392898,0.021537618525326253,12.69,20.0,1.8049302834272385,1312000
505.08,219,165,0.5317256422755674,-0.007958366816747003,6.0,1.1531393492221833,0.7286925345659256,0.02396699562203139,12.03,19.0,1.9228534042835235,1320000
508.02,220,166,0.5297249416974353,-0.00845572087157052,6.0,1.1347606319189072,0.7333528560400009,0.02420063956640661,11.91,18.10000000000001,1.9160587120056152,1328000
501.38,220,167,0.5090755075467687,-0.006545194319078291,6.0,1.156513158082962,0.7386009901762008,0.023687455197796227,11.76,18.0,1.9078734612464905,1336000
511.22,220,168,0.5080825800602468,-0.008913553988095372,7.0,1.1419796681404113,0.7247523999214173,0.023770477431826295,12.15,18.10000000000001,1.9048074197769165,1344000
508.25,220,169,0.5799700099827088,-0.006247603112569777,7.0,1.1252245730161667,0.6965369760990143,0.02507275513373315,11.99,18.0,1.9473376148939132,1352000
525.77,220,170,0.5755019684702352,-0.008538024890476663,7.0,1.1045218646526336,0.7182412391901016,0.025316409887745975,12.71,19.10000000000001,1.961684324145317,1360000
532.87,220,171,0.5519473152893343,-0.005206440265174024,7.0,1.0878267335891723,0.67472525537014,0.02573042850010097,13.27,20.0,1.9806697762012482,1368000
534.7,220,172,0.5228940569115947,-0.002809549376834184,7.0,1.1221030205488205,0.7123873633146286,0.025040162429213524,13.47,20.0,1.9440359282493591,1376000
534.41,220,173,0.6341656164142941,-0.01109380045090802,8.0,1.065722336769104,0.7118812543153763,0.029084099186584354,13.67,20.0,2.0938244533538817,1384000
542.69,220,174,0.5984240385115425,-0.00407343550294172,8.0,1.095905877351761,0.7340635871887207,0.02695138840470463,14.07,20.0,2.015099459886551,1392000
