grad_norm,P01:episode_rewards,explained_variance,advantage_norm,value_loss,PMM:episode_rewards,P09:episode_rewards,policy_entropy,epoch_idx,episode_length,fps,frames,policy_loss
0.15190931557915388,0.0,0.9679409116506577,0.6168880458176136,0.0030959822780278045,1.86,5.0,1.3422338831424714,39,198.16,276,312000,-0.0012566311903356108
0.14328424677764556,0.0,0.9790227204561234,0.5520311263203621,0.0026109143666690217,1.85,5.0,1.3418283772468567,40,199.17,275,320000,-0.0007074804821968428
0.1808164990110978,0.0,0.9430137926340103,0.7133794532716274,0.004711794083414133,1.95,5.1000000000000085,1.3630402326583861,41,201.14,275,328000,-0.0006132851788424887
0.26010830851705047,0.0,0.8991496247053147,1.0196993027627468,0.008598287109925877,1.93,5.0,1.3710063207149505,42,202.66,275,336000,-0.0020042774904868565
0.21344667834856676,0.0,0.9144421368837357,0.8817819887399674,0.006372249427076895,1.81,4.1000000000000085,1.3725333201885224,43,197.54,276,344000,-0.0007643138486309909
0.28851754606752694,0.0,0.8349390357732773,1.0459401959180832,0.009629169013933278,1.7,4.0,1.3552521896362304,44,193.19,276,352000,-0.0017729780945228413
0.1902894570461003,0.0,0.9374678200483322,0.785056588947773,0.004896066635265015,1.82,5.0,1.3505644261837007,45,194.99,276,360000,-0.0007450348648126237
0.16387695998819185,0.0,0.9690202194452285,0.6748391222953797,0.0038424235978163778,2.18,6.1000000000000085,1.3332069098949433,46,209.7,277,368000,-0.0019226004883967107
0.19263037657156015,0.0,0.9213080865144729,0.8526086618006229,0.006123100121330935,2.36,7.200000000000017,1.346872044801712,47,213.51,277,376000,-0.0011757030794979073
0.235460654092535,0.0,0.8935659420490265,0.9788122171163559,0.007690294449566863,2.52,9.0,1.3492295384407043,48,215.28,277,384000,0.0011134908966050716
0.19435246502287667,0.0,0.9327605491876603,0.8253900384902955,0.005409089372260496,2.77,9.0,1.3611465585231781,49,226.52,277,392000,-0.00022059180039832427
0.2715699589639415,0.0,0.8774312591552734,1.0869065287709236,0.009290312489611097,2.51,8.100000000000009,1.3663782334327699,50,221.41,277,400000,-0.002067579404683784
0.31776154496851633,0.0,0.8647116208076477,1.162558356821537,0.010989674690063112,2.26,6.0,1.3186207158118486,51,215.32,278,408000,-0.0033278285949199927
0.40261098835646764,0.0,0.8148631924390792,1.417408126294613,0.02163320197025314,2.38,6.0,1.3453959000110627,52,218.29,277,416000,0.002700757746351883
0.3003400862334403,0.0,0.8681478655338287,1.1700078412890433,0.01021231580816675,2.6,6.0,1.353868283033371,53,225.93,277,424000,-0.0017342092900071292
0.289232154362217,0.0,0.9113233059644699,1.0217435604333878,0.007819249028689228,2.4,5.0,1.3344772285223008,54,221.08,277,432000,-0.000891821023542434
0.34029138094816014,0.0,0.8320881497859954,1.2393835520744323,0.010812570382840931,2.54,5.1000000000000085,1.352606692314148,55,226.51,277,440000,-0.003208316727541387
0.4082974348236758,0.0,0.865939399600029,1.3375023528933525,0.015150419441051782,2.67,5.1000000000000085,1.3469285094738006,56,228.26,277,448000,-0.0036225873266812415
0.3190373411609433,0.0,0.8844979536533356,1.1849087488651275,0.010326003869995475,2.56,5.1000000000000085,1.3452818500995636,57,223.4,276,456000,-0.0006796144944382831
0.3342683883013604,0.0,0.8213844555616379,1.325646157860756,0.01227478591958061,2.61,5.0,1.3404992747306823,58,226.01,277,464000,-0.0016547100957541262
0.34512467547276915,0.0,0.8299529951810837,1.362660827934742,0.013477342103142291,2.13,5.0,1.3336507213115691,59,208.0,277,472000,-0.0010733900603372604
0.3759611234983224,0.0,0.8515426027774811,1.30238430082798,0.012312474815407768,1.83,4.1000000000000085,1.350398951768875,60,195.52,277,480000,-0.005585588227258995
0.3441842556413849,0.0,0.8100994038581848,1.4230516293644906,0.014897940941154956,2.11,5.0,1.334636082649231,61,205.5,277,488000,0.00014381056796992198
0.2815956318570769,0.0,0.8681835520267487,1.175086154937744,0.009978006376186385,2.27,5.0,1.3388128697872161,62,211.89,278,496000,-0.0022649308724794538
0.28143593415145407,0.0,0.904964644908905,1.1291165775060654,0.00930547790369019,2.79,6.0,1.3279429841041566,63,230.84,278,504000,-0.0008907891361741349
0.27298334903828003,0.0,0.8680979114770889,1.144541472196579,0.009731294614030049,2.72,6.200000000000017,1.3193391752243042,64,228.44,278,512000,-0.0013599143552710303
0.23789200770905644,0.0,0.9299806648492813,0.9265160882472991,0.006715404283604585,2.94,8.0,1.336545569896698,65,235.26,278,520000,-0.0013198746176203713
0.24229377143070818,0.0,0.9279063963890075,0.944058612883091,0.00680588410294149,2.79,6.200000000000017,1.3457378768920898,66,233.1,279,528000,-0.0013275046582566575
0.30109566976937424,0.0,0.8819838291406632,1.207919083237648,0.010576018081046641,2.94,6.0,1.338786370754242,67,238.42,279,536000,-0.000980623056384502
0.3075171566848896,0.0,0.870840590596199,1.2277472892403603,0.01091306855319999,2.99,6.0,1.3238961100578308,68,242.41,278,544000,-0.0003768225143721793
0.356399739808733,0.0,0.8849145072698593,1.2110261541604996,0.010787479742430151,3.02,6.0,1.3200420606136323,69,243.39,279,552000,-0.004078932345437352
0.2714227089937632,0.0,0.9249416148662567,1.02764285415411,0.007504453565343283,3.07,6.1000000000000085,1.331235752105713,70,243.72,279,560000,-0.0010575274596340022
0.3169390949902963,0.0,0.8898676270246506,1.205022092461586,0.010611989051103592,3.48,9.0,1.3262570571899415,71,252.77,279,568000,-0.003671395563869737
0.25897575246070786,0.0,0.899671557545662,1.079423313140869,0.008526501565938815,3.55,9.0,1.3353527331352233,72,255.92,279,576000,0.0013737119093457295
0.29635830573046157,0.0,0.897780687212944,1.1266091185808182,0.009435960744740441,3.65,9.0,1.34814985871315,73,260.7,279,584000,0.001187267317000078
0.29430788032570865,0.0,0.904327449798584,1.1835344058275223,0.009654511699918657,3.07,6.0,1.338403458595276,74,243.96,279,592000,-0.003825752150150947
0.29772895648059094,0.0,0.8912630254030227,1.1815663146972657,0.009770383975701407,3.0,5.1000000000000085,1.340829861164093,75,237.77,279,600000,0.0015189861622639
0.30628635000829596,0.0,0.8995315331220627,1.1877264800667762,0.010033614916028454,2.92,6.200000000000017,1.32279989361763,76,232.67,280,608000,-0.0014910029896418565
0.2916683959578993,0.0,0.903659827709198,1.188848550617695,0.00986717377207242,3.6,10.0,1.3256515550613404,77,256.34,280,616000,-0.0036577944533200935
0.2558376228947685,0.9000000000000004,0.9310648667812348,1.0643882662057877,0.007947232514852657,3.71,10.0,1.3368494141101837,78,262.32,280,624000,0.00038781833798566366
0.27230537563147583,0.9000000000000004,0.8985900706052781,1.134192950427532,0.008903077564900741,3.99,10.0,1.3296704828739165,79,275.44,280,632000,-0.0021378107727650785
0.31672335833758825,0.9000000000000004,0.9003131151199341,1.2132613885402679,0.010264563051750884,3.89,9.0,1.3141333293914794,80,273.24,279,640000,-0.003267487671691924
0.2900216301892923,0.0,0.8986016428470611,1.1686114883422851,0.009442612336715683,4.09,9.0,1.323264708518982,81,277.48,279,648000,-0.0026635169165820116
0.29389988650599586,0.0,0.8928653120994567,1.1106817224621772,0.008989751489716582,3.76,9.0,1.3192190170288085,82,264.79,280,656000,3.865759790642187e-05
0.43205702562457904,0.0,0.8294835358858108,1.4979256492853166,0.018101256550289692,3.87,9.0,1.3161393404006958,83,268.37,279,664000,-0.006891107594128698
0.29477167313877933,0.0,0.9211116379499436,1.0661644345521928,0.008116425410844386,3.42,9.0,1.3207307004928588,84,252.8,279,672000,-0.00297005192929646
0.327929615693394,1.0,0.8880486297607422,1.3159239649772645,0.011574009889736772,4.02,10.0,1.2866552531719209,85,273.79,279,680000,-0.0052241303119808435
0.34411685841353085,1.0,0.8562121438980103,1.3203678107261658,0.012124129058793186,4.36,10.100000000000009,1.272638658285141,86,282.13,279,688000,-0.005133299196022563
0.3295630881133393,1.0,0.8757190948724747,1.3152054148912429,0.012111960782203824,4.58,10.0,1.2753765094280243,87,290.33,280,696000,-0.005174892806098797
0.3329105464838531,1.0,0.8736305761337281,1.302164980173111,0.01162689357297495,4.58,10.0,1.284466539621353,88,290.36,280,704000,-0.0020453181042103096
0.3479417824283576,1.0,0.8775488102436065,1.3390485048294067,0.011883467889856548,4.42,10.0,1.2946448922157288,89,287.72,280,712000,-0.002664202095911605
0.36614056407734374,1.0,0.8476539903879166,1.4268504470586776,0.01390288891037926,4.75,10.0,1.28740260720253,90,301.93,280,720000,-0.00504382660263218
0.3157107224304426,0.0,0.8911328673362732,1.166085364818573,0.009571531838737428,4.75,10.0,1.2707697665691375,91,300.71,280,728000,-0.002778060153941624
0.34605817431350744,0.0,0.8815239304304123,1.3467942476272583,0.012149415495805442,4.87,10.0,1.2934333109855651,92,304.26,280,736000,-0.0016988144034985452
0.3932716149971066,0.0,0.8648275381326676,1.514796981215477,0.015181060275062918,5.48,11.0,1.3038165700435638,93,317.65,280,744000,-0.004742693398147821
0.36492070037132146,0.9000000000000004,0.8767471188306808,1.4095878434181213,0.01333893182920292,5.57,10.100000000000009,1.3074776637554169,94,317.63,280,752000,-0.0032122306083329022
0.39658519865246883,1.0,0.8606425225734711,1.4024452346563339,0.013316844382788986,5.7,11.100000000000009,1.291562350988388,95,321.25,280,760000,-0.007414372263010591
0.4158222374297278,2.0,0.8476241779327393,1.5204596138000488,0.015493280238006264,5.68,10.0,1.2770818257331848,96,320.94,280,768000,-0.0025105084365350193
0.39019148439807205,1.9000000000000004,0.8507862728834152,1.4104183769226075,0.013487795162945985,5.38,10.0,1.2694951069355012,97,314.05,281,776000,-0.0043449145287740975
0.33298842704074616,2.0,0.8886093789339066,1.3130603224039077,0.011872997335158288,5.6,11.0,1.2651418948173523,98,322.21,281,784000,-0.000990072515560314
0.41193545830337625,2.0,0.8357350468635559,1.4888457584381103,0.01477151705417782,5.52,10.0,1.2597605347633363,99,324.13,281,792000,-0.002178500206791796
0.40215462203303476,2.0,0.8340705394744873,1.4881797015666962,0.014723640475422144,5.29,10.0,1.2781995677947997,100,319.15,281,800000,-0.002329683135903906
0.34728449214094226,1.9000000000000004,0.8799143195152282,1.3651218628883361,0.012338660967070609,5.46,11.0,1.2772341024875642,101,324.09,281,808000,-0.0029918725788593294
0.4969464786615304,1.0,0.8267921441793442,1.6454270726442337,0.01922403649426997,5.77,11.0,1.2631845033168794,102,333.37,281,816000,-0.005516341776237823
0.3944978782976727,1.0,0.8685546779632568,1.477923863530159,0.014422054081223904,5.79,11.0,1.2808738517761231,103,333.22,281,824000,-0.001210041925078258
0.38044448808533216,2.0,0.8490687763690948,1.4587321341037751,0.013956349354702979,6.4,11.100000000000009,1.255603276491165,104,352.92,281,832000,-0.0030784909488284027
0.3605670564182691,2.0,0.8596103775501251,1.4448793148994445,0.014072420762386174,6.58,11.100000000000009,1.251710135936737,105,356.45,281,840000,-0.0031228554935660213
0.3640960190433376,2.0,0.876264780163765,1.379765018224716,0.012614626856520771,6.39,11.0,1.2692920053005219,106,355.14,281,848000,-0.0030746747623197736
0.41712704946947377,2.0,0.8427702486515045,1.538122884631157,0.0157483974378556,6.64,11.0,1.2404304909706116,107,365.95,281,856000,-0.0035893696290440857
0.38818763573991427,2.0,0.8676069289445877,1.4025967866182327,0.013133547266479582,6.29,11.0,1.2445631432533264,108,350.31,281,864000,-0.004128855023955111
0.3807209691410071,2.0,0.826316351890564,1.4730586785078048,0.014526963336393237,6.32,11.0,1.2573279321193696,109,353.06,281,872000,-0.0004230146174086258
0.32336403641365963,2.0,0.8894194638729096,1.2197804605960847,0.009925224571488797,6.22,11.0,1.2663893234729766,110,354.34,281,880000,-0.003283084958093241
0.35059790816064235,2.0,0.871044397354126,1.3793199288845062,0.012749342028982938,6.57,11.100000000000009,1.2700061190128327,111,360.4,281,888000,0.0016272412694524974
0.4401165601280651,1.0,0.8153441017866134,1.6352025347948074,0.01826253831619397,6.82,12.0,1.2681610226631164,112,362.81,282,896000,-0.006213351995174889
0.39523523743362615,1.0,0.8534624701738358,1.4776643824577331,0.014427486495114862,6.88,12.0,1.30335191488266,113,364.2,282,904000,-0.0015508634049911053
0.3629393892275006,2.0,0.8537457746267318,1.3517926168441772,0.012387299947440623,7.2,13.0,1.2926405358314514,114,366.86,282,912000,-0.006364607817668002
0.4043688923121546,2.0,0.8445335125923157,1.4515709149837495,0.013772707810858265,6.91,13.0,1.2514407682418822,115,360.99,282,920000,-0.0014946991228498518
0.4482823584044284,2.0,0.8248757880926132,1.5631990820169448,0.01627562999725342,6.98,13.100000000000009,1.201149538755417,116,360.5,282,928000,-0.009431599069503136
0.4327013372178293,2.0,0.8359004008769989,1.5463689321279526,0.0158713785931468,6.93,13.100000000000009,1.2093998289108276,117,365.33,282,936000,-0.0037023571284953505
0.3941409762512987,1.0,0.8399450588226318,1.4291251689195632,0.013512658388353884,6.42,12.0,1.2056628060340882,118,353.94,282,944000,-0.0042738721915520726
0.39973387976428987,1.9000000000000004,0.8134997826814652,1.5936887937784194,0.01673247912665829,6.82,12.0,1.220078601837158,119,365.58,282,952000,-0.004795757826213958
0.4645246346729084,1.0,0.808669951558113,1.6500182098150253,0.018100356883369386,7.11,12.100000000000009,1.251315839290619,120,373.69,282,960000,-0.005256048653973266
0.3999006427650549,2.0,0.8295301240682602,1.507178121805191,0.015015406010206789,6.94,12.0,1.2473928070068359,121,370.04,282,968000,-0.006250167173348018
0.4819259567176296,2.9000000000000004,0.7917086082696915,1.7081838244199752,0.019309737947769464,7.1,13.0,1.2489337253570556,122,375.72,282,976000,-0.00287935224827379
0.46458666207789856,3.0,0.8039367824792862,1.6564210146665572,0.01829913235269487,7.57,12.100000000000009,1.253128536939621,123,386.45,282,984000,-0.004588929896854097
0.46637750403078115,4.0,0.8060152953863144,1.687127986550331,0.01870361710898578,7.81,12.100000000000009,1.232432608604431,124,392.03,282,992000,-0.002734590503387153
0.44711682856692386,4.0,0.7729412657022476,1.6551137214899063,0.018132036805618555,8.18,12.100000000000009,1.2132704389095306,125,401.29,282,1000000,-0.005551114062254783
0.5103848250763854,5.0,0.7733879500627517,1.7597719407081605,0.020336255542933942,8.71,13.100000000000009,1.1695277631282806,126,412.33,282,1008000,-0.006208388177474262
0.49620348816697174,5.0,0.8007727581262588,1.7046843248605728,0.019140908694826066,9.02,14.0,1.201595653295517,127,424.48,283,1016000,-0.004827534574142192
0.46945675454283753,5.0,0.7999107319116593,1.675760897397995,0.018461711704730988,9.44,14.0,1.2211183059215545,128,436.1,283,1024000,-0.003306572372384835
0.5408715508467966,5.0,0.7710009372234344,1.8321026861667633,0.022514534704387187,9.8,14.0,1.1987647712230682,129,444.23,283,1032000,-0.007927432993892581
0.5227910098294835,6.0,0.7503771388530731,1.826445060968399,0.02218777355272323,10.17,16.0,1.1604285848140716,130,453.67,283,1040000,-0.008568690834799782
0.5021909512541004,6.0,0.7714118951559067,1.7501997023820877,0.02023610088508576,10.4,16.10000000000001,1.1674638819694518,131,456.2,283,1048000,-0.0063620192267990205
0.6909562573378365,5.9,0.6839166706800461,1.9222808760404586,0.027420392101630567,10.07,16.0,0.9826288973866031,132,452.27,282,1056000,-0.007594086667668307
0.5006642565479379,6.0,0.7949463301897048,1.7148671627044678,0.019715793090872468,10.38,16.0,1.1603144919872284,133,462.03,283,1064000,-0.00581633695459459
0.513704518198538,6.0,0.7942625373601914,1.7528210592269897,0.02023437213851139,10.51,15.100000000000009,1.1814786791801453,134,469.62,283,1072000,-0.005124743130290881
0.47500760265500586,6.0,0.8179340440034867,1.6641036343574525,0.018226201459765435,10.65,16.0,1.1989992582798004,135,466.99,283,1080000,-0.0011122687248280273
0.4857682484490471,6.0,0.7622686815261841,1.7568072259426117,0.0205530398292467,10.17,14.0,1.1982923173904418,136,452.66,283,1088000,-0.003650507295733405
0.5300300572836543,6.0,0.7424830567836761,1.800984405875206,0.021189563581719993,10.39,14.100000000000009,1.184586935043335,137,455.34,282,1096000,-0.004403479702305048
0.5264264965644979,7.0,0.7781673920154571,1.8129680693149566,0.021548278541304172,10.96,16.0,1.1840073096752166,138,470.52,282,1104000,-0.006248462638395722
0.5271752798475874,6.0,0.7716105228662491,1.7826756358146667,0.02089787040837109,10.74,16.0,1.1938399934768678,139,465.87,282,1112000,-0.006149325015721843
0.4971571105098574,6.0,0.7763770127296448,1.7660084056854248,0.02061183507088572,10.71,16.0,1.2049183547496796,140,467.13,283,1120000,-0.00649469526604662
0.5620513979386095,6.0,0.7485037469863891,1.777327092885971,0.021322766691446303,10.85,16.0,1.1528687281906604,141,480.68,283,1128000,-0.006238475278951228
0.5644634345464378,6.0,0.737524106502533,1.8393507081270217,0.022644795426167548,11.38,16.300000000000026,1.1520291471481323,142,500.02,283,1136000,-0.005782476426102221
0.5824223809137432,6.0,0.7269262933731079,1.879174832701683,0.023524488350376488,11.71,18.10000000000001,1.1233415341377258,143,506.15,283,1144000,-0.008610981923993677
0.4936352452446311,6.0,0.8144097834825516,1.6651527506113053,0.01857390024699271,11.82,18.0,1.1839709103107452,144,513.23,283,1152000,-0.005989913232042454
0.5145737001507343,6.9,0.7821413284540176,1.805970973968506,0.021638066144660115,11.93,18.10000000000001,1.1937060558795929,145,508.82,283,1160000,-0.006330587537158863
0.5069082273576396,7.0,0.7671092438697815,1.8006441324949265,0.02154867332894355,12.22,18.10000000000001,1.1991664600372314,146,506.95,283,1168000,-0.0025480250432156027
0.497351454153082,7.0,0.7801999449729919,1.7989136910438537,0.021530469907447697,12.45,18.10000000000001,1.1960294497013093,147,504.03,284,1176000,-0.006327555361203849
0.4648708251282847,7.0,0.7985636281967163,1.7100218445062638,0.01948534274008125,12.04,17.10000000000001,1.2038337445259095,148,490.94,284,1184000,-0.004872076592582744
0.503230479282374,7.0,0.755287554860115,1.7967715322971345,0.021008881302550436,11.78,17.0,1.1687942254543304,149,480.27,284,1192000,-0.006077026574348565
0.4968599780885849,7.0,0.7704708069562912,1.7695564889907838,0.02057842867448926,11.99,17.0,1.1819854366779328,150,484.01,284,1200000,-0.0034403014174313284
0.5820521031463544,7.0,0.7227929747104644,1.9039948856830597,0.024194910665974022,12.62,18.10000000000001,1.142021628022194,151,499.93,284,1208000,-0.00528344878111966
0.6185398215529974,7.9,0.7408456039428711,2.040478618144989,0.027322945175692438,13.38,20.0,1.1148925876617433,152,516.33,284,1216000,-0.004423140241706278
0.5193016471033933,8.0,0.7601186734437942,1.812405400276184,0.02216458020731807,13.96,21.0,1.1652906227111817,153,540.35,284,1224000,-0.005112760036354302
0.5474859830465271,8.0,0.7648692119121552,1.792749605178833,0.021287003345787526,13.94,21.0,1.145542066693306,154,546.78,283,1232000,-0.003707256894558668
0.5810771926881844,8.0,0.7412981396913528,1.9602511817216872,0.025566616421565415,14.96,22.0,1.1439732521772386,155,562.46,284,1240000,-0.01060223687789403
0.5548285930381092,8.0,0.7394884485006332,1.8410012465715409,0.022335852188989522,14.69,22.0,1.069291873574257,156,557.82,284,1248000,-0.0027434229594655336
0.5467078144005181,8.0,0.7566129118204117,1.8322210216522217,0.022375311930663885,15.1,22.200000000000017,1.10955770611763,157,563.02,284,1256000,-0.007904015003005043
0.5649611298156949,8.0,0.7612435537576675,1.927596752643585,0.024382113367319106,14.74,22.0,1.0940700626373292,158,548.45,284,1264000,-0.006911481135466602
0.5742602505912324,8.0,0.7637034940719605,1.8524987626075744,0.022590173557400704,14.62,21.10000000000001,1.1337732398509979,159,545.97,284,1272000,-0.006057318752500578
0.6366605586854686,8.9,0.7509786540269852,1.9988619315624236,0.02672196052502841,14.77,21.10000000000001,1.1164841377735137,160,545.25,284,1280000,-0.005886687619495206
0.6151422453123674,9.9,0.7219687843322754,1.9907793724536895,0.026221807822585107,15.21,22.0,1.0574120020866393,161,550.47,284,1288000,-0.009463891910272651
0.6422176231274099,9.0,0.721369000673294,2.0040765726566314,0.026368257156573236,15.24,22.0,1.0955536431074142,162,560.0,284,1296000,-0.008423927125986665
0.5568039016491774,10.0,0.742165715098381,1.8542966085672379,0.022512276098132132,15.74,22.10000000000001,1.109702952504158,163,576.03,284,1304000,-0.00327040391654009
0.591910704807924,10.0,0.7138402193784714,2.0033464646339416,0.026498870677314698,15.89,22.0,1.0814225274324416,164,583.24,284,1312000,-0.011234946730255616
0.581324205051095,10.0,0.7304816544055939,1.9565325796604156,0.025173637587577104,16.29,23.0,1.0721910905838012,165,599.72,284,1320000,-0.007628790279850364
0.5558217682528332,10.0,0.7562176638841629,1.9328662836551667,0.02508046183269471,16.42,23.0,1.116876664161682,166,608.77,284,1328000,-0.007867341459532327
0.547718703868852,9.0,0.7375402295589447,1.8986202222108841,0.024090003692544996,16.13,23.0,1.1394143283367157,167,596.02,283,1336000,-0.00810350765939802
0.5467862518395872,9.0,0.7479484128952026,1.8887428987026214,0.02406273760832846,15.6,23.0,1.1498277068138123,168,587.18,283,1344000,-0.003914849190623499
0.5447438267265189,9.0,0.7674172270298004,1.9293046933412552,0.024640518655069173,15.14,23.0,1.1381592917442322,169,572.79,283,1352000,-0.008457821433548816
0.5883507324375327,9.0,0.7577559143304825,1.9731815159320831,0.02556017822586,15.29,22.10000000000001,1.1130230152606964,170,577.02,283,1360000,-0.009640109557658434
0.5976689005951105,8.0,0.7421467000246048,1.9753786379098892,0.026112301340326667,15.02,23.0,1.114818583726883,171,566.29,283,1368000,-0.0030237366337678394
0.5716168243169426,9.0,0.753902941942215,1.9038103723526,0.023865464604459704,15.07,21.10000000000001,1.1365397298336029,172,568.67,283,1376000,-0.005600313901668414
0.5997258215196275,8.9,0.7591558247804642,2.030868273973465,0.027081317203119397,14.76,21.10000000000001,1.117629879117012,173,559.06,283,1384000,-0.009382602100740768
