value_loss,epoch_idx,frames,advantage_norm,policy_loss,P01:episode_rewards,PMM:episode_rewards,clip_fraction,grad_norm,approx_kl_divergence,P09:episode_rewards,episode_length,policy_entropy,explained_variance,fps
0.14489512520376593,26,266240,15.96871930360794,-0.00904725638065429,200.0,427.25,0.145458984375,2.200403110160681,0.0021869562946793012,725.0,423.19,1.7335709035396576,0.8360051661729813,234
0.14068455584347248,27,276480,15.96871924996376,-0.008747330323240021,222.5,431.5,0.13984375,1.8008370731679648,0.0021844702942647553,700.0,428.26,1.7181891687214375,0.8520317155867815,235
0.13914854570757598,28,286720,15.96871920824051,-0.009347985182830598,247.5,430.25,0.1163818359375,1.943740555954277,0.001944174794562359,700.0,429.3,1.7137191087007522,0.8327283706516028,235
0.14516374010127037,29,296960,15.968719166517257,-0.008997310601989739,197.5,414.5,0.1220458984375,2.014879878970038,0.001935555404350299,700.0,421.99,1.7151730813086032,0.8147481635212899,235
0.14126818347722292,30,307200,15.968719220161438,-0.010313034827413503,197.5,422.5,0.143310546875,2.0546002292641536,0.002282910148233305,700.0,418.92,1.7086216650903225,0.8744013525545598,236
0.1803866877220571,31,317440,15.968719351291657,-0.009545160309789935,200.0,418.5,0.134912109375,1.9243547150007743,0.0022210560389570233,702.5000000000002,412.45,1.7050961963832378,0.7681054327636957,236
0.14635434905067085,32,327680,15.968719190359115,-0.010236158925545169,222.5,425.75,0.14287109375,1.9451328429270132,0.0022534333001661792,700.0,418.08,1.6833936385810375,0.8074936337769032,236
0.1399351835483685,33,337920,15.968719345331191,-0.009593622712145589,225.0,432.5,0.1285400390625,1.8249219847471234,0.0021786227351188645,702.5000000000002,425.54,1.6871741980314254,0.803094944357872,236
0.12583702856209128,34,348160,15.968719446659088,-0.009937393504878855,225.0,428.25,0.151318359375,1.90238850915742,0.0024595882260203474,700.0,423.27,1.686839022487402,0.8096888143569231,236
0.12560162523295731,35,358400,15.968719315528869,-0.0101814005705819,250.0,446.75,0.1374267578125,1.9178613746505413,0.00232099428608337,702.5000000000002,435.41,1.69729935079813,0.8501834508031607,237
0.14478821423836052,36,368640,15.968719214200974,-0.010979261693137232,250.0,450.25,0.163037109375,2.1345121156948577,0.002690767011108955,725.0,436.22,1.691474112868309,0.8669328428804874,237
0.13521422331687064,37,378880,15.96871926188469,-0.010251510939269792,250.0,465.75,0.1678466796875,2.0566996040756846,0.0027385212716584265,725.0,450.56,1.6999750040471553,0.9027846414595843,238
0.15872236059512942,38,389120,15.968719345331191,-0.010692158491292503,272.5,477.5,0.1218505859375,1.9200217660166992,0.00205408755089168,725.0,456.86,1.7030041627585888,0.8292387507855892,238
0.15380911594256758,39,399360,15.968719267845154,-0.00979397368755599,247.5,465.5,0.1218994140625,1.888747192955308,0.0020815938573607922,725.0,457.19,1.6989606238901616,0.7942030809819698,238
0.12693494015838952,40,409600,15.968719315528869,-0.01088671736233664,250.0,469.0,0.1486328125,1.9478733991724155,0.0024682573586236062,725.0,456.97,1.68882442638278,0.8696844555437565,238
0.1417584984563291,41,419840,15.968719446659088,-0.01045231353782583,250.0,466.0,0.136083984375,1.9325621275761047,0.0022633665608285136,725.0,444.83,1.6937462128698826,0.8777535937726497,238
0.11698813419789075,42,430080,15.968719333410263,-0.011464410752887488,250.0,473.75,0.1427001953125,1.8458689231697563,0.0023479699392740597,725.0,447.52,1.7026941686868668,0.8953560702502728,239
0.1335965375881642,43,440320,15.968719357252121,-0.01133542183379177,250.0,530.0,0.1540771484375,1.9622509426090304,0.002538875688196939,727.5000000000002,459.32,1.6882066160440445,0.8929716289043427,239
0.1426746622659266,44,450560,15.968719154596329,-0.010712050788424677,272.5,543.5,0.1297119140625,1.972878191796969,0.002275898207995214,727.5000000000002,455.48,1.7027256280183791,0.8915907055139541,239
0.14134279028512536,45,460800,15.968719244003296,-0.010462548450595932,297.5,581.5,0.1377685546875,1.7580483027309817,0.002320323655362985,800.0,463.96,1.6846995070576667,0.8935299254953861,239
0.1164814013056457,46,471040,15.968719136714935,-0.011404035090527032,300.0,579.25,0.141455078125,1.6780997685328358,0.002348395025683507,800.0,462.87,1.682482647150755,0.9011902298778296,239
0.09936763839796185,47,481280,15.96871930360794,-0.012639187034437782,300.0,562.0,0.14814453125,1.6631992554083397,0.0025957998117977265,777.5000000000002,458.79,1.673491185158491,0.9079673185944557,239
0.10878328648395837,48,491520,15.968719118833542,-0.011936483005047193,300.0,579.75,0.1408935546875,1.7350063910538776,0.0024868208786759513,800.0,464.73,1.6888960368931294,0.9122323859483004,239
0.1039747882867232,49,501760,15.968719333410263,-0.012538672127993778,322.5,568.25,0.1457275390625,1.6292453249547312,0.0023887290963333268,752.5000000000002,475.05,1.680378182977438,0.920703599974513,239
0.13913455782458187,50,512000,15.968719160556793,-0.011422037828015163,325.0,563.25,0.1352294921875,1.8405996779805929,0.0021683778683726294,750.0,464.85,1.673530487716198,0.8989818874746561,239
0.12875295931007713,51,522240,15.968719285726547,-0.011146742280834588,300.0,574.5,0.12939453125,1.8762776681277173,0.002255783501732652,750.0,460.0,1.666406873613596,0.910673713684082,240
0.2826183753553778,52,532480,15.968719255924224,-0.011492373849614523,300.0,608.75,0.115625,1.901916678539737,0.0019470891744961735,750.0,461.58,1.6704693853855133,0.8454436488449574,239
0.14769509588368238,53,542720,15.96871908903122,-0.011258422824175796,250.0,581.75,0.12451171875,2.1941184700296965,0.0021322681942937023,725.0,447.0,1.68143380433321,0.8852468330413104,239
0.13061262657865882,54,552960,15.968719226121902,-0.011924000293583958,250.0,574.75,0.1454345703125,1.9838836003693636,0.002398172250446226,750.0,446.0,1.6820037201046945,0.9045033380389214,239
0.12574140734504907,55,563200,15.968719321489335,-0.012299297632125672,272.5,578.75,0.1538330078125,1.6748177484084112,0.0024703752261305404,752.5000000000002,459.06,1.6780644543468952,0.8852488566190004,239
0.14191799752879888,56,573440,15.968719393014908,-0.012340975853294366,297.5,584.0,0.1589111328125,1.7914365232060376,0.002631611500328582,800.0,459.89,1.6788241878151893,0.881080475449562,239
0.14165860002394765,57,583680,15.968719184398651,-0.01031323057723057,300.0,560.0,0.1697265625,1.9697600122783516,0.0026431589691017867,800.0,459.42,1.6654857277870179,0.892682383954525,239
0.1528852412942797,58,593920,15.968719226121902,-0.010856400671764277,300.0,574.75,0.143701171875,1.97499497206073,0.002320507511626902,800.0,457.63,1.6759868159890174,0.8896098520606757,239
0.12930985821876675,59,604160,15.968719267845154,-0.011858090208261274,297.5,581.0,0.1534423828125,1.8354792974097236,0.002386959386149399,800.0,450.57,1.68333106264472,0.8897619996219873,239
0.16242607852909713,60,614400,15.968719255924224,-0.011329307757841888,300.0,580.5,0.1230712890625,1.9724569170236184,0.002043750111238641,800.0,443.98,1.6721480004489422,0.9025030497461557,239
0.1523445454891771,61,624640,15.968719238042832,-0.01190869795391336,275.0,566.25,0.135595703125,2.049161936472184,0.002213400886762768,777.5000000000002,436.99,1.6726439706981182,0.8864206455647945,240
0.11896131094545126,62,634880,15.96871920824051,-0.012680472812826337,297.5,566.25,0.1387451171875,1.7190900589361728,0.002205878631912453,775.0,444.93,1.6827900663018227,0.9056801214814186,240
0.16753044743090867,63,645120,15.96871926188469,-0.0116164673705498,300.0,552.0,0.1236328125,1.9156229691921223,0.0021070615528518072,777.5000000000002,438.21,1.6779022596776485,0.8731599934399128,240
0.11691980576142669,64,655360,15.96871926188469,-0.012423179412508034,275.0,544.5,0.1475830078125,1.5014018442713826,0.002498524522730199,800.0,441.4,1.6882383026182652,0.9137822568416596,240
0.14239901769906282,65,665600,15.968719273805618,-0.012047648545558332,300.0,545.0,0.152294921875,1.7033127628644258,0.0024537517605725356,755.0000000000005,447.52,1.667280849814415,0.8922988075762988,240
0.13387114354409277,66,675840,15.968719267845154,-0.011698313904344105,297.5,545.0,0.1487060546875,1.87139154670594,0.0023505524174428022,800.0,446.9,1.6422219790518284,0.9178144719451666,240
0.1567363531794399,67,686080,15.96871920824051,-0.012512598487955984,297.5,564.75,0.165869140625,1.9684384858200499,0.0025864729492471655,777.5000000000002,449.93,1.647675109654665,0.9074619855731726,240
0.08236107714474201,68,696320,15.968719345331191,-0.013596367183345138,300.0,571.5,0.18388671875,1.74504398788716,0.002909261781951818,775.0,453.08,1.6535948030650616,0.9381596360355615,240
0.14084773322101682,69,706560,15.968719154596329,-0.012261394955748984,322.5,597.25,0.160107421875,1.932164874318579,0.0025061600369784714,775.0,449.36,1.6528793774545192,0.9232512958347797,240
0.1326505753910169,70,716800,15.968719345331191,-0.012529095906938893,375.0,614.5,0.1558349609375,1.9335908743846375,0.002666530182387156,775.0,447.22,1.6609730459749699,0.9217430036514997,240
0.09236620500450954,71,727040,15.968719238042832,-0.013381019174994435,375.0,608.5,0.1456787109375,1.7358660669289168,0.0024290569038501507,775.0,452.2,1.6655314929783345,0.9480446062982082,240
0.18608756077010186,72,737280,15.968719315528869,-0.011296215277980082,375.0,610.75,0.1520263671875,2.065879254660824,0.0023599866596217384,775.0,456.47,1.6663346521556377,0.8541069004684687,240
0.15046230035368352,73,747520,15.968719202280045,-0.011938816509064054,300.0,579.25,0.1357421875,1.9159896237904548,0.002233342183331207,775.0,454.53,1.6787418842315673,0.9033629223704338,240
0.08980061884503812,74,757760,15.968719220161438,-0.013386688182799844,300.0,595.5,0.145556640625,1.7295748645816684,0.002275394050866747,775.0,465.91,1.6821273393929004,0.9421677548438311,240
0.147724999464117,75,768000,15.968719238042832,-0.012451095277720014,300.0,610.75,0.1325439453125,1.8704271295111479,0.0021886695129186,802.5000000000002,468.8,1.6852773189544679,0.9265635516494513,240
0.12026645430596546,76,778240,15.968719244003296,-0.01306612567495904,300.0,619.5,0.1560302734375,1.7324943835234177,0.002428558455654035,825.0,478.42,1.68019145578146,0.9044167011976242,240
0.1405987459467724,77,788480,15.968719178438187,-0.012539896457383293,325.0,631.25,0.145263671875,1.746577234679259,0.0023432385264075795,825.0,486.73,1.6759167194366456,0.8849362976849079,240
0.22296750796958803,78,798720,15.96871936917305,-0.010999640293812262,325.0,623.25,0.1525146484375,2.018493562447234,0.002504099608438836,825.0,491.82,1.6633352018892764,0.8580760408192873,240
0.16113025774247944,79,808960,15.96871926188469,-0.010364264249801636,347.5,618.5,0.143896484375,2.05007117697247,0.0023265218452482705,802.5000000000002,484.52,1.6470982640981675,0.9137497495859861,240
0.08704455033876002,80,819200,15.968719154596329,-0.012499302528158295,325.0,611.5,0.1516845703125,1.741703035820438,0.0025382145594224845,825.0,489.47,1.6571278385818005,0.9398898389190435,240
0.5111864121630788,81,829440,15.968719166517257,-0.011097349170813686,347.5,681.25,0.15126953125,2.1020612472784386,0.002483593310671832,825.0,496.08,1.6511021308600902,0.7988376453518867,240
0.16528869215399028,82,839680,15.968719214200974,-0.01191842734151578,350.0,679.25,0.17333984375,1.80035087798159,0.002857212636149931,825.0,498.85,1.6560700982809067,0.9014495313167572,240
0.10810025832615792,83,849920,15.968719357252121,-0.01261838989557873,375.0,702.25,0.17470703125,1.8362081451123415,0.002814687815998991,825.0,512.0,1.663886933773756,0.9486887566745281,240
0.11331830439157783,84,860160,15.968719309568405,-0.013673484792525415,375.0,696.5,0.1604736328125,1.8471404747802818,0.0026487696966572285,825.0,518.66,1.6654398173093796,0.9290639605373144,240
0.15456309330184012,85,870400,15.968719285726547,-0.012282864497683477,397.5,701.0,0.15595703125,1.7761617880407854,0.0024401839501482134,825.0,522.14,1.6753755420446397,0.9086771298199892,240
0.3098071075044572,86,880640,15.968719202280045,-0.011242327114450746,325.0,628.25,0.1357177734375,2.2398031330123045,0.0022875066728832725,825.0,502.04,1.6601885572075843,0.8539360038936138,239
0.31836169566959144,87,890880,15.968719333410263,-0.010145637327514122,322.5,649.0,0.1356689453125,1.9377360267434909,0.0023381226924473865,825.0,492.31,1.6755208276212215,0.8123215414583683,239
0.2059114603791386,88,901120,15.9687191426754,-0.012235126854648115,275.0,639.5,0.127490234375,1.863248568322804,0.002129926004534175,802.5000000000002,482.22,1.677531561255455,0.8758815117180347,239
0.11781400552717969,89,911360,15.9687191426754,-0.012617434644926106,275.0,649.75,0.1677490234375,1.7122564954470612,0.0028529674332733903,825.0,487.37,1.6680572770535946,0.9036644887179136,239
0.1287657775217667,90,921600,15.968719434738158,-0.012222502848453587,275.0,646.75,0.1568603515625,2.0305916679311404,0.0024008578764554457,825.0,487.54,1.6545123778283597,0.9203988529741765,239
0.1114226356614381,91,931840,15.968719017505645,-0.013658435162869863,372.5,669.75,0.1790283203125,1.833793532195482,0.002788324637163325,825.0,515.2,1.6386881716549397,0.9192093856632709,239
0.5550272447289899,92,942080,15.968719184398651,-0.010537342754105339,372.5,718.75,0.1310302734375,2.1040614574194545,0.002242572454156623,825.0,526.95,1.6635536424815656,0.7800725806504488,239
0.32445780080743136,93,952320,15.968719255924224,-0.011271000584383729,397.5,726.25,0.162451171875,2.1334869762045576,0.0023841601594657242,827.5000000000002,531.58,1.6502376519143582,0.8529249414801597,239
0.1831573586212471,94,962560,15.968719285726547,-0.012625301902880892,375.0,731.5,0.1476806640625,1.8295970846332494,0.0023642291879926816,827.5000000000002,520.1,1.6608786791563035,0.9131616063416004,239
0.29946427256800234,95,972800,15.96871924996376,-0.012625040092825657,350.0,760.0,0.1342529296875,1.9848214615624904,0.0020557089874845176,850.0,507.54,1.6736059971153736,0.8674669716507196,239
0.22429905033204706,96,983040,15.96871919631958,-0.012772161569591845,372.5,684.5,0.155810546875,2.091586777084407,0.0024187959624217136,825.0,487.1,1.6780568689107895,0.8957480639219284,239
0.3445919556543231,97,993280,15.968719267845154,-0.01083913178081275,350.0,711.5,0.1394775390625,2.087974947940943,0.0022388885269040803,852.5000000000002,480.01,1.6940909929573535,0.8180487491190434,239
0.30251483651809397,98,1003520,15.96871919631958,-0.011307296910490549,322.5,711.5,0.116943359375,1.9559319611852737,0.001994519992422555,825.0,480.95,1.683805477619171,0.7932580325752496,239
0.16092230590293183,99,1013760,15.968719351291657,-0.013148486363206757,300.0,705.75,0.1467041015625,1.7900895108519568,0.0022654748179096003,827.5000000000002,485.86,1.6727036729454994,0.9119681004434824,239
0.28125759242102505,100,1024000,15.968719309568405,-0.013738017792638857,300.0,731.75,0.140966796875,1.7268961038866486,0.0022660890168939244,852.5000000000002,497.66,1.6892383463680745,0.8872323866933585,239
0.1661219806643203,101,1034240,15.968719166517257,-0.012520509585738183,297.5,742.5,0.1460693359375,1.8101315723483278,0.0022502382604787327,875.0,499.04,1.6839184276759624,0.9009459681808949,239
0.13495701318606734,102,1044480,15.96871926188469,-0.01296039432345424,370.0,745.25,0.1669189453125,1.8255617537778388,0.002792254641076719,875.0,508.81,1.6605325378477573,0.9295766931027174,239
0.09511872585862875,103,1054720,15.968719124794006,-0.013987510315928375,422.5,750.5,0.162109375,1.7365064144057136,0.0025320052282725956,927.5000000000002,524.21,1.662603108584881,0.9506552588194609,239
0.27032698481343687,104,1064960,15.968719255924224,-0.011499322081726859,470.0,817.75,0.137841796875,1.9041788794317516,0.0022339913184399257,1002.5000000000002,531.8,1.660665637999773,0.8780841216444969,239
0.12562963014934211,105,1075200,15.968719446659088,-0.012291598438605434,447.5,775.75,0.1733154296875,1.7566575887065543,0.0027066288296740374,1002.5000000000002,540.88,1.6588730067014694,0.930020359903574,239
0.15606887221802027,106,1085440,15.968719202280045,-0.013559815948428876,475.0,780.5,0.1658203125,1.930098069966601,0.0027512413469256746,1005.0000000000005,546.86,1.641167551279068,0.9180532418191433,239
0.12990089547820388,107,1095680,15.968719226121902,-0.01240405159551301,475.0,779.25,0.150439453125,1.699721300800875,0.0022950049361728083,1027.5000000000002,557.84,1.6625149346888066,0.9525801710784435,239
0.12013024759944528,108,1105920,15.968719202280045,-0.013761902918486158,472.5,758.25,0.1628662109375,1.7452184180676003,0.0028776720091403594,1027.5000000000002,554.75,1.654367872327566,0.9462235119193793,239
0.32334377577062695,109,1116160,15.968719398975372,-0.012390588231937727,450.0,756.25,0.1433349609375,1.9660376171367993,0.002359137076587398,1062.5000000000011,556.35,1.6607926204800605,0.8755296595394612,239
0.16242629431653768,110,1126400,15.968719118833542,-0.012718214540109329,400.0,726.0,0.151318359375,1.7156119503498033,0.002631289452438387,1027.5000000000002,541.11,1.6446455366909505,0.9187173318117857,239
0.16618199662771077,111,1136640,15.968719220161438,-0.011314991560720956,400.0,724.75,0.1386474609375,1.9613363641824706,0.002320953690457676,1027.5000000000002,540.88,1.6464786909520626,0.9270949438214302,239
0.289915331103839,112,1146880,15.96871930360794,-0.010831396394132753,400.0,745.5,0.136083984375,1.9330041706089411,0.0021335731599495594,857.5000000000006,535.73,1.6766961254179478,0.8703254453837872,239
0.2692442266852595,113,1157120,15.968719202280045,-0.01181042034222628,397.5,764.5,0.1273193359375,1.7657533031756238,0.002077946051281585,930.0000000000005,525.1,1.6759417630732059,0.9048210717737675,239
0.20568531225435435,114,1167360,15.968719446659088,-0.011318966347789682,397.5,718.25,0.1125244140625,2.0159169482352004,0.001891603106901432,850.0,517.56,1.6742408961057662,0.9261820189654827,239
0.1791567077860236,115,1177600,15.968719267845154,-0.012085987591126468,400.0,725.25,0.1432373046875,1.667983481632951,0.0024369169108697797,857.5000000000006,522.09,1.672269731760025,0.9179854240268469,239
0.08758696962613613,116,1187840,15.968719118833542,-0.012107661616755649,422.5,751.75,0.174853515625,1.5997277337374725,0.0026164201618260573,975.0,534.57,1.6572452083230018,0.9603021558374166,239
0.19346459989319556,117,1198080,15.968719094991684,-0.011746014925302006,425.0,734.75,0.154296875,1.788374936189642,0.0027282911791988588,977.5000000000002,538.03,1.6570897810161114,0.9159653626382351,239
0.11700285201659426,118,1208320,15.968719315528869,-0.012920072456108756,425.0,718.5,0.15048828125,1.6153471599612792,0.0023513759300388504,1000.0,540.91,1.6670119911432266,0.955300771817565,239
0.2947571790660731,119,1218560,15.968719387054444,-0.011789080754533643,425.0,771.25,0.1400634765625,1.7113466065680178,0.002342684866721662,1275.0,554.42,1.6710169315338135,0.9302256956696511,239
0.3403650016058236,120,1228800,15.96871926188469,-0.009746075093426043,472.5,807.5,0.1077392578125,1.8888370941664498,0.001702866252310602,1275.0,556.13,1.6729728788137437,0.9134750459343195,239
0.38207660781918096,121,1239040,15.968719285726547,-0.01053089826782525,447.5,826.5,0.1331298828125,2.089800063744907,0.002040422157711261,1275.0,554.19,1.6863659515976905,0.9017163459211588,239
0.11455508953658863,122,1249280,15.968719452619553,-0.013639122726453934,425.0,789.75,0.1473388671875,1.618411775200908,0.0024369934080826386,982.5000000000007,545.91,1.6766105763614179,0.959035400301218,239
0.3336009209509939,123,1259520,15.968719202280045,-0.011213871585641754,425.0,808.0,0.13623046875,1.8467622031748196,0.002274379759456056,1205.0000000000005,545.09,1.6842421501874925,0.8978283949196338,239
0.40237148478627205,124,1269760,15.968719232082368,-0.011447118647265598,400.0,781.25,0.119384765625,2.2541719982254214,0.002028787444703833,977.5000000000002,534.44,1.6720015019178391,0.8179901540279388,239
0.6280532140401192,125,1280000,15.968719202280045,-0.010845662938299938,400.0,868.75,0.123876953125,1.9171708323633438,0.00189783668579395,1005.0000000000005,533.9,1.667190309613943,0.8335872404277325,239
0.2170261074323207,126,1290240,15.968719112873078,-0.011901907926585409,400.0,879.25,0.1369140625,1.8915343472513122,0.002202456842212846,1050.0,539.36,1.6676347739994526,0.9110825382173061,238
0.27352002505213024,127,1300480,15.96871924996376,-0.012987229230930097,400.0,931.0,0.1460693359375,1.8778871506308144,0.0023005752558450175,1065.0000000000014,541.04,1.6510264620184898,0.8911773853003979,238
0.2197174086701125,128,1310720,15.968719327449799,-0.012492084071345744,445.0,950.0,0.1460205078125,1.9412948895416928,0.0025049856302306267,1212.5000000000011,555.91,1.6633083552122117,0.9136348910629749,239
0.5179276837268845,129,1320960,15.968719267845154,-0.010845376063662116,472.5,984.25,0.1215087890625,2.183651262324946,0.0019316478433100478,1335.000000000001,569.46,1.6646853752434254,0.8606996282935142,239
0.7067051457008346,130,1331200,15.968719297647477,-0.01081710164580727,497.5,1033.5,0.135546875,2.399622336696176,0.002028450206387626,1652.5000000000196,587.49,1.6662415824830532,0.7934727907180786,239
0.2706721777096391,131,1341440,15.968719023466111,-0.010830776085640537,475.0,1000.75,0.135888671875,2.057438504859797,0.0021993971016857493,1357.5000000000005,605.8,1.6855183489620686,0.8964518889784813,239
0.3612100702477619,132,1351680,15.968719220161438,-0.01145130654113018,472.5,1016.75,0.12509765625,2.0532274299155073,0.0019445869720474043,1357.5000000000005,605.49,1.6765447430312634,0.8964575387537479,239
0.4576276240171865,133,1361920,15.968719345331191,-0.011765275756079063,475.0,1037.5,0.152783203125,1.9242147042323001,0.002250278787949199,1357.5000000000005,617.66,1.671414539217949,0.8400310415774583,239
0.3096959322225302,134,1372160,15.96871920824051,-0.011726204537990271,472.5,1076.0,0.143115234375,1.7755442256240503,0.0022789537471456546,1585.00000000002,611.03,1.6654809802770614,0.9068878173828125,239
0.5525807447498664,135,1382400,15.968719398975372,-0.0109448244831583,447.5,1027.0,0.130712890625,2.1430489611396375,0.002032995186073398,1350.0,601.32,1.6548884421586991,0.8466903932392598,239
0.5385275337379426,136,1392640,15.96871926188469,-0.010957757073265384,425.0,1041.75,0.137939453125,2.1689413200438383,0.0019749748547840756,1350.0,596.34,1.6571121357381344,0.8852573838084936,238
0.16751576305832713,137,1402880,15.968719118833542,-0.010954496527119773,425.0,998.5,0.1216064453125,1.6872719797252114,0.0018845614340651455,1325.0,596.34,1.6894186064600945,0.9178199011832475,238
0.13400380460661837,138,1413120,15.968719363212585,-0.012066000614140648,425.0,1001.0,0.137255859375,1.6940816599795105,0.0021788669197579185,1325.0,606.3,1.6743353202939033,0.9178837317973375,238
0.5180068803951144,139,1423360,15.968719118833542,-0.010937024292070418,425.0,995.0,0.1275634765625,1.980855860931785,0.002139911588449499,1325.0,609.89,1.6679929584264754,0.8368549540638923,238
0.6163341551320627,140,1433600,15.96871924996376,-0.010740258275473025,397.5,1005.25,0.1298095703125,1.9238989922976213,0.0020969354334400498,1325.0,611.68,1.6728770919144154,0.8308824688196182,238
0.39579278270248325,141,1443840,15.968719309568405,-0.010493171233247268,400.0,941.0,0.1467041015625,1.7092883602091646,0.0022456225739804986,1325.0,610.04,1.683748709410429,0.8609659302979707,238
0.4675082468893379,142,1454080,15.9687191426754,-0.012235045822171742,400.0,970.25,0.1368408203125,1.79810252928525,0.002408839227848891,1325.0,619.12,1.6774909310042858,0.8706136845052243,238
0.20975145322736352,143,1464320,15.968719279766082,-0.010477423477641423,397.5,964.5,0.1223876953125,1.7967761992960216,0.00191630654233024,1325.0,598.4,1.6853852815926076,0.9311654184013605,238
0.30151838033925743,144,1474560,15.9687191426754,-0.012649607038474642,397.5,945.25,0.1326416015625,1.6196519435321466,0.0022288774922688682,1325.0,592.77,1.677803561836481,0.8621347285807133,238
