explained_variance,fps,frames,avg_q_retraced,advantage_norm,P09:episode_rewards,episode_length,policy_gradient_loss,epoch_idx,model_prob_std,policy_loss,P01:episode_rewards,policy_gradient_bias_correction,policy_entropy,PMM:episode_rewards,q_loss,grad_norm,rollout_prob_std,avg_q_selected
-10.624959866952416,412,122400,0.00029980020386448776,0.011022701310468149,0.0,3324.472222222222,-8.68501622715612e-06,17,0.001295931562000822,-8.698616199084539e-06,0.0,-1.3599971966700482e-08,2.197146312476007,0.0,2.1533455622026184e-06,0.0005694516050081827,0.0018541971002733815,0.00029213931666993904
-22.86313501397769,408,129600,0.00021382960237588123,0.0051237214924162435,0.0,3324.472222222222,-2.544307199886114e-06,18,0.0006307114313567004,-2.682504144530414e-06,0.0,-1.3819695616326894e-07,2.1972044702749405,0.0,6.58296020989814e-07,0.0002619039335632313,0.0036448805753031,0.00020599663864946446
-26.62017780114963,405,136800,0.00016147848785477053,0.004857604819369445,0.0,3324.472222222222,-2.502485306430254e-06,19,0.0005482569236932852,-2.5120165119396205e-06,0.0,-9.531208202879032e-09,2.197207273668025,0.0,5.629892125336177e-07,0.0002636939700859516,0.002610748415531727,0.0001603733772102042
-12.628202968375394,402,144000,0.00024720109951655126,0.00434354288633956,0.0,3324.472222222222,-5.321430010946193e-06,20,0.00048666044826796873,-5.332812345692462e-06,0.0,-1.1382334038637614e-08,2.197212691155691,0.0,3.915079807802004e-07,0.0001780886866319887,0.003123048660800412,0.0002564690416783807
-54.889785907470355,400,151200,0.00021339732369934035,0.0039271966418445116,0.0,3324.472222222222,-3.7792766102585823e-06,21,0.0004312315108739423,-3.779018741261879e-06,0.0,2.578653450557328e-10,2.1972148635336963,0.0,2.938526117292773e-07,0.00016805909587984237,0.0034718737095623007,0.00021730275690041555
-62.50540362821686,400,158400,0.00019846383630597975,0.004127712044242552,0.0,3324.472222222222,-2.195699808421652e-06,22,0.0004294097478178926,-2.1922340600262214e-06,0.0,3.4657488651785363e-09,2.1972152375271823,0.0,2.823424681992517e-07,0.00016463261269051308,0.002569236819125872,0.00019848695407610075
-44.65351132204293,398,165600,0.0001569692355244317,0.0028912655742156118,0.0,3324.5,-2.5978576279437555e-06,23,0.00030670049782002406,-2.5892087874456523e-06,0.0,8.64883853621576e-09,2.197219400598258,0.0,1.7397941395307513e-07,0.00010712466569320683,0.003149752177159561,0.0001588034088774447
-82.1324479677942,398,172800,0.0001246232315050235,0.00263889206950793,0.0,3324.5,-3.0230586155853182e-06,24,0.00026950888089563775,-3.0178993719811304e-06,0.0,5.159237012916958e-09,2.197220613010346,0.0,1.6232261837621755e-07,0.00011155409349308535,0.0030948887004408807,0.00012747735753442784
-62.49119606978047,397,180000,0.00011373305461073335,0.0022918442334831867,0.0,3324.5,-2.1912488048822406e-06,25,0.00024065598829861666,-2.1964668133436763e-06,0.0,-5.218008363313525e-09,2.197220749722587,0.0,1.645015584228001e-07,9.271426125834755e-05,0.0024212592565761417,0.00011921303301822156
-15.276805552029739,396,187200,0.00011731376165102042,0.0030518490686907694,0.0,3324.5,-2.7350964525607173e-06,26,0.00031739115612670205,-2.723063288801473e-06,0.0,1.2033162526156912e-08,2.1972199606674687,0.0,1.5760806379747097e-07,0.00010109432096079889,0.002679309638234257,0.00011566436910554869
-910.6912834517562,394,194400,9.350648807728068e-05,0.002567167016899928,0.0,3324.5,-2.4422719259827577e-06,27,0.0002525263582146246,-2.4420067981716944e-06,0.0,2.651282650213539e-10,2.197221031742866,0.0,1.2604223511464661e-07,0.00010022228767227358,0.0018983266771341316,9.339774215497256e-05
-54.79029460472462,392,201600,8.409473635712237e-05,0.0025644911528490714,0.0,3324.4,-9.385364816190393e-07,28,0.0002691823900270734,-9.376451283049177e-07,0.0,8.913555328405997e-10,2.197220958707538,0.0,1.169650607145822e-07,7.876172362928384e-05,0.002046077813659741,8.552012373043358e-05
-203.77827705808104,391,208800,6.439416357893822e-05,0.0020020640871195017,0.0,3324.4,-1.186074865736084e-06,29,0.00020466943338031722,-1.1867736358918965e-06,0.0,-6.987727907414865e-10,2.197222335177755,0.0,7.976141132010766e-08,7.266024097021873e-05,0.0019246289965597512,6.291329492847177e-05
-62.07160589951056,390,216000,4.066125206523444e-05,0.001860019306772513,0.0,3324.4,-8.901463766877128e-07,30,0.00019804155335632025,-8.911698969718774e-07,0.0,-1.023521073862244e-09,2.197222205810446,0.0,1.0823993138958682e-07,6.727191510207258e-05,0.001840589483366515,4.5753003274072284e-05
-265.5335782357057,388,223200,4.8024115192761416e-05,0.0020185333010997977,0.0,3324.4,-1.071600526819068e-06,31,0.00020775843150384763,-1.0726059339628507e-06,0.0,-1.0054070338177162e-09,2.1972223498423893,0.0,8.630731638968757e-08,6.483783354223594e-05,0.0022968934870882625,4.606747146409715e-05
-852.0101544358175,387,230400,4.38855339727462e-05,0.0023229612365494126,0.0,3324.4,1.4737289730166192e-07,32,0.00023279751234993876,1.4712233103762832e-07,0.0,-2.50566831010987e-10,2.1972217333884467,0.0,9.782530618042662e-08,9.172900135239799e-05,0.0025253093837488004,4.7402868740093824e-05
-690.7652515778126,384,237600,3.2429206086066544e-05,0.0019709331852834928,0.0,3324.4,-1.1022697945061123e-06,33,0.00020527199173695073,-1.10334772159972e-06,0.0,-1.0779267427025012e-09,2.197222435424797,0.0,7.589521194016608e-08,6.53331887571681e-05,0.00211714752247798,3.608577768522898e-05
-150.8161436725735,383,244800,1.5975955794420957e-05,0.0016173525234782537,0.0,3324.6388888888887,-4.2132381492898845e-07,34,0.00017176297030808141,-4.214211401254501e-07,0.0,-9.732568989412121e-11,2.197223130515013,0.0,5.813678726702575e-08,4.950667280198562e-05,0.0018904147329586432,1.773153908878894e-05
-164.24149863499184,382,252000,3.4642229999458058e-06,0.001612121499464251,0.0,3324.6388888888887,-3.309259909485191e-07,35,0.00016067051251741245,-3.3166516876706155e-07,0.0,-7.391765835514679e-10,2.197223382513359,0.0,5.037055947064505e-08,5.3945989547921624e-05,0.002053317278150812,2.9727369424806238e-06
-412.57435986067884,381,259200,4.700421897573794e-06,0.0015262076942408336,0.0,3324.6388888888887,1.3939718070167257e-07,36,0.0001513457609443894,1.383331660982638e-07,0.0,-1.0640146034087852e-09,2.1972232568453225,0.0,5.2929720250271146e-08,5.024697480928552e-05,0.001577756067062033,3.1146202222452542e-06
-125.4194607756756,380,266400,7.053795900115647e-06,0.0018819811267752973,0.0,3324.6388888888887,-5.574609729492487e-07,37,0.0001901076886819013,-5.595980233284468e-07,0.0,-2.137050283243117e-09,2.1972229188396812,0.0,6.244801457719533e-08,5.68244131132936e-05,0.0023629479959974852,5.127873010151209e-06
-1635.7635339358117,378,273600,7.5716000882013964e-06,0.0015176898461195544,0.0,3324.6388888888887,-1.8591210692730583e-09,38,0.00014805899820624256,-1.8591210692730583e-09,0.0,0.0,2.197223424646589,0.0,4.677243500219217e-08,5.489558363368519e-05,0.001522112119800517,8.626249955665027e-06
-126.50086672458468,377,280800,1.3735459453736631e-05,0.0019678425229096167,0.0,3324.6071428571427,9.433602973632581e-07,39,0.0001894556224727118,9.425335818375916e-07,0.0,-8.267163447644382e-10,2.197222899310345,0.0,6.305496084824488e-08,6.106871949282501e-05,0.0017621817607292578,8.784295727064116e-06
-405.77381737077366,376,288000,1.1084652652643234e-05,0.0013573219646270092,0.0,3324.6071428571427,-7.630418471849858e-07,40,0.00013156562888250016,-7.630852246686014e-07,0.0,-4.3377538598103156e-11,2.1972238496592436,0.0,3.7121211782932574e-08,4.2942324291575076e-05,0.0014366549265099624,9.270708763355529e-06
-164.4039555536419,376,295200,4.312013317276788e-06,0.001530251895083364,0.0,3324.6071428571427,-1.6621409467456918e-08,41,0.000142891137534279,-2.584197699222431e-08,0.0,-9.22056664412502e-09,2.1972235558851803,0.0,4.908295912276842e-08,5.4858026075593726e-05,0.0018538701524033455,3.0355821203094056e-06
-924.5926069259075,375,302400,1.298126376871436e-05,0.0014429533258802259,0.0,3324.6071428571427,-9.37082976715066e-08,42,0.00014014239448109582,-9.438785714390437e-08,0.0,-6.795611777003312e-10,2.197223692999946,0.0,4.055302894305994e-08,4.719098179856624e-05,0.0016897744890168186,1.3144948489390143e-05
-643.2469378473835,374,309600,1.1345896181628855e-05,0.0016052583784383664,0.0,3324.6071428571427,1.4789305849577902e-09,43,0.00015550260962611528,1.1232869558435523e-09,0.0,-3.5564344753109054e-10,2.1972234795932417,0.0,3.8528199730244005e-08,4.962384872541805e-05,0.0017770825411652146,1.4170710339319985e-05
-1091.1253130584291,374,316800,1.0491039276156656e-05,0.0013356208809183097,0.0,3324.6071428571427,-7.173914726499778e-07,44,0.00013619791366813338,-7.17418257268945e-07,0.0,-2.6784789201409844e-11,2.1972237666258736,0.0,4.478952730862015e-08,3.73860005477081e-05,0.0012112863624127136,1.2627060245450096e-05
-703.662881664372,373,324000,7.18200243380566e-06,0.0011698348278661233,0.0,3324.5104166666665,-2.0370545549812848e-07,45,0.0001248759070065755,-2.0441248955271236e-07,0.0,-7.070343286855405e-10,2.197224005713034,0.0,3.5755604509478524e-08,3.0482766403093018e-05,0.001577670640193391,8.378595421521383e-06
-634.2043878474467,373,331200,3.939351690279816e-06,0.001186360125690132,0.0,3324.5104166666665,-6.06307863564861e-08,46,0.0001144152082599457,-6.293834749448187e-08,0.0,-2.307556514315725e-09,2.197224106044652,0.0,2.8729777587729297e-08,3.9180195720773004e-05,0.0017637259365757259,3.860870951452614e-06
-898.3647406955371,373,338400,2.092336994285874e-06,0.0013895993913896863,0.0,3324.5104166666665,3.7321743042365067e-07,47,0.00012015322625663272,3.6880539651083245e-07,0.0,-4.4120329865750454e-09,2.1972239769072757,0.0,4.608657452737615e-08,5.02254439437153e-05,0.0020975550232575075,2.6769963037482954e-06
-702.7442738402485,372,345600,7.511866512483956e-06,0.0011294187581396295,0.0,3324.5104166666665,-5.192035280218752e-07,48,0.00011840531974252688,-5.200329572207785e-07,0.0,-8.294285011898082e-10,2.1972240980125033,0.0,2.1713186648031914e-08,2.9164728548042818e-05,0.0017934387119032092,7.219827922961994e-06
-1305.5769624860166,371,352800,1.2337883461194565e-05,0.00126419354677263,0.0,3324.5104166666665,1.4141475756382244e-07,49,0.00011886582856179755,1.409508508614224e-07,0.0,-4.639060058143929e-10,2.1972239698699716,0.0,3.281297247418828e-08,4.09799623501083e-05,0.0014850964007152706,1.150720019555598e-05
-169.3690080945517,370,360000,1.6557158862796647e-05,0.0013604401049920258,0.0,3324.75,-3.13702359032596e-07,50,0.00013777691815359608,-3.14326283071943e-07,0.0,-6.239244913312329e-10,2.197223802890096,0.0,3.07439310288258e-08,3.383172851963954e-05,0.0015159208709013593,1.1535500828427021e-05
-1024.5794180581745,369,367200,2.0633345036518346e-05,0.0010851571240642016,0.0,3324.75,-4.5917625993142643e-07,51,0.00010312367460499072,-4.596142413159199e-07,0.0,-4.3798128087265315e-10,2.1972242807932005,0.0,2.2365837744897457e-08,3.5798489151801826e-05,0.0013682352222810499,1.9483426447594813e-05
-105.93540142632665,368,374400,1.1838493718702588e-05,0.001176969120059497,0.0,3324.75,-7.418533399238136e-08,52,0.00011177452896679335,-7.537527102453536e-08,0.0,-1.1899375044393648e-09,2.1972241511672896,0.0,3.128378161317465e-08,3.768986546527373e-05,0.0015811598656356187,1.470236084054259e-05
-1158.3680383956935,367,381600,1.309055887564422e-05,0.00111795234688409,0.0,3324.75,-5.243885304220099e-07,53,0.000107616613559448,-5.247619007344553e-07,0.0,-3.733700519129949e-10,2.1972241943286206,0.0,2.7171887175960408e-08,3.540794391896708e-05,0.0012712654781369677,1.3894665083898512e-05
-580.7271179599672,367,388800,1.538958352944395e-05,0.001138123292788343,0.0,3324.75,-2.156926680562926e-07,54,0.00010983072843935339,-2.15945349369203e-07,0.0,-2.526813129103781e-10,2.1972242345791018,0.0,2.273378963310084e-08,3.0450558548264892e-05,0.001236209119880612,1.4247516515584317e-05
-796.4479387831467,366,396000,1.4493075035828659e-05,0.0010943315137954127,0.0,3324.75,-4.150783775424722e-07,55,0.00010883567940620303,-4.1513244742355493e-07,0.0,-5.407032420566714e-11,2.1972242274801568,0.0,2.9559243147714322e-08,2.8227085262888322e-05,0.0013546165116984307,1.3793215370091193e-05
-554.7968285701894,364,403200,1.5115618320897913e-05,0.001015870807212745,0.0,3324.82,8.632823219575589e-08,56,0.00010488707397971714,8.606591639704375e-08,0.0,-2.6231695679810067e-10,2.1972243488181835,0.0,2.0182014754581726e-08,2.6749235782200575e-05,0.0012501077391231326,1.4608488145447297e-05
-577.6430596291738,365,410400,1.154717086670515e-05,0.0008121824657695912,0.0,3324.82,-1.8924352292855046e-07,57,8.177922330141102e-05,-1.889889763620095e-07,0.0,2.5454652706634483e-10,2.19722471626118,0.0,2.1168807256894936e-08,2.242002946087253e-05,0.0015277225058017044,1.0300957288707112e-05
-658.8589101649293,364,417600,8.981743071903683e-06,0.001281284506484248,0.0,3324.82,-4.7160057565579825e-07,58,0.0001127381323570541,-4.714620798237115e-07,0.0,1.385002335041463e-10,2.1972239406808978,0.0,3.772719030414894e-08,4.759677330640472e-05,0.0014201886200191955,7.267843826588235e-06
-556.9392953000264,363,424800,1.3301094880317548e-05,0.001224309035854526,0.0,3324.82,-9.119823287805687e-08,59,0.00011723833027485066,-9.151105231754457e-08,0.0,-3.128194401045034e-10,2.1972241384900495,0.0,2.6504483829331003e-08,3.576392495105971e-05,0.0014173631631752338,1.4712190782655305e-05
-1509.1566305949952,363,432000,1.3962808819011723e-05,0.0009128795955480779,0.0,3324.82,-5.617948190406526e-07,60,9.069411724358216e-05,-5.615975187819822e-07,0.0,1.973001909997644e-10,2.197224519555531,0.0,1.9742813526218014e-08,2.5087750096520198e-05,0.0011922378140510523,1.2748037272996183e-05
-82.2883413740756,363,439200,1.6240584033030678e-05,0.001314453099064286,0.0,3324.81,-2.5697514276952607e-07,61,0.00012656236987923977,-2.557054477833389e-07,0.0,1.2696945618352452e-09,2.197223975705722,0.0,2.752810121656752e-08,3.620042990625452e-05,0.0016441739590535441,1.4253222566425834e-05
-1367.8689273128498,362,446400,1.5043328560698793e-05,0.0007552425908648661,0.0,3324.81,-5.334628772391543e-07,62,8.223870084162464e-05,-5.334628772391543e-07,0.0,0.0,2.19722464647558,0.0,1.728735271187761e-08,2.1105986804116264e-05,0.0010943184444713238,1.5683817851132882e-05
-112.01369759521786,362,453600,7.736202809652209e-06,0.0008739525841960246,0.0,3324.81,-2.194432088900563e-07,63,9.005945759035871e-05,-2.1842690894116775e-07,0.0,1.0162991613703476e-09,2.1972245918379887,0.0,1.514178278010452e-08,2.4569670761340936e-05,0.0014405408064977617,9.007412682519897e-06
-1220.2295942190306,361,460800,7.092405927459494e-06,0.0010425683958531966,0.0,3324.81,6.220354763949897e-09,64,9.768486753718584e-05,5.862874487881211e-09,0.0,-3.574804632205677e-10,2.1972242699035265,0.0,3.559332345113307e-08,3.1220970597284676e-05,0.0014718016810348086,8.406427428482969e-06
-316.75561995349545,361,468000,3.917117734222684e-06,0.001122092565375138,0.0,3324.81,1.6481794071283737e-07,65,0.00010749045456304042,1.6493717144183094e-07,0.0,1.1923071419062126e-10,2.1972243223556136,0.0,2.5748188234240847e-08,2.9201278804010495e-05,0.001048895602298463,6.667334201070076e-06
-894.9350323323694,360,475200,4.0247721271799735e-06,0.0009823270254900797,0.0,3324.81,-2.511494353120622e-08,66,9.578240683005654e-05,-2.4366733188141224e-08,0.0,7.482105009633718e-10,2.197224485126753,0.0,2.2063611199309936e-08,2.52306457134826e-05,0.0012424589068180745,4.435136428063954e-06
-701.1858264541563,359,482400,6.926403783103176e-07,0.0008673415245644061,0.0,3324.81,-1.6463154335843705e-07,67,9.446664414129435e-05,-1.6023606757262234e-07,0.0,4.3954784799559035e-09,2.197224474442068,0.0,1.5687821838962448e-08,1.9355153252675456e-05,0.0017447463860510598,2.3658045506747817e-06
-1101.3667470233786,359,489600,-2.8611583648412845e-06,0.001057565015730365,0.0,3324.81,9.392413515510675e-07,68,9.334122824795833e-05,9.387805829031398e-07,0.0,-4.6076828525482624e-10,2.19722446770121,0.0,2.3026405692402696e-08,3.7243564896150035e-05,0.001134005489428447,-2.005034041512176e-06
-509.47581234738936,359,496800,-6.093998029310937e-06,0.0010705599003157267,0.0,3324.81,3.307323568620234e-07,69,9.600908390422905e-05,3.31119740340405e-07,0.0,3.8738343890700994e-10,2.1972243830608944,0.0,2.9585800893645452e-08,3.943771973237761e-05,0.0011208476253152786,-7.637891592178027e-06
-904.1868325649147,359,504000,-1.4217790888036746e-06,0.0008618188450273383,0.0,3324.81,-1.7980461798844944e-07,70,8.672781726265201e-05,-1.7980461798844944e-07,0.0,0.0,2.1972245946542293,0.0,1.3112818123654228e-08,2.0388268637176633e-05,0.000923489776605216,-1.593173778358068e-06
-1539.8475786805845,359,511200,-8.938403922539521e-07,0.0008433321212061685,0.0,3324.81,2.394258631393778e-07,71,8.234662075336225e-05,2.420144698964739e-07,0.0,2.5886067689384614e-09,2.1972246786557807,0.0,1.357425160744831e-08,2.465716949109564e-05,0.0013755739138480052,-1.3684477628608435e-06
-154.58324652650998,358,518400,1.616458700333253e-06,0.000930133077172322,0.0,3324.75,-7.397105745409307e-08,72,0.0001007022881356139,-7.397105745409307e-08,0.0,0.0,2.197224403594537,0.0,1.5471130058647713e-08,2.164850094792552e-05,0.001035698243842908,2.2728599802153526e-06
-1616.0441116059012,358,525600,-1.262806497113189e-06,0.0008633644184843499,0.0,3324.84,3.0016769888074664e-07,73,7.669171301942272e-05,3.0016769888074664e-07,0.0,0.0,2.1972246807403666,0.0,2.0136396559044527e-08,3.204585575032401e-05,0.0007213714143551957,-1.1982080545677158e-06
-544.5257183424127,358,532800,-4.025786953133569e-06,0.0006718387256311928,0.0,3324.84,7.711271859363254e-08,74,7.024487280289207e-05,7.809593342006047e-08,0.0,9.832146422131364e-10,2.1972248310039917,0.0,8.235542219347273e-09,1.6062281279535118e-05,0.001383834433919573,-3.47672360630138e-06
-1310.220186582652,358,540000,-1.5184109167770894e-06,0.001109471404709832,0.0,3324.84,2.3103260911714258e-07,75,8.880180300179721e-05,2.3155154626718408e-07,0.0,5.189371451071641e-10,2.1972243733790817,0.0,3.075834816755387e-08,4.2566179086076527e-05,0.0010356622823476072,-1.8033840597229994e-06
-213.30479231332174,357,547200,4.3719314799177335e-07,0.0009727062876215927,0.0,3324.84,2.0895585315187248e-07,76,9.291747104781579e-05,2.0936432680183854e-07,0.0,4.084741948564634e-10,2.197224512061802,0.0,1.6919970099752267e-08,2.3632960685362397e-05,0.0013283228554102707,-2.2356028078041667e-07
-1214.6230712250297,357,554400,1.655702812679008e-07,0.0011232851306279858,0.0,3324.84,-5.668239553928842e-08,77,9.119271621265008e-05,-5.599508205612384e-08,0.0,6.873138976478305e-10,2.1972245116839333,0.0,2.384333391646637e-08,3.974656681157464e-05,0.001231788334191353,-3.0741465983077264e-06
-757.414471913202,357,561600,3.7398122238984412e-06,0.0010089288897754754,0.0,3324.79,-7.293128709545753e-08,78,9.147188368393267e-05,-7.188634382280676e-08,0.0,1.0449432388154059e-09,2.1972244691599325,0.0,1.8531758141912405e-08,2.8750767995564493e-05,0.0010739569888007134,3.7594328003839214e-06
-1301.8625118692212,356,568800,3.495262816720156e-07,0.0007358945611056556,0.0,3324.79,2.7546390484157553e-08,79,6.8589378284211e-05,2.7521517106725746e-08,0.0,-2.4873390384409315e-11,2.1972248499702527,0.0,1.519835866214095e-08,1.9658779603569496e-05,0.0011464560986785897,9.846179363990803e-07
-497.2814734262443,356,576000,-3.2474029285906895e-06,0.0011304038270472986,0.0,3324.79,3.0785561830016914e-07,80,8.953662433324949e-05,3.0885043402626184e-07,0.0,9.948159303737232e-10,2.197224444691065,0.0,3.5285426334127483e-08,4.371454858297318e-05,0.0012887813692821217,-3.848600466964477e-06
-793.3910336310711,356,583200,4.441764739317375e-06,0.0009484558162076277,0.0,3324.79,8.005293825971131e-08,81,8.809091548217776e-05,8.066329198846889e-08,0.0,6.103537361590658e-10,2.1972244919292505,0.0,1.790067013022637e-08,2.5096022368577387e-05,0.0009774779077643611,3.831667431672571e-06
-1045.7874545471889,356,590400,5.284360832901217e-06,0.0009820666498009754,0.0,3324.79,-7.843137077716026e-08,82,8.709933568242161e-05,-7.719112976110017e-08,0.0,1.2402410456660262e-09,2.1972245932838104,0.0,1.733974717726485e-08,3.073622414179359e-05,0.001294986230662245,4.7723655650899386e-06
-284.6592090994215,356,597600,8.514529425617768e-06,0.0010343816437732728,0.0,3324.79,-1.8882616675315353e-07,83,9.62638523723009e-05,-1.8643606892175687e-07,0.0,2.3900989479638415e-09,2.1972244169409314,0.0,1.994331963283563e-08,2.6690116189223648e-05,0.001196564472827107,9.24290250083004e-06
-1771.4309681652207,356,604800,3.243334877661784e-06,0.0006836271715978693,0.0,3324.62,-7.707474615390734e-08,84,6.438534823107951e-05,-7.707474615390734e-08,0.0,0.0,2.1972248876725553,0.0,1.226275455660454e-08,2.0476199237861308e-05,0.0006868639750116749,3.8292435362394664e-06
-515.5521377538877,355,612000,-4.316689629658434e-06,0.0006481948644859801,0.0,3324.62,-5.1295336289140876e-08,85,6.733963388630819e-05,-5.1295336289140876e-08,0.0,0.0,2.1972248621403225,0.0,1.1064999804018788e-08,1.7876900069707496e-05,0.0006755138775422401,-5.026930081142617e-06
-1646.4116698218947,355,619200,1.2825159319528025e-06,0.0008406264693981427,0.0,3324.62,4.356759588881972e-09,86,7.35591215061504e-05,4.356759588881972e-09,0.0,0.0,2.1972246454348645,0.0,3.025543981658304e-08,2.713929699342748e-05,0.0005561069043154469,1.3185287492372626e-06
-203.70976033340685,355,626400,3.4790025593212806e-06,0.0009832933559920651,0.0,3324.62,1.6579799747504954e-07,87,8.808655074087963e-05,1.6579799747504954e-07,0.0,0.0,2.19722462862257,0.0,1.9558616864026265e-08,2.622175566159669e-05,0.0005013465222925584,4.9749304852963615e-06
-1251.2662769944704,355,633600,-8.836179283558442e-07,0.0007690489790020943,0.0,3324.62,5.4690055568050294e-08,88,7.259471736565573e-05,5.4690055568050294e-08,0.0,0.0,2.1972247608691924,0.0,1.5398243954767344e-08,2.079925988916739e-05,0.00046855939531002463,-3.1220968137901645e-07
-641.4426624982256,355,640800,3.1795910158591296e-07,0.0007944433407747766,0.0,3324.68,8.431920998992341e-08,89,7.92305288999198e-05,8.431920998992341e-08,0.0,0.0,2.197224654170571,0.0,1.7167846173066462e-08,1.6964714863148876e-05,0.00041976621647763364,-5.043006852427199e-07
-1684.6375087282581,355,648000,-2.452625749387621e-06,0.0004963623207288432,0.0,3324.68,-1.0748724859941781e-07,90,5.267106196778172e-05,-1.0748724859941781e-07,0.0,0.0,2.1972250206224504,0.0,6.94905620127043e-09,1.0334613082551143e-05,0.00031483966213170393,-2.2140145382076344e-06
