approx_kl_divergence,fps,value_loss,explained_variance,P01:episode_rewards,episode_length,epoch_idx,policy_entropy,advantage_norm,grad_norm,PMM:episode_rewards,clip_fraction,policy_loss,P09:episode_rewards,frames
0.0016874532934110676,244,0.014045719288697,4.8428773880004884e-09,150.0,399.81,27,1.2560559153556823,15.968717968463897,0.05080497000834462,276.75,0.1143310546875,-0.0007222289772471413,477.5000000000002,276480
0.0025141965873217488,243,0.015327969056670554,-8.195638656616212e-09,150.0,395.84,28,1.392077063769102,15.968717849254608,0.05488801486053925,272.75,0.1500244140625,-0.0007838874007575214,407.5000000000006,286720
0.0018199198457296006,243,0.01699771793500986,8.195638656616212e-09,150.0,392.88,29,1.4657464034855365,15.968717873096466,0.053141902010070095,298.25,0.118701171875,-0.0008046660499530844,550.0,296960
0.0027336443995409354,243,0.014436886401381344,-3.3527612686157227e-09,125.0,385.04,30,1.5023324742913247,15.96871793270111,0.0610218634029611,291.5,0.197509765625,-0.0015497732856601942,527.5000000000002,307200
0.0027434788307118653,243,0.013894551890552975,3.3527612686157227e-09,125.0,379.77,31,1.564965868741274,15.968717736005782,0.06074869764883713,298.0,0.2075439453125,-0.0014865232849842868,575.0,317440
0.0025678466953934277,243,0.012483622060972265,1.1175870895385742e-09,75.0,368.05,32,1.5876314423978328,15.968717902898788,0.05805227464512196,271.25,0.190673828125,-0.001117981376228272,527.5000000000002,327680
0.0026707207352558273,243,0.010720595540260548,-3.725290298461914e-09,50.0,353.85,33,1.542300460487604,15.968717777729035,0.05248639823526098,236.0,0.19013671875,-0.0012536266389361118,552.5000000000002,337920
0.002307979703880392,243,0.011810206984955584,7.450580596923829e-10,50.0,346.52,34,1.5695331983268261,15.968717813491821,0.05795114197266656,220.25,0.1802978515625,-0.0013161330149159766,502.5000000000002,348160
0.002630172904031269,242,0.01098876659089001,-1.564621925354004e-08,25.0,341.12,35,1.5485443599522113,15.968717646598815,0.05573324125135681,203.25,0.1783935546875,-0.0010874535793846008,477.5000000000002,358400
0.003016639726223502,242,0.008254342807595095,-3.7252902984619143e-10,25.0,337.61,36,1.4345945075154305,15.968717622756959,0.049744581282140335,192.75,0.2119873046875,-0.0016052500810474156,475.0,368640
0.0028608239870663967,242,0.008840948437864427,2.2351741790771484e-09,25.0,333.05,37,1.4114216439425946,15.968717819452285,0.05204729020768915,167.0,0.1906005859375,-0.0016599096634308808,377.5000000000002,378880
0.002831707864066857,242,0.006792332091026765,-1.1920928955078126e-08,25.0,326.1,38,1.3082604385912417,15.968717449903489,0.047738444560511864,140.0,0.181494140625,-0.0010057526436867193,305.00000000000045,389120
0.0028747606721708507,242,0.007929114865231669,-7.450580596923829e-10,25.0,322.02,39,1.4288359448313712,15.968717193603515,0.048772434119914596,120.75,0.195703125,-0.0017140747688245029,225.0,399360
0.0030790240246403753,243,0.008188606652902308,6.7055225372314455e-09,25.0,310.56,40,1.460025752335787,15.968717509508133,0.05489137534583025,107.0,0.25419921875,-0.0019040458879317156,200.0,409600
0.0027773928569388316,242,0.0063539730791490005,-1.3411045074462891e-08,25.0,307.12,41,1.4251452393829822,15.968717288970947,0.05211638750000387,101.0,0.19609375,-0.0011197084655577782,177.50000000000023,419840
0.0029720469264077564,242,0.008704640832002042,-1.1548399925231934e-08,25.0,305.4,42,1.3801626555621624,15.968717724084854,0.05414486173092568,103.0,0.19453125,-0.0018079952445987147,200.0,430080
0.0022868074738084943,242,0.008406368138821563,-8.940696716308593e-09,25.0,310.1,43,1.3522686608135701,15.968717676401138,0.051482522672087826,107.75,0.1506103515625,-0.000926769928264548,200.0,440320
0.0026441268941653105,242,0.007556151841345127,-2.9802322387695314e-09,25.0,312.08,44,1.3290980733931064,15.968717741966248,0.04844131470917018,116.5,0.1694580078125,-0.0012673778936004964,225.0,450560
0.0021081053925058766,242,0.006032292892450641,4.8428773880004884e-09,25.0,310.42,45,1.2368603959679603,15.968717581033706,0.048978839684512256,105.75,0.1369384765625,-0.0007358806058618938,225.0,460800
0.0025157527540272894,242,0.00551540484684665,9.313225746154785e-09,25.0,306.14,46,1.2214310258626937,15.968717700242996,0.048192255252422614,87.25,0.1638427734375,-0.0005915253135754028,175.0,471040
0.0019317901478643762,242,0.004973083623136176,-2.6077032089233397e-09,25.0,301.06,47,1.1916107073426248,15.968716269731521,0.04324959571780214,67.25,0.1361572265625,-0.0009551875184115489,150.0,481280
0.002641975490334403,242,0.004389253651348212,2.9802322387695314e-09,0.0,296.07,48,1.266675428301096,15.968711543083192,0.04364807902357397,58.0,0.1816162109375,-0.0009622733919968596,127.50000000000021,491520
0.0034434258995588605,242,0.004323594469246928,1.080334186553955e-08,0.0,293.06,49,1.3133418709039688,15.968716472387314,0.04893781566769417,55.75,0.257666015625,-0.0009400415721756872,125.0,501760
0.0031705999339919798,242,0.006400396081471626,-8.568167686462402e-09,0.0,293.5,50,1.341186411678791,15.968717235326768,0.04874352342841161,60.0,0.23388671875,-0.001542617064114893,125.0,512000
0.003734515496603308,242,0.006731084843841018,7.82310962677002e-09,25.0,301.59,51,1.3963125787675381,15.968717575073242,0.05059869623836215,78.25,0.23759765625,-0.001300086235642084,150.0,522240
0.0038832918942517834,242,0.006303897504403721,4.470348358154297e-09,25.0,308.37,52,1.444106286764145,15.968717575073242,0.05452465601757943,90.0,0.29658203125,-0.0019471940344374162,150.0,532480
0.0038108046940351415,242,0.00451870572721873,-1.2293457984924316e-08,25.0,303.33,53,1.3947349153459072,15.968716067075729,0.04853547205630665,81.0,0.2205322265625,-0.0010433476949401666,150.0,542720
0.0024501758643282303,242,0.005615302891362717,2.9802322387695314e-09,25.0,300.14,54,1.346771913021803,15.968716925382614,0.0483756412337212,68.25,0.18291015625,-0.0009516967482340987,150.0,552960
0.0023317291604826097,242,0.004263621041638998,-3.7252902984619143e-10,0.0,295.7,55,1.29990274310112,15.968716138601303,0.045881182677970304,57.5,0.1657470703125,-0.0005731263165216661,125.0,563200
0.002980850488052056,241,0.005623344069226733,-8.568167686462402e-09,25.0,296.58,56,1.2355353765189647,15.96871750354767,0.04726881472433673,62.25,0.253125,-0.0016252061854174827,125.0,573440
0.002787244487700491,241,0.004814517896738835,-1.601874828338623e-08,25.0,295.31,57,1.22812737300992,15.968717032670975,0.04738274870012203,61.25,0.200244140625,-0.0008440574354608543,125.0,583680
0.004844508768997002,241,0.002824466617954613,-1.7136335372924803e-08,0.0,294.5,58,1.1750825770199298,15.968714159727096,0.044996311070757106,53.5,0.293994140625,-0.001571779730147682,125.0,593920
0.004637379969264543,241,0.003789492728742516,-8.568167686462402e-09,0.0,292.18,59,1.2884690500795841,15.968716359138488,0.04424320647675179,46.5,0.2560302734375,-0.000983179711693083,125.0,604160
0.004141449303619993,240,0.0042650831532682785,3.3527612686157227e-09,0.0,289.68,60,1.332569969445467,15.968715995550156,0.04652362038650161,44.0,0.2380126953125,-0.0011058641188355979,102.50000000000021,614400
0.003628058697177039,240,0.004799972075852565,-1.6763806343078613e-08,0.0,293.92,61,1.3162178106606006,15.968715578317642,0.04913365063512741,58.0,0.24267578125,-0.0011817876147688366,125.0,624640
0.005039298311885432,241,0.005247876677386109,3.7252902984619143e-10,0.0,292.88,62,1.277196143567562,15.968704915046692,0.04172852932536136,60.5,0.2839599609375,-0.0012305757074500435,125.0,634880
0.002752355812162932,240,0.007253795369251748,4.470348358154297e-09,0.0,299.88,63,1.389566706866026,15.96871789097786,0.049161562442204994,76.5,0.196826171875,-0.00042782516538864,150.0,645120
0.0021764517465527435,240,0.007569166496614344,-5.587935447692871e-09,0.0,303.08,64,1.3026977956295014,15.968717670440673,0.0465937304936698,85.5,0.147314453125,-0.0007922301596408942,200.0,655360
0.002378779626121741,240,0.007945836243425219,-3.7252902984619143e-10,0.0,309.44,65,1.3295850537717342,15.968717378377914,0.04972930565060566,100.25,0.1583740234375,-0.0008591337915277109,200.0,665600
0.003081168215027219,240,0.00580895253015683,-1.862645149230957e-09,0.0,307.83,66,1.3612617775797844,15.968713653087615,0.050719432110586916,91.0,0.2392333984375,-0.0011509380590723594,200.0,675840
0.0030575198731753518,240,0.00704408098517888,5.587935447692871e-09,0.0,310.23,67,1.285801710933447,15.968717682361603,0.04231361382060181,102.5,0.1837890625,-0.0013701649126232952,202.50000000000023,686080
0.0021737558284030457,240,0.008216791538870893,8.568167686462402e-09,0.0,314.6,68,1.275850410759449,15.96871770620346,0.04672240012814945,108.0,0.143994140625,-0.0006800129394832766,227.5000000000002,696320
0.002805351543841539,240,0.006693444927987002,2.9802322387695314e-09,22.500000000000007,320.89,69,1.2129546478390694,15.968717402219772,0.0436819501336735,117.75,0.1783447265625,-0.0012156532786320895,250.0,706560
0.002875625167371254,240,0.009596707586024423,-7.82310962677002e-09,0.0,323.03,70,1.3642345309257506,15.968717926740647,0.0506194255874262,122.5,0.20146484375,-0.0014851568928861524,250.0,716800
0.0034305054899618883,240,0.007384747947435244,-1.1175870895385742e-09,0.0,316.14,71,1.425956130772829,15.968717849254608,0.05277480597294001,113.75,0.2556640625,-0.0015095001697773113,250.0,727040
0.0018602256687586306,240,0.010270494900350969,-1.4901161193847656e-08,22.500000000000007,315.21,72,1.4583830900490284,15.968717694282532,0.05474039885619817,121.25,0.13291015625,-0.000870288682563114,225.0,737280
0.0024095714413306267,240,0.007946125556190963,-1.1175870895385742e-08,25.0,314.88,73,1.416713424026966,15.9687175989151,0.05257697414549008,120.75,0.19501953125,-0.0010233379842247814,225.0,747520
0.003142221159117753,240,0.010113930310581054,-2.9802322387695314e-09,25.0,323.74,74,1.485180676728487,15.968717622756959,0.05543598682133762,150.0,0.2382080078125,-0.0015607571564032695,300.0,757760
0.0024400457388992435,239,0.0068671640632601335,-5.960464477539063e-09,25.0,322.78,75,1.465464510768652,15.968717563152314,0.05003085403070877,149.0,0.1930908203125,-0.0012748977303999709,375.0,768000
0.002461172884716234,239,0.007064243397292102,5.587935447692871e-09,25.0,318.73,76,1.3607464842498302,15.968716752529144,0.04641596907557964,130.0,0.155126953125,-0.0008608175230619963,250.0,778240
0.003138699443866244,239,0.00748957522719138,7.078051567077636e-09,0.0,321.34,77,1.4014407098293304,15.968717330694199,0.04983061538112624,119.25,0.2337158203125,-0.0012135060860600788,225.0,788480
0.0029362841552057263,239,0.007059154004627999,4.097819328308106e-09,0.0,321.02,78,1.3951397582888603,15.968717563152314,0.04907882366728651,109.0,0.2056884765625,-0.0014157609279209283,200.0,798720
0.002509997846340184,239,0.006485546744261228,-1.862645149230957e-09,0.0,324.89,79,1.2006522975862026,15.968717443943024,0.03963735766862615,116.75,0.151416015625,-0.0012913989325170406,202.50000000000023,808960
0.0033609430532067107,239,0.0033939533399675705,-1.0430812835693359e-08,0.0,308.98,80,1.2945497043430805,15.968630588054657,0.040619132401085556,82.0,0.2115234375,-0.0010413518532004673,150.0,819200
0.0035125441536081325,239,0.0055149304850147015,-1.2665987014770507e-08,0.0,305.35,81,1.4822599194943904,15.96871685385704,0.04787563625975848,77.0,0.2240478515625,-0.0009970004812203115,150.0,829440
0.0031239032105872867,239,0.004954246854686062,-1.4901161193847657e-09,0.0,298.76,82,1.507533183693886,15.968715685606004,0.04529522390212827,65.0,0.21611328125,-0.0008712783768714871,102.50000000000021,839680
0.0037170737259430097,239,0.005209896557153116,-5.215406417846679e-09,0.0,300.99,83,1.5588935784995557,15.968716531991959,0.0504107012261232,82.75,0.3004150390625,-0.0016373261496482883,175.0,849920
0.0029730649132034158,239,0.006178194029598671,3.7252902984619143e-10,0.0,296.65,84,1.5832024104893208,15.968717789649963,0.05142074020216135,80.75,0.2232666015625,-0.0008403988038480747,152.50000000000023,860160
0.003543426613595102,239,0.005061438992430567,-1.30385160446167e-08,0.0,300.93,85,1.4977529652416706,15.968714356422424,0.04893905187099738,87.0,0.276953125,-0.0018207541652373038,175.0,870400
0.003889974941955643,239,0.004700480095695525,3.3527612686157227e-09,0.0,300.51,86,1.461908508837223,15.968715131282806,0.04560386383698207,77.5,0.2666748046875,-0.0015124060912057758,152.50000000000023,880640
0.0034658553479857803,239,0.00363256103118772,3.3527612686157227e-09,0.0,299.41,87,1.45528259947896,15.968698763847351,0.04178818125266391,61.75,0.2583251953125,-0.0009619310058042174,125.0,890880
0.002427767625090382,239,0.0033742164217017033,9.313225746154785e-09,0.0,293.28,88,1.1629961803555489,15.968715560436248,0.03017652616464017,47.5,0.1529541015625,-0.0011478275744593702,100.0,901120
0.0026607878980371424,239,0.003078667130473356,-9.313225746154785e-09,0.0,289.58,89,1.1256426692008972,15.968704348802566,0.03144035660662596,39.0,0.1562255859375,-0.0010903281088758376,77.50000000000021,911360
0.0030802246137000113,239,0.003853917933395223,-8.568167686462402e-09,0.0,289.11,90,1.17533366009593,15.968711787462235,0.03328771810208165,42.0,0.1634521484375,-0.0004860809651290765,100.0,921600
0.0030195649315032822,239,0.005317824510620994,4.097819328308106e-09,0.0,289.57,91,1.267071959376335,15.968717157840729,0.04209505755350652,52.0,0.1952880859375,-0.0008433137394604273,125.0,931840
0.002715763827063711,239,0.008360013878700556,-4.8428773880004884e-09,0.0,299.67,92,1.3612403616309166,15.968717813491821,0.04901700843797345,76.25,0.1821044921875,-0.0010142537317733512,175.0,942080
0.0028726906328984114,239,0.006776807372949634,-1.9371509552001954e-08,0.0,306.42,93,1.371972346305847,15.968715399503708,0.04716054020542996,99.75,0.18134765625,-0.0011788045769208111,225.0,952320
0.0022922193185365815,239,0.0042183132479749474,1.1175870895385742e-09,0.0,305.92,94,1.374733079224825,15.968716943264008,0.04266856615116053,94.5,0.1818603515625,-0.0010694675343984271,202.50000000000023,962560
0.003441282481696817,239,0.003601073030156954,-7.450580596923828e-09,0.0,295.86,95,1.4339414261281491,15.96871239542961,0.04382055817512852,70.25,0.245263671875,-0.0013414938650385011,125.0,972800
0.0032006519413812383,238,0.004788375204297068,2.0489096641540527e-08,0.0,291.89,96,1.4299261160194874,15.968716007471084,0.04305251498166524,53.0,0.193603515625,-0.0008226462145103141,102.50000000000021,983040
0.002890859851135019,238,0.0060353468848759915,-2.1979212760925294e-08,0.0,294.07,97,1.36222013682127,15.968714314699174,0.04981547700340429,63.5,0.2353759765625,-0.0008369890649191803,125.0,993280
0.002198481692153109,238,0.012299434976375779,2.9802322387695314e-09,0.0,305.55,98,1.399806373566389,15.96871782541275,0.054536984080922155,106.5,0.1658447265625,-0.0015500360757869202,227.5000000000002,1003520
0.0022503309016315143,238,0.01375373831106117,-5.215406417846679e-09,25.0,320.93,99,1.3804363004863263,15.968717944622039,0.05727367415875691,174.0,0.186962890625,-0.0012745646279654465,402.5000000000002,1013760
0.002002556277676604,238,0.013980823735255398,4.097819328308106e-09,72.50000000000001,337.34,100,1.3414570540189743,15.968717950582505,0.056114929556671175,220.75,0.163330078125,-0.0009584045255905949,427.5000000000002,1024000
0.0020052099403642387,238,0.014307665558953886,-3.091990947723389e-08,100.0,341.25,101,1.3168672405183315,15.968717843294144,0.054721986340002304,243.75,0.1551025390625,-0.0013999180544487899,457.5000000000006,1034240
0.001506358668405028,238,0.013338986929738894,1.862645149230957e-09,75.0,342.46,102,1.30955655798316,15.968717974424361,0.05291640605058897,237.75,0.1146240234375,-0.0005223047726758522,452.50000000000017,1044480
0.002216900630889995,238,0.013833773414808093,7.82310962677002e-09,75.0,340.65,103,1.3546614475548266,15.968717962503433,0.056073071708485266,231.75,0.153271484375,-0.0007984402272995794,452.50000000000017,1054720
0.001600760604981133,238,0.015331380954376073,6.332993507385254e-09,75.0,340.77,104,1.400353839993477,15.968717944622039,0.054205103333122895,234.5,0.135400390625,-0.00044183128848089835,475.0,1064960
0.002052255642104228,238,0.013760696335521062,1.7136335372924803e-08,100.0,344.61,105,1.3920769982039929,15.968718045949936,0.05712496279889999,244.75,0.136279296875,-0.0006572359154233709,477.5000000000002,1075200
0.002410385678933835,238,0.008288027638946005,3.3527612686157227e-09,50.0,338.92,106,1.491102822124958,15.96871738433838,0.05518468143178283,223.75,0.2028564453125,-0.0007585957937408239,452.50000000000017,1085440
0.0023927381284863714,238,0.010406137733662035,8.195638656616212e-09,50.0,332.66,107,1.457079253345728,15.968717807531357,0.05659635109517649,194.25,0.2040283203125,-0.001509763559079147,402.5000000000002,1095680
0.001995594923744193,238,0.009220419600387686,1.30385160446167e-08,25.0,322.08,108,1.4771291628479957,15.968717741966248,0.04997827187639652,155.25,0.1573974609375,-0.001101469681452727,325.0,1105920
0.0023930051924629936,238,0.012147613932029344,-1.1548399925231934e-08,25.0,323.57,109,1.4788167111575603,15.968717741966248,0.057503413148957704,163.25,0.1887451171875,-0.0010374696787039284,280.00000000000045,1116160
0.0023338743886654354,238,0.012049735614345991,-1.899898052215576e-08,47.50000000000001,331.99,110,1.5565617829561234,15.968717783689499,0.05765832881466022,180.25,0.205078125,-0.0011522452972712927,402.5000000000002,1126400
0.0024057412529259635,238,0.011442526298924349,4.8428773880004884e-09,50.0,344.36,111,1.574678697437048,15.968717819452285,0.05657769390134151,197.75,0.2015380859375,-0.0013898114091716706,402.5000000000002,1136640
0.002031177119238237,238,0.011360758983937558,2.6077032089233397e-09,50.0,349.52,112,1.541285114735365,15.968717885017394,0.05610965992494961,194.0,0.1689697265625,-0.0011799488671385915,375.0,1146880
0.0020393121893221176,238,0.013852752628736198,-1.9744038581848144e-08,47.50000000000001,346.08,113,1.5258939139544965,15.968717902898788,0.05973396482052047,204.0,0.1791259765625,-0.0010971142488415352,377.5000000000002,1157120
0.002209381484590267,238,0.013341567435418256,-2.16066837310791e-08,50.0,352.61,114,1.4353666931390763,15.96871770620346,0.05679987432802715,225.5,0.1699951171875,-0.0014953229096136057,425.0,1167360
0.002036286018028477,238,0.014152830876992085,-1.1175870895385742e-08,97.5,354.72,115,1.502238032221794,15.968717896938324,0.05895511642215602,234.75,0.1843505859375,-0.0012458375378628262,502.5000000000002,1177600
0.0019556419522160696,238,0.008844540138670708,-9.313225746154785e-09,50.0,351.67,116,1.5456860385835172,15.968717777729035,0.05523188092021701,212.0,0.17216796875,-0.0007485675825591898,377.5000000000002,1187840
0.002858079909708522,238,0.007741345940485189,-7.82310962677002e-09,25.0,338.87,117,1.5469280555844307,15.968717783689499,0.05313652340914332,176.0,0.25703125,-0.0018662499347556149,327.5000000000002,1198080
0.0020918853712714736,238,0.010925963920453797,-1.1175870895385742e-08,25.0,327.24,118,1.560793449729681,15.968717539310456,0.05741053726039789,148.75,0.1908447265625,-0.001578905737187597,327.5000000000002,1208320
0.0021518628495925895,238,0.009673900408961345,1.601874828338623e-08,25.0,328.17,119,1.5814510941505433,15.968717813491821,0.05456877449774815,146.25,0.19443359375,-0.001183700056571979,275.0,1218560
0.0025291095606462476,238,0.011462280767591437,3.7252902984619143e-10,25.0,329.89,120,1.5616453096270562,15.96871782541275,0.05529871006013143,165.5,0.19375,-0.0011871332259033806,300.0,1228800
0.002664257466562958,238,0.013115316721086855,-2.2351741790771484e-08,25.0,337.12,121,1.5611703366041183,15.968717712163926,0.05995291779731808,185.75,0.230859375,-0.0017347741923003923,330.0000000000004,1239040
0.002011389692989951,238,0.01208132104802644,-3.725290298461914e-09,50.0,337.48,122,1.568016204237938,15.968717813491821,0.055803937544531515,198.5,0.1772705078125,-0.001078048256022157,352.5000000000002,1249280
0.002113446541397934,238,0.013568522305286023,-5.215406417846679e-09,50.0,341.81,123,1.5475702978670598,15.968717712163926,0.059582035374915576,204.75,0.1933837890625,-0.0013639616317959735,350.0,1259520
0.002035379003007165,237,0.012460378833930008,-1.2293457984924316e-08,50.0,342.33,124,1.4755623780190945,15.968717813491821,0.054406466305416845,204.75,0.180810546875,-0.0014360814180690794,350.0,1269760
0.001652615478366215,237,0.011082490000262624,7.82310962677002e-09,47.50000000000001,335.57,125,1.4485480196774005,15.968717831373215,0.050711762573028916,190.75,0.1426513671875,-0.0005783072185295169,327.5000000000002,1280000
0.0017828536600518418,238,0.013633765772101469,-1.3783574104309083e-08,47.50000000000001,338.45,126,1.4169340796768666,15.968717902898788,0.055483496712344246,199.5,0.1554931640625,-0.0010579868787317537,350.0,1290240
0.0018881948271996408,238,0.01235715409347904,-4.8428773880004884e-09,50.0,335.12,127,1.3502152033150197,15.96871775984764,0.051621696228282145,204.25,0.1463623046875,-0.0014426719793846133,327.5000000000002,1300480
0.0019162557335278053,238,0.010501999154075747,-3.3527612686157227e-09,25.0,329.3,128,1.4064721085131169,15.968717652559281,0.05127896752674482,197.25,0.1553955078125,-0.0010320044719264842,327.5000000000002,1310720
0.0019204302438708964,238,0.014898933295626193,-1.0430812835693359e-08,50.0,330.42,129,1.4024290204048158,15.968717867136002,0.05321304289255084,210.25,0.16142578125,-0.0010521245476411423,360.0000000000009,1320960
0.0014411809951070608,237,0.014814469536941034,7.82310962677002e-09,72.50000000000001,342.88,130,1.3627543687820434,15.968717843294144,0.050820591079845344,225.5,0.121435546875,-0.0006855706666101469,457.5000000000006,1331200
0.0016103396651146796,237,0.014432033695629797,2.384185791015625e-08,100.0,353.05,131,1.4200496882200242,15.968717956542969,0.05477786118052941,251.75,0.1544189453125,-0.0009522277232463239,460.0000000000008,1341440
0.002052078388408063,237,0.014559026413189713,1.6763806343078613e-08,125.0,363.26,132,1.4707188785076142,15.968717795610427,0.059058579523659595,272.5,0.1868896484375,-0.0015997043028619373,550.0,1351680
0.0015718820591033023,237,0.01580835550557822,-5.960464477539063e-09,125.0,358.08,133,1.3619976751506329,15.968717992305756,0.05074061969097711,261.75,0.1346435546875,-0.0008394257893087342,402.5000000000002,1361920
0.0015377323821041955,237,0.016347523509466555,-5.587935447692871e-09,125.0,353.69,134,1.2933828078210354,15.968718093633651,0.051696352274096094,252.75,0.1215087890625,-0.0008201917240512558,375.0,1372160
0.0016073486739628605,237,0.016347689837857615,2.2351741790771484e-09,125.0,355.04,135,1.3132866054773331,15.968718081712723,0.05154691510617956,269.75,0.13212890625,-0.000961044400537503,377.5000000000002,1382400
0.0019448176292598874,237,0.01526054307250888,6.7055225372314455e-09,150.0,351.29,136,1.3328606694936753,15.968717980384827,0.049994093846787276,269.5,0.14892578125,-0.001362438447540626,402.5000000000002,1392640
0.0020704078696951456,237,0.013692409309442155,1.4901161193847657e-09,125.0,342.38,137,1.2087942078709601,15.96871793270111,0.04578530147851826,258.0,0.1531494140625,-0.0013410073843260761,427.5000000000002,1402880
