grad_norm,value_loss,PMM:episode_rewards,P01:episode_rewards,fps,P09:episode_rewards,episode_length,advantage_norm,epoch_idx,frames,policy_loss,policy_entropy,explained_variance
3.208616574220315,0.09444918424080243,0.8918918918918919,0.0,239,2.0,164.1891891891892,1.8043065156042575,1,8000,0.028012649680895264,1.298281160593033,-0.4617098617553711
0.2217138206523613,0.01293219754875281,1.4819277108433735,0.0,232,3.0,183.48192771084337,1.1768230228126049,2,16000,0.0027966842672321945,1.3663180577754974,-0.023289156556129457
0.19315818343475782,0.0159182686265558,1.95,0.0,249,6.1000000000000085,199.7,1.374258810132742,3,24000,0.0017997659277170896,1.3762979006767273,-0.0029326516389846804
0.44534561645642257,0.02191153491352452,1.83,0.0,259,4.1000000000000085,198.44,1.4803238231688738,4,32000,0.0054419292343663985,1.3629869318008423,-0.14197451531887054
0.21872692708224764,0.015570170690771191,1.67,0.0,261,5.0,192.74,1.3511710299551487,5,40000,0.000772936122025385,1.377282441854477,-0.027109625935554504
0.22440376870301218,0.015493475740495342,1.54,0.0,264,4.0,190.79,1.3472132308781146,6,48000,0.0009500801427930128,1.378662588596344,-0.018213133215904235
0.21687692101368916,0.013963629749086976,1.66,0.0,263,4.0,194.17,1.2280641274899244,7,56000,0.0015105314465472474,1.3818486225605011,-0.020306740403175354
0.31864700500511595,0.017766275440390018,1.5,0.0,266,4.0,186.31,1.400173650830984,8,64000,-0.0007990284031257033,1.366687422990799,-0.07335361242294311
0.3002592527298541,0.015680843480404293,1.48,0.0,266,4.0,185.23,1.3084014803916215,9,72000,0.0031231906988250556,1.3688949465751648,-0.03275823056697846
0.2815489821996215,0.015551569975277743,1.79,0.0,266,5.0,196.13,1.317258900180459,10,80000,0.0005163169562001713,1.3793826377391816,0.030425117611885072
0.1886726272742238,0.008939891533591435,1.3,0.0,266,3.1000000000000085,176.7,0.9488255397230386,11,88000,0.0008600373321678489,1.374883668422699,-0.018038408160209657
0.26993345902955945,0.01155940942800953,0.9,0.0,267,3.0,163.23,1.1105030059814454,12,96000,9.068984829355031e-05,1.3798795306682587,0.07927072703838349
0.3729468651916497,0.015266457924735733,1.28,0.0,267,3.0,176.45,1.3918701723217963,13,104000,0.0017898886985494755,1.3730886173248291,0.15964419901371002
0.30553174711565223,0.012611325609614142,1.53,0.0,268,4.0,186.52,1.2802531859278679,14,112000,-0.0010740785046073143,1.3692632186412812,0.1936237782239914
0.430495361611377,0.017141729223076253,1.31,0.0,269,3.0,178.54,1.5087094897031783,15,120000,-0.0015037038357695565,1.3740410006046295,0.29385902285575866
0.3554864954392734,0.012904181847989093,1.18,0.0,269,3.0,171.19,1.269783717393875,16,128000,-0.0021871250002732266,1.3679728770256043,0.18433979630470276
0.3758136084895565,0.011863433805701788,1.07,0.0,268,2.0,166.48,1.2549309301376343,17,136000,-0.000757408511126414,1.3654559063911438,0.49232523024082187
0.3939159997542273,0.013258573927450924,1.22,0.0,269,3.0,171.83,1.366123061478138,18,144000,-0.0024440442287595944,1.366966177225113,0.41104079604148863
0.4433282575895569,0.014118229754967616,1.3,0.0,269,3.0,172.99,1.330144105553627,19,152000,-0.0014599180391815026,1.367561069726944,0.4289932388067246
0.36910044732623226,0.011612687672604807,1.34,0.0,269,3.0,175.57,1.2397780126333238,20,160000,0.0007545765719260089,1.3719441759586335,0.5749344992637634
0.3964967473083823,0.010876081928727218,1.31,0.0,269,3.0,177.4,1.1660543864965438,21,168000,-0.0052986632630927484,1.376675317287445,0.6093263959884644
0.37904589196238087,0.011706890267669223,1.2,0.0,269,3.0,173.24,1.2413087290525437,22,176000,-0.002428350019854406,1.3658548164367676,0.6480330222845078
0.29801291735509655,0.007342856532195583,1.04,0.0,269,3.0,168.17,0.9964927269518375,23,184000,-0.0032630016416078434,1.3610475623607636,0.6354422533512115
0.38550995111990294,0.012782088518724777,1.28,0.0,269,3.0,179.18,1.3086072373390198,24,192000,-0.002350079001626,1.3775868809223175,0.6893514174222947
0.4026729973052514,0.012169435829855501,1.52,0.0,270,4.0,188.72,1.2976681265234946,25,200000,-0.003614715525181964,1.3685170686244965,0.7112839871644974
0.3405666799861006,0.009179320849361829,1.57,0.0,270,4.1000000000000085,190.64,1.129102874994278,26,208000,-0.0017866545799188316,1.3715276849269866,0.8153875130414963
0.4215367748471099,0.013028438953915611,1.73,0.0,270,5.0,192.54,1.3679806971549988,27,216000,-0.005616876210769988,1.3498091328144073,0.7949253654479981
0.37327806447074324,0.011122147653950379,2.26,0.0,270,6.0,213.16,1.252499303817749,28,224000,-0.0021873418391624,1.3550024032592773,0.8208955228328705
0.40501030854779047,0.011372720677172765,2.3,0.0,271,6.0,214.89,1.2182605820894241,29,232000,-0.004112269682809711,1.3547811365127564,0.8371981376409531
0.33541056127335767,0.008472415244905279,1.95,0.0,271,5.0,205.48,1.077926101088524,30,240000,-0.0006916106327844318,1.3557933723926545,0.8937429070472718
0.2864814111891239,0.008125832751393319,2.21,0.0,271,5.1000000000000085,210.37,1.0627694398164749,31,248000,-0.0016356758223264479,1.347273131608963,0.9094272595643997
0.2689856507433063,0.0057573613958084024,2.1,0.0,272,5.0,206.34,0.8823215827345848,32,256000,-0.001442529080377426,1.3259290993213653,0.9428192216157913
0.29858081146373694,0.008318197486805729,1.91,0.0,272,5.0,200.45,1.061731926202774,33,264000,-0.00066785569768399,1.3504883086681365,0.9208568686246872
0.24329023138443792,0.006580711318529211,2.36,0.0,272,5.1000000000000085,216.42,0.9369097620248794,34,272000,-0.002059290422214417,1.3530946898460388,0.9334346091747284
0.2454641956712245,0.007028091396205127,2.47,0.0,273,8.0,218.1,0.9796012690663338,35,280000,-0.0005481049721129239,1.3591347122192383,0.9256364530324936
0.22474362924125044,0.005766213316237554,2.31,0.0,274,7.1000000000000085,212.9,0.8687219458818436,36,288000,-0.0002846140923065832,1.3518905138969421,0.9321293115615845
0.2782595748793377,0.005455118849640712,2.35,0.0,274,7.1000000000000085,215.43,0.8669837942719459,37,296000,-0.00191697709960863,1.3560349643230438,0.9550808167457581
0.2171911321752109,0.0056189546943642196,2.05,0.0,274,5.0,206.8,0.8503683850169181,38,304000,-0.0010641249257605523,1.3539320266246795,0.9518325698375701
0.1996184772176382,0.0040871356709976684,1.98,0.0,274,5.0,205.11,0.7331890670955181,39,312000,-0.0017629974157898688,1.35203484416008,0.9654442125558853
0.24027122932286546,0.006019385667750612,2.22,0.0,275,6.0,214.55,0.8800186379253865,40,320000,-0.001610715980787063,1.338991972208023,0.9428982645273208
0.21761127982800424,0.005353302485891618,2.29,0.0,275,6.0,217.58,0.8487500286102295,41,328000,0.00041869367269100624,1.3675307953357696,0.9444327312707901
0.19110043544361374,0.003980927740631159,2.01,0.0,274,5.1000000000000085,205.5,0.7202146661281585,42,336000,-0.0015884080715477466,1.357273030281067,0.9582528948783875
0.19833181333149352,0.0043793987086974085,1.71,0.0,273,5.0,194.15,0.7620961067080497,43,344000,-0.0012990944355260581,1.3508774256706237,0.9574972742795944
0.19426428536804166,0.00449011008895468,1.82,0.0,273,5.0,197.84,0.761461751461029,44,352000,-0.001073635617212858,1.3423911023139954,0.9496543622016906
0.18767300966701467,0.004596372258383781,1.95,0.0,274,5.0,202.76,0.7537830930948257,45,360000,-0.0005232118139974773,1.336093420982361,0.953118023276329
0.19204768047953763,0.004653904004080687,2.29,0.0,273,6.0,214.0,0.7579747512936592,46,368000,-0.00015756355569465085,1.341879723072052,0.9567549365758896
0.24945560511208345,0.005556286206701771,2.52,0.0,273,6.1000000000000085,222.52,0.8454703924059868,47,376000,-0.001026073643588461,1.3580387926101685,0.9150180453062058
0.2706269434561119,0.006803998505347408,2.05,0.0,273,6.0,205.73,0.8397650499641895,48,384000,-0.0006065526582096936,1.363641300201416,0.9149462920427323
0.27774580777563346,0.00783891745202709,2.09,0.0,273,6.0,207.49,1.0190985000133514,49,392000,-0.00038786659948527815,1.363696106672287,0.8674655961990356
0.24173143499249555,0.006628741046879441,1.91,0.0,274,5.0,203.56,0.9465408772230148,50,400000,-0.001773163564321294,1.3662200093269348,0.9287199366092682
0.20096450625202292,0.004080688290123362,1.77,0.0,274,5.0,200.03,0.7381430985033512,51,408000,-0.0006363869477354455,1.361971400976181,0.9483772087097168
0.2029255244553884,0.004139222874073312,1.85,0.0,274,5.0,202.4,0.7433441191911697,52,416000,-0.0009424887847853824,1.343229765892029,0.9610236304998397
0.1805222973046368,0.004086523280129768,2.2,0.0,274,5.0,213.52,0.7411883832514286,53,424000,-2.346618624869734e-05,1.34357724070549,0.9671055394411087
0.2370455744688261,0.006604273623088375,2.46,0.0,274,6.0,221.37,0.9220124933123589,54,432000,-0.002065199531498365,1.364664251804352,0.9393809372186661
0.2385831688242445,0.006541191578144208,2.94,0.0,274,9.0,238.88,0.9570029601454735,55,440000,-0.00047610982466721907,1.36655118227005,0.9335376238822937
0.21632033393898178,0.005587851657764986,2.58,0.0,274,6.1000000000000085,229.11,0.8395237323641777,56,448000,-0.0013232867557962892,1.3638117456436156,0.936960780620575
0.1855717780216458,0.004357998516061343,2.61,0.0,274,7.0,229.69,0.7497385501861572,57,456000,-0.0006071414800680941,1.3597176098823547,0.9628350096940994
0.24427723920642666,0.006381057289545424,2.2,0.0,272,5.0,212.18,0.9121114525198937,58,464000,-0.0015684417619922896,1.3617093122005464,0.9369978034496307
0.2858731872480797,0.00967511698778253,2.5,0.0,271,6.0,221.14,1.1552437549829484,59,472000,-0.002945688715262804,1.3643615984916686,0.886358984708786
0.308658945465746,0.01034558126470074,2.71,0.0,272,6.0,229.75,1.2025838834047318,60,480000,-0.0005721621202246751,1.3587331533432008,0.8786261343955993
0.3146322705233185,0.008523406595923006,2.67,0.0,272,5.0,233.03,1.1051115089654922,61,488000,-0.002152025443210732,1.3521236038208009,0.9100617188215255
0.2962311764909281,0.00931980282184668,2.24,0.0,272,5.0,218.17,1.134846907556057,62,496000,-0.002241501423413865,1.348988642692566,0.904296161532402
0.2439141871406345,0.005568330033565871,2.55,0.0,272,5.0,228.52,0.8724754455685616,63,504000,-0.00024747839517658577,1.3453351080417633,0.9407164746522904
0.2660628843832717,0.008334868578240276,2.32,0.0,272,5.1000000000000085,219.33,1.0542653638124466,64,512000,0.00035630858765216543,1.3557312488555908,0.8998636084794999
0.3012989702407919,0.009902021425077692,2.45,0.0,272,6.0,221.02,1.1612294107675551,65,520000,-0.0006959153927164152,1.355273939371109,0.8849497497081756
0.24850346760976827,0.00720785821962636,2.65,0.0,272,7.0,228.84,0.9821952763199806,66,528000,0.00029453281429596244,1.3573570215702058,0.9164751183986664
0.30805480905281457,0.008939997660927474,2.7,0.0,272,7.0,229.97,1.1239749231934548,67,536000,-0.001567670013027964,1.3585558640956878,0.9036735033988953
0.22196054747585695,0.007334578480804339,2.85,0.0,272,8.0,232.26,0.9759672659635544,68,544000,-0.0025965081864706007,1.3575580358505248,0.9196634066104888
0.30232837126715334,0.009695094948401674,2.71,0.0,273,6.0,228.12,1.1803535550832749,69,552000,-0.0010347809945233167,1.3402688992023468,0.9028032457828522
0.3096054160516004,0.009676245988812298,2.73,0.0,273,6.0,228.7,1.1690871250629424,70,560000,-0.002247937153733801,1.3397692239284515,0.9105938160419464
0.3496584390680699,0.011432903613895177,2.86,0.0,273,6.0,237.64,1.2706195431947709,71,568000,-0.0001292158046271652,1.3472273826599122,0.8759225183725357
0.28210095975516725,0.008141096426988952,2.66,0.0,273,6.0,230.1,1.0701917070150375,72,576000,-0.0020349952479591592,1.3390572822093965,0.9118598085641861
0.27512722548317226,0.008721662783063949,2.71,0.0,273,6.0,228.21,1.1005435755848885,73,584000,-0.0017369469109689817,1.3418929886817932,0.9026767182350158
0.23193576140840108,0.00697391640569549,2.76,0.0,273,6.0,227.44,0.9351087620854378,74,592000,-0.0026108334021409975,1.3403061926364899,0.9164848536252975
0.30091848798623516,0.008345946576446295,2.58,0.0,273,6.1000000000000085,220.5,1.0705464965105056,75,600000,-0.0015708898298908026,1.3340466403961182,0.9043263125419617
0.3100366382498097,0.010330931411590426,2.89,0.0,273,7.1000000000000085,233.28,1.2118839973211288,76,608000,0.000647748890442017,1.3394170880317688,0.8943190985918045
0.28892632030803045,0.009348679612157866,2.96,0.0,273,9.0,233.71,1.1574703538417817,77,616000,-0.00017300501349382102,1.345752158164978,0.9134530353546143
0.3133522927762282,0.009977081860415637,2.98,0.0,274,9.0,234.61,1.2029752731323242,78,624000,-0.0026633813278749583,1.3439690470695496,0.8693043464422225
0.24656432290106742,0.007141385318245739,2.57,0.0,274,6.0,223.36,1.014395854473114,79,632000,-6.542670496855862e-05,1.3286518776416778,0.9134927719831467
0.3127141184553241,0.009233700390905143,2.6,0.0,274,6.0,222.95,1.145047401189804,80,640000,-0.0008744602743536233,1.3393734729290008,0.9074240094423294
0.28231762438105973,0.00864696125499904,2.88,0.0,274,7.0,235.61,1.111269651055336,81,648000,-0.0021201809237254565,1.339068011045456,0.916527789235115
0.2973469062689437,0.009733466153265908,3.16,0.0,274,7.200000000000017,246.6,1.1810964456200599,82,656000,-0.0010600677771435585,1.3175820195674897,0.9058779525756836
0.3000696067044188,0.00875145775382407,3.56,1.0,274,7.200000000000017,262.9,1.1106593054533005,83,664000,-0.004543307543281116,1.3052286863327027,0.9002459979057312
0.2927224722239065,0.008757668731268495,3.35,0.0,274,7.200000000000017,252.42,1.1071263039112091,84,672000,-0.00024328720199264352,1.3312714493274689,0.9119287878274918
0.313557420840876,0.010922485486371442,3.12,0.0,274,6.300000000000026,240.2,1.2674614018201829,85,680000,-3.459066734649241e-05,1.3311456763744354,0.8753526431322097
0.29146074867047167,0.009571213190210983,3.23,0.0,274,9.0,244.3,1.172708797454834,86,688000,-0.002059062634652946,1.3238350212574006,0.8852994984388352
0.3059093082849472,0.009461306028533727,3.59,0.0,275,10.0,257.26,1.1579034259915353,87,696000,-0.0018798650469398126,1.3331366491317749,0.8963634091615676
0.32330983097977184,0.009846289085689932,3.56,0.0,275,10.0,257.91,1.1949655705690383,88,704000,-0.001197542635782156,1.3302868294715882,0.904439987540245
0.3087078270826919,0.00917852616403252,3.59,1.0,275,10.0,258.31,1.1512389519810677,89,712000,-0.002323256657109596,1.3154520320892333,0.9024617916345596
0.33258841085302043,0.011186100943014025,3.74,1.0,275,8.200000000000017,266.74,1.2764494156837463,90,720000,-0.0006491779620409943,1.3216893804073333,0.8909668576717377
0.3470017359539288,0.011750496055465192,4.29,1.0,275,9.100000000000009,279.51,1.308294445872307,91,728000,-0.0037855550786480307,1.3063438522815705,0.8709415620565415
0.45777202305336023,0.016074601970613004,4.92,1.0,275,10.0,300.88,1.5196198773384095,92,736000,-0.004438375264871865,1.2807195150852204,0.8480330574512481
0.3496363102051976,0.013077914048917592,4.88,1.0,275,9.0,300.07,1.4001274031400681,93,744000,-0.002259155858773738,1.2894842398166657,0.8549850189685821
0.3384765434042887,0.010179602669086307,4.92,1.9000000000000004,276,9.0,301.6,1.228941389322281,94,752000,-0.0012775180875541992,1.3059567201137543,0.9020275312662125
0.302403834713494,0.009513086401857435,4.57,1.0,276,9.0,293.79,1.1884331595897675,95,760000,-0.0016275329099153168,1.3036073243618012,0.8993433380126953
