P01:episode_rewards,fps,P09:episode_rewards,advantage_norm,epoch_idx,frames,policy_entropy,grad_norm,episode_length,explained_variance,value_loss,policy_loss,PMM:episode_rewards
0.0,207,2.0,2.8577412139251828,1,8000,1.3274140638113021,10.894862661593363,153.3877551020408,-1.8857997453212738,0.3433860520955841,-0.07480151826748624,0.7755102040816326
0.0,211,2.0,0.8940658533200622,2,16000,1.3815221631526946,0.13484759482779243,160.16,-0.5416481113433838,0.00862125453815679,0.0008213576194793859,0.91
0.0,224,3.0,0.8296678244322538,3,24000,1.3841215467453003,0.09433288622194708,166.98,-0.2782921940088272,0.007855461135040969,-0.0008450639294460416,0.99
0.0,231,3.0,0.8954607231542469,4,32000,1.3856460046768189,0.13033855205526945,175.86,-0.2325893247127533,0.009663473471146062,4.149799242441077e-05,1.15
0.0,233,4.0,0.8728289423510432,5,40000,1.3840312218666078,0.11864101056416951,182.58,-0.25437320291996,0.008450877814184424,0.00122236612951383,1.36
0.0,237,4.0,0.8594187992438674,6,48000,1.3731845104694367,0.1126185690972558,184.57,-0.18667967855930329,0.008421280619731988,-0.0007496720646304312,1.43
0.0,241,3.0,0.8818238715454936,7,56000,1.3792969679832459,0.10670190772810109,177.03,-0.14871433913707732,0.008800211183734063,0.0012760216931201286,1.26
0.0,244,4.0,1.052406078837812,8,64000,1.3845456421375275,0.1214835496341248,195.45,-0.10777329564094544,0.011012218316463986,0.0014413027442060412,1.73
0.0,245,4.0,0.918172261081636,9,72000,1.3851656770706178,0.1132637980875537,196.86,-0.12736085176467896,0.008986963162697066,-0.0007524519087746739,1.7
0.0,246,4.0,0.9407520914077758,10,80000,1.3837337732315063,0.10824757326478625,196.1,-0.11615115106105804,0.00910141792959621,-0.0009130154922604561,1.69
0.0,245,4.0,0.7593241569027305,11,88000,1.381764259338379,0.09182851710427388,184.94,-0.14483940422534944,0.0069552424426547075,0.0006760274991393089,1.43
0.0,247,3.0,0.9534770116209984,12,96000,1.3833266389369965,0.11695899564379143,173.35,-0.0866511732339859,0.009613179328916886,0.0004903884744271636,1.18
0.0,249,4.0,0.9351066475734114,13,104000,1.384664350748062,0.12479663335731025,185.83,-0.10432680547237397,0.009326614697101832,0.0015868283998861444,1.57
0.0,251,4.0,0.8419897434860468,14,112000,1.382703481912613,0.10981269763763027,185.09,-0.16063804626464845,0.008063796375463426,-0.0010516670978222465,1.57
0.0,251,3.0,0.9444359575212001,15,120000,1.384278622865677,0.10658739124061953,178.29,-0.10871044397354127,0.008749944249084365,0.0016449739850941114,1.29
0.0,251,3.0,0.950239820741117,16,128000,1.3824491715431213,0.12468216894963141,182.89,-0.10106701672077179,0.009879901575541226,0.0010723795363446697,1.35
0.0,252,3.0,0.8751517846435308,17,136000,1.385048781633377,0.11040449017733167,183.05,-0.08168462991714477,0.00832504246471217,-0.0014352417597547173,1.39
0.0,253,3.0,0.9603920184075833,18,144000,1.382581523656845,0.12775721759148723,185.45,-0.05392235219478607,0.009778690717321297,0.0018954381975345314,1.51
0.0,254,4.0,0.9919063732400537,19,152000,1.3823491847515106,0.13859188143788226,190.6,0.01157846987247467,0.009942025856935289,-0.0006890272942837327,1.63
0.0,255,4.0,1.0591677702963351,20,160000,1.3803437435626984,0.15240580788000913,193.1,-0.06564620852470399,0.010677322306428323,0.00041090044673183004,1.71
0.0,257,5.0,0.9778057052567601,21,168000,1.3785860323905945,0.15318383522246679,201.26,-0.15711023569107055,0.009686560696754895,0.0017250422202232584,1.96
0.0,258,5.0,0.9499339086189866,22,176000,1.3844033551216126,0.14203081619685465,196.32,-0.01364658772945404,0.009134213601937518,-0.001124671941070119,1.76
0.0,258,3.0,0.7505705412477255,23,184000,1.3815946280956268,0.12310741847918746,185.36,-0.23752418279647827,0.006570317437526682,0.00040257385831864666,1.44
0.0,259,3.0,0.9683819033950567,24,192000,1.3781448590755463,0.1462419037436156,175.67,-0.09952428877353668,0.009259018205957545,1.1507320450618864e-05,1.26
0.0,259,3.0,0.818769539296627,25,200000,1.3805943357944488,0.12347724393265067,174.19,-0.1568521726131439,0.007128208692847693,0.00029347931849770247,1.21
0.0,259,3.0,0.777191963493824,26,208000,1.384167594909668,0.1254507508079279,174.82,-0.42574206173419954,0.006477161862330831,0.0003301150092011085,1.17
0.0,260,2.1000000000000085,0.746192988678813,27,216000,1.3807639920711516,0.11823259029455103,173.35,-0.7474857610464096,0.006083965013731358,0.0003657672175904736,1.16
0.0,261,3.0,1.0053875341266394,28,224000,1.3791027998924255,0.18596763206661848,177.29,-0.6425966280698776,0.008896532625694818,0.0007356305772555061,1.27
0.0,262,5.0,0.8273569701611996,29,232000,1.3704109990596771,0.14515291820926174,189.13,-0.2969696444272995,0.006650451243476709,-0.0008369306375971063,1.61
0.0,262,4.1000000000000085,0.7493829659372568,30,240000,1.3788601052761078,0.1217255496848696,182.02,-0.16535601556301116,0.005640933686918288,-5.987343363813124e-05,1.42
0.0,262,4.0,0.8262632131576538,31,248000,1.3833339965343476,0.14343343145909546,179.09,0.09721185088157654,0.006297410498955287,0.0010813798491108174,1.29
0.0,262,3.1000000000000085,0.8370783891528845,32,256000,1.38312366604805,0.14594358808288302,182.5,0.014809470176696777,0.006984136775608931,-0.0006756257911183639,1.37
0.0,262,4.0,0.7580890852212906,33,264000,1.3806289374828338,0.13688447065698714,187.22,0.18245237112045287,0.0056698070681159155,-0.0002836783931707032,1.48
0.0,263,4.0,0.8833773955702782,34,272000,1.380141201019287,0.15285676674496249,193.15,0.14481530010700225,0.006843619767969358,0.0005643613707798068,1.58
0.0,263,4.0,0.8057040633261203,35,280000,1.3828254306316377,0.1363381197374042,186.7,-0.49360588610172274,0.006283939828354051,-5.70515654180781e-05,1.43
0.0,263,4.0,0.9302767311036587,36,288000,1.3788998162746429,0.1591334320455204,184.52,0.11752805411815644,0.007681796283723088,-0.00022774671379011124,1.48
0.0,263,5.0,0.8820080483704805,37,296000,1.375676339864731,0.1416842867503084,193.51,-0.2289389818906784,0.007277458380849566,-6.220657494850457e-05,1.68
0.0,263,4.0,0.7100343227386474,38,304000,1.3749723160266876,0.12748220259526433,186.11,-0.23876025199890136,0.004859553314890946,-0.00010068416071590036,1.44
0.0,264,2.1000000000000085,0.7887077089399099,39,312000,1.3789861071109772,0.1452406630560093,172.34,-0.0652659147977829,0.005691529938776512,6.900044289068319e-05,1.1
0.0,264,3.0,0.7098844763636589,40,320000,1.3833651399612428,0.12602552859841276,176.87,0.001991695165634155,0.004774091983999824,-0.0006743444006860954,1.2
0.0,264,3.0,0.7672131284326315,41,328000,1.3849395060539245,0.14416511093387066,182.26,-0.07172750473022461,0.005536884483153699,-0.0005243022891227156,1.37
0.0,265,3.0,0.6613429841399193,42,336000,1.3785635018348694,0.12309417177660692,179.91,-0.4210470473766327,0.00451161120996403,9.613509522750974e-05,1.34
0.0,265,3.0,0.763289975002408,43,344000,1.384143145084381,0.15030890572067987,170.75,-1.3063078051805497,0.0053416593911970265,0.0006952222843483468,1.08
0.0,265,3.0,0.7573793080449104,44,352000,1.382689461708069,0.1352043738960854,173.36,0.24761160254478454,0.0049496946988801934,-0.0005722201813478022,1.15
0.0,265,4.0,0.8008579755574465,45,360000,1.38087033867836,0.14967269385221516,184.23,0.2714245921373367,0.005777577416738495,0.0004917322201072238,1.36
0.0,265,4.0,0.6513414366543293,46,368000,1.3798038315773011,0.1173320068631514,183.69,-0.010847691893577576,0.0038414997736254007,8.492990909871878e-05,1.37
0.0,265,3.0,0.7477958936989307,47,376000,1.3826819205284118,0.13715034574012522,163.98,-0.08958827018737793,0.004923616964952089,0.000130579334218055,0.97
0.0,265,3.0,0.8338029699027538,48,384000,1.3828687942028046,0.1607476156139244,171.07,-0.8885799318552017,0.006277388180023991,-0.0002928222507762257,1.13
0.0,265,3.0,0.6919602378457784,49,392000,1.3808728086948394,0.1309003620579215,181.64,-0.022836254239082338,0.004358982828853187,-0.000957295133266598,1.38
0.0,265,4.0,0.7123911385983228,50,400000,1.3801218330860139,0.1319660414478583,182.94,-0.04661021113395691,0.004698129480602802,-0.0003086284642631654,1.39
0.0,265,4.0,0.7379634919762611,51,408000,1.3838499140739442,0.1362527908540948,185.25,0.10361844897270203,0.004864917469240027,0.0002614318415362504,1.47
0.0,265,4.0,0.7827850273251533,52,416000,1.3801716983318328,0.15513169143527825,179.29,0.04520963907241821,0.005305184563185321,0.0006248490463985945,1.33
0.0,265,3.0,0.8460862412303686,53,424000,1.3779889237880707,0.1605910908061545,172.37,-1.4641767972707749,0.006458976706271642,-0.001456028810935095,1.21
0.0,265,3.0,0.6770875142514705,54,432000,1.3751692283153534,0.131184134529436,164.88,-1.0063377124071122,0.00429121820430737,-6.367335423419718e-05,0.99
0.0,265,3.0,0.6872852700203658,55,440000,1.384080411195755,0.12740051402798508,164.57,0.07626160442829132,0.004319774611576577,0.0006247679563239217,0.97
0.0,265,3.0,0.795888090133667,56,448000,1.3841178333759308,0.15692246502107435,173.91,0.056064226627349854,0.0053630555691052,4.148745363636408e-05,1.2
0.0,265,4.0,0.7699922488629818,57,456000,1.383756160736084,0.1338450245122095,184.69,0.18380263268947603,0.005329171461053193,-0.0008543399940390372,1.45
0.0,265,4.0,0.7180461954325438,58,464000,1.3807494390010833,0.13548757657491717,187.75,0.2618223172426224,0.004407750417885836,0.00017576280457433314,1.48
0.0,265,4.0,0.7352289681136608,59,472000,1.3824160313606262,0.1327016223299349,183.39,0.19625944077968596,0.004960531761025777,-0.00014895347587298602,1.42
0.0,266,3.0,0.6331292934715748,60,480000,1.3787812864780427,0.12132482825033174,176.31,0.4867137920856476,0.003444472146256885,-9.783988782146479e-05,1.26
0.0,266,3.0,0.5896915473788976,61,488000,1.3797232723236084,0.10221317576818775,177.03,0.3048610019683838,0.0031407422965276056,-0.00012753015056659933,1.22
0.0,266,4.0,0.7408484955877066,62,496000,1.380518651008606,0.1341792910368509,185.61,0.3405411678552628,0.005048335339270124,0.0001931401013280265,1.43
