fps,episode_length,explained_variance,P09:episode_rewards,value_loss,advantage_norm,epoch_idx,PMM:episode_rewards,P01:episode_rewards,policy_entropy,policy_loss,approx_kl_divergence,grad_norm,frames,clip_fraction
300,341.42,-3.2782554626464846e-08,425.0,0.02287134281650651,15.968718349933624,25,194.5,25.0,1.7682206861674785,-0.0007193092478701146,0.00014264239375112454,0.057156782613614766,256000,0.0
300,345.15,-2.1979212760925294e-08,427.5000000000002,0.02624325442011468,15.968718379735947,26,208.0,50.0,1.762046079337597,-0.0004553962698992109,0.00011469596067534838,0.05313077808703252,266240,0.0
300,339.51,-8.568167686462402e-09,457.5000000000006,0.01948194719152525,15.968717968463897,27,200.75,25.0,1.770578296482563,-0.000942322998525924,0.0002086795023103605,0.060368785131398206,276480,0.0029541015625
299,339.64,2.6077032089233397e-09,400.0,0.019832682574633508,15.968717902898788,28,191.5,50.0,1.7787111908197404,-0.0005788017049781046,0.00014649059671043574,0.05706481255657675,286720,0.0
299,330.94,-1.862645149230957e-08,325.0,0.018749692634446546,15.968718045949936,29,163.25,25.0,1.7828205965459347,-0.00045678674869122917,0.0001161243553912783,0.052912205026552396,296960,0.0
299,332.51,-9.685754776000977e-09,350.0,0.0220862442656653,15.968718159198762,30,163.25,47.50000000000001,1.7866389013826847,-0.0005024759015213931,0.00011671446194476687,0.05687299369476687,307200,0.0
299,338.67,-1.6391277313232423e-08,350.0,0.0225787288043648,15.968718183040618,31,177.75,25.0,1.784122347086668,-0.0003785883542150259,9.593455043770405e-05,0.05450844708542988,317440,0.0
299,336.52,-2.3096799850463868e-08,352.5000000000002,0.019558002101257445,15.968718087673187,32,172.5,25.0,1.7784674733877182,-0.0004867606097832322,0.00011103054908723209,0.054495366177856844,327680,0.0
299,342.73,-2.384185791015625e-08,402.5000000000002,0.020674530175165275,15.96871821284294,33,192.25,47.50000000000001,1.786624051630497,-0.0005102178456581896,0.0001290126774717848,0.05596787527548867,337920,0.0
299,333.23,-1.30385160446167e-08,327.5000000000002,0.017704306615632957,15.96871799826622,34,166.5,25.0,1.781947237253189,-0.0005289820190228056,0.00013060936947084656,0.054489293276879715,348160,0.0
299,331.86,1.30385160446167e-08,350.0,0.016625567835581022,15.968717896938324,35,165.0,25.0,1.7848521016538144,-0.0004380568007036345,9.449955697640177e-05,0.054051034009133234,358400,0.0
299,323.27,-2.7567148208618165e-08,275.0,0.020867210620781406,15.9687180519104,36,150.0,22.500000000000007,1.783167803287506,-0.0005367593410483095,0.00013079936848647833,0.05538510706705516,368640,0.0
299,330.53,1.1175870895385742e-08,350.0,0.021569817906129173,15.968718236684799,37,173.75,25.0,1.7841799288988114,-0.0004745359026856022,0.0001193473686171842,0.05742805081392416,378880,0.0
299,331.99,2.2351741790771484e-08,380.00000000000045,0.02212696338101523,15.968718403577805,38,180.75,50.0,1.7860831774771213,-0.0006958786678296746,0.00016265089283962197,0.05851277567265621,389120,0.0
299,339.8,-2.421438694000244e-08,452.50000000000017,0.019562387795303948,15.968718141317368,39,197.75,25.0,1.7891835570335388,-0.0005597618621322909,0.00013373607958016008,0.055209545339782715,399360,0.0
299,337.95,8.940696716308593e-09,425.0,0.022308982867980377,15.968718105554581,40,188.0,25.0,1.7891015537083148,-0.0004574479815346422,0.00010952143433691219,0.05741311723585847,409600,0.0
299,342.9,-8.940696716308593e-09,430.0000000000004,0.019858269818359985,15.968717992305756,41,189.5,25.0,1.7883138604462148,-0.0008372556427275413,0.00017854996078128237,0.05782662718083864,419840,0.0
299,346.83,7.078051567077636e-09,432.5000000000006,0.02194607070996426,15.968718105554581,42,194.0,25.0,1.7790905214846133,-0.0008452650570689002,0.0001796387114822551,0.05893064530441281,430080,0.0
299,344.41,1.1175870895385742e-09,455.0000000000004,0.019869538306375036,15.968717938661575,43,191.25,25.0,1.7856229647994042,-0.0005064371154730907,0.00011986573172535486,0.05515037335698884,440320,0.0
300,335.71,-1.825392246246338e-08,325.0,0.01787873962894082,15.968718028068542,44,172.25,25.0,1.7827902123332025,-0.0007506921458116267,0.00016440860676070201,0.05798072051075966,450560,0.0
300,331.41,0.0,275.0,0.017184000625275076,15.968717986345291,45,154.5,25.0,1.783210501074791,-0.0004324803197960136,8.545078806041496e-05,0.0545987578504478,460800,0.0
299,325.79,1.825392246246338e-08,275.0,0.02142908942187205,15.968718183040618,46,142.75,25.0,1.777649139612913,-0.0003514935026032617,8.964570223373159e-05,0.05593569768063256,471040,0.0
299,328.75,3.7252902984619143e-10,327.5000000000002,0.02238834581221454,15.968718081712723,47,170.0,25.0,1.7785276055336,-0.0004959349193086382,0.00011032679787312816,0.0522764128920404,481280,0.0
299,334.81,-3.3527612686157227e-09,360.0000000000009,0.02519122044031974,15.968718326091766,48,192.5,47.50000000000001,1.7754309967160224,-0.0004361787432571873,9.951979563496138e-05,0.05439096856933118,491520,0.0
298,340.19,-6.7055225372314455e-09,355.00000000000045,0.02679999314714223,15.968718427419663,49,213.5,50.0,1.766608589142561,-0.00039010371492622655,0.00010353943548260247,0.05679927564272994,501760,0.0
298,343.19,7.450580596923828e-09,350.0,0.02408082110923715,15.968718242645263,50,203.75,50.0,1.7705147691071033,-0.000669731533707818,0.00014154604609970534,0.05731780248870853,512000,0.0
298,341.99,1.4901161193847657e-09,350.0,0.02155786970979534,15.968718165159226,51,199.25,75.0,1.7685927473008634,-0.0008419531313847983,0.00017603667776597832,0.055452880397580936,522240,0.0
298,339.25,-5.960464477539063e-09,327.5000000000002,0.018507888294698203,15.968717980384827,52,182.5,50.0,1.76408673748374,-0.000653162020353193,0.00014850996494786273,0.056980411109564796,532480,0.0
298,333.49,-4.097819328308106e-09,327.5000000000002,0.02167039003688842,15.968718159198762,53,175.5,50.0,1.7797617308795453,-0.0005463697405502898,0.00013007262626203443,0.05603104099564048,542720,0.0
298,329.19,2.9802322387695314e-09,352.5000000000002,0.017305965968989766,15.968718183040618,54,164.75,25.0,1.785865218937397,-0.0004093275398190599,0.00010281345828317967,0.057072560344734256,552960,0.0
298,329.1,-2.123415470123291e-08,427.5000000000002,0.018868587748147547,15.968718189001084,55,165.5,25.0,1.7892367832362652,-0.0005637864662276116,0.00012446447922016547,0.055313628357524514,563200,0.0
298,335.67,-2.5331974029541015e-08,452.50000000000017,0.02474869597936049,15.968718498945236,56,196.0,50.0,1.77431495860219,-0.0006065506240702234,0.00013037758096601237,0.057005927249234735,573440,0.0
298,336.39,-4.8428773880004884e-09,427.5000000000002,0.019712010535295123,15.968718200922012,57,191.0,50.0,1.773039622604847,-0.0006785643552575493,0.00015722824547452773,0.055073582095302984,583680,0.0
298,330.64,5.587935447692871e-09,325.0,0.02013245634152554,15.968718093633651,58,173.75,50.0,1.7786559849977492,-0.0006732160942192422,0.00015441873446917498,0.05654776451909323,593920,0.0
298,328.28,1.080334186553955e-08,300.0,0.022202497397665867,15.968718111515045,59,164.75,50.0,1.782542598247528,-0.0005307261051711975,0.00011071202229793187,0.054651122541301535,604160,0.0
298,336.21,-8.940696716308593e-09,377.5000000000002,0.02459728799876757,15.968718278408051,60,190.0,50.0,1.7818417243659497,-0.00035087470241705886,9.625714769079252e-05,0.05866173255091407,614400,0.0
298,345.58,-1.4901161193847656e-08,500.0,0.02290416923642624,15.968718087673187,61,208.25,50.0,1.7839631110429763,-0.0005401888780397712,0.0001217147289258591,0.05688259561786839,624640,0.0
298,353.75,-1.0430812835693359e-08,500.0,0.022870035498635845,15.968718039989472,62,220.0,50.0,1.7859106473624706,-0.0006598757459869376,0.00014604139183838072,0.05717945974108687,634880,0.0
298,345.32,4.8428773880004884e-09,430.0000000000004,0.020858960488112643,15.968717980384827,63,206.25,50.0,1.7768798403441906,-0.0005962575422017835,0.00012505736300312266,0.052939949396336096,645120,0.0
298,345.16,-7.450580596923829e-10,430.0000000000004,0.02200344174343627,15.96871822476387,64,206.0,50.0,1.7749924309551717,-0.0006607661924135754,0.00013878550016759305,0.05953217048583396,655360,0.0
298,335.25,-1.0058283805847169e-08,402.5000000000002,0.022600553766824304,15.968718200922012,65,195.0,50.0,1.7740589454770088,-0.0006797113783250097,0.00016631320919486826,0.058684098276645835,665600,0.0
299,334.44,-1.4156103134155273e-08,327.5000000000002,0.02051027914858423,15.968718111515045,66,182.75,50.0,1.7856545925140381,-0.0005693457091183518,0.0001217101721511682,0.057443761548912654,675840,0.0
298,333.97,6.7055225372314455e-09,375.0,0.020885820323019288,15.968718153238296,67,183.0,47.50000000000001,1.784682960808277,-0.00028527971917355897,7.571310079086402e-05,0.05378868029386198,686080,0.0
298,334.76,6.332993507385254e-09,330.0000000000004,0.018039061992021745,15.968717861175538,68,170.0,25.0,1.7861981071531772,-0.00045689298895013053,0.00010069356525939099,0.05554322051707712,696320,0.0
298,338.0,5.960464477539063e-09,452.50000000000017,0.021345985171501526,15.968718349933624,69,177.5,25.0,1.780811470001936,-0.00038803485658718274,8.268928288082122e-05,0.055269925979117354,706560,0.0
298,340.1,-3.091990947723389e-08,475.0,0.018520591675769537,15.96871777176857,70,184.25,25.0,1.7824618361890316,-0.000681701166467974,0.0001673284313302048,0.0553941116060377,716800,0.0
298,329.56,-1.0430812835693359e-08,450.0,0.01550507312786067,15.968717849254608,71,161.0,25.0,1.7867316700518132,-0.0006269508536206559,0.00012491573528290446,0.05746650387642138,727040,0.0
298,326.89,-1.6763806343078613e-08,357.5000000000007,0.01909786948817782,15.968718022108078,72,152.25,25.0,1.7867399603128433,-0.0005495606568729272,0.00013947010682251458,0.055140158719593935,737280,0.0
298,329.76,1.4901161193847656e-08,275.0,0.024064756120787935,15.968718248605729,73,158.75,25.0,1.783134511858225,-0.0004621977182978299,8.97425967240295e-05,0.05667787672529924,747520,0.0
298,337.7,1.7881393432617187e-08,455.0000000000004,0.020468789670849218,15.968717956542969,74,185.0,25.0,1.7779131665825845,-0.0005202347852900857,0.00012087352348224555,0.05335356322162017,757760,0.0
298,338.2,4.8428773880004884e-09,352.5000000000002,0.02034083465987351,15.968718159198762,75,186.75,25.0,1.780831928551197,-0.0005359334230888635,0.00011801159538116224,0.05829122105376829,768000,0.0
298,336.45,3.3527612686157227e-09,502.5000000000002,0.02178679587377701,15.96871817111969,76,191.75,25.0,1.7784599900245666,-0.0005349250881408807,0.00012235434815011104,0.05557927451671849,778240,0.0
298,335.17,-1.7508864402770997e-08,377.5000000000002,0.02368026302428916,15.96871817111969,77,188.5,25.0,1.7828738324344158,-0.000480951754070702,0.00010604459792560306,0.05725946612903606,788480,0.0
298,336.14,1.3783574104309083e-08,475.0,0.021686682727886365,15.968718034029006,78,200.75,25.0,1.7841889426112174,-0.0006414646422854275,0.00013966136561336385,0.058923853319174234,798720,0.0
298,335.59,-6.332993507385254e-09,475.0,0.017391099105589093,15.968718016147614,79,204.25,25.0,1.7796877674758433,-0.0005961218281299807,0.00013921461063404195,0.055702313096122405,808960,0.0
298,337.66,2.1979212760925294e-08,475.0,0.02196283988887444,15.968718189001084,80,199.75,25.0,1.7819413825869561,-0.0006584802584256976,0.0001423717070803576,0.05780071688195335,819200,0.0
298,333.08,3.7252902984619143e-10,475.0,0.01825256525189616,15.968718004226684,81,182.0,47.50000000000001,1.78093898370862,-0.0005939410271821544,0.00012967761895019692,0.05435976531397676,829440,0.0
298,330.7,-4.8428773880004884e-09,350.0,0.020041872438741847,15.968718081712723,82,170.5,50.0,1.779199665784836,-0.0005803748317703139,0.00012466946230844657,0.05737706954845526,839680,0.0
298,330.2,1.4901161193847656e-08,302.5000000000002,0.021304015337955208,15.968718200922012,83,161.75,25.0,1.778301665186882,-0.0004274795861419989,8.892084337119854e-05,0.0563119071515875,849920,0.0
298,332.55,7.82310962677002e-09,302.5000000000002,0.020353531841828955,15.968718206882476,84,161.0,25.0,1.779053696990013,-0.0003734543373866472,9.136558000264472e-05,0.05264740859280061,860160,0.0
298,335.25,-1.862645149230957e-09,352.5000000000002,0.019608844438334928,15.968718177080154,85,172.5,25.0,1.7889202669262887,-0.00024399838566750985,6.771963472473885e-05,0.05488630708562653,870400,0.0
298,331.86,-9.685754776000977e-09,352.5000000000002,0.021352511009899898,15.968718147277832,86,172.0,25.0,1.7899787992238998,-0.00041852522153931206,9.41980687889199e-05,0.05500088980094435,880640,0.0
299,335.31,1.6391277313232423e-08,402.5000000000002,0.019267516490072013,15.968718141317368,87,176.5,25.0,1.7895181998610497,-0.0005403315091825789,0.00011417419180421717,0.055146479642470034,890880,0.0
299,337.24,5.587935447692871e-09,425.0,0.018833667525905186,15.968717986345291,88,181.25,25.0,1.788798137009144,-0.0003525573316437658,8.647515487147928e-05,0.051217840209990095,901120,0.0
299,332.7,-1.601874828338623e-08,425.0,0.02011037472402677,15.968718105554581,89,175.0,25.0,1.7798145055770873,-0.0007604417620314053,0.00014838911068757455,0.059231858602598976,911360,0.00126953125
299,330.5,2.6077032089233397e-09,402.5000000000002,0.021735402423655615,15.968718093633651,90,177.25,25.0,1.779600727558136,-0.0005259352858047351,0.00012585147811243757,0.05756998809416776,921600,0.0
299,331.74,-3.241002559661865e-08,427.5000000000002,0.020318153797416017,15.968718266487121,91,181.5,25.0,1.7804536417126655,-0.000562785044166958,0.00012853608615230882,0.057141178768487046,931840,0.0
299,331.8,8.195638656616212e-09,380.00000000000045,0.017009288669214584,15.968718022108078,92,173.5,25.0,1.7850215323269367,-0.00047568251320626585,9.932803309817829e-05,0.05503623693402976,942080,0.0
299,330.07,-8.195638656616212e-09,302.5000000000002,0.022182146887644194,15.968718278408051,93,161.0,25.0,1.7730738446116447,-0.0006657918820565101,0.0001349601639748954,0.05691528573042722,952320,0.0
298,332.72,1.1548399925231934e-08,325.0,0.02526838652556762,15.968718355894088,94,171.25,50.0,1.7569078721106053,-0.0005110364621941698,0.00010371215276130385,0.055260655736878814,962560,0.0
298,343.72,-1.2293457984924316e-08,352.5000000000002,0.02542644483037293,15.968718308210374,95,195.0,50.0,1.771347925066948,-0.0005036068070694455,0.00012892984158199283,0.05592490430311875,972800,0.0
298,354.37,-1.7136335372924803e-08,407.5000000000006,0.023435285361483694,15.968718427419663,96,222.75,50.0,1.7778282672166825,-0.00038745912970625793,8.642303579300403e-05,0.053852508818116984,983040,0.0
298,350.72,1.2665987014770507e-08,407.5000000000006,0.019905123946955428,15.96871817111969,97,210.75,50.0,1.7793179735541345,-0.00024204308174375911,5.80540704889998e-05,0.05277797387755567,993280,0.0
298,345.71,-2.3469328880310058e-08,375.0,0.022352344382670707,15.968718272447585,98,189.5,25.0,1.7830798581242562,-0.0007548112287622643,0.00016343235056801575,0.057992488770657415,1003520,0.0
298,332.93,-3.01748514175415e-08,350.0,0.020367193361744286,15.968718099594117,99,169.0,25.0,1.7833830744028092,-0.00047438852470804704,0.00011401153195773616,0.05478203276011752,1013760,0.0
299,330.13,-2.0116567611694337e-08,325.0,0.018023456871742383,15.968718177080154,100,156.25,25.0,1.7890461161732674,-0.000283894808308105,7.007667867924283e-05,0.05312232252236102,1024000,0.0
299,328.69,-4.097819328308106e-09,325.0,0.018230951773875858,15.96871812939644,101,161.25,25.0,1.782847635447979,-0.00041262909362558273,9.268407413784985e-05,0.0538436248884024,1034240,0.0
299,331.44,7.82310962677002e-09,277.5000000000002,0.017366234261135104,15.968717867136002,102,152.25,25.0,1.7778888866305351,-0.0005624864268611418,0.0001171992018946355,0.05605484123660674,1044480,0.0
299,333.13,1.1175870895385742e-09,277.5000000000002,0.02257142394082621,15.968718194961548,103,157.75,25.0,1.7833637766540051,-0.00028362318971630884,7.44509205655941e-05,0.05476445755478926,1054720,0.0
299,334.67,-2.0116567611694337e-08,277.5000000000002,0.018778387110796758,15.968718087673187,104,156.0,0.0,1.775576464831829,-0.00048176438867812975,0.00010029363178851725,0.0539377694589971,1064960,0.0
299,340.49,-8.195638656616212e-09,482.5000000000007,0.021903706184821202,15.968718111515045,105,194.5,50.0,1.7614036597311498,-0.0007905106804173556,0.0001527428545010423,0.058253010325774124,1075200,0.0
299,343.94,-1.7881393432617187e-08,477.5000000000002,0.02253111717873253,15.968718308210374,106,197.75,47.50000000000001,1.7624024987220763,-0.0003706995679749525,9.192044609136474e-05,0.05613927044182576,1085440,0.0
299,345.88,-1.0058283805847169e-08,477.5000000000002,0.02149079583468847,15.968717861175538,107,206.0,47.50000000000001,1.7691327646374702,-0.0004925231229208294,0.00010456127430344964,0.05461488783677858,1095680,0.0
299,332.07,1.0058283805847169e-08,300.0,0.018892057746415957,15.968718057870865,108,170.25,25.0,1.7711776882410049,-0.0005377149471314624,0.00013181760130613894,0.05391739875247269,1105920,0.0
299,324.84,-1.1175870895385742e-08,277.5000000000002,0.019489946198882536,15.968718099594117,109,160.25,25.0,1.7683209717273711,-0.00046244129589467775,0.00010224204545856707,0.05138658114339565,1116160,0.0
299,324.24,-1.862645149230957e-08,275.0,0.01578482794429874,15.96871783733368,110,148.75,25.0,1.7675362914800643,-0.0006201347345268004,0.00014353429905611392,0.05643904652507006,1126400,0.0
299,320.71,-2.9802322387695314e-09,250.0,0.012612520327820675,15.968717807531357,111,128.25,22.500000000000007,1.7786392629146577,-0.00015664721904613544,4.705693433741942e-05,0.053930417342739324,1136640,0.0
299,319.98,-1.7136335372924803e-08,227.5000000000002,0.018261042109224947,15.968718141317368,112,125.75,0.0,1.7829373814165592,-0.00043082964348286625,9.573964122822076e-05,0.05324034794693797,1146880,0.0
299,312.46,1.862645149230957e-09,202.50000000000023,0.01586844635021407,15.9687180519104,113,109.25,22.500000000000007,1.7876302257180214,-0.0007652428972505732,0.00015551631824575196,0.057287005812621986,1157120,0.0
299,320.79,2.1979212760925294e-08,227.5000000000002,0.017432486501638776,15.968717926740647,114,129.0,22.500000000000007,1.7811775632202624,-0.00045175769555498845,9.333670285105455e-05,0.05603176686388859,1167360,0.0
299,327.13,7.450580596923828e-09,277.5000000000002,0.019504821780719793,15.968717885017394,115,149.0,25.0,1.7842670895159245,-0.00032783932583697607,7.809435523657982e-05,0.05882891549928755,1177600,0.0
299,334.56,-1.1548399925231934e-08,327.5000000000002,0.024802420850028283,15.968718177080154,116,174.5,25.0,1.7759178414940835,-0.0005793543048639549,0.00011465245165460658,0.054884011435834414,1187840,0.0
299,342.18,-2.1979212760925294e-08,352.5000000000002,0.018027995253214614,15.968717974424361,117,186.25,25.0,1.7814234644174576,-0.0005353180808015167,0.00012698981235459428,0.05486676039728179,1198080,0.0
299,340.22,-1.9371509552001954e-08,300.0,0.020403652303502894,15.968718016147614,118,171.5,25.0,1.7882863990962505,-0.0003075787604757352,6.891098673218465e-05,0.05643735667676895,1208320,0.0
299,337.58,4.097819328308106e-09,350.0,0.02295216772472486,15.968718248605729,119,175.25,25.0,1.784091029316187,-0.0005298916130414,0.00010625495384388727,0.05678815305098757,1218560,0.0
299,341.46,-1.5273690223693846e-08,435.00000000000085,0.023053109605098144,15.968718242645263,120,199.5,25.0,1.7736419089138509,-0.0007299745688214898,0.00014577452787420953,0.053626696892261995,1228800,0.0
299,342.88,-3.091990947723389e-08,502.5000000000002,0.022352151133236475,15.968718284368515,121,204.25,25.0,1.7727278806269169,-0.000654775640941807,0.00014946374125237582,0.05404562972391906,1239040,0.0
299,342.24,-1.9744038581848144e-08,407.5000000000006,0.020581865031272174,15.968717986345291,122,198.5,50.0,1.778859832882881,-0.00048247116210404785,0.00010875503799532283,0.057795807583815875,1249280,0.0
299,335.3,-1.3411045074462891e-08,377.5000000000002,0.02284177197725512,15.968718308210374,123,188.25,47.50000000000001,1.7737906657159328,-0.0006264907922741258,0.0001174601184075641,0.055258664308073815,1259520,0.0
299,333.15,-4.0233135223388675e-08,387.5000000000011,0.020019084968953393,15.968717885017394,124,187.75,25.0,1.776000875979662,-0.0004621293359377887,0.00010470829676805238,0.055785837427734464,1269760,0.0
299,334.83,-3.725290298461914e-09,342.5000000000015,0.02276417864486575,15.968718320131302,125,192.5,47.50000000000001,1.7672170743346214,-0.0005660146094669472,0.0001155186626018434,0.05749026540702988,1280000,0.0
299,343.33,5.587935447692871e-09,432.5000000000006,0.025075503950938584,15.968718296289444,126,207.5,50.0,1.7716685928404332,-0.0002781499733828241,7.755063579999444e-05,0.057434324800525516,1290240,0.0
299,343.3,-1.7136335372924803e-08,327.5000000000002,0.022969682433176784,15.968718242645263,127,201.75,50.0,1.7818631574511528,-0.0006815539600211196,0.00014465042517954884,0.055895219147384864,1300480,0.0
298,347.75,-3.5762786865234374e-08,302.5000000000002,0.023833639675285668,15.968718314170838,128,198.25,50.0,1.7865850023925305,-0.0004991176621842897,0.00010812610991095539,0.05253035421215509,1310720,0.0
298,346.48,8.568167686462402e-09,325.0,0.020636016310891136,15.968718028068542,129,191.5,50.0,1.783774419873953,-0.0006778791524993721,0.00012991672894253626,0.055699081458471,1320960,0.0
298,338.83,-6.7055225372314455e-09,327.5000000000002,0.018600115475419444,15.9687180519104,130,173.5,25.0,1.77875871732831,-0.0004143443955399562,9.757199728301912e-05,0.05426634020662703,1331200,0.0
298,330.02,-2.0489096641540527e-08,350.0,0.01719550826383056,15.96871799826622,131,162.25,25.0,1.7818091951310635,-0.0006066538320737891,0.00011957064721634936,0.05678747813189711,1341440,0.0008056640625
297,322.13,-1.30385160446167e-08,325.0,0.015231490769656375,15.968717831373215,132,140.0,25.0,1.7766662426292896,-0.0007867090020226897,0.00013967172651945247,0.05516662031047896,1351680,0.0
297,321.21,4.470348358154297e-09,327.5000000000002,0.01565422377025243,15.96871782541275,133,133.0,0.0,1.774228536337614,-0.0003928986569007975,0.00010230916400137957,0.05250523014688385,1361920,0.0
297,318.78,-8.195638656616212e-09,227.5000000000002,0.015505320415832103,15.96871799826622,134,120.0,0.0,1.7801319353282452,-0.000558052612177562,0.00012420579580272318,0.05550687159293701,1372160,0.0
297,317.91,0.0,227.5000000000002,0.017167908311239443,15.968717914819717,135,124.75,0.0,1.7854557782411575,-0.00040648322865308726,8.970389647835474e-05,0.05576135402076064,1382400,0.0
297,324.21,2.384185791015625e-08,250.0,0.023273711727233602,15.968718272447585,136,144.0,25.0,1.7849276013672353,-0.0003615680278016953,8.370233124033177e-05,0.05485808408899036,1392640,0.0
297,332.26,-2.1979212760925294e-08,355.00000000000045,0.022359800024423747,15.968718272447585,137,173.75,50.0,1.7838574767112731,-0.0004605737627571216,9.531975363579193e-05,0.057656519514040626,1402880,0.0
297,335.94,7.82310962677002e-09,355.00000000000045,0.017442653863690795,15.968717956542969,138,175.25,50.0,1.7803019098937511,-0.00035714794212253763,7.45411479652347e-05,0.05236732302703353,1413120,0.0
297,332.97,-1.601874828338623e-08,350.0,0.0196090898825787,15.968718087673187,139,162.75,50.0,1.7793364368379117,-0.000442407862010441,9.760103491327499e-05,0.056546965830601516,1423360,0.0
297,332.43,-1.862645149230957e-09,352.5000000000002,0.020266185709624553,15.968718165159226,140,166.0,25.0,1.7862782694399357,-0.0004303188448830042,9.116649870115623e-05,0.054318262166082286,1433600,0.0
