P09:episode_rewards,policy_entropy,epoch_idx,explained_variance,episode_length,P01:episode_rewards,fps,policy_loss,advantage_norm,value_loss,grad_norm,frames,PMM:episode_rewards
3.0,1.3836560618877412,317,0.5926224368810654,176.39,0.0,276,-0.0005202750541684509,0.34294883117079733,0.0010492657908253023,0.0500137106434091,2536000,1.25
3.0,1.3833603525161744,318,0.32816828668117526,170.55,0.0,276,0.0003546290141821373,0.39451360300183297,0.0013568511491757818,0.058031512635604666,2544000,1.08
3.0,1.3850435543060302,319,0.5490783494710922,186.76,0.0,276,0.00011949313833611087,0.5876456895470619,0.002791924493358238,0.09100739616111951,2552000,1.46
3.0,1.3845486700534821,320,0.4245740240812302,189.21,0.0,276,0.00013790134406008292,0.38410987846553324,0.0012323940585338277,0.05745925346435257,2560000,1.53
3.0,1.3849521422386168,321,0.6239086169004441,171.83,0.0,276,8.009065103351532e-05,0.30903346225619316,0.000880853786075022,0.045585054213510494,2568000,1.1
3.0,1.3842530727386475,322,0.7165571475028991,169.18,0.0,276,-0.0005456415791559266,0.44209643103182317,0.0017431373064755462,0.06420498421267445,2576000,1.07
3.0,1.3844417703151704,323,0.4054599756002426,172.69,0.0,276,-0.00016117400788061786,0.33464046239852907,0.0010940402560663642,0.04747875800801768,2584000,1.17
3.0,1.3848708391189575,324,0.24565555155277252,173.32,0.0,276,-4.2339705396443604e-05,0.4514500446617603,0.0019035826897015795,0.07048563161060872,2592000,1.19
3.0,1.3854397881031035,325,0.5523642963171005,175.57,0.0,276,0.000488798006081197,0.36841287977993487,0.0012175695691985311,0.05296623268832689,2600000,1.25
3.1000000000000085,1.3829797637462615,326,0.5108022630214691,178.59,0.0,276,-6.404076790204271e-05,0.49103221990168094,0.0021155184225790436,0.07547351365778136,2608000,1.32
4.0,1.3839701533317565,327,0.6348016428947448,183.68,0.0,276,0.0004617763264104724,0.4788246864825487,0.001984960585759836,0.06886209388212516,2616000,1.41
4.0,1.3832885432243347,328,0.12388564109802246,180.76,0.0,276,-0.0005099569663434522,0.4573531513661146,0.0018925696829683147,0.06922823191221945,2624000,1.34
3.0,1.3845730817317963,329,0.621058646440506,176.38,0.0,276,0.00029530588664783864,0.38848061315715315,0.0012993291416569263,0.054370218942562706,2632000,1.26
3.0,1.385264780521393,330,0.6153066557645798,178.97,0.0,276,-7.789141495777585e-05,0.46472433567047117,0.0018230700236745178,0.06633975536977363,2640000,1.34
3.0,1.3841624200344085,331,0.6495886701345444,180.23,0.0,276,-0.0007955385163950268,0.47925607703626155,0.002131064108980354,0.07374600693774776,2648000,1.32
3.0,1.3844989359378814,332,0.166181520819664,173.65,0.0,276,0.0004033037925910321,0.354164482280612,0.0011337282721797237,0.05176413378393475,2656000,1.15
3.0,1.3845587706565856,333,0.6924686348438263,175.18,0.0,276,-6.673541327472776e-05,0.3532848309725523,0.0010449237783177524,0.05435244857322185,2664000,1.19
3.0,1.3826860570907593,334,0.5032792538404465,178.89,0.0,276,-0.00030038498218345924,0.44623661547899246,0.002064584810468659,0.06520197307419737,2672000,1.29
3.0,1.3839017617702485,335,0.817515230178833,176.43,0.0,276,0.00044987006986048074,0.29824104242026805,0.0008060409619247366,0.042206631770504016,2680000,1.24
3.0,1.3845607912540436,336,0.6251490288972854,183.67,0.0,276,2.32418067753315e-06,0.3430872208625078,0.0011113195248981355,0.04815702227416765,2688000,1.36
3.0,1.3851161301136017,337,-0.35900569379329683,185.9,0.0,276,-0.00030591663135965064,0.4603682689368725,0.002102692739608756,0.06647197948441666,2696000,1.42
3.0,1.3850730788707732,338,0.6256509000062942,173.17,0.0,276,0.000216281048124074,0.352147995904088,0.0012081851689436007,0.051210620390514945,2704000,1.14
3.1000000000000085,1.3837076425552368,339,0.19115616559982299,177.85,0.0,276,-0.00020490685819822828,0.44946298748254776,0.001888033507129876,0.06570827641738114,2712000,1.29
4.0,1.3817985713481904,340,0.7816714614629745,184.56,0.0,276,-1.588826591614634e-05,0.37725437738001344,0.001293899787197006,0.05540538095381525,2720000,1.46
4.0,1.383867347240448,341,0.629457625746727,182.04,0.0,276,-0.00016436610574601217,0.4601952753216028,0.0018452947663899976,0.06285588225617743,2728000,1.36
3.0,1.385153659582138,342,0.7465542829036713,180.49,0.0,276,-0.0004051957470437628,0.39344984732568267,0.001443022219100385,0.05869573952596394,2736000,1.32
3.0,1.38243509888649,343,0.35191083073616025,173.09,0.0,276,0.00028365749967633745,0.3612024722993374,0.001188727419139468,0.05023174875920102,2744000,1.16
3.0,1.382405880689621,344,0.49414256513118743,170.58,0.0,276,1.686157596850535e-05,0.40352676570415497,0.0014186178166710306,0.06177791875086018,2752000,1.11
2.0,1.3824294269084931,345,0.27583717107772826,168.2,0.0,276,9.101969815674238e-05,0.4623406794667244,0.002042892284989648,0.06978574114429197,2760000,1.04
3.0,1.3839409589767455,346,0.8395706617832184,172.14,0.0,276,-0.000453455653077981,0.4362408281862736,0.0016469283336482477,0.06517834584146825,2768000,1.16
3.0,1.3837427866458893,347,0.22634396493434905,184.72,0.0,276,0.00023774262524966616,0.3445463100075722,0.0011134601953381206,0.05015191309690351,2776000,1.48
4.0,1.3854526555538178,348,0.806878473162651,186.62,0.0,276,0.0004692580840492155,0.4384462792426348,0.0014788067357585533,0.06439333460748482,2784000,1.49
4.0,1.3855567848682404,349,0.5179368925094604,187.29,0.0,276,-0.0006019242865204433,0.4489058780670166,0.001811993320370675,0.06740708065170109,2792000,1.48
3.0,1.3851824033260345,350,0.45162811934947966,178.2,0.0,276,0.0005295565955748316,0.40941711984574797,0.0015782758544082753,0.06252383760533423,2800000,1.26
3.0,1.3852988982200622,351,0.38011223673820493,173.18,0.0,276,-0.00010319646125935832,0.36053897745907304,0.0011251557403375045,0.05008731567788373,2808000,1.16
4.0,1.383822410106659,352,0.7957752698659897,183.41,0.0,276,-0.00033308872902125585,0.3709379263222218,0.0012254871431287028,0.051612590271665565,2816000,1.39
4.0,1.383067399263382,353,0.777306786775589,191.42,0.0,276,-3.906330472091213e-05,0.35581811986863615,0.0011333617427590071,0.04795324163266091,2824000,1.57
4.0,1.383486933708191,354,0.758042021393776,191.4,0.0,276,0.0003020255144656403,0.4107657449692488,0.001441750006233633,0.0586359218829463,2832000,1.55
4.0,1.3852480125427247,355,0.5913630366325379,182.95,0.0,276,0.00036448594414082434,0.34015674620866776,0.0010463398636420607,0.0495927587326182,2840000,1.37
3.0,1.3848279321193695,356,0.5404878979921341,178.26,0.0,276,-0.00048423308922792787,0.4321449165791273,0.0016099063351066433,0.06143188645198379,2848000,1.31
3.0,1.3831301486492158,357,0.6484413772821427,179.64,0.0,276,0.0008210839328239672,0.43819445490837095,0.0016078568006923889,0.06056385516113587,2856000,1.3
3.0,1.384330722093582,358,0.5344351142644882,178.16,0.0,276,-0.000632145416457206,0.4601363386213779,0.0020242588486871684,0.06944210514203901,2864000,1.28
3.1000000000000085,1.3825374412536622,359,0.6783806562423706,187.03,0.0,276,-0.0003002335951896384,0.40759472668170926,0.0016095955593482358,0.059352746906726074,2872000,1.5
3.0,1.3824369490146637,360,0.5696012902259827,182.8,0.0,276,5.174696299945936e-05,0.36599902853369715,0.0011914638659800403,0.05011805085754683,2880000,1.38
3.0,1.3825449740886688,361,0.6107527005672455,172.9,0.0,276,-0.000282228562173259,0.3968348675221205,0.0014227618342920322,0.05823474081651029,2888000,1.15
4.0,1.3819039106369018,362,0.32403252422809603,181.71,0.0,276,-0.00022098784145782702,0.4124391607940197,0.001510824549222889,0.05852869788304557,2896000,1.38
3.1000000000000085,1.3831253612041474,363,0.3869391375780106,190.24,0.0,276,3.2442389347124845e-05,0.4324236001819372,0.001540260378678795,0.063560620911982,2904000,1.59
3.0,1.385545666217804,364,0.7067776918411255,182.25,0.0,276,-9.308373380918056e-05,0.36847421921789647,0.0012421083961453405,0.05224559105671517,2912000,1.38
4.0,1.385458561182022,365,0.7129828834533691,182.72,0.0,276,2.1889456183998847e-05,0.3945738001167774,0.0013556445140420691,0.05669770979100403,2920000,1.42
3.1000000000000085,1.3847885835170746,366,0.7322622710466384,182.72,0.0,276,-0.00014732659781657275,0.44632108613848687,0.0020740520245453808,0.06378142145072274,2928000,1.46
3.0,1.3845306622982025,367,0.4884606945514679,174.29,0.0,276,-0.0001109298847586615,0.338755956813693,0.0010527486695355037,0.05000134648158516,2936000,1.25
3.0,1.3854674410820007,368,0.6943868833780289,173.31,0.0,276,8.068276056292234e-06,0.3750991090387106,0.001241760802186036,0.05335527659016522,2944000,1.16
3.1000000000000085,1.384180941581726,369,0.6708841103315354,181.26,0.0,276,0.00019085345262283228,0.3857383632659912,0.0015319555018504616,0.055822143173602796,2952000,1.33
4.0,1.3835376501083374,370,0.8957941514253617,185.92,0.0,276,3.693569882671e-05,0.382900457456708,0.0013862328669347335,0.055707517571763156,2960000,1.47
4.0,1.38367133975029,371,0.8591854864358902,188.4,0.0,276,-0.0003481428796931141,0.32447564497590065,0.0009375106363222585,0.04357009840544016,2968000,1.51
4.0,1.384519988298416,372,0.6724259197711945,190.85,0.0,276,-3.2767879602033645e-05,0.3646522979438305,0.0011838028383863275,0.05001752433678785,2976000,1.59
4.0,1.3843669736385344,373,0.7342883795499802,185.56,0.0,276,0.00026376194018666864,0.3885127590596676,0.0013034376861469354,0.06096094711909891,2984000,1.49
4.0,1.3838671088218688,374,-0.15338806986808776,177.73,0.0,276,-0.00034718117603915744,0.3648932096362114,0.0013266479852609336,0.05431980208766332,2992000,1.24
3.0,1.3847148251533508,375,0.6554555141925812,176.62,0.0,277,-0.00010139535009329848,0.3735446459800005,0.0011376822440797695,0.053506524322984896,3000000,1.2
3.0,1.3832479548454284,376,0.7956506198644638,183.34,0.0,277,-0.0004932551902311388,0.4248166911303997,0.0015523149358705269,0.058851554078843925,3008000,1.42
3.1000000000000085,1.382602231502533,377,0.5791225528717041,185.45,0.0,277,0.0002466823251597816,0.35504899829626085,0.0011426771151309368,0.048822816452692645,3016000,1.46
3.1000000000000085,1.3839509630203246,378,0.6850073510408401,184.3,0.0,277,-2.8132892766734584e-05,0.43284263551235197,0.0018283281944604824,0.06544529943512355,3024000,1.43
3.0,1.3852672040462495,379,0.5666262745857239,173.86,0.0,277,0.00016526056693692227,0.2693388216942549,0.0006504732883331599,0.035434332200790314,3032000,1.16
2.1000000000000085,1.3851237404346466,380,0.5775322079658508,161.47,0.0,277,-0.0007040842777132638,0.32129872396588327,0.0011910763580090134,0.05074333631112196,3040000,0.85
3.0,1.3842613792419434,381,-0.7483756464719772,171.84,0.0,276,-0.0006948010309133679,0.3907122078537941,0.001430881638880237,0.06042834400896004,3048000,1.13
3.0,1.3848630785942078,382,0.7402742344141007,184.61,0.0,277,0.0011156924492388498,0.42055486477911475,0.0016046709577858564,0.059277004347855836,3056000,1.44
3.1000000000000085,1.3854165160655976,383,0.3613157141208649,184.43,0.0,277,-0.00021840203800820745,0.3585617793723941,0.0012002083128845697,0.05178635464698848,3064000,1.47
4.0,1.3853398215770723,384,0.7298646342754364,183.0,0.0,277,7.28155209944248e-05,0.2554036373645067,0.0005970342472573975,0.03622860881188519,3072000,1.38
3.0,1.384776966571808,385,0.7247598940134048,176.94,0.0,277,-7.763396839436609e-05,0.3165689004212618,0.0009128987969961599,0.04450232505404795,3080000,1.19
3.0,1.3838788676261902,386,0.31579534232616424,178.41,0.0,277,6.65998549084179e-05,0.4366158951073885,0.0014960689102736068,0.06478719129485412,3088000,1.24
4.0,1.3851036417484284,387,0.8817080414295196,193.91,0.0,277,0.00019163349803420716,0.3990191962569952,0.001462186554344953,0.0555583135632532,3096000,1.6
4.0,1.3844079387187957,388,0.7569458824396134,196.89,0.0,277,-0.0005016936462925514,0.40411412104964256,0.0015225277212448417,0.057250388032527494,3104000,1.67
3.0,1.3827505147457122,389,0.6401420164108277,178.08,0.0,277,0.00022041233838535846,0.2882391396164894,0.0007875879111816175,0.037509770010817046,3112000,1.24
3.1000000000000085,1.3838351964950562,390,0.7680857563018799,180.06,0.0,277,-0.00022500987686726147,0.4222431840002537,0.0016815332784608473,0.06013613729478983,3120000,1.33
4.0,1.3844289135932923,391,0.8728069680929184,187.53,0.0,277,0.00028572670491485043,0.38438399136066437,0.00125495244305057,0.05294758446256008,3128000,1.58
3.1000000000000085,1.3839786207675935,392,0.7743149477243424,182.57,0.0,277,-0.00015488756354898215,0.31180100217461587,0.0008945220959503785,0.04388013150391398,3136000,1.44
3.0,1.3848550117015839,393,0.8154664754867553,174.61,0.0,277,-0.00035534709459170697,0.36398865416646004,0.001235658106252231,0.05268249732548263,3144000,1.19
3.0,1.3853145837783813,394,0.8290488016605377,177.74,0.0,277,0.00023567253500004882,0.2615719410032034,0.0005418011421716073,0.034492189257418836,3152000,1.24
3.0,1.3847830951213838,395,0.8192189520597458,184.9,0.0,277,8.390446761040949e-05,0.34397021181881426,0.00103403200446337,0.047814833771953016,3160000,1.39
3.1000000000000085,1.3853298759460448,396,0.5778265178203583,186.62,0.0,277,0.0001893656469474081,0.3529070360958576,0.0011571936821201233,0.04817267123805573,3168000,1.48
4.0,1.3843654656410218,397,0.8308905392885209,190.81,0.0,277,-0.00031973624081729215,0.37897233478724957,0.0013332352980796713,0.052819199903358545,3176000,1.6
4.0,1.3856132328510284,398,0.6614511907100677,187.73,0.0,277,0.00034528608179243745,0.3455804029107094,0.0009681791452385369,0.04833296890146703,3184000,1.48
4.0,1.3847933101654053,399,0.6738651788234711,189.07,0.0,277,-0.0004083408242331643,0.36351689890027045,0.001256852509577584,0.054632585721290754,3192000,1.53
3.1000000000000085,1.3851760172843932,400,0.8093313539028167,183.24,0.0,277,0.00018624426273163407,0.3752461326122284,0.001431249033248605,0.05497621140060408,3200000,1.41
4.0,1.3848551297187806,401,-0.34771032989025114,180.13,0.0,277,-0.00022285694285528734,0.3996198178827763,0.0015324462752323597,0.05752055862099585,3208000,1.35
4.0,1.3839117240905763,402,0.6991295576095581,176.3,0.0,277,0.0002880622350494377,0.3379114231467247,0.0010817921542547993,0.045756776855772265,3216000,1.23
4.0,1.3850714075565338,403,0.648137069940567,174.05,0.0,277,-3.734133701073006e-05,0.384270905777812,0.0014989882645750185,0.05622280503893907,3224000,1.19
3.0,1.3844934737682342,404,0.35156864643096924,171.27,0.0,277,-2.6703542071118137e-05,0.4284845782071352,0.0017240814615070122,0.062295011361964,3232000,1.17
3.0,1.3837603306770325,405,0.7917695039510727,181.16,0.0,277,-0.00017076427751817392,0.33918989278376105,0.0010726162144419505,0.046163883386264176,3240000,1.38
4.0,1.3854221928119659,406,0.839511569738388,195.39,0.0,277,-8.43130936846137e-05,0.39322598472237585,0.0014906966978742275,0.054950042449968046,3248000,1.7
3.1000000000000085,1.3853373038768768,407,0.6595479547977448,184.17,0.0,277,6.867633168440079e-05,0.3052791932970285,0.0007912776287412271,0.042166957366792976,3256000,1.44
3.0,1.3857820951938629,408,0.61133309841156,170.55,0.0,277,-5.4665978441335026e-05,0.25687265567481515,0.0006767219914945599,0.03379917715505491,3264000,1.11
3.0,1.3851232957839965,409,0.786540943980217,177.38,0.0,277,0.00016104018111946062,0.3997820001840591,0.0014461557509639533,0.05668501850150047,3272000,1.28
3.0,1.384749789237976,410,0.8055616891384125,184.18,0.0,277,9.73843961401144e-05,0.40454516671597957,0.0015067242597433506,0.05548242904630273,3280000,1.47
3.0,1.3836061096191405,411,0.6321882283687592,180.43,0.0,277,-0.0003717171600146685,0.3358491560071707,0.0010768375531188213,0.04733267162524765,3288000,1.32
4.0,1.3839145731925964,412,0.7631559377908707,189.5,0.0,277,-0.00015272424352588131,0.38437193796038627,0.0012756230536615477,0.05308527764656436,3296000,1.52
4.0,1.38369531750679,413,0.4082689601182938,186.73,0.0,277,6.148937358375405e-05,0.269384645819664,0.0006352255538513419,0.034035792308416024,3304000,1.46
3.0,1.3845698618888855,414,-0.27796902000904083,176.79,0.0,277,-0.00020007751441880828,0.3262395213544369,0.0010806323372889893,0.047060523544020745,3312000,1.22
3.0,1.3847067213058473,415,0.49302329897880554,180.12,0.0,277,0.00012669276744418313,0.3752221122384071,0.0012147620691393968,0.05151579918274335,3320000,1.32
3.0,1.385522608757019,416,0.8249474084377288,180.52,0.0,277,0.0003072251033154316,0.3055306124687195,0.0007881380061735399,0.04146600898290125,3328000,1.32
3.0,1.3851310980319977,417,0.4302671927213669,174.59,0.0,277,6.773851127945818e-05,0.3237259440124035,0.0010131379191079758,0.046807156165493094,3336000,1.2
3.0,1.383450938463211,418,0.7629570662975311,174.46,0.0,277,-0.0001981790017862295,0.42083467952907083,0.001541701754758833,0.057972619801966746,3344000,1.22
3.0,1.3840300858020782,419,0.5530122298002244,179.11,0.0,277,-4.773448032210581e-05,0.35305064290761945,0.0011000476809567771,0.050212440032038674,3352000,1.34
3.0,1.3832019770145416,420,0.711942098736763,178.94,0.0,277,-5.500221508555114e-05,0.38063304491341116,0.0012586136447498575,0.054669463088814145,3360000,1.33
3.0,1.3848571002483367,421,0.6468951457738876,176.1,0.0,277,0.0002398844600247685,0.3277767591923475,0.0009985839438741094,0.044319278178935786,3368000,1.21
3.0,1.3854845440387726,422,0.6020322012901306,182.46,0.0,277,7.667261234018952e-06,0.4334220986068249,0.001545174979728472,0.06442704350783622,3376000,1.37
4.0,1.3853493750095367,423,0.7317594361305236,187.27,0.0,277,-0.000119074465895892,0.3567670805007219,0.0013117896185394784,0.04880647318865332,3384000,1.54
4.0,1.3842412436008453,424,0.8560097980499267,192.03,0.0,277,-0.00030279669670562725,0.3612843249738216,0.0012073628282087156,0.04795535767794207,3392000,1.6
4.0,1.3848989975452424,425,0.7366421073675156,193.81,0.0,277,8.237652291427366e-05,0.3913535911589861,0.0013694183131156023,0.05284978973407124,3400000,1.65
4.0,1.385524355173111,426,0.8306516993045807,197.69,0.0,277,-0.0003587536988197826,0.3342042011022568,0.0010277861673603185,0.045037903528200224,3408000,1.75
4.0,1.3844265496730805,427,0.7407509684562683,189.47,0.0,277,0.00043499960716872013,0.4235794749110937,0.0017226821961230598,0.05884323631840821,3416000,1.6
5.0,1.3842422711849212,428,0.8536031365394592,196.03,0.0,277,0.0001431600865907967,0.29557469591498375,0.000829631399410573,0.041124387157237347,3424000,1.77
4.0,1.3825416553020478,429,-0.3906075429916382,184.75,0.0,277,-0.0010020031444582856,0.3486177349090576,0.001301223964401288,0.04892933477572358,3432000,1.47
4.0,1.3839549338817596,430,0.6375250709056854,182.73,0.0,277,0.0009404364576676016,0.36559633001685143,0.001363882751466008,0.0523146033913053,3440000,1.47
4.0,1.3833836472034455,431,0.8798159992694855,190.95,0.0,277,-0.0004773314110207139,0.3571332877874374,0.0011445330181595636,0.053520004630161704,3448000,1.68
4.0,1.3831723368167876,432,0.8281743443012237,200.52,0.0,277,0.00011827244725282071,0.4280815912783146,0.0016742961663840105,0.059047223006849725,3456000,1.83
5.0,1.3836490464210511,433,0.8256636744737625,208.15,0.0,277,-0.00023772047361489968,0.334260513484478,0.001047891670023091,0.04422688759551087,3464000,2.07
4.1000000000000085,1.3837599301338195,434,0.532384147644043,201.9,0.0,277,-0.0002072055334429024,0.3105192694813013,0.0008388055655086646,0.04147873912737387,3472000,1.94
4.0,1.3823129284381865,435,0.654235605597496,199.21,0.0,277,-1.211963128298521e-05,0.31674697272479535,0.00088379251974402,0.045909932479885125,3480000,1.82
4.0,1.3839948689937591,436,0.6301518350839614,188.21,0.0,277,-0.00021566245995927603,0.2972473891451955,0.0008170516506106651,0.042334258692975066,3488000,1.51
4.0,1.3849530017375946,437,-0.14093753397464753,184.44,0.0,277,0.00033155472134239973,0.4264323915541172,0.001507687375342357,0.06177639593037834,3496000,1.42
3.0,1.3845914196968079,438,0.2204536235332489,177.03,0.0,277,0.00016607370351266583,0.2768587425351143,0.0006701111809525173,0.03708221597942715,3504000,1.26
3.0,1.3841954839229584,439,0.7272986912727356,183.02,0.0,277,-0.0003370935420389287,0.3366117542237043,0.0010897057491456507,0.04603136031220043,3512000,1.44
4.0,1.385620859861374,440,0.89187464594841,186.75,0.0,277,-0.00014694300436531192,0.39597591780126096,0.0014530859226942994,0.054446103813604235,3520000,1.47
4.1000000000000085,1.3843665599822998,441,0.8187369954586029,194.35,0.0,277,8.66319434135221e-05,0.438672302365303,0.001873910027279635,0.06180340634951952,3528000,1.78
4.0,1.3851711916923524,442,0.7726493752002717,195.07,0.0,277,-7.471148492186331e-05,0.4253487642854452,0.001429017858172301,0.061328094587396846,3536000,1.75
4.1000000000000085,1.3850947272777558,443,0.6205413037538529,203.96,0.0,277,0.00022823095292551443,0.41922368489205836,0.0015342609604340396,0.05989879826116197,3544000,1.9
4.0,1.3849772608280182,444,0.8855187910795211,203.33,0.0,277,-2.2406162170227617e-05,0.3683965984731913,0.001184884414251428,0.05227773521319498,3552000,1.86
4.0,1.3850288271903992,445,0.7766063803434372,188.19,0.0,277,0.00017150273139122875,0.35536335602402686,0.0010856543688714736,0.05031241203672183,3560000,1.48
3.0,1.385673793554306,446,0.7203519326448441,186.43,0.0,277,-0.00020434414749615827,0.4069055598974228,0.0015897847927044495,0.06022410874279146,3568000,1.41
3.0,1.3842912125587463,447,0.38792658984661105,185.01,0.0,277,-4.625671717803925e-05,0.3814277746528387,0.001213549998392409,0.05307779435336465,3576000,1.43
3.1000000000000085,1.3834256267547607,448,0.696556207537651,179.89,0.0,277,0.00015243470033965423,0.3476647229492664,0.0012030544123990694,0.047889803103627206,3584000,1.35
3.1000000000000085,1.3835216999053954,449,0.526536517739296,174.83,0.0,277,0.00010076680744532496,0.30487142644822596,0.0008462029883594368,0.041509649733159536,3592000,1.23
4.0,1.384692884683609,450,0.7685688400268554,182.85,0.0,277,5.5624182059546e-05,0.40933059617877005,0.0016300218612741446,0.06080888421106343,3600000,1.38
3.1000000000000085,1.3850543916225433,451,0.37971777260303496,187.45,0.0,277,0.00014323899042210543,0.3213691150397062,0.0009457761193698388,0.04464152150138626,3608000,1.49
3.0,1.3849013805389405,452,0.5697427248954773,186.19,0.0,277,-0.0003657532436035638,0.3768404296040535,0.0012405917246360331,0.0526871005611919,3616000,1.5
3.0,1.3855407989025117,453,0.6477162170410157,180.68,0.0,277,0.00015350326415500604,0.30880892723798753,0.000861618969211122,0.04143809828150942,3624000,1.35
3.0,1.3846189785003662,454,0.5170265889167786,174.1,0.0,277,-0.0001369870268899831,0.3557372060418129,0.0012664162566215964,0.05136536679733231,3632000,1.18
3.0,1.3850690174102782,455,0.76149223446846,179.6,0.0,277,-0.00023985616608115378,0.366495615914464,0.0012045081974429194,0.04943272166457655,3640000,1.28
4.0,1.383416738510132,456,0.6049527138471603,184.28,0.0,277,0.0003142389585445926,0.29377171613276004,0.0007260219132149359,0.04008761660735215,3648000,1.36
3.0,1.3847110068798065,457,0.6677280938625336,178.87,0.0,277,-0.0001457821255462477,0.342314755320549,0.0010311146721141994,0.047241193318753004,3656000,1.29
3.0,1.3843562042713164,458,0.6342835390567779,177.88,0.0,277,4.36994927986234e-05,0.33547124177217486,0.0009831107254649396,0.045886413211032505,3664000,1.31
3.0,1.3840413939952851,459,0.6244623970985412,177.11,0.0,277,-0.00022429637119785183,0.3357599052041769,0.0010253375322645296,0.046865997322633565,3672000,1.26
3.0,1.3833274698257447,460,0.8101627391576767,178.54,0.0,277,0.00012356919702142478,0.34748759381473066,0.0010601440318714595,0.048298117970888746,3680000,1.32
3.1000000000000085,1.3846695291996003,461,0.5977167314291001,184.41,0.0,277,-0.0003077652388310526,0.4260938185453415,0.001701827539691294,0.05962481503051992,3688000,1.49
3.0,1.385637605190277,462,0.7671863627433777,181.16,0.0,277,-8.605865179561078e-05,0.39253256261348723,0.0014221244709915482,0.052698421383323375,3696000,1.39
3.0,1.3851388156414033,463,0.7100303447246552,178.77,0.0,277,-4.555985974548093e-05,0.3651029026508331,0.0012896335842742701,0.05298975123448092,3704000,1.27
4.0,1.3853721821308136,464,0.6142261338233947,180.7,0.0,277,-0.0001979053401373676,0.34237437829375267,0.0013154720782040386,0.04928335494683277,3712000,1.33
4.0,1.385499986410141,465,0.7823304641246795,179.6,0.0,277,-1.9424605561653152e-05,0.39258906707167623,0.00172894084105792,0.05225965139576677,3720000,1.36
4.0,1.3838595342636109,466,0.8308920800685883,179.76,0.0,277,-8.607840136392042e-06,0.3587459434568882,0.001235883445115178,0.04892501996409094,3728000,1.36
3.0,1.3854190993309021,467,0.2582066738605499,172.51,0.0,277,-4.367034380265977e-05,0.27491404879838227,0.0007909742283663945,0.03742366540748816,3736000,1.15
3.0,1.384243311882019,468,0.7649547231197357,172.78,0.0,277,7.272707240190357e-05,0.37944301575422285,0.0014070913446994381,0.05589331685496553,3744000,1.13
4.0,1.3848099863529206,469,0.721791689991951,178.8,0.0,277,0.00024189888208638876,0.41971794068813323,0.001651948523867759,0.05711606699247933,3752000,1.32
4.0,1.3846118927001954,470,0.7419989460706711,186.9,0.0,277,-0.00010246985289995792,0.27687376134097574,0.0006655347900596098,0.03819325550785355,3760000,1.51
4.1000000000000085,1.3853999471664429,471,0.712610759139061,194.35,0.0,277,-0.00021407039021141826,0.35677550695836546,0.0011473967243000515,0.04848613775146973,3768000,1.72
4.0,1.384239158630371,472,0.516126012802124,187.86,0.0,277,0.0006521599609914119,0.4850332534313202,0.002044326179602649,0.07150021673846284,3776000,1.55
4.0,1.3823529052734376,473,0.12216684520244599,186.51,0.0,277,-8.15354563238202e-05,0.3958312673866749,0.0014003630925799372,0.05841101500991311,3784000,1.55
3.0,1.384399073123932,474,0.6421701496839524,179.82,0.0,277,-0.000698430704214843,0.4129561357945204,0.0015679463498236145,0.060698072735601155,3792000,1.28
3.0,1.3847597455978393,475,0.13256191313266755,177.93,0.0,277,-6.4703447424108165e-06,0.3477460914105177,0.0013358631328810589,0.04751052850555078,3800000,1.26
3.0,1.3847957479953765,476,0.9027984750270843,179.85,0.0,277,-0.00015384311009256635,0.36205086834728717,0.001395121031018789,0.04757820950313639,3808000,1.34
4.0,1.3852400612831115,477,0.7342686074972152,188.11,0.0,277,0.00033552552427863703,0.3937815956771374,0.0015566763770766556,0.05351675004316383,3816000,1.55
4.0,1.3840702867507935,478,0.55743991792202,190.87,0.0,277,-0.0002765186106262263,0.4129659892618656,0.0016269594353070715,0.058207890261691556,3824000,1.58
4.0,1.3842392015457152,479,0.6967956960201264,185.86,0.0,277,0.000342087850876851,0.36694954708218575,0.0012213568728111567,0.0468993371108859,3832000,1.43
4.0,1.3849121928215027,480,0.5746770322322845,188.53,0.0,277,-0.0009293148315919098,0.4456260634213686,0.00191183500981424,0.06927386533235935,3840000,1.46
5.0,1.3826685965061187,481,0.8891852140426636,190.69,0.0,277,-3.326411178022681e-05,0.3897411225736141,0.0012470626181311673,0.05296480370780181,3848000,1.57
5.0,1.384876447916031,482,0.7806247103214264,195.49,0.0,277,0.0002574882185581373,0.3440872763842344,0.0010844510456809076,0.047559020250457884,3856000,1.74
4.0,1.3855360317230225,483,0.6109757459163666,177.94,0.0,277,3.4450547100277615e-05,0.3016688374429941,0.0008477074628717673,0.04281823678267679,3864000,1.28
3.0,1.3847757947444916,484,0.78602832198143,171.19,0.0,277,-0.0003068666620674776,0.33754033386707305,0.0010344521119986893,0.046200973568459966,3872000,1.14
3.0,1.3837198555469512,485,0.6929103374481201,183.21,0.0,277,4.995484814571682e-05,0.403817233145237,0.0017314853418793064,0.05874441611595968,3880000,1.51
3.0,1.3853378450870515,486,0.6482935839891434,182.26,0.0,277,-6.651420722391776e-05,0.29922667510807516,0.0009108043161540991,0.040208473538326975,3888000,1.45
3.0,1.3856007039546967,487,0.7123249632120132,169.15,0.0,277,-0.00029618643486173824,0.3240246195346117,0.0008804448861337732,0.043507862704655835,3896000,1.11
