#{"t_start": 1543938928.4215653, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,159,130.401185
1.0,155,138.47905
2.0,181,149.674601
2.0,222,167.931262
0.0,127,173.996156
1.0,173,183.725816
0.0,127,191.099725
1.0,175,201.77277
0.0,127,208.837993
0.0,129,216.050802
3.0,248,230.829582
1.0,155,239.734242
1.0,157,249.041231
0.0,127,255.296903
2.0,202,265.899688
2.0,185,275.579028
2.0,204,289.152545
0.0,129,294.787074
0.0,129,301.468309
2.0,203,314.320665
0.0,127,322.173146
2.0,222,334.676163
5.0,350,355.744256
2.0,183,365.792753
1.0,169,374.686057
0.0,127,381.28203
0.0,129,389.395626
2.0,224,403.758635
3.0,249,418.214017
0.0,127,424.668992
2.0,202,434.187942
3.0,250,448.716908
0.0,127,455.707441
3.0,248,469.171179
0.0,129,475.408231
3.0,266,490.089783
2.0,200,500.875343
0.0,125,508.446517
2.0,206,519.765125
0.0,127,527.177834
1.0,173,536.063272
7.0,324,554.025725
2.0,206,565.385328
0.0,129,572.070063
0.0,129,579.350553
1.0,176,589.58728
2.0,200,600.135939
3.0,270,614.524669
2.0,200,623.219539
0.0,129,630.882779
1.0,153,639.44898
1.0,157,647.580354
3.0,253,660.494933
1.0,171,668.371102
3.0,238,680.862691
4.0,302,699.602067
1.0,171,707.835915
3.0,231,720.309783
2.0,200,730.561954
4.0,272,745.89697
0.0,127,752.820077
1.0,177,761.67133
1.0,157,770.462474
0.0,129,776.521338
0.0,129,782.442738
2.0,204,792.394803
2.0,224,803.946882
0.0,129,810.113605
0.0,127,816.395508
1.0,175,825.729155
1.0,173,835.355706
0.0,129,841.228726
1.0,177,850.817172
0.0,125,856.953125
0.0,125,862.553315
2.0,188,872.070321
0.0,125,879.269121
2.0,202,892.065323
1.0,153,899.81984
0.0,129,906.505446
1.0,175,916.521689
0.0,125,922.967429
0.0,127,928.995248
0.0,127,935.567636
1.0,174,945.385849
2.0,202,955.43926
0.0,123,961.481837
1.0,173,970.830126
4.0,299,987.124304
1.0,173,997.767277
0.0,129,1005.189847
4.0,300,1021.50531
5.0,328,1039.553477
0.0,129,1045.806467
0.0,127,1051.535692
