explained_variance,PMM:episode_rewards,policy_loss,epoch_idx,fps,P01:episode_rewards,P09:episode_rewards,frames,grad_norm,episode_length,advantage_norm,policy_entropy,value_loss
-0.20071747601032258,1.67,0.0013193810055963694,13,241,0.0,4.1000000000000085,104000,0.15682717636184196,188.92,0.9992425065487623,1.3767189848423005,0.010212390961351047
-0.17526690185070037,2.02,-0.00036646855936851353,14,244,0.0,5.0,112000,0.16503031331411008,204.27,0.9612843380123377,1.3810595452785492,0.009852310655805923
-0.15182234108448028,1.68,0.001394428211497143,15,247,0.0,4.0,120000,0.13103087792331342,194.04,0.8739952531084418,1.3783321738243104,0.008313835788976575
-0.33920538127422334,1.16,-0.00041774716228246687,16,247,0.0,3.0,128000,0.12012493172913732,173.84,0.7869822025299072,1.3822742748260497,0.006981082660895481
-0.14647057950496672,1.16,0.0016777606069808826,17,248,0.0,3.0,136000,0.14665207995406201,175.69,0.9500790580362082,1.3831719112396241,0.008866017184955126
-0.46707568168640134,1.2,-0.001629332393349614,18,250,0.0,3.0,144000,0.1634582246511458,176.18,0.8247326305508613,1.3804438292980195,0.007607899538961647
-0.3859007751941681,1.24,0.00045520511295762847,19,251,0.0,3.0,152000,0.15221427945239097,175.71,0.9222490563988686,1.382220549583435,0.008758752178000578
-0.5944143337011337,1.2,3.21237335447222e-05,20,251,0.0,3.0,160000,0.15358349345899402,174.48,0.8407393173873424,1.3836605143547058,0.007541000474084285
-0.589350089430809,1.04,0.0013452886865707113,21,252,0.0,3.0,168000,0.13831090076659971,170.07,0.7937622441351414,1.3832014322280883,0.006108120558055816
-0.19330807864665986,1.12,-0.0018832808384831878,22,252,0.0,3.1000000000000085,176000,0.17873841227261664,175.06,0.8948740683495998,1.3848856592178345,0.007384115809909417
0.15929778873920442,1.45,0.0007620352684898535,23,252,0.0,4.0,184000,0.19548642987094303,186.97,0.9398071616888046,1.37031147480011,0.007332242419361137
-0.016420333981513976,1.56,-0.001340735390840564,24,253,0.0,4.0,192000,0.19802400938660628,188.57,0.9260637697577476,1.37413609623909,0.007450153895188123
-1.968313250541687,1.58,0.000586011576015153,25,253,0.0,4.0,200000,0.16366369487121632,187.43,0.879062178581953,1.3804954504966735,0.006887847381294705
0.05066448986530304,1.48,-0.00010907847201451659,26,254,0.0,4.0,208000,0.15595172974957477,184.85,0.8299406784772873,1.3844848740100861,0.006329420712863794
-0.4816726332902908,1.56,-0.0005506813949614298,27,255,0.0,4.0,216000,0.16997737907655674,187.78,0.8505486606061459,1.3835065579414367,0.006405327584943734
0.0035364103317260744,1.58,0.0012087468447862194,28,255,0.0,4.0,224000,0.16266259210992054,186.84,0.8313403311371803,1.3800483059883117,0.006375600667088293
0.11417524695396424,1.6,-0.0006919783449848183,29,255,0.0,4.0,232000,0.1951612732897875,186.9,0.9137686569988728,1.380309818983078,0.006913352812989615
-0.2147610080242157,1.57,0.000455397394252941,30,255,0.0,4.0,240000,0.17758609688028565,187.37,0.8770978669822216,1.3816195356845855,0.006857925006916048
-0.00778409481048584,1.44,-0.0008923599447007291,31,256,0.0,3.1000000000000085,248000,0.183869576442872,182.53,0.8963093687593937,1.3779306995868683,0.006843233018589672
0.2108294677734375,1.59,0.00010328444244805723,32,257,0.0,4.0,256000,0.1839611235677519,191.41,0.8851481433212757,1.3711494350433349,0.0063234093903156464
0.07064067900180816,1.95,-0.001007328467676416,33,257,0.0,5.0,264000,0.1913919233638794,206.7,0.9010980533063412,1.370759369134903,0.006846139873377979
0.10551703810691833,1.91,-0.0001353688868402969,34,258,0.0,5.0,272000,0.1513292693136431,203.47,0.7579703056812286,1.378523519039154,0.0048398235006607134
-0.37800147593021394,1.23,0.00044297394291788807,35,258,0.0,3.0,280000,0.16948202921698965,175.93,0.7407081872224808,1.3835007870197296,0.0047336241623270325
0.17296691954135895,1.13,-0.0006658203050028533,36,258,0.0,3.0,288000,0.18497996170606304,173.81,0.862859979569912,1.3806045424938203,0.0063158338946232104
-0.4640898966789246,1.37,-0.0008777409553295001,37,259,0.0,3.0,296000,0.19131331768353724,180.47,0.8857676592469216,1.3782137644290924,0.006552117342071142
-0.27878571808338165,1.29,-6.279136556258891e-05,38,259,0.0,3.0,304000,0.15330656694730077,175.99,0.8038367812335491,1.3789169228076934,0.005780064013670198
0.19574313402175902,1.25,-0.00013448841287754475,39,260,0.0,3.0,312000,0.16407235215431576,174.97,0.7963153368234634,1.3825618982315064,0.005398926246707561
-0.016644046306610108,1.33,-0.0008023777528433129,40,260,0.0,3.0,320000,0.18384573950266478,177.92,0.825673116594553,1.3840989208221435,0.006070502446818864
0.15662290871143342,1.36,-5.1909520479966886e-05,41,260,0.0,3.0,328000,0.15322720583022506,180.19,0.775829272121191,1.3830028915405272,0.004997786836320302
0.4459110355377197,1.4,-0.0005489493813365698,42,261,0.0,3.1000000000000085,336000,0.15754952515942988,183.71,0.7642986573278904,1.3818954753875732,0.004904602587921545
-0.6601284915208816,1.37,-0.00034920531674288214,43,262,0.0,4.0,344000,0.14813145306255576,183.66,0.7585998643934727,1.3806626176834107,0.005167418258643011
0.20012161672115325,1.45,-0.00044236618836293926,44,261,0.0,3.0,352000,0.1477191781064957,184.48,0.738811970949173,1.380437021255493,0.004617114678112557
0.1717505019903183,1.4,-0.0005492545320885256,45,261,0.0,3.1000000000000085,360000,0.14862811921449473,181.67,0.7356747388839722,1.3810496783256532,0.005252353681862587
-0.5844071018695831,1.4,-0.000377708151427214,46,261,0.0,4.0,368000,0.17037686063631494,181.14,0.7997284430265427,1.3785742127895355,0.0054188017734850295
0.07102664053440094,1.31,-9.794012294150889e-05,47,261,0.0,3.0,376000,0.159323464842044,177.33,0.8019401478767395,1.3761134099960328,0.005233443806064315
-0.026062764525413513,1.48,0.00017796971071220468,48,262,0.0,4.0,384000,0.15844591339219533,185.17,0.7828478224575519,1.3805005145072937,0.005286584959394531
-0.067143252491951,1.25,0.000168425221927464,49,262,0.0,3.0,392000,0.13337609670280307,177.09,0.6934772525727749,1.3817463028430939,0.004257239423386636
0.21527111709117888,1.28,-0.0011742779862834141,50,262,0.0,3.0,400000,0.16554260782232835,178.0,0.7709507206082344,1.3788139295578004,0.004951060799503466
-0.3944625842571259,1.27,-9.409725462319329e-05,51,262,0.0,3.0,408000,0.15641852393929406,177.41,0.7392660354077816,1.376483964920044,0.004940333223203197
-0.09533375263214111,1.05,0.000613209709408693,52,262,0.0,3.0,416000,0.16123315505809624,168.27,0.7496032039821148,1.3766706609725952,0.004839468042482622
-0.06903062343597412,1.17,-1.375151303363964e-05,53,263,0.0,3.0,424000,0.13766311866466788,172.57,0.7147897207736968,1.3840127336978911,0.0041890742399118604
-0.1505075454711914,1.18,0.00019878114384482614,54,263,0.0,3.0,432000,0.145357176622762,172.85,0.7413717730343342,1.382302488088608,0.004283413342782296
0.012639496326446533,1.29,0.00024112331106152852,55,263,0.0,3.0,440000,0.15194698502607917,177.23,0.7730124753713608,1.3799030530452727,0.005357302001648349
0.2686687421798706,1.35,-0.0010444750091119204,56,264,0.0,3.0,448000,0.15130731553216306,179.82,0.7508314122259617,1.37214008808136,0.0050309177885355895
-0.39049030661582945,1.09,0.00014065477094845846,57,264,0.0,3.0,456000,0.13393453012320405,169.68,0.6994785255193711,1.3655117535591126,0.00445978754592943
0.12386957287788392,1.09,-0.00035073723796813283,58,264,0.0,3.0,464000,0.13733863968676674,169.05,0.7610775534808636,1.3763307344913482,0.004736441311833915
-0.21794896721839904,1.22,-5.506718531250954e-05,59,264,0.0,3.0,472000,0.1506852046889519,174.69,0.755096382945776,1.3772912204265595,0.004973305973617243
-0.018559799194335938,1.26,-0.00039962047863809856,60,264,0.0,3.0,480000,0.14106935458103448,172.9,0.7840221840143203,1.3743571865558624,0.005035338245652383
-0.22589450895786287,1.22,0.00020625602257041465,61,264,0.0,3.0,488000,0.12375440966683794,172.16,0.6231697304546833,1.3832321131229401,0.003366021555266343
-0.14513410449028016,1.08,-0.00012199253480503102,62,263,0.0,2.1000000000000085,496000,0.13984738201611938,170.78,0.6957666487991809,1.3841953825950624,0.004439430413694936
-0.1241241991519928,1.2,-0.00032633518290822397,63,264,0.0,3.0,504000,0.1297641088755645,173.74,0.7109311725199222,1.383969142436981,0.0042614826814678965
0.05226717710494995,1.31,0.0013421032845508307,64,263,0.0,3.1000000000000085,512000,0.15578568642765864,178.43,0.7906490121781826,1.3840758180618287,0.0052095792502223045
0.17118240714073182,1.4,-0.0002955165127059445,65,263,0.0,3.1000000000000085,520000,0.154373458390932,180.76,0.778710917532444,1.3812624859809874,0.005063489499880234
0.18909373342990876,1.64,-0.0009544041857589037,66,263,0.0,4.0,528000,0.14597792033649776,189.57,0.7648499639332295,1.3788390934467316,0.0046885415844735686
-0.13217527270317078,1.56,-0.0011041289090644568,67,264,0.0,4.0,536000,0.14852181725629413,187.76,0.7306696505844593,1.3777888631820678,0.004249768447625684
0.3164085811376572,1.6,0.0005336969153722748,68,263,0.0,4.0,544000,0.14837644032870112,190.01,0.7943255771696568,1.3836071681976319,0.005018423206638545
0.10191960871219635,1.4,8.955710625741631e-05,69,263,0.0,4.0,552000,0.12469413870673172,182.45,0.6627134789526462,1.3819080781936646,0.003784921074693557
-0.4013391292095184,1.09,-0.00011649759737338172,70,264,0.0,3.0,560000,0.11822340828771141,169.19,0.6323532971739769,1.3789595675468445,0.003308509436028544
-0.12335515797138213,0.98,0.00019975041180487097,71,264,0.0,3.0,568000,0.12710949190511367,164.17,0.6927744568884373,1.373279013633728,0.004282295652519679
-0.029081093072891237,1.03,-0.00037784559070132675,72,264,0.0,3.0,576000,0.10280918908495035,167.31,0.5881694696843625,1.378762205839157,0.003072690830522333
0.009330258369445801,0.93,-0.00031898387358523904,73,264,0.0,2.0,584000,0.10648215707968217,163.36,0.6012078037112951,1.3768289864063263,0.003153094935551053
0.17347352147102357,1.15,0.0008791070904408116,74,264,0.0,3.0,592000,0.14228512782849914,171.36,0.7715379540622235,1.3835246765613556,0.005039193846314447
0.2023892343044281,1.33,-0.0006359343834265019,75,264,0.0,3.0,600000,0.15421607733272558,180.31,0.7925551238656044,1.3838049042224885,0.005043837168414029
0.4520277750492096,1.47,0.000276158963679336,76,264,0.0,4.0,608000,0.12310805760077188,185.94,0.7219910718500614,1.383254954814911,0.004398990444460651
0.3120641797780991,1.55,-0.0005521344553562812,77,264,0.0,4.0,616000,0.13544098140025754,189.27,0.7608384704589843,1.3826646268367768,0.004893769900809275
0.372794508934021,1.44,-1.8501529411878436e-05,78,264,0.0,3.1000000000000085,624000,0.13365825414287255,184.5,0.7044087213277817,1.383238868713379,0.003912153233541176
-0.006517637372016907,1.37,-0.0001742645124977571,79,265,0.0,4.0,632000,0.1417432462766176,181.81,0.7478410230576992,1.3826995480060578,0.004500881034327903
-0.1627749341726303,1.21,-0.0005146292509743944,80,265,0.0,3.0,640000,0.12697192197634188,174.94,0.6518648903071881,1.3819059479236602,0.0038143039809074254
0.11704334259033203,1.16,0.00018787118955515325,81,265,0.0,3.0,648000,0.11838046430299137,170.73,0.6323783074319362,1.3841105163097382,0.00342199554797844
-0.12040097594261169,1.17,-0.0004664615105139092,82,265,0.0,3.0,656000,0.1263669249734443,172.58,0.6554732207953929,1.3799857211112976,0.0034828140347963198
0.025666088461875916,1.02,0.000647517448378494,83,265,0.0,2.1000000000000085,664000,0.1106165345787751,168.18,0.6276582610607148,1.3810336089134216,0.003208616393094417
0.02077138900756836,1.15,0.00015248306524881628,84,265,0.0,3.0,672000,0.12680744844443897,173.06,0.6563030008226634,1.3830575346946716,0.0036035081920272206
0.14516612708568574,1.34,-0.0005867719589878106,85,265,0.0,4.0,680000,0.147279600204467,180.1,0.7845812769979239,1.3818755066394806,0.005005016112336307
0.6031274205446243,1.73,0.00010137840945390053,86,265,0.0,5.0,688000,0.14064923050081027,196.22,0.7760173965990543,1.3835291874408722,0.004820205822325079
0.549702308177948,1.79,-0.00012024679526803083,87,265,0.0,4.0,696000,0.1377467712877843,199.62,0.7374347974359989,1.3821972382068635,0.004558068665355677
-0.2482364594936371,1.5,0.00035367798189327003,88,265,0.0,3.0,704000,0.12150149754851185,187.11,0.7062305498123169,1.3717833805084227,0.004056274078466231
-0.16289374351501465,1.38,-0.0006266868898819666,89,265,0.0,3.0,712000,0.13982792142486905,181.34,0.7508769086003304,1.381301302909851,0.00472458681128046
0.3533608365058899,1.34,0.0003464951766363811,90,265,0.0,3.0,720000,0.13159469700998927,179.77,0.7288858912885189,1.381757504940033,0.004415622243395773
0.12365559875965118,1.34,-0.0002483435341855511,91,265,0.0,3.0,728000,0.12119082259411734,178.99,0.6702223122119904,1.3797557425498963,0.0037650724341801835
0.24342397689819337,1.46,-0.0002339915147604188,92,265,0.0,3.0,736000,0.1505687528698738,181.34,0.7957366533577442,1.3801155233383178,0.005026407448458486
0.44148322284221647,1.35,0.0008788423616533692,93,265,0.0,3.0,744000,0.10387298700986959,177.35,0.5877002376317978,1.382428526878357,0.0030797787779010834
-0.018245347738265992,1.33,-5.245006497716531e-05,94,265,0.0,3.0,752000,0.1269440572651187,179.35,0.664305466413498,1.3845904743671418,0.003814282812527381
0.17030567944049835,1.41,7.856139069190249e-05,95,265,0.0,3.0,760000,0.09868999410037191,182.3,0.5617119151353837,1.382281014919281,0.0028624172776471825
0.49253497540950775,1.25,-0.0003132240736158565,96,265,0.0,3.0,768000,0.11744570357860329,177.36,0.6323909913003445,1.3834490311145782,0.003295884858671343
0.5302338725328446,1.26,0.0003507446667572367,97,265,0.0,3.0,776000,0.10582662299854251,175.96,0.6002414329349994,1.383040292263031,0.003288195758650545
0.19337083160877228,1.39,-0.00021457591023136047,98,265,0.0,3.1000000000000085,784000,0.10351652630054652,179.54,0.5703549095243216,1.383386412858963,0.0027296343407215316
0.27167986690998075,1.48,0.00015954345912177814,99,265,0.0,4.0,792000,0.14191923129615266,183.42,0.7801838882267476,1.3841871988773347,0.004964294268429512
0.4547231310606003,1.37,-0.0001620349060976878,100,265,0.0,3.0,800000,0.11113755049718782,178.73,0.6056883673369885,1.3799468529224397,0.0029295202634239104
-0.7353996133804321,1.37,0.000281671604316216,101,265,0.0,3.0,808000,0.10560387766537571,178.79,0.6193521097302437,1.3801407742500305,0.0032494768146716525
0.13609636306762696,1.12,-0.0008703824304393493,102,265,0.0,3.0,816000,0.11906044409791056,169.02,0.6064329198747873,1.3793930387496949,0.003307948147557909
-0.2300983899831772,0.94,0.00022256401760387234,103,265,0.0,2.1000000000000085,824000,0.08779639510857074,164.42,0.5234555718302727,1.3847070693969727,0.0025253737559978616
0.3417962598800659,0.98,6.79292864515446e-05,104,265,0.0,2.1000000000000085,832000,0.10304590672991466,167.76,0.5554074911773205,1.3836101222038268,0.002804573513640207
0.21602709710597992,1.09,-0.0001467955033876933,105,265,0.0,3.0,840000,0.1284457913175674,171.62,0.6872909849882126,1.373207641839981,0.003995967782902881
0.17629226803779602,1.29,-0.00038362332876204166,106,265,0.0,3.0,848000,0.11771805858897139,178.4,0.6468163734674454,1.377199685573578,0.0033230218121752843
0.4622932815551758,1.26,0.0005797417414578377,107,265,0.0,3.0,856000,0.10086353564313408,176.52,0.5676338922232389,1.3830828976631164,0.0029546107992791805
0.21792483031749726,1.56,-0.00030742470058612524,108,265,0.0,4.0,864000,0.1311310052904304,188.31,0.728952344506979,1.3737035775184632,0.0043878310831496495
0.12499064683914185,1.79,-0.00037646623881300913,109,265,0.0,4.0,872000,0.1021882358992256,199.34,0.5863834856450558,1.3811731612682343,0.0029644948893837865
0.45367962539196016,1.46,-0.00017082131103961728,110,265,0.0,4.0,880000,0.09376030125096214,186.95,0.5200619052350521,1.3835055661201476,0.002507129021541914
0.400728400349617,1.41,7.717951353697572e-05,111,265,0.0,4.0,888000,0.09222484995049474,182.99,0.5317404843866825,1.381199804544449,0.002702349155806587
0.62357965528965,1.19,-0.00028243139458936637,112,265,0.0,3.1000000000000085,896000,0.08756948278710805,172.13,0.5125508286058903,1.3821033179759978,0.002349938197949086
0.38417963922023773,1.23,-0.0001268914896172646,113,265,0.0,4.0,904000,0.09794944592163414,174.85,0.588549013286829,1.3843504571914673,0.002962070492503699
0.6000012803077698,1.38,0.00011133216932648793,114,265,0.0,4.0,912000,0.10343007456876217,181.03,0.597413866519928,1.3843739438056946,0.002913341904641129
0.4358642590045929,1.43,-0.00041675421583931894,115,265,0.0,4.0,920000,0.10877617388416269,184.02,0.5963123677670956,1.3835896027088166,0.0032924645839375443
0.44940187394618986,1.55,-0.0006743077602004632,116,265,0.0,4.1000000000000085,928000,0.11451382879544265,187.85,0.6741740464419127,1.3753932118415833,0.004002864587237127
0.44498961091041567,1.58,0.00038654884148854764,117,265,0.0,4.0,936000,0.12221020902991933,184.57,0.695611986219883,1.3804202282428741,0.0038746012127376162
0.08739766716957093,1.49,-0.0006597760430304333,118,265,0.0,3.1000000000000085,944000,0.11008015944956456,183.34,0.5849782471358776,1.37993812084198,0.003221403780480614
-0.7674383109807968,1.23,0.00010898335327510722,119,265,0.0,3.1000000000000085,952000,0.12119280223772487,175.66,0.655827766880393,1.38339745759964,0.003924344741681125
0.43193102180957793,1.48,0.0001536389865214005,120,265,0.0,4.0,960000,0.1270192698529089,183.1,0.7054038238525391,1.3807458102703094,0.0039903373457491394
0.6708755946159363,1.92,7.788768973838955e-05,121,265,0.0,4.1000000000000085,968000,0.12022917637911046,198.91,0.6820813697576523,1.3819776725769044,0.0036705463934049477
0.26600809156894684,1.9,-0.0007165938636171632,122,265,0.0,4.1000000000000085,976000,0.13168251489715743,199.92,0.7183679947257042,1.3812393963336944,0.004243162661296083
0.2596335345506668,1.39,-8.011880971025675e-05,123,265,0.0,3.0,984000,0.10656441658629627,179.51,0.5721456465870142,1.3759456074237824,0.0027494961379125014
0.1445947802066803,1.12,0.0003229539326275699,124,265,0.0,3.0,992000,0.10026608109366875,170.6,0.582420705780387,1.3838483250141145,0.002873398567244294
0.44268208503723144,1.12,0.0001104709814171656,125,265,0.0,3.0,1000000,0.09973581535335704,170.51,0.5677254106104374,1.3832586598396301,0.0029344119620509446
0.4606193333864212,1.18,2.0322779673733747e-05,126,265,0.0,3.0,1008000,0.1300874979059305,172.29,0.6592008297145366,1.3792263627052308,0.0036953561745031037
0.4071738499403,1.25,-3.1607365235686304e-05,127,265,0.0,3.0,1016000,0.10205485015308476,174.47,0.5521164443343878,1.3772795701026916,0.0026162028209364505
0.3647069466114044,1.15,-0.00028462881567975273,128,265,0.0,3.0,1024000,0.08970810271922519,173.18,0.531903020516038,1.382232209444046,0.00246088193358446
0.5229908257722855,1.43,0.000675099216223316,129,265,0.0,4.0,1032000,0.13192275161411535,184.39,0.7360810562968254,1.3839130437374114,0.004517008779803291
-0.11363966464996338,1.39,-0.0005322630356386071,130,265,0.0,4.0,1040000,0.08814409516309164,181.87,0.525939272493124,1.3810653638839723,0.0026004863005800872
0.04392687201499939,1.07,0.00022002438231993437,131,265,0.0,3.0,1048000,0.075166772284202,169.89,0.45436938762664797,1.3838137817382812,0.0017526049873413285
0.6157045513391495,1.25,-0.00034029923961497843,132,265,0.0,3.0,1056000,0.113098666357908,176.1,0.6763764071464539,1.383779730796814,0.0036690121691208334
0.4067825698852539,1.65,-0.00044650928575720175,133,265,0.0,4.200000000000017,1064000,0.10126642002875745,189.46,0.5809004493057728,1.3819015622138977,0.0029674817116756456
0.4981229084730148,1.45,-9.351005533972056e-05,134,265,0.0,4.0,1072000,0.09711747552289848,181.7,0.5771703568845987,1.3838325893878938,0.002927082186797634
0.5609330147504806,1.32,0.00018143714962207014,135,266,0.0,3.0,1080000,0.10185278504382808,180.71,0.5941940702497959,1.3840234303474426,0.0030415652357623914
0.5577283143997193,1.35,-0.00035636846951092593,136,266,0.0,3.1000000000000085,1088000,0.09481590433409982,183.48,0.544867195636034,1.3847970962524414,0.0025916652524028906
0.48922309279441833,1.41,5.1116281538270416e-05,137,265,0.0,4.0,1096000,0.10756319410825206,185.41,0.6339241568744183,1.3825109148025512,0.0032556730082433207
0.46264803886413575,1.26,-0.0004722620605900829,138,265,0.0,3.0,1104000,0.09010072400261158,178.1,0.5228175761550665,1.3827300810813903,0.002338904093776364
0.5743273001909256,1.17,0.000647400937286875,139,266,0.0,2.1000000000000085,1112000,0.1002542922895501,171.47,0.6059827311336994,1.383804532289505,0.0029882786644884617
0.3923977154493332,1.17,6.9513430935330685e-06,140,266,0.0,3.0,1120000,0.08848006956447248,171.92,0.5438884238898755,1.383173303604126,0.002394679618155351
0.13442882001399994,1.06,-0.00019919688333175145,141,266,0.0,3.0,1128000,0.09779818541686203,169.34,0.5474042755365371,1.3837921059131622,0.002517318815225735
0.31981152176857,1.11,3.749792085727677e-05,142,266,0.0,3.0,1136000,0.09630017903098559,171.84,0.5473903408646583,1.3829290223121644,0.002533683213223412
0.5845539325475693,1.22,-0.00015745829019579106,143,266,0.0,3.0,1144000,0.09036229302732725,177.18,0.5322446142137051,1.3815359592437744,0.0023000623151892795
-0.20677131652832031,1.31,-0.00034696774397161787,144,266,0.0,3.0,1152000,0.10119126486956707,180.42,0.6178680142760277,1.3796092510223388,0.0034779500986041965
0.46672918915748596,1.31,-6.297936371993273e-05,145,266,0.0,3.0,1160000,0.10707777565148767,179.51,0.6312495612353086,1.382232710123062,0.0033792917688697344
-0.618129910826683,1.33,6.603257577808108e-05,146,266,0.0,3.0,1168000,0.10289278022445886,178.89,0.5935809461772442,1.3843433141708374,0.003015405130936415
0.10137241065502167,1.29,-0.00011110429797554388,147,266,0.0,3.0,1176000,0.10983753123566217,176.82,0.6204148559272289,1.384457778930664,0.0034145704765978736
0.35347676038742065,1.2,0.0008477197852334939,148,266,0.0,3.0,1184000,0.09258289776344482,174.05,0.5520561934262515,1.3843499112129212,0.0026558918506634655
0.21233547151088714,1.07,-0.0011447968598804438,149,266,0.0,2.1000000000000085,1192000,0.0667030613301345,168.56,0.4226938354969025,1.3844431817531586,0.0015638029012916377
0.6181005877256394,1.15,0.00026438264234457165,150,266,0.0,3.0,1200000,0.11104168764146859,171.11,0.6234516444802284,1.3808217430114746,0.0031392005991074255
0.7197636270523071,1.41,0.0008006989091518335,151,266,0.0,4.0,1208000,0.09396331929954398,182.43,0.5748832756280899,1.3833322310447693,0.00283613430117839
0.13324682235717775,1.36,-0.000533547009472386,152,266,0.0,4.0,1216000,0.0970496998822989,181.29,0.5500837616622448,1.381610049009323,0.0025801951300672954
-0.6848145014047623,1.23,-7.026686311291997e-05,153,267,0.0,3.0,1224000,0.10146318718226124,176.7,0.5960028789937496,1.381152390241623,0.0029913367150584238
-0.093480042219162,1.04,-3.2313979900209234e-05,154,266,0.0,3.0,1232000,0.08558408755115789,169.09,0.5123960840702056,1.3814530718326568,0.002351884732306644
-0.12084688425064087,0.88,-0.00012449542176909745,155,266,0.0,3.0,1240000,0.09194337081985285,163.84,0.536610808968544,1.3817812645435332,0.00263228855052148
0.3271635538339615,1.11,0.0003672908109729178,156,267,0.0,3.0,1248000,0.10037596708424779,171.23,0.5961846496909857,1.3842771542072296,0.0029876887262798844
0.6330116224288941,1.37,-0.0003330009939963929,157,267,0.0,3.1000000000000085,1256000,0.0807943056577718,182.04,0.4879131092876196,1.385221540927887,0.002143788869070704
0.35744051516056063,1.31,-0.0006111928452810389,158,267,0.0,3.0,1264000,0.09931362824963673,180.38,0.5824351393431425,1.3827550685405732,0.002814921042045171
0.2989834654331207,1.2,0.00015114413399714978,159,266,0.0,3.0,1272000,0.08472815466463271,176.08,0.48700673058629035,1.378044024705887,0.002080498205468757
0.4257238858938217,1.25,-0.0006602162320632488,160,266,0.0,3.1000000000000085,1280000,0.10926209249497001,178.73,0.6307081966102124,1.3767458963394166,0.0031066043427563274
0.27407289505004884,1.42,0.00012446745997294785,161,267,0.0,4.0,1288000,0.08336697988101935,184.46,0.48397727981209754,1.3805960893630982,0.002104407464503311
0.34509392142295836,1.38,-0.00015168693294981495,162,267,0.0,4.0,1296000,0.0993177265508816,181.9,0.5618815086781979,1.3834438169002532,0.002698503309948137
0.5445924675464631,1.48,0.0004007829460897483,163,267,0.0,3.1000000000000085,1304000,0.10301178792731676,185.22,0.5949945974349976,1.3833149790763855,0.002974675371660851
0.5716879999637604,1.51,-0.0002997861444600858,164,267,0.0,3.0,1312000,0.0960818351528583,185.26,0.5497464016079903,1.3829222130775451,0.002784059740079101
0.6584529727697372,1.72,6.762209915905259e-05,165,267,0.0,4.0,1320000,0.10954043238690542,195.18,0.6552749368548393,1.3843109285831452,0.003409917605458759
0.5650893634557724,1.81,0.00021676680378732272,166,267,0.0,4.0,1328000,0.09379474488838761,199.4,0.5570662227272988,1.3840618205070496,0.002630676798435161
0.4307505863904953,1.34,-0.00011495600352645852,167,267,0.0,4.0,1336000,0.06877846004593867,178.91,0.42715641513466834,1.384196491241455,0.0016041979035071564
0.6982571858167649,1.37,0.0005606225100564189,168,267,0.0,4.0,1344000,0.10736414417981908,179.94,0.6094574700295925,1.3832052254676819,0.0030123103327059655
0.7925654077529907,1.66,-0.00037397108766526796,169,267,0.0,4.0,1352000,0.07999682359606525,192.47,0.4992307005822659,1.3829921531677245,0.00202908169827424
0.65601655960083,1.31,-0.0001783549303655718,170,267,0.0,4.0,1360000,0.07599264609250943,181.23,0.4366830576956272,1.3840604317188263,0.001823103976312268
0.3213490569591522,1.13,-5.089145211968571e-05,171,267,0.0,3.0,1368000,0.08980248637977865,172.49,0.5278176808357239,1.3837386190891265,0.0024231440806761384
0.5992947298288346,1.25,0.0003016248595668003,172,267,0.0,3.0,1376000,0.08878252816956865,176.71,0.536850143969059,1.3840404999256135,0.0024973966710967943
