clip_fraction,fps,approx_kl_divergence,P01:episode_rewards,advantage_norm,epoch_idx,policy_entropy,value_loss,frames,grad_norm,PMM:episode_rewards,policy_loss,episode_length,P09:episode_rewards,explained_variance
0.1564453125,245,0.002226177145928432,50.0,15.968717777729035,23,1.3772270858287812,0.011267143639088317,235520,0.05367329150375921,173.25,-0.001236394049192313,338.91,275.0,-1.899898052215576e-08
0.15966796875,245,0.0022525644929913824,50.0,15.96871750354767,24,1.3885935336351394,0.009699277598701882,245760,0.053338421508358394,164.25,-0.0010656068625394255,335.6,252.50000000000023,4.097819328308106e-09
0.1638427734375,245,0.002583825341935153,50.0,15.968717867136002,25,1.3293381378054618,0.011335449399484786,256000,0.05650441114279431,154.5,-0.0013866016670363024,338.12,250.0,1.1175870895385742e-08
0.1742431640625,246,0.0031192223252446637,50.0,15.968717765808105,26,1.3397451877593993,0.00906470221584641,266240,0.050191688091915695,147.0,-0.0013263026152344538,337.36,227.5000000000002,1.1175870895385742e-08
0.1392822265625,246,0.002370535039170818,50.0,15.968717765808105,27,1.3893102154135704,0.01035913715550123,276480,0.0509924931712016,152.5,-0.0009194710830342956,342.67,250.0,-4.470348358154297e-09
0.1677490234375,246,0.0024240312191977863,50.0,15.968717855215072,28,1.2448530733585357,0.009633896061859559,286720,0.04960801354640034,149.25,-0.0015175866261415648,336.03,225.0,-2.6077032089233397e-09
0.1517822265625,246,0.002499998323082764,50.0,15.96871777176857,29,1.1459699913859367,0.00850564501597546,296960,0.04483559036556216,139.25,-0.0015041574039059923,336.77,225.0,1.30385160446167e-08
0.1114990234375,245,0.002224361882008452,50.0,15.968717747926712,30,1.0291143275797368,0.008459323568240506,307200,0.038139798230906546,135.0,-0.0009444793689908692,339.31,200.0,-1.9744038581848144e-08
0.0962646484375,245,0.0014937421035455146,50.0,15.968717938661575,31,1.011002143472433,0.008697727222534013,317440,0.040373068928020193,121.25,-0.0005899954870983492,334.17,175.0,-7.450580596923828e-09
0.0840576171875,245,0.0013969713873386524,50.0,15.9687175989151,32,0.9450667720288038,0.008432825716408843,327680,0.041931853169047274,119.0,-0.00042033869685838,334.09,175.0,4.470348358154297e-09
0.126708984375,246,0.0022913529790116625,50.0,15.968717640638351,33,0.9315204553306102,0.007865392906023772,337920,0.040256022868545016,118.75,-0.0008882328878826229,335.86,150.0,-9.685754776000977e-09
0.127685546875,245,0.0017673940449498104,50.0,15.96871725320816,34,1.0141048811376094,0.006884763464404387,348160,0.044282317749500845,113.0,-0.0005580514658504399,336.01,150.0,-1.0058283805847169e-08
0.110107421875,245,0.0020643086964355463,25.0,15.968717443943024,35,1.0012472450733185,0.00565452308701424,358400,0.043269155208574175,97.5,-0.0005231789546087384,328.49,150.0,-2.0861625671386717e-08
0.176708984375,245,0.002339980661000851,25.0,15.96871595978737,36,0.9746279686689376,0.004341791256638317,368640,0.040512369895537886,78.0,-0.0008864506007739692,316.93,125.0,3.3527612686157227e-09
0.2068359375,245,0.002982674757890891,0.0,15.968717104196548,37,1.0667680621147155,0.004755721662127144,378880,0.048111839900585374,61.0,-0.0012306462253036444,307.46,125.0,1.1175870895385742e-09
0.1486083984375,245,0.0021935143905579936,0.0,15.968717575073242,38,1.1217560693621635,0.0061567582454244985,389120,0.04390377042346502,66.0,-0.0010649091585946736,310.52,125.0,4.470348358154297e-09
0.228125,244,0.003695403122651442,0.0,15.968716937303544,39,1.3017202012240887,0.0057546649403320774,399360,0.04909924457291315,71.25,-0.0005987145661492832,308.17,125.0,8.195638656616212e-09
0.1888671875,244,0.0029916754126134036,25.0,15.968717473745347,40,1.3465574741363526,0.008757014479670033,409600,0.05116339404333244,99.25,-0.0014656200721219648,313.73,175.0,-8.568167686462402e-09
0.174658203125,244,0.002637999551507164,25.0,15.96871770620346,41,1.3130469918251038,0.009189121825693291,419840,0.05207684952750985,118.0,-0.0012618035296327434,317.78,225.0,5.960464477539063e-09
0.1803466796875,244,0.002293762193744442,25.0,15.9687175989151,42,1.2836101055145264,0.009369611915099085,430080,0.05274289491853916,134.75,-0.0015470743572223,327.41,250.0,5.215406417846679e-09
0.147119140625,245,0.0022925907261537757,25.0,15.968717485666275,43,1.2932246960699558,0.008364323846763,440320,0.05041073729627956,125.5,-0.0009271167389670154,326.39,225.0,4.8428773880004884e-09
0.148876953125,245,0.002074093440845104,25.0,15.968717676401138,44,1.3354344956576825,0.010343686428313958,450560,0.0502492212564715,127.75,-0.000833238322957186,323.88,227.5000000000002,4.470348358154297e-09
0.1630126953125,245,0.0021981174417334158,25.0,15.96871777176857,45,1.301372515410185,0.009982036312430864,460800,0.05491756464869779,139.5,-0.0007947773181513184,318.96,250.0,-4.8428773880004884e-09
0.1855712890625,245,0.0025685878773629156,25.0,15.968717670440673,46,1.3021653153002262,0.008457205673039425,471040,0.055077843808982084,140.0,-0.0013227515992184635,319.84,250.0,-2.9802322387695314e-09
0.1826416015625,245,0.0024615591730309918,22.500000000000007,15.968708252906799,47,1.1650554858148099,0.0032712715249459735,481280,0.04306674087993424,103.75,-0.0007677452762436587,311.46,200.0,1.1548399925231934e-08
0.1838623046875,245,0.002513621932709498,22.500000000000007,15.968717777729035,48,1.1287087127566338,0.005818656694464153,491520,0.04738979345986416,76.0,-0.0012725982764095535,308.74,175.0,2.570450305938721e-08
0.159130859375,245,0.0023580428714467415,0.0,15.96871709227562,49,1.1726193509995937,0.00556456396179783,501760,0.04596069147217803,63.0,-0.0007082707161316648,306.65,150.0,5.215406417846679e-09
0.2314697265625,245,0.0030151203063311983,25.0,15.96871749162674,50,1.1525947988033294,0.005480027570820311,512000,0.04768411172404813,78.0,-0.0015365138064225904,309.93,152.50000000000023,6.332993507385254e-09
0.15498046875,245,0.002295566924476944,0.0,15.96871663928032,51,1.1032920449972152,0.004372443192119135,522240,0.039118308692705064,72.25,-0.0009795182828383985,307.83,127.50000000000021,-2.2351741790771484e-09
0.21162109375,245,0.003569567693728004,0.0,15.968712556362153,52,1.1343596030026675,0.003930177976400273,532480,0.036486617706481136,62.25,-0.0009513979402981931,305.16,125.0,-3.01748514175415e-08
0.1871337890625,245,0.0029620340576798298,0.0,15.96871617436409,53,1.1799679644405843,0.0044599468378123674,542720,0.0434039388717392,54.0,-0.0007766651135170833,303.48,125.0,-8.568167686462402e-09
0.120556640625,244,0.0023762196955260605,0.0,15.968714994192123,54,1.1963990554213524,0.004702276733839916,552960,0.041064721719929795,51.25,-0.00034670710156206044,299.48,100.0,1.4156103134155273e-08
0.23359375,244,0.003683071115722214,0.0,15.968714725971221,55,1.3992778800427914,0.003411423202555852,563200,0.043563011358709575,54.75,-0.0009199425909173442,300.23,125.0,1.4901161193847657e-09
0.230322265625,244,0.003649563096513475,0.0,15.968717527389526,56,1.44385157674551,0.006104227895002623,573440,0.051438847425931834,70.5,-0.0007090854742273223,302.17,127.50000000000021,1.862645149230957e-09
0.2198486328125,244,0.0034036817794827813,0.0,15.96871754527092,57,1.4136145628988743,0.005047236855352822,583680,0.04861612336949797,74.0,-0.0010713131239754147,305.66,125.0,-1.4901161193847656e-08
0.2507080078125,244,0.003994021656157543,0.0,15.968717366456985,58,1.4593649737536907,0.005529864044819988,593920,0.050011315107642985,86.5,-0.000511474080849439,310.92,175.0,-1.3783574104309083e-08
0.2133056640625,244,0.0034507339053220674,0.0,15.968717443943024,59,1.4634825125336648,0.00616870800374727,604160,0.04770923207703097,78.5,-0.0011473073293018388,312.57,150.0,9.313225746154785e-09
0.230517578125,244,0.003338088659722871,0.0,15.96871582865715,60,1.3763912171125412,0.004010193601084211,614400,0.047316823639285605,75.25,-0.0006461635701271006,309.87,150.0,5.960464477539063e-09
0.1496337890625,244,0.0022978752775543398,0.0,15.968712365627288,61,1.386432757973671,0.005037434118949591,624640,0.0477844751315511,66.75,-0.00024412993734586054,312.02,125.0,1.1548399925231934e-08
0.2683837890625,244,0.0038825153470725127,0.0,15.96871550679207,62,1.464529922604561,0.00492162183413285,634880,0.04963419725981022,57.5,-0.0010339045344153418,310.27,125.0,-5.587935447692871e-09
0.1826416015625,244,0.0024948627310266147,0.0,15.968717128038406,63,1.445551710575819,0.006477016719526318,645120,0.04949129223470243,73.5,-0.000898329805204412,315.69,150.0,2.9802322387695314e-09
0.2550048828125,243,0.0031966736875489233,0.0,15.96871703863144,64,1.370116787403822,0.004540857809706722,655360,0.0507624515268212,69.5,-0.001076117707270896,311.89,125.0,-7.450580596923829e-10
0.1970703125,244,0.002959784359893547,0.0,15.968715524673462,65,1.3307085424661635,0.004396518039493457,665600,0.0448612831766525,72.0,-0.000985364026564639,311.9,125.0,-4.8428773880004884e-09
0.241748046875,243,0.0030977615265527446,0.0,15.968716323375702,66,1.4575873591005801,0.005039527942568611,675840,0.04987203631968462,60.75,-0.0006109136680606753,309.53,125.0,-4.470348358154297e-09
0.185546875,243,0.002350717854164941,0.0,15.968717342615127,67,1.5195998974144458,0.009417041184806862,686080,0.053947141971593296,88.75,-0.0011086065715062432,318.39,200.0,6.332993507385254e-09
0.174609375,243,0.0022739745418107306,25.0,15.968717819452285,68,1.5860911168158054,0.011335814747144467,696320,0.05617905902727893,127.0,-0.0012336331106780562,324.6,227.5000000000002,-1.7508864402770997e-08
0.2150634765625,243,0.0026706934694118445,50.0,15.968717575073242,69,1.6027322307229042,0.011536642222654336,706560,0.05960201671551883,169.0,-0.001528608692024136,328.29,300.0,1.0430812835693359e-08
0.1747314453125,243,0.002158388354462204,47.50000000000001,15.96871770620346,70,1.583217590302229,0.011476305407632026,716800,0.05815692524789869,180.25,-0.0009963605327357073,330.88,300.0,-8.568167686462402e-09
0.182421875,243,0.0024506787174345844,47.50000000000001,15.968717855215072,71,1.5846000075340272,0.011902551208913792,727040,0.059614789063943165,191.75,-0.0011844832028145903,338.96,307.5000000000006,0.0
0.1895751953125,243,0.0026178223954957504,25.0,15.968717920780183,72,1.558465477079153,0.011573642410803586,737280,0.05789124016419119,187.0,-0.0010019343473686604,346.7,302.5000000000002,1.7881393432617187e-08
0.1611572265625,243,0.0019485534956999117,25.0,15.968717914819717,73,1.522427397966385,0.010739237195957685,747520,0.05361888948918854,185.5,-0.0012949276951985667,347.84,325.0,-1.6763806343078613e-08
0.1923828125,243,0.0023336830676896625,25.0,15.96871789097786,74,1.5002992555499077,0.01150358541199239,757760,0.05550842840671558,198.75,-0.0014360242126713273,354.34,352.5000000000002,-1.4528632164001465e-08
0.18564453125,243,0.002339410772651718,25.0,15.96871782541275,75,1.4585483156144619,0.014617778308456763,768000,0.06045489741090991,204.25,-0.0008917655410186853,353.86,325.0,-1.080334186553955e-08
0.156689453125,243,0.002133175603520954,97.5,15.96871777176857,76,1.4378113456070423,0.01399233634583652,778240,0.05508504304560931,216.25,-0.0009655156332883053,354.97,325.0,-5.960464477539063e-09
0.15966796875,243,0.0022970174775252873,125.0,15.968717896938324,77,1.4659474477171899,0.01327473178243963,788480,0.053789560645270365,221.5,-0.0010493462970771362,350.61,300.0,-1.0430812835693359e-08
0.2022705078125,243,0.0025157852917288893,125.0,15.968717980384827,78,1.4019908912479877,0.013039911388477776,798720,0.05614888111000882,218.75,-0.002094009780921624,352.12,275.0,-1.1175870895385742e-08
0.128515625,243,0.0020390074198530783,125.0,15.968717741966248,79,1.3011176601052283,0.014103543078817893,808960,0.048549615744193905,217.75,-0.0012009422876872121,352.7,275.0,7.078051567077636e-09
0.1629638671875,243,0.0020600926325869294,125.0,15.968717783689499,80,1.4553804628551006,0.013699488775455394,819200,0.0549483954838112,212.5,-0.0008489572675898672,356.37,275.0,-1.862645149230957e-09
0.163720703125,243,0.0022305301500992413,125.0,15.968717795610427,81,1.4999606497585773,0.015308296223520302,829440,0.056273771494020186,223.5,-0.001215657458305941,351.35,300.0,7.078051567077636e-09
0.14228515625,243,0.001862655317682993,125.0,15.968717974424361,82,1.479741395264864,0.015018262994999532,839680,0.057409444501636896,228.75,-0.0007708353394264122,346.04,300.0,-5.587935447692871e-09
0.1614013671875,243,0.0023114654687560686,150.0,15.968717938661575,83,1.4764941342175006,0.018648859954555518,849920,0.058990184797489575,242.5,-0.0008295190105855,342.42,325.0,1.30385160446167e-08
0.191357421875,243,0.0026774597723488113,150.0,15.968718016147614,84,1.4700803235173225,0.01766753869014792,860160,0.0583760121651248,253.5,-0.0017290899351792178,337.96,327.5000000000002,9.685754776000977e-09
0.1724609375,242,0.002261799675545717,175.0,15.968717873096466,85,1.511005612462759,0.01706883730366826,870400,0.059276344339385056,273.5,-0.001559047728369478,343.3,400.0,1.4528632164001465e-08
0.1797119140625,242,0.0020965461729701928,150.0,15.968717986345291,86,1.5471431858837605,0.016228781038080342,880640,0.06097928175247935,265.75,-0.001461276655754773,338.87,400.0,-1.4528632164001465e-08
0.14599609375,242,0.00182041731195568,150.0,15.968717956542969,87,1.507195068895817,0.016453221181291156,890880,0.05775454725092581,259.0,-0.0007745931201498024,344.09,377.5000000000002,-1.1175870895385742e-08
0.193408203125,242,0.002428862956469402,150.0,15.968717938661575,88,1.5528806574642657,0.01727143475145567,901120,0.06353673670095723,268.25,-0.0009793656063266098,341.55,400.0,-1.564621925354004e-08
0.1947509765625,242,0.0025440307667849993,150.0,15.968717950582505,89,1.5705859787762164,0.014889279080671258,911360,0.06045904635715328,276.0,-0.0014184761283104308,351.87,402.5000000000002,-3.725290298461914e-09
0.166015625,242,0.002213289633300519,125.0,15.96871801018715,90,1.4831591255962848,0.01670260257087648,921600,0.062358492799433084,284.75,-0.001259983774070861,350.13,527.5000000000002,7.82310962677002e-09
0.1866943359375,242,0.002318114602945798,100.0,15.968717896938324,91,1.4752010829746722,0.012137500787139288,931840,0.05469430354119424,262.75,-0.0016915670101298019,352.55,552.5000000000002,1.7881393432617187e-08
0.1651123046875,242,0.0020802792215647513,50.0,15.968717795610427,92,1.4026717573404313,0.011795671106665396,942080,0.053620362025564104,247.25,-0.0013417705253232271,351.94,575.0,3.7252902984619143e-10
0.1451416015625,242,0.0019967846686199664,25.0,15.968717551231384,93,1.3520573891699315,0.007247600470100224,952320,0.04497226766264737,206.5,-0.0010907063740887679,344.38,502.5000000000002,-7.450580596923829e-10
0.1916015625,242,0.002368530046572914,22.500000000000007,15.968717789649963,94,1.3182828158140183,0.008119439666552352,962560,0.04846061340659453,150.75,-0.001203915181395132,332.63,302.5000000000002,1.5273690223693846e-08
0.194677734375,242,0.002552215079546727,0.0,15.968717747926712,95,1.3553915724158287,0.009357230011664797,972800,0.049526902341748176,137.25,-0.001196370768957422,330.34,300.0,5.215406417846679e-09
0.2181884765625,242,0.002628165278497363,22.500000000000007,15.968717741966248,96,1.389582458883524,0.00905088549056927,983040,0.051903958337081745,139.5,-0.0020021127282234376,330.0,277.5000000000002,2.6077032089233397e-09
0.1755859375,241,0.0022183382457285463,25.0,15.968717861175538,97,1.4303663283586503,0.009546354118720046,993280,0.050281954841367396,156.25,-0.0013848077585862483,331.61,332.5000000000006,-3.3527612686157227e-09
0.14072265625,241,0.0018691097014539083,25.0,15.96871787905693,98,1.5074004158377647,0.011806804411753547,1003520,0.05508941380547668,172.75,-0.0008131834831146989,332.93,402.5000000000002,-7.450580596923829e-10
0.1650634765625,241,0.0019445088970769576,25.0,15.968717747926712,99,1.5319691807031632,0.012951881121989573,1013760,0.05797395798663034,194.25,-0.0010266265751852188,341.38,457.5000000000006,-2.4959444999694825e-08
0.134228515625,241,0.001788860825189431,50.0,15.968717944622039,100,1.564787931740284,0.014590204381966032,1024000,0.058590201960218344,227.75,-0.0006236751331016421,354.97,550.0,1.080334186553955e-08
0.2157958984375,241,0.002622053627845844,50.0,15.968717855215072,101,1.5948443941771984,0.012872760590107645,1034240,0.05684929668547191,254.5,-0.0011392419808544218,359.31,550.0,-1.825392246246338e-08
0.175830078125,241,0.0021207401162499197,72.50000000000001,15.968717736005782,102,1.6256085455417633,0.015971056683338248,1044480,0.059535603502095504,260.25,-0.001386454134626547,359.57,527.5000000000002,-4.8428773880004884e-09
0.1795654296875,241,0.0023944080947842393,100.0,15.96871789097786,103,1.6129188530147076,0.013446938400738873,1054720,0.05893179546251881,251.75,-0.0010857379995286465,354.01,455.0000000000004,1.4156103134155273e-08
0.1879638671875,241,0.002101916015220695,100.0,15.968717992305756,104,1.6068681567907332,0.015216068393783644,1064960,0.061327501075570764,258.5,-0.0013691649335669353,353.47,527.5000000000002,-1.7136335372924803e-08
0.1816650390625,241,0.00232907544743739,122.5,15.968717688322068,105,1.6224971130490302,0.015270286264785682,1075200,0.061654668645597877,262.0,-0.0012545768266136292,356.9,437.500000000001,1.6763806343078613e-08
0.17578125,241,0.0021688530361188897,125.0,15.968717896938324,106,1.6216628067195415,0.016292248989338988,1085440,0.05756237904241159,284.0,-0.0014248013008909765,360.11,602.5000000000002,3.7252902984619143e-10
0.1417724609375,241,0.002185325654807002,100.0,15.96871782541275,107,1.6501780577003955,0.013166663030278868,1095680,0.05542831578565828,300.25,-0.0007192735632997937,367.16,602.5000000000002,-7.450580596923828e-09
0.1615234375,241,0.0019366780967459362,100.0,15.968717867136002,108,1.6202672399580478,0.014879702333564638,1105920,0.05864978517183097,280.5,-0.0013110569849231978,363.93,577.5000000000002,-1.862645149230957e-09
0.1568115234375,241,0.0021180456095294176,100.0,15.968717688322068,109,1.5941776491701602,0.014246564933273476,1116160,0.056899115219942856,273.0,-0.0011497360530484003,359.88,575.0,-1.899898052215576e-08
0.2645263671875,241,0.0029812810535531755,72.50000000000001,15.968717902898788,110,1.5911526270210743,0.011798854394510273,1126400,0.06151681413817731,243.75,-0.0019912189171009233,354.05,502.5000000000002,-1.2665987014770507e-08
0.18984375,240,0.00219441618166627,50.0,15.968717765808105,111,1.582336712628603,0.011432456736838504,1136640,0.057169431367934856,221.25,-0.00139099078696745,347.02,432.5000000000006,2.9802322387695314e-09
0.165771484375,240,0.0019930788966775028,50.0,15.968717867136002,112,1.4927177451550961,0.009683633023087168,1146880,0.051436855983996374,201.0,-0.0014274990317062475,347.78,427.5000000000002,2.9802322387695314e-09
0.18759765625,240,0.0023907995039564867,50.0,15.968717753887177,113,1.4290961608290673,0.00967814810537675,1157120,0.052102334409733275,190.5,-0.0014984610526880715,344.97,452.50000000000017,1.1548399925231934e-08
0.1765869140625,240,0.002053982382687991,50.0,15.968717914819717,114,1.4890951745212078,0.012877874549667467,1167360,0.05609377224481502,188.25,-0.0011543780237843748,343.94,427.5000000000002,-2.3096799850463868e-08
0.2180908203125,240,0.0023913326814692937,50.0,15.96871782541275,115,1.4981763623654842,0.011167350464165792,1177600,0.05845345684021158,195.75,-0.0013726346645853483,344.33,430.0000000000004,6.7055225372314455e-09
0.176513671875,240,0.0021385740352116043,47.50000000000001,15.968717807531357,116,1.5387111820280552,0.010342281721023028,1187840,0.053112715103295405,206.5,-0.0008767896244535223,347.66,477.5000000000002,-1.1920928955078126e-08
0.224169921875,240,0.0024595629872919745,47.50000000000001,15.968717867136002,117,1.568810097128153,0.011355549268773756,1198080,0.05726555539043342,195.75,-0.0012596734472026584,344.17,402.5000000000002,1.080334186553955e-08
0.2299560546875,240,0.0030432699870630133,25.0,15.968716597557068,118,1.59454031214118,0.0075931336312294205,1208320,0.05243012888485634,170.75,-0.0014277796552050858,339.3,327.5000000000002,-1.6391277313232423e-08
0.223095703125,240,0.0025895549594110888,0.0,15.968717747926712,119,1.5511760376393795,0.007380991467107379,1218560,0.05093062552450998,144.25,-0.001577361307136016,328.84,275.0,1.0058283805847169e-08
0.2196533203125,240,0.0031053063314146812,0.0,15.96871775984764,120,1.5161492876708507,0.00696991889308265,1228800,0.05109291175495079,108.25,-0.001489693119947333,320.77,225.0,-4.8428773880004884e-09
0.2162841796875,240,0.0028037067090281196,0.0,15.968717318773269,121,1.5906792715191842,0.008385628319473426,1239040,0.0535048633421001,102.75,-0.001050462404236896,320.45,202.50000000000023,1.6763806343078613e-08
0.17783203125,240,0.002524752815577358,22.500000000000007,15.968717628717423,122,1.610765179246664,0.008233686801031582,1249280,0.051254565880842706,117.75,-0.0004759293446113588,324.65,225.0,-1.5273690223693846e-08
0.24345703125,240,0.002761144746591526,0.0,15.968717622756959,123,1.645343291759491,0.008722288744320395,1259520,0.05528614760137317,124.75,-0.001103900230373256,324.46,225.0,3.3527612686157227e-09
0.2247314453125,240,0.002534857809678215,25.0,15.968717074394226,124,1.6516472347080708,0.0063572666745585595,1269760,0.05143481986664402,123.0,-0.000916511979085044,324.78,225.0,2.9802322387695314e-09
0.23369140625,240,0.0028693475021782434,25.0,15.968717563152314,125,1.6199927285313607,0.006415069034846965,1280000,0.05098024931327192,101.5,-0.0012199027471069713,321.45,175.0,-1.4901161193847657e-09
0.2223876953125,240,0.002506766300302843,25.0,15.968717473745347,126,1.6192757189273834,0.005583670498162973,1290240,0.052092157969431806,94.5,-0.0011035782838007436,329.53,175.0,-2.0116567611694337e-08
0.25888671875,240,0.0028204829539163257,25.0,15.968717873096466,127,1.554855103045702,0.007118866117343714,1300480,0.05559058505688199,94.5,-0.0011650770989945157,330.77,175.0,8.568167686462402e-09
0.177197265625,240,0.001923922270066214,25.0,15.968717956542969,128,1.5196492359042169,0.008153798412604375,1310720,0.05488903789283417,104.0,-0.0009604045902960934,337.91,175.0,-1.4528632164001465e-08
0.1857177734375,240,0.002021921925177139,47.50000000000001,15.96871771812439,129,1.431263941526413,0.007667862959351623,1320960,0.053896220337160204,119.25,-0.0008818263315333752,347.36,200.0,-8.568167686462402e-09
0.234619140625,240,0.0026550316736916103,50.0,15.968717414140702,130,1.3915594846010209,0.007665928055212134,1331200,0.051792971811815955,123.0,-0.001761788326621172,349.99,177.50000000000023,1.0058283805847169e-08
0.2003173828125,240,0.0021486929969000814,50.0,15.968717622756959,131,1.4125179752707482,0.008154117987578502,1341440,0.050271660924062635,126.25,-0.0009300766258093062,354.63,177.50000000000023,1.30385160446167e-08
0.2024169921875,240,0.002281561163431434,50.0,15.968717747926712,132,1.4489920377731322,0.007107651320984587,1351680,0.05063877316094351,123.5,-0.001014144359214697,352.42,150.0,8.940696716308593e-09
0.2156494140625,240,0.002384135975353274,47.50000000000001,15.968717229366302,133,1.4645330794155598,0.006119360628918003,1361920,0.05312699912316735,107.0,-0.0006951983927137917,345.59,150.0,-4.8428773880004884e-09
0.3089111328125,240,0.0036737719735697285,25.0,15.968716847896577,134,1.4864013470709323,0.0054777598200189456,1372160,0.054023556092633984,88.75,-0.0013957322320493405,333.55,150.0,6.332993507385254e-09
0.2870849609375,240,0.0033454164312416877,25.0,15.968717378377914,135,1.4714358881115914,0.005881521441278892,1382400,0.052327691048336546,82.5,-0.001066420074857888,329.16,125.0,-1.4901161193847656e-08
0.2991455078125,240,0.002976194931034115,25.0,15.96871697306633,136,1.4771796002984048,0.004953716138345499,1392640,0.05239664994498059,75.75,-0.001987839801950031,324.8,125.0,-1.080334186553955e-08
0.287841796875,240,0.0029127318114717583,25.0,15.968715810775757,137,1.4431369557976723,0.0036694739484801177,1402880,0.05111777570200393,65.25,-0.0013392591003139388,320.01,125.0,-1.825392246246338e-08
0.2138427734375,239,0.0024296968140788524,0.0,15.96869261264801,138,1.3910365305840968,0.002457457363400639,1413120,0.04850743870711239,47.25,-0.0008492739016219275,309.44,75.0,-4.097819328308106e-09
