epoch_idx,P01:episode_rewards,approx_kl_divergence,frames,policy_entropy,explained_variance,advantage_norm,fps,policy_loss,episode_length,value_loss,grad_norm,PMM:episode_rewards,clip_fraction,P09:episode_rewards
268,125.0,0.0019359907592587434,2744320,1.5802045099437236,7.82310962677002e-09,15.968717914819717,212,-0.0010722294658989996,360.07,0.013131644174427493,0.05519536069715565,222.5,0.23798828125,325.0
269,125.0,0.0017756232498982172,2754560,1.53763490319252,1.6763806343078613e-08,15.968717968463897,211,-0.0009556953351420816,362.64,0.013934376819815953,0.05775725592720826,241.25,0.196630859375,350.0
270,125.0,0.0014916961113499382,2764800,1.56402940005064,-1.2293457984924316e-08,15.96871789097786,211,-0.0007006523275777,354.72,0.012026792226242833,0.05307410292300273,238.0,0.1798095703125,350.0
271,125.0,0.0016277836430958815,2775040,1.6287197090685368,2.9802322387695314e-09,15.968717753887177,211,-0.0008569946581701515,362.03,0.013689990692364517,0.05804249070687395,239.75,0.200830078125,375.0
272,150.0,0.0020398774951388534,2785280,1.5975039824843407,-1.4901161193847657e-09,15.96871777176857,211,-0.0008097825539152836,369.19,0.013158666554954835,0.05494606706622267,260.5,0.19013671875,525.0
273,125.0,0.0014032828567053456,2795520,1.6157783254981042,-7.078051567077636e-09,15.96871782541275,211,-0.0010150702717510284,372.08,0.015122937130217905,0.05352331476408943,276.5,0.173046875,527.5000000000002
274,150.0,0.0017126466357126446,2805760,1.6288462199270726,-2.9802322387695314e-09,15.968717789649963,211,-0.0013107266036968212,374.23,0.015094566468906122,0.058338757527741716,307.25,0.2089599609375,600.0
275,125.0,0.0015318873315777637,2816000,1.6331320472061635,-1.4901161193847657e-09,15.968717765808105,211,-0.0010304200626706007,363.21,0.011865582814789378,0.057588196354925236,296.75,0.2101806640625,600.0
276,75.0,0.00159509888922571,2826240,1.6422080658376217,-4.8428773880004884e-09,15.968717783689499,210,-0.0010921336346655154,355.04,0.012465716914448421,0.05557571800942027,260.25,0.2026123046875,550.0
277,47.50000000000001,0.002194635341334106,2836480,1.6651399582624435,-7.450580596923828e-09,15.968717861175538,210,-0.0013405328838416608,349.77,0.010671157047181624,0.054483680255058106,230.25,0.254052734375,550.0
278,25.0,0.0017277700402701158,2846720,1.6923961229622364,-2.9802322387695314e-09,15.968717974424361,210,-0.000901089739636518,348.52,0.013027640755171887,0.057323551072199976,218.0,0.20869140625,350.0
279,47.50000000000001,0.002061408523525188,2856960,1.6957368567585944,6.7055225372314455e-09,15.968717640638351,210,-0.0014609520101657835,350.85,0.01033921946072951,0.05705045232694794,215.75,0.267578125,375.0
280,50.0,0.0016307577959651098,2867200,1.6872137397527696,3.7252902984619143e-10,15.968717557191848,210,-0.0012141997463913866,344.46,0.01262301696369832,0.05648664525694019,214.5,0.2255859375,377.5000000000002
281,50.0,0.0018811413899925355,2877440,1.7284652642905711,1.2665987014770507e-08,15.968717682361603,210,-0.0010377209568105173,345.52,0.011521384815569035,0.057234954300510954,211.0,0.2362548828125,402.5000000000002
282,50.0,0.0017125016358932044,2887680,1.7092353746294975,8.195638656616212e-09,15.968717539310456,210,-0.0010069173804367892,343.09,0.011089451692532748,0.05655316934969663,219.5,0.2425537109375,455.0000000000004
283,50.0,0.0018665485720021024,2897920,1.6792813964188098,2.6077032089233397e-09,15.96871758699417,210,-0.0016584425688051852,347.03,0.011788284708745777,0.056024213315297965,240.5,0.25703125,575.0
284,50.0,0.0013836601734965371,2908160,1.6980054341256618,-2.4959444999694825e-08,15.968717944622039,209,-0.0008118819678202271,339.12,0.011288091578171589,0.05192584874031234,219.5,0.168896484375,507.5000000000006
285,75.0,0.0016465387916014152,2918400,1.7251956760883331,-3.3527612686157227e-09,15.968717926740647,209,-0.0017037619334587361,338.83,0.01234921490540728,0.0551173653423022,223.5,0.216357421875,550.0
286,50.0,0.002220901815621801,2928640,1.7451710872352124,-2.2351741790771484e-09,15.968717581033706,209,-0.0017356102194753475,341.62,0.010169454562128522,0.05405826184449632,206.75,0.2900146484375,360.0000000000009
287,50.0,0.0019522242359698793,2938880,1.7486864849925041,-2.16066837310791e-08,15.96871777176857,209,-0.0007843678755307337,336.19,0.009122356378065887,0.05486877485356417,191.75,0.22548828125,405.00000000000045
288,25.0,0.0017901927139121199,2949120,1.7174204744398593,-1.4528632164001465e-08,15.968717753887177,209,-0.0008850409118167591,336.56,0.007150230524121071,0.05076934085298519,172.25,0.224267578125,355.00000000000045
289,25.0,0.002752424487994176,2959360,1.7486803218722344,-4.097819328308106e-09,15.968700522184372,209,-0.001050334293904598,325.42,0.007491568615934696,0.051918504479773156,140.25,0.312158203125,275.0
290,25.0,0.0024727630590859915,2969600,1.7473312810063362,7.450580596923829e-10,15.968716806173324,208,-0.0013378118888795142,323.76,0.006906928915441313,0.05113087459050129,133.0,0.3254638671875,277.5000000000002
291,0.0,0.001727937349005515,2979840,1.7479692362248898,4.470348358154297e-09,15.968717527389526,208,-0.0008881676221790258,322.16,0.008828769425599603,0.051818679028368744,136.5,0.22451171875,275.0
292,0.0,0.0015736652136411067,2990080,1.701851561665535,-2.644956111907959e-08,15.96871783733368,208,-0.001040763020864688,327.32,0.011473771593045967,0.05643642106105029,155.75,0.2146728515625,355.00000000000045
293,25.0,0.0016037409777595712,3000320,1.6786206118762492,-7.450580596923829e-10,15.96871771812439,208,-0.0009507581038633361,334.08,0.011349105514818802,0.05688538838930847,187.75,0.2203857421875,355.00000000000045
294,50.0,0.0019533961975184864,3010560,1.709621249139309,-8.195638656616212e-09,15.96871617436409,208,-0.001013679836250958,337.46,0.010469471536362107,0.05413034423381382,204.5,0.24921875,355.00000000000045
295,50.0,0.0017647907581704203,3020800,1.7039533495903014,8.940696716308593e-09,15.968717747926712,208,-0.0011150500635267236,338.93,0.009619012965049478,0.053828130693152884,196.75,0.23759765625,350.0
296,50.0,0.0018656776150976385,3031040,1.6815055653452873,-3.7252902984619143e-10,15.968717455863953,208,-0.0012379267485812307,337.72,0.01063136854431832,0.056215473163891395,189.5,0.2671630859375,402.5000000000002
297,50.0,0.001873229442162483,3041280,1.6689565904438495,-6.332993507385254e-09,15.968717688322068,207,-0.0014701493531902089,336.45,0.011522674716252368,0.05579148690147008,200.25,0.24658203125,452.50000000000017
298,50.0,0.0012478189779415061,3051520,1.6637115843594075,6.7055225372314455e-09,15.968717843294144,207,-0.0008479338026518235,331.1,0.01220399075828027,0.05170525819727499,207.25,0.164892578125,450.0
299,72.50000000000001,0.001780711051947037,3061760,1.6360409379005432,-1.6763806343078613e-08,15.968717765808105,207,-0.0013545326695748373,333.42,0.012827737637780955,0.05521934762044772,226.0,0.22109375,450.0
300,75.0,0.001499400958118713,3072000,1.6717580534517764,1.4156103134155273e-08,15.968717640638351,207,-0.0013267744758195476,341.26,0.013290153908019419,0.05428223139916309,239.5,0.217431640625,382.5000000000007
301,75.0,0.0015175423964478795,3082240,1.6785264484584332,-2.421438694000244e-08,15.968717795610427,207,-0.0014769973597140052,349.14,0.014419611837365665,0.055020244274007514,239.0,0.2122802734375,350.0
302,100.0,0.0011359147711630158,3092480,1.5785321034491062,-2.123415470123291e-08,15.968717926740647,207,-0.0008410553691646783,355.38,0.014631457471114117,0.051099556862086316,277.25,0.1599609375,500.0
303,122.5,0.0014216846933663874,3102720,1.6333214081823826,-5.215406417846679e-09,15.968717938661575,207,-0.0006846775988378795,345.38,0.013198445072339382,0.058381321265416994,257.25,0.2117431640625,407.5000000000006
304,147.5,0.0014535096883378173,3112960,1.5221920005977154,-1.862645149230957e-09,15.968717980384827,207,-0.001258425930791418,343.85,0.015000031844829209,0.04685450105560034,266.25,0.1762451171875,500.0
305,150.0,0.0014304317578449854,3123200,1.4174246162176132,-1.9744038581848144e-08,15.968717753887177,206,-0.0009093128814129159,336.67,0.01570759005699074,0.048984685201879194,255.0,0.164208984375,355.00000000000045
306,125.0,0.0016613416774447388,3133440,1.512993472069502,-2.9802322387695314e-09,15.968717950582505,206,-0.0010657888156856642,337.07,0.013735234538035001,0.05165724811718305,243.25,0.183349609375,327.5000000000002
307,125.0,0.001318448611777967,3143680,1.5839601002633572,4.470348358154297e-09,15.968717831373215,206,-0.0009299454246502137,339.9,0.014758615952450782,0.053224535397514275,245.75,0.1755126953125,350.0
308,125.0,0.0013666313286648801,3153920,1.531796546280384,1.080334186553955e-08,15.968718028068542,206,-0.000810097044086433,340.6,0.014726039626111742,0.05255499114355398,246.75,0.168408203125,350.0
309,125.0,0.0013422439589646728,3164160,1.5411907278001309,-1.4901161193847657e-09,15.968717956542969,206,-0.0007198092134785838,344.26,0.016906583101081195,0.05686151687922242,257.75,0.1718017578125,350.0
310,150.0,0.0013703571901373835,3174400,1.5778091236948968,4.8428773880004884e-09,15.968717765808105,206,-0.001085220017193933,346.71,0.015278337808558718,0.055223716526023446,275.75,0.17890625,352.5000000000002
311,175.0,0.0014261396191841413,3184640,1.6007042966783047,6.7055225372314455e-09,15.968717789649963,206,-0.0011751788144465536,349.91,0.01697078474389855,0.05416623877768604,280.25,0.182861328125,375.0
312,175.0,0.0015485466280892978,3194880,1.5671596951782703,3.3527612686157227e-09,15.968717569112778,206,-0.0010668365033779993,350.1,0.016293912999663006,0.054357802027472826,296.0,0.202978515625,425.0
313,175.0,0.0015342412083100498,3205120,1.5899145409464837,4.8428773880004884e-09,15.96871789097786,205,-0.0010086717600643169,344.98,0.015383016015402973,0.058653567496158444,284.25,0.2013671875,425.0
314,150.0,0.0014131720399063851,3215360,1.5950826786458492,1.0430812835693359e-08,15.968717765808105,205,-0.001026973533225828,340.46,0.015364375259377994,0.058354834216180165,278.0,0.17626953125,402.5000000000002
315,125.0,0.0013843298468486863,3225600,1.6129926115274429,1.1175870895385742e-09,15.968717896938324,205,-0.0008083307584456634,340.57,0.013053151880740188,0.05655820800661489,252.25,0.1888671875,352.5000000000002
316,125.0,0.001225375546317764,3235840,1.618373716622591,1.5273690223693846e-08,15.968717873096466,205,-0.0010895842035097303,335.34,0.015535731179988943,0.057315645704087995,237.0,0.17666015625,350.0
317,125.0,0.0013649016077351916,3246080,1.637183455377817,-5.960464477539063e-09,15.968717950582505,205,-0.0012246022910403554,343.17,0.014964048723049928,0.05961952693618887,247.0,0.2025634765625,352.5000000000002
318,150.0,0.001198757200563705,3256320,1.660968717187643,-2.421438694000244e-08,15.968717831373215,205,-0.001077264777268283,346.85,0.013679369253804908,0.05672209474198007,256.5,0.1671875,377.5000000000002
319,147.5,0.0012338823451045755,3266560,1.658758680522442,3.7252902984619143e-10,15.968717819452285,205,-0.0008824772812658921,351.37,0.013702405463845935,0.05589798625612926,260.5,0.1790771484375,400.0
320,120.00000000000001,0.001424621311045371,3276800,1.6758029617369175,-4.097819328308106e-09,15.96871775984764,205,-0.001189720063121058,345.8,0.012441244552610442,0.05590608179289096,256.5,0.21650390625,502.5000000000002
321,125.0,0.001250768271559366,3287040,1.6848390817642211,5.587935447692871e-09,15.968717861175538,204,-0.0007521474581153598,348.07,0.0145177851220069,0.05543543727912061,257.25,0.162744140625,525.0
322,120.00000000000001,0.0015853607565077255,3297280,1.679543125629425,-2.6077032089233397e-09,15.968718022108078,204,-0.0008268519864941482,341.37,0.015062703906733078,0.058309772814480645,263.75,0.205712890625,527.5000000000002
323,120.00000000000001,0.0014872196483338485,3307520,1.689907556027174,-1.862645149230957e-08,15.96871789097786,204,-0.0009438558976398781,350.46,0.015200524527790549,0.05598723155769991,272.5,0.2068115234375,527.5000000000002
324,125.0,0.0012079764706811602,3317760,1.6684135243296623,-1.1175870895385742e-09,15.96871783733368,204,-0.001143266269355081,352.1,0.014622696064179763,0.05637992328354332,266.25,0.1697265625,377.5000000000002
325,147.5,0.0014634099496618092,3328000,1.6883866794407367,1.862645149230957e-09,15.968717873096466,204,-0.0009284454477892723,360.03,0.014853232294262853,0.055821831798451974,278.5,0.1965087890625,377.5000000000002
326,125.0,0.0015630121572201006,3338240,1.6990073293447494,3.7252902984619143e-10,15.968717646598815,204,-0.0011495129940158222,364.73,0.01327823903557146,0.055558336324432765,277.5,0.21845703125,400.0
327,100.0,0.0012117740130804578,3348480,1.697220715135336,-2.1979212760925294e-08,15.968717831373215,204,-0.0006184574380313279,354.46,0.013431685122486669,0.0552097869706466,253.0,0.1696533203125,375.0
328,100.0,0.001402908471493447,3358720,1.6903779655694962,-1.4901161193847657e-09,15.968717765808105,204,-0.0010319651613826864,360.31,0.014560681110015138,0.056606249897562355,259.75,0.2045654296875,380.00000000000045
329,100.0,0.0013868633564186438,3368960,1.7133094638586044,5.215406417846679e-09,15.968717867136002,204,-0.0007905561946245143,349.12,0.014353349000157323,0.05608819099310621,247.0,0.185791015625,380.00000000000045
330,100.0,0.001712584519211191,3379200,1.7233811989426613,-2.9802322387695314e-09,15.968717509508133,204,-0.0015177383636910235,354.24,0.012090066917880903,0.05828426852756441,247.75,0.2655029296875,375.0
331,100.0,0.0014303830385188122,3389440,1.6956991225481033,-2.6077032089233397e-09,15.968717867136002,203,-0.001004879035099293,353.53,0.012522760270712752,0.05688592160590794,251.5,0.22666015625,527.5000000000002
332,50.0,0.0017222556525496203,3399680,1.702942331135273,1.862645149230957e-09,15.968717628717423,203,-0.0011724461073754355,353.13,0.009893933961575386,0.0556235097270157,220.25,0.2678466796875,377.5000000000002
333,72.50000000000001,0.00137843838159597,3409920,1.7023676477372647,-5.587935447692871e-09,15.968717646598815,203,-0.0008885584560630377,351.99,0.012819423675682628,0.05667154923615918,236.0,0.199755859375,527.5000000000002
334,72.50000000000001,0.0016548148740753276,3420160,1.6661040134727956,1.862645149230957e-09,15.96871777176857,203,-0.0013616392323456239,352.81,0.012009398989903275,0.05708502308861042,238.75,0.26025390625,477.5000000000002
335,100.0,0.001737365902079091,3430400,1.6755766913294792,-1.601874828338623e-08,15.968717604875565,203,-0.0014462045266554924,352.06,0.010925405046509695,0.055551206447346645,230.25,0.2690673828125,475.0
336,50.0,0.001613286356391086,3440640,1.6653116308152676,1.7881393432617187e-08,15.968717676401138,203,-0.0010798754683492007,355.44,0.009002283517475007,0.05462121357622009,212.25,0.2454345703125,380.00000000000045
337,50.0,0.0016645129635548983,3450880,1.6397331304848195,3.725290298461914e-09,15.968717968463897,203,-0.001229769747442333,355.59,0.012547014498704812,0.05701745267862831,210.75,0.23466796875,452.50000000000017
338,50.0,0.001459517545259814,3461120,1.635740701854229,2.123415470123291e-08,15.968717437982558,203,-0.0007963012030813843,353.51,0.011297455651038036,0.05463031590747149,209.75,0.2222412109375,452.50000000000017
339,75.0,0.0012408958741048082,3471360,1.653387089818716,-2.3096799850463868e-08,15.968717676401138,203,-0.0012025988951791077,360.23,0.012975427450146525,0.055071710837333566,240.5,0.191748046875,500.0
340,75.0,0.0014441229459407623,3481600,1.6096439011394978,-1.9744038581848144e-08,15.968717807531357,202,-0.001013271259580506,363.42,0.012767806994452258,0.05600963661931502,255.25,0.2079345703125,500.0
341,97.5,0.0011623639691478616,3491840,1.5525204680860043,1.4901161193847657e-09,15.968717688322068,202,-0.0008315723778650863,367.06,0.011379431489331182,0.04913967021000887,258.0,0.1675537109375,527.5000000000002
342,97.5,0.001202698816763359,3502080,1.5365864843130113,-8.195638656616212e-09,15.96871787905693,202,-0.0008077828166278778,362.78,0.012523041779058986,0.05270745380799767,249.0,0.17080078125,550.0
343,100.0,0.001346590162856387,3512320,1.5230636335909367,2.9802322387695314e-09,15.968717920780183,202,-0.0008475151058519259,360.42,0.013561371812102152,0.0523964725285905,244.0,0.1724609375,430.0000000000004
344,97.5,0.0011762276807530726,3522560,1.4921230360865594,-1.7881393432617187e-08,15.968717867136002,202,-0.0006612895667785779,356.09,0.013289255695417524,0.04634137724069639,245.5,0.1481689453125,480.00000000000045
345,100.0,0.0010707818863807006,3532800,1.5131670854985715,2.2351741790771484e-09,15.968717896938324,202,-0.0006441877863835544,368.81,0.012586772310896777,0.05027197856201251,269.25,0.1654052734375,552.5000000000002
346,122.5,0.0012739078828133189,3543040,1.5422760888934135,1.1548399925231934e-08,15.968717670440673,202,-0.0007010815374087542,370.08,0.012944495292867942,0.05183485203216602,265.5,0.1746826171875,525.0
347,122.5,0.0011902919079318508,3553280,1.5722005844116211,-1.2293457984924316e-08,15.968718022108078,202,-0.0011163898812810657,366.99,0.01372006926103495,0.05160282563694968,268.0,0.179931640625,527.5000000000002
348,125.0,0.0013159016958297798,3563520,1.6000921539962292,-3.3527612686157227e-09,15.968718057870865,202,-0.00041175075275532433,367.36,0.01643361559836194,0.05513808670316345,276.75,0.168359375,480.00000000000045
349,125.0,0.0014282071391676255,3573760,1.6806690350174904,1.30385160446167e-08,15.968717813491821,202,-0.0009967651581973768,368.97,0.013975217565894127,0.05479507918129326,288.25,0.2155029296875,525.0
350,125.0,0.0013892862212628644,3584000,1.7005852967500688,4.097819328308106e-09,15.968717849254608,202,-0.0009886259394988883,365.56,0.012487828941084444,0.053391861725592224,288.5,0.193896484375,550.0
351,125.0,0.0011398033930845486,3594240,1.6755974888801575,9.313225746154785e-09,15.968717789649963,201,-0.0009083198372536571,364.82,0.013799875337281265,0.05317578945711292,284.5,0.184521484375,527.5000000000002
352,125.0,0.0011724907686186726,3604480,1.6687470175325871,-1.1548399925231934e-08,15.968717843294144,201,-0.0007392544051981531,360.41,0.013607891902211122,0.054232976765102234,273.75,0.1620361328125,550.0
353,97.5,0.0014052313291358586,3614720,1.6982364356517792,-9.313225746154785e-09,15.968717819452285,201,-0.0006722355945385061,363.54,0.011755034949419495,0.05577723331425981,265.75,0.2203125,527.5000000000002
354,100.0,0.001246356628620049,3624960,1.6936475902795791,-2.2351741790771484e-09,15.968717783689499,201,-0.0009387572437844938,357.46,0.012579137396460282,0.053626612442700686,251.5,0.191748046875,502.5000000000002
355,50.0,0.0015833991599492948,3635200,1.7041049107909203,-8.940696716308593e-09,15.968717724084854,201,-0.0016999788273096782,349.52,0.009759694453532575,0.05412596385196296,219.25,0.276318359375,405.00000000000045
356,50.0,0.001343167531609879,3645440,1.724542398005724,3.3527612686157227e-09,15.968717741966248,201,-0.000955931113276165,343.68,0.011339554627193138,0.053905996137763826,211.25,0.2134765625,382.5000000000007
357,50.0,0.0013502981172905492,3655680,1.7561707660555839,-5.587935447692871e-09,15.96871775984764,201,-0.0004795977863977896,336.77,0.009292974850723112,0.05315209465701036,182.5,0.2049072265625,300.0
358,50.0,0.001250915788432394,3665920,1.7743037141859532,-2.9802322387695314e-09,15.96871742606163,201,-0.0007725974181084893,335.49,0.009153039382454153,0.053321754987215045,186.0,0.1949462890625,302.5000000000002
359,25.0,0.0017366284285571965,3676160,1.777920375019312,-2.9802322387695314e-09,15.968717324733735,201,-0.0008266999218903947,331.76,0.006699980192047405,0.052640250079778225,156.5,0.273291015625,302.5000000000002
360,25.0,0.0017808082177907635,3686400,1.758269677311182,-7.450580596923829e-10,15.968716704845429,201,-0.0011306957618216983,328.25,0.006495576264609326,0.05101298019614886,143.5,0.264501953125,277.5000000000002
361,25.0,0.0015496995383273316,3696640,1.761688007414341,-6.7055225372314455e-09,15.968700748682021,201,-0.0008910776192351477,320.59,0.006739460335318181,0.04922794690397873,121.0,0.2420166015625,207.50000000000063
362,25.0,0.0012194271743908303,3706880,1.7794442631304264,1.080334186553955e-08,15.968717622756959,201,-0.0008105431617877912,316.75,0.009296881360751286,0.0540929458611971,121.75,0.2180419921875,202.50000000000023
363,25.0,0.0016905459796191734,3717120,1.777184472233057,-1.862645149230957e-09,15.96871777176857,200,-0.001258503231292707,328.3,0.009522160019878356,0.05562429445300303,141.75,0.2623291015625,302.5000000000002
364,25.0,0.001639834684476682,3727360,1.7769436307251454,1.1548399925231934e-08,15.968716311454774,200,-0.0009880841200356372,331.88,0.00863921903722371,0.052910960522661886,158.5,0.2628173828125,375.0
365,47.50000000000001,0.001590187311990121,3737600,1.7683675684034825,-2.0489096641540527e-08,15.96871783733368,200,-0.0008653317112475633,343.08,0.013780480208515656,0.05684894784572233,192.25,0.2468994140625,375.0
366,47.50000000000001,0.0016984727910880793,3747840,1.7601886674761773,4.8428773880004884e-09,15.96871777176857,200,-0.0010487252962775528,336.28,0.010605383688562143,0.05271545584091193,191.0,0.2413330078125,377.5000000000002
367,50.0,0.001295056032438424,3758080,1.72974122017622,1.080334186553955e-08,15.968717873096466,200,-0.0010621900371916126,341.41,0.011434966512751998,0.05688838574493936,208.5,0.2216064453125,377.5000000000002
368,50.0,0.0016922286172331269,3768320,1.739554949104786,-9.685754776000977e-09,15.968717670440673,200,-0.0008289897174108774,341.46,0.009681310746236705,0.052551584780100316,190.75,0.263427734375,375.0
369,47.50000000000001,0.0015592158646882126,3778560,1.747431368380785,7.078051567077636e-09,15.968717700242996,200,-0.0011011792681529186,347.3,0.010378433636651608,0.056309622208533486,196.25,0.232373046875,375.0
370,47.50000000000001,0.001320518630797096,3788800,1.7269767634570599,1.862645149230957e-09,15.96871758699417,200,-0.000981076682728599,339.96,0.010178202026872895,0.05204248604890912,186.5,0.2285888671875,405.00000000000045
371,50.0,0.0013049917159946745,3799040,1.7163531385362147,1.601874828338623e-08,15.968717819452285,200,-0.0008715423769899644,342.67,0.011957291125145274,0.05429831861872807,206.75,0.20380859375,475.0
372,50.0,0.0012634363542815663,3809280,1.7021108143031598,-3.5390257835388184e-08,15.968717712163926,200,-0.0008696626293385635,335.92,0.012162106025789399,0.054189266143002054,206.0,0.202783203125,450.0
373,25.0,0.0015169158649541714,3819520,1.7053510963916778,1.0430812835693359e-08,15.96871770620346,200,-0.0010276208271534416,336.12,0.00928476087319723,0.05587673633391184,192.5,0.264892578125,352.5000000000002
374,25.0,0.0013212559658484224,3829760,1.674546529352665,2.2351741790771484e-09,15.968717741966248,200,-0.0011096541267761495,330.71,0.010972388058144133,0.055437719758129986,182.25,0.208544921875,350.0
375,25.0,0.0012884607021305782,3840000,1.6367307789623737,2.8312206268310546e-08,15.968717843294144,200,-0.0009998289668146753,333.49,0.010948895150431782,0.0505196546439158,193.75,0.206689453125,425.0
376,50.0,0.0017194469957132696,3850240,1.582994182407856,1.0058283805847169e-08,15.968717956542969,199,-0.0013179607631172985,339.98,0.012482669762539445,0.05165617741618016,210.75,0.2532470703125,402.5000000000002
377,50.0,0.0011324774090155643,3860480,1.6425019845366478,-1.899898052215576e-08,15.968717741966248,199,-0.0007356865593465045,343.57,0.012635839050926734,0.05402718756562815,217.25,0.182763671875,400.0
378,72.50000000000001,0.0013244540960272388,3870720,1.660982958227396,1.862645149230957e-09,15.968717700242996,199,-0.0009052939178218367,344.19,0.012083761965914163,0.05873857615404129,213.5,0.2206787109375,325.0
379,75.0,0.0012237155554387868,3880960,1.632408931106329,-9.313225746154785e-09,15.968717789649963,199,-0.0014377065461303573,344.61,0.013195417472161353,0.05533082203516111,217.5,0.208056640625,325.0
380,75.0,0.0010013812982151648,3891200,1.629931142181158,4.8428773880004884e-09,15.968718016147614,199,-0.0006787252383219311,338.42,0.013067338246037253,0.055746200974648684,210.75,0.170849609375,300.0
381,75.0,0.0011595549602361644,3901440,1.6274172067642212,-3.725290298461914e-09,15.968717789649963,199,-0.001016955333034275,338.23,0.012585376229253598,0.05678813342452406,207.25,0.205712890625,325.0
382,75.0,0.0010180487271412631,3911680,1.6232916377484798,-3.7252902984619143e-10,15.96871766448021,199,-0.0005794222637632629,341.25,0.012595642457017674,0.053992755348988564,216.25,0.1746337890625,350.0
383,50.0,0.0011220761136300438,3921920,1.6099876917898654,-3.7252902984619143e-10,15.968718111515045,199,-0.0010707057335821446,346.2,0.01345478796865791,0.058444492982963836,223.25,0.1978515625,352.5000000000002
384,50.0,0.0015198319997637099,3932160,1.6276208274066448,4.470348358154297e-09,15.96871782541275,199,-0.0011009375848516356,347.57,0.012473922420758754,0.054979525398794915,232.25,0.21884765625,400.0
385,50.0,0.0010419823019560681,3942400,1.6458825595676898,9.313225746154785e-09,15.968717801570893,199,-0.0007406319233268732,348.0,0.012914946230011992,0.056523054016950236,240.0,0.19482421875,430.0000000000004
386,100.0,0.0012140659533827146,3952640,1.6753840029239655,-1.0058283805847169e-08,15.968717700242996,199,-0.0005653583011735464,353.78,0.014068923232844099,0.05481204310133705,253.5,0.178466796875,485.00000000000085
387,100.0,0.0012332979014416877,3962880,1.676260779798031,-1.1175870895385742e-08,15.968717896938324,199,-0.0009192993391479831,353.16,0.012455188312378596,0.056436213764809354,251.5,0.20478515625,452.50000000000017
388,122.5,0.001158997927228711,3973120,1.6517803728580476,-1.7508864402770997e-08,15.968717789649963,198,-0.0011538286686118226,349.02,0.014112373819807544,0.05531493861418942,243.25,0.1825439453125,405.00000000000045
389,125.0,0.0011335017103419887,3983360,1.6226930126547814,6.332993507385254e-09,15.968717801570893,198,-0.0009970352835807716,346.45,0.013313343192567117,0.05406612727397527,243.75,0.19404296875,402.5000000000002
390,100.0,0.0011426779978478407,3993600,1.644046352803707,1.4156103134155273e-08,15.968717777729035,198,-0.0006110914488090202,346.11,0.01316150423081126,0.05297302326468659,246.0,0.175048828125,455.0000000000004
391,75.0,0.0017599759294171236,4003840,1.6033492475748061,-2.421438694000244e-08,15.968717640638351,198,-0.0008369875886273803,348.84,0.010017203513143613,0.05570753892012341,240.75,0.272216796875,502.5000000000002
392,47.50000000000001,0.0013554513529243195,4014080,1.5937335923314095,-2.1979212760925294e-08,15.968717807531357,198,-0.0012025243813695852,342.66,0.011531274448498153,0.05092932960126508,215.5,0.2218994140625,455.0000000000004
393,25.0,0.0011353443621146652,4024320,1.5782610416412353,-1.3411045074462891e-08,15.96871793270111,198,-0.0006015922601363855,344.08,0.01305446932092309,0.05244681530254745,214.75,0.1622314453125,410.00000000000085
394,50.0,0.001048809386034577,4034560,1.5686419181525708,-1.564621925354004e-08,15.968717694282532,198,-0.0005246842607448343,339.87,0.011018999731641088,0.05009586625298915,205.25,0.1732177734375,350.0
395,50.0,0.0013731080990680767,4044800,1.6269326113164424,-2.9802322387695314e-09,15.968717777729035,198,-0.0008871522968547652,341.58,0.011266032436105888,0.053914986847037064,209.25,0.23779296875,350.0
396,50.0,0.00110387024392935,4055040,1.643079725652933,-4.8428773880004884e-09,15.968717765808105,198,-0.0007733771737548523,341.76,0.012924661255965475,0.05400213319810791,210.25,0.19501953125,350.0
397,72.50000000000001,0.001182067518959684,4065280,1.7044971391558648,-7.450580596923829e-10,15.968717873096466,198,-0.0006317291739833308,340.41,0.012497458329016808,0.054575451182118005,223.0,0.197216796875,380.00000000000045
398,72.50000000000001,0.0012334380834630565,4075520,1.7269218988716601,-2.0489096641540527e-08,15.968717765808105,198,-0.0012128072787163547,347.22,0.012224272499224753,0.05680598536792242,238.0,0.235595703125,550.0
399,75.0,0.0014969144391610457,4085760,1.7144167020916938,1.4528632164001465e-08,15.96871770620346,198,-0.0010500303793378406,348.34,0.012982645424563089,0.05508341158663758,258.0,0.2310302734375,577.5000000000002
400,97.5,0.0010186604749719663,4096000,1.710072311013937,-1.4901161193847657e-09,15.968717938661575,198,-0.001010130926806596,352.0,0.015636422342504376,0.05436803541645009,264.5,0.1734375,577.5000000000002
401,75.0,0.0011675962178173903,4106240,1.7146828442811965,-1.2293457984924316e-08,15.968717902898788,198,-0.0008269172369182343,346.11,0.012895740765816299,0.05678835421728099,253.75,0.211669921875,555.0000000000005
402,75.0,0.0011261181888357896,4116480,1.698905462026596,1.1175870895385742e-09,15.968717843294144,198,-0.0010669561808754225,349.45,0.012143639551504748,0.05542643365525066,250.0,0.22255859375,505.00000000000045
403,75.0,0.0011855844851666574,4126720,1.6915129020810127,-1.862645149230957e-09,15.968717938661575,198,-0.000851537820926751,354.5,0.013377095578471198,0.056838782870002325,252.75,0.2144287109375,527.5000000000002
