episode_length,P01:episode_rewards,explained_variance,value_loss,policy_entropy,P09:episode_rewards,PMM:episode_rewards,epoch_idx,fps,grad_norm,policy_loss,approx_kl_divergence,frames,advantage_norm,clip_fraction
312.28,0.0,1.1548399925231934e-08,0.005243225458252709,1.728137343376875,152.50000000000023,88.25,28,224,0.04973712023022642,-0.0015532670007814887,0.004882839460651667,286720,15.968715691566468,0.3180908203125
311.33,0.0,-1.4901161193847657e-09,0.006374049414444016,1.7383716970682144,125.0,73.75,29,224,0.052712894263613294,-0.001108995420509018,0.003656543203601359,296960,15.968717402219772,0.2636474609375
310.66,0.0,1.601874828338623e-08,0.005573090434938877,1.713002899289131,175.0,88.25,30,224,0.05119652096168984,-0.0012030109741317575,0.003367819628806501,307200,15.968717390298844,0.2553955078125
313.14,0.0,5.215406417846679e-09,0.005441581381782612,1.6992525324225425,175.0,95.0,31,224,0.051893083072580434,-0.0012522290606284514,0.0033821335909806293,317440,15.968705332279205,0.27314453125
305.79,0.0,-7.078051567077636e-09,0.003701724978948562,1.6713006757199764,150.0,79.0,32,224,0.04525804041183515,-0.002154300374968443,0.004429884124346017,327680,15.96869860291481,0.3049072265625
300.39,0.0,-1.9371509552001954e-08,0.00305470365004652,1.6277726113796234,125.0,59.25,33,225,0.042000123601494514,-0.002091171725987806,0.005608003788893257,337920,15.968712270259857,0.392333984375
299.08,0.0,-1.9371509552001954e-08,0.005107613024517832,1.63974080234766,125.0,54.75,34,225,0.045542893229212525,-0.000896864706010092,0.004501343682636616,348160,15.968716192245484,0.2855712890625
297.94,0.0,-3.725290298461914e-09,0.004510227823857349,1.5830088645219802,125.0,61.5,35,225,0.0488031188190446,-0.0010213801891950426,0.003235591223022993,358400,15.968713641166687,0.2421630859375
294.82,0.0,-5.960464477539063e-09,0.00310119137898468,1.5261507987976075,125.0,61.0,36,225,0.04466604632464658,-0.0011661292010103352,0.004668490518156432,368640,15.968695342540741,0.305224609375
292.8,0.0,1.0430812835693359e-08,0.004619161456916742,1.6594142474234104,102.50000000000021,54.75,37,226,0.04737282313383713,-0.0007861644044169225,0.004632800291676631,378880,15.968705046176911,0.2911376953125
297.16,0.0,7.078051567077636e-09,0.006201655739869238,1.7176158115267754,125.0,69.0,38,226,0.049775594281320425,-0.000869740199050284,0.003172428264565497,389120,15.968716794252396,0.25078125
298.99,0.0,5.587935447692871e-09,0.003926454887999853,1.629447703808546,125.0,75.0,39,226,0.04670147684135022,-0.001265578811580781,0.0035353054163124397,399360,15.968711370229721,0.2246826171875
295.32,0.0,7.450580596923828e-09,0.0041433593789406585,1.6485964700579643,127.50000000000021,70.75,40,226,0.046168583665966004,-0.0017970155629882356,0.006073342193485587,409600,15.968713444471359,0.36083984375
294.9,0.0,-1.4901161193847657e-09,0.003982306704790517,1.5812650516629219,125.0,56.0,41,226,0.04727932780558131,-0.0010632150144374464,0.005095811988121568,419840,15.968709528446198,0.31455078125
299.71,0.0,5.215406417846679e-09,0.0052255238648058365,1.5976525872945786,125.0,63.75,42,227,0.04649734898257522,-0.0015285909161320888,0.0033293785056798695,430080,15.968716824054718,0.24638671875
301.26,0.0,3.725290298461914e-09,0.005153594843409337,1.611169171333313,127.50000000000021,68.75,43,227,0.050611371982955525,-0.0011992390209343284,0.0030428036768967103,440320,15.968716996908189,0.2508544921875
304.09,0.0,-7.450580596923828e-09,0.00544990232518785,1.6304240666329861,150.0,81.25,44,227,0.0489700886022398,-0.0013486801133694825,0.004848431895584327,450560,15.968717247247696,0.3037353515625
306.73,0.0,8.195638656616212e-09,0.0063690101318570665,1.6948682315647603,175.0,90.5,45,227,0.05034435884530586,-0.0014689999839902156,0.004566279956316066,460800,15.968717521429062,0.3197021484375
312.4,0.0,-1.4528632164001465e-08,0.006958119676164642,1.7000142097473145,225.0,98.75,46,227,0.05270389507913851,-0.0005967688062810339,0.002646337430951462,471040,15.96871680021286,0.23154296875
309.33,0.0,7.078051567077636e-09,0.004500326044699321,1.7029336020350456,180.00000000000045,92.75,47,227,0.047800600172058366,-0.0015796603816852438,0.004259884225166388,481280,15.968709945678711,0.31552734375
302.2,0.0,-2.2724270820617674e-08,0.002990712128729456,1.6992491610348224,150.0,68.75,48,227,0.04461186131809928,-0.0011750932193535847,0.004033678042424072,491520,15.968708181381226,0.27880859375
295.66,0.0,5.587935447692871e-09,0.004359947575148837,1.6771490536630154,150.0,56.25,49,227,0.04872733433155284,-0.0010453650385898073,0.004115762933179212,501760,15.968700939416886,0.30400390625
297.99,0.0,1.1175870895385742e-09,0.0048504725442398925,1.6650647506117822,150.0,60.5,50,228,0.04972936751750439,-0.0023131251902668735,0.005665667642608696,512000,15.968717324733735,0.385693359375
298.06,0.0,-2.9802322387695314e-09,0.002118780889989047,1.623276311904192,125.0,59.0,51,228,0.04382204686708042,-0.0014544473016940174,0.005473094580656835,522240,15.968554162979126,0.3516845703125
295.83,0.0,8.940696716308593e-09,0.0021157476248458095,1.5289373829960824,100.0,47.0,52,228,0.04594615768302081,-0.0006792588919779519,0.0036071443662535783,532480,15.968545544147492,0.2580322265625
288.41,0.0,-1.1920928955078126e-08,0.0023327536111488385,1.4731924749910832,75.0,31.75,53,228,0.03988477894511256,-0.0016665833645674866,0.005069004856595782,542720,15.968671083450317,0.315478515625
290.04,0.0,-7.450580596923828e-09,0.003248629605788267,1.646008674055338,75.0,39.5,54,228,0.04369140029446245,-0.0014687246846733614,0.005195371601962507,552960,15.968682485818864,0.334130859375
293.9,0.0,2.0489096641540527e-08,0.004597019966195148,1.6710987024009227,102.50000000000021,50.5,55,228,0.04840726454936005,-0.0013243944900750647,0.004339742035324434,563200,15.968710672855376,0.3094970703125
300.14,0.0,1.6391277313232423e-08,0.006279753420790258,1.6890197321772575,150.0,69.0,56,228,0.05105083437649173,-0.001157828839495778,0.0038580279162943043,573440,15.968716865777969,0.2908935546875
310.98,25.0,1.601874828338623e-08,0.006856229844106565,1.602873995155096,175.0,96.0,57,228,0.05188880925030467,-0.0013539496147132013,0.004596979867608297,583680,15.968717515468597,0.2882080078125
318.48,25.0,-4.097819328308106e-09,0.008052987183236836,1.6707592733204364,202.50000000000023,121.5,58,227,0.05268020794862092,-0.0008200883989047725,0.0025233333693677196,593920,15.96871771812439,0.1960693359375
324.06,25.0,-1.4528632164001465e-08,0.010295693489752011,1.6485309243202209,252.50000000000023,142.25,59,228,0.05368620541677752,-0.002058044181103469,0.0032274793693659377,604160,15.968717849254608,0.2352783203125
331.86,47.50000000000001,3.3527612686157227e-09,0.011342094247811473,1.58509137108922,302.5000000000002,171.0,60,228,0.05294072682347075,-0.0020220884016453056,0.0029881069434168238,614400,15.968717914819717,0.2245361328125
339.06,50.0,0.0,0.011498603779182303,1.6563798062503339,302.5000000000002,177.0,61,228,0.05640298226142408,-0.0016681228786183055,0.0031038587351190474,624640,15.968717920780183,0.24482421875
348.67,50.0,1.4156103134155273e-08,0.010237178634270094,1.6894076332449912,350.0,205.75,62,228,0.053885689256425603,-0.000993323294824222,0.0030583377191533145,634880,15.968717670440673,0.228564453125
345.55,50.0,-4.470348358154297e-09,0.009992931918532122,1.6900937207043172,325.0,189.5,63,227,0.05346038964590956,-0.0015392339759273455,0.0033879567649819364,645120,15.96871775984764,0.24189453125
334.84,25.0,3.3527612686157227e-09,0.007625095416142358,1.685573810338974,302.5000000000002,168.25,64,228,0.05188186448129697,-0.0013150523394870107,0.003384453349923433,655360,15.968717485666275,0.2683837890625
321.61,25.0,1.0058283805847169e-08,0.006734850958309835,1.74034356251359,275.0,137.5,65,227,0.052080180892623715,-0.0016623520888970234,0.003849046770346831,665600,15.968717712163926,0.315625
318.52,25.0,-1.9371509552001954e-08,0.007558602737117326,1.73259429782629,307.5000000000006,135.25,66,227,0.05186169949566456,-0.0011097932670963927,0.0035729127906904525,675840,15.968717843294144,0.25078125
313.71,25.0,-1.9371509552001954e-08,0.005486614331897499,1.7043536864221096,225.0,121.5,67,227,0.0513513643147243,-0.001319142509601079,0.004270309067499057,686080,15.968712657690048,0.3004638671875
319.15,25.0,1.862645149230957e-09,0.009042915653117234,1.772244180738926,252.50000000000023,129.0,68,228,0.05361953748098869,-0.0011476291449071141,0.003117767278035899,696320,15.968717843294144,0.2577392578125
319.98,25.0,-1.080334186553955e-08,0.010113905387879641,1.7496850945055484,280.00000000000045,129.25,69,228,0.05502648415585657,-0.0017967876123293537,0.0030255320952846886,706560,15.968717694282532,0.25400390625
329.86,50.0,1.4901161193847657e-09,0.008735134637572629,1.7497983388602734,327.5000000000002,154.0,70,228,0.05081612628489727,-0.001819538974086754,0.0027590259731596232,716800,15.9687175989151,0.2282470703125
337.43,50.0,-1.1548399925231934e-08,0.008346134035673459,1.7610744513571261,352.5000000000002,169.75,71,228,0.055538687922019624,-0.0016839270028867759,0.003650009582156599,727040,15.968717867136002,0.2911865234375
334.03,25.0,9.313225746154785e-09,0.006307068897393719,1.690961691737175,335.00000000000085,157.75,72,227,0.05009536509659377,-0.0015396176622743951,0.0036541938089385438,737280,15.968694353103638,0.2812744140625
324.91,0.0,-4.097819328308106e-09,0.005133334268185763,1.7213374726474284,250.0,126.0,73,228,0.04853128079066374,-0.0013774948745776782,0.005061469633398019,747520,15.968713772296905,0.300439453125
310.71,0.0,-6.332993507385254e-09,0.005054289547854296,1.6001157015562057,150.0,91.75,74,228,0.049685282552363055,-0.0016751403287344146,0.0045013239096533654,757760,15.968716794252396,0.3206298828125
301.45,0.0,0.0,0.004371891967541686,1.6111260890960692,127.50000000000021,74.0,75,228,0.04570882811523032,-0.0012494797480030683,0.0037087513816572936,768000,15.968693393468858,0.2816650390625
301.65,0.0,1.899898052215576e-08,0.005442168668287195,1.726350735127926,150.0,72.75,76,228,0.05047319399308796,-0.0014257127251767088,0.00437614444990686,778240,15.968717539310456,0.3001953125
311.64,0.0,3.3527612686157227e-09,0.008225071563356324,1.7388567000627517,200.0,91.25,77,228,0.05583410664200875,-0.001676125140147633,0.004232199313855744,788480,15.968717789649963,0.2985107421875
325.75,0.0,-2.2724270820617674e-08,0.008981929103254061,1.740986081212759,250.0,119.75,78,228,0.05436013083957869,-0.0010914030201092828,0.0025600683632887923,798720,15.96871766448021,0.2160400390625
334.51,25.0,-7.450580596923828e-09,0.0121885684577137,1.724050634354353,250.0,145.25,79,228,0.05679794785879416,-0.00122316766246513,0.0027718048851966158,808960,15.968717873096466,0.2216552734375
344.09,50.0,1.862645149230957e-09,0.010389538361414452,1.7162219069898128,325.0,175.5,80,228,0.05790053893072457,-0.0014326409738714574,0.0030831700705448383,819200,15.968717831373215,0.248828125
350.29,50.0,2.7567148208618165e-08,0.011888700030976907,1.7007913552224636,325.0,207.0,81,228,0.05459530497065386,-0.0015517280244239373,0.002435980719019426,829440,15.968717676401138,0.201416015625
350.15,50.0,3.7252902984619143e-10,0.011189525558438617,1.7120781049132348,400.0,221.0,82,228,0.05659407296109494,-0.0014970596774219302,0.002994927317627116,839680,15.968717807531357,0.23603515625
347.77,75.0,-8.195638656616212e-09,0.012983311480365956,1.684621523320675,407.5000000000006,229.0,83,228,0.05515204014986158,-0.0012316887150518596,0.002383193213449886,849920,15.968717569112778,0.1811767578125
346.13,75.0,-1.4901161193847657e-09,0.01178403564117616,1.660103765130043,525.0,238.0,84,228,0.052673412443219624,-0.0010998748541169335,0.002587979126906248,860160,15.96871777176857,0.2117919921875
348.7,75.0,7.450580596923829e-10,0.010234650788333965,1.6881942257285119,502.5000000000002,230.5,85,228,0.05628495382530487,-0.001236839271223289,0.00253101460924654,870400,15.968717795610427,0.2136474609375
349.53,72.50000000000001,0.0,0.010184708797532948,1.66334960013628,352.5000000000002,207.25,86,228,0.05694945991865559,-0.0014410348812816665,0.003525537512223309,880640,15.968717724084854,0.27255859375
346.26,50.0,-3.3527612686157227e-09,0.011808397874483489,1.6078351505100728,325.0,191.0,87,228,0.05351109845713899,-0.0012008832840365359,0.002250838293093693,890880,15.968717682361603,0.1934326171875
337.54,50.0,-1.080334186553955e-08,0.009229696396141662,1.6409966677427292,275.0,174.0,88,228,0.05317802328614243,-0.0019804436898994025,0.0031861883364854293,901120,15.968717741966248,0.27734375
329.03,25.0,-3.725290298461914e-09,0.008730055329306197,1.6287859618663787,275.0,166.75,89,228,0.052460647852561305,-0.0008964397045929217,0.0027216160818170467,911360,15.96871771812439,0.2175537109375
322.82,25.0,1.1920928955078126e-08,0.008702095938497223,1.676582784205675,252.50000000000023,151.25,90,228,0.05425641715369132,-0.0012200930548715405,0.0029771721576025813,921600,15.968717801570893,0.2376708984375
323.1,25.0,1.4528632164001465e-08,0.0095122902546791,1.7056308142840861,275.0,151.75,91,228,0.053526997001730726,-0.0013516838887881022,0.002923397943266082,931840,15.968717753887177,0.239013671875
320.54,25.0,-2.6077032089233397e-09,0.00783349971025018,1.6876600332558156,275.0,150.25,92,228,0.051625440939660275,-0.0009204628106090241,0.0027726810240494616,942080,15.96871750354767,0.231005859375
326.18,25.0,-5.587935447692871e-09,0.008606318590318551,1.6070188492536546,252.50000000000023,153.0,93,228,0.050020855400425335,-0.0012365161084744614,0.002714887899151108,952320,15.96871771812439,0.201171875
329.0,25.0,-9.313225746154785e-09,0.008831115491102538,1.5542488604784013,252.50000000000023,152.0,94,228,0.05061941035657582,-0.0012223696219734847,0.0026589915028466748,962560,15.968717479705811,0.1950927734375
326.44,25.0,-2.2351741790771484e-09,0.008130390140831879,1.5738716319203376,250.0,139.75,95,228,0.04934140170323752,-0.0020154624195129144,0.0035928601610066835,972800,15.96871771812439,0.277490234375
328.1,25.0,6.7055225372314455e-09,0.00940371397518902,1.6162208594381808,250.0,142.75,96,228,0.04947106242893913,-0.0012323306717007653,0.0029707591346209484,983040,15.968717765808105,0.22373046875
317.38,25.0,7.450580596923828e-09,0.007743496244074777,1.615543209016323,227.5000000000002,126.75,97,228,0.05032634982495029,-0.0012169174326118082,0.0027361001782310267,993280,15.968717801570893,0.2338134765625
323.13,25.0,-2.0116567611694337e-08,0.011270255531417205,1.6676324643194675,277.5000000000002,152.25,98,228,0.053409976224600086,-0.0016024925298552262,0.0028626042442738255,1003520,15.968717724084854,0.2339599609375
325.95,47.50000000000001,-3.3527612686157227e-09,0.010513424368764391,1.6216436900198459,352.5000000000002,171.75,99,228,0.0552831979146744,-0.001322971708214027,0.003243533817237676,1013760,15.968717789649963,0.2355224609375
331.69,47.50000000000001,-8.195638656616212e-09,0.0095352571261337,1.6094780154526234,352.5000000000002,179.0,100,228,0.055465859550260885,-0.0013294666583533398,0.002911239786419628,1024000,15.968715465068817,0.2469970703125
340.13,47.50000000000001,-8.568167686462402e-09,0.011713305674493312,1.5605910487473011,402.5000000000002,195.0,101,228,0.05642757639678495,-0.0014474964405962964,0.0023231953981849075,1034240,15.96871783733368,0.2057373046875
338.72,50.0,1.862645149230957e-09,0.00839766204380794,1.5386764414608478,400.0,189.5,102,228,0.04961606303985801,-0.00100447157783492,0.002512601435751094,1044480,15.968717110157012,0.1958251953125
337.75,25.0,1.899898052215576e-08,0.008934388328634668,1.5765168033540249,425.0,193.5,103,228,0.04860262581260462,-0.0012746388187224512,0.0029465694862551572,1054720,15.968717694282532,0.233349609375
327.3,25.0,6.7055225372314455e-09,0.008907944948805379,1.677199522405863,302.5000000000002,151.75,104,228,0.05068177744574161,-0.0013035588988714153,0.003491370696769991,1064960,15.968717736005782,0.25693359375
331.37,25.0,-5.587935447692871e-09,0.010382228030721308,1.686699803173542,305.00000000000045,161.5,105,228,0.05284500763850515,-0.0008912354169297032,0.002562143949819529,1075200,15.968717622756959,0.2009765625
331.99,50.0,7.82310962677002e-09,0.01006855118102976,1.6797850973904134,275.0,163.0,106,228,0.051493359679854765,-0.0012257174825208495,0.0023818956773311584,1085440,15.968717616796493,0.178955078125
335.35,25.0,4.097819328308106e-09,0.01064432868588483,1.7127645812928676,277.5000000000002,168.0,107,228,0.05546718602982922,-0.0009023067255839124,0.0023820772215856325,1095680,15.968717873096466,0.20341796875
337.91,25.0,-1.0430812835693359e-08,0.009652548988924536,1.71337838023901,302.5000000000002,174.5,108,228,0.052666704077343564,-0.0011990285162028157,0.0025444575881124363,1105920,15.968717473745347,0.2223876953125
337.84,25.0,1.4156103134155273e-08,0.009589366429281654,1.6954815790057183,302.5000000000002,173.25,109,228,0.055754981205727715,-0.0014992332471592817,0.0027712995457477517,1116160,15.968717682361603,0.2454833984375
340.26,25.0,1.080334186553955e-08,0.011884443661256228,1.6833792492747306,452.50000000000017,197.5,110,228,0.0559624689844217,-0.001711093037010869,0.002691360380254082,1126400,15.968717896938324,0.2387939453125
337.53,25.0,-2.9802322387695314e-09,0.008710658606833021,1.663913479447365,480.00000000000045,194.75,111,228,0.05167482553289905,-0.0013887310291465838,0.0026018025153916823,1136640,15.968717622756959,0.194921875
334.97,25.0,-1.899898052215576e-08,0.009386289162102912,1.6421144999563695,475.0,193.5,112,228,0.05158858238191176,-0.0015754272015328751,0.003285104971689634,1146880,15.9687175989151,0.2660888671875
335.53,25.0,-2.2351741790771484e-09,0.010554270680586342,1.6941186659038068,325.0,171.75,113,228,0.051941761317962166,-0.001356443728582235,0.0027435206969585123,1157120,15.968717700242996,0.2162353515625
335.82,25.0,1.0058283805847169e-08,0.010796523623503163,1.7270160168409348,327.5000000000002,175.0,114,228,0.0571203131880626,-0.0013209852142608725,0.0028471158950196694,1167360,15.968717741966248,0.2369384765625
337.92,25.0,-1.9744038581848144e-08,0.00973080706462497,1.7225988559424876,327.5000000000002,181.25,115,228,0.05407719087941517,-0.0014606646906031528,0.0026014307328296126,1177600,15.968717813491821,0.2418701171875
336.47,25.0,8.568167686462402e-09,0.007842876315544344,1.7147977493703366,430.0000000000004,179.25,116,228,0.05399156333137428,-0.0016376519582991023,0.0029411736308816217,1187840,15.968717473745347,0.254833984375
330.65,25.0,0.0,0.007428843808008878,1.6899562805891037,362.5000000000011,160.5,117,228,0.05190914015859392,-0.0011542804284545127,0.00258840256763051,1198080,15.96871758699417,0.25634765625
324.07,0.0,-8.940696716308593e-09,0.006444223335438437,1.6992116749286652,260.00000000000085,137.0,118,228,0.04815101018840238,-0.0011916272429516538,0.002935102861295036,1208320,15.968717014789581,0.2406494140625
316.82,0.0,1.1548399925231934e-08,0.0062397239535471275,1.6757092587649822,360.0000000000009,131.75,119,228,0.05144321514930779,-0.0009424593648873269,0.0031691356845158225,1218560,15.968717098236084,0.29765625
316.8,0.0,5.960464477539063e-09,0.006978129863455251,1.6556934677064419,405.00000000000045,135.75,120,228,0.049225361510344214,-0.0014423602111492072,0.003515454053263056,1228800,15.968717956542969,0.2513427734375
317.79,0.0,-5.960464477539063e-09,0.007370364164390253,1.6675717651844024,400.0,135.0,121,228,0.05186752166499996,-0.0014407469363504788,0.002851447581338107,1239040,15.96871629357338,0.2546875
318.29,0.0,-7.078051567077636e-09,0.00657127055520732,1.6624712079763413,332.5000000000006,131.0,122,228,0.050053331416595494,-0.001184719571028836,0.0025824438921972616,1249280,15.968717414140702,0.2269287109375
319.37,0.0,1.1920928955078126e-08,0.0077603811881090225,1.662644562870264,252.50000000000023,126.75,123,228,0.050375321021687756,-0.0012235670918016694,0.0027650387096741723,1259520,15.968716943264008,0.24091796875
313.04,0.0,2.6077032089233397e-09,0.004477453653117891,1.546184603124857,225.0,103.0,124,228,0.04615829194793765,-0.0012134121512644923,0.0030756676121797,1269760,15.96871601343155,0.245654296875
310.97,0.0,1.4156103134155273e-08,0.0060811519117407896,1.5822950780391694,200.0,92.75,125,228,0.045131877384979945,-0.001291798346937867,0.0030386264818446306,1280000,15.968717318773269,0.2712646484375
307.23,0.0,-1.5273690223693846e-08,0.005014410857052098,1.6181686356663705,177.50000000000023,85.5,126,228,0.0451402279067696,-0.0012989539354748558,0.0030434210332373366,1290240,15.968715322017669,0.262890625
308.07,0.0,-1.30385160446167e-08,0.004951729690844786,1.5875516101717948,200.0,90.5,127,228,0.0482291087755614,-0.0012555662469821982,0.003771601596736218,1300480,15.968713009357453,0.282275390625
306.3,0.0,3.7252902984619143e-10,0.004466470258955723,1.668922459334135,175.0,80.0,128,228,0.046465346871549434,-0.0015088821506651583,0.004172705655207665,1310720,15.968712884187699,0.3021728515625
307.65,0.0,8.940696716308593e-09,0.00574244952645131,1.719845149666071,175.0,80.25,129,228,0.052141231279698774,-0.0004950358750647865,0.002860033958870645,1320960,15.96871584057808,0.2677734375
304.8,0.0,1.3783574104309083e-08,0.004090690188763802,1.6656960867345334,152.50000000000023,75.5,130,228,0.04586760658602934,-0.0014045043870282825,0.003747732819920202,1331200,15.968712264299393,0.3125244140625
305.56,0.0,-2.6077032089233397e-09,0.005150918007984728,1.6853890217840672,150.0,80.0,131,228,0.04782943944129848,-0.0010412627263576724,0.0030745069786121348,1341440,15.96871738433838,0.2739501953125
302.5,0.0,3.3527612686157227e-09,0.00480741997895393,1.7250477373600006,150.0,84.25,132,229,0.048061352036350855,-0.001320080374716781,0.0033478203554693662,1351680,15.968712115287781,0.2727294921875
305.73,0.0,-2.2351741790771484e-08,0.006378453244042248,1.7167136505246163,177.50000000000023,90.0,133,228,0.04926340696085933,-0.0008976279350463301,0.0030571251238143303,1361920,15.968717157840729,0.249658203125
305.83,0.0,-1.3783574104309083e-08,0.004481049506625823,1.6712925054132939,200.0,87.25,134,228,0.04746465506645299,-0.0014026513912540396,0.0032722492129153126,1372160,15.968715584278106,0.2985107421875
306.71,0.0,5.960464477539063e-09,0.0039016040983162804,1.627100372314453,150.0,78.0,135,228,0.04967565734433563,-0.0007251707014802377,0.004110702555476564,1382400,15.968658483028412,0.3269287109375
301.32,0.0,-1.0058283805847169e-08,0.003545403536759295,1.5305052898824214,100.0,61.25,136,228,0.042197650333707114,-0.0016919207700993866,0.004000204345288694,1392640,15.96871617436409,0.318994140625
296.03,0.0,2.644956111907959e-08,0.0026830427200303154,1.5246860198676586,100.0,46.75,137,228,0.04776545356655798,-0.0007775504607707262,0.00295022060716974,1402880,15.9686867415905,0.2685546875
294.85,0.0,-4.470348358154297e-09,0.003604906504676819,1.5914284311234952,100.0,45.25,138,228,0.04496270071615007,-0.0010311072786862497,0.0038030469713703496,1413120,15.968714267015457,0.302587890625
