clip_fraction,approx_kl_divergence,advantage_norm,episode_length,value_loss,P01:episode_rewards,P09:episode_rewards,frames,epoch_idx,grad_norm,policy_entropy,fps,policy_loss,explained_variance,PMM:episode_rewards
0.2410888671875,0.003889292208839379,15.968717241287232,310.44,0.006460821760811086,0.0,150.0,276480,27,0.0488054835944966,1.6407156608998776,535,-0.001484049555438105,5.960464477539063e-09,84.75
0.228857421875,0.0036097297287710716,15.968717354536057,317.61,0.005275449144482991,0.0,177.50000000000023,286720,28,0.04727315020085067,1.6181788615882398,534,-0.0013171403377782553,3.725290298461914e-09,98.25
0.2505615234375,0.0036062071095670943,15.96871629357338,315.13,0.0052015605752387725,0.0,177.50000000000023,296960,29,0.04865281646411977,1.6160379618406295,535,-0.0012419418977515305,4.470348358154297e-09,96.0
0.3132080078125,0.004895406792070389,15.96871595978737,315.02,0.0050115729097626625,0.0,175.0,307200,30,0.048543089899872396,1.6377887979149819,535,-0.0016747358931752387,-2.9802322387695314e-09,86.25
0.322802734375,0.004298621723356178,15.968717229366302,312.07,0.005408141404973321,0.0,175.0,317440,31,0.0522306231487239,1.708474537730217,535,-0.001444449167320272,4.097819328308106e-09,88.25
0.2125,0.0029054188477402932,15.968717646598815,321.55,0.01072836375096813,0.0,252.50000000000023,327680,32,0.054397561508323575,1.7067794688045979,535,-0.0010152989172638627,-7.450580596923829e-10,115.0
0.1860595703125,0.0024427318192465465,15.968717819452285,327.27,0.01176128260922269,0.0,385.00000000000085,337920,33,0.05548722219795101,1.6961805820465088,535,-0.0013682475801033434,-7.078051567077636e-09,158.0
0.1998779296875,0.002793504132534963,15.968717885017394,345.46,0.010604409872030374,25.0,525.0,348160,34,0.052946790288552426,1.7341757401823998,535,-0.0013726739794947206,-7.450580596923828e-09,210.5
0.2059814453125,0.0026580128733485254,15.968717807531357,346.42,0.01047334561299067,50.0,525.0,358400,35,0.05452357954048955,1.7387358456850053,535,-0.0013412307023827452,6.7055225372314455e-09,222.5
0.2702880859375,0.003652619571300875,15.968717581033706,342.97,0.008193730780931219,25.0,525.0,368640,36,0.052113580703036774,1.6703401491045953,534,-0.0017914313662913627,-1.4901161193847656e-08,204.75
0.249169921875,0.003636033338125344,15.968717563152314,326.58,0.00674816434634522,25.0,312.5000000000011,378880,37,0.04799881362937874,1.6203599214553832,534,-0.0015430849514814326,-3.799796104431152e-08,162.5
0.20234375,0.0028774477318279424,15.96871754527092,328.7,0.009982889895582048,25.0,277.5000000000002,389120,38,0.05073936634095846,1.621500726044178,535,-0.0011396636698918882,8.568167686462402e-09,146.25
0.2366455078125,0.003236859145795279,15.968716281652451,329.94,0.008424044819093979,25.0,305.00000000000045,399360,39,0.04991010495156033,1.637292541563511,535,-0.0014137198275420814,1.0430812835693359e-08,149.75
0.268896484375,0.0036729964928554184,15.968717187643051,340.47,0.008776021658638911,47.50000000000001,377.5000000000002,409600,40,0.05426831069358542,1.6048314563930035,536,-0.0014194141138432314,-1.30385160446167e-08,181.5
0.227685546875,0.0031848007594078354,15.968717151880265,338.87,0.006147052646372231,25.0,475.0,419840,41,0.046851290230470286,1.5438896626234055,536,-0.0011928105952392798,3.725290298461914e-09,177.25
0.2250244140625,0.002983876443056488,15.96871777176857,336.21,0.008695194724714384,25.0,427.5000000000002,430080,42,0.051480206121082284,1.6014731630682946,536,-0.0010643440302374075,-4.470348358154297e-09,165.75
0.2469970703125,0.0031074670288944615,15.968717747926712,333.6,0.007791045958583709,25.0,427.5000000000002,440320,43,0.054686990237808444,1.7002364955842495,536,-0.0009228608523699222,-2.123415470123291e-08,150.0
0.2408447265625,0.003098688064892485,15.968717449903489,336.06,0.009074174062698148,25.0,377.5000000000002,450560,44,0.05467741578398712,1.7473360106348992,536,-0.0012962710396095644,-4.8428773880004884e-09,154.75
0.2165771484375,0.0029127879337465857,15.968717747926712,334.44,0.010123220324749127,25.0,377.5000000000002,460800,45,0.0561999909533212,1.7326055370271205,536,-0.001261014785268344,-8.940696716308593e-09,164.75
0.2405517578125,0.0028126142636892837,15.968717700242996,336.98,0.009493939719686751,25.0,402.5000000000002,471040,46,0.053076546000051975,1.6642090544104575,536,-0.001662322767151636,-4.470348358154297e-09,177.75
0.2709228515625,0.004153049617877968,15.968701243400574,328.99,0.00563303561188544,25.0,375.0,481280,47,0.04766718678801708,1.612702539563179,535,-0.0012434401018253994,-1.6763806343078613e-08,158.25
0.2726318359375,0.0034154082452914738,15.968710625171662,320.83,0.007507817022852326,0.0,302.5000000000002,491520,48,0.053564542836679795,1.6921500608325004,535,-0.0015337928336521145,7.450580596923828e-09,136.5
0.2459228515625,0.003037272758024301,15.968717676401138,316.0,0.01003038890330572,25.0,252.50000000000023,501760,49,0.05205202556890659,1.6989788658916951,535,-0.0016830707590997918,-8.940696716308593e-09,127.5
0.272021484375,0.0035590354390848235,15.968717026710511,323.47,0.007625607479008067,25.0,300.0,512000,50,0.05462641000909739,1.6955718636512755,536,-0.0016027645695430692,3.7252902984619143e-10,147.75
0.3077880859375,0.004003841937253583,15.968716943264008,318.37,0.004423659763222077,25.0,275.0,522240,51,0.0494155745929994,1.681862673908472,535,-0.0008627215058368165,5.960464477539063e-09,132.25
0.2258544921875,0.002989482249449793,15.968639802932739,306.94,0.004656220019825241,0.0,225.0,532480,52,0.04362654759489294,1.5552956268191338,535,-0.001246461196751625,-1.1175870895385742e-09,93.5
0.2032958984375,0.002910140431868058,15.968717485666275,301.91,0.006281258227591025,0.0,177.50000000000023,542720,53,0.048498856731290854,1.589377262443304,535,-0.0007863084683776833,2.9802322387695314e-09,88.25
0.2224853515625,0.002705481746522764,15.968717396259308,307.09,0.007928939299745252,0.0,225.0,552960,54,0.05317048978283652,1.6745732076466084,535,-0.001019953386457928,-7.450580596923828e-09,99.5
0.258642578125,0.0034858546368013777,15.96871738433838,310.88,0.008283228222626348,25.0,230.0000000000004,563200,55,0.05353558646954391,1.7288086771965028,535,-0.0012780338889569975,-1.1175870895385742e-09,119.0
0.224462890625,0.0026600723093224586,15.96871758699417,321.7,0.008691695887409878,25.0,400.0,573440,56,0.05185370258949573,1.7220531322062016,535,-0.0012803225985408063,2.458691596984863e-08,148.0
0.237890625,0.0037590555102724466,15.968717646598815,322.69,0.00854953526331883,50.0,402.5000000000002,583680,57,0.0516019328522065,1.7319555118680001,534,-0.001321001193355187,-7.078051567077636e-09,157.0
0.2509765625,0.0031223652908920485,15.968717616796493,329.4,0.008203280723955686,25.0,400.0,593920,58,0.05347090094140365,1.7256826028227805,534,-0.0012364771919237683,6.7055225372314455e-09,158.5
0.2359375,0.0029920235142867567,15.968715369701385,323.48,0.006466947121202793,25.0,280.00000000000045,604160,59,0.05002413857407911,1.672998408228159,534,-0.001252635601122165,-1.2293457984924316e-08,139.75
0.2045654296875,0.0025740211361153344,15.968717330694199,313.67,0.007269787877885392,25.0,252.50000000000023,614400,60,0.05019436486878772,1.6679499953985215,534,-0.0009798122930078535,1.0058283805847169e-08,121.0
0.21708984375,0.003572994701528387,15.968717974424361,311.56,0.009843681518759695,25.0,252.50000000000023,624640,61,0.052761891533472924,1.6720432966947556,533,-0.0012871021404862403,-7.078051567077636e-09,129.0
0.269287109375,0.004180656886529732,15.968717777729035,321.78,0.010087500788540638,25.0,352.5000000000002,634880,62,0.053600270830085284,1.6354411832988263,533,-0.001936366345762508,-1.4156103134155273e-08,154.5
0.18701171875,0.0025961439080390393,15.968717479705811,333.85,0.00942674229190743,50.0,330.0000000000004,645120,63,0.048823184780373716,1.5668546751141548,533,-0.0012298589463171083,-5.960464477539063e-09,172.0
0.24091796875,0.0030845053635175645,15.968717694282532,338.27,0.010791666567092762,50.0,307.5000000000006,655360,64,0.05575608023277705,1.5732204772531986,532,-0.0013608357498014812,-1.825392246246338e-08,179.25
0.2502685546875,0.0030939290665628503,15.968717694282532,332.91,0.00957417817609212,25.0,300.0,665600,65,0.054387657734728,1.6118842475116253,532,-0.0017759936003130861,8.195638656616212e-09,163.0
0.190380859375,0.0022969698779036207,15.968717604875565,330.47,0.01104881192331959,50.0,325.0,675840,66,0.05207648467655057,1.5794972233474254,532,-0.0013187659329560119,2.6077032089233397e-09,173.25
0.2314208984375,0.0026442463286457498,15.968717628717423,326.69,0.009422700699360576,50.0,327.5000000000002,686080,67,0.05330186113121236,1.6263459384441377,532,-0.0009937458678905386,-7.450580596923828e-09,176.0
0.22119140625,0.002672332040879155,15.968717765808105,322.41,0.010284566709742649,50.0,377.5000000000002,696320,68,0.055901283317213904,1.6423282608389855,532,-0.0012724276832159376,0.0,178.0
0.15869140625,0.0023072894307119896,15.968717676401138,328.18,0.011989858461674885,50.0,332.5000000000006,706560,69,0.051773734799719875,1.5904279373586179,532,-0.000911140820608125,-2.7194619178771972e-08,183.25
0.1764892578125,0.002334737995920477,15.968717855215072,333.82,0.012884681328432634,25.0,407.5000000000006,716800,70,0.053662220833869755,1.5123527631163598,532,-0.0015198589862848166,5.587935447692871e-09,208.0
0.203759765625,0.0026666176842240928,15.96871789097786,347.89,0.012275812165171374,75.0,525.0,727040,71,0.052671065432948125,1.531636008620262,532,-0.0016497687804076123,-2.123415470123291e-08,248.5
0.15810546875,0.0021981625898092718,15.96871775984764,352.62,0.011958997225156054,50.0,550.0,737280,72,0.050281963724673764,1.548303671181202,532,-0.0004449088708497584,6.7055225372314455e-09,269.25
0.210009765625,0.0023935600153549784,15.968717557191848,355.04,0.012657479118843185,50.0,552.5000000000002,747520,73,0.054767238236752225,1.6650629669427872,531,-0.0013269590799609432,1.4156103134155273e-08,264.75
0.2624755859375,0.002934620794667353,15.968717926740647,355.88,0.011571502778679132,72.50000000000001,550.0,757760,74,0.05531369420930887,1.618286795169115,528,-0.002287890456864261,2.9802322387695314e-09,251.75
0.18427734375,0.0021996545822958067,15.968717926740647,352.94,0.012098356477508787,75.0,525.0,768000,75,0.05481709311933795,1.624491599947214,525,-0.0008264894044259563,1.862645149230957e-09,239.75
0.2526123046875,0.003199425225164987,15.96871783733368,342.77,0.009456565639993642,72.50000000000001,525.0,778240,76,0.052846127420527245,1.6920846611261369,525,-0.0014660761440609348,-1.3411045074462891e-08,223.5
0.2549560546875,0.0034027395074872403,15.968717646598815,334.2,0.008527481397868542,50.0,327.5000000000002,788480,77,0.05255324282774543,1.722688939422369,525,-0.0013902104306907858,1.2293457984924316e-08,181.0
0.25048828125,0.003344578991141134,15.96871775984764,334.31,0.010756634777681028,25.0,300.0,798720,78,0.05384917174273478,1.7281100451946259,525,-0.0017851707259978866,-1.3411045074462891e-08,162.25
0.2347412109375,0.002692743421494015,15.968718022108078,343.83,0.011441025101521517,50.0,300.0,808960,79,0.054486618554326315,1.730929733812809,525,-0.001630413455859525,-6.7055225372314455e-09,168.5
0.235791015625,0.0030229410956280844,15.968717712163926,350.97,0.010102567170906695,50.0,327.5000000000002,819200,80,0.053592930518033044,1.673333790898323,524,-0.0015336183645558777,-1.080334186553955e-08,186.75
0.2239501953125,0.002681855492687646,15.968717736005782,358.94,0.011845700271078386,72.50000000000001,352.5000000000002,829440,81,0.05109873062554532,1.5983324602246285,523,-0.0018465893808752298,1.2665987014770507e-08,210.25
0.2043701171875,0.00239719994187908,15.968717736005782,364.17,0.011679884718614631,72.50000000000001,352.5000000000002,839680,82,0.05511271589665344,1.6088413514196873,522,-0.0014233529083867325,8.940696716308593e-09,221.25
0.2522216796875,0.003490429456292077,15.968717831373215,368.42,0.011462162871612235,75.0,550.0,849920,83,0.05276856628428685,1.6535011164844036,518,-0.0018636181848705746,-9.685754776000977e-09,241.25
0.2718505859375,0.0034045086047171935,15.968717533349992,359.94,0.008143091229794664,47.50000000000001,505.00000000000045,860160,84,0.051435816389499366,1.6639791257679462,514,-0.0009609630942577496,-1.5273690223693846e-08,218.25
0.2503662109375,0.0029522119612266804,15.968717581033706,345.1,0.008180990605796978,25.0,332.5000000000006,870400,85,0.052023784520342196,1.7227673165500164,510,-0.0009717680699395714,1.0058283805847169e-08,187.25
0.3054443359375,0.004004559690815768,15.968716561794281,322.81,0.005183907023450729,0.0,252.50000000000023,880640,86,0.0496849287157069,1.700275571644306,504,-0.0012281183975574096,-8.195638656616212e-09,119.25
0.2544921875,0.0035687260084614537,15.968712121248245,316.05,0.0063437185467464016,0.0,202.50000000000023,890880,87,0.048771013167571764,1.6913340643048287,497,-0.0010369720148446504,-1.862645149230957e-09,110.25
0.27177734375,0.004101402584456082,15.9687156021595,312.01,0.005395278204787246,0.0,175.0,901120,88,0.04803750380276235,1.6874364480376243,482,-0.001102254484430887,-1.0430812835693359e-08,90.5
0.3464599609375,0.004402589532128331,15.96871708035469,315.29,0.00459123755440487,22.500000000000007,175.0,911360,89,0.04681578215550023,1.650298499315977,466,-0.0016911487824472714,1.2665987014770507e-08,92.75
0.3447265625,0.004040290424984505,15.968708920478822,309.08,0.003431488320779508,0.0,127.50000000000021,921600,90,0.04427425334964934,1.5990381807088851,453,-0.0017867366565042174,-2.2351741790771484e-09,68.0
0.2610595703125,0.003892968762295368,15.968716788291932,305.53,0.0048902102679448944,0.0,125.0,931840,91,0.04832605346353031,1.6162696868181228,441,-0.0013281191928399493,1.4901161193847656e-08,59.5
0.259716796875,0.003036316909947345,15.968717229366302,311.79,0.007787778609974793,0.0,200.0,942080,92,0.05197925638627278,1.6461625844240189,429,-0.0010098866325279233,7.450580596923828e-09,88.0
0.22900390625,0.0028427767006746762,15.96870453953743,321.14,0.0058060742229362194,0.0,202.50000000000023,952320,93,0.046916968297604195,1.5734050795435905,420,-0.0012005786935333162,-1.1175870895385742e-09,105.75
0.233642578125,0.0028991490306054858,15.968717724084854,329.51,0.006442189305198553,25.0,225.0,962560,94,0.04986767288471484,1.5339367121458054,410,-0.0011076723181759006,-2.3096799850463868e-08,118.0
0.23447265625,0.002917553471422707,15.968706417083741,327.67,0.004761402360257705,25.0,177.50000000000023,972800,95,0.046518454850738244,1.5047640711069108,401,-0.00144774601158133,-1.6763806343078613e-08,98.5
0.20595703125,0.002529562654046913,15.968627554178237,318.13,0.0026287291574512038,0.0,152.50000000000023,983040,96,0.04627896261956303,1.4815212711691856,394,-0.0007428633829476894,-3.7252902984619143e-10,76.5
0.3219482421875,0.0038716049749837112,15.968657875061036,305.79,0.002203620317117583,0.0,125.0,993280,97,0.04229847528247625,1.5163888059556485,387,-0.0013674705722223734,7.82310962677002e-09,48.25
0.31083984375,0.0038174086049593825,15.968632298707963,297.35,0.0025690327136410397,0.0,75.0,1003520,98,0.039353778542183214,1.4535374462604522,381,-0.001825418046064442,1.2293457984924316e-08,32.0
0.2038330078125,0.002579625636963101,15.968642061948776,295.38,0.0023107192440481317,0.0,75.0,1013760,99,0.04159330564763793,1.4399127870798112,376,-0.000641037613604567,1.1548399925231934e-08,32.75
0.25498046875,0.0036824840731014773,15.968609440326691,294.24,0.0022349427868303463,0.0,75.0,1024000,100,0.0343738840394906,1.3189886093139649,373,-0.0008562184651964344,-1.1920928955078126e-08,29.75
0.3478515625,0.006060298364008077,15.968708544969559,294.24,0.002996835578544932,0.0,75.0,1034240,101,0.04192294162351567,1.5642769671976566,369,-0.0011635574512183667,-1.9744038581848144e-08,34.0
0.3294189453125,0.003775217774500561,15.968712377548218,294.77,0.003935156366196679,0.0,100.0,1044480,102,0.04997726190280517,1.6678301632404327,365,-0.0004340009892985108,1.4901161193847657e-09,46.25
0.2925537109375,0.0036853920350040426,15.968715620040893,298.66,0.005276013773152499,0.0,127.50000000000021,1054720,103,0.04944206245267811,1.7253195241093635,361,-0.0015125305886613204,-1.862645149230957e-09,63.0
0.2769775390625,0.004193969901666606,15.968715846538544,301.01,0.0055403612914005865,0.0,175.0,1064960,104,0.0487625414385826,1.7122481711208821,358,-0.0008435932351858356,-1.1175870895385742e-09,70.5
0.39541015625,0.005069930328886585,15.968717634677887,308.02,0.005846645288693253,0.0,175.0,1075200,105,0.05058136784651444,1.7172158159315587,354,-0.0018397016116068698,-8.940696716308593e-09,79.5
0.288427734375,0.0039497209772548555,15.968711543083192,310.14,0.0062670941357581,0.0,177.50000000000023,1085440,106,0.049564786706113514,1.6712082967162132,351,-0.0016050773898314218,-3.725290298461914e-09,88.0
0.3372314453125,0.004704632670927822,15.968691903352738,312.39,0.005290234058164245,0.0,177.50000000000023,1095680,107,0.049889469439071986,1.6821843601763249,348,-0.0014181387523422018,7.450580596923828e-09,93.75
0.344921875,0.005008947050174584,15.968703579902648,309.52,0.0034826452136286433,0.0,175.0,1105920,108,0.04471652057261382,1.6529684960842133,345,-0.0014026948163518682,2.6077032089233397e-09,84.25
0.3114013671875,0.004280631326628282,15.96865673661232,301.66,0.002475409141784368,0.0,102.50000000000021,1116160,109,0.04525312587373061,1.6111876592040062,342,-0.0009333043239166727,-8.195638656616212e-09,53.25
0.208349609375,0.002849248874679233,15.968717354536057,301.79,0.007863358817076005,0.0,125.0,1126400,110,0.05057711320720324,1.689758837968111,339,-0.0005232230789260939,1.1175870895385742e-08,58.75
0.2495361328125,0.0029438457933224525,15.968717682361603,309.07,0.008360091539998393,0.0,200.0,1136640,111,0.053139158512246557,1.7606888704001904,336,-0.0009665829318691976,2.2351741790771484e-09,92.75
0.234765625,0.0032362901177748426,15.96871775984764,323.09,0.010768086255120579,25.0,252.50000000000023,1146880,112,0.05684396823302099,1.7423471048474313,333,-0.000835074978749617,-5.587935447692871e-09,146.5
0.248095703125,0.003118125608034461,15.96871775984764,328.25,0.00853459554928122,47.50000000000001,455.0000000000004,1157120,113,0.05295895684327342,1.7104241900146007,330,-0.00132971767015988,0.0,176.5
0.225537109375,0.0027022209875724457,15.968717688322068,325.95,0.009304888667611522,47.50000000000001,455.0000000000004,1167360,114,0.055324847486098575,1.6881233274936676,328,-0.0008126136523060268,-6.7055225372314455e-09,175.25
0.237841796875,0.0025843466868138874,15.968717765808105,322.91,0.010584233682675404,25.0,405.00000000000045,1177600,115,0.05567229994243141,1.6463094413280488,325,-0.0015639437122445087,-6.7055225372314455e-09,170.75
0.205517578125,0.002281360435949864,15.968717658519745,330.77,0.01036026950168889,25.0,377.5000000000002,1187840,116,0.05548015511531269,1.6826050870120526,323,-0.0010422764284157894,-1.2665987014770507e-08,178.75
0.207470703125,0.002539430598517356,15.96871771812439,333.68,0.008700916915768176,25.0,375.0,1198080,117,0.053787573442137734,1.7108013287186623,321,-0.001098970520979492,-1.862645149230957e-09,174.0
0.252099609375,0.002675885033136183,15.96871309876442,330.67,0.006227866802481686,25.0,305.00000000000045,1208320,118,0.05116285904255087,1.700701792538166,319,-0.0011834507997264155,-2.6077032089233397e-09,155.0
0.27177734375,0.0032387495344778474,15.968717432022094,319.12,0.006005470174113725,25.0,225.0,1218560,119,0.0522238958717842,1.7198377057909966,317,-0.001055765326236724,3.7252902984619143e-10,112.0
0.3052734375,0.0036847782066956824,15.968708413839341,311.89,0.0052223650298344635,22.500000000000007,200.0,1228800,120,0.046482993078212985,1.6790010832250117,315,-0.0018553507052274654,-5.215406417846679e-09,93.5
0.2844970703125,0.0031502325719429793,15.968704479932786,301.8,0.0028270383381290287,0.0,150.0,1239040,121,0.04635682129737682,1.591090527176857,313,-0.001244452185346745,-8.568167686462402e-09,70.25
0.3229736328125,0.004404243126043639,15.968617111444473,294.66,0.0023615660470894364,0.0,100.0,1249280,122,0.04542247472868396,1.5635161951184273,311,-0.0010159445417230017,-1.1175870895385742e-09,50.0
0.3284912109375,0.00465800572005719,15.968701946735383,293.68,0.002901084016639288,0.0,100.0,1259520,123,0.0446249614728055,1.6589738190174104,309,-0.001211822706318344,-1.3411045074462891e-08,34.75
0.24677734375,0.0035155709830405613,15.96870669722557,297.21,0.004065272221978944,0.0,100.0,1269760,124,0.04708269720400853,1.6540787935256958,307,-0.00048741506871010645,-7.450580596923828e-09,42.5
0.3389892578125,0.004237580978184496,15.968610155582429,299.62,0.0026339466626545517,0.0,125.0,1280000,125,0.04371957673546483,1.6141457743942738,306,-0.0009121057730226312,2.2351741790771484e-09,50.25
0.2741455078125,0.0032088825398318478,15.968716204166412,300.14,0.00488405879186189,0.0,125.0,1290240,126,0.048933113653942165,1.6680751286447049,304,-0.0005856626507011242,-7.450580596923829e-10,61.75
0.241552734375,0.002499714917496476,15.968717831373215,304.81,0.006386545788245712,0.0,207.50000000000063,1300480,127,0.051735169767327026,1.6787496499717236,302,-0.0010217285307589918,7.450580596923828e-09,91.0
0.2918701171875,0.003113833691043055,15.968715178966523,308.41,0.006510531582893719,0.0,202.50000000000023,1310720,128,0.05219351730206871,1.6696841984987258,301,-0.0012581092487380374,7.450580596923829e-10,103.5
0.22333984375,0.002712562841941235,15.968717807531357,318.25,0.011328533154210164,25.0,252.50000000000023,1320960,129,0.05385382832576987,1.61427016928792,299,-0.0013382517643549363,1.7136335372924803e-08,132.0
0.194140625,0.0024305247960001,15.968717831373215,330.96,0.010496869224880356,47.50000000000001,250.0,1331200,130,0.04939541520940377,1.4846026740968228,298,-0.0009819640257774155,1.1920928955078126e-08,143.75
0.2179443359375,0.0030735696058528106,15.968717867136002,346.16,0.009256991661277424,50.0,302.5000000000002,1341440,131,0.04934662288680364,1.5260596111416818,296,-0.0015320145233999939,8.195638656616212e-09,177.75
0.210791015625,0.002414194285472604,15.96871775984764,354.82,0.01058377408880915,50.0,332.5000000000006,1351680,132,0.05247589105889032,1.5682586304843427,295,-0.0013710847906622803,-3.091990947723389e-08,198.5
0.2268798828125,0.0024541404583942493,15.968717509508133,348.87,0.008365519048174975,25.0,352.5000000000002,1361920,133,0.050057959800559805,1.6113807924091816,293,-0.0006854463792478783,8.568167686462402e-09,178.25
0.261181640625,0.002987696115815197,15.968716984987259,333.11,0.0051326401264304876,22.500000000000007,275.0,1372160,134,0.04547475565162891,1.5649970412254333,292,-0.0014296065841335804,-1.4156103134155273e-08,140.5
0.2501953125,0.0032658125992355734,15.968707704544068,315.27,0.003164828420972299,0.0,200.0,1382400,135,0.04369979396412983,1.5045760072767735,291,-0.0006353504701110069,4.8428773880004884e-09,92.25
0.2750732421875,0.00367637021581686,15.96868718266487,304.25,0.004939245172101892,0.0,150.0,1392640,136,0.047518084426460924,1.6691347777843475,289,-0.0008721548558241921,-5.960464477539063e-09,63.5
0.2408935546875,0.0028243496322033932,15.968715220689774,305.91,0.007528703077355203,0.0,175.0,1402880,137,0.053463522417924084,1.7215115413069726,288,-0.0009363424622279126,-7.82310962677002e-09,77.5
