epoch_idx,clip_fraction,episode_length,policy_entropy,value_loss,advantage_norm,explained_variance,fps,approx_kl_divergence,PMM:episode_rewards,P09:episode_rewards,frames,P01:episode_rewards,grad_norm,policy_loss
57,0.212109375,309.0,1.509535925835371,0.007719961017301102,15.968717396259308,-2.1979212760925294e-08,246,0.0029338989091684197,90.75,175.0,583680,22.500000000000007,0.0547002174256622,-0.0007376347079116385
58,0.2583740234375,305.85,1.4604131393134594,0.005343039403555849,15.968716818094254,-1.080334186553955e-08,246,0.0036678025560036077,85.0,175.0,593920,0.0,0.04738921815646622,-0.0014723513333592564
59,0.257080078125,305.3,1.4865406297147274,0.004805533125136208,15.968716365098953,-2.9802322387695314e-09,246,0.003759212419885216,83.75,175.0,604160,0.0,0.052508923551613004,-0.0007100470997102093
60,0.2015625,307.84,1.4749859414994717,0.006786529941507524,15.968717187643051,7.450580596923828e-09,246,0.00267568180854596,82.0,152.50000000000023,614400,0.0,0.049126692600208556,-0.0013380472333665238
61,0.232080078125,315.32,1.4879955142736434,0.00815225336518779,15.968717736005782,-1.3783574104309083e-08,246,0.003283346538148635,95.25,200.0,624640,0.0,0.052868249664702285,-0.0017829119351517875
62,0.1932373046875,322.56,1.546471606940031,0.00829020572864465,15.968717622756959,-2.2351741790771484e-09,246,0.0025342035169842346,108.75,200.0,634880,25.0,0.055719569028688444,-0.0011038732991437428
63,0.2099365234375,328.2,1.5430876836180687,0.0073924311132941515,15.96871703863144,-1.4901161193847657e-09,246,0.002724976102672372,128.5,202.50000000000023,645120,25.0,0.05236086336522385,-0.0013091761094983668
64,0.2168701171875,323.92,1.5752185091376305,0.006088947645116605,15.968717378377914,-1.7136335372924803e-08,246,0.0026434069285414807,117.0,202.50000000000023,655360,25.0,0.05162442246653023,-0.0008973194777354365
65,0.2349365234375,323.54,1.5327073164284228,0.007994364930891607,15.968717712163926,7.450580596923829e-10,245,0.0026963746756791807,117.0,202.50000000000023,665600,25.0,0.05485081368835053,-0.0009438428507564823
66,0.22451171875,326.02,1.5030625596642495,0.008111913946186178,15.968717616796493,-9.313225746154785e-09,245,0.0029314455016788087,114.75,225.0,675840,25.0,0.053993762377096875,-0.0017415938440535684
67,0.183740234375,330.82,1.4022152043879033,0.009811665463348617,15.968717634677887,7.450580596923829e-10,245,0.0025146740823174694,135.0,252.50000000000023,686080,25.0,0.05119955111294392,-0.0011660326392302523
68,0.147119140625,335.71,1.3153996825218202,0.00837236972656683,15.968717712163926,7.450580596923829e-10,245,0.0019100047267443187,137.0,252.50000000000023,696320,25.0,0.047157152664274754,-0.0009611747045710217
69,0.165771484375,334.28,1.2948074415326118,0.008366763869253191,15.968717402219772,-1.30385160446167e-08,245,0.0024758902059886624,129.0,225.0,706560,25.0,0.045364024510606796,-0.0013224094291217625
70,0.1807373046875,341.25,1.361149077862501,0.009326686515851178,15.96871787905693,-7.078051567077636e-09,245,0.002429277596411339,130.25,225.0,716800,25.0,0.04868482087799665,-0.0010825425539223942
71,0.1599609375,347.77,1.4086506448686122,0.012315415314515122,15.968717974424361,-2.0861625671386717e-08,245,0.0020246433441741376,151.0,250.0,727040,50.0,0.05060204307217604,-0.0013293716408952605
72,0.1908203125,356.08,1.3164886474609374,0.011396011350370827,15.96871782541275,-9.313225746154785e-09,245,0.0026673050143095622,174.0,300.0,737280,50.0,0.05111645884063061,-0.0016915050266106846
73,0.1000732421875,356.65,1.1812900215387345,0.013492264421074651,15.968717974424361,1.1175870895385742e-08,244,0.0014479170279628306,193.5,300.0,747520,97.5,0.046138238457376225,-0.0008292189588246402
74,0.1178466796875,359.79,1.1951151303946972,0.013238913399982266,15.968717855215072,-1.7136335372924803e-08,244,0.0018464840568299223,201.25,277.5000000000002,757760,125.0,0.048084679696185836,-0.0007160006858612178
75,0.119921875,360.49,1.2870639719069004,0.012490390383754857,15.968717724084854,-3.3527612686157227e-09,244,0.0017050811657838949,209.5,277.5000000000002,768000,125.0,0.05040369934340636,-0.000672547280555591
76,0.2060791015625,370.28,1.3381099484860897,0.011221449687946005,15.968717801570893,7.450580596923829e-10,244,0.002663691179708394,221.0,325.0,778240,125.0,0.05669980078181843,-0.0016003574197384295
77,0.1789794921875,376.21,1.325140507519245,0.010587735847366275,15.968717712163926,-2.3469328880310058e-08,244,0.0024178356820584667,213.0,352.5000000000002,788480,97.5,0.05191705372519093,-0.001299110117543023
78,0.1331298828125,376.83,1.2638415113091468,0.00845629550931335,15.96871782541275,1.4901161193847657e-09,244,0.0019362910470045237,197.25,427.5000000000002,798720,50.0,0.050629159666727305,-0.0007434292398102116
79,0.1942626953125,373.34,1.1905263483524322,0.009590840853343252,15.96871789097786,7.82310962677002e-09,244,0.0024457292377121575,182.75,362.5000000000011,808960,50.0,0.049650294621037164,-0.0018146109898225405
80,0.2104248046875,364.87,1.1944842718541622,0.005540938862679923,15.968717277050018,-1.564621925354004e-08,244,0.0025288789609646755,147.75,250.0,819200,47.50000000000001,0.047093524711143496,-0.0010439376550493763
81,0.15439453125,348.84,1.2225892052054406,0.007065826137841213,15.968717581033706,-1.1175870895385742e-08,244,0.0022550887296688416,120.75,227.5000000000002,829440,22.500000000000007,0.04410229724873345,-0.000630006303981645
82,0.2767822265625,324.37,1.2730583153665065,0.0038012591408175924,15.968712246417999,7.078051567077636e-09,244,0.004382728626910648,87.0,177.50000000000023,839680,0.0,0.04163812602938623,-0.00125856195227243
83,0.2029052734375,313.92,1.3934395596385003,0.007657244714755507,15.9687175989151,-1.7881393432617187e-08,244,0.0026955338286768437,90.0,177.50000000000023,849920,0.0,0.05076925737645514,-0.0010876708591240458
84,0.215771484375,307.31,1.4582246392965317,0.006333694823115366,15.96871709227562,1.862645149230957e-09,244,0.0033219520856619055,94.25,177.50000000000023,860160,0.0,0.046843468710650496,-0.0007617703111463924
85,0.2865966796875,315.05,1.6629356555640697,0.008003208492664272,15.968717902898788,-2.9802322387695314e-09,244,0.004339918807136201,117.5,230.0000000000004,870400,0.0,0.05467078423938845,-0.0012843158616306027
86,0.2841552734375,312.35,1.5951843351125716,0.006596088626156416,15.968717437982558,8.940696716308593e-09,244,0.003865716306916056,104.0,200.0,880640,0.0,0.05417164638938082,-0.001076094136442407
87,0.257470703125,316.56,1.6268938891589642,0.008386388228973373,15.968717646598815,-2.868473529815674e-08,244,0.0032622768146211454,115.5,225.0,890880,0.0,0.05325741106252302,-0.0016978156887489603
88,0.251611328125,313.16,1.62989167496562,0.006095936847395933,15.968717604875565,3.725290298461914e-09,244,0.0036061679526483204,104.75,202.50000000000023,901120,0.0,0.0539249327837024,-0.0007262325349074672
89,0.217431640625,308.67,1.6460806645452977,0.005492765212420636,15.96871433854103,-8.940696716308593e-09,244,0.00313346761899993,98.0,202.50000000000023,911360,25.0,0.04871994220231643,-0.0012284394702874123
90,0.2701416015625,303.26,1.6744770884513855,0.005357305251175148,15.96871131658554,3.7252902984619143e-10,244,0.003058473328462696,80.0,177.50000000000023,921600,0.0,0.05223325592716206,-0.001408777469987399
91,0.2536865234375,299.45,1.5848120376467705,0.004955640415801099,15.968717193603515,-1.7508864402770997e-08,244,0.003345117766909311,77.0,175.0,931840,0.0,0.04630825712666232,-0.001963964283277164
92,0.195947265625,301.29,1.449551472812891,0.006489700773852291,15.968714261054993,1.862645149230957e-09,244,0.0028177264215798912,79.5,175.0,942080,0.0,0.048085947084659506,-0.0011331841262290255
93,0.19658203125,299.15,1.3634886093437673,0.003549818827534068,15.968706250190735,-1.4901161193847656e-08,244,0.003195143347011253,68.25,150.0,952320,0.0,0.042274353027067654,-0.0009502619072009111
94,0.2285400390625,300.77,1.3055644735693932,0.004729824006682292,15.968715101480484,-2.9802322387695314e-09,244,0.0031864503800534292,75.0,175.0,962560,0.0,0.042776383854757835,-0.0004542677583231125
95,0.2648193359375,295.57,1.3221659705042839,0.0035955632233609426,15.968602222204208,-2.2351741790771484e-09,244,0.0036727408569923624,58.0,100.0,972800,0.0,0.04198132857440772,-0.0011125819642984424
96,0.2498291015625,294.78,1.3765760198235513,0.0036344293626996206,15.968715685606004,-8.195638656616212e-09,244,0.003319123037903182,57.0,100.0,983040,0.0,0.0427670167330326,-0.0008757974363106768
97,0.2773193359375,295.49,1.5363556817173958,0.005501878335587662,15.96871621608734,1.1175870895385742e-08,244,0.003788519829481629,53.0,125.0,993280,0.0,0.04903899303521524,-0.0005982175593089778
98,0.229345703125,299.64,1.5663479663431645,0.006276043107573059,15.968717622756959,-4.8428773880004884e-09,243,0.002833962837564741,74.25,150.0,1003520,0.0,0.05314590200516798,-0.0012391894691972994
99,0.260595703125,308.26,1.5137490257620811,0.008033317199078738,15.968717622756959,-7.82310962677002e-09,243,0.0030474190515406008,100.5,177.50000000000023,1013760,0.0,0.05350182783777528,-0.0012742676870402647
100,0.158349609375,311.64,1.4887603238224982,0.010430329525843263,15.96871766448021,2.2351741790771484e-09,243,0.0019403676434762928,116.75,225.0,1024000,25.0,0.05726893663157988,-0.0004092045608558692
101,0.174462890625,328.4,1.4896491125226021,0.01220489893530612,15.968717688322068,-1.4156103134155273e-08,243,0.00251909676551918,157.0,302.5000000000002,1034240,47.50000000000001,0.05542299462748568,-0.0011794015863415552
102,0.1751708984375,337.57,1.5003478325903417,0.012523294503625947,15.968717712163926,-6.332993507385254e-09,243,0.002232951251846771,178.25,325.0,1044480,50.0,0.05065015822181651,-0.0011556359491805778
103,0.18427734375,341.84,1.5394269831478595,0.01260043310758192,15.968717867136002,-3.7252902984619143e-10,243,0.002157066532049612,199.75,327.5000000000002,1054720,75.0,0.05788252619977922,-0.0005600861488346709
104,0.1971435546875,336.4,1.6077097482979297,0.010792743241472636,15.968717807531357,2.9802322387695314e-09,243,0.0020962278573620095,202.25,377.5000000000002,1064960,50.0,0.05601635198564799,-0.001299820172425825
105,0.173681640625,337.68,1.6027553163468837,0.013248924332947354,15.968717831373215,-1.4901161193847657e-09,243,0.002225068934501451,200.25,350.0,1075200,50.0,0.0571685393256501,-0.001086968055460602
106,0.17392578125,340.71,1.5573530100286006,0.01321496888922411,15.968717968463897,3.3527612686157227e-09,243,0.0020350370574107046,220.5,477.5000000000002,1085440,50.0,0.05807352514612189,-0.001291289865548606
107,0.1937744140625,351.8,1.5522242687642573,0.01502410396351479,15.968717974424361,-2.0861625671386717e-08,243,0.0022677417521379086,245.5,502.5000000000002,1095680,75.0,0.05863663955228293,-0.0016700398715329356
108,0.1623046875,354.76,1.5614629201591015,0.014524908330349718,15.968717813491821,-1.1175870895385742e-09,243,0.0018356872460799424,262.75,580.0000000000005,1105920,75.0,0.0593425769338214,-0.0008720746427570703
109,0.204150390625,358.68,1.5688401453197003,0.01398309428623179,15.968717908859253,-6.332993507385254e-09,243,0.002256202606019997,267.75,525.0,1116160,100.0,0.062191514214580634,-0.0015745822351163953
110,0.2228271484375,348.25,1.5825899735093116,0.012952765300360625,15.968717730045318,1.1175870895385742e-09,243,0.0023533560719101844,237.25,352.5000000000002,1126400,100.0,0.059690097278948875,-0.0015200488007394597
111,0.15751953125,353.12,1.5388042628765106,0.014377411109899185,15.968717896938324,3.725290298461914e-09,243,0.0019446606984928395,230.25,375.0,1136640,97.5,0.05751899766580558,-0.0014916599695425248
112,0.15458984375,354.13,1.4695028007030486,0.015595437231240794,15.968717819452285,2.6077032089233397e-09,243,0.001935486464094538,242.75,377.5000000000002,1146880,122.5,0.05842477184795212,-0.0011033471531845863
113,0.133447265625,351.99,1.4630226373672486,0.016968596618971786,15.968718063831329,-1.6391277313232423e-08,243,0.0017084040150336932,261.75,435.00000000000085,1157120,125.0,0.056779055502926855,-0.0012767754262313247
114,0.1693115234375,344.01,1.4905511394143105,0.016283072807709686,15.96871783733368,1.1920928955078126e-08,243,0.0021518653688076483,267.25,402.5000000000002,1167360,150.0,0.06014778198442246,-0.001327105550444685
115,0.147265625,347.49,1.4469912201166153,0.016405273275449873,15.968717920780183,4.470348358154297e-09,243,0.0017202706676584967,284.0,502.5000000000002,1177600,150.0,0.05601812589281285,-0.0012548314542073058
116,0.139892578125,343.55,1.4303782634437083,0.017963755113305523,15.968717914819717,6.7055225372314455e-09,243,0.001794709209184475,279.25,380.00000000000045,1187840,172.5,0.058092092601310895,-0.0010047720905276946
117,0.1344482421875,346.92,1.4118399277329445,0.017877258933731356,15.968718081712723,5.215406417846679e-09,243,0.0017785373823471673,298.5,552.5000000000002,1198080,175.0,0.05481460804734519,-0.0011457250831881538
118,0.1400634765625,352.32,1.420854564756155,0.018523287010611966,15.968718111515045,-3.3527612686157227e-09,243,0.0017476391995863594,315.5,575.0,1208320,175.0,0.05729941755493011,-0.0012129526301578152
119,0.160693359375,353.53,1.3755703762173652,0.016866831146762705,15.968717914819717,6.332993507385254e-09,243,0.0020553583739200574,302.5,432.5000000000006,1218560,175.0,0.060659275364921404,-0.0008555733584216796
120,0.0979736328125,355.29,1.3159184113144875,0.01692714962409809,15.968717980384827,-1.4901161193847657e-09,243,0.0013368516166792689,303.25,432.5000000000006,1228800,175.0,0.052554797410954736,-0.0006546537697431631
121,0.124951171875,354.8,1.3504171393811704,0.018077624999568796,15.968717992305756,-1.1175870895385742e-09,243,0.0015479577173802995,295.5,425.0,1239040,175.0,0.055062509248684235,-0.0009128491721639876
122,0.15625,354.0,1.4163536451756955,0.015809866637573576,15.968718022108078,-1.080334186553955e-08,243,0.001979505327000197,293.75,425.0,1249280,175.0,0.056801011956170634,-0.0009086220699828119
123,0.1165771484375,356.6,1.4446027792990208,0.01719610869185999,15.968718075752259,0.0,242,0.0014752970149572776,289.0,425.0,1259520,175.0,0.055082546577698524,-0.0010281261020281818
124,0.1564453125,355.76,1.4739695996046067,0.016165619372623043,15.968717831373215,4.470348358154297e-09,242,0.001960099623192946,282.75,425.0,1269760,125.0,0.059603336373857965,-0.0015634941693861038
125,0.152099609375,352.63,1.4359729170799256,0.01496396126021864,15.968717843294144,-8.940696716308593e-09,242,0.001830403204922959,268.25,425.0,1280000,125.0,0.05533887205600715,-0.0008416947384830564
126,0.2248779296875,341.69,1.4164817303419113,0.01137295174121391,15.96871775984764,-1.3411045074462891e-08,242,0.002843884531731078,230.75,400.0,1290240,75.0,0.05686983611264444,-0.0016068596109107603
127,0.125927734375,339.76,1.387187983095646,0.01805712695349939,15.968718045949936,-9.313225746154785e-09,242,0.0018336887492267806,225.5,375.0,1300480,97.5,0.055100936425885795,-0.0012482739337428938
128,0.126123046875,339.72,1.3721179112792015,0.01596970545797376,15.96871787905693,-5.587935447692871e-09,242,0.001500056330831967,238.25,375.0,1310720,100.0,0.057416704159310904,-0.0006368434347677976
129,0.127783203125,345.48,1.380266310274601,0.016953014775936026,15.968717962503433,1.30385160446167e-08,242,0.0014816846033397723,264.75,375.0,1320960,147.5,0.05590237753134143,-0.0006733641981554684
130,0.09755859375,353.75,1.390208873152733,0.016107931494479998,15.968717902898788,2.9802322387695314e-09,242,0.0013485996385043109,291.0,425.0,1331200,175.0,0.054436101598391004,-0.0007193951892986661
131,0.1533935546875,353.35,1.3911178320646287,0.014532417149166577,15.968717843294144,-6.332993507385254e-09,242,0.001704521355770794,267.25,377.5000000000002,1341440,147.5,0.05694835287392588,-0.0011598965334997046
132,0.154345703125,347.87,1.380403858423233,0.010611072962274194,15.968717885017394,1.4901161193847657e-09,242,0.002163255993153257,247.25,400.0,1351680,50.0,0.05274082626129799,-0.0008273295636172407
133,0.1591064453125,342.89,1.389002986252308,0.011874509547487833,15.968717873096466,-1.9744038581848144e-08,242,0.0018791132059220671,217.5,402.5000000000002,1361920,50.0,0.05462761265096714,-0.001153794337369618
134,0.15205078125,335.32,1.3623554028570652,0.010591573349483952,15.968717724084854,-1.30385160446167e-08,242,0.0017597982160737046,186.5,375.0,1372160,25.0,0.05269611527455283,-0.0010329729455406777
135,0.180419921875,338.94,1.379692505300045,0.013379617907048669,15.96871777176857,-1.2293457984924316e-08,242,0.002025768374629422,196.0,357.5000000000007,1382400,72.50000000000001,0.061360449073487845,-0.0008362932399904821
136,0.138037109375,343.64,1.3930973932147026,0.010885871962818783,15.968717712163926,5.960464477539063e-09,242,0.0015843288180803939,199.75,350.0,1392640,72.50000000000001,0.05258275061596447,-0.001194338397544925
137,0.113134765625,346.47,1.3686765685677529,0.012037614657310769,15.96871775984764,-2.0116567611694337e-08,242,0.0014689462996216208,205.0,352.5000000000002,1402880,75.0,0.0511675765299774,-0.0006761649667168968
