#{"t_start": 1542691270.299067, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,6.964212
0.0,125,8.815091
1.0,173,11.532146
1.0,155,14.961091
0.0,129,16.89676
1.0,175,19.56024
3.0,253,23.801681
0.0,129,25.69958
0.0,127,27.550405
2.0,223,31.261605
0.0,127,33.150095
3.0,250,37.10499
0.0,127,38.981665
1.0,152,41.476263
0.0,125,43.431807
3.0,232,47.040615
0.0,129,49.189547
5.0,347,54.680137
0.0,127,56.766594
0.0,129,58.591794
2.0,188,61.511186
1.0,173,64.034553
1.0,155,66.520051
1.0,173,69.168635
1.0,175,71.841469
3.0,271,76.252314
0.0,129,78.212376
0.0,127,80.075517
4.0,299,85.025494
1.0,173,87.659218
3.0,230,91.542988
6.0,397,97.952822
0.0,127,100.044532
2.0,200,103.170481
0.0,127,105.119077
2.0,198,108.390468
1.0,174,111.019835
0.0,129,112.888349
4.0,252,117.026841
2.0,226,120.587459
0.0,129,122.519478
1.0,173,125.298621
5.0,332,130.58144
0.0,129,132.56746
0.0,125,134.646995
0.0,129,136.57564
4.0,300,141.217333
0.0,127,143.415574
1.0,177,146.166566
0.0,129,148.063429
0.0,129,150.009013
0.0,125,152.075815
7.0,322,157.155461
0.0,127,159.265635
0.0,127,161.187117
0.0,129,162.986394
1.0,153,165.273419
1.0,173,167.984105
4.0,298,172.722611
5.0,330,178.126773
1.0,153,180.464072
0.0,125,182.279313
0.0,125,184.419017
0.0,125,186.236337
1.0,155,188.582127
0.0,129,190.353166
0.0,129,192.167269
2.0,200,195.479395
0.0,127,197.375698
1.0,176,199.82849
0.0,129,201.91056
0.0,127,203.873748
3.0,250,207.645921
10.0,412,214.227554
1.0,175,216.774568
0.0,125,218.835237
1.0,173,221.571822
5.0,344,227.072729
2.0,220,230.51578
4.0,299,235.598233
0.0,127,237.594022
2.0,199,240.611583
1.0,173,243.352162
1.0,175,245.964195
2.0,202,248.924878
3.0,230,252.70172
0.0,129,254.633819
9.0,420,261.538691
2.0,225,264.942595
4.0,281,269.625552
5.0,348,275.160701
0.0,127,277.270635
0.0,127,279.153511
0.0,129,281.109563
1.0,171,283.756501
0.0,129,285.912887
1.0,176,288.624763
0.0,129,290.626797
2.0,183,293.401721
2.0,226,297.125692
3.0,211,300.363522
6.0,398,307.129498
3.0,272,311.534018
3.0,218,314.783174
2.0,201,317.931406
1.0,173,320.82781
1.0,175,323.515855
1.0,178,326.195659
2.0,202,329.595737
1.0,174,332.210237
1.0,158,334.599093
0.0,129,336.689922
2.0,188,339.508106
0.0,127,341.369604
2.0,187,344.260626
2.0,204,347.695219
0.0,127,349.467171
2.0,224,352.931145
0.0,129,354.882182
0.0,127,356.703214
0.0,127,358.602288
0.0,125,360.554946
0.0,127,362.64425
1.0,157,364.986257
0.0,129,366.907377
0.0,129,368.806094
2.0,201,372.023481
2.0,222,375.435221
1.0,173,377.967432
0.0,127,380.090876
0.0,129,381.92557
1.0,174,384.557184
0.0,125,386.366352
1.0,173,389.104287
0.0,127,390.943779
2.0,202,394.09393
2.0,224,397.61933
1.0,173,400.272177
3.0,252,404.31567
0.0,129,406.182595
1.0,173,408.780394
0.0,127,410.663994
1.0,155,413.261015
2.0,201,416.397045
0.0,129,418.266571
1.0,169,421.034716
0.0,127,422.88074
2.0,222,426.39258
1.0,157,428.65164
0.0,125,430.785945
0.0,127,432.738727
2.0,220,436.075677
2.0,222,439.665503
2.0,202,442.73182
2.0,202,445.954633
0.0,127,447.906048
1.0,173,450.540912
2.0,222,454.038379
3.0,257,458.296102
0.0,129,460.250751
4.0,299,465.051535
0.0,127,466.954971
0.0,129,468.818452
1.0,175,471.47401
2.0,220,474.821043
0.0,127,476.686367
1.0,176,479.529895
1.0,173,482.127961
4.0,302,486.919329
1.0,157,489.503347
1.0,173,492.05822
0.0,129,493.96541
0.0,129,495.812418
2.0,225,499.436521
1.0,173,502.076651
0.0,127,503.965813
1.0,171,506.920622
0.0,123,508.638294
1.0,173,511.359527
0.0,127,513.378973
1.0,155,515.741033
0.0,129,517.605649
0.0,129,519.485991
0.0,129,521.36751
1.0,155,523.999406
0.0,127,525.889374
0.0,129,527.772372
1.0,157,530.500162
4.0,280,534.944626
0.0,129,536.877499
6.0,365,542.955806
3.0,250,546.742443
2.0,201,550.267765
0.0,129,552.163561
3.0,252,556.370125
0.0,129,558.381639
1.0,155,560.688162
0.0,127,562.567374
0.0,127,564.441182
0.0,127,566.563089
0.0,125,568.381297
1.0,157,570.758704
3.0,254,574.978482
0.0,127,576.844393
0.0,127,578.762372
0.0,129,580.606909
1.0,173,583.458083
0.0,127,585.341487
0.0,127,587.22148
0.0,127,589.009252
2.0,183,592.037262
5.0,329,597.347085
3.0,250,601.502309
5.0,348,607.026055
1.0,157,609.559323
1.0,175,612.149999
4.0,299,617.059534
2.0,200,620.173668
1.0,155,622.538147
0.0,129,624.715598
4.0,277,628.982853
0.0,127,630.837577
5.0,373,637.087944
2.0,207,640.277455
3.0,232,644.019957
0.0,123,645.822021
3.0,272,650.219036
2.0,202,653.395294
0.0,129,655.236789
0.0,125,657.07214
1.0,155,659.63856
0.0,127,661.482428
2.0,200,664.471102
1.0,170,667.211862
0.0,129,669.094949
1.0,175,671.960752
1.0,171,674.477673
1.0,178,677.460867
3.0,255,681.399523
2.0,223,685.253862
1.0,173,687.840509
0.0,127,689.625878
3.0,232,693.435741
3.0,269,697.821802
3.0,250,701.894761
1.0,178,704.568719
0.0,127,706.406161
0.0,129,708.324969
2.0,186,711.395478
0.0,127,713.260342
0.0,129,715.121476
2.0,222,718.84589
2.0,223,722.220806
