epoch_idx,model_prob_std,policy_entropy,frames,fps,episode_length,explained_variance,policy_gradient_loss,policy_loss,q_loss,rollout_prob_std,avg_q_selected,P01:episode_rewards,policy_gradient_bias_correction,grad_norm,advantage_norm,PMM:episode_rewards,avg_q_retraced,P09:episode_rewards
27,0.0001547096500053158,2.197223338456381,194400,382,3323.875,-1713.8604084711226,-1.5383726040679917e-05,-1.537705978232824e-05,6.390618784200104e-08,0.0017312579155202997,0.0006896587932761389,0.0,6.6662583516777626e-09,4.714812673766775e-05,0.001522875326699582,0.0,0.0006793615790610645,0.0
28,0.00020218459773395795,2.1972226281674105,201600,381,3324.1833333333334,-597.7079132403256,-1.5215125792494469e-05,-1.5228189476278582e-05,7.741188221310854e-08,0.0023837710679289917,0.000670181456352872,0.0,-1.3063682284079428e-08,5.329790147057386e-05,0.002004416311658943,0.0,0.00066336861372515,0.0
29,0.00013243009263558597,2.197223664620222,208800,380,3324.1833333333334,-2062.752853462815,-1.4235335369088621e-05,-1.4291228818108623e-05,4.8143743342083426e-08,0.0019885822022826963,0.0006465205828803118,0.0,-5.589344078877952e-08,4.018579029387227e-05,0.001341381359439899,0.0,0.0006416991134741546,0.0
30,0.00015687076819992244,2.1972232493616284,216000,378,3324.1833333333334,-459.72110891107525,-1.4643461460492643e-05,-1.4667310096412065e-05,6.42407873978588e-08,0.002165305363416395,0.0006201203536144773,0.0,-2.3848639945830048e-08,4.725073274093956e-05,0.0013642315855170075,0.0,0.0006106964012054498,0.0
31,0.0001522579804793261,2.197223533108121,223200,377,3324.1833333333334,-1154.3289814402187,-1.3421109063453209e-05,-1.3466749650964024e-05,5.155336054996955e-08,0.002413685940031237,0.0006145267496495285,0.0,-4.5640592180657484e-08,3.9092169982278434e-05,0.0014823065199616682,0.0,0.0006091849825650802,0.0
32,0.0001529613477368647,2.1972234620429854,230400,376,3324.1833333333334,-786.6578670262595,-1.4004946674428838e-05,-1.4073473238464048e-05,4.908505724101602e-08,0.0025287957369566536,0.000599606050737849,0.0,-6.85265686029883e-08,3.8816865923636075e-05,0.0014908815455043898,0.0,0.0005912703343974451,0.0
33,0.00015626631561465866,2.1972235350731526,237600,374,3324.1833333333334,-579.3266976650459,-1.2029374018238169e-05,-1.205329470239098e-05,5.077989189665641e-08,0.0019537834560254814,0.0005738747126042809,0.0,-2.3920684068596326e-08,3.897362412188529e-05,0.0015998269218341673,0.0,0.0005689448177068451,0.0
34,0.00012195682332875302,2.1972240512743197,244800,373,3324.2916666666665,-1522.6966783128219,-1.3312845473111473e-05,-1.3336084877355135e-05,3.444016948337069e-08,0.0022527246408901827,0.0005542255646044699,0.0,-2.3239403006790197e-08,2.9802295317428508e-05,0.001222733423575134,0.0,0.0005494243053529378,0.0
35,0.00012309455371846694,2.1972239723628157,252000,371,3324.2916666666665,-698.6507667475779,-1.264767427203147e-05,-1.2655562549479996e-05,3.451978556265407e-08,0.0019575341586312274,0.0005320615122868081,0.0,-7.888277816955788e-09,3.2355578423567017e-05,0.0011654840821604742,0.0,0.0005257133874900839,0.0
36,0.00012598670313898461,2.1972239096173873,259200,369,3324.2916666666665,-907.8692019110972,-1.156572429564272e-05,-1.1598617179014265e-05,3.9216358225710034e-08,0.002206053396430016,0.0005181143803223898,0.0,-3.2892884431721395e-08,3.4044270129861284e-05,0.0012145953841945132,0.0,0.0005134884084001495,0.0
37,0.00013335930806728617,2.1972238891654543,266400,369,3324.2916666666665,-377.48242954590967,-1.127668180894941e-05,-1.127668180894941e-05,3.243165930265629e-08,0.0015149787631340136,0.0005139457499352776,0.0,0.0,3.0966991967706586e-05,0.0013107903153482651,0.0,0.0005095078186800324,0.0
38,0.00010436269435962863,2.1972243291612656,273600,367,3324.2916666666665,-1339.3803873707757,-1.1492389933827838e-05,-1.1557209061667405e-05,2.519606701630502e-08,0.0023024972730134262,0.0004963674570148762,0.0,-6.481913390286666e-08,2.627039278243901e-05,0.0010304235280408835,0.0,0.0004926939375928625,0.0
39,0.0001276868558210163,2.1972240082990555,280800,367,3324.1428571428573,-548.1093157917355,-1.2392383065118684e-05,-1.2396073562192055e-05,3.2293688974360625e-08,0.0015715245110242818,0.0004953974625927263,0.0,-3.690500547135242e-09,2.960891723264817e-05,0.001329401967375902,0.0,0.00048821467170556487,0.0
40,9.533668019804235e-05,2.1972244015604097,288000,367,3324.1428571428573,-1859.882996766454,-1.0421543236278674e-05,-1.0426672783509388e-05,2.1396572130850145e-08,0.00144115266470362,0.0004749456467911528,0.0,-5.1295471856007235e-09,2.3557182747471546e-05,0.0009673081096981443,0.0,0.0004710552368934264,0.0
41,0.00011350033403254027,2.197224329596474,295200,366,3324.1428571428573,-207.7201903537909,-1.0576086954350621e-05,-1.0594614158460698e-05,2.9275865283012472e-08,0.002217574938202608,0.00045885200141042114,0.0,-1.8527203021703608e-08,2.950309682018356e-05,0.001058143722198327,0.0,0.00045425199159090257,0.0
42,9.63964605369126e-05,2.1972244587871765,302400,366,3324.1428571428573,-1351.599707774151,-1.058301679267609e-05,-1.0616074254347127e-05,2.274893914309939e-08,0.0024868647297891285,0.00045408103761835104,0.0,-3.3057463503785096e-08,2.2634850247250465e-05,0.0009936800083227035,0.0,0.00045180447440846665,0.0
43,0.00011083384917753874,2.1972242843548573,309600,364,3324.1428571428573,-705.4383927698368,-9.821855225492043e-06,-9.831582539844989e-06,2.367808994415676e-08,0.0017528408796720235,0.00044711631623264695,0.0,-9.727314352944849e-09,2.498607632431938e-05,0.0011212572301865461,0.0,0.0004420297753312682,0.0
44,0.000105551111925385,2.1972243505243276,316800,364,3324.1428571428573,-869.622020854004,-9.841637533129632e-06,-9.853348259669236e-06,2.2480692341322047e-08,0.001549197462602352,0.00043556649231403657,0.0,-1.1710730771281103e-08,2.2803646021792053e-05,0.0010633448469109551,0.0,0.0004313401328614592,0.0
45,9.650334994285126e-05,2.197224449259894,324000,363,3324.2916666666665,-1149.6287324707785,-9.946207769133098e-06,-9.946163489878271e-06,1.9430709024112087e-08,0.0017878078917003216,0.00042180791977597723,0.0,4.427889166436216e-11,2.1318252659827794e-05,0.0010086035545142805,0.0,0.0004159798398231268,0.0
46,8.799104152930096e-05,2.1972246927306767,331200,363,3324.2916666666665,-987.7529350344907,-9.426782253285636e-06,-9.433108684355657e-06,1.673354551795205e-08,0.0016795028711573056,0.0004076807905383046,0.0,-6.32643266028156e-09,2.042777422697628e-05,0.0008718242179453402,0.0,0.00040294812646318447,0.0
47,8.319869982339994e-05,2.197224724384212,338400,362,3324.2916666666665,-1016.0661409207817,-9.451847030163062e-06,-9.453540873095644e-06,1.7240622650057405e-08,0.0015080246814275454,0.00039486459894135054,0.0,-1.693844353667373e-09,2.1918544195675508e-05,0.0008024315278322397,0.0,0.00039214516991503635,0.0
48,8.908532067041637e-05,2.1972245406379143,345600,362,3324.2916666666665,-352.8746931965452,-9.212043586781905e-06,-9.218926502218518e-06,1.5076347298369407e-08,0.0013301548194186359,0.00039097697856608425,0.0,-6.882914710281006e-09,1.849696653777393e-05,0.0009462181520183352,0.0,0.00038534663465470266,0.0
49,7.157984145468588e-05,2.1972248516007076,352800,362,3324.2916666666665,-1439.7303715943156,-8.681282555255078e-06,-8.687871426074043e-06,1.1128697245009543e-08,0.0017512580648989002,0.0003751942943107144,0.0,-6.588870825731243e-09,1.665082894346195e-05,0.0007703956497717296,0.0,0.0003713149495010767,0.0
50,0.00010082625774697273,2.1972244569233483,360000,361,3324.31,-257.36306903014105,-9.067563945780507e-06,-9.066234858224442e-06,1.973203530701242e-08,0.001434684583997469,0.00037113365044841345,0.0,1.3290886613503972e-09,2.3516513679903047e-05,0.0011209903253011505,0.0,0.00036701675297600957,0.0
51,6.196912440702456e-05,2.1972248952918583,367200,361,3324.31,-2040.6878971420588,-8.22626406677356e-06,-8.223653565785695e-06,9.891948957908802e-09,0.0011718128499606764,0.0003561100728614885,0.0,2.6105007171801325e-09,1.3264470032104249e-05,0.0006609983384479411,0.0,0.0003538319675297114,0.0
52,9.070802292300745e-05,2.197224668652292,374400,361,3324.31,-129.2031598855957,-7.467915466592964e-06,-7.476724492729648e-06,1.684878701705236e-08,0.0014321903948663682,0.00035269793898608503,0.0,-8.809026136683921e-09,2.4048643589902015e-05,0.0008723340265349554,0.0,0.0003501535537919842,0.0
53,7.56898498178861e-05,2.197224789621338,381600,361,3324.31,-1552.128157274496,-7.482067330540434e-06,-7.486153545726897e-06,1.4702151720317561e-08,0.001523228586401335,0.0003428202497785346,0.0,-4.086216765447008e-09,1.9201346814017678e-05,0.0008358021933197182,0.0,0.0003392647415522435,0.0
54,8.903226257467592e-05,2.1972245951998173,388800,360,3324.31,-561.0264245679012,-7.68155079116041e-06,-7.689063658429804e-06,1.7677273557483073e-08,0.00139768493036886,0.0003335474148437642,0.0,-7.512870882258072e-09,1.9504704616301566e-05,0.0009722156182651238,0.0,0.0003290488685957998,0.0
55,8.183699254600253e-05,2.197224641234156,396000,360,3324.31,-929.0161333778485,-7.219340453057987e-06,-7.2212984496317515e-06,1.4307715689160637e-08,0.0012288402087155333,0.00031942401465409495,0.0,-1.957995827694958e-09,1.8224807772398345e-05,0.0009099476113750485,0.0,0.00031890491510109446,0.0
56,8.131260213883465e-05,2.1972247222775505,403200,359,3324.33,-897.0334706128085,-7.373367257167999e-06,-7.37408411415494e-06,1.4179686538455094e-08,0.0014968571820010118,0.0003163660680244599,0.0,-7.168558816509311e-10,1.7447207697546347e-05,0.0008802382526120336,0.0,0.0003135647007987789,0.0
57,7.156026354657173e-05,2.197224828988787,410400,358,3324.33,-967.7745637562161,-7.138965687662647e-06,-7.138965687662647e-06,1.143647737426052e-08,0.0011077864486947865,0.00030393632504759196,0.0,0.0,1.6644942166839255e-05,0.0007370453593743844,0.0,0.0003017914021643625,0.0
58,7.228548180954157e-05,2.19722492493965,417600,358,3324.33,-741.2273889401664,-6.834560870816874e-06,-6.8370598439342005e-06,1.2844515420106312e-08,0.0012460248069521217,0.0003000130213304484,0.0,-2.4989725488921976e-09,1.823021951577227e-05,0.0007785689172440606,0.0,0.0002961252570929462,0.0
59,7.622615864125324e-05,2.1972247873128405,424800,358,3324.33,-543.0324377475466,-6.204871229460734e-06,-6.204871229460734e-06,1.0791777260348417e-08,0.0013282107747907247,0.00029002159330250127,0.0,0.0,1.5911340789098656e-05,0.0008233626763538066,0.0,0.0002870114488097089,0.0
60,6.697238692247142e-05,2.1972248697375494,432000,357,3324.33,-1602.756292067104,-6.177566814346185e-06,-6.177233954443581e-06,9.76372175228405e-09,0.0010345795117739655,0.0002801542550377904,0.0,3.328593274025999e-10,1.4860913932337497e-05,0.0007190570396601553,0.0,0.0002789992774515191,0.0
61,8.546431802389836e-05,2.197224633788306,439200,357,3324.47,-249.86771506133536,-6.581723594099312e-06,-6.580705738788165e-06,1.3490291848656396e-08,0.0010506302859343238,0.0002799940770545083,0.0,1.0178551532489007e-09,1.782687384157425e-05,0.0009680874951051903,0.0,0.00027605221060747725,0.0
62,5.608883696223774e-05,2.1972249885873194,446400,356,3324.47,-1754.7231024454259,-6.121078362747734e-06,-6.125575647307306e-06,7.81470170091517e-09,0.0011292003504425978,0.0002637083536188661,0.0,-4.4972860753963075e-09,1.289939608603701e-05,0.0006401149153116805,0.0,0.0002614836145929835,0.0
63,6.645995130977205e-05,2.197224970409479,453600,356,3324.47,-248.35309474738187,-6.005093554832725e-06,-6.008378365478435e-06,8.996263575533001e-09,0.0013130457010288893,0.00026032221248666277,0.0,-3.284809224624041e-09,1.6193956577571723e-05,0.0007053178550906148,0.0,0.0002583930751772458,0.0
64,6.986303303137518e-05,2.1972247853544022,460800,356,3324.47,-1267.8003336664735,-5.939958107152478e-06,-5.94024105061735e-06,1.0777058378266167e-08,0.001376894692807522,0.0002524504012749444,0.0,-2.8294079112567014e-10,1.650352536809531e-05,0.0007985034281341421,0.0,0.0002502965437020908,0.0
65,7.59511282915379e-05,2.1972247378819834,468000,356,3324.47,-414.180721400049,-5.574014646823021e-06,-5.574014646823021e-06,1.07466715990655e-08,0.0008070750757069943,0.00024797376088711657,0.0,0.0,1.571714417702891e-05,0.0008562024283867411,0.0,0.00024576468370647277,0.0
66,6.518816765053869e-05,2.197224942407911,475200,356,3324.47,-1027.6805947855162,-5.378796599251652e-06,-5.378796599251652e-06,8.581121100259792e-09,0.000985779219513623,0.00023971919246428618,0.0,0.0,1.4929339062710367e-05,0.0007489702157963909,0.0,0.00023700254318042882,0.0
67,7.303790089050411e-05,2.197224766571055,482400,356,3324.64,-947.9705091934355,-5.368411246300328e-06,-5.368411246300328e-06,1.1288613908436346e-08,0.0009857169482714357,0.00023409806429063555,0.0,0.0,1.6122888127700373e-05,0.0008631125731158401,0.0,0.00023320943609135049,0.0
68,5.706322128825529e-05,2.197225047920747,489600,355,3324.64,-996.924787677268,-4.919250533484207e-06,-4.920370198516501e-06,7.214183834782774e-09,0.0011573726834892323,0.00022686074463457794,0.0,-1.119665190193094e-09,1.3747746760876532e-05,0.0006301310033845695,0.0,0.0002248131791939688,0.0
69,6.241489092698413e-05,2.1972249847653393,496800,355,3324.64,-623.6547408250796,-5.2138347117763465e-06,-5.2138003935096e-06,8.587684617145352e-09,0.0011111283758994414,0.00022250896792500477,0.0,3.4318222337977505e-11,1.5453109778743685e-05,0.0006953726687088957,0.0,0.00022028641125511615,0.0
70,6.551292824233604e-05,2.197224886975591,504000,355,3324.64,-632.6349751390793,-5.047519316071379e-06,-5.046588151710946e-06,8.643935308481763e-09,0.0011956958634680263,0.00021837895697581912,0.0,9.311644788567719e-10,1.3539815558375115e-05,0.0007596901753458951,0.0,0.00021557901352203563,0.0
71,6.079556770224954e-05,2.1972249845600635,511200,355,3324.64,-1242.5498284762941,-4.760612144810476e-06,-4.761744389922958e-06,8.021984647105285e-09,0.0012370286133887322,0.00020825483787592492,0.0,-1.132245665126498e-09,1.347575892119326e-05,0.0007100287542459021,0.0,0.00020624046148729996,0.0
72,7.999754027255655e-05,2.197224741956544,518400,355,3324.57,-203.283908931963,-4.803632580553261e-06,-4.803632580553261e-06,1.2875929552590259e-08,0.0010511350915312903,0.00020637934136233068,0.0,0.0,1.7845706923232757e-05,0.0009322379707226077,0.0,0.00020339013094122665,0.0
73,5.182513901227668e-05,2.19722505757733,525600,354,3324.57,-1559.4133455567196,-4.656845726074946e-06,-4.656652685824495e-06,6.303214015152488e-09,0.0009379648966607238,0.0001922706983374569,0.0,1.9303988037696249e-10,1.2085088963204335e-05,0.0006098945512409651,0.0,0.00019050615503657216,0.0
74,5.794805684128538e-05,2.1972250059704304,532800,354,3324.57,-407.7133069058007,-4.005243365991487e-06,-4.0064328384986205e-06,7.196039971173121e-09,0.0012281981538337016,0.00018808191920537934,0.0,-1.1894713858141861e-09,1.343188982958188e-05,0.0006304200913089074,0.0,0.00018465328082971542,0.0
75,5.04077001478562e-05,2.197225066177429,540000,353,3324.57,-1460.026912021637,-4.462844394470356e-06,-4.462844394470356e-06,6.317718969226294e-09,0.0009018246564801573,0.00017848330536864487,0.0,0.0,1.3146892441912151e-05,0.0006172901515344439,0.0,0.0001763726675408805,0.0
76,7.103016689899368e-05,2.1972248802771643,547200,353,3324.57,-210.94554040466033,-4.367872367103992e-06,-4.370412801811036e-06,9.273450366423837e-09,0.0011790263931648801,0.00017720597671411396,0.0,-2.5404330491104097e-09,1.5341513678694542e-05,0.0008228464970214567,0.0,0.00017552462016673026,0.0
77,5.7740755265933e-05,2.197225000703776,554400,353,3324.57,-1104.8010047589028,-3.715839185676688e-06,-3.715839185676688e-06,7.0420643905006315e-09,0.0012050461775786323,0.00017159626934280534,0.0,0.0,1.3613999319431933e-05,0.0007050375069628797,0.0,0.00017002035926216863,0.0
78,5.845478242503588e-05,2.197224872616864,561600,353,3324.62,-899.7309466137456,-3.957983664734411e-06,-3.957983664734411e-06,7.495120064860041e-09,0.0007812474259153424,0.0001677127145645769,0.0,0.0,1.1856245596438009e-05,0.0006835289226624069,0.0,0.00016545000683720144,0.0
79,4.35834864812196e-05,2.19722508825007,568800,353,3324.62,-1550.3443320514348,-3.6739529793759345e-06,-3.674594498537677e-06,4.580011860220337e-09,0.001021994266967501,0.00016171209907408517,0.0,-6.41518745944133e-10,9.564668495956802e-06,0.000488419712951832,0.0,0.00016010901099174847,0.0
80,5.464544080739713e-05,2.1972250326070264,576000,352,3324.62,-527.9738185233742,-3.5976007013254034e-06,-3.5976007013254034e-06,6.9590017200631005e-09,0.0007706477114119644,0.00015933637244530931,0.0,0.0,1.406585809191368e-05,0.0006294863383687696,0.0,0.0001578046300468755,0.0
81,6.29121143856537e-05,2.1972249015834593,583200,352,3324.62,-702.038247037817,-3.495668819082611e-06,-3.495668819082611e-06,8.24479065246766e-09,0.0007280403828346808,0.00015787923826051324,0.0,0.0,1.365778815637418e-05,0.0007303529494223497,0.0,0.0001553875088494452,0.0
82,5.1948490888740685e-05,2.197225066625252,590400,352,3324.62,-1062.9572818730874,-3.4128025385247164e-06,-3.4128025385247164e-06,5.994644059979328e-09,0.000924918149383936,0.00014997630249088316,0.0,0.0,1.164411227072216e-05,0.0006197165108319953,0.0,0.0001476501769814474,0.0
83,7.141146550201672e-05,2.1972248344005103,597600,352,3324.62,-202.59326927299222,-3.3286118433120144e-06,-3.3287050039911853e-06,9.579459743076901e-09,0.0009457644369327472,0.0001508569586393793,0.0,-9.316056920603106e-11,1.4832678842869766e-05,0.0008458142702285947,0.0,0.0001492424279591654,0.0
84,4.925215572684845e-05,2.197224986630314,604800,351,3324.64,-1254.9265460387833,-3.6646739235823375e-06,-3.6646739235823375e-06,5.431723849434628e-09,0.0007447194175943629,0.0001443121779753647,0.0,0.0,1.0142379248355306e-05,0.000563013009304322,0.0,0.00014296693071041755,0.0
85,5.378618278426691e-05,2.197225074749144,612000,351,3324.64,-485.00205239162875,-3.092916387704544e-06,-3.092916387704544e-06,6.326911049606495e-09,0.0005931911549842283,0.00014050443403720183,0.0,0.0,1.205005846075229e-05,0.0006044575175073074,0.0,0.00013862516916887934,0.0
86,4.918357773852849e-05,2.197225072487952,619200,351,3324.64,-1298.78435017195,-3.449684974686274e-06,-3.449684974686274e-06,5.9852153748801505e-09,0.00046888189553376453,0.00013691364675896548,0.0,0.0,1.2399276027712912e-05,0.000607701427072878,0.0,0.00013492536998369143,0.0
87,6.179387526027124e-05,2.1972249300328515,626400,350,3324.64,-120.85508809059385,-3.1822802808500497e-06,-3.1822802808500497e-06,7.555825526139982e-09,0.0004088060442309359,0.00013370227905455518,0.0,0.0,1.3120566383203661e-05,0.0007499124079002661,0.0,0.0001320395901960197,0.0
88,4.66783397951076e-05,2.1972251162264085,633600,350,3324.64,-1356.7898768083253,-3.069197374922321e-06,-3.069197374922321e-06,4.879657001275214e-09,0.00033961661482559673,0.0001285722854461508,0.0,0.0,9.947465243798342e-06,0.0005444373105183331,0.0,0.00012688145480044315,0.0
89,6.259859200018322e-05,2.1972249405756203,640800,350,3324.74,-563.9436079025174,-2.8963043230183825e-06,-2.8963043230183825e-06,8.507038205834759e-09,0.00035294674392823117,0.00012715965484199054,0.0,0.0,1.3317294002997901e-05,0.0007641124193143513,0.0,0.0001248157060617044,0.0
90,4.571218705399992e-05,2.197225105753021,648000,350,3324.74,-1565.8500789117343,-2.6612947340570117e-06,-2.6612947340570117e-06,4.362915241537634e-09,0.00025274388726981994,0.00011948281019271543,0.0,0.0,1.0197459868285632e-05,0.0005262238261635049,0.0,0.00011815233796157552,0.0
91,4.630023133918329e-05,2.197225156691339,655200,350,3324.74,-474.43956214865045,-2.817878644375496e-06,-2.817878644375496e-06,5.636488301505381e-09,0.000262667422697567,0.0001172693405079906,0.0,0.0,1.1177771952707425e-05,0.0005258524928775018,0.0,0.0001154504577321599,0.0
92,5.1394250462232574e-05,2.1972250545541594,662400,350,3324.74,-917.1022633947581,-2.582974544626485e-06,-2.582974544626485e-06,5.4464607196153235e-09,0.00027675178021343335,0.00011360166796749228,0.0,0.0,1.1136629890283829e-05,0.0006232997404583216,0.0,0.00011281751333117027,0.0
