explained_variance,value_loss,approx_kl_divergence,epoch_idx,advantage_norm,clip_fraction,P09:episode_rewards,fps,frames,episode_length,grad_norm,policy_entropy,policy_loss,P01:episode_rewards,PMM:episode_rewards
-1.080334186553955e-08,0.010132637184233318,0.0016746245454271503,244,15.96871777176857,0.1837646484375,425.0,224,2498560,342.84,0.04924822605286514,1.5761428974568843,-0.0009628561943827663,25.0,170.0
0.0,0.012323812810063828,0.001383595300859497,245,15.968717700242996,0.15126953125,477.5000000000002,224,2508800,355.49,0.05043687549023518,1.571336604654789,-0.0008430478406808106,50.0,211.75
-1.0430812835693359e-08,0.010429826543986564,0.0020468072365133596,246,15.968717873096466,0.25029296875,502.5000000000002,224,2519040,360.81,0.057139154546900384,1.6296968273818493,-0.001000627972825896,50.0,225.0
-3.7252902984619143e-10,0.007583866802269768,0.0020431447050157205,247,15.968717730045318,0.24599609375,477.5000000000002,224,2529280,350.38,0.04959674413006463,1.7254875361919404,-0.001086954292259179,25.0,197.25
1.4156103134155273e-08,0.009179386850519222,0.002307326426750933,248,15.968717807531357,0.27529296875,407.5000000000006,223,2539520,342.33,0.05342565272424743,1.7238021530210972,-0.0012269124465092319,25.0,181.75
2.6077032089233397e-09,0.008917258516885341,0.001974372117838641,249,15.968717783689499,0.261962890625,427.5000000000002,223,2549760,340.39,0.053123712239789275,1.7165795043110847,-0.0014336536922201048,25.0,167.5
-5.215406417846679e-09,0.00745514728746457,0.002363105146014277,250,15.968716722726821,0.277197265625,500.0,223,2560000,343.99,0.05298603848570731,1.6692617066204547,-0.0011924350132176188,25.0,184.25
-5.215406417846679e-09,0.00611699725541257,0.0022696973703091317,251,15.968717551231384,0.2353271484375,500.0,222,2570240,339.18,0.046937137870931775,1.5874108999967576,-0.0010579590467386878,0.0,155.5
-7.450580596923828e-09,0.007155513899033394,0.0026599646947261133,252,15.968717783689499,0.2929931640625,377.5000000000002,222,2580480,332.78,0.05096339321758934,1.5700952589511872,-0.0014291563584265532,0.0,139.25
1.4156103134155273e-08,0.00561118136654386,0.002058447553224596,253,15.968717575073242,0.23056640625,200.0,222,2590720,321.9,0.044389260249772695,1.5550035864114762,-0.001270413272868609,0.0,92.25
7.450580596923829e-10,0.006855328412348172,0.0026905020582717043,254,15.968717294931412,0.29287109375,225.0,222,2600960,326.11,0.05067277612799629,1.5878898710012437,-0.0011743222810764564,0.0,103.5
-1.2293457984924316e-08,0.007416702950831677,0.002088156234400884,255,15.968717575073242,0.2439453125,275.0,221,2611200,335.85,0.04987616474587069,1.6405442409217357,-0.0010327593776310096,0.0,123.25
-8.195638656616212e-09,0.008262337606902292,0.00267550273906636,256,15.968717712163926,0.26474609375,327.5000000000002,221,2621440,338.9,0.05140605926927313,1.6330767296254636,-0.0010167289337914553,25.0,146.75
-1.3783574104309083e-08,0.007152696257344359,0.0028184498683458516,257,15.968717539310456,0.309375,475.0,221,2631680,339.63,0.052383847860187883,1.5935850270092486,-0.0013051926980551798,25.0,169.0
-7.078051567077636e-09,0.007910562365032093,0.002153896005046363,258,15.968717730045318,0.25537109375,425.0,221,2641920,336.01,0.05387399014090245,1.6048420719802379,-0.0013667499712028074,25.0,156.75
-2.384185791015625e-08,0.009617965774668846,0.0018307026449747355,259,15.968717896938324,0.2201171875,425.0,220,2652160,338.93,0.05227659796370332,1.6311532318592072,-0.0006675490480120061,25.0,164.5
4.097819328308106e-09,0.008117718665016583,0.0016606129524234347,260,15.968717724084854,0.2197265625,252.50000000000023,220,2662400,338.73,0.053521489884153006,1.6508043244481088,-0.0009993776031478774,25.0,145.75
-2.2724270820617674e-08,0.009676326178123418,0.001550500212249517,261,15.9687171459198,0.19033203125,275.0,220,2672640,334.91,0.05467805072103906,1.6433031730353833,-0.00048332271580875386,25.0,155.75
-6.332993507385254e-09,0.013023037694802042,0.0017628041704199405,262,15.96871789097786,0.2073486328125,302.5000000000002,220,2682880,337.08,0.05485951494089998,1.6764314033091068,-0.0011602211594436084,25.0,176.5
5.215406417846679e-09,0.014639909245306625,0.0017530657947077088,263,15.968717730045318,0.21767578125,382.5000000000007,220,2693120,343.72,0.05710503890465065,1.6676865637302398,-0.0013721999595873058,50.0,214.0
-1.4156103134155273e-08,0.011774964190044557,0.001656151675365436,264,15.968717956542969,0.220751953125,455.0000000000004,219,2703360,352.73,0.05614504789609844,1.6633367940783501,-0.001150880217392114,50.0,236.0
1.080334186553955e-08,0.012808830702488195,0.0018735311121190535,265,15.968717712163926,0.211767578125,550.0,219,2713600,357.47,0.056555333207021406,1.6703375473618507,-0.001270498563098954,72.50000000000001,259.75
-3.3527612686157227e-09,0.013977791689103469,0.0016621906478349047,266,15.968717831373215,0.208984375,452.50000000000017,219,2723840,352.93,0.058306403307117005,1.626741074025631,-0.0011792897057603113,75.0,250.75
-1.30385160446167e-08,0.016270538457320072,0.0013592980482542317,267,15.968717992305756,0.17724609375,425.0,219,2734080,356.01,0.056518540963984086,1.6463206686079501,-0.0008835059070406714,97.5,260.25
-1.3783574104309083e-08,0.014195319650752936,0.001622622142997443,268,15.968718099594117,0.184912109375,402.5000000000002,218,2744320,358.01,0.05553338160110174,1.6449569299817086,-0.001177480580372503,125.0,269.75
-2.6077032089233397e-09,0.014370362358749843,0.0013796850977671582,269,15.968717753887177,0.1582275390625,400.0,218,2754560,359.53,0.05603075150731405,1.6075623214244843,-0.0010901469275268027,147.5,276.0
1.080334186553955e-08,0.012754197654794552,0.0018536267875305158,270,15.968717962503433,0.2365966796875,400.0,218,2764800,359.1,0.056235039929696626,1.5554377548396587,-0.0019619193455582716,125.0,265.0
-6.332993507385254e-09,0.01393869597959565,0.0016146610761438752,271,15.968717831373215,0.1946044921875,375.0,218,2775040,355.63,0.053539555457286114,1.5896762907505035,-0.0012863264510087902,125.0,241.75
3.3527612686157227e-09,0.015050161373801529,0.0014335333140934382,272,15.968717730045318,0.1803955078125,325.0,218,2785280,353.45,0.05704817484022553,1.60060348585248,-0.001155095760259428,125.0,232.5
-8.940696716308593e-09,0.015635024395305664,0.0017949326394898434,273,15.968717908859253,0.2041748046875,352.5000000000002,217,2795520,348.6,0.05948247138982081,1.5935373574495315,-0.0010283545329002664,125.0,241.75
2.6077032089233397e-09,0.014415865274895624,0.0015685176733597928,274,15.968717855215072,0.203271484375,402.5000000000002,217,2805760,351.53,0.05824743396406921,1.6063033364713193,-0.0013891146714740898,150.0,267.25
7.450580596923829e-10,0.014279970159986988,0.0015963664407422583,275,15.968717813491821,0.2049072265625,455.0000000000004,217,2816000,347.93,0.05770173027394134,1.6321698889136314,-0.0014171491740853526,125.0,271.5
-6.7055225372314455e-09,0.013976285143144196,0.0014868795669713108,276,15.968717962503433,0.2021728515625,502.5000000000002,217,2826240,354.91,0.05680041678996391,1.6361455947160721,-0.001287011069143773,125.0,272.25
-3.054738044738769e-08,0.01503659339650767,0.0015252934590535006,277,15.968717926740647,0.2042236328125,402.5000000000002,216,2836480,355.9,0.06138706300192028,1.6184585690498352,-0.0011678309681883547,125.0,268.25
2.2351741790771484e-09,0.015087733570544515,0.0016284439225330515,278,15.968717813491821,0.2133544921875,502.5000000000002,216,2846720,359.31,0.05968555177776178,1.610944861918688,-0.0012873287923866883,125.0,275.75
-1.2293457984924316e-08,0.015427470435679425,0.0013953906927270054,279,15.968717938661575,0.179736328125,432.5000000000006,216,2856960,360.46,0.05647558851033071,1.6116384841501712,-0.0006925268564373255,125.0,282.0
-2.421438694000244e-08,0.012990765296854079,0.001574610841402091,280,15.968717789649963,0.208056640625,477.5000000000002,216,2867200,357.06,0.056817317994374304,1.6383676573634147,-0.0011106032969109946,125.0,272.25
-2.5331974029541015e-08,0.012803320490638726,0.0014198745798708501,281,15.968718034029006,0.16884765625,502.5000000000002,216,2877440,355.07,0.054048685343245514,1.6466166526079178,-0.0007508170216169674,75.0,258.0
8.195638656616212e-09,0.013831809010298457,0.0016013216129863394,282,15.968717843294144,0.223828125,550.0,215,2887680,356.57,0.059156754221084795,1.6960817933082581,-0.0007095674853189848,75.0,264.5
-1.825392246246338e-08,0.013412546670588199,0.0017841803001601875,283,15.968717831373215,0.24375,575.0,215,2897920,360.16,0.05688660802303478,1.7043012127280235,-0.0014063597776839743,75.0,266.75
1.080334186553955e-08,0.011647002644349414,0.001902025103095184,284,15.96871771812439,0.2330810546875,552.5000000000002,215,2908160,359.12,0.05509618384048574,1.7302428662776947,-0.0010952159158478026,75.0,259.5
-1.1175870895385742e-09,0.009682517284454661,0.0018130280296077216,285,15.968717789649963,0.2094970703125,475.0,215,2918400,351.39,0.0527713453184432,1.721698571741581,-0.0008396024291869253,75.0,228.25
-6.7055225372314455e-09,0.011048104801011505,0.0014555885647212108,286,15.968717634677887,0.191015625,427.5000000000002,215,2928640,351.32,0.0551162666533483,1.7054624944925307,-0.0009610307901311898,72.50000000000001,210.25
2.2351741790771484e-09,0.013016514240007382,0.001827456707582087,287,15.968717908859253,0.23173828125,487.5000000000011,214,2938880,356.28,0.05727137482941822,1.7011563688516618,-0.0013006165816477732,75.0,226.75
2.9802322387695314e-09,0.012390843237517402,0.0017708172210973317,288,15.968717819452285,0.2045166015625,532.5000000000007,214,2949120,360.68,0.05494709005498709,1.713550803810358,-0.0010721407314122188,72.50000000000001,232.0
-1.6391277313232423e-08,0.0128415747123654,0.0015025474334834144,289,15.968717801570893,0.1967529296875,555.0000000000005,214,2959360,365.57,0.05750448268106815,1.7024745061993598,-0.0009952940577932167,75.0,253.0
-1.5273690223693846e-08,0.01162380061869044,0.0015835472841104093,290,15.968717813491821,0.208642578125,432.5000000000006,214,2969600,357.3,0.05331955247570415,1.6861535809934138,-0.0009439334929993492,72.50000000000001,233.0
-6.7055225372314455e-09,0.011411087536544073,0.001642705045840387,291,15.968717980384827,0.190185546875,502.5000000000002,214,2979840,356.63,0.05353383093542652,1.6802687332034112,-0.0010469417902640998,50.0,235.0
-2.7567148208618165e-08,0.009823420012253337,0.0018086779331156321,292,15.968717807531357,0.2558837890625,377.5000000000002,214,2990080,347.82,0.05390139317405261,1.6631343826651572,-0.0016203001825488173,50.0,202.25
-1.0430812835693359e-08,0.010622316296576173,0.0015716412080053032,293,15.968717777729035,0.1970947265625,377.5000000000002,214,3000320,352.24,0.056175641369183814,1.5952033296227455,-0.000982317563102697,50.0,204.0
2.6077032089233397e-09,0.011746146680161473,0.0016191863602102786,294,15.96871770620346,0.231494140625,352.5000000000002,213,3010560,354.29,0.056768109484849394,1.638325610011816,-0.001194302688963944,50.0,201.75
-1.1920928955078126e-08,0.013154624785238411,0.0015984345347646923,295,15.968717807531357,0.2078125,375.0,213,3020800,360.98,0.05526323785415237,1.6624391689896583,-0.0008828248210193124,50.0,217.25
9.313225746154785e-09,0.012157372951696744,0.0013059786056714984,296,15.968717914819717,0.1718505859375,455.0000000000004,213,3031040,361.81,0.05661893622181515,1.702055636048317,-0.0008297200613014866,75.0,239.5
-5.215406417846679e-09,0.014184956200188026,0.0015093578714129308,297,15.968717765808105,0.2153076171875,550.0,213,3041280,359.41,0.058031017505710214,1.7271383605897426,-0.0013020421360124602,97.5,256.25
-6.332993507385254e-09,0.012332700194383506,0.0013890458710534403,298,15.96871766448021,0.1962890625,550.0,213,3051520,356.56,0.05348510066318104,1.718725261837244,-0.0007477733393898234,100.0,254.0
0.0,0.011551382328616456,0.001567092299444539,299,15.968717813491821,0.217431640625,525.0,212,3061760,356.59,0.05405344525643666,1.7041925445199013,-0.0015351638605352492,75.0,243.25
-8.195638656616212e-09,0.00956538082791667,0.0016904992317790858,300,15.968717557191848,0.2107421875,525.0,212,3072000,354.48,0.05071044624119776,1.7122121408581734,-0.001027151758171385,25.0,238.0
-1.0058283805847169e-08,0.010372454106072838,0.001534951189489675,301,15.968717676401138,0.192919921875,425.0,212,3082240,344.85,0.05302195082454005,1.7186206698417663,-0.000965288119550678,25.0,204.5
7.82310962677002e-09,0.011019321610729094,0.0016285433529901639,302,15.96871777176857,0.2109619140625,525.0,212,3092480,342.82,0.05489724624451634,1.695993462204933,-0.0009287351545935963,25.0,208.75
6.7055225372314455e-09,0.010559330963951652,0.0019840333651842458,303,15.968717795610427,0.2109375,525.0,212,3102720,342.12,0.05344445889457947,1.6779416985809803,-0.0009771638939128024,25.0,214.0
5.215406417846679e-09,0.010998197022126987,0.0014247358579609682,304,15.968717682361603,0.1663330078125,525.0,212,3112960,343.29,0.05280573909333715,1.6749748669564724,-0.0005958581637969474,50.0,220.5
-1.4156103134155273e-08,0.009305411324021406,0.0017165332236203311,305,15.96871777176857,0.237353515625,525.0,212,3123200,343.61,0.053981534708548315,1.647108332812786,-0.0013727558001846774,50.0,209.5
1.1175870895385742e-09,0.011834402085150941,0.0015503475056334536,306,15.96871777176857,0.2271728515625,527.5000000000002,211,3133440,353.9,0.05511639126840433,1.6486324317753316,-0.0009954421482689213,50.0,241.75
3.7252902984619143e-10,0.010105198516976088,0.0016299239511681663,307,15.968717950582505,0.2200927734375,550.0,211,3143680,361.52,0.05233703096675363,1.6367022335529327,-0.0012825730216718511,50.0,251.0
1.30385160446167e-08,0.01135568047320703,0.0018337330355194582,308,15.968717730045318,0.2172119140625,550.0,211,3153920,356.75,0.054774374597588917,1.669935330748558,-0.0008659249502670719,50.0,234.0
-1.3783574104309083e-08,0.010780912068730686,0.001856003589421107,309,15.968717730045318,0.2534912109375,552.5000000000002,211,3164160,356.35,0.05673262501385297,1.6838072896003724,-0.0009640384625527077,50.0,237.25
1.9371509552001954e-08,0.013030506047653035,0.0016239775490873853,310,15.968717855215072,0.1890380859375,575.0,211,3174400,359.05,0.05500557373965884,1.6832921206951141,-0.0008278576602606336,75.0,253.0
-7.82310962677002e-09,0.013220123806968331,0.0016606630927185507,311,15.96871783733368,0.20107421875,575.0,211,3184640,362.65,0.05465221118769603,1.6644450634717942,-0.0013676732363819611,100.0,272.75
4.097819328308106e-09,0.012215238947828767,0.0014772419415862714,312,15.968717676401138,0.2173583984375,575.0,210,3194880,360.47,0.05343044920243253,1.6562227211892604,-0.0008990270118374611,97.5,269.75
-1.080334186553955e-08,0.013984346409415593,0.0014422783996508315,313,15.968717741966248,0.1868896484375,577.5000000000002,210,3205120,363.68,0.05270549431065228,1.602237118780613,-0.0009012764643557602,100.0,286.75
-7.078051567077636e-09,0.012523717772273813,0.001760296885835544,314,15.968717747926712,0.2443603515625,625.0,210,3215360,366.28,0.05598453766429947,1.648874219506979,-0.0008906579718313878,100.0,278.25
-4.470348358154297e-09,0.015796898856933694,0.0015797347497425562,315,15.968718016147614,0.224169921875,625.0,210,3225600,369.3,0.0570732257008552,1.6290047228336335,-0.0017679627890174743,125.0,302.5
2.9802322387695314e-09,0.014937083110271487,0.0012679404916298154,316,15.968717843294144,0.18173828125,625.0,210,3235840,366.88,0.05677888174771929,1.5633988410234452,-0.0010974414140946464,125.0,303.5
-2.9802322387695314e-09,0.013022200937848538,0.0013615012335407074,317,15.968717896938324,0.187646484375,625.0,210,3246080,372.0,0.051787515369247604,1.6031590163707734,-0.0005366597844840726,150.0,296.75
6.332993507385254e-09,0.013160127369337716,0.0014254965165946486,318,15.968717724084854,0.185693359375,375.0,210,3256320,354.08,0.05325126775713418,1.6690234519541263,-0.0008058408868237166,125.0,248.0
-4.8428773880004884e-09,0.011826893099680547,0.0016339917357299782,319,15.968717676401138,0.2301025390625,350.0,210,3266560,356.18,0.0569139379271648,1.6417272455990315,-0.0014711596060806187,75.0,227.0
-6.332993507385254e-09,0.012970903875248041,0.0015630010910285819,320,15.968717819452285,0.2521728515625,350.0,209,3276800,346.12,0.05538843560981277,1.6764356948435306,-0.0011099427527369698,75.0,216.25
4.8428773880004884e-09,0.013434522575698793,0.0016517458399505358,321,15.968717861175538,0.20810546875,350.0,209,3287040,349.02,0.05758398527816879,1.6894770957529546,-0.0006844687697594054,75.0,222.75
-5.960464477539063e-09,0.01247538670340873,0.0014647164714801874,322,15.968717783689499,0.2025390625,350.0,209,3297280,346.25,0.054047981494626016,1.7106960088014602,-0.0009414759711944498,100.0,221.25
-7.450580596923828e-09,0.010951408576340782,0.0016060741224237062,323,15.968717628717423,0.22314453125,380.00000000000045,209,3307520,352.46,0.05590699754806037,1.7121823281049728,-0.0008556250872061355,100.0,238.75
-2.6077032089233397e-09,0.0070200940473228,0.0021508931236439823,324,15.968717652559281,0.2826904296875,377.5000000000002,209,3317760,344.56,0.05123525195003398,1.7086077630519867,-0.0012934105012391227,25.0,203.75
-2.60770320892334e-08,0.009453168567051761,0.001569140407212899,325,15.968717730045318,0.20107421875,477.5000000000002,209,3328000,340.73,0.05160010682344104,1.643014819175005,-0.0008545156888430938,25.0,184.0
1.3783574104309083e-08,0.00621700815401347,0.001707431181927177,326,15.968714141845703,0.241259765625,402.5000000000002,209,3338240,331.89,0.04995560861503482,1.6416662164032458,-0.0006547360397235024,22.500000000000007,147.0
-1.9744038581848144e-08,0.005641096235103759,0.0018025917543241122,327,15.968717330694199,0.255908203125,327.5000000000002,209,3348480,328.16,0.04922131982579746,1.6339247159659862,-0.0006449574029829819,0.0,130.25
4.097819328308106e-09,0.007654633250785992,0.001675130561181959,328,15.96871749162674,0.2038330078125,225.0,209,3358720,324.21,0.04780622978973986,1.6139849573373795,-0.0007527220557676628,25.0,114.25
-5.587935447692871e-09,0.009322508045988798,0.0018179043881389133,329,15.968717849254608,0.248486328125,332.5000000000006,208,3368960,329.87,0.04976712680166301,1.6426048204302788,-0.0015098990323167527,25.0,141.25
7.82310962677002e-09,0.00559410341612363,0.0017612768379990484,330,15.968715178966523,0.2419677734375,355.00000000000045,208,3379200,331.38,0.04493586366183661,1.588694828003645,-0.0012630262266611681,25.0,143.75
2.421438694000244e-08,0.006864108771833344,0.0017398399063040415,331,15.968715077638626,0.2340087890625,450.0,208,3389440,333.75,0.04937506069506379,1.575539230555296,-0.0007122685263311723,25.0,152.0
1.080334186553955e-08,0.004167735943656226,0.0017680317788887124,332,15.968716442584991,0.28095703125,180.00000000000045,208,3399680,319.39,0.04766907662965938,1.5895935475826264,-0.0011676728383463342,0.0,104.25
-1.862645149230957e-09,0.0029773689197497787,0.0015605261520455827,333,15.968711304664613,0.21708984375,175.0,208,3409920,314.88,0.04337301900480559,1.524485355615616,-0.00048506796156289056,0.0,84.75
-2.9802322387695314e-09,0.004908535507456691,0.0023202076133785,334,15.96871570944786,0.2863037109375,102.50000000000021,208,3420160,310.67,0.04850089861729211,1.5646750308573245,-0.0008244956232374534,0.0,61.75
-1.0058283805847169e-08,0.0037563066019082212,0.0022706950459109978,335,15.968716263771057,0.2984619140625,102.50000000000021,208,3430400,310.72,0.04554948742946111,1.6344330199062824,-0.0010888369492022321,0.0,60.5
-2.570450305938721e-08,0.005042478394852878,0.002422587248099717,336,15.968717026710511,0.2920654296875,152.50000000000023,208,3440640,311.09,0.047988987977030745,1.6398604549467564,-0.0009847861307207494,0.0,76.5
-5.215406417846679e-09,0.005271436839188936,0.002294896083779463,337,15.968716561794281,0.2744384765625,125.0,207,3450880,307.6,0.0465002586053889,1.656667873263359,-0.0008007939042727231,0.0,67.75
1.2665987014770507e-08,0.0067386004103241245,0.0019082850217728264,338,15.96870931982994,0.2712158203125,225.0,207,3461120,316.37,0.049449680319834356,1.6309509322047233,-0.000962342975253705,0.0,97.25
7.078051567077636e-09,0.0064768638366331285,0.001847233224646061,339,15.96871658563614,0.2552734375,352.5000000000002,207,3471360,321.11,0.05001259458160867,1.6745823204517365,-0.0004851049414355657,0.0,118.0
-7.450580596923829e-10,0.00675605524219236,0.001577065249102816,340,15.968717432022094,0.2238037109375,380.00000000000045,207,3481600,325.45,0.0478989913879904,1.6790905214846135,-0.0004881378852587659,0.0,130.5
0.0,0.007502713069970923,0.002114388047107241,341,15.96871738433838,0.2773193359375,252.50000000000023,207,3491840,319.36,0.048394795536678976,1.688622885197401,-0.0013317129025381292,0.0,120.75
-2.0861625671386717e-08,0.008055369296562276,0.002249914852063739,342,15.968717867136002,0.3026611328125,250.0,207,3502080,320.0,0.05318192881359265,1.7141104131937026,-0.001044999304576777,0.0,120.75
-1.1548399925231934e-08,0.008113913560009678,0.001794662746931408,343,15.9687175989151,0.2659912109375,275.0,207,3512320,324.33,0.054329069196099346,1.7059157460927963,-0.0010717936398577876,25.0,139.75
-1.862645149230957e-09,0.007309639579852955,0.0021213526832355003,344,15.968717831373215,0.3235595703125,305.00000000000045,207,3522560,327.35,0.05305386081914411,1.7231715701520443,-0.0012646454484638524,25.0,146.5
0.0,0.008851522983650283,0.001680145888963125,345,15.968717300891877,0.2637939453125,332.5000000000006,206,3532800,327.56,0.055720908823169865,1.7276618920266629,-0.0007238049764055176,25.0,152.25
1.1548399925231934e-08,0.009859269149819739,0.0014977011389646576,346,15.968717807531357,0.228173828125,300.0,206,3543040,328.19,0.05428469551828563,1.7339402809739113,-0.0009473837271798402,25.0,149.75
2.3096799850463868e-08,0.009452252976188902,0.001744949378655747,347,15.96871783733368,0.2562255859375,430.0000000000004,206,3553280,334.19,0.05636334578966943,1.7372013688087464,-0.0008119241829263046,25.0,170.25
4.8428773880004884e-09,0.011982394289589138,0.0014674309169549816,348,15.968717807531357,0.2388671875,452.50000000000017,206,3563520,338.29,0.05703968545892939,1.7284130416810513,-0.0012946255395945628,50.0,194.0
-7.450580596923828e-09,0.012283577636844711,0.0013037110438119726,349,15.968717801570893,0.1998779296875,475.0,206,3573760,341.59,0.05708158686023988,1.6823947116732598,-0.0011324268369207857,50.0,211.75
-8.940696716308593e-09,0.011800223904720042,0.001376342477885828,350,15.968718123435973,0.215966796875,460.0000000000008,206,3584000,336.61,0.05511961335081448,1.6708408355712892,-0.0010527047343202867,50.0,217.75
6.7055225372314455e-09,0.010218363660624164,0.001564865948159877,351,15.968717479705811,0.2405029296875,435.00000000000085,206,3594240,339.45,0.05479219978809714,1.6940424360334874,-0.000962988907849649,72.50000000000001,216.75
0.0,0.010970551024365704,0.0014117338345272401,352,15.968717676401138,0.23154296875,375.0,206,3604480,333.2,0.0534781043831372,1.6960357137024402,-0.001245492144516902,72.50000000000001,194.25
1.0430812835693359e-08,0.012142335924727377,0.0013090292978972685,353,15.968717789649963,0.2187744140625,425.0,206,3614720,336.94,0.05498411015143856,1.7137557573616504,-0.0014215567607607227,72.50000000000001,200.5
-4.8428773880004884e-09,0.011288227352270041,0.0013920869435878557,354,15.96871789097786,0.2106201171875,480.00000000000045,205,3624960,342.92,0.05394902901933164,1.7320321694016456,-0.0012282087802304887,50.0,220.5
1.3783574104309083e-08,0.010886180335728569,0.0016389787656976296,355,15.968717712163926,0.252783203125,500.0,205,3635200,342.55,0.055355851384226294,1.7436646021902562,-0.0009703702915430767,50.0,228.5
1.5273690223693846e-08,0.01095666370820254,0.0014608530364739636,356,15.968717634677887,0.22958984375,500.0,205,3645440,344.16,0.05402643443788844,1.7623037330806255,-0.0009603670281649101,50.0,221.0
-2.1979212760925294e-08,0.010678824114074814,0.0013389602437655413,357,15.968717861175538,0.2369873046875,387.5000000000011,205,3655680,343.99,0.0549069935276125,1.754830216616392,-0.0011376454949640902,50.0,209.75
-2.9802322387695314e-09,0.010765586453089782,0.0015812255449077384,358,15.96871770620346,0.24375,377.5000000000002,205,3665920,340.8,0.0543283051534386,1.7547561064362527,-0.0010222471151791978,50.0,197.75
6.332993507385254e-09,0.011334707285277546,0.0013421295514262966,359,15.968717736005782,0.2076171875,330.0000000000004,205,3676160,339.4,0.05480932561684428,1.7351105526089667,-0.0007334082380111795,50.0,197.0
1.1175870895385742e-09,0.012550340975576547,0.0013302524199218623,360,15.968717843294144,0.2141357421875,327.5000000000002,205,3686400,341.84,0.05492971591224636,1.717795044928789,-0.001237977259006584,50.0,209.5
-2.0861625671386717e-08,0.011123925223000698,0.0013554666413710947,361,15.968717777729035,0.199609375,387.5000000000011,205,3696640,343.16,0.05190838077132953,1.6738997668027877,-0.0007517298156017205,72.50000000000001,221.75
1.1175870895385742e-08,0.011526202546883723,0.0015521027979588098,362,15.96871766448021,0.2487548828125,502.5000000000002,205,3706880,346.55,0.05638994967052282,1.655508616566658,-0.0013041321119089844,50.0,227.75
1.3783574104309083e-08,0.01391049495578045,0.0012061652266794453,363,15.968717789649963,0.191748046875,500.0,205,3717120,347.86,0.05743232050987117,1.6585961230099202,-0.000626511044538347,72.50000000000001,230.5
1.6763806343078613e-08,0.01367064760561334,0.001176617086022702,364,15.968717783689499,0.1845458984375,502.5000000000002,204,3727360,352.8,0.05626669245230662,1.6849394612014295,-0.000690416347788414,97.5,245.5
1.862645149230957e-08,0.015413281766814179,0.001340786575130437,365,15.968717950582505,0.2242919921875,402.5000000000002,204,3737600,353.76,0.060087147505809915,1.6923775285482408,-0.0007782014476106269,125.0,250.0
8.940696716308593e-09,0.012577904120189488,0.0012342254132079234,366,15.968717724084854,0.2060546875,400.0,204,3747840,354.76,0.054072358765863714,1.6951998710632323,-0.001366088852228131,125.0,254.0
-1.4901161193847657e-09,0.015014407127455342,0.0012009620566345801,367,15.968717801570893,0.187255859375,400.0,204,3758080,360.02,0.05436099465150004,1.678069745004177,-0.0010464962469995953,125.0,267.25
-3.725290298461914e-09,0.013298679701983928,0.000871802125038812,368,15.968717789649963,0.1293212890625,377.5000000000002,204,3768320,358.57,0.050441142422098253,1.5948631472885608,-0.0005153758625965566,125.0,257.25
-1.862645149230957e-09,0.013779957251972518,0.0010749345069370974,369,15.968717676401138,0.1695068359375,352.5000000000002,204,3778560,352.4,0.05217558070151749,1.5697580218315124,-0.0007098719994246494,125.0,254.75
5.587935447692871e-09,0.013912749066366813,0.001257592197214308,370,15.968717914819717,0.209228515625,327.5000000000002,204,3788800,350.93,0.05451648005406158,1.6465611599385739,-0.000859519464938785,125.0,244.25
4.097819328308106e-09,0.014185023005120456,0.0012557916444222883,371,15.968717974424361,0.1774169921875,380.00000000000045,204,3799040,354.05,0.054724757897207675,1.6149548523128032,-0.000877363088511629,125.0,256.25
-1.2665987014770507e-08,0.0156050902151037,0.0013548009629857916,372,15.968717688322068,0.2012451171875,477.5000000000002,204,3809280,357.22,0.056690730727246154,1.6157477766275405,-0.0010942591816274216,125.0,271.5
1.0430812835693359e-08,0.014815159913996467,0.0014337864795038514,373,15.968717831373215,0.23828125,500.0,204,3819520,352.44,0.058264086542377226,1.6230073221027852,-0.0012990585390070919,125.0,279.0
-2.905726432800293e-08,0.015440028152079321,0.001084482656310115,374,15.968717849254608,0.1752685546875,425.0,204,3829760,347.94,0.0553504612795658,1.635264652967453,-0.0008631797838461353,125.0,273.5
-1.7508864402770997e-08,0.015253299081814475,0.00140800001028083,375,15.968717902898788,0.188232421875,400.0,203,3840000,346.65,0.05493898344101156,1.6002962313592435,-0.0006820368125772802,125.0,267.25
-7.82310962677002e-09,0.015220138170116115,0.0012843370046539348,376,15.968717861175538,0.228515625,427.5000000000002,203,3850240,354.39,0.058573872130235495,1.636485742777586,-0.0008956354879046558,147.5,281.5
-2.0116567611694337e-08,0.01463851569860708,0.0010438355375541164,377,15.968717777729035,0.1712646484375,452.50000000000017,203,3860480,348.75,0.05279418201227539,1.6412326321005821,-0.0008739577209780691,125.0,274.25
1.080334186553955e-08,0.015674529240641277,0.0012672303949898378,378,15.968717968463897,0.186376953125,452.50000000000017,203,3870720,351.42,0.05530831516285143,1.646473791450262,-0.001169193060195539,125.0,278.75
-1.862645149230957e-09,0.013950636550725903,0.0012545911871015391,379,15.968717765808105,0.190625,525.0,203,3880960,347.46,0.05407349738673288,1.62498544678092,-0.0009212971730448771,125.0,274.0
-2.9802322387695314e-09,0.0128475217425148,0.0011136202074339963,380,15.968717831373215,0.1862548828125,377.5000000000002,203,3891200,346.72,0.05255812073122097,1.6201979510486126,-0.0005972538652713411,122.5,256.0
