grad_norm,P01:episode_rewards,PMM:episode_rewards,frames,value_loss,epoch_idx,explained_variance,policy_loss,P09:episode_rewards,advantage_norm,clip_fraction,approx_kl_divergence,episode_length,fps,policy_entropy
22.574517046409497,0.0,45.3125,10240,0.404912317416165,1,-0.17879916355013847,0.010942090551543516,97.50000000000006,15.968718844652177,0.3245361328125,0.012182045242207878,298.5625,170,1.1711709715425969
2.1657052161835937,0.0,41.791044776119406,20480,0.030199318025552202,2,0.15319147184491158,5.440334789454937e-05,100.0,15.968718338012696,0.267919921875,0.003917347428251123,296.14925373134326,164,1.4526940442621707
2.716287568859692,0.0,71.5,30720,0.09439921359880828,3,0.19509565718472005,-0.002394657552576973,175.0,15.968719005584717,0.1441650390625,0.0022874941695139547,303.51,170,1.6759415589272977
2.262819744611113,0.0,107.5,40960,0.08320336146280169,4,0.49003266245126725,-0.0041620709489507135,250.0,15.96871930360794,0.119287109375,0.0019203334046781675,312.49,171,1.7404776826500892
3.2504174533046886,25.0,156.5,51200,0.10937288615386934,5,0.4383052237331867,-0.004149526808032533,302.5000000000002,15.968719267845154,0.096533203125,0.0017069936909709117,325.54,175,1.7442835427820682
2.7470541753486226,50.0,192.75,61440,0.12430344494059682,6,0.40010553523898124,-0.004115651454230829,357.5000000000007,15.968719333410263,0.113623046875,0.0018791353752251674,336.47,177,1.7468059673905372
2.5914639885373125,75.0,224.25,71680,0.11082917607855051,7,0.5413159690797329,-0.00525775553251151,432.5000000000006,15.968719094991684,0.1356689453125,0.002094792039213472,345.66,178,1.7549254663288594
2.7721019603301302,75.0,264.0,81920,0.13475816063582896,8,0.6082858480513096,-0.005553063955449034,530.0000000000005,15.968719375133514,0.1401123046875,0.0022101494834717936,361.33,179,1.7457042403519154
2.5115492391742658,100.0,312.5,92160,0.12463530441746115,9,0.6651961285620928,-0.005596783464716282,652.5000000000002,15.968719279766082,0.1449462890625,0.002251182794998667,374.61,179,1.7480288960039616
3.0518915073108284,97.5,325.25,102400,0.13922870033420623,10,0.5864578131586313,-0.007162462494306965,627.5000000000002,15.968719297647477,0.1460693359375,0.0023465760074944456,380.01,181,1.7406422264873982
2.777385332600063,122.5,341.75,112640,0.12831187404226513,11,0.734524842724204,-0.0061114994772651695,675.0,15.968719440698624,0.1334716796875,0.0021048907454317917,381.99,181,1.7188907869160175
3.1925302899099446,150.0,321.75,122880,0.15464894995093345,12,0.7566844768822193,-0.006077206213740282,577.5000000000002,15.968719190359115,0.117431640625,0.0019058705714090727,376.58,182,1.709824788570404
3.403129079745144,150.0,328.25,133120,0.16914529036730527,13,0.7620893366634846,-0.00626025690107781,580.0000000000005,15.968719333410263,0.11708984375,0.001950363873880061,375.3,182,1.7314984530210495
2.920614139909979,175.0,359.5,143360,0.14088177997618914,14,0.7524054601788521,-0.006638789179305604,625.0,15.968719136714935,0.140185546875,0.002189800615770153,393.59,183,1.7372171252965927
2.9643008443114525,172.5,367.75,153600,0.1477130839135498,15,0.8082639131695032,-0.006680900193168781,650.0,15.968719273805618,0.1246337890625,0.002010140567859125,400.51,184,1.7407293602824212
2.880687109617402,175.0,378.0,163840,0.14151121224276722,16,0.7878026850521564,-0.007269106280000414,650.0,15.968719083070756,0.1251220703125,0.0020352297667957688,404.55,184,1.7524343058466911
2.9048528281012818,175.0,374.25,174080,0.1387898069806397,17,0.7333753913640976,-0.007131635910263867,627.5000000000002,15.968719297647477,0.1281494140625,0.002026698982035935,410.38,184,1.7490496821701527
2.993070786617696,175.0,379.0,184320,0.14224261953495443,18,0.8012184504419565,-0.006080026656127302,650.0,15.968719393014908,0.1214599609375,0.0019628168574175276,408.15,183,1.7391991592943667
2.2928912068582905,175.0,360.0,194560,0.1287977933883667,19,0.7519963093101978,-0.006744526804686757,625.0,15.96871936917305,0.1089599609375,0.001903957140689538,408.45,184,1.7277787730097771
2.1920276255973152,175.0,396.25,204800,0.13613677457906306,20,0.8004383765161037,-0.007857475578930462,650.0,15.96871924996376,0.1384521484375,0.002252747069167332,416.74,184,1.7380798637866974
2.9721869483509824,175.0,409.0,215040,0.17959804027341306,21,0.7791447594761849,-0.008121394603949738,677.5000000000002,15.968719357252121,0.121630859375,0.0020458276494369435,408.7,185,1.724258506298065
2.278113538592841,175.0,406.5,225280,0.15529806741978974,22,0.7673285659402609,-0.007925958461419214,677.5000000000002,15.968719279766082,0.113427734375,0.00185646323873273,400.35,185,1.7279327526688575
2.467078352220691,172.5,405.25,235520,0.16380816265009343,23,0.7838852990418672,-0.007852074872789671,700.0,15.968719363212585,0.1307861328125,0.002154370407379526,398.53,185,1.7231948420405387
2.235387585889133,172.5,415.0,245760,0.1296650618314743,24,0.8410466987639665,-0.0083775905535731,677.5000000000002,15.96871920824051,0.1302001953125,0.002151887466471073,406.75,186,1.709217758476734
2.0378213835773686,175.0,424.0,256000,0.11914521581493318,25,0.8798263449221849,-0.008435204378656636,700.0,15.96871920824051,0.1443359375,0.0022946608334112875,412.43,186,1.7068500138819218
2.5215437293287546,175.0,435.0,266240,0.16307413068134338,26,0.8488401520997286,-0.008484915239387191,700.0,15.96871938109398,0.13662109375,0.0021676140709590624,426.53,186,1.720204047858715
2.613462616141082,197.5,471.75,276480,0.14570336029864847,27,0.846934673562646,-0.008450664933479856,700.0,15.96871930360794,0.1280517578125,0.0020454168032760047,433.95,187,1.6945317327976226
1.88868200419683,225.0,483.75,286720,0.08640429384540767,28,0.9088233314454556,-0.010671350450138561,700.0,15.968719238042832,0.1551513671875,0.002540000252361475,430.83,187,1.6762383498251439
2.378988502609924,225.0,472.0,296960,0.12918492907192558,29,0.8796139903366565,-0.010085854759381618,700.0,15.968719273805618,0.161279296875,0.002639370775159856,441.4,187,1.66727025359869
2.092478812009701,225.0,466.75,307200,0.10338024315424263,30,0.8781332924962044,-0.010658477089600637,700.0,15.968719333410263,0.1548583984375,0.0024933270013210765,435.21,188,1.6853990159928798
2.0133396318057,247.5,455.75,317440,0.12303374593611807,31,0.8663605011999607,-0.010433230830676621,700.0,15.968719232082368,0.143408203125,0.0024291067325297186,433.74,188,1.6863697044551373
1.961546084857608,247.5,477.0,327680,0.10517837649676949,32,0.9098144974559546,-0.011000635485106613,702.5000000000002,15.968719232082368,0.1587158203125,0.00253054553727487,443.08,188,1.6885488286614418
2.0883485559780195,247.5,485.0,337920,0.10880755188409238,33,0.8810434214770794,-0.010509518827166175,725.0,15.968719166517257,0.14375,0.002201460435503895,440.06,189,1.6906079359352588
1.9290673338826114,250.0,491.0,348160,0.11415137018775567,34,0.8777089055627585,-0.01138081759418128,725.0,15.9687191426754,0.1441650390625,0.002446272072211631,441.33,189,1.6767004035413264
2.1473307730959585,250.0,514.0,358400,0.12769843866117297,35,0.8894235670566559,-0.01037030734369182,725.0,15.96871919631958,0.1520263671875,0.0024972867184264325,450.54,189,1.670376792550087
2.106566641209649,275.0,501.0,368640,0.1306692217476666,36,0.8720211517065763,-0.011348217863269384,725.0,15.968719279766082,0.1370361328125,0.0024252202321807864,446.48,190,1.6684807129204273
1.9358901181356587,250.0,482.0,378880,0.1134317429503426,37,0.8753270346671342,-0.01112234247248125,725.0,15.96871942281723,0.1534912109375,0.0026297929272008267,447.48,190,1.67846390157938
1.8806785836492612,247.5,482.25,389120,0.163069506874308,38,0.819334675744176,-0.011283203279890585,750.0,15.968719273805618,0.1624267578125,0.002734825179436816,439.26,189,1.676803681254387
2.2378300280356496,247.5,498.5,399360,0.14686349909752608,39,0.8929664626717567,-0.009272909592618816,775.0,15.968719375133514,0.160546875,0.0025303604028525835,440.04,190,1.6608438417315483
2.4327992158320746,200.0,488.0,409600,0.25767475431784986,40,0.8236804481595754,-0.008223625888786047,752.5000000000002,15.968719351291657,0.1345947265625,0.0021856412972286942,431.3,190,1.6765788339078427
2.2303352718118923,197.5,493.0,419840,0.18668570935260503,41,0.8365956660360098,-0.009583792938065017,750.0,15.968719172477723,0.123388671875,0.002030213474859325,428.09,190,1.6910803332924842
1.9298985991495836,197.5,499.75,430080,0.1328835086664185,42,0.8717636141926051,-0.01136431666673161,750.0,15.968719244003296,0.1400146484375,0.0023002963985848763,429.79,190,1.684976579248905
1.8644274016980007,175.0,477.25,440320,0.12804022512864321,43,0.8843595959246159,-0.010348264770436799,750.0,15.968719315528869,0.1351806640625,0.002222567014064521,430.31,190,1.686612867563963
1.726721437623165,250.0,505.75,450560,0.1481631982838735,44,0.8737139649689197,-0.010805533373786601,750.0,15.968719321489335,0.1430419921875,0.0022790847955778703,441.1,191,1.6950667336583138
1.9139344219294316,297.5,502.75,460800,0.1313553497195244,45,0.8754633590579033,-0.010034264162459294,727.5000000000002,15.968719309568405,0.1245361328125,0.0020631329259461735,441.16,191,1.6938097447156906
1.805793323988972,295.0,517.5,471040,0.1348972038598731,46,0.8831810839474201,-0.01067008511381573,750.0,15.968719166517257,0.1515625,0.002359997769929433,438.65,191,1.6928145445883274
1.8358139066188996,295.0,530.25,481280,0.15271913872566073,47,0.8725690636783838,-0.010183108374621951,750.0,15.968719267845154,0.1306884765625,0.0021158969752835778,439.9,191,1.6991450905799865
1.737773248880781,272.5,527.75,491520,0.12202325621619821,48,0.9132748767733574,-0.01142078609773307,750.0,15.968719166517257,0.1381103515625,0.0023493318826243526,443.59,191,1.6923442885279656
1.5412935131543164,297.5,565.25,501760,0.10269896229729056,49,0.9245012618601323,-0.012054912962048548,775.0,15.968719357252121,0.14873046875,0.0023701532762973637,459.86,191,1.6989692874252795
1.9193092070822235,275.0,546.75,512000,0.1988508822163567,50,0.8732681602239609,-0.010671484382328345,775.0,15.968719112873078,0.133740234375,0.0022266854878015283,456.54,191,1.6846070528030395
1.793842720262976,275.0,547.0,522240,0.12081429443787783,51,0.914073271304369,-0.011350019496603636,775.0,15.968719244003296,0.13212890625,0.0022878304898771205,460.92,192,1.6987094379961492
1.5915879321396964,250.0,518.25,532480,0.12890986469574273,52,0.871508689597249,-0.012052571401000023,752.5000000000002,15.96871920824051,0.130712890625,0.002297197354898002,451.41,192,1.7071187160909176
1.706781068288676,250.0,468.75,542720,0.13041331414133311,53,0.8745997197926044,-0.011158892734238179,725.0,15.968719339370727,0.1546142578125,0.0025016075944225198,437.13,192,1.6960801966488361
1.8364408540531616,250.0,470.75,552960,0.13248233429621906,54,0.8998759120702744,-0.010856538634106983,750.0,15.96871919631958,0.1298828125,0.0020671024893548287,442.33,192,1.6820258639752865
1.7047385549629983,247.5,475.75,563200,0.12014797397423535,55,0.9065685786306859,-0.011463859741706984,750.0,15.968719291687012,0.1499755859375,0.00248579977303542,445.55,192,1.6692678555846214
1.7452914500483765,250.0,512.5,573440,0.12265281700529158,56,0.9351777151226998,-0.011858900073275436,750.0,15.968719279766082,0.15390625,0.0025941939135240193,454.59,192,1.6556610688567162
1.9023439490085807,250.0,526.0,583680,0.14489576388150455,57,0.9133653946220874,-0.011326260834903224,750.0,15.96871920824051,0.134619140625,0.0023803880876815736,453.15,192,1.6904704615473747
1.6395096573790098,250.0,550.5,593920,0.12702379892580212,58,0.915413761138916,-0.011386306868371322,750.0,15.968719267845154,0.1549560546875,0.0025780455313227906,454.29,192,1.692474541068077
1.7031479444278053,272.5,556.25,604160,0.1498583878390491,59,0.908471954241395,-0.011631858942564577,750.0,15.968719315528869,0.1329833984375,0.0023604486543948857,456.04,192,1.6696083098649979
1.6619779079374424,272.5,560.5,614400,0.0979100496508181,60,0.9341361124068499,-0.012477232322999044,750.0,15.968719339370727,0.1609375,0.0026366147927436604,453.97,191,1.6767852678894997
1.771838309740843,272.5,576.5,624640,0.14482407758478075,61,0.9268562443554401,-0.010577872003341326,750.0,15.968719339370727,0.1152099609375,0.001961292527051143,456.25,191,1.674186296015978
1.6922861993219123,322.5,591.5,634880,0.11804032556246966,62,0.9271264564245939,-0.010913721557517419,750.0,15.96871942281723,0.142529296875,0.002244756443224474,449.95,192,1.6794479966163636
1.7980379611959791,350.0,590.75,645120,0.12981850751675666,63,0.9307691432535649,-0.011645222253355314,750.0,15.968719244003296,0.1381591796875,0.002379064562069634,448.73,192,1.6816998146474362
1.675198788520499,347.5,603.5,655360,0.09395961939590051,64,0.9487161587923765,-0.011216174388391665,750.0,15.968719184398651,0.1563720703125,0.0024979311876226137,450.26,192,1.6723272442817687
1.4738173961891494,325.0,615.25,665600,0.08497525597922503,65,0.9496307041496038,-0.012510463486250956,775.0,15.968719232082368,0.1485107421875,0.0024372163830780036,454.18,192,1.6843846186995506
1.927267337212682,325.0,611.5,675840,0.1825553009752184,66,0.9024418801069259,-0.009255254407617031,800.0,15.968719154596329,0.1302978515625,0.002953162031485943,456.07,191,1.6743356809020042
2.0339435326187205,322.5,631.0,686080,0.19760697984602302,67,0.8754165198653936,-0.010563076295875362,800.0,15.968719136714935,0.1310546875,0.0021874636871647224,467.12,192,1.6890428110957145
1.741278185848154,275.0,630.5,696320,0.11232604263350368,68,0.9340486153960228,-0.012090591518062865,800.0,15.968719148635865,0.14716796875,0.00243165232634543,469.07,192,1.6830662824213505
1.7379760403375002,275.0,631.0,706560,0.11052737142890692,69,0.9242060583084821,-0.012059953309653792,800.0,15.968719375133514,0.13994140625,0.0023028719747461303,464.4,192,1.6647046461701394
1.800574560999633,297.5,634.75,716800,0.1083199696848169,70,0.9033397749066353,-0.011530931968081859,800.0,15.96871926188469,0.1553955078125,0.002515654380522713,459.1,191,1.6671554677188396
1.8645564829524475,300.0,608.5,727040,0.17168721007183194,71,0.9045376308262348,-0.00965317054069601,750.0,15.968719273805618,0.1278076171875,0.0022342286187498534,445.43,191,1.6895971432328225
1.7823645685788883,350.0,627.0,737280,0.1285732204793021,72,0.924008572474122,-0.011782678728195606,750.0,15.968719267845154,0.1306396484375,0.0022959489250414153,451.83,192,1.6900572262704372
1.9237480358093848,322.5,674.0,747520,0.43401836839038876,73,0.7925261966884136,-0.010885518239592783,752.5000000000002,15.968719244003296,0.157666015625,0.002577135647334539,453.38,192,1.678328774124384
1.9090653711133503,300.0,657.0,757760,0.17891020856332035,74,0.9109990991652012,-0.010296201328128519,750.0,15.968719291687012,0.1259521484375,0.002183233991127352,444.58,192,1.677326788008213
1.6660537438615441,300.0,662.25,768000,0.10205385608132929,75,0.9376083724200726,-0.012755362324242014,800.0,15.968719291687012,0.1516845703125,0.002396157726093729,449.12,192,1.6831158883869648
1.8672421953046332,297.5,672.75,778240,0.204090350586921,76,0.9003713186830282,-0.01140450448037882,802.5000000000002,15.968719244003296,0.1415283203125,0.0022069080930979066,448.37,192,1.6833969488739968
1.8413818622999383,300.0,645.5,788480,0.15521819633431733,77,0.9145935323089361,-0.010920503694069338,800.0,15.968719291687012,0.15166015625,0.0023828998746697493,449.28,192,1.6700445763766765
1.8828513862957212,325.0,657.5,798720,0.3076706544496119,78,0.8923517320305109,-0.011736044513236265,800.0,15.968719375133514,0.1591796875,0.002650649924999371,452.41,192,1.6598041981458664
1.6862357965307102,297.5,666.0,808960,0.11556813891511411,79,0.9294532638043165,-0.012156163395411567,777.5000000000002,15.968719154596329,0.14111328125,0.0023229458869539867,453.02,192,1.6800080232322216
1.6197037488296804,350.0,671.75,819200,0.10636488986201584,80,0.9374789275228977,-0.012641085403811304,775.0,15.968719232082368,0.150927734375,0.002545592347405891,453.69,192,1.6732605576515198
1.651279624428454,350.0,683.0,829440,0.13075323230586947,81,0.9242624934762717,-0.012037800137841259,777.5000000000002,15.968719339370727,0.1552978515625,0.0025150453519930745,462.26,192,1.6741846084594727
1.8275950428237746,350.0,677.25,839680,0.12406368067022414,82,0.9131053555756807,-0.01186724640610919,777.5000000000002,15.96871920824051,0.12958984375,0.0023467665003639956,466.67,192,1.6677820146083833
1.7845269534751924,375.0,667.75,849920,0.09920975379645824,83,0.9455297525972128,-0.012887776155548637,800.0,15.968719232082368,0.177880859375,0.0027665918055622286,472.26,191,1.6414459072053433
2.2148908645556062,375.0,691.0,860160,0.3287491331109777,84,0.833980655670166,-0.011496353162146988,800.0,15.968719267845154,0.15849609375,0.002492976449457693,473.36,191,1.6189133048057556
1.9314141006520438,375.0,736.5,870400,0.28968735865782946,85,0.9171535894274712,-0.012630243392413832,800.0,15.968719416856766,0.17421875,0.0031078892980080748,476.62,191,1.6262013636529447
1.9980620850944177,495.0,768.25,880640,0.11935617902781814,86,0.9532821390777826,-0.012088483721163357,802.5000000000002,15.96871924996376,0.16220703125,0.002640762598821734,478.42,191,1.6356443375349046
1.9281801328725678,500.0,837.5,890880,0.29872929728589953,87,0.9159651469439268,-0.011717098822555273,825.0,15.968719321489335,0.145654296875,0.002372494713631956,491.37,191,1.648877341300249
2.103136622982027,495.0,843.5,901120,0.18575915365945547,88,0.922594540938735,-0.01177446093352046,825.0,15.96871930360794,0.170654296875,0.0026952089493083357,499.42,191,1.6454646006226539
2.0263355682949653,500.0,827.25,911360,0.16223851169925183,89,0.9160280492156744,-0.011799361402154318,862.5000000000032,15.96871919631958,0.1474365234375,0.0023561162946979467,505.07,191,1.6522553324699403
2.033193565619473,497.5,824.75,921600,0.24817498037591576,90,0.9156959686428309,-0.010629534657346085,1207.5000000000007,15.968719267845154,0.14951171875,0.0023396712231719156,508.58,191,1.6435137026011943
1.7333717767621692,497.5,832.5,931840,0.12842932583298533,91,0.9555115137249232,-0.012801912015856943,1252.5000000000002,15.968719220161438,0.172802734375,0.0026610911991386847,508.93,192,1.6337041787803173
1.8929699197801686,447.5,774.25,942080,0.10995241993805394,92,0.9721163205802441,-0.011316655451264524,825.0,15.968719083070756,0.1667236328125,0.0028476763901839367,496.39,191,1.6307359501719474
2.052274010643557,472.5,826.5,952320,0.3214199685957283,93,0.9108357727527618,-0.01019444281810138,1182.5000000000007,15.968719178438187,0.174462890625,0.003024170531307755,506.78,192,1.6531503275036812
2.2032310460347575,472.5,822.5,962560,0.22538491666782648,94,0.9222903724759817,-0.011818320862221298,882.5000000000027,15.968719244003296,0.1323486328125,0.0021565875807940883,506.38,192,1.663659331947565
2.2565576615904144,450.0,783.25,972800,0.2515937052667141,95,0.9250045295804739,-0.010594748834409983,905.0000000000025,15.968719416856766,0.13212890625,0.002267463336034267,515.55,192,1.6685580246150493
2.1249212059309897,445.0,758.5,983040,0.21399047605227678,96,0.933438190817833,-0.011080091812436877,825.0,15.968719244003296,0.1321044921875,0.0021931325559084273,515.7,192,1.660991409420967
1.7651446851063544,445.0,757.0,993280,0.1419939318438992,97,0.9369747251272201,-0.011961985614107107,830.0000000000005,15.968719214200974,0.1587890625,0.002527974461691332,513.2,192,1.665601373463869
2.025485441242839,350.0,714.0,1003520,0.3208655428607017,98,0.8898438021540642,-0.011191848572343588,825.0,15.96871907711029,0.1376953125,0.0021027899355207254,494.97,192,1.6671890117228032
1.8754368289514676,325.0,706.5,1013760,0.17624035814078526,99,0.9054945126175881,-0.010717204355751164,825.0,15.968719220161438,0.1437744140625,0.0022151395684662733,495.05,192,1.661301064491272
1.4790510704253625,350.0,714.75,1024000,0.10260535612469539,100,0.9643574889749289,-0.012863839839701541,825.0,15.96871920824051,0.1445556640625,0.0026441932587775866,492.94,192,1.665991087257862
1.7911050053056896,397.5,723.25,1034240,0.1257771890144795,101,0.959880816936493,-0.011449382244609296,825.0,15.968719244003296,0.1335693359375,0.0025595840486975123,499.4,192,1.6597412340342999
1.7435204513287517,422.5,731.25,1044480,0.11298449955065734,102,0.9633730966597795,-0.012102740642512799,825.0,15.968719285726547,0.143701171875,0.0027023046721072917,502.86,192,1.651023305952549
1.6725844965264973,522.5,749.0,1054720,0.06857444413471966,103,0.9748974401503802,-0.012596919525094563,825.0,15.968719166517257,0.150146484375,0.0025460796345331527,517.72,192,1.6643171921372413
2.0080634389083185,547.5,811.25,1064960,0.33696929062716663,104,0.9115938171744347,-0.010781186311214696,825.0,15.968719285726547,0.1381591796875,0.0020922228384168923,522.09,191,1.6660796724259854
