P09:episode_rewards,value_loss,clip_fraction,advantage_norm,epoch_idx,grad_norm,policy_entropy,approx_kl_divergence,episode_length,fps,frames,P01:episode_rewards,policy_loss,PMM:episode_rewards,explained_variance
650.0,0.1461346969474107,0.13251953125,15.968719297647477,30,2.121075636041585,1.7123182959854604,0.0020607012961593603,392.11,192,307200,175.0,-0.008553787433629622,388.75,0.8017401125282049
650.0,0.14640887952409684,0.1346435546875,15.968719232082368,31,1.8245377000211924,1.72146869674325,0.0021490502132340216,403.4,192,317440,175.0,-0.009239060454638093,386.75,0.7842871893197298
677.5000000000002,0.16100609861314297,0.1709228515625,15.968719214200974,32,1.7764071504595964,1.7262067213654517,0.002584552413873365,414.01,192,327680,175.0,-0.010440686623041984,392.25,0.7467107128351926
675.0,0.1430314798373729,0.1653564453125,15.968719232082368,33,2.070853476844634,1.7079194441437722,0.0025673772983057586,416.62,192,337920,175.0,-0.009461532570276177,399.5,0.8345765382051468
677.5000000000002,0.15707043134607374,0.149072265625,15.968719291687012,34,1.9498770280412703,1.7005997084081172,0.002423319250442822,418.1,192,348160,200.0,-0.010289253004884813,409.0,0.8611789554357528
675.0,0.11994026978500187,0.1588134765625,15.968719106912612,35,1.8319146887000364,1.7188943706452846,0.0024395015537723055,412.49,193,358400,200.0,-0.010638952645967948,405.75,0.8795403491705656
675.0,0.16524674338288606,0.1606689453125,15.968719184398651,36,1.9943116772597453,1.7042443722486496,0.0026169520591795845,403.97,193,368640,197.5,-0.010922882994418615,403.0,0.793429559841752
675.0,0.11529655554331839,0.1649658203125,15.968719387054444,37,1.7385266566082946,1.714565885812044,0.0026775941385042837,415.15,193,378880,200.0,-0.011425076503655873,418.75,0.8373755577951669
700.0,0.12590584729332477,0.1579345703125,15.96871913075447,38,1.9540873156985892,1.6942929685115815,0.0025132921698062327,427.26,193,389120,200.0,-0.01045935749571072,456.25,0.8744946651160717
750.0,0.12561503765173257,0.178125,15.96871930360794,39,1.738052920252202,1.683609677106142,0.0027315843350155184,437.4,193,399360,225.0,-0.010727858229802222,490.0,0.8774335011839867
805.0000000000005,0.12842110078781843,0.1663818359375,15.968719154596329,40,1.9319787806402346,1.6943389445543289,0.002536687470024227,447.85,193,409600,247.5,-0.010949338439968415,528.75,0.8537219695746898
805.0000000000005,0.12720352015458047,0.165234375,15.968719190359115,41,1.858797354940937,1.704580842703581,0.002650281676233425,455.3,193,419840,275.0,-0.01127021708234679,529.75,0.8833327524363994
775.0,0.1682777287438512,0.1701416015625,15.968719226121902,42,2.086752433242765,1.68694569170475,0.0026595516516639064,456.06,193,430080,275.0,-0.010613586773251882,516.5,0.8313394516706467
752.5000000000002,0.17133022765628994,0.156982421875,15.968719255924224,43,1.8549367805560752,1.704389601200819,0.00254708375453018,449.68,193,440320,250.0,-0.00928987911393051,491.75,0.8345360867679119
750.0,0.12956219525076448,0.1319091796875,15.9687191426754,44,1.6152396485589922,1.685310597717762,0.0022195474612547324,450.05,193,450560,250.0,-0.010981484629155602,505.75,0.8634758293628693
750.0,0.15388806639239191,0.1717529296875,15.968719214200974,45,1.8391655511189722,1.6541289210319519,0.0026804488851442736,442.34,193,460800,247.5,-0.01054572638895479,484.0,0.8485408298671245
750.0,0.12497461757156998,0.144677734375,15.968719172477723,46,1.8437653194935355,1.6531657136976718,0.0022900838151602558,434.51,193,471040,250.0,-0.010984145890324726,485.0,0.8902661874890327
750.0,0.10335959703661501,0.1810791015625,15.968719267845154,47,1.71307820692159,1.6688509911298752,0.0028716743538555745,438.15,193,481280,272.5,-0.010777159442704942,508.25,0.919708427786827
750.0,0.1063914337893948,0.16435546875,15.968719279766082,48,1.760975887814816,1.6802438981831074,0.0026405990586229706,440.57,193,491520,275.0,-0.01202668689948041,514.75,0.8927973885089159
750.0,0.11012057531625033,0.165576171875,15.968719327449799,49,1.8238493441365982,1.6806908071041107,0.002568046122451349,445.0,193,501760,300.0,-0.011406300145245041,520.5,0.9085329849272966
750.0,0.13557184673845768,0.1433837890625,15.968719297647477,50,1.8797208919629333,1.6902575813233853,0.002317965779207323,444.98,193,512000,297.5,-0.010337566240195883,525.25,0.8778459280729294
750.0,0.12828982456121593,0.1492919921875,15.968719291687012,51,1.6666044956396024,1.6906130492687226,0.002399465221083397,449.48,193,522240,275.0,-0.011524488189752446,501.75,0.8639763545244932
750.0,0.14762892217841,0.1562255859375,15.968719393014908,52,1.7159764350470224,1.6816981084644795,0.0026004525796000126,445.29,193,532480,247.5,-0.012588874063112598,474.25,0.8522021021693945
727.5000000000002,0.12181110505480319,0.1627685546875,15.968719321489335,53,1.6594675775983003,1.6789325691759587,0.0026749816859140394,439.85,193,542720,272.5,-0.012571163232860273,473.25,0.901609405875206
750.0,0.1985140177188441,0.1577392578125,15.968719309568405,54,2.205279281834228,1.6910571686923503,0.0026573068683777086,443.71,193,552960,275.0,-0.01146831315709278,484.75,0.8484621416777373
750.0,0.2062019704375416,0.12392578125,15.968719351291657,55,1.900410484435362,1.6879447720944882,0.002130115193745327,434.98,193,563200,275.0,-0.010818630189169199,480.5,0.8509717959910631
750.0,0.11748510568868369,0.1355712890625,15.9687191426754,56,1.7909514122068912,1.6856809593737125,0.002306942165251089,445.48,193,573440,300.0,-0.011520868440129561,508.25,0.8919581066817045
750.0,0.13477816951926797,0.155712890625,15.96871936917305,57,1.995151015243716,1.6606037013232708,0.0025325723330073126,443.77,193,583680,297.5,-0.011989728049957193,523.0,0.9051832806318998
775.0,0.14369324811268597,0.167041015625,15.968719100952148,58,1.8294796874590478,1.6623719967901707,0.0028783391868049692,448.76,193,593920,272.5,-0.012784645198917133,527.75,0.8999387152493
775.0,0.08807578308042138,0.1854736328125,15.968719321489335,59,1.7890964768995723,1.6789590291678906,0.0030317767401814564,458.33,193,604160,300.0,-0.013537769429240143,551.5,0.9339292872697115
777.5000000000002,0.1343914392637089,0.146923828125,15.968719220161438,60,1.8075772587874048,1.6898064501583576,0.00243845365096178,469.02,193,614400,347.5,-0.011194755888573127,562.25,0.8995063289999962
775.0,0.11066840866114944,0.1733642578125,15.968719321489335,61,1.704038571075742,1.6767009541392326,0.0029309465414374325,469.51,193,624640,320.0,-0.013757262457511387,553.25,0.9223887205123902
775.0,0.10644525601528584,0.1692626953125,15.968719267845154,62,1.84583848038215,1.6716950312256813,0.002799889450546113,472.77,193,634880,325.0,-0.012759384160744958,535.75,0.893933767452836
775.0,0.10288260583765804,0.160791015625,15.968719232082368,63,1.614285262606988,1.6695681363344193,0.0027389742502240107,491.25,193,645120,325.0,-0.012989707022643415,551.0,0.9178243301808834
777.5000000000002,0.2698210049420595,0.1880126953125,15.968719321489335,64,1.816131179567126,1.668879286944866,0.0029944308421821306,499.5,193,655360,347.5,-0.012576163500489202,583.5,0.8470328576862812
777.5000000000002,0.11983617513906211,0.1991943359375,15.968719309568405,65,1.814726492710222,1.6611540757119656,0.003041974269172287,500.52,193,665600,347.5,-0.012520887366554235,631.75,0.9140618093311786
775.0,0.13583299233578144,0.168017578125,15.968719279766082,66,1.959378828706578,1.6630057319998741,0.0027339776567717787,495.4,193,675840,375.0,-0.011505858391319634,634.5,0.9100095216184855
800.0,0.13316203004214913,0.1606689453125,15.968719172477723,67,1.729122766913795,1.6738955810666085,0.0026212580298309914,486.08,193,686080,325.0,-0.011894446424048511,626.0,0.8964713845402003
777.5000000000002,0.14938232663553208,0.1448486328125,15.968719220161438,68,1.8589970096306978,1.6716488279402255,0.002438297992239648,474.3,193,696320,300.0,-0.011970258087967523,608.5,0.9063468456268311
800.0,0.13614938971586527,0.1707763671875,15.968719446659088,69,1.8174079481694754,1.6715902462601662,0.0027538196181925113,471.08,193,706560,300.0,-0.011686680563434493,561.5,0.9217018652707338
800.0,0.11806672173552216,0.1733154296875,15.968719536066056,70,1.744282239499973,1.6678238920867443,0.002901501153747043,474.25,193,716800,300.0,-0.01300447326284484,569.75,0.9137621097266674
800.0,0.11875138946343214,0.145849609375,15.968719118833542,71,1.7236805821102608,1.6675282649695873,0.0023983548667277643,477.97,193,727040,300.0,-0.011964478858863004,584.75,0.9265723157674074
800.0,0.15764771499671043,0.16044921875,15.968719190359115,72,1.71479260028423,1.683498129248619,0.002627687838730996,491.35,193,737280,325.0,-0.012138234808662673,612.0,0.8893056206405163
802.5000000000002,0.15754610367584973,0.1509033203125,15.96871930360794,73,1.8552814961704769,1.6622984431684018,0.0025880120970444547,477.51,193,747520,322.5,-0.01248813030688325,612.25,0.9099386855959892
800.0,0.17930217196699233,0.1654541015625,15.968719238042832,74,1.8526566617731395,1.6736915327608586,0.002611874467277452,461.3,193,757760,300.0,-0.012285539134973078,605.75,0.8812132965773344
802.5000000000002,0.14778471733443438,0.16708984375,15.968719184398651,75,1.7198032633493383,1.6818676255643368,0.002708949436351151,463.71,193,768000,300.0,-0.01260615890387271,589.0,0.8847894601523876
775.0,0.18020542517770083,0.14423828125,15.96871919631958,76,1.7496045742446487,1.6836551763117313,0.002388457798815876,441.79,193,778240,300.0,-0.01350674922869075,552.75,0.830143516138196
775.0,0.11548379657324404,0.174755859375,15.968719285726547,77,1.7258099685620465,1.6815928496420383,0.002766108660421488,455.85,193,788480,275.0,-0.013117356845759787,552.75,0.922470347955823
775.0,0.11500242184847594,0.1835693359375,15.968719244003296,78,1.606770065248735,1.6710620418190956,0.0030421806442748707,465.08,193,798720,325.0,-0.01339083919992845,583.0,0.9093274418264627
777.5000000000002,0.1265501022338867,0.1760986328125,15.968719178438187,79,1.732299278139092,1.6728293225169182,0.0028417335153338615,474.86,193,808960,325.0,-0.013114170324115548,601.75,0.9274408407509327
802.5000000000002,0.17423752427566797,0.1746337890625,15.9687191426754,80,2.0460931736907786,1.6675394274294377,0.002762608888179187,480.02,193,819200,322.5,-0.010885087334099808,617.75,0.9008642129600049
800.0,0.14138964805752038,0.155908203125,15.968719327449799,81,1.7270504786577188,1.6696910962462426,0.0028079446935524548,473.47,193,829440,300.0,-0.013305422517441911,597.25,0.9151563007384539
802.5000000000002,0.15284775858744978,0.15947265625,15.968719375133514,82,1.9011320423668292,1.6758044265210628,0.0025259112048391374,474.25,193,839680,347.5,-0.012289431865065125,588.5,0.8826036535203456
825.0,0.32507408240344376,0.1688720703125,15.968719166517257,83,2.1111203458689323,1.6725818358361721,0.002501280552360477,472.93,193,849920,322.5,-0.01169787858516429,606.5,0.8231970991939306
825.0,0.2888359908480197,0.1478759765625,15.968719202280045,84,1.9244548841293558,1.6728337794542312,0.0024680285492652775,486.55,193,860160,347.5,-0.012699905702174875,640.75,0.871326831355691
850.0,0.10772387683391571,0.1703857421875,15.968719291687012,85,1.6725774572550438,1.6797510914504528,0.002805645178455337,508.64,193,870400,375.0,-0.013361947314842837,655.25,0.9245867751538753
877.5000000000002,0.13269119614269584,0.1582275390625,15.96871930360794,86,1.8561055833577385,1.6877605892717837,0.002566508490054123,531.54,193,880640,400.0,-0.013539713507998385,681.0,0.9303230870515108
932.5000000000007,0.09113603545119986,0.1787109375,15.968719339370727,87,1.8215942578452342,1.6715680047869683,0.002824671824601241,534.74,193,890880,400.0,-0.01442469890389475,690.5,0.9465315692126751
932.5000000000007,0.4517237598542124,0.1565185546875,15.968719309568405,88,2.1634846052184704,1.6749221123754978,0.002607497208055378,544.61,193,901120,397.5,-0.011157424425618956,716.0,0.8221960980445147
885.0000000000008,0.1851392614422366,0.171142578125,15.968719297647477,89,1.9690836375837804,1.6781611822545528,0.0026287709569945473,523.73,193,911360,347.5,-0.013764960620937928,674.25,0.8897106152027845
850.0,0.30528315405827017,0.177392578125,15.968719184398651,90,1.834489110261518,1.6722860246896745,0.0028173094056459,521.3,193,921600,350.0,-0.013355376569961663,689.5,0.8697927117347717
850.0,0.15346216285834088,0.1435302734375,15.9687191426754,91,1.94800095587478,1.682698132097721,0.002459034047456351,520.3,193,931840,347.5,-0.01214456977104419,686.0,0.9193166762590408
880.0000000000003,0.11711367699317635,0.1561767578125,15.968719202280045,92,1.7187854178678499,1.6803740493953228,0.0024710864141983015,522.38,193,942080,345.0,-0.01327354426907732,700.0,0.9190037474036217
852.5000000000002,0.2051155637949705,0.1421875,15.968719148635865,93,1.898505894623669,1.6858494706451892,0.0022859904169084495,518.3,193,952320,350.0,-0.011805600823572604,658.5,0.896489492058754
930.0000000000005,0.10835492003243416,0.166357421875,15.968719410896302,94,1.656932477483163,1.6720381066203118,0.002723269432022187,522.75,193,962560,350.0,-0.013164317491464317,681.0,0.9484839111566543
930.0000000000005,0.21504798494279384,0.1688720703125,15.96871926188469,95,1.723763004175425,1.6713766880333423,0.002670228853753859,517.78,193,972800,372.5,-0.012885147176712053,703.75,0.9177136123180389
1005.0000000000005,0.30033008945174516,0.156103515625,15.968719190359115,96,1.9507190536385863,1.6734142519533635,0.0024891471120102567,516.41,193,983040,350.0,-0.011603139419639774,743.25,0.8911607258021832
982.5000000000007,0.1364434161572717,0.14453125,15.968719172477723,97,1.831053744364283,1.683247222006321,0.0024873664308418947,529.14,193,993280,395.0,-0.011858828748518135,741.25,0.9274219263345003
975.0,0.10224721245467663,0.1689208984375,15.968719244003296,98,1.6291479384921288,1.6491856515407561,0.002833879855143423,539.1,193,1003520,397.5,-0.013558437332540052,739.5,0.9457087133079767
850.0,0.1042581501766108,0.181494140625,15.968719267845154,99,1.726793636485893,1.652621030062437,0.0029881400826074146,536.24,193,1013760,375.0,-0.013806679691333557,726.25,0.9522181753069162
850.0,0.13764280170435086,0.1952392578125,15.968719178438187,100,1.9438238796656726,1.6561346620321273,0.003085085734574334,544.71,193,1024000,400.0,-0.013144888114038623,702.25,0.9337592776864767
850.0,0.1188757779658772,0.166455078125,15.968719238042832,101,1.8486561308141791,1.644890131801367,0.002872496016198412,550.24,193,1034240,425.0,-0.012842162080778508,685.0,0.9418883565813303
827.5000000000002,0.08043599659577012,0.16357421875,15.968719255924224,102,1.8488895562250733,1.658600953966379,0.002618576257691854,545.48,193,1044480,425.0,-0.012136572297094972,696.5,0.9581306502223015
827.5000000000002,0.48358059807214887,0.1278076171875,15.968719160556793,103,1.8601976052195721,1.6598243065178395,0.0020718906665141254,552.76,193,1054720,472.5,-0.011406448068009922,783.25,0.862106303870678
850.0,0.4055256438674405,0.1474853515625,15.96871919631958,104,1.9362786096502358,1.6800187803804874,0.002360770315181342,548.0,193,1064960,425.0,-0.011410649256868055,839.75,0.8464550632983446
1000.0,0.5744789610616863,0.1476318359375,15.968719291687012,105,1.8729045382177993,1.6659129023551942,0.0022619153216286224,556.03,193,1075200,450.0,-0.010903858079836936,937.25,0.8357403889298439
1330.0000000000005,0.4960127042606473,0.169384765625,15.968719434738158,106,1.9560513184894344,1.6641936391592025,0.002685892794670828,553.35,193,1085440,450.0,-0.012000654594157823,1007.75,0.8522905077785253
1632.5000000000218,0.3678144901059568,0.150439453125,15.968719118833542,107,1.9224530367970185,1.6703580468893051,0.0022827030077909095,535.47,193,1095680,425.0,-0.01146931320472504,1019.75,0.8713991072028875
1632.5000000000218,0.4310539346653968,0.1439453125,15.968719226121902,108,1.907018653662125,1.68049006909132,0.0021491799044273162,535.5,193,1105920,425.0,-0.011184569538090727,1010.25,0.8469567630439997
1302.5000000000002,0.2980646207928658,0.1468994140625,15.968719154596329,109,1.9641796287427251,1.6852611772716046,0.002263866451494617,530.75,193,1116160,420.00000000000006,-0.012060185360678589,935.0,0.865131376311183
980.0000000000026,0.137674500211142,0.140380859375,15.968719238042832,110,1.6997435722562435,1.678904552012682,0.0022186344686363755,523.04,193,1126400,420.00000000000006,-0.011617534649303707,840.25,0.9141310807317495
860.0000000000008,0.23930614141281695,0.1563720703125,15.96871919631958,111,1.5346120298417483,1.676771453768015,0.0025413638400894633,525.04,193,1136640,375.0,-0.012609874552072142,795.0,0.8867675341665745
850.0,0.12123558833263814,0.15458984375,15.968719345331191,112,1.7515078078921609,1.6761383444070816,0.0023741482352537123,532.07,193,1146880,375.0,-0.012177445151974099,775.25,0.9423411648720503
860.0000000000008,0.5612123404629529,0.1666748046875,15.968719357252121,113,1.9875829900001545,1.6875893592834472,0.0024875056350768775,543.28,193,1157120,372.5,-0.010735293045581785,780.5,0.8050208613276482
1115.0000000000014,0.4360040552914143,0.153076171875,15.96871924996376,114,2.2119339094139248,1.6759259194135665,0.0023203987402215165,541.7,193,1167360,350.0,-0.01177899631584296,810.0,0.8110410142689943
1115.0000000000014,0.12679357496090232,0.1603759765625,15.968719375133514,115,1.7650411530999974,1.672084353119135,0.002392672525843695,544.67,192,1177600,350.0,-0.011904458106437232,823.5,0.904650004580617
1275.0,0.3063527972903103,0.1275634765625,15.968719279766082,116,2.057883443134244,1.6777770899236202,0.0020232560888419605,553.75,192,1187840,350.0,-0.01061117131539504,844.0,0.8558862030506134
1302.5000000000002,0.43717053276486695,0.137548828125,15.968719244003296,117,1.7081245472474542,1.6760757766664027,0.002173891860298066,570.94,192,1198080,350.0,-0.012376456103811505,950.25,0.8819243922829628
1355.0000000000005,0.575793292815797,0.1404296875,15.968719136714935,118,2.039433847052977,1.6844448253512383,0.0022154604331492958,581.61,192,1208320,350.0,-0.010854855135767139,1028.0,0.8402006790041924
1442.5000000000036,0.5828225118806586,0.1323486328125,15.968719315528869,119,1.9252214644663088,1.682906225323677,0.0020901346688450085,587.17,192,1218560,497.5,-0.010832935055077542,1117.75,0.8248502440750599
3825.0,0.7256418810342439,0.1305419921875,15.968719315528869,120,2.3434924956724976,1.6656406052410602,0.0020624543526767793,592.23,192,1228800,475.0,-0.011372222959653299,1170.5,0.811325217038393
3837.500000000001,0.4816806579823606,0.159228515625,15.968719244003296,121,1.952848267546844,1.6727495186030865,0.0024203233575238576,589.33,192,1239040,450.0,-0.011165463840734446,1184.75,0.8716870781034232
3825.0,0.2811745980987325,0.1426025390625,15.968719393014908,122,1.9449399355913173,1.695477806776762,0.0022465440546059704,569.54,192,1249280,325.0,-0.01155867296110955,1100.75,0.9022158801555633
1327.5000000000002,0.3653963863383979,0.159716796875,15.968719244003296,123,1.9024078465876326,1.679107739031315,0.0022788553712419584,554.5,192,1259520,325.0,-0.011636531668409588,998.25,0.8934273816645145
1302.5000000000002,0.17677265589591115,0.1475341796875,15.96871926188469,124,1.6193561115381527,1.675799687206745,0.0023639117689529723,542.66,192,1269760,325.0,-0.013266203537205002,954.0,0.8993909388780594
1302.5000000000002,0.3897249577799812,0.1556884765625,15.968719202280045,125,1.7794865356798641,1.6769874706864356,0.0023943263000094943,551.44,192,1280000,347.5,-0.013827258513265406,929.5,0.8967184577137232
1300.0,0.47349740313366057,0.145947265625,15.96871924996376,126,1.9206316634594678,1.6509062699973582,0.002186476755219077,549.83,192,1290240,397.5,-0.012316929959706614,871.0,0.8594334993511439
1302.5000000000002,0.6584242222830653,0.1250732421875,15.968719202280045,127,2.2655511999484195,1.6554547108709812,0.0020812435173414483,565.5,192,1300480,425.0,-0.011074645235748904,955.75,0.8238327071070671
1607.5000000000198,0.6117749650031328,0.14384765625,15.968719494342803,128,2.229306815543606,1.6540171444416045,0.00211961882628231,583.68,192,1310720,450.0,-0.010058529367597657,1100.75,0.82133903875947
3940.000000000001,0.9674481666414068,0.12412109375,15.96871930360794,129,2.7465592741183227,1.655319879204035,0.001987004827913383,586.46,192,1320960,447.5,-0.009069009348604596,1199.75,0.7895151104778051
4077.5000000000005,0.5492527419351972,0.17626953125,15.968719244003296,130,2.2232476199735425,1.6493117690086365,0.002542462271231067,604.05,192,1331200,450.0,-0.013568043764098547,1227.25,0.8623390562832356
4077.5000000000005,0.3160025278106332,0.1441650390625,15.96871920824051,131,2.058258078927233,1.6596708364784718,0.0021263984473537797,607.5,192,1341440,470.0,-0.011943081510980846,1320.75,0.8842280678451061
4100.0,0.9744527163915336,0.1434326171875,15.968719375133514,132,2.541494509016977,1.65372676551342,0.002236839162259543,610.03,192,1351680,447.5,-0.010583984312688699,1387.0,0.7456020656973124
4100.0,0.5204497895319946,0.147021484375,15.96871913075447,133,2.1410256940475216,1.6569596253335477,0.0021938295476277942,598.27,191,1361920,425.0,-0.012093040623949492,1344.75,0.90748410820961
4100.0,0.5481071415590122,0.1360107421875,15.968719315528869,134,2.1507829788910424,1.6610640615224839,0.002052840284921224,608.7,191,1372160,422.5,-0.010850887538254028,1373.75,0.8780360542237758
4077.5000000000005,0.6138050463050604,0.1256103515625,15.968718987703323,135,2.177037016951392,1.6749853864312172,0.002008037618373088,606.34,191,1382400,472.5,-0.010325600885698805,1290.25,0.8535362370312214
3987.500000000001,0.5496446981793269,0.1256591796875,15.968719416856766,136,2.1315849041709334,1.667345643043518,0.002107032339404529,579.4,192,1392640,372.5,-0.010833265787005076,1224.5,0.8618233323097229
4100.0,0.5287620435236022,0.1402099609375,15.968719226121902,137,2.043005558084354,1.6748354062438011,0.0021087658439458536,583.02,192,1402880,372.5,-0.011741598783555674,1255.75,0.8818831499665976
3830.0000000000005,0.3318002566229552,0.1312255859375,15.968719398975372,138,1.886789495434168,1.6828129172325135,0.002144674526471432,581.05,192,1413120,372.5,-0.012528358458075673,1142.75,0.9064632806926965
1577.5000000000214,0.6915885215392337,0.1110595703125,15.968719238042832,139,2.7155672033684377,1.6879589684307574,0.0017355818477543168,564.56,192,1423360,372.5,-0.00974198837102449,1094.75,0.7770682647824287
3862.500000000001,0.7717707400675863,0.1121337890625,15.96871913075447,140,2.321756613450815,1.6840640619397163,0.0019128526941815944,568.75,192,1433600,372.5,-0.009354647539294093,1182.25,0.797040881216526
3992.5000000000014,0.644414478703402,0.1057373046875,15.968719232082368,141,2.851666826134493,1.6690335549414157,0.0017617759600969626,581.8,192,1443840,425.0,-0.010350851542898453,1236.0,0.8227993462234735
3992.5000000000014,0.7703969724476337,0.11650390625,15.968719154596329,142,2.5286247926443486,1.6694771699607371,0.0018175975628653787,573.33,192,1454080,425.0,-0.009846841619582847,1203.0,0.7621720913797617
4015.0000000000014,0.7023894912097604,0.1302001953125,15.968719297647477,143,2.43027616134845,1.671538758277893,0.0020222448351094697,583.8,191,1464320,400.0,-0.010883692018251168,1249.0,0.8004714760929346
