explained_variance,fps,PMM:episode_rewards,advantage_norm,policy_loss,P09:episode_rewards,epoch_idx,frames,episode_length,value_loss,P01:episode_rewards,policy_entropy,grad_norm
-1.3976724022626876,242,1.33,0.7019912197440863,-4.3879312361241315e-05,3.0,23,184000,179.69,0.005255917794202105,0.0,1.381164823770523,0.13564812739139825
-0.4575886446237564,242,1.09,0.7487232553213835,-7.311451496207155e-05,3.0,24,192000,169.98,0.005489409602669184,0.0,1.379309093952179,0.14719854500964633
-0.3063964170217514,244,1.05,0.7729040344804525,0.0005265678338400903,3.0,25,200000,168.1,0.005566803074179916,0.0,1.3701519453525544,0.15310194044843672
-0.30845949947834017,244,1.3,0.82259955778718,-0.0004411574009282049,3.0,26,208000,176.42,0.006149982289716718,0.0,1.3705089199543,0.1487103377803709
0.17011517882347107,245,1.14,0.7735716989636421,-0.000891767452339991,3.0,27,216000,169.82,0.00543545523789362,0.0,1.3756512546539306,0.1507330328425704
-0.22591507375240327,246,1.09,0.8124093081057072,-6.66805492801359e-05,3.0,28,224000,170.21,0.0060533054611005355,0.0,1.3751207661628724,0.15075739375229827
-0.13661811232566834,245,1.39,0.8641741945594549,-0.0008557141257915646,4.0,29,232000,181.11,0.0066859762720559955,0.0,1.377524081468582,0.17006613769261567
-0.24786894738674164,245,1.19,0.784010553881526,-0.0010469131777063013,3.0,30,240000,171.55,0.005497372993195313,0.0,1.374330816268921,0.16141347718528432
-0.7592471998929977,246,1.03,0.8307645881921053,-0.0012083789525786414,3.0,31,248000,162.76,0.006159617956291186,0.0,1.3678859448432923,0.17435742956781428
-0.4285785138607025,247,1.13,0.8046081028878689,0.0013993657464743592,3.0,32,256000,168.15,0.0056508933228906245,0.0,1.3813148605823518,0.15046290974956653
-0.2792372804880142,247,1.13,0.756881810426712,-0.0009916191111551597,3.0,33,264000,171.99,0.005514866769517539,0.0,1.3823732650279998,0.14301829317107392
-0.2182682818174362,248,1.05,0.7483614198863506,0.0010249740854487753,3.0,34,272000,170.06,0.00525911186436133,0.0,1.3816245341300963,0.14342121602155308
-0.3312654399871826,249,1.21,0.8902208179235458,-0.001188351094187965,4.0,35,280000,176.05,0.00657653992784617,0.0,1.3813102638721466,0.1825746420585464
0.17354524672031402,249,1.67,0.8904983785748481,-0.00011923495640075998,5.0,36,288000,194.61,0.006646325081674149,0.0,1.378789119720459,0.17195880189495252
0.49346239268779757,250,2.04,0.9385849772393704,0.00010133787407539784,6.0,37,296000,209.51,0.006949418613658054,0.0,1.3822496390342713,0.17226662423301925
-0.6008525049686432,251,2.09,0.8415204835683108,-0.00014876131783239543,6.0,38,304000,206.89,0.006393005999852903,0.0,1.3790867185592652,0.16732499895917002
-0.2099100911617279,251,1.67,0.8552116966247558,0.0009910074336949037,3.0,39,312000,192.43,0.006195450926898047,0.0,1.3820510268211366,0.16675336134313137
-0.3147954803705215,252,1.35,0.7854290292412043,-0.0004792202985845506,3.0,40,320000,181.5,0.005683694775143522,0.0,1.3835276448726654,0.15106147434594122
-0.49712023854255677,252,1.39,0.7587378051131963,0.0005957649658375885,3.0,41,328000,181.8,0.00503947686702304,0.0,1.3797138059139251,0.12668397997973022
-0.18671318292617797,252,1.44,0.8406529086083174,-0.0004030393470748095,3.1000000000000085,42,336000,182.54,0.005557120036755805,0.0,1.3793893134593964,0.16715297904418702
-0.5918042385578155,252,1.31,0.7277688051760197,-0.0008485402505903039,3.0,43,344000,177.95,0.0047801947967673186,0.0,1.3799198746681214,0.14168388886482047
-0.0315613043308258,252,1.26,0.8363986425101757,0.0002203177535557188,3.0,44,352000,176.39,0.00613005992534454,0.0,1.3798782050609588,0.16402695238880227
-0.4352386862039566,253,1.2,0.7395908917486668,-0.0004456603829021333,3.0,45,360000,177.32,0.004748249599579139,0.0,1.379090131521225,0.14038738987244673
-0.001166393756866455,253,1.23,0.7515153743326664,0.0011954780848463997,3.0,46,368000,177.63,0.004819971919059754,0.0,1.381573269367218,0.14905830871893985
-0.20742769479751588,253,1.25,0.7018362672626972,-0.00040487198915798215,3.0,47,376000,177.22,0.004279314845771296,0.0,1.3760531437397003,0.133238515984051
-0.640820888876915,254,1.27,0.7715998400002718,0.0016760090802563354,3.1000000000000085,48,384000,179.15,0.0052995026562712155,0.0,1.380842366218567,0.15518479890938253
-0.39737807631492617,254,1.16,0.740625244230032,-0.0002675573868327774,3.0,49,392000,173.81,0.004758986681408715,0.0,1.3765908420085906,0.13056211241105312
-0.3598639577627182,254,1.11,0.8126993252336979,-0.000993803702876903,3.0,50,400000,170.74,0.005776126191776711,0.0,1.3766929864883424,0.16795448810698532
-0.0538571172952652,254,1.25,0.80892483741045,-0.0018987919585197232,3.0,51,408000,175.1,0.005509167384880129,0.0,1.3760081124305725,0.1606424990852147
-0.44112033665180206,255,1.37,0.779358855932951,0.00054511844413355,3.0,52,416000,179.38,0.005327529030328151,0.0,1.3790341305732727,0.1415468378546269
-0.260690393447876,255,1.21,0.7706509663164616,-0.0001537179649471909,3.0,53,424000,174.21,0.005086345972085837,0.0,1.3794535636901855,0.14069122788768237
-0.36967996656894686,256,1.17,0.873861388862133,-0.00017136609880253673,3.0,54,432000,173.7,0.006283125800910057,0.0,1.3775752627849578,0.17089389630844087
0.2718454074859619,256,1.35,0.7636125999689102,-3.5313830303493886e-05,3.0,55,440000,182.3,0.004948996134480695,0.0,1.3797793006896972,0.14298666580563085
-0.18977351486682892,256,1.43,0.804280705228448,0.00047579536272678523,4.0,56,448000,184.75,0.005419297765765805,0.0,1.3758354794979095,0.14817301105387692
0.3237436556816101,256,1.6,0.8036193487048149,-0.00033531670167576523,4.0,57,456000,190.54,0.005482964340553735,0.0,1.3753097903728486,0.16065238988761726
0.060519598722457886,256,1.51,0.584106958284974,0.000436520314833615,3.0,58,464000,184.46,0.0033154056171042614,0.0,1.3767403483390808,0.10791567242469444
0.22652263462543487,256,1.56,0.8019779950380326,0.00020892862241453258,4.0,59,472000,184.75,0.005383857884153258,0.0,1.3804085910320283,0.1460609624864057
0.46738377928733826,256,1.65,0.7748450717329979,-0.0011836758350546007,4.0,60,480000,191.15,0.005056682861759327,0.0,1.3824561786651612,0.1418090651811784
0.2619979840517044,256,1.34,0.6792473467439413,0.0003179128264309838,3.0,61,488000,180.75,0.004117919458876713,0.0,1.384485136270523,0.12822153450874998
-0.16275176346302034,256,1.19,0.7668320405483245,-2.344137610634789e-05,3.0,62,496000,175.04,0.005165927995840321,0.0,1.3844107258319855,0.14766210357683035
0.01753050684928894,257,1.36,0.6793494839966298,-0.00015509588574786904,3.0,63,504000,182.93,0.0040854444885917475,0.0,1.3809581792354584,0.11957666609186209
-0.029654751420021056,257,1.27,0.7509860606491565,-0.0011080779903568328,3.0,64,512000,177.53,0.004692689791918383,0.0,1.37603990316391,0.14502216008081492
-3.5566740089654925,257,1.09,0.6842103834450245,-0.00039150623670138887,3.0,65,520000,168.11,0.00433835961681325,0.0,1.367749948501587,0.12605240723058533
0.047552509903907775,257,1.19,0.825422699302435,1.3009907852392645e-05,3.0,66,528000,172.32,0.006023413286457071,0.0,1.36880255818367,0.15672644862119137
-0.5327466362714768,257,1.28,0.7626765198260546,0.0004775868833530694,3.0,67,536000,176.79,0.004938119430371444,0.0,1.3782095980644227,0.14670533137206998
-0.6772056531906128,258,1.25,0.7690194945037365,-5.733755941037089e-05,3.0,68,544000,177.21,0.005220607757510151,0.0,1.3798202443122864,0.14043045607660867
0.3348479235172272,258,1.42,0.795335001423955,0.00041055941197555513,3.0,69,552000,185.29,0.005776364328630735,0.0,1.3841907429695128,0.13773402019298162
-0.14510679185390474,258,1.33,0.6749619748443365,-0.00046103802043944597,3.0,70,560000,182.08,0.003855815064162016,0.0,1.384219124317169,0.12898482675757708
-0.3928110361099243,258,1.24,0.7343365594744682,-0.00046589706296799703,3.0,71,568000,178.65,0.005081144644282176,0.0,1.384057456254959,0.1429192306145738
-1.3076596915721894,258,1.16,0.724560611397028,0.000513691027299501,3.0,72,576000,174.72,0.004452163331297925,0.0,1.3840999925136566,0.12041823829228657
0.16708392083644866,258,1.3,0.6878971223533153,-3.875855240039527e-05,3.0,73,584000,179.64,0.00399443147915008,0.0,1.381737221479416,0.11958911416612564
-0.4087857413291931,258,1.5,0.7835393166542053,-0.0003333738195942715,3.0,74,592000,186.77,0.005007728582422715,0.0,1.382826690673828,0.1318307981118316
-0.13636562824249268,258,1.37,0.7641594491899013,-0.0004763342774822377,3.0,75,600000,181.5,0.005185766798313125,0.0,1.3785745322704315,0.14181690502925398
0.1046061760187149,258,1.18,0.7035312633216381,0.00010447699518408627,3.0,76,608000,173.28,0.004406336129177362,0.0,1.3822409522533416,0.12342683195477479
0.2765726709365845,258,1.24,0.6318305400013924,0.0007760567285004071,3.0,77,616000,176.05,0.003546008970006369,0.0,1.3840374052524567,0.1055851284422728
0.3866465985774994,258,1.4,0.7313126035034656,0.0007341825496405363,4.0,78,624000,182.26,0.004756484801910119,0.0,1.3820932960510255,0.15603641529277282
0.26889960050582884,258,1.14,0.5333887860924006,-5.758905619586585e-05,4.0,79,632000,173.98,0.0027583715983928413,0.0,1.383978809118271,0.08736634047209067
-0.32172336339950564,258,1.05,0.6892356538772583,2.682300313608721e-05,3.0,80,640000,172.25,0.0038236331989173777,0.0,1.3842519974708558,0.12212990542828461
-0.606540687084198,258,1.2,0.6514863529801369,0.00020485200773691758,3.0,81,648000,174.2,0.003912381227564765,0.0,1.3835359191894532,0.12446242396348055
-0.6177861714363098,258,1.15,0.7007419694215059,1.6351556114386766e-05,3.0,82,656000,170.39,0.004077547248671181,0.0,1.3837318956851958,0.1227688166252116
0.19625046908855437,258,1.05,0.5521970919519663,-0.00018501327664125711,3.0,83,664000,169.05,0.0027072514223254983,0.0,1.384816644191742,0.0952681654098806
0.5390158402919769,259,1.4,0.7913443775475025,-0.0009793916600756348,4.0,84,672000,182.98,0.005380117683962453,0.0,1.380298260450363,0.1503037222774147
0.13345629513263702,259,1.77,0.7822767153382302,0.00019167448952430276,5.0,85,680000,197.45,0.004833804934460204,0.0,1.3828396010398865,0.13656968219843524
0.19138388991355895,259,1.86,0.6987471619993448,0.0002142650079804298,5.0,86,688000,200.35,0.004342323326054612,0.0,1.3837657535076142,0.11741991748221653
0.5303105330467224,259,1.58,0.7659750540554523,0.0007814230359508656,3.1000000000000085,87,696000,189.48,0.0049230106933100615,0.0,1.3841292655467987,0.1375468410737731
-0.8122220110893249,259,1.38,0.5958593829721213,-0.00017650857742410153,3.0,88,704000,180.11,0.0033945536347528104,0.0,1.3742142665386199,0.1122815419004427
0.09743825018405915,259,1.36,0.7071170578896999,0.0003574764919403606,3.0,89,712000,180.91,0.004230559846910183,0.0,1.3840705370903015,0.11847368778282333
-0.058859486579895016,259,1.27,0.6630957466363907,-0.00018790390517096965,3.0,90,720000,178.46,0.004217174104996957,0.0,1.3842747759819032,0.11197364265849165
0.054935524463653566,260,1.28,0.8041556290537119,-0.00010477284478838556,3.0,91,728000,181.09,0.0053280892109614795,0.0,1.3818438267707824,0.14123941033573006
0.25824311792850496,260,1.47,0.7711103254556656,-0.0006898355739849649,3.1000000000000085,92,736000,186.55,0.004718443210877012,0.0,1.3714678013324737,0.14414808168373255
-0.08632276535034179,260,1.49,0.7212938559800386,0.0004571975731232669,3.0,93,744000,181.59,0.004422724832038511,0.0,1.36348814368248,0.12351831019970602
0.11816905319690704,260,1.26,0.7320691049844027,-0.0008661250237491913,3.0,94,752000,172.55,0.004776382303462014,0.0,1.372021759748459,0.13596639572910735
0.07510645270347595,260,1.17,0.6565934631228447,0.00019762339419685304,3.0,95,760000,172.43,0.003744282710031257,0.0,1.3812187457084655,0.11382773734328593
-0.4272295194864273,260,1.22,0.7184106114506722,-0.0005325163601082749,3.0,96,768000,174.95,0.004372808552288916,0.0,1.3749455630779266,0.14107920189555856
-0.830656743645668,260,1.3,0.7039015822857618,-4.365195287391543e-05,3.0,97,776000,179.35,0.004359892187494552,0.0,1.3808607792854308,0.11838149947991045
0.08273151993751526,260,1.26,0.7895464566349983,0.00015503751114010812,3.0,98,784000,176.03,0.005149641504904139,0.0,1.3830348324775696,0.15052752755213097
-0.09793534517288208,260,1.39,0.7247483767569065,0.0003843869331467431,3.0,99,792000,181.16,0.004363430631783558,0.0,1.383154013156891,0.12387847610998798
-0.5728797090053558,259,1.4,0.661308057308197,-0.00045471277648175603,3.0,100,800000,184.2,0.003793696333450498,0.0,1.3846539330482484,0.11972900127493599
0.3227667510509491,260,1.3,0.6371755587309599,-0.0005140992969245417,3.0,101,808000,181.43,0.0036560458371968706,0.0,1.3828235936164857,0.10729884716512497
0.22246086955070496,259,1.2,0.6328843709826469,0.0005491144943516701,3.1000000000000085,102,816000,177.3,0.0036792589913966366,0.0,1.382985795736313,0.10832308146137808
-0.13181398630142213,259,1.24,0.7026326249539853,9.440261288546026e-05,3.1000000000000085,103,824000,177.28,0.004258092634700006,0.0,1.381194647550583,0.11874367577191541
0.24281875133514405,259,1.54,0.6965724678337574,-0.0005729249734213227,4.0,104,832000,188.9,0.003875776777713327,0.0,1.3839838886260987,0.11517702876242804
0.18353213906288146,259,1.6,0.634892795085907,0.00022705019320710563,4.0,105,840000,192.35,0.0036131007406220304,0.0,1.384234184026718,0.11046211282200342
0.3235545188188553,259,1.59,0.777305256575346,0.0002713112330820877,3.0,106,848000,191.12,0.0051333460096793715,0.0,1.385170452594757,0.13704635155493
0.20146449744701386,259,1.78,0.7092299346625804,-0.000945634178333421,4.0,107,856000,197.91,0.004563021605499671,0.0,1.383125947713852,0.1230120418677612
0.6585558927059174,259,1.78,0.7574723323434591,-0.00041757395752938463,4.1000000000000085,108,864000,195.11,0.0048310750158270825,0.0,1.3799213516712188,0.13493787607356253
0.37798729419708255,259,2.03,0.8347367942333221,-0.00015398698073113337,5.0,109,872000,206.44,0.005551683876547031,0.0,1.3827580285072327,0.13607330636430628
0.2721839356422424,259,1.88,0.6788337337970733,0.0007161772612016648,4.0,110,880000,201.57,0.0037472899083513768,0.0,1.3844000339508056,0.12191738735570516
-0.027877477407455446,259,1.26,0.6278379487991333,-0.00019817441745544783,3.0,111,888000,177.79,0.00352962720724463,0.0,1.3843177163600922,0.11489513910753438
-0.017082393169403076,259,1.21,0.656179616227746,-0.00017666105064563454,3.0,112,896000,174.43,0.003684579724940704,0.0,1.3850656354427338,0.11401641825780112
0.44772504150867465,259,1.31,0.7013803662359714,0.00035423755543888545,4.0,113,904000,178.23,0.004215028586622793,0.0,1.384679524898529,0.11701852384112199
0.2616990947723389,259,1.55,0.6970654371380806,0.00016470992763061075,4.0,114,912000,189.91,0.004151503132234211,0.0,1.3848508656024934,0.1146422404341247
-5.21304831981659,259,1.63,0.7066735500097274,-0.0006548211233348411,4.1000000000000085,115,920000,191.86,0.0043816899716330225,0.0,1.3819511282444,0.1231476641164416
0.5640851157903671,259,1.44,0.6168856975436211,0.000319216507486999,4.0,116,928000,183.95,0.003312264926280477,0.0,1.382351050376892,0.10319887792475523
0.6370745885372162,259,1.74,0.6766569370031357,0.00026725733245257287,4.0,117,936000,196.04,0.0037980040215916232,0.0,1.3811557948589326,0.10730181098653857
0.45804587602615354,259,1.67,0.723006322607398,0.0001953993266215548,4.0,118,944000,195.4,0.00431778311067319,0.0,1.381636949777603,0.12130379189574826
0.22700317144393922,259,1.87,0.6821903192996979,-0.0002134637085691793,4.1000000000000085,119,952000,203.94,0.004345296977626276,0.0,1.3837341797351836,0.12166370859518943
0.3669617450237274,259,1.79,0.7451878742873669,9.496699465671554e-05,4.0,120,960000,195.43,0.004635060189903015,0.0,1.384187786579132,0.12454160415475186
0.394086075425148,259,1.45,0.5870587933808565,0.0004832468334643636,3.0,121,968000,181.2,0.0027890048862900586,0.0,1.384755072593689,0.09892021747222807
0.12957455098628998,259,1.22,0.6066496489942074,0.00014553960267221555,3.0,122,976000,175.2,0.0029755647102138027,0.0,1.3849128139019014,0.10950102877066877
0.41140558660030363,259,1.22,0.6528299617022276,7.260248094098643e-06,4.0,123,984000,176.21,0.00363413944876811,0.0,1.3842058432102204,0.1146677797784407
0.641196066737175,259,1.39,0.6304083933681249,3.7079756693856326e-05,4.0,124,992000,183.78,0.003277210510786972,0.0,1.3842163240909577,0.10948370437157479
0.02914009988307953,259,1.53,0.7308803211152554,0.0006747999094659463,4.0,125,1000000,187.54,0.004562270122187328,0.0,1.3836238026618957,0.12862323714819368
0.5063576316833496,259,1.99,0.7305164474248886,-0.001417621749569662,5.0,126,1008000,205.33,0.004704952725151088,0.0,1.382374416589737,0.12190992457406664
0.44549420833587644,259,1.74,0.539229189157486,0.00021719880187447415,4.0,127,1016000,197.5,0.0027153705010277917,0.0,1.3805403983592988,0.09887824283289225
0.4843010169267654,259,1.47,0.6568462412059307,0.00044687581772450357,4.0,128,1024000,184.78,0.0037496705881494563,0.0,1.3832656478881835,0.10634776463127155
0.5776916038990021,259,1.43,0.5172470529377461,-5.172050936380401e-05,4.0,129,1032000,181.86,0.002473691744307871,0.0,1.3853418517112732,0.08100757679076402
0.5968675374984741,259,1.49,0.5853513314574957,-3.238042336306535e-06,4.0,130,1040000,185.89,0.0031124262211596945,0.0,1.3836557734012604,0.0969451447313779
0.6554550105333328,260,1.44,0.5393126209825277,0.0002866556678782217,4.0,131,1048000,185.73,0.0027108647100976668,0.0,1.383344647884369,0.08793015573945033
0.4274593609571457,260,1.48,0.6753423872590065,2.8779511048924177e-05,3.1000000000000085,132,1056000,185.32,0.0040923027844837635,0.0,1.384485422372818,0.11517510203082468
0.52068798661232,260,1.25,0.49875301092863084,0.00025048981420695783,3.0,133,1064000,176.49,0.002254547202173853,0.0,1.3852872455120087,0.07918031072320585
0.519101373553276,260,1.25,0.621817519813776,-0.0007680169245577417,3.1000000000000085,134,1072000,179.56,0.003614768764200562,0.0,1.3850763428211212,0.10326422475379812
0.45780301094055176,260,1.42,0.6893018513917923,0.000817506787716411,4.0,135,1080000,185.98,0.0037925318549969235,0.0,1.3852012073993683,0.11978013699510492
0.5178838634490966,260,1.34,0.4974252621084452,-0.00031545697931505855,3.0,136,1088000,180.51,0.0021306306787300857,0.0,1.3852856159210205,0.07923665773687923
0.26944062173366545,260,1.17,0.6447411352396011,-0.0009308112252620049,3.0,137,1096000,172.99,0.003736010028515011,0.0,1.3846217250823976,0.12329311765721729
0.4305021649599075,260,1.25,0.629980697631836,-0.00014924689450708682,3.0,138,1104000,176.85,0.0035193312587216497,0.0,1.3832478868961333,0.1083368968647604
-1.3366049134731293,260,1.29,0.6812142465263605,0.00015934946000925265,3.0,139,1112000,177.07,0.003951923641725443,0.0,1.383039072751999,0.11924462635375634
0.36613657653331755,260,1.25,0.6193497497588396,-1.677743421168998e-05,3.0,140,1120000,175.58,0.0032764779642457144,0.0,1.3825301373004912,0.11003809939516104
0.382420449256897,260,1.24,0.6227438246458769,-0.00010351708766393131,3.0,141,1128000,176.67,0.003373588832837413,0.0,1.3806492066383362,0.1033057867559115
0.12038427412509918,260,1.16,0.560558995604515,-6.844685471151024e-05,3.0,142,1136000,174.53,0.002688055529433768,0.0,1.3840385568141937,0.09806545564569387
0.30362705409526825,260,1.1,0.5922255428135395,-0.0001290714663991821,3.0,143,1144000,173.14,0.002891946121089859,0.0,1.3793579387664794,0.10189472582419354
-1.5343303310871124,260,1.16,0.6119848328828812,0.000115735060244333,3.0,144,1152000,172.56,0.0035068690477055497,0.0,1.3796526861190797,0.11638929770876279
0.543077574968338,260,1.21,0.6308767654001712,-0.00041757643870369063,3.0,145,1160000,173.71,0.0034283086404320786,0.0,1.3810008072853088,0.11271936696614512
0.02354611337184906,260,1.45,0.7132127630710602,-0.0001453347392816795,3.0,146,1168000,185.46,0.004117825067805825,0.0,1.377688583135605,0.1277486138914989
0.48090491712093353,260,1.41,0.5370974013954402,0.00011959401890635491,3.1000000000000085,147,1176000,183.76,0.0025601589295547456,0.0,1.3814150369167328,0.08932029189319372
0.16945837199687958,260,1.23,0.6327826231718063,0.0003085143130738288,3.0,148,1184000,176.93,0.0035794291028287263,0.0,1.38425253033638,0.10945768620266647
-0.3634206187725067,260,1.36,0.6287503840029239,-3.5002176591660824e-05,4.0,149,1192000,182.68,0.0034248635980475227,0.0,1.3844623696804046,0.10775464824906404
0.34512233078479765,260,1.25,0.4946706672012806,-0.0006411738110182341,3.1000000000000085,150,1200000,177.67,0.0021943304033629828,0.0,1.3835664367675782,0.09616104186535945
-0.5156531232595444,260,1.12,0.6049316217005253,0.00038126053812447935,3.0,151,1208000,171.81,0.0031040605426824186,0.0,1.3852169919013977,0.10419265208373371
-0.9346351063251496,261,1.52,0.7371836166083813,-0.0005393699699925491,4.0,152,1216000,186.26,0.004712038236029912,0.0,1.385194640159607,0.12205354310499615
0.3143914067745209,261,1.41,0.4902381254732609,0.0003021537949098274,3.1000000000000085,153,1224000,183.59,0.0023337903485662536,0.0,1.3852845585346223,0.07662664681677728
0.29595992565155027,261,1.15,0.6348911166936159,-1.786990622349549e-05,3.0,154,1232000,173.41,0.0034006064963614333,0.0,1.3842791783809663,0.11553021148650529
0.45532926321029665,261,1.41,0.6552082349359989,0.00017531825957121328,3.0,155,1240000,183.82,0.0037919513283122797,0.0,1.3830641746520995,0.10974474187208333
-0.12339530289173126,261,1.33,0.623808223605156,-0.0005644263062276878,3.0,156,1248000,179.43,0.0034523833003913752,0.0,1.3772201013565064,0.11608952462408662
-0.17692831218242644,261,1.05,0.5582430069893598,-0.0002155076082999585,3.0,157,1256000,167.74,0.0027402475898270495,0.0,1.377383325099945,0.09809783245599057
0.22455601751804352,261,1.08,0.5886151430755854,-0.0004153560777194798,2.1000000000000085,158,1264000,169.33,0.0029405359198426597,0.0,1.3790292572975158,0.1049391963132602
0.5301775115728379,261,1.22,0.5843094851076603,0.00019191114595741964,3.0,159,1272000,175.32,0.0027723868077009686,0.0,1.3825262427330016,0.10310926735682818
0.09267355978488923,261,1.34,0.6205088610202074,0.0003200445925904205,3.0,160,1280000,181.84,0.003347777679518913,0.0,1.3837974715232848,0.10072284132898975
0.12270303308963776,261,1.29,0.5210388215631246,-0.0001026817288948223,3.0,161,1288000,179.89,0.00243513285255176,0.0,1.3841287195682526,0.08299205795704342
0.5194705593585968,261,1.29,0.6652157032489776,-0.00047234577667040864,3.0,162,1296000,179.3,0.003905721705814358,0.0,1.3855268478393554,0.11619757302336256
0.34299186706542967,261,1.5,0.6679210546612739,1.313801360083744e-05,3.1000000000000085,163,1304000,185.35,0.003884184345515678,0.0,1.3843646156787872,0.11795997746503721
0.07526987135410308,261,1.4,0.549839564114809,-6.988406254095025e-05,3.0,164,1312000,181.64,0.002895292421162594,0.0,1.3829066681861877,0.09336154775485278
0.15591754913330078,261,1.22,0.5851370233297348,-0.00010825029905390692,3.0,165,1320000,175.3,0.0032019561554625397,0.0,1.3798694574832917,0.09997464594571819
0.1441270500421524,261,1.21,0.5092695941030979,0.00010509659288800322,3.0,166,1328000,175.33,0.0023643759026163026,0.0,1.3819155156612397,0.08172399617236804
0.21504200458526612,261,1.08,0.5967284634709358,-0.000853743701940175,3.0,167,1336000,170.74,0.002985271635116078,0.0,1.38302108168602,0.11281879695687394
0.48135245084762573,261,1.33,0.605872373431921,0.0007984972203848883,3.0,168,1344000,179.79,0.003207906309107784,0.0,1.384489699602127,0.10560695594397844
0.2934002190828323,262,1.44,0.6061865668743849,-0.00027928066221647894,3.1000000000000085,169,1352000,182.75,0.0033487843174953014,0.0,1.3846134948730469,0.10289848221230763
0.22919144690036775,262,1.4,0.5868331506848335,0.00046803962439298627,3.0,170,1360000,181.85,0.0027811684989137576,0.0,1.384014492034912,0.10296242365691496
0.5437188059091568,262,1.29,0.5478146356344223,-0.0007623957126634195,3.0,171,1368000,178.35,0.002560469018862932,0.0,1.381803456544876,0.0895475296377501
0.4989325147867203,262,1.19,0.5663146818429232,0.00025607743053114975,3.0,172,1376000,173.87,0.0028245738250552675,0.0,1.383997906446457,0.094074021542897
0.1332860106229782,262,1.35,0.5904508886486292,0.0002673689668063162,3.1000000000000085,173,1384000,180.72,0.0032268105731418474,0.0,1.3832903409004211,0.0960399296021332
