#{"t_start": 1542691270.2500796, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,6.142466
0.0,129,8.067496
0.0,129,10.083601
0.0,129,12.043339
0.0,125,14.887461
0.0,127,16.849438
1.0,173,19.479801
6.0,399,26.259986
1.0,157,28.716667
2.0,184,31.853811
2.0,199,34.962256
2.0,224,38.524336
5.0,312,43.637696
2.0,202,46.864882
1.0,173,49.751232
0.0,129,51.729625
0.0,127,53.595461
4.0,288,58.352762
0.0,127,60.308548
0.0,127,62.206006
0.0,123,64.115667
1.0,170,66.96787
3.0,250,70.995209
0.0,125,72.92035
1.0,157,75.561635
3.0,274,79.777475
0.0,129,81.718825
1.0,155,84.250799
1.0,175,87.093984
0.0,123,88.884764
2.0,202,92.271257
0.0,127,94.197912
0.0,129,96.222739
1.0,153,98.564377
0.0,129,100.774802
1.0,175,103.623073
2.0,202,106.854004
2.0,220,110.458827
0.0,127,112.313801
5.0,331,117.807578
1.0,175,120.597214
2.0,202,123.649119
5.0,310,128.898638
3.0,231,132.533294
2.0,217,136.164232
6.0,400,142.456867
0.0,129,144.520253
1.0,157,146.994424
0.0,127,148.902501
1.0,155,151.236798
2.0,200,154.611182
9.0,383,161.072161
1.0,173,163.685562
3.0,253,167.663114
3.0,232,171.566735
3.0,274,176.040679
0.0,129,178.169827
1.0,154,180.488003
1.0,170,183.215255
2.0,200,186.288573
2.0,222,189.870876
2.0,200,193.121897
3.0,271,197.665668
0.0,127,199.599505
2.0,198,202.700881
1.0,175,205.614391
0.0,127,207.585376
0.0,129,209.597343
2.0,200,212.9809
0.0,125,214.830809
1.0,171,217.516068
1.0,172,220.132795
4.0,299,225.006159
0.0,129,226.927398
2.0,224,230.743239
0.0,125,232.705095
0.0,129,234.585531
0.0,125,236.490167
1.0,170,239.300376
0.0,129,241.268243
0.0,127,243.259241
0.0,127,245.190084
2.0,204,248.607069
0.0,129,250.536449
1.0,177,253.247427
7.0,322,258.598083
0.0,127,260.555607
0.0,129,262.461097
1.0,176,265.46218
0.0,125,267.483089
2.0,220,270.879128
2.0,218,274.540854
1.0,175,277.275141
3.0,248,281.276661
0.0,127,283.308082
0.0,129,285.224763
1.0,175,288.04721
1.0,155,290.597431
1.0,158,292.974542
5.0,350,298.74847
0.0,123,300.729589
2.0,220,303.968233
0.0,125,305.804098
0.0,129,307.891915
1.0,153,310.231907
6.0,380,316.618885
0.0,127,318.522521
1.0,177,321.310486
2.0,186,324.201879
0.0,127,326.342198
1.0,176,329.023613
0.0,125,330.922486
5.0,364,336.859017
0.0,125,338.779044
0.0,127,340.701565
1.0,157,343.40048
8.0,376,349.578693
1.0,173,352.525659
1.0,155,354.840701
2.0,224,358.24888
3.0,250,362.343136
0.0,127,364.288244
1.0,175,367.131701
1.0,155,369.666905
1.0,175,372.555596
1.0,177,375.266455
1.0,157,377.936136
6.0,380,384.27775
1.0,175,387.235385
3.0,230,390.888417
1.0,157,393.320096
0.0,125,395.403438
2.0,225,399.03368
2.0,208,402.413048
1.0,172,405.291489
2.0,204,408.564181
1.0,155,410.952076
0.0,129,413.12594
2.0,201,416.330803
2.0,225,419.933098
2.0,203,423.489685
3.0,251,427.561768
1.0,171,430.21146
0.0,125,432.188402
1.0,173,434.98509
0.0,129,436.948144
2.0,224,440.746584
2.0,224,444.387
2.0,222,448.126885
2.0,199,451.190031
2.0,206,454.533059
0.0,129,456.658871
1.0,173,459.207155
0.0,129,461.200075
3.0,234,465.119769
2.0,198,468.203134
0.0,127,470.236514
3.0,252,474.412558
2.0,224,478.128723
2.0,200,481.328572
1.0,175,484.244349
1.0,174,486.874748
0.0,127,488.811571
0.0,127,490.997622
4.0,304,495.749476
0.0,123,497.71756
3.0,252,501.818508
5.0,331,507.236665
0.0,129,509.454096
2.0,202,512.57888
1.0,175,515.308591
2.0,220,518.969452
0.0,127,520.912167
0.0,127,522.779414
2.0,202,526.104488
0.0,125,527.964804
4.0,278,532.385844
0.0,127,534.641756
0.0,127,536.492346
10.0,431,543.60745
2.0,200,546.781224
0.0,129,548.755834
1.0,176,551.644362
0.0,129,553.659458
3.0,250,557.642413
4.0,299,562.631448
2.0,202,565.595273
2.0,222,569.321765
1.0,169,571.86745
0.0,125,573.712348
1.0,155,576.094137
3.0,231,580.171559
0.0,127,582.106783
0.0,127,584.014174
3.0,231,587.967623
1.0,174,590.788421
1.0,153,593.231118
1.0,178,596.31315
2.0,204,599.523118
0.0,123,601.367829
2.0,204,604.783104
0.0,129,606.799909
2.0,201,609.992202
0.0,123,612.111346
2.0,198,615.292269
0.0,129,617.218229
0.0,129,619.178409
1.0,173,622.062764
6.0,384,628.490756
1.0,153,630.961919
0.0,125,632.871943
0.0,127,634.747469
1.0,157,637.149614
2.0,203,640.627734
3.0,218,644.028299
0.0,127,645.920267
0.0,129,648.081109
0.0,125,649.975495
2.0,202,653.116887
1.0,176,656.02048
2.0,218,659.492315
1.0,157,661.885214
1.0,174,664.787043
3.0,252,668.878509
3.0,231,672.753889
2.0,203,675.972918
1.0,155,678.379748
1.0,172,681.090762
3.0,268,685.530746
1.0,157,687.992466
0.0,127,690.116158
5.0,328,695.423749
0.0,129,697.389484
0.0,125,699.466732
0.0,127,701.388404
1.0,176,704.035752
0.0,127,705.901347
0.0,129,707.964536
3.0,215,711.456107
0.0,129,713.384735
0.0,129,715.392132
0.0,129,717.527237
4.0,297,722.2201
1.0,174,725.110966
4.0,299,730.04965
4.0,276,734.556122
0.0,125,736.420246
0.0,127,738.384203
0.0,127,740.362787
3.0,247,744.524081
1.0,174,747.212284
2.0,219,750.880808
0.0,129,752.776987
1.0,153,755.186256
4.0,301,760.253676
5.0,311,765.296561
0.0,129,767.267837
1.0,153,769.837875
2.0,200,772.958441
3.0,265,777.306451
3.0,250,781.316482
0.0,127,783.271306
0.0,127,785.379899
2.0,222,788.791927
3.0,228,792.361144
3.0,270,796.723825
0.0,125,798.636302
0.0,123,800.435865
0.0,127,802.571554
0.0,129,804.574497
1.0,173,807.32733
1.0,178,810.033638
1.0,157,812.69067
2.0,188,815.741668
1.0,172,818.561577
2.0,220,822.145736
2.0,224,825.798979
1.0,153,828.082289
0.0,127,830.119193
3.0,270,834.429501
2.0,222,838.135228
0.0,129,840.087408
1.0,157,842.470831
2.0,202,845.773108
3.0,251,849.738897
1.0,176,852.67356
4.0,258,857.027892
2.0,203,860.314566
2.0,206,863.628024
4.0,282,868.07514
0.0,127,870.100355
0.0,127,872.137839
0.0,127,873.994424
0.0,129,875.969392
3.0,271,880.531659
2.0,199,883.681861
2.0,201,886.88131
1.0,172,889.718104
0.0,127,891.634428
0.0,129,893.688852
0.0,127,895.680519
1.0,153,898.184941
2.0,227,901.840627
1.0,157,904.272377
0.0,125,906.070688
1.0,177,909.039213
1.0,155,911.582472
0.0,129,913.603313
2.0,223,917.362855
3.0,211,920.688795
0.0,125,922.544929
1.0,173,925.272215
3.0,236,928.918892
0.0,125,930.764285
2.0,208,934.126749
1.0,176,936.944423
1.0,173,939.67517
0.0,127,941.81584
0.0,125,943.663518
0.0,127,945.608949
3.0,273,950.061429
1.0,176,952.851378
1.0,158,955.337129
3.0,251,959.478908
3.0,237,963.216471
1.0,177,966.011068
2.0,224,969.670857
2.0,222,973.236659
0.0,129,975.332891
0.0,129,977.428568
1.0,173,980.170893
2.0,221,983.659106
1.0,175,986.54064
4.0,301,991.43034
2.0,202,994.725183
3.0,250,998.673575
3.0,246,1002.781815
0.0,129,1004.758527
2.0,207,1007.968543
2.0,223,1011.753931
2.0,183,1014.592193
2.0,207,1017.780773
0.0,127,1019.908174
0.0,129,1021.807406
1.0,157,1024.279552
1.0,173,1027.109708
2.0,203,1030.484888
0.0,127,1032.483649
0.0,127,1034.417515
0.0,129,1036.530211
5.0,348,1042.099847
1.0,173,1045.034319
2.0,202,1048.104015
1.0,173,1050.798255
2.0,184,1053.993698
0.0,127,1055.947221
0.0,127,1057.901097
2.0,201,1061.039794
1.0,155,1063.648593
0.0,127,1065.43266
0.0,125,1067.335884
2.0,226,1071.116031
0.0,127,1073.056666
3.0,272,1077.342038
3.0,215,1081.119493
1.0,157,1083.531709
0.0,129,1085.462907
2.0,219,1089.235365
0.0,127,1091.122801
1.0,176,1093.803111
1.0,175,1096.487516
0.0,129,1098.716094
0.0,127,1100.6591
0.0,129,1102.578198
3.0,216,1106.233501
2.0,201,1109.406941
2.0,225,1113.03411
2.0,201,1116.461631
1.0,155,1118.824884
1.0,155,1121.336657
1.0,175,1124.168127
0.0,125,1126.056066
2.0,201,1129.280216
2.0,201,1132.585521
1.0,175,1135.340423
4.0,299,1140.144785
0.0,129,1142.312361
1.0,155,1144.757443
0.0,127,1146.64495
0.0,129,1148.535538
1.0,174,1151.469364
5.0,331,1156.83301
2.0,220,1160.482264
3.0,251,1164.403218
0.0,129,1166.570912
4.0,279,1171.056118
0.0,127,1173.019027
0.0,129,1175.162205
0.0,125,1177.017596
0.0,127,1178.958882
0.0,125,1180.959455
0.0,127,1182.854715
0.0,127,1184.852772
0.0,127,1186.874441
4.0,322,1191.985898
2.0,202,1195.305995
0.0,125,1197.076778
1.0,172,1199.741025
3.0,230,1203.559722
1.0,173,1206.276401
0.0,129,1208.155526
1.0,173,1211.072186
1.0,153,1213.459976
0.0,129,1215.401495
1.0,157,1217.768595
1.0,173,1220.617414
0.0,127,1222.47873
0.0,129,1224.356995
2.0,199,1227.775617
3.0,248,1231.653796
4.0,279,1236.156062
0.0,127,1238.096166
0.0,129,1239.952147
1.0,177,1242.651054
1.0,175,1245.662971
0.0,129,1247.65861
0.0,125,1249.535894
3.0,230,1253.368819
3.0,250,1257.427684
2.0,186,1260.360034
0.0,127,1262.502045
0.0,129,1264.38305
1.0,157,1266.787432
0.0,127,1268.559121
0.0,127,1270.775764
2.0,222,1274.459394
4.0,297,1279.49301
1.0,154,1281.862633
2.0,219,1285.146156
1.0,175,1287.922441
0.0,129,1289.847885
0.0,129,1291.893533
1.0,176,1294.696489
1.0,153,1297.284209
5.0,308,1302.268577
3.0,210,1305.712819
1.0,173,1308.339134
0.0,127,1310.212079
1.0,170,1313.108142
1.0,174,1315.787173
3.0,230,1319.388132
0.0,127,1321.330864
3.0,266,1325.796638
2.0,201,1328.848901
2.0,220,1332.51333
0.0,129,1334.464301
1.0,155,1336.876636
1.0,157,1339.524994
2.0,225,1343.118588
2.0,221,1346.568652
2.0,221,1350.382648
6.0,399,1356.918375
0.0,127,1358.830286
0.0,127,1360.79446
3.0,248,1364.993009
0.0,127,1366.884392
1.0,155,1369.26971
2.0,218,1372.670098
0.0,129,1374.89066
1.0,153,1377.274144
1.0,153,1379.604655
0.0,127,1381.506765
6.0,382,1388.014072
3.0,253,1392.215413
0.0,127,1394.168171
3.0,269,1398.551254
2.0,220,1402.232259
1.0,157,1404.651066
0.0,127,1406.584269
3.0,252,1410.761661
0.0,127,1412.743292
2.0,202,1415.902547
0.0,129,1418.068509
0.0,127,1420.00881
0.0,127,1421.855536
0.0,127,1423.849458
0.0,129,1426.042491
0.0,129,1427.980209
0.0,123,1429.74096
0.0,129,1431.783025
1.0,153,1434.045322
2.0,200,1437.398231
1.0,175,1440.143499
7.0,425,1447.140879
1.0,171,1449.928112
0.0,127,1451.928029
2.0,219,1455.377847
1.0,157,1457.789342
2.0,221,1461.451544
3.0,268,1465.756136
5.0,350,1471.575262
3.0,213,1474.791264
0.0,127,1476.756959
0.0,127,1478.920772
0.0,127,1480.857446
2.0,202,1484.043434
0.0,125,1486.066624
0.0,127,1487.853674
0.0,129,1489.822448
0.0,127,1491.679062
3.0,270,1496.290682
3.0,230,1499.886671
0.0,129,1501.880121
4.0,321,1507.16022
2.0,223,1510.639151
4.0,278,1515.196042
1.0,173,1517.92591
1.0,157,1520.526007
0.0,125,1522.340447
1.0,155,1524.615685
4.0,261,1528.993923
1.0,157,1531.404646
3.0,251,1535.263627
3.0,271,1539.779568
0.0,129,1541.646699
1.0,173,1544.370773
4.0,260,1548.827813
0.0,125,1550.713652
1.0,155,1553.089139
0.0,127,1555.322776
0.0,127,1557.235438
1.0,155,1559.656605
0.0,127,1561.507202
0.0,129,1563.668266
1.0,174,1566.484485
0.0,129,1568.414328
2.0,219,1571.785332
0.0,129,1573.979066
2.0,207,1577.200199
2.0,192,1580.357557
1.0,151,1582.812766
0.0,127,1584.689903
0.0,127,1586.59213
3.0,276,1591.174027
1.0,172,1593.816498
0.0,127,1595.668787
0.0,129,1597.640047
0.0,127,1599.697417
0.0,125,1601.56707
3.0,250,1605.442814
0.0,125,1607.577346
0.0,129,1609.456419
4.0,280,1613.914526
0.0,125,1615.985334
1.0,155,1618.511961
9.0,401,1625.200325
1.0,154,1627.523127
9.0,404,1634.15097
0.0,129,1636.056647
0.0,127,1637.986472
0.0,123,1639.815406
4.0,319,1645.106668
5.0,350,1651.063209
2.0,223,1654.682319
0.0,129,1656.712283
0.0,127,1658.8591
0.0,127,1660.786744
1.0,155,1663.183059
2.0,187,1666.090694
2.0,225,1669.799174
1.0,156,1672.053947
5.0,333,1677.76627
1.0,157,1680.154373
3.0,272,1684.790223
3.0,253,1688.605362
0.0,129,1690.577768
1.0,177,1693.454323
2.0,224,1696.975282
2.0,202,1700.083408
3.0,250,1704.370557
0.0,127,1706.263934
3.0,247,1710.399261
0.0,127,1712.375863
