#{"t_start": 1542691270.358985, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,5.984828
0.0,127,7.858644
4.0,300,13.765115
0.0,127,15.70625
0.0,125,17.657826
4.0,317,22.892927
0.0,129,24.909658
0.0,127,26.816564
2.0,202,30.02342
1.0,155,32.62901
0.0,123,34.4829
2.0,224,38.04847
1.0,174,40.833662
1.0,177,43.611313
0.0,129,45.560784
1.0,178,48.52572
1.0,178,51.347552
0.0,129,53.294768
2.0,200,56.31086
1.0,155,58.899909
0.0,125,60.912399
0.0,127,62.753413
0.0,127,64.789588
0.0,129,66.893385
0.0,127,68.918565
1.0,175,71.544309
1.0,151,73.876913
0.0,129,76.096763
5.0,328,81.200793
0.0,127,83.313807
1.0,173,86.019273
1.0,173,88.715326
0.0,129,90.642818
0.0,129,92.783354
1.0,177,95.639105
0.0,129,97.563753
1.0,157,100.039526
0.0,127,102.254402
2.0,206,105.573682
0.0,125,107.481158
0.0,125,109.497983
1.0,155,111.797829
0.0,129,113.726139
0.0,125,115.594164
0.0,127,117.659796
0.0,127,119.591867
1.0,173,122.20752
3.0,233,125.908667
4.0,281,130.764511
2.0,200,133.830249
3.0,233,137.589875
2.0,187,140.395295
4.0,300,145.439872
2.0,203,148.570678
0.0,125,150.407239
1.0,171,153.275742
0.0,127,155.228453
1.0,160,157.817042
6.0,276,162.306341
2.0,187,165.210261
2.0,203,168.329993
1.0,157,170.905779
3.0,250,175.022099
0.0,129,176.959588
1.0,155,179.490979
1.0,171,182.246061
2.0,198,185.280748
0.0,127,187.38156
0.0,127,189.199859
0.0,129,191.136647
1.0,151,193.542568
0.0,127,195.661424
0.0,129,197.581954
5.0,350,203.247298
1.0,155,205.843163
1.0,173,208.637867
0.0,129,210.695112
0.0,129,212.782404
0.0,127,214.672951
0.0,125,216.5955
0.0,129,218.474459
6.0,398,225.034147
0.0,129,226.972931
0.0,127,228.953002
0.0,125,231.027085
2.0,202,234.177303
1.0,176,236.941435
2.0,220,240.655444
2.0,202,243.916815
0.0,125,245.815706
3.0,229,249.653612
10.0,519,258.283915
0.0,127,260.221529
3.0,256,264.55873
1.0,170,267.286384
2.0,188,270.15467
0.0,127,272.079572
2.0,203,275.507047
0.0,129,277.461202
2.0,221,280.95684
1.0,157,283.544548
0.0,125,285.419301
0.0,125,287.314452
0.0,127,289.235855
1.0,171,292.057899
1.0,175,294.822991
0.0,127,296.755807
0.0,123,298.570595
6.0,362,304.385501
3.0,248,308.396908
1.0,153,310.763582
3.0,270,315.135263
2.0,220,318.806489
0.0,125,320.647958
0.0,129,322.588232
1.0,157,325.270219
0.0,127,327.114177
2.0,225,330.69251
4.0,301,335.553282
1.0,175,338.278728
4.0,286,343.19755
1.0,173,345.946012
0.0,127,347.897075
0.0,127,349.832349
3.0,232,353.659505
6.0,396,360.157764
1.0,153,362.438337
0.0,127,364.41312
1.0,155,366.864797
1.0,173,369.74534
1.0,153,372.177643
0.0,125,374.060956
0.0,129,376.004547
1.0,157,378.729832
0.0,125,380.709012
0.0,127,382.601337
3.0,255,386.880382
0.0,127,388.938762
1.0,173,391.599543
2.0,201,394.939587
3.0,248,398.954471
0.0,129,400.934701
2.0,202,404.417192
0.0,129,406.323165
0.0,127,408.28522
2.0,208,411.781721
2.0,225,415.37229
1.0,176,418.172204
1.0,153,420.759594
2.0,202,424.0212
4.0,280,428.5733
0.0,123,430.548468
0.0,125,432.442775
1.0,155,434.951756
3.0,218,438.611007
1.0,175,441.467803
0.0,127,443.460721
1.0,173,446.127912
0.0,129,448.254289
0.0,129,450.113681
3.0,252,454.238369
2.0,202,457.626959
3.0,269,461.828562
1.0,157,464.425695
0.0,127,466.340896
0.0,129,468.268546
0.0,127,470.298585
4.0,272,474.86372
0.0,129,476.903134
4.0,301,482.084215
6.0,376,488.155575
1.0,173,491.079322
0.0,127,492.922772
2.0,222,496.425296
3.0,233,500.259148
0.0,125,502.093434
2.0,200,505.273375
0.0,123,507.170738
2.0,206,510.635065
3.0,252,514.679752
2.0,198,518.003806
4.0,283,522.457615
3.0,250,526.599644
3.0,236,530.328261
1.0,176,533.147978
0.0,125,535.246322
0.0,129,537.139581
0.0,127,538.964994
4.0,281,543.665394
0.0,125,545.559217
0.0,129,547.471986
1.0,175,550.273652
2.0,220,553.953877
3.0,237,557.724105
1.0,174,560.59756
0.0,123,562.416902
6.0,399,568.905287
2.0,204,572.107286
1.0,173,574.753296
0.0,127,576.941357
1.0,155,579.354867
4.0,299,584.259961
1.0,175,587.252943
0.0,127,589.305364
1.0,155,591.711369
0.0,127,593.675933
1.0,173,596.728224
2.0,200,599.863435
1.0,173,602.515636
0.0,129,604.674149
1.0,157,607.184574
0.0,129,609.13401
0.0,129,611.139614
0.0,129,613.380543
2.0,209,616.603134
0.0,125,618.562947
7.0,321,623.939542
0.0,129,625.990301
5.0,311,631.204244
1.0,173,633.899822
3.0,249,638.076281
3.0,246,642.033854
0.0,129,643.968496
5.0,352,649.864196
4.0,264,654.106928
0.0,127,656.183298
2.0,206,659.416397
1.0,155,661.731204
2.0,202,665.163546
0.0,127,667.136511
3.0,250,671.142593
1.0,175,674.075777
1.0,173,676.743168
0.0,129,678.684801
0.0,127,680.655678
1.0,155,683.218882
0.0,129,685.125438
2.0,184,688.085688
0.0,125,690.16978
1.0,173,692.791723
0.0,127,694.696026
1.0,171,697.437863
2.0,226,701.203056
2.0,219,704.594803
2.0,201,707.795591
1.0,171,710.566649
3.0,236,714.299778
0.0,127,716.526012
1.0,155,718.871122
2.0,198,721.86006
0.0,125,723.747427
0.0,129,725.895339
0.0,129,727.848903
2.0,205,731.134139
2.0,200,734.378584
1.0,157,736.779584
0.0,127,738.813318
1.0,155,741.200289
0.0,129,743.339437
0.0,127,745.339827
4.0,299,750.091198
1.0,176,753.043339
1.0,155,755.471454
1.0,176,758.131386
7.0,321,763.590761
1.0,173,766.340849
1.0,155,768.863776
0.0,127,770.801855
1.0,159,773.300403
0.0,129,775.165735
0.0,129,777.250856
0.0,129,779.130584
1.0,174,781.948126
0.0,127,783.856745
1.0,157,786.473033
2.0,222,789.820677
1.0,176,792.613595
0.0,127,794.627609
1.0,172,797.222398
4.0,297,802.213586
2.0,224,805.829904
1.0,176,808.533355
2.0,201,811.919502
2.0,224,815.600533
0.0,127,817.581902
0.0,125,819.504118
2.0,223,823.209281
0.0,129,825.187545
7.0,406,831.811474
0.0,123,833.731977
0.0,125,835.720015
0.0,125,837.66256
0.0,127,839.555295
0.0,125,841.407719
2.0,202,844.487076
0.0,127,846.573711
0.0,129,848.526696
0.0,127,850.588335
0.0,127,852.609765
1.0,173,855.502066
0.0,127,857.467713
1.0,152,859.807227
1.0,155,862.158031
2.0,225,865.804916
3.0,254,869.925359
4.0,320,875.197632
1.0,157,877.60111
0.0,127,879.526999
4.0,278,884.267616
1.0,175,887.064714
2.0,202,890.364107
1.0,155,892.777886
1.0,173,895.637503
3.0,249,899.695318
0.0,125,901.663739
0.0,129,903.604253
1.0,178,906.517851
0.0,123,908.362551
0.0,127,910.372308
0.0,125,912.363646
2.0,199,915.806055
1.0,177,918.504539
1.0,173,921.151447
1.0,153,923.462647
2.0,205,926.765763
1.0,157,929.116086
7.0,440,936.357658
0.0,127,938.348241
1.0,157,941.017692
1.0,170,943.688478
2.0,223,947.223185
6.0,397,953.793178
5.0,339,959.496186
2.0,205,962.700342
0.0,129,964.669747
9.0,403,971.4341
0.0,125,973.322145
0.0,129,975.611971
1.0,155,977.8897
3.0,214,981.337904
1.0,171,984.006527
4.0,277,988.632155
0.0,129,990.521715
0.0,129,992.550748
2.0,204,995.854865
0.0,129,997.754007
5.0,347,1003.626055
2.0,221,1007.055717
2.0,198,1010.488332
0.0,125,1012.299564
2.0,202,1015.476884
2.0,204,1018.87607
1.0,174,1021.473713
2.0,224,1025.063627
