frames,clip_fraction,episode_length,PMM:episode_rewards,advantage_norm,policy_loss,value_loss,epoch_idx,explained_variance,P09:episode_rewards,P01:episode_rewards,approx_kl_divergence,policy_entropy,grad_norm,fps
2805760,0.0,334.03,189.5,15.96871822476387,-0.0004396934486067039,0.02321286154910922,274,1.2293457984924316e-08,455.0000000000004,47.50000000000001,7.290236341930267e-05,1.786180616915226,0.056587440159572455,198
2816000,0.0,330.25,175.75,15.968718123435973,-0.00033453506457590263,0.021064582746475935,275,-2.0116567611694337e-08,300.0,50.0,6.492860855913384e-05,1.7765280246734618,0.054940559211193604,198
2826240,0.0,336.05,181.0,15.968718266487121,-0.0005536938733712304,0.021068084967555478,276,-7.078051567077636e-09,310.00000000000085,25.0,9.786131456657188e-05,1.7859516479074955,0.05521168917814786,198
2836480,0.0,334.61,173.25,15.9687180519104,-0.000324232384627976,0.01785679588210769,277,1.6391277313232423e-08,300.0,25.0,5.91257232214204e-05,1.7870038479566575,0.05171098812715804,198
2846720,0.0,332.68,157.75,15.96871801018715,-0.00030580153506889476,0.018732790614012628,278,-2.6077032089233397e-09,300.0,25.0,6.340575934817849e-05,1.7867991007864474,0.056094467072826025,198
2856960,0.0,334.58,171.75,15.968718254566193,-0.00035735767414735164,0.022080367497983387,279,-8.195638656616212e-09,385.00000000000085,25.0,5.615272021906037e-05,1.7868991777300836,0.05582645902243431,198
2867200,0.0,339.54,176.0,15.968718099594117,-0.00043269830766803354,0.020444965874776243,280,1.1548399925231934e-08,385.00000000000085,50.0,8.138428498369877e-05,1.7837126530706882,0.055818955846157634,198
2877440,0.0,342.57,179.5,15.968717992305756,-0.0004869467342359712,0.01849333798454609,281,1.1548399925231934e-08,407.5000000000006,50.0,8.687567987788469e-05,1.7848534718155862,0.057989343987479014,198
2887680,0.0,335.59,154.25,15.968718254566193,-0.0003353379466716433,0.020829245419008657,282,-2.7567148208618165e-08,277.5000000000002,47.50000000000001,6.285000371306638e-05,1.7847802124917507,0.0539457923773885,198
2897920,0.0,338.42,174.5,15.968718159198762,-0.00034348340777796694,0.02242078716517426,283,-1.30385160446167e-08,310.00000000000085,50.0,6.003908014324821e-05,1.7860194146633148,0.053496873164710704,198
2908160,0.0,332.4,167.25,15.968718194961548,-0.00037427242241392376,0.01872718729719054,284,-1.564621925354004e-08,300.0,25.0,6.984519369979125e-05,1.7868318498134612,0.05760120108245602,198
2918400,0.0,335.65,182.5,15.968718242645263,-0.0003145116676023463,0.021857485704822467,285,-2.0116567611694337e-08,400.0,25.0,5.931504540406252e-05,1.7864639952778816,0.05547238774850708,198
2928640,0.0,332.42,179.0,15.968718123435973,-0.0005816832010168583,0.020620297282584944,286,-1.080334186553955e-08,355.00000000000045,25.0,8.24686045591605e-05,1.779466560482979,0.05668651082467362,198
2938880,0.0,334.9,181.5,15.968718034029006,-0.0003754582136934914,0.020445847226073965,287,1.564621925354004e-08,355.00000000000045,47.50000000000001,7.710737136061852e-05,1.7717612899839879,0.057764624039255155,198
2949120,0.0,340.32,200.25,15.968718284368515,-0.0003611411994370428,0.021317740631639027,288,-1.4528632164001465e-08,477.5000000000002,25.0,6.624166473097048e-05,1.7730324506759643,0.05848570138470891,198
2959360,0.0,341.74,201.0,15.968717926740647,-0.0004181874326604884,0.018829994890256784,289,-1.7508864402770997e-08,525.0,25.0,7.768207976930342e-05,1.7811212204396725,0.05703880148750177,198
2969600,0.0,337.16,189.75,15.968718177080154,-0.0005655327797285282,0.02072618786478415,290,1.4156103134155273e-08,455.0000000000004,25.0,9.487132739796066e-05,1.7833384439349174,0.05835320302062393,198
2979840,0.0,331.2,173.75,15.968718075752259,-0.0003435693637584336,0.01969148032076191,291,-8.940696716308593e-09,400.0,25.0,5.2818851416880366e-05,1.7792550355196,0.056857026531527556,198
2990080,0.0,326.99,159.75,15.96871799826622,-0.0003272496218414744,0.018434589658863843,292,-5.587935447692871e-09,305.00000000000045,25.0,6.349461020711544e-05,1.78261998295784,0.05535127730658625,198
3000320,0.0,325.42,156.5,15.968718105554581,-0.0005122025318996748,0.02194817680865526,293,-2.0861625671386717e-08,300.0,25.0,6.734136295092342e-05,1.774224378168583,0.05608123953643477,198
3010560,0.0,338.43,174.5,15.968718159198762,-0.0003189805083820829,0.02298216781928204,294,-3.7252902984619143e-10,325.0,47.50000000000001,6.744633833051239e-05,1.7721436113119124,0.055281185494991544,198
3020800,0.0,341.58,186.75,15.968718105554581,-0.0005532435374334454,0.022642010572599246,295,-1.6391277313232423e-08,325.0,50.0,9.055128662822653e-05,1.7769371926784516,0.05820114951571971,198
3031040,0.0,342.44,194.5,15.968717992305756,-0.0003947327408241108,0.022163402542355472,296,7.82310962677002e-09,327.5000000000002,25.0,6.928143092430617e-05,1.777848096191883,0.05662266334141698,198
3041280,0.0,335.71,181.0,15.968718087673187,-0.0005997325431962963,0.02142560968059115,297,-1.601874828338623e-08,300.0,25.0,9.476281051608026e-05,1.7852008804678916,0.057501202187507636,198
3051520,0.0,332.62,165.25,15.968717956542969,-0.0004953267129167216,0.017817543540149926,298,-8.195638656616212e-09,277.5000000000002,25.0,8.161027026059031e-05,1.7889645293354988,0.05486769699114948,198
3061760,0.0,335.31,166.0,15.968718200922012,-0.0004765425823279656,0.02277813283726573,299,-9.685754776000977e-09,325.0,25.0,8.758606900833854e-05,1.7884118929505348,0.055815244051420264,198
3072000,0.0,338.25,175.25,15.968718081712723,-0.0003868863834213698,0.020107009302591905,300,-1.1175870895385742e-08,327.5000000000002,25.0,6.573148855135714e-05,1.7897671319544315,0.056190158789429775,198
3082240,0.0,335.9,176.75,15.968718242645263,-0.00024745002228883096,0.022005168652685824,301,-7.078051567077636e-09,327.5000000000002,25.0,4.705183110926825e-05,1.7864374838769437,0.05321963488225713,198
3092480,0.0,337.71,191.25,15.968718141317368,-0.00044938236896996386,0.021328415645984932,302,-6.7055225372314455e-09,385.00000000000085,47.50000000000001,7.24331282764723e-05,1.7836970821022988,0.05516569202928536,198
3102720,0.0,348.54,211.25,15.968718320131302,-0.0003026685720215028,0.02598438047862146,303,-5.587935447692871e-09,475.0,50.0,5.0608051464706703e-05,1.7830132238566876,0.052993923864568485,198
3112960,0.0,347.27,210.0,15.968718165159226,-0.0004475591729715234,0.020219838538469048,304,-2.5331974029541015e-08,477.5000000000002,50.0,7.938943244329977e-05,1.782079630345106,0.05914490249229256,198
3123200,0.0,345.5,222.25,15.96871789097786,-0.0003325077843328472,0.022842264111386613,305,-2.7194619178771972e-08,525.0,47.50000000000001,5.651474338028706e-05,1.782048024237156,0.056068452722636865,198
3133440,0.0,342.73,216.25,15.968718063831329,-0.0004582080971886171,0.02035452516574878,306,7.078051567077636e-09,502.5000000000002,25.0,7.354189310797566e-05,1.7848328359425067,0.05501547016517867,198
3143680,0.0,339.86,211.0,15.968718183040618,-0.0003702734433318255,0.02231249720789492,307,1.4901161193847656e-08,500.0,50.0,6.779494843751621e-05,1.7834351904690267,0.05642076498981161,198
3153920,0.0,338.62,191.25,15.968718039989472,-0.0001806880558433477,0.02099352632067166,308,-1.4901161193847656e-08,500.0,50.0,3.779105468577626e-05,1.7877493180334567,0.056116679471068895,198
3164160,0.0,338.85,187.5,15.968718039989472,-0.0004300201730075059,0.020540303859161214,309,2.644956111907959e-08,375.0,50.0,6.910323459035084e-05,1.7881908506155013,0.05544940518428243,198
3174400,0.0,337.43,184.25,15.968718177080154,-0.000478780689809355,0.022909214167157188,310,-1.862645149230957e-08,375.0,50.0,7.087437154531528e-05,1.7763252086937427,0.0568263973939521,198
3184640,0.0,346.29,186.5,15.968718218803406,-0.0004254296607541619,0.024264919327106328,311,-1.825392246246338e-08,327.5000000000002,50.0,7.044572946419691e-05,1.7699087798595428,0.05596781219684259,198
3194880,0.0,345.02,199.75,15.968718063831329,-0.0003967922821175307,0.022067918024549726,312,3.7252902984619143e-10,350.0,50.0,7.934695054938601e-05,1.7799558728933333,0.058645041448106415,198
3205120,0.0,339.98,191.0,15.968717902898788,-0.0004500353868934326,0.02155298488214612,313,-3.5390257835388184e-08,327.5000000000002,50.0,8.470469452781515e-05,1.7860488303005695,0.059025423984745695,198
3215360,0.0,338.51,204.75,15.968718260526657,-0.0004233868789015105,0.023999138694489375,314,-1.2293457984924316e-08,477.5000000000002,50.0,6.661848407194527e-05,1.7861405290663241,0.056438235708076254,198
3225600,0.0012939453125,338.57,206.75,15.968718189001084,-0.0005893087258300511,0.023621069133514538,315,-2.2351741790771484e-08,452.50000000000017,50.0,8.693549010647672e-05,1.776650382578373,0.05561382817414445,198
3235840,0.0,343.58,212.25,15.968718189001084,-0.00047587318185833284,0.02298203104874119,316,-4.097819328308106e-09,455.0000000000004,25.0,7.987715025663533e-05,1.7804507799446583,0.05786094702191248,198
3246080,0.0,343.48,209.75,15.9687180519104,-0.0005419591321697226,0.019712949986569583,317,-1.7881393432617187e-08,455.0000000000004,25.0,8.280210796769438e-05,1.7747866116464137,0.059139248336588915,198
3256320,0.0,337.05,188.0,15.968718427419663,-0.00024725928051338997,0.024270943872397765,318,-1.30385160446167e-08,352.5000000000002,25.0,4.8457792853240364e-05,1.7737016148865223,0.0542749027588099,198
3266560,0.0,339.57,183.5,15.968718248605729,-0.00032749865331425097,0.023435842792969196,319,-7.82310962677002e-09,327.5000000000002,50.0,6.0365943344287135e-05,1.783972293883562,0.055485174791302785,198
3276800,0.0,344.03,199.75,15.968717950582505,-0.0005021068238420412,0.019248268677620216,320,-1.30385160446167e-08,455.0000000000004,50.0,7.89559991329014e-05,1.782077170163393,0.059280348099783595,198
3287040,0.0,343.68,194.75,15.96871801018715,-0.0003877700029988773,0.022723094990942626,321,-6.7055225372314455e-09,452.50000000000017,25.0,6.392110282824604e-05,1.7798382878303527,0.05429638996588913,198
3297280,0.0,343.32,202.75,15.968718320131302,-0.00046160211277310734,0.023450507229426876,322,5.587935447692871e-09,527.5000000000002,25.0,7.413398854296815e-05,1.7791965767741202,0.05572068971117776,198
3307520,0.0,341.4,192.0,15.96871812939644,-0.00040452755347359927,0.02011905467079487,323,-8.195638656616212e-09,450.0,47.50000000000001,6.863769199298986e-05,1.7884390510618686,0.05767532675557309,198
3317760,0.0,335.47,179.75,15.968718028068542,-0.0006498514499980957,0.020253330195555464,324,-1.7508864402770997e-08,380.00000000000045,50.0,9.99709424394979e-05,1.7866657838225364,0.05974691809426441,198
3328000,0.0,331.65,154.75,15.968718039989472,-0.00030181534675648435,0.017768645024625586,325,2.9802322387695314e-09,300.0,25.0,4.9151893723120565e-05,1.7900753319263458,0.05439820263037583,198
3338240,0.0,331.61,158.5,15.968718034029006,-0.0006246021774131804,0.019881210601306522,326,1.4901161193847656e-08,302.5000000000002,25.0,9.196888993763252e-05,1.7869474038481712,0.0595405245982511,198
3348480,0.0,333.22,158.75,15.968718147277832,-0.0003486305686237756,0.020211093887337484,327,-1.4156103134155273e-08,327.5000000000002,25.0,6.106553350448962e-05,1.7871571272611617,0.0589538281901145,198
3358720,0.0,334.71,157.0,15.968718022108078,-0.0003634166851043119,0.01709900000860216,328,3.7252902984619143e-10,327.5000000000002,25.0,6.418483843653177e-05,1.7892027370631696,0.05508260021278518,198
3368960,0.0,337.21,159.5,15.968718022108078,-0.00048307111792382783,0.019467465620255097,329,1.4156103134155273e-08,327.5000000000002,25.0,7.330139062418084e-05,1.7878651909530163,0.056845040923574494,198
3379200,0.0031005859375,331.04,154.75,15.96871787905693,-0.0006440678189392202,0.016529175046889576,330,-1.6391277313232423e-08,327.5000000000002,25.0,9.402766530897111e-05,1.7901955902576447,0.05784467310535406,198
3389440,0.0,331.92,167.25,15.968718111515045,-0.00033833630659501067,0.01825277173775248,331,7.450580596923828e-09,355.00000000000045,25.0,5.6005819707394264e-05,1.787703886628151,0.053363901685519965,198
3399680,0.0,328.18,153.25,15.968718045949936,-0.0003305562186142197,0.018226919596781955,332,-2.9802322387695314e-09,305.00000000000045,25.0,5.721712883044461e-05,1.7878194190561771,0.05663783003657709,198
3409920,0.0,336.83,182.0,15.968718236684799,-0.000474897304593469,0.02185686634038575,333,1.4901161193847656e-08,450.0,25.0,7.799618259305419e-05,1.7855619952082633,0.057188570498330385,198
3420160,0.0,331.85,180.75,15.968718141317368,-0.00039179528394015504,0.019788808084558695,334,2.0116567611694337e-08,452.50000000000017,25.0,6.379211082192526e-05,1.7899263106286525,0.05516461473492414,198
3430400,0.0,333.71,181.5,15.968718200922012,-0.00037277712544891983,0.020252819245797582,335,-2.9802322387695314e-09,450.0,25.0,6.209745260523646e-05,1.7873150415718555,0.05714687107716767,198
3440640,0.0,335.05,178.25,15.968718153238296,-0.00040485571626049934,0.020975598364020697,336,-2.421438694000244e-08,430.0000000000004,25.0,5.9114277369509695e-05,1.7850673131644725,0.05517747415895456,198
3450880,0.0,333.8,172.5,15.968718045949936,-0.00035673535967362113,0.020894857685198075,337,-4.097819328308106e-09,302.5000000000002,50.0,6.505012668247545e-05,1.7806444324553012,0.05513756027774526,198
3461120,0.0,332.59,180.75,15.968718135356903,-0.0004614414090610808,0.021819043485447765,338,-2.123415470123291e-08,325.0,50.0,7.010544850576395e-05,1.7833641305565835,0.055410419248106246,198
3471360,0.0,333.02,180.0,15.968718069791795,-0.0002989837425047881,0.021507882652804254,339,-7.078051567077636e-09,325.0,50.0,4.947206624494882e-05,1.775838714838028,0.05708923839025591,198
3481600,0.0,339.36,186.25,15.96871846318245,-0.0004407433780215797,0.026586713740834968,340,-1.6763806343078613e-08,325.0,50.0,7.338016778390966e-05,1.763910672068596,0.05678747391919771,199
3491840,0.0,344.52,207.25,15.96871829032898,-0.0001765601813531248,0.024589535885024816,341,-1.9371509552001954e-08,375.0,72.50000000000001,3.95984186619458e-05,1.772357277572155,0.05448631686551466,199
3502080,0.0,353.06,224.75,15.968718308210374,-0.00018927421460830375,0.022538033116143198,342,-1.3411045074462891e-08,400.0,75.0,4.1466962299541164e-05,1.777523909509182,0.05352424164770162,199
3512320,0.0,345.64,208.25,15.968718063831329,-0.0005468385348649463,0.02197640303056687,343,-1.825392246246338e-08,400.0,50.0,8.308464564557027e-05,1.7781533621251584,0.060490792196022006,198
3522560,0.0,342.64,204.5,15.968718093633651,-0.00036412176332305534,0.021261201417655685,344,4.097819328308106e-09,452.50000000000017,47.50000000000001,6.416006640019845e-05,1.780082205682993,0.05466328170551704,199
3532800,0.0,338.63,196.25,15.968717956542969,-0.00034170448234362996,0.020661918027326465,345,-1.2665987014770507e-08,475.0,25.0,5.423865718405807e-05,1.7859049819409847,0.051229712234690715,199
3543040,0.0,340.56,200.75,15.96871817111969,-0.0003691038842589478,0.021216059729340486,346,-5.960464477539063e-09,477.5000000000002,25.0,6.561064037473585e-05,1.7823317348957062,0.0559736971440432,199
3553280,0.0,345.9,210.25,15.968718320131302,-0.0003032414764675195,0.023068717247224414,347,2.3096799850463868e-08,502.5000000000002,25.0,5.01777974164952e-05,1.7857733592391014,0.05749752237002781,199
3563520,0.0,346.71,210.0,15.968718147277832,-0.00042396502394694837,0.021966992699890397,348,-2.123415470123291e-08,527.5000000000002,25.0,6.700714522223095e-05,1.7842622965574264,0.055621729158363345,199
3573760,0.0,345.15,204.25,15.96871811747551,-0.0002544953626056667,0.021780641417717562,349,8.568167686462402e-09,502.5000000000002,25.0,4.337587212734917e-05,1.7870677061378957,0.05611772399157473,199
3584000,0.0,342.06,184.75,15.968717920780183,-0.0004428038046171423,0.017243228963343425,350,-8.940696716308593e-09,380.00000000000045,25.0,7.349681902582005e-05,1.7878861635923387,0.05547108608200833,199
3594240,0.0,347.82,199.25,15.968718016147614,-0.0004461467266082764,0.021699907441507092,351,1.4901161193847657e-09,477.5000000000002,25.0,6.875279200997397e-05,1.7798777177929879,0.059556914284008625,199
3604480,0.0,339.02,170.75,15.968717992305756,-0.00020397802982188295,0.017644729174207896,352,-1.1548399925231934e-08,375.0,47.50000000000001,3.663579614983092e-05,1.7790995106101035,0.052792060375154694,199
3614720,0.0,338.34,165.5,15.968717956542969,-0.00038316454665618946,0.018414859479526056,353,-2.123415470123291e-08,377.5000000000002,25.0,5.931354234256503e-05,1.7765726894140244,0.05515685500847125,199
3624960,0.0,332.3,159.0,15.968718123435973,-0.0004320021648709371,0.020351022493559866,354,-8.568167686462402e-09,350.0,25.0,7.241602996905794e-05,1.7768365778028965,0.05601546411754369,199
3635200,0.0,336.63,171.5,15.968718153238296,-0.0004439101081516128,0.02175171014678199,355,-1.0058283805847169e-08,352.5000000000002,25.0,6.899694712920734e-05,1.7767580538988113,0.0573110485449916,199
3645440,0.0,334.46,175.0,15.96871821284294,-0.0005613006000203313,0.021154609994846398,356,2.2351741790771484e-09,352.5000000000002,25.0,8.0602986530387e-05,1.7792606875300407,0.05690055135558762,199
3655680,0.0,339.91,191.75,15.968718165159226,-0.00031007901079647124,0.022203025754424743,357,-7.450580596923829e-10,475.0,25.0,5.036461474485776e-05,1.7808527216315269,0.05397203763186824,199
3665920,0.0,339.35,182.5,15.96871817111969,-0.0005471275064337533,0.019087611231952906,358,2.2351741790771484e-09,450.0,25.0,8.815141319864494e-05,1.7792616792023181,0.057993985794992764,198
3676160,0.0,339.9,190.0,15.968718034029006,-0.00024557196375099013,0.020838241407182066,359,-3.3527612686157227e-09,452.50000000000017,25.0,4.7082215159477414e-05,1.7832595363259316,0.056996589390174525,198
3686400,0.0,341.73,199.25,15.96871838569641,-0.0004436000190253253,0.02493856124347076,360,-1.4901161193847656e-08,450.0,25.0,6.971289243864475e-05,1.7838673278689385,0.055212780865661094,198
3696640,0.0,337.81,202.25,15.968718302249908,-0.0004152320787397912,0.02033773179864511,361,1.7136335372924803e-08,475.0,50.0,5.954736379862879e-05,1.7867218255996704,0.0537614356896919,198
3706880,0.0,339.03,196.25,15.968718194961548,-0.000367054492016905,0.021496079111238943,362,-1.4901161193847656e-08,402.5000000000002,50.0,6.192396052515648e-05,1.7858138881623744,0.055869811283448756,198
3717120,0.0,335.06,183.5,15.968718099594117,-0.00041663098872959383,0.01926757924084086,363,1.5273690223693846e-08,402.5000000000002,50.0,6.562803222678326e-05,1.7883247546851635,0.054945176253726524,199
3727360,0.0,337.27,180.25,15.968718320131302,-0.000561261266193469,0.019594888348365203,364,-1.899898052215576e-08,400.0,25.0,7.634965223601853e-05,1.7853639639914036,0.0573299529860322,199
3737600,0.0,339.53,176.75,15.96871821284294,-0.0005017483006668044,0.022121543035609648,365,3.7252902984619143e-10,325.0,25.0,7.748485230543167e-05,1.7843784466385841,0.0578971643546488,199
3747840,0.0,339.26,172.75,15.968718159198762,-0.00039887368766358124,0.0211785177103593,366,6.332993507385254e-09,325.0,25.0,6.200112732717145e-05,1.779865400493145,0.054711291766437034,199
3758080,0.0,339.15,177.75,15.968718177080154,-0.0004451568838703679,0.020613779287668877,367,-1.4901161193847657e-09,327.5000000000002,47.50000000000001,6.97570523687574e-05,1.7822628118097783,0.057370571340798746,199
3768320,0.0,341.99,194.75,15.968718248605729,-0.00020869950094493106,0.023791092191822828,368,2.9802322387695314e-09,452.50000000000017,47.50000000000001,3.198575928213821e-05,1.773945966362953,0.05636943864987307,199
3778560,0.0,345.14,216.5,15.968718206882476,-0.00027704973945219535,0.02256423022481613,369,2.6077032089233397e-09,527.5000000000002,50.0,4.3927532829179936e-05,1.7676654197275639,0.05385806719718757,199
3788800,0.0,351.47,227.25,15.968718421459197,-0.00033898290857905524,0.025078699371078983,370,1.564621925354004e-08,552.5000000000002,50.0,4.854561195326568e-05,1.7710979029536247,0.055159190172726025,199
3799040,0.0,352.36,246.25,15.968718433380127,-0.00041802922469287297,0.02740005646192003,371,-2.2351741790771484e-09,577.5000000000002,50.0,6.469998342222283e-05,1.7677228324115277,0.059648900715844166,199
3809280,0.0,359.53,238.0,15.968718236684799,-0.00019335382585268236,0.023295096086803822,372,-4.470348358154297e-09,550.0,50.0,4.5443843316572694e-05,1.7775421895086765,0.05272167429480719,199
3819520,0.0,355.39,235.75,15.96871811747551,-0.00021791589260828915,0.021868004120187835,373,7.078051567077636e-09,550.0,50.0,4.305728352926863e-05,1.7846261061728002,0.055320982070174315,199
3829760,0.0,353.62,222.5,15.968718177080154,-0.0003751984982955037,0.0216886979265837,374,-1.4901161193847657e-09,500.0,50.0,5.8338369613686326e-05,1.7879744805395603,0.05748078480887971,199
3840000,0.0,341.4,181.0,15.968718004226684,-0.00021523053183045704,0.018012305488809943,375,5.587935447692871e-09,402.5000000000002,25.0,3.5273588935602616e-05,1.7834443777799607,0.05222133745899821,199
3850240,0.0,342.8,189.25,15.96871801018715,-0.0002977455205837032,0.020322018465958536,376,-3.725290298461914e-09,475.0,50.0,5.057051073382723e-05,1.7819088868796826,0.05203293980654648,199
3860480,0.0,334.9,175.0,15.968718320131302,-0.0003056821453355951,0.022063000977505,377,1.1175870895385742e-08,402.5000000000002,50.0,5.00751202110461e-05,1.785886275023222,0.05489794879203942,199
3870720,0.0,340.69,183.75,15.96871822476387,-0.00037456148747878616,0.02281943247653544,378,6.332993507385254e-09,355.00000000000045,50.0,5.8243408443736655e-05,1.7858249828219415,0.05867522630643555,199
3880960,0.0,354.36,211.25,15.968718206882476,-0.0002938346555311,0.022927807265659794,379,-1.6391277313232423e-08,427.5000000000002,50.0,4.688159133046099e-05,1.78636821731925,0.05655718431541218,199
3891200,0.0,353.73,212.0,15.968718081712723,-0.0003664658217530814,0.021606798763968982,380,-2.7939677238464355e-08,427.5000000000002,72.50000000000001,5.814267538699625e-05,1.7852817855775356,0.057732424081530787,199
3901440,0.0,348.87,195.75,15.968717986345291,-0.00035402844277996335,0.02000569847295992,381,1.564621925354004e-08,352.5000000000002,50.0,5.880974450107601e-05,1.7854503117501737,0.05499202760479395,199
3911680,0.0,343.53,189.0,15.968718057870865,-0.00042342540946265216,0.018365805136272683,382,2.16066837310791e-08,382.5000000000007,47.50000000000001,6.071621229559731e-05,1.7832730129361152,0.055255302306879375,199
3921920,0.0,343.32,209.0,15.968718308210374,-0.0003954793963202974,0.0254438457894139,383,7.82310962677002e-09,575.0,47.50000000000001,6.555962919296832e-05,1.7809372380375863,0.058107665424238376,199
3932160,0.0,352.0,228.25,15.968718326091766,-0.0002774379452603171,0.026318817655555903,384,-4.470348358154297e-09,600.0,50.0,4.1537895524834666e-05,1.7847127318382263,0.05603378813520293,199
3942400,0.0,358.26,245.5,15.968718284368515,-0.0002720375770877581,0.02431254438124597,385,-7.450580596923828e-09,625.0,50.0,4.340251733161438e-05,1.7853596419095994,0.05378061949442779,199
3952640,0.0,348.71,211.25,15.968717944622039,-0.00022801136710768333,0.015430289016512689,386,-1.30385160446167e-08,577.5000000000002,50.0,3.8297323200353615e-05,1.7836008496582507,0.05396160677112558,199
3962880,0.0,332.79,170.75,15.968717938661575,-0.0003732537235919153,0.0159597616046085,387,-9.685754776000977e-09,427.5000000000002,25.0,5.935816046260811e-05,1.78499159142375,0.05685320885287035,199
3973120,0.0,320.85,136.5,15.968718242645263,-0.00037618034875777087,0.018453140833298676,388,-1.4901161193847656e-08,275.0,22.500000000000007,5.946500925038123e-05,1.7882264271378516,0.057251474410934845,199
3983360,0.0,329.94,162.5,15.96871821284294,-0.0005108475124870893,0.02047630089800805,389,7.450580596923829e-10,327.5000000000002,25.0,7.728416279437767e-05,1.7827652759850026,0.05626895687169479,199
3993600,0.0,336.94,172.0,15.96871817111969,-0.000548227435501758,0.02127636696677655,390,-2.6077032089233397e-09,327.5000000000002,25.0,7.226087795650927e-05,1.7760341875255108,0.05644638900760627,199
4003840,0.0,336.73,182.75,15.968718093633651,-0.0002456276048178552,0.019247947647818363,391,-8.195638656616212e-09,352.5000000000002,47.50000000000001,4.152771689200918e-05,1.776630911976099,0.05576717445407316,199
4014080,0.0,334.01,176.75,15.968718081712723,-0.0002912438638304593,0.019785149305243978,392,-1.2665987014770507e-08,380.00000000000045,47.50000000000001,5.3873623420308545e-05,1.7812975369393826,0.0565820488237803,199
4024320,0.0,325.78,159.5,15.968717801570893,-0.00024690440222912,0.017389345637639053,393,2.9802322387695314e-09,330.0000000000004,25.0,3.864366684762644e-05,1.7876654274761676,0.057702128154020635,199
4034560,0.0,327.77,152.25,15.968718093633651,-0.0003493460921163205,0.01980602118128445,394,-9.313225746154785e-09,300.0,47.50000000000001,4.99734794640716e-05,1.7871581695973873,0.05613564029078442,199
4044800,0.0,324.89,148.5,15.968718022108078,-0.0004631699455785565,0.019479914431576616,395,-1.30385160446167e-08,252.50000000000023,50.0,6.85498585669464e-05,1.7877719312906266,0.05568395215832385,199
4055040,0.0,321.87,142.5,15.968717962503433,-0.0005805249609693419,0.014426726728561334,396,-2.458691596984863e-08,250.0,25.0,8.596983613426979e-05,1.7900146394968033,0.058452296794941586,199
4065280,0.001123046875,317.66,134.25,15.96871789097786,-0.00032917025755523354,0.016586558367998806,397,1.825392246246338e-08,225.0,25.0,5.509809922159548e-05,1.789389717578888,0.05951020801095276,199
4075520,0.0,320.5,141.75,15.968718105554581,-0.0004103367617062759,0.020975555168115535,398,-3.688037395477295e-08,255.00000000000043,25.0,6.132313080726703e-05,1.7895176261663437,0.05814157006401434,199
4085760,0.0,326.84,165.75,15.968718075752259,-0.00040211531522800216,0.018928523000795394,399,1.30385160446167e-08,310.00000000000085,25.0,5.298190461573426e-05,1.7845975078642369,0.05497127939551044,199
4096000,0.0,334.0,179.0,15.968718069791795,-0.000412249918008456,0.01999888330756221,400,8.568167686462402e-09,402.5000000000002,0.0,6.209132971761733e-05,1.783511869609356,0.05638314863710758,199
4106240,0.0,329.68,162.5,15.96871789097786,-0.00032877662688406416,0.018716220586793498,401,-1.30385160446167e-08,275.0,22.500000000000007,5.106917295059077e-05,1.7859837330877781,0.05426166481351635,199
4116480,0.0,328.59,155.0,15.968718069791795,-0.00028414975204213986,0.019652044626127463,402,-1.1175870895385742e-08,275.0,25.0,4.310748678548748e-05,1.7873059235513211,0.05669911126827437,199
4126720,0.0,330.65,170.5,15.968718248605729,-0.00023361783551081316,0.023641969129675998,403,1.1175870895385742e-08,277.5000000000002,25.0,3.22634524941634e-05,1.785104726999998,0.056490413542668504,199
4136960,0.0,341.98,189.25,15.968718206882476,-0.00046631620125481277,0.02064854094933253,404,-1.1920928955078126e-08,377.5000000000002,50.0,6.256747824906483e-05,1.7840588063001632,0.057737510212793594,199
4147200,0.0,347.78,209.25,15.968718355894088,-0.0002577142007794464,0.024436127237277106,405,1.1175870895385742e-09,432.5000000000006,50.0,3.643281725338454e-05,1.7753241531550885,0.05598499693921505,199
4157440,0.0,339.26,191.5,15.968718141317368,-0.0003164239793477464,0.019745835321373306,406,-2.2351741790771484e-09,377.5000000000002,50.0,4.376250116289171e-05,1.7751861400902271,0.05772671529871719,199
4167680,0.0,333.09,184.5,15.968718403577805,-0.0004829222678381484,0.025197367317741737,407,-7.450580596923829e-10,305.00000000000045,50.0,6.489396146704962e-05,1.7724388979375363,0.05647228811142626,199
4177920,0.0,337.17,189.25,15.96871829032898,-0.0003212897976482054,0.02483166494057514,408,6.7055225372314455e-09,375.0,50.0,5.731529403707469e-05,1.771931231021881,0.057816565921090426,199
4188160,0.0,342.59,205.25,15.96871822476387,-0.0003545743184076855,0.021960824116831645,409,-7.450580596923828e-09,400.0,50.0,5.594107482522759e-05,1.7801604747772217,0.05629868014611146,199
4198400,0.0,353.15,229.25,15.968718326091766,-0.00032947008912742604,0.026519919728161766,410,-8.940696716308593e-09,527.5000000000002,50.0,4.852855333599137e-05,1.780838965624571,0.05490792050983519,199
4208640,0.0,355.42,245.25,15.968718266487121,-0.00031832951681280973,0.024961131665622815,411,-4.097819328308106e-09,552.5000000000002,50.0,4.662581275187705e-05,1.7781462997198105,0.05722535133329585,199
