clip_fraction,PMM:episode_rewards,episode_length,fps,frames,grad_norm,explained_variance,policy_entropy,epoch_idx,value_loss,P01:episode_rewards,approx_kl_divergence,policy_loss,P09:episode_rewards,advantage_norm
0.1479248046875,200.0,417.49,291,133120,0.0436872144671238,-1.9744038581848144e-08,1.1768667958676815,13,0.008290995414154168,75.0,0.0024923479645110546,-0.0008331101962539833,450.0,15.96871737241745
0.1337890625,189.5,404.49,292,143360,0.04297193475067234,1.5273690223693846e-08,1.1388219714164733,14,0.008128991627563665,75.0,0.0024575204818518158,-0.0007539568112406414,400.0,15.96871758699417
0.1379638671875,199.25,401.13,291,153600,0.04494577763368113,2.2351741790771484e-09,1.1716242976486684,15,0.00934747318533482,50.0,0.002945978698849672,-0.0007000979167059995,405.00000000000045,15.968717873096466
0.1850830078125,182.75,386.34,290,163840,0.049576978419186186,1.1920928955078126e-08,1.2284571580588817,16,0.007484041585439627,50.0,0.0025825548642430364,-0.0014113641078438376,400.0,15.96871746778488
0.195068359375,181.5,383.45,289,174080,0.0477301914312727,-1.0058283805847169e-08,1.2585911080241203,17,0.0075191918265772985,47.50000000000001,0.0030253243361585192,-0.0012221080938616068,377.5000000000002,15.968717819452285
0.1540283203125,186.25,388.88,288,184320,0.046229772060862026,4.470348358154297e-09,1.2046970292925834,18,0.010659931000554934,50.0,0.002392882974750421,-0.0009710865586384898,377.5000000000002,15.968717920780183
0.1263671875,207.75,382.16,287,194560,0.04466173752315249,-7.450580596923829e-10,1.2109764985740186,19,0.011353894077183213,47.50000000000001,0.002122942004803008,-0.0008187517829355784,550.0,15.968717712163926
0.132421875,220.25,392.11,286,204800,0.04617225517952152,-8.940696716308593e-09,1.1568986520171165,20,0.011956883485254366,50.0,0.002309620272774282,-0.00045510322524933144,477.5000000000002,15.968717789649963
0.1095703125,248.0,403.12,286,215040,0.03922961818353881,-1.7136335372924803e-08,0.9982775453478098,21,0.00967000815217034,72.50000000000001,0.0020617172483341053,-0.0007473310080968077,527.5000000000002,15.968717741966248
0.1078857421875,233.5,394.79,286,225280,0.0366041805708817,-1.2665987014770507e-08,1.026477124541998,22,0.006493509217261817,47.50000000000001,0.0022548671719491153,-0.00018011888096225448,480.00000000000045,15.968717437982558
0.1539306640625,175.0,373.5,286,235520,0.037387622240753746,1.3783574104309083e-08,1.0478664085268974,23,0.0055966546113268125,25.0,0.003063136640875541,-0.0009133471514360281,425.0,15.968717479705811
0.1567626953125,144.5,363.28,286,245760,0.040641377089646054,-2.9802322387695314e-09,1.134053611010313,24,0.0070564513622230155,25.0,0.0027019552183048744,-0.0008189008665794972,425.0,15.968717479705811
0.12646484375,128.25,353.07,286,256000,0.03760972794642238,2.0861625671386717e-08,1.0005529768764974,25,0.0074221467337338256,25.0,0.0019177052682550766,-0.0009947733458830043,325.0,15.968717819452285
0.13310546875,139.5,370.15,286,266240,0.033026425105849494,-4.470348358154297e-09,0.9196302860975265,26,0.005742821156854916,25.0,0.0028850408854509623,-0.00044227901580597975,375.0,15.96871703863144
0.1486328125,138.75,375.09,285,276480,0.03186842698677802,-4.8428773880004884e-09,0.9700168501585722,27,0.005721914399509842,25.0,0.0029454695054937476,-0.001137138643025537,330.0000000000004,15.968717515468597
0.135009765625,130.0,367.5,285,286720,0.03091932468797407,-1.1175870895385742e-09,0.9646085184067488,28,0.004851209162097803,25.0,0.0023176756364534866,-0.000933223473111866,352.5000000000002,15.968716645240784
0.09150390625,133.5,360.0,285,296960,0.029101521397443465,-1.30385160446167e-08,0.8971309702843427,29,0.00576854556283859,25.0,0.0024933495582246225,-0.0006364871762343683,377.5000000000002,15.968715280294418
0.1240966796875,107.75,335.71,285,307200,0.028295764981542525,-8.568167686462402e-09,0.9424443066120147,30,0.002596385984181282,0.0,0.002538179199942192,-0.0005834146522829542,350.0,15.968700575828553
0.1353759765625,107.25,336.22,284,317440,0.038670116342399,-5.960464477539063e-09,1.1660025969147683,31,0.005959542657910788,25.0,0.0037720795495147287,-0.0005003292373658042,350.0,15.968716895580291
0.2080322265625,93.75,325.17,284,327680,0.04263348848933605,3.7252902984619143e-10,1.2633858188986777,32,0.005670767167686108,0.0,0.0037347979584524183,-0.0009082901360670803,325.0,15.968716812133788
0.2617431640625,92.0,323.99,284,337920,0.04355019406144531,-1.862645149230957e-09,1.3445222318172454,33,0.0035073861759855164,0.0,0.004455849694568315,-0.00018219853609480197,200.0,15.968714410066605
0.190576171875,77.25,316.34,284,348160,0.04472889862796743,-6.332993507385254e-09,1.3723363161087037,34,0.005818104201534879,0.0,0.0035785187804435736,-0.0005594504218606744,200.0,15.96871685385704
0.219189453125,84.5,319.12,284,358400,0.04870667141400672,2.6077032089233397e-09,1.3674663230776787,35,0.006180089583818926,0.0,0.0031822059280671054,-0.0009585786854586331,177.50000000000023,15.968713748455048
0.2631103515625,85.25,317.95,284,368640,0.04454740538059759,-4.097819328308106e-09,1.2305385038256644,36,0.002780863494939467,0.0,0.003573546088944113,-0.0010053452002466655,202.50000000000023,15.968712186813354
0.1882568359375,77.0,318.96,284,378880,0.041446648966065855,-1.3411045074462891e-08,1.1797986954450608,37,0.002498565904107597,0.0,0.002551403872745084,-0.0005348031469111447,157.50000000000063,15.968668305873871
0.2801513671875,52.75,312.94,284,389120,0.04465228740843743,4.470348358154297e-09,1.2539574898779393,38,0.003985375939919322,0.0,0.00379609321772989,-0.0016057171807915438,125.0,15.968716043233872
0.2591796875,45.25,310.35,284,399360,0.04651828220338254,-8.940696716308593e-09,1.3850620202720165,39,0.003294730975960647,0.0,0.00408281548091054,-0.0012088051866157913,100.0,15.968712812662124
0.251708984375,62.25,307.2,284,409600,0.050639961316476745,-2.5331974029541015e-08,1.414657213538885,40,0.0057044780366652505,0.0,0.004567375425403952,-0.0010235314668534557,125.0,15.968716716766357
0.258935546875,83.5,303.79,284,419840,0.05331632391006717,5.215406417846679e-09,1.4432730108499527,41,0.0063892648399246355,0.0,0.004814303257438724,-0.0012786035840690602,155.00000000000043,15.968716847896577
0.2552001953125,93.25,302.89,284,430080,0.046059050241386595,-5.587935447692871e-09,1.479059785604477,42,0.004818449159745342,0.0,0.0034635792836070324,-0.001018456665588019,230.0000000000004,15.96871675848961
0.236328125,90.0,303.37,284,440320,0.04784430511709542,1.7508864402770997e-08,1.4345118828117847,43,0.0047313119340969935,0.0,0.0033215447318923454,-0.0009701941404273384,177.50000000000023,15.968708676099777
0.170166015625,86.5,304.9,284,450560,0.0482341347165838,7.450580596923829e-10,1.4479539148509502,44,0.005023761354368617,0.0,0.0022893564317257643,-0.0005713869359169621,152.50000000000023,15.968717157840729
0.212646484375,92.5,312.12,284,460800,0.05456248340197822,4.097819328308106e-09,1.3837564915418625,45,0.00677625111384259,25.0,0.0030647470867279482,-0.0011931829470995582,150.0,15.96871754527092
0.1477783203125,96.0,314.62,284,471040,0.045595876778757594,1.2293457984924316e-08,1.3071159474551677,46,0.00687796608744975,25.0,0.002352435052068813,-0.0004106678265088703,152.50000000000023,15.968717390298844
0.1542724609375,104.25,315.93,283,481280,0.04867835218584006,-2.0861625671386717e-08,1.4435555547475816,47,0.008701282339279715,25.0,0.002672114451172547,-0.0010415888817078666,200.0,15.968717747926712
0.205712890625,116.25,320.88,284,491520,0.04855951291028303,2.9802322387695314e-09,1.415507575124502,48,0.006774066843809124,25.0,0.003362369890851369,-0.0009949888662958983,250.0,15.96871754527092
0.2791748046875,110.75,320.29,284,501760,0.049628102827845175,-1.2665987014770507e-08,1.5319807894527913,49,0.004793543457844862,25.0,0.0036443111009930363,-0.0014359544158651261,227.5000000000002,15.96871178150177
0.2315185546875,104.5,319.59,284,512000,0.04922891988265506,7.82310962677002e-09,1.5495637267827989,50,0.005485672210255643,0.0,0.0034103651633586194,-0.0010771132201625733,275.0,15.968715572357178
0.26787109375,91.25,314.4,284,522240,0.05264951279207675,-9.313225746154785e-09,1.5572921723127364,51,0.00669871921450067,0.0,0.004258277216422357,-0.0012904505572805646,175.0,15.968717277050018
0.215234375,106.0,314.64,284,532480,0.05292368734020201,-1.1175870895385742e-08,1.5015758462250233,52,0.007030253032507971,0.0,0.0028660511894031517,-0.0013517101941033615,252.50000000000023,15.96871674656868
0.25107421875,120.0,317.03,284,542720,0.05352774603108239,1.4901161193847657e-09,1.5400934502482415,53,0.008591233574225043,0.0,0.0038175938216397755,-0.0015219883382087574,250.0,15.96871770620346
0.1882568359375,147.5,328.26,284,552960,0.05676493346238694,-2.2351741790771484e-09,1.5987936057150365,54,0.012286001665779622,25.0,0.0026623948814858524,-0.0010697155183152062,277.5000000000002,15.96871782541275
0.2102783203125,184.75,345.13,284,563200,0.055909055441347486,8.568167686462402e-09,1.5995596468448638,55,0.011972594445251162,47.50000000000001,0.0029144326440075476,-0.0015246818406012609,382.5000000000007,15.968717694282532
0.2325439453125,209.25,351.75,284,573440,0.053434137420056003,-3.3527612686157227e-09,1.5853309534490108,56,0.008139859101720503,50.0,0.003160238222727685,-0.0020839257500483654,500.0,15.968717819452285
0.25673828125,158.5,332.92,284,583680,0.047696023919909944,7.078051567077636e-09,1.5518456012010575,57,0.003959474893071757,0.0,0.003363478594383196,-0.0011772501185987494,410.00000000000085,15.968714475631714
0.2091064453125,88.5,309.03,285,593920,0.0494931246006884,-2.9802322387695314e-09,1.5064357399940491,58,0.004354634709146055,0.0,0.002691858776060485,-0.000707850958860945,180.00000000000045,15.968711763620377
0.2214111328125,58.75,302.95,284,604160,0.043590830208826176,4.8428773880004884e-09,1.4214808218181134,59,0.0047734255958289395,0.0,0.0033128107248387552,-0.00145264743550797,125.0,15.968716812133788
0.1337158203125,86.0,315.87,284,614400,0.04232747617703504,-1.1175870895385742e-08,1.21437294408679,60,0.006321726720489096,0.0,0.0019520890843807593,-0.0008073632805462693,175.0,15.968717753887177
0.1719482421875,99.0,328.7,284,624640,0.04480424931308479,2.9802322387695314e-09,1.2749925345182418,61,0.005387142247764131,22.500000000000007,0.002530821546653783,-0.0015184933967248072,225.0,15.968705302476883
0.1607177734375,111.5,337.38,284,634880,0.03984151330681516,-7.078051567077636e-09,1.1878966353833675,62,0.005612700848723761,0.0,0.002527150862138683,-0.0010639582193107343,350.0,15.968717622756959
0.2332275390625,122.75,344.43,284,645120,0.053048270997950196,-1.0058283805847169e-08,1.3195236340165137,63,0.007049742383503599,0.0,0.0027536549117996856,-0.0011445776275650133,352.5000000000002,15.96871645450592
0.155126953125,118.0,338.01,284,655360,0.046403755556634604,-1.4901161193847656e-08,1.2981553018093108,64,0.005778933845226675,0.0,0.002021715646520761,-0.000990778456616681,282.5000000000007,15.968716996908189
0.1987060546875,124.75,339.02,284,665600,0.04352015863697816,8.195638656616212e-09,1.2897978991270065,65,0.006576864616454259,22.500000000000007,0.0028841782536972007,-0.0013371821107284632,282.5000000000007,15.96871749162674
0.119140625,129.0,345.6,284,675840,0.044669917145084635,-1.1175870895385742e-09,1.1664810553193092,66,0.009055032765490977,0.0,0.0018558367315449687,-0.0010219425326795316,277.5000000000002,15.9687175989151
0.1468017578125,176.0,359.53,284,686080,0.047848844036707916,-3.725290298461914e-09,1.2653668463230132,67,0.012335194193292409,25.0,0.0023128914049721063,-0.0010002288545365445,425.0,15.968717920780183
0.14619140625,226.0,375.73,284,696320,0.05038738309846711,-1.862645149230957e-09,1.316978906840086,68,0.011566059793403837,25.0,0.002052317862751352,-0.0009706938937597443,525.0,15.968717789649963
0.1707275390625,261.5,386.42,284,706560,0.049557639810714996,-9.685754776000977e-09,1.2493488207459449,69,0.00890455562948773,25.0,0.0023723573638790183,-0.0013156211090972648,575.0,15.968717712163926
0.111181640625,241.75,372.56,284,716800,0.041818032190572875,-1.6763806343078613e-08,1.217437346279621,70,0.005304448007234441,25.0,0.0018051967238619682,-0.0004393931940285256,575.0,15.968717068433762
0.216357421875,175.0,357.74,284,727040,0.04340328223998148,1.4901161193847657e-09,1.22512713894248,71,0.004466187513526165,0.0,0.003371496041683031,-0.0014557831120328047,502.5000000000002,15.968716740608215
0.212158203125,99.0,334.46,284,737280,0.0466923527631279,1.4528632164001465e-08,1.304270450025797,72,0.004512434677144484,0.0,0.00278383601775829,-0.0011354699032381176,280.00000000000045,15.968717098236084
0.2510009765625,70.5,326.84,284,747520,0.048854887541307845,-1.7136335372924803e-08,1.3349630482494832,73,0.004381737248388617,0.0,0.0038366045370437974,-0.0011636881808954058,130.00000000000043,15.968709129095078
0.2602294921875,76.0,327.31,285,757760,0.05183234353271512,-8.195638656616212e-09,1.3924955531954766,74,0.005524611780811028,0.0,0.0033167342915021436,-0.001567371756391367,127.50000000000021,15.968717533349992
0.2505126953125,72.0,323.0,285,768000,0.04580799094219472,1.1175870895385742e-09,1.4109844818711281,75,0.0036962434680541723,0.0,0.0036429967403762476,-0.001525599059641536,125.0,15.968683189153671
0.2493408203125,67.25,323.25,285,778240,0.04422581346278755,-8.195638656616212e-09,1.3700793907046318,76,0.0036012040098196254,0.0,0.003367670799457301,-0.0013691807362192776,125.0,15.968679636716843
0.176025390625,58.25,320.44,285,788480,0.038700149867236626,-1.7881393432617187e-08,1.2332937456667423,77,0.00365847196710547,0.0,0.0028695968354213617,-0.001380234837779426,102.50000000000021,15.968704271316529
0.2112060546875,61.25,330.15,285,798720,0.04502011772908008,-6.332993507385254e-09,1.2250923961400986,78,0.004817327284354178,0.0,0.0030955589044950214,-0.000925413022923749,125.0,15.96871721148491
0.232373046875,71.75,334.54,285,808960,0.04881591170843559,-5.587935447692871e-09,1.3578076176345348,79,0.005127454034661127,0.0,0.003245407852318749,-0.0010484874219400808,150.0,15.96871292591095
0.2510498046875,80.25,333.5,285,819200,0.04569977207500868,1.0058283805847169e-08,1.384289675951004,80,0.003640703616912333,0.0,0.003506030115590875,-0.0008244872180512175,150.0,15.968715542554856
0.244873046875,69.25,322.03,285,829440,0.04510366525912115,-2.3469328880310058e-08,1.406586254388094,81,0.004037450156806699,0.0,0.003951354550522979,-0.0008264958465588279,125.0,15.968715453147889
0.2931640625,52.5,310.72,285,839680,0.049097993695536454,-7.450580596923828e-09,1.524972216039896,82,0.002371341218168066,0.0,0.004095467137545938,-0.0003722962148458464,100.0,15.968700236082077
0.2397705078125,43.25,305.53,285,849920,0.04923674629760706,-4.470348358154297e-09,1.586021177470684,83,0.003245171598682006,0.0,0.0029535573121620474,-0.0007014047052507522,75.0,15.968676149845123
0.3165283203125,34.0,297.32,285,860160,0.044718618454197126,4.470348358154297e-09,1.497841814160347,84,0.0028014238071065733,0.0,0.00452707393651508,-0.001633449996006675,75.0,15.968638896942139
0.2934814453125,32.75,293.32,285,870400,0.043750771669936205,-1.4156103134155273e-08,1.5111420795321464,85,0.0017864948045253446,0.0,0.004315626347153057,-0.0014712801395944553,75.0,15.96837408542633
0.3079345703125,22.5,289.01,285,880640,0.047989324498814545,2.9802322387695314e-09,1.468478687852621,86,0.0012077007249541305,0.0,0.004078705832398555,-0.0007644371418791707,75.0,15.968162471055985
0.302734375,22.75,289.13,285,890880,0.047668516050511235,0.0,1.4566622540354728,87,0.003310087615557222,0.0,0.004372809891543738,-0.0009618511590815615,50.0,15.968705481290817
0.2139892578125,34.0,294.62,285,901120,0.04905381957988162,3.7252902984619143e-10,1.5833153314888477,88,0.004107246152679844,0.0,0.0029487158575761895,-0.0008540984272258356,75.0,15.96815180182457
0.306396484375,44.0,298.4,285,911360,0.04602645214769967,-1.5273690223693846e-08,1.5935293920338154,89,0.002070527792114518,0.0,0.0040938430155677,-0.0007928129620268009,100.0,15.9686867415905
0.299560546875,46.5,299.43,285,921600,0.04849493463071777,-7.450580596923829e-10,1.6287115149199962,90,0.003942293639238414,0.0,0.004493053696751304,-0.0014894767464284087,125.0,15.968716889619827
0.231005859375,56.75,300.25,285,931840,0.052070454869168205,-7.82310962677002e-09,1.6838579826056956,91,0.005473332379187923,0.0,0.00285451292943435,-0.0006166234059492126,102.50000000000021,15.968716859817505
0.2733154296875,69.0,302.13,285,942080,0.050782096526970535,2.458691596984863e-08,1.6237702511250973,92,0.00506987137514443,0.0,0.003283630138673743,-0.000916678887733724,125.0,15.968717521429062
0.231689453125,67.75,302.09,285,952320,0.04400506737665481,9.685754776000977e-09,1.462791696190834,93,0.003633013317806899,0.0,0.0034742851002988575,-0.0006909871484822361,125.0,15.968711668252945
0.236083984375,67.75,305.89,285,962560,0.044059306146277795,3.3527612686157227e-09,1.4811260260641574,94,0.005644579118825277,0.0,0.0032524252325288215,-0.0016685269110894296,125.0,15.968717128038406
0.15546875,80.25,312.09,285,972800,0.04625845598446611,-2.7567148208618165e-08,1.4436021611094474,95,0.00641562337805226,0.0,0.002234253049027757,-0.0005459952219098341,175.0,15.968717569112778
0.1657958984375,92.25,319.83,285,983040,0.04784116706868732,-1.080334186553955e-08,1.4651351302862168,96,0.006403685662326098,0.0,0.0025038183084916455,-0.0005558321427088231,177.50000000000023,15.968716114759445
0.1793212890625,130.25,330.37,285,993280,0.052075216615302046,1.1920928955078126e-08,1.499883982539177,97,0.010960153613632428,22.500000000000007,0.002103512448547917,-0.00044426861495594494,255.00000000000043,15.968718039989472
0.1720703125,150.5,339.97,285,1003520,0.05436344509333281,-1.4156103134155273e-08,1.513448653370142,98,0.010178842442473978,25.0,0.002135411511221719,-0.0007813984819222241,300.0,15.968717646598815
0.1497314453125,187.75,346.65,285,1013760,0.054596251948717124,-5.587935447692871e-09,1.5689205817878247,99,0.012078053959703539,50.0,0.002037725253052258,-0.0010060277687443885,382.5000000000007,15.96871782541275
0.1668212890625,209.25,351.97,285,1024000,0.05689317244415223,-8.195638656616212e-09,1.6153309233486652,100,0.011882473648074664,47.50000000000001,0.002194627757506851,-0.0007154907914809882,502.5000000000002,15.968717688322068
0.221142578125,205.5,347.45,286,1034240,0.051778592089548534,6.332993507385254e-09,1.4449824959039688,101,0.008745854075004899,50.0,0.0029468365387003816,-0.00176390704637015,455.0000000000004,15.96871708035469
0.1796875,164.75,334.95,286,1044480,0.04872032725045204,-1.1175870895385742e-08,1.3847701206803322,102,0.006138590884120276,25.0,0.002529113314699316,-0.0008773289264354389,402.5000000000002,15.968716269731521
0.1586669921875,143.0,330.85,286,1054720,0.04560158261549424,-5.215406417846679e-09,1.3076020561158657,103,0.007017043110727173,0.0,0.001971656172347025,-0.0004344591678091092,425.0,15.968717366456985
0.144970703125,136.75,329.12,286,1064960,0.046026566166609946,1.2665987014770507e-08,1.3079784400761127,104,0.008893515703675803,0.0,0.001849787831690719,-0.0007770735479425639,427.5000000000002,15.96871787905693
0.127880859375,157.25,336.78,286,1075200,0.043421345795824434,1.3783574104309083e-08,1.29216036722064,105,0.007041870484533775,0.0,0.0021064768604105665,-0.0005179886728001292,427.5000000000002,15.968717002868653
0.2003173828125,141.0,328.64,286,1085440,0.047294661280525264,-1.080334186553955e-08,1.4819489926099778,106,0.007761793559620855,22.500000000000007,0.0036040177774225414,-0.0010478684880581568,377.5000000000002,15.968717592954636
0.1969970703125,153.25,335.5,286,1095680,0.052298072967979614,6.332993507385254e-09,1.6037312179803849,107,0.00936863592651207,25.0,0.0026366027028075223,-0.001388852914533345,402.5000000000002,15.96871770620346
0.2381103515625,143.75,327.6,286,1105920,0.05285306317620233,1.3783574104309083e-08,1.570465787500143,108,0.006946744706510799,25.0,0.002781282530440876,-0.0006542651986819692,380.00000000000045,15.968717783689499
0.31826171875,111.5,316.17,286,1116160,0.052688063371019,-6.7055225372314455e-09,1.5747637666761876,109,0.0045870400585954485,22.500000000000007,0.004150822062530324,-0.001863005943960161,225.0,15.968714398145675
0.216650390625,93.25,309.53,286,1126400,0.05313190933263876,8.568167686462402e-09,1.5748319514095783,110,0.007238034381680336,0.0,0.002882755189693853,-0.001049767338554375,175.0,15.9687175989151
0.2221923828125,90.75,312.37,286,1136640,0.04917310533282444,-1.0058283805847169e-08,1.577897472679615,111,0.0071091647783759985,25.0,0.002638758165176114,-0.0013553256147133652,150.0,15.96871766448021
0.2286376953125,106.5,317.72,286,1146880,0.05483628814790166,-1.4901161193847656e-08,1.578860840946436,112,0.007247705127338122,25.0,0.00256656849180672,-0.0010302959199179895,175.0,15.968717557191848
0.2017822265625,112.5,318.08,286,1157120,0.05264770801941099,1.4901161193847657e-09,1.5220073848962783,113,0.007948333219428606,25.0,0.002415598641141514,-0.0010537852875131648,177.50000000000023,15.968717652559281
0.2216064453125,112.5,311.03,286,1167360,0.052664353469346926,-5.960464477539063e-09,1.494209423661232,114,0.007880363957701775,47.50000000000001,0.0027445920599461714,-0.001101143677442451,200.0,15.968717867136002
0.1864501953125,110.0,310.02,286,1177600,0.04644550399522292,-1.2665987014770507e-08,1.3792462177574634,115,0.006662069025878736,25.0,0.0024073772682299934,-0.0016031901195674436,177.50000000000023,15.968717610836029
0.2307373046875,101.0,304.29,286,1187840,0.051653322147368695,8.568167686462402e-09,1.470280545204878,116,0.008303258807427483,25.0,0.002588665188727646,-0.001662905508055701,175.0,15.968717819452285
0.196484375,109.0,317.13,286,1198080,0.05340367357809328,8.195638656616212e-09,1.479183666408062,117,0.008563905187838828,50.0,0.0024528401917905283,-0.0011401033400034067,200.0,15.968717747926712
0.2747802734375,105.25,312.02,286,1208320,0.05038039671912864,-7.450580596923829e-10,1.5014201641082763,118,0.0055509809408704315,25.0,0.003929901742594666,-0.0012879639172751923,200.0,15.968717056512833
0.2419921875,85.5,305.26,286,1218560,0.04949344906931907,1.1548399925231934e-08,1.4562632955610753,119,0.005289678643158879,0.0,0.0030537276451013894,-0.001086205234605586,175.0,15.968714874982833
0.219580078125,76.0,295.51,286,1228800,0.05126157519149371,-1.3783574104309083e-08,1.4960857674479484,120,0.0071429889769206055,0.0,0.0026949172126137454,-0.0010847476522030774,150.0,15.968717402219772
0.19892578125,104.25,303.21,286,1239040,0.05083442955900127,4.097819328308106e-09,1.5181485049426555,121,0.008266421366715803,0.0,0.00263085727183352,-0.001105498303877539,177.50000000000023,15.968717813491821
0.1903076171875,129.25,308.61,286,1249280,0.05408585392165159,1.9744038581848144e-08,1.4499682076275349,122,0.010452375615932397,22.500000000000007,0.00215892387727763,-0.001351786763552809,250.0,15.96871789097786
0.1570556640625,152.0,318.05,286,1259520,0.05333082556735928,1.564621925354004e-08,1.3894680112600326,123,0.009849576139095007,25.0,0.0019227024328188236,-0.0006497053589555434,250.0,15.96871777176857
0.1465576171875,160.25,323.5,286,1269760,0.05419596086894588,-1.825392246246338e-08,1.4313680917024612,124,0.010244000381499063,25.0,0.0018251364508955702,-0.0007208270490082214,250.0,15.968717765808105
0.2237548828125,165.25,328.05,286,1280000,0.059270078000232075,-1.7508864402770997e-08,1.4799533665180207,125,0.011121305410051718,25.0,0.002218990123117237,-0.001835835634119576,280.00000000000045,15.968717962503433
0.19287109375,167.75,329.22,286,1290240,0.054449654249199245,-4.097819328308106e-09,1.5131430551409721,126,0.010276098374743015,47.50000000000001,0.0023791576460126863,-0.0012434019939973951,350.0,15.968717789649963
0.1577880859375,165.0,329.83,286,1300480,0.05369867862765955,-9.313225746154785e-09,1.5179543666541577,127,0.011943039289326407,25.0,0.001988070515767504,-0.0010802620628965088,275.0,15.968717694282532
0.19111328125,195.5,336.66,286,1310720,0.05807126420961917,1.4156103134155273e-08,1.4802260234951974,128,0.01403212032164447,50.0,0.0022695049993387783,-0.0017120827724284027,325.0,15.968717795610427
0.150048828125,195.75,338.18,286,1320960,0.051905078853191754,-1.2665987014770507e-08,1.456392376869917,129,0.012273483010358178,50.0,0.0021026225255923237,-0.0009801425243495033,275.0,15.968717992305756
0.15966796875,194.25,340.75,286,1331200,0.04884221063794765,-4.8428773880004884e-09,1.4115369223058223,130,0.01011628920387011,50.0,0.001960491110696694,-0.0009183927359117661,277.5000000000002,15.968717747926712
0.1616455078125,166.25,330.55,286,1341440,0.0523645464470898,5.215406417846679e-09,1.4336189493536948,131,0.010914818180026487,25.0,0.0018872251616357972,-0.0009572110611770768,277.5000000000002,15.968717956542969
0.2204833984375,171.75,332.96,286,1351680,0.05437046803142449,-1.1175870895385742e-09,1.443027137219906,132,0.009914261637641175,25.0,0.002586256548750043,-0.001455583317874698,302.5000000000002,15.968717712163926
0.192822265625,159.75,326.41,286,1361920,0.05159480952446018,1.1548399925231934e-08,1.4826101884245872,133,0.008479305161063166,25.0,0.0022157309121155324,-0.0008182974353985629,302.5000000000002,15.968717658519745
0.2321044921875,150.5,321.02,286,1372160,0.05285230732737206,1.080334186553955e-08,1.4500217668712139,134,0.008875735963738408,25.0,0.0023747952316824695,-0.0015809111177077285,277.5000000000002,15.968717676401138
0.1726318359375,126.5,313.39,286,1382400,0.052409317070050074,-7.078051567077636e-09,1.4255936428904534,135,0.008747348565884749,25.0,0.0019550222788524254,-0.0011333421429299052,227.5000000000002,15.96871782541275
0.2011962890625,128.0,315.67,286,1392640,0.052479648107052745,1.1175870895385742e-09,1.3971450932323932,136,0.008167942852105625,25.0,0.002109188909173554,-0.0014101264998316765,225.0,15.968717646598815
0.2467529296875,122.0,315.42,286,1402880,0.05234376075799828,-1.0058283805847169e-08,1.398360750079155,137,0.007301900862603361,25.0,0.0024606413674064243,-0.001743014522799058,225.0,15.968717277050018
