frames,P09:episode_rewards,fps,grad_norm,episode_length,value_loss,policy_loss,P01:episode_rewards,PMM:episode_rewards,policy_entropy,explained_variance,epoch_idx,advantage_norm
2936000,68.0,292,1.0633459168724386,1032.55,0.050287802112288775,-0.00948456961746615,20.0,46.83,0.8767033265059581,0.2661966115236282,367,2.5542372554540633
2944000,68.0,292,0.6559200740310765,1013.5,0.030785682019777594,-0.011530218481784687,19.8,45.5,1.0979489493370056,0.7043208813667298,368,2.0334254837036134
2952000,68.0,292,0.6787622437111822,1009.52,0.035026013790629806,-0.007727311102789827,19.8,45.27,1.0777682745456696,0.6671142774820328,369,2.169317666888237
2960000,68.0,292,0.6781772890437098,1021.74,0.03555140245240182,-0.013459604063536973,19.8,45.33,1.0894418472051621,0.6972226756811142,370,2.1742529147863388
2968000,67.10000000000001,292,0.652208493406541,1006.71,0.03310657658148557,-0.007365354866778944,19.8,44.32,1.1092536783218383,0.7184818488359451,371,2.140307551622391
2976000,67.10000000000001,292,0.8420284838049099,1001.28,0.04565435248427093,-0.01283886504766997,20.0,44.65,1.0584512758255005,0.6908505761623382,372,2.507277910709381
2984000,68.10000000000001,292,0.6457904187815031,997.52,0.03060981480870396,-0.014845134218630847,20.0,44.61,1.069208505153656,0.7355414110422135,373,2.0165901166200637
2992000,67.10000000000001,292,0.7470011276040539,1003.15,0.03644505524076522,-0.012852463067392818,20.0,42.67,1.0436669808626176,0.7451894402503967,374,2.255326339006424
3000000,65.10000000000001,292,0.699137584245439,992.24,0.0347083568572998,-0.008891235817573033,19.8,41.43,1.0558247810602188,0.6328740257024765,375,2.1442090541124346
3008000,65.0,292,0.6612364661825043,970.85,0.03373604129534215,-0.010092419888824224,19.8,40.4,1.0799594181776047,0.7416495496034622,376,2.1328134179115295
3016000,65.10000000000001,292,0.7533789033707216,957.45,0.04108701535034925,-0.018734684141818433,19.8,40.11,1.0868536347150803,0.6681120240688324,377,2.3097579669952393
3024000,63.20000000000002,292,0.6427214641169463,960.4,0.03493888259399682,-0.005305287604860496,17.9,39.9,1.1042285400629044,0.6969475531578064,378,2.185224548578262
3032000,63.20000000000002,292,0.6191143854498798,979.63,0.036545975040644406,-0.013660042956471443,21.0,41.01,1.0721546572446823,0.7065870779752731,379,2.1551217007637025
3040000,66.20000000000002,292,0.6627612421356578,1020.82,0.0338785094069317,-0.017454436803236602,25.9,44.48,1.072936065196991,0.7481511354446411,380,2.169852306842804
3048000,68.10000000000001,292,0.6765863878886836,1043.92,0.0356609980110079,-0.011827199317631312,26.900000000000002,46.21,1.066382401585579,0.7352911984920502,381,2.2028097808361053
3056000,66.20000000000002,293,0.7770879769623019,1023.34,0.03903564780019224,-0.013564013214054284,26.0,44.89,1.0969893342256547,0.6879913938045502,382,2.3334206640720367
3064000,66.20000000000002,293,0.5901523627876284,1023.19,0.034884845418855545,-0.007401435153078637,26.0,45.16,1.0838161724805833,0.6886264705657958,383,2.131393914818764
3072000,66.20000000000002,293,0.7691113649174329,1030.74,0.03923107164213434,-0.013103912205551752,26.0,45.82,1.0894833260774612,0.7139227372407914,384,2.2924882996082308
3080000,68.10000000000001,293,0.5981746607508784,1039.94,0.03301503478549421,-0.004888416579779005,26.0,46.26,1.1019935125112534,0.6849402433633804,385,2.0774314475059508
3088000,66.20000000000002,293,0.6658752452402045,1052.75,0.03654064127709716,-0.013533349469071254,26.900000000000002,46.61,1.1109081774950027,0.678497062921524,386,2.1955795961618425
3096000,69.40000000000003,293,0.7023210385728785,1049.99,0.03647151491139084,-0.01625640783990093,26.900000000000002,47.57,1.1002146399021149,0.7014028573036194,387,2.210629889965057
3104000,69.40000000000003,293,0.6509898767070587,1063.93,0.0345273300120607,-0.012540708041051403,28.0,48.39,1.0999820470809936,0.7336045861244201,388,2.1316560417413712
3112000,73.10000000000001,293,0.8766499100811054,1097.39,0.04116457994095981,-0.012673856391338632,29.0,50.54,1.0704231822490693,0.6938315933942795,389,2.3084419536590577
3120000,73.10000000000001,293,0.5763934064124286,1105.91,0.029282404175028205,-0.012747762899234658,29.0,50.71,1.0825952249765396,0.760733179450035,390,1.9324742662906647
3128000,74.0,293,0.791073679027096,1105.43,0.0366029496351257,-0.01655811664648354,29.0,51.16,1.0918894183635712,0.7560085445642472,391,2.205358600020409
3136000,74.0,293,0.808705797445368,1118.09,0.04401144589297473,-0.015877237713430078,30.900000000000002,52.58,1.0996516102552414,0.6627849954366684,392,2.358126767873764
3144000,74.0,293,0.7138219524613385,1108.93,0.0373220980912447,-0.01579011834342964,31.0,52.83,1.0789704787731171,0.7196122372150421,393,2.252075739502907
3152000,74.10000000000001,293,0.7057353495260589,1112.58,0.042400265177711845,-0.020661145605845376,31.0,53.15,1.0913714843988418,0.6840562844276428,394,2.3986401814222336
3160000,75.10000000000001,293,0.7045881314525738,1119.42,0.03714631523005665,-0.008549355788709363,31.0,53.62,1.0822853130102157,0.661216931939125,395,2.2363992220163347
3168000,75.0,293,0.7570711815470562,1142.71,0.03503261982928962,-0.01443014652468264,34.0,54.92,1.0895144498348237,0.7243138015270233,396,2.167398663163185
3176000,75.10000000000001,293,0.7620606598708364,1145.67,0.04252408549655229,-0.016278213266050442,34.900000000000006,55.7,1.081422837972641,0.6596014231443406,397,2.337032651901245
3184000,76.0,293,0.8253465460101226,1139.22,0.04212498239707202,-0.02591221789683914,34.0,55.17,1.0759183937311172,0.5550729143619537,398,2.3241883742809297
3192000,76.0,293,0.6916625556644554,1122.94,0.032554966686293485,-0.00599720391248411,31.9,54.22,1.0710476702451706,0.6884278452396393,399,2.0896696799993517
3200000,75.10000000000001,293,0.6665532991417248,1101.76,0.03487000211142004,-0.014491333005134948,31.0,53.04,1.0804941082000732,0.6921893608570099,400,2.168615577220917
3208000,75.0,293,0.7085530354939131,1109.42,0.03825545783620328,-0.009165935254168289,31.0,52.85,1.083964260816574,0.7092188000679016,401,2.271571224331856
3216000,75.0,293,0.6907568099473221,1095.24,0.03621653651818633,-0.011154570542530565,31.0,52.28,1.0880108541250229,0.7384114271402359,402,2.1604023718833925
3224000,74.0,293,0.6753574263385614,1076.44,0.038344802281353625,-0.016447008864197414,31.9,51.55,1.1129434221982957,0.6969519126415252,403,2.1539333373308183
3232000,72.20000000000002,293,0.7474179151031385,1080.72,0.04259278151206672,-0.0168547200440662,31.9,51.5,1.0515201264619827,0.7313398218154907,404,2.372673611044884
3240000,68.10000000000001,293,0.6921821424969962,858.59,0.03331970126193482,-0.012954328944470034,0.0,37.38,0.9690322978794574,0.1614386385679245,405,2.0427385541796683
3248000,67.0,292,0.7911741867806928,754.38,0.03766235030256212,-0.00912825190462172,0.0,31.11,1.1714007502794266,0.5180984592437744,406,2.1830344742536543
3256000,58.300000000000026,292,0.651689558408392,736.13,0.030850888742133976,-0.011354899466386997,0.0,29.53,1.1241197609901428,0.652846629023552,407,2.027016416788101
3264000,57.10000000000001,292,0.6923170698755399,724.44,0.04011910489760339,-0.016174609403533394,0.0,28.02,1.0681249851733445,0.528838288784027,408,2.2926831078529357
3272000,58.300000000000026,292,0.7028844010291894,727.94,0.030811382848769428,-0.008880777693939308,0.0,28.03,1.0881343841552735,0.7156309306621551,409,2.0237108570337297
3280000,56.10000000000001,292,0.7737875711698551,719.0,0.04482345424126834,-0.012674530433541805,0.0,27.33,1.1025682419538498,0.6393664479255676,410,2.470051276683807
3288000,57.90000000000008,292,0.7318455148294402,730.72,0.03850333836162463,-0.019890333825023844,0.0,28.68,1.0854771733283997,0.7038992601633072,411,2.2197771579027177
3296000,57.90000000000008,292,0.6685040682084226,731.15,0.03491705558262766,-0.012174870297312736,0.0,28.26,1.1155305850505828,0.7227421355247498,412,2.1539977794885634
3304000,66.0,292,0.5674408240918251,735.36,0.0317844220250845,-0.00797278327299864,0.0,28.93,1.1157630962133407,0.7070272833108902,413,2.020863221883774
3312000,61.50000000000004,292,0.6942532622879318,733.6,0.038800067850388587,-0.017050015387503663,0.0,28.72,1.120329669713974,0.6836078083515167,414,2.268569809794426
3320000,67.10000000000001,292,0.641526129245463,792.3,0.03334960761480033,-0.01217689409677405,0.0,32.21,1.1163745707273482,0.6951087445020676,415,2.124809163212776
3328000,70.20000000000002,292,0.7344197189386564,833.17,0.042136396495625374,-0.01595070733164903,0.0,34.63,1.0936147022247313,0.7161491769552231,416,2.2495231252908705
3336000,74.10000000000001,292,0.7016324801052791,914.8,0.03533917482476681,-0.01079089486040175,1.9000000000000004,39.27,1.0835505783557893,0.7075572329759597,417,2.1248373019695284
3344000,75.10000000000001,292,0.6597639197869826,982.21,0.0340945313218981,-0.01595052458666032,7.0,43.08,1.0943101781606674,0.687764196395874,418,2.1202256470918655
3352000,77.30000000000003,292,0.7373462158185083,1065.92,0.04046703934669495,-0.008255520081147551,15.9,48.41,1.0979774010181427,0.6664440375566483,419,2.243303351998329
3360000,79.10000000000001,292,0.6081307238242905,1111.29,0.03462836646009237,-0.012101828519407718,22.900000000000002,51.64,1.0991383355855942,0.7242478430271149,420,2.0769591504335403
3368000,80.20000000000002,292,0.6624852678077808,1124.52,0.03638346055522561,-0.015056128217838704,30.400000000000006,53.28,1.0719165712594987,0.7108607375621796,421,2.130525820851326
3376000,80.20000000000002,292,0.7527735443494915,1128.98,0.045851912549696866,-0.01219451247365214,30.900000000000002,54.5,1.0706956160068513,0.6419979333877563,422,2.444652224779129
3384000,82.10000000000001,292,0.6964712494130235,1171.21,0.0325892817392014,-0.015935227990848944,35.0,57.67,1.0594987094402313,0.7028024280071259,423,2.0710980409383772
3392000,83.0,291,0.8907582262714847,1171.31,0.04422011222690344,-0.0038335832724987993,35.0,58.99,1.0326733779907227,0.6497585397958755,424,2.477398318052292
3400000,85.10000000000001,291,2.308242591721239,1183.78,0.16667826615739614,-0.032053473188534555,36.9,62.88,1.0781831097602845,0.32224402904510496,425,3.3209898513555527
3408000,85.0,291,0.7785353456629571,1188.04,0.04074551708996296,-0.013699884167290293,35.9,62.35,1.0786911243200301,0.671968418955803,426,2.262242362499237
3416000,85.10000000000001,291,0.6619926814527862,1198.62,0.034783456719014796,-0.016934507869882508,36.9,63.75,1.0760590279102324,0.6939142334461212,427,2.1027483969926832
3424000,85.10000000000001,291,0.7244208675264997,1200.82,0.04279868354555219,-0.012154199357610196,36.9,64.29,1.0721366262435914,0.6281157630681992,428,2.3504127711057663
3432000,87.70000000000006,291,0.7533991677561543,1212.38,0.0362610064772889,-0.014687514547949832,36.9,66.13,1.0788523733615876,0.676210487484932,429,2.1616317802667617
3440000,94.20000000000002,291,0.9053510357091112,1204.8,0.05402339074295014,-0.020871828258677852,36.9,66.54,1.0682867878675462,0.6204216170310974,430,2.6011384201049803
3448000,96.0,290,0.8630342146055006,1204.39,0.049477621717378496,-0.02299812719833426,37.0,67.26,1.078815495967865,0.6465035927295685,431,2.482321154475212
3456000,96.30000000000003,290,0.7263958813143487,1202.55,0.03697476575616747,-0.012039149871561676,37.0,67.63,1.0528880512714387,0.6822532439231872,432,2.173432663679123
3464000,97.20000000000002,290,1.029066330060084,1197.2,0.04765291568590328,-0.01728351032361388,37.900000000000006,67.54,1.0464876520633697,0.6795043772459031,433,2.470071707367897
3472000,99.10000000000001,290,0.9673673828190579,1197.96,0.08305581620661542,-0.014278762498997821,38.0,69.32,1.0417375910282134,0.5235415977239609,434,2.5202283972501753
3480000,99.10000000000001,290,0.747763383808524,1195.62,0.04341102842241526,-0.023130852819303983,38.900000000000006,69.36,1.0387930595874786,0.6741956448554993,435,2.2856955975294113
3488000,102.20000000000002,290,1.7401464884169346,1208.38,0.22282527016475798,-0.02044369848590577,39.9,71.25,1.027933537364006,0.11706084072589874,436,3.082911652326584
3496000,102.20000000000002,290,0.710222802406664,1216.85,0.036146064628846945,-0.009132828136498574,40.9,72.11,1.0253745543956756,0.702346807718277,437,2.186002403497696
3504000,100.20000000000002,290,0.7180174402964031,1211.42,0.03903232891112566,-0.0111433704465162,40.9,71.55,1.0507247734069824,0.6951852357387542,438,2.2330147129297258
3512000,98.10000000000001,290,0.7803320957313297,1220.66,0.041254626265726985,-0.01610626475070603,40.9,69.7,1.0112813119590283,0.6144144296646118,439,2.2838232421875
3520000,96.10000000000001,289,0.6511059346022833,1196.89,0.03192649298347533,-0.010267556971884915,37.800000000000004,66.25,0.9928800615668297,0.5264521735906601,440,1.8899032884836198
3528000,96.10000000000001,289,0.7009482862290439,1195.58,0.039126756242476406,-0.011725652953136887,38.7,66.23,1.0806053191423417,0.6658033668994904,441,2.1952376592159273
3536000,97.0,290,0.7269568992244311,1201.32,0.0444664739118889,-0.015758926665075706,38.7,66.07,1.0737519150972366,0.6709361952543259,442,2.3472446167469023
3544000,96.10000000000001,289,0.6697647911688763,1183.2,0.03487702579703182,-0.014376334373373538,35.9,64.66,1.049781501889229,0.6976755291223526,443,2.1103798323869705
3552000,96.10000000000001,289,0.6725562311085175,1180.36,0.036149711986072364,-0.009212359888188075,35.9,64.2,1.0448364889621735,0.6761165857315063,444,2.164116030931473
3560000,94.20000000000002,290,0.7212261401073035,1189.97,0.04003145199734717,-0.012561571132391692,35.9,64.78,1.071088774204254,0.6393053275346756,445,2.2721415466070174
3568000,97.0,289,0.7465959356845129,1205.35,0.04445174601394683,-0.014493032209575176,35.9,66.43,1.074202654361725,0.6225908839702606,446,2.3506422072649
3576000,97.0,289,0.7783563880973913,1212.68,0.04066367541439831,-0.01975748053693678,38.7,66.27,1.0659105902910233,0.6822755032777786,447,2.2450948840379716
3584000,98.0,288,0.6747846938238738,1233.38,0.037446680613793436,-0.011172167105833068,39.9,67.66,1.0530869817733766,0.6907867276668549,448,2.1733880543708803
3592000,88.20000000000002,288,1.0866531172646203,1046.5,0.04969158182386309,-0.009955872771970463,1.0,51.37,0.8628966502472758,-0.11701917111873626,449,2.472637444138527
3600000,88.20000000000002,288,0.5753685963371546,1011.07,0.029097220469266175,-0.009459324965719133,1.0,49.31,1.1014633756875991,0.7326215207576752,450,1.8470534873008728
3608000,90.20000000000002,288,2.866536576980794,999.77,0.739757954152301,0.0052009311108849945,1.0,49.93,1.0843493741750718,0.5739091724157334,451,4.038801736831665
3616000,92.20000000000002,288,0.8238754406185568,1011.83,0.045628981301561,-0.018465370764024557,1.0,52.93,1.0750641357898711,0.7172024834156037,452,2.290000077486038
3624000,92.0,287,0.7762152837965267,983.69,0.044086708254180845,-0.02411004755180329,1.0,51.43,1.1171749478578568,0.5140726500749588,453,2.354304992556572
3632000,92.0,287,0.665531630879293,980.52,0.032219011089764535,-0.014733922060622717,1.0,50.27,1.0773635256290435,0.6900497502088547,454,1.9868379300832748
3640000,92.0,287,0.6511875093354719,970.7,0.038669365057721734,-0.005100920345284976,1.0,49.42,1.0942081981897354,0.671511213183403,455,2.2744859290122985
3648000,92.20000000000002,287,0.6238230550587972,964.61,0.03355025015305728,-0.011248558927327394,1.0,49.64,1.1035653060674668,0.7352146232128143,456,2.1047480469942093
3656000,79.40000000000003,287,0.7693021910648769,884.55,0.04822353483410552,-0.028482535832590656,1.0,43.09,1.1603406071662903,0.32281347215175626,457,2.404332216978073
3664000,76.10000000000001,286,0.5509332296580598,854.92,0.029511515186168253,-0.004505660970753524,1.0,40.3,1.102551880478859,0.7413318353891373,458,1.8893038618564606
3672000,76.0,286,0.661637944667608,838.0,0.03667704614344984,-0.013011318179997034,1.0,39.29,1.0821668100357056,0.6952637326717377,459,2.16398298561573
3680000,77.20000000000002,286,0.7704150685503771,874.99,0.04244756978005171,-0.018882801989457222,1.0,42.2,1.069750626683235,0.6985822796821595,460,2.36687837600708
3688000,83.10000000000001,286,0.6003412687816221,909.95,0.029477950069122016,-0.003667939440347254,1.9000000000000004,44.8,1.0925114685297013,0.7406506413221359,461,1.9293805289268493
3696000,84.10000000000001,286,0.5989784152170874,1005.17,0.0349085529637523,-0.015139257826376706,11.0,50.15,1.1151789808273316,0.7214653009176254,462,2.136549628973007
3704000,84.10000000000001,286,0.6253251043370444,1037.71,0.03456345417071134,-0.01127257631305838,16.9,52.03,1.0999658125638963,0.7026902389526367,463,2.104598296880722
3712000,85.10000000000001,286,0.7900591831263548,1073.98,0.05192351062316448,-0.015764723860656887,17.0,54.36,1.086401417851448,0.6220298945903778,464,2.445277556180954
3720000,86.20000000000002,286,0.6955910118354777,1079.73,0.043175491085276005,-0.014897791967669036,17.0,53.05,1.098024730682373,0.6473257088661194,465,2.3310606616735456
3728000,88.20000000000002,285,1.329351780833656,1077.0,0.07095913129625842,-0.019541144617833198,17.0,54.8,1.077194020152092,0.6253319299221038,466,2.6207708954811095
3736000,88.20000000000002,285,0.768229539029649,1098.55,0.04410937462933361,-0.01450079381786054,19.700000000000003,56.6,1.0726424604654312,0.6585178875923157,467,2.3160534536838533
3744000,90.20000000000002,285,0.6016817665822228,1137.48,0.03414776117308065,-0.010391609326020443,24.9,60.48,1.0730349487066269,0.6973930430412293,468,2.019020993113518
3752000,92.10000000000001,285,0.7324073224977202,1160.58,0.04173966007772833,-0.01567878848465625,29.8,63.09,1.0823255789279937,0.6865384823083878,469,2.330170391201973
3760000,92.0,285,0.8895965589897824,1115.22,0.049438594169914724,-0.03902390218747314,11.9,59.58,1.044774994701147,0.20896435260772706,470,2.5047302222251893
3768000,92.0,285,0.5427896387052976,1034.37,0.023810769750270994,-0.004379503376840148,2.0,55.7,1.1692971086502075,0.4105467581748962,471,1.7548340314626694
3776000,92.0,284,0.5888896152616596,1016.84,0.03000415549147874,-0.011919958860380575,2.0,54.47,1.090562304854393,0.6950612592697144,472,1.9103534585237503
3784000,86.20000000000002,284,0.8451029285740684,999.28,0.04816005344502628,-0.021831685792058124,2.0,52.68,1.0963775461912155,0.6819796884059905,473,2.4420041853189467
3792000,88.40000000000003,284,0.5873479135187831,999.89,0.029308249885216357,-0.007987949897942598,2.0,53.21,1.0892944264411926,0.7169431042671204,474,1.9105930572748184
3800000,92.0,284,0.775184385433296,1000.53,0.04406109778210521,-0.015581221675965935,2.0,53.5,1.0881981939077376,0.6760847383737564,475,2.3503071224689482
3808000,92.0,284,0.6529279774110435,995.91,0.03657274770317599,-0.007275278235429141,2.0,53.26,1.0709256291389466,0.6905785059928894,476,2.14676311314106
3816000,89.30000000000003,284,0.7900704349767484,983.21,0.046126924874261024,-0.022327959184731298,2.0,52.44,1.1101062405109405,0.6018817365169525,477,2.4321186256408693
3824000,89.30000000000003,284,0.7934782107286048,977.92,0.0407529706787318,-0.01345546439755708,2.0,50.66,1.0788821560144424,0.6847614759206772,478,2.254697574973106
3832000,89.30000000000003,284,0.6033472418559622,976.17,0.033826978243887425,-0.01094170510303229,2.0,49.98,1.0866819077730179,0.6817377370595932,479,2.051178761124611
3840000,87.20000000000002,284,0.6940680618078174,978.37,0.03863156591542065,-0.011496891477145254,2.0,49.74,1.0839948546886444,0.6328202056884765,480,2.2448501032590866
3848000,90.0,284,0.7840353383760552,983.77,0.04522165454924107,-0.021534351384616457,2.0,50.04,1.0988446402549743,0.6398736137151718,481,2.406649478673935
3856000,90.0,284,0.6210840028456494,979.52,0.03326638762606308,-0.011916641803691164,2.0,50.04,1.111670801639557,0.6521748447418213,482,1.9849059563875198
3864000,93.10000000000001,284,0.7365139587652807,1025.76,0.04494771978352219,-0.012049040180281736,2.0,52.72,1.0811536139249802,0.6404225307703019,483,2.376379011273384
3872000,93.10000000000001,283,0.6155429781366932,1043.91,0.03694219338707626,-0.008301264077745145,3.0,54.32,1.0994617283344268,0.6705247974395752,484,2.1445435601472855
3880000,95.30000000000003,283,1.1042323768711675,1074.88,0.06912255118135363,-0.012670044595142826,3.9000000000000004,59.16,1.0585331726074219,0.6410259240865708,485,2.6941688519716265
3888000,102.10000000000001,283,1.326550241455399,1205.31,0.13189636000432073,-0.015113483798340894,33.0,72.43,1.0377454698085784,0.6517649126052857,486,3.329407516717911
3896000,102.10000000000001,283,0.6354670664248812,1236.81,0.03397457115352154,-0.014693561844178476,37.900000000000006,74.66,1.0685447341203689,0.6942942237854004,487,2.007895742058754
3904000,103.20000000000002,283,0.9264004570656751,1260.03,0.07286054794676602,-0.012593843573413324,39.9,76.96,1.0696938651800156,0.6211039870977402,488,2.9576565927267073
3912000,114.60000000000005,283,1.3884487204480374,1285.73,0.09152419827412814,-0.008868765559745952,41.0,85.47,1.045979101061821,0.7015296298265458,489,3.0935823917388916
3920000,120.90000000000008,283,0.9312616516074884,1297.45,0.05330688199028373,-0.036097121988423166,44.6,86.8,1.0614459627866746,0.641842240691185,490,2.543452134728432
3928000,112.80000000000007,283,0.6442334309717603,1221.75,0.028027280441019684,-0.002019189276616089,33.0,78.99,1.096972023844719,0.3340561366081238,491,1.8818697082996367
3936000,112.80000000000007,283,0.5838890904278787,1196.23,0.030343095231801273,-0.017411041881423443,25.9,76.82,1.1061183577775955,0.7016419720649719,492,1.9347880017757415
3944000,112.80000000000007,283,0.6803689744445914,1192.66,0.04756458639167249,-0.014967392046237364,25.9,75.69,1.0842476230859757,0.6629673290252686,493,2.4499409049749374
3952000,112.80000000000007,283,0.666781015955128,1195.15,0.03884210637304932,-0.007625673917355016,25.9,76.63,1.064906857609749,0.6555688095092773,494,2.2261006027460097
3960000,112.80000000000007,282,0.7752677532995601,1177.24,0.05004470578627661,-0.024351704308355693,25.9,75.15,1.0582898950576782,0.6391789013147354,495,2.4137815034389494
3968000,112.80000000000007,282,0.828943202997214,1140.77,0.04571029505226761,-0.026135225863445157,20.799999999999997,72.54,1.0279556840658188,0.4637721437215805,496,2.394001404643059
3976000,112.80000000000007,282,0.5807466130002776,1101.75,0.029901993351522833,-0.013333213340374642,16.8,69.47,1.0972811549901962,0.6914314490556717,497,1.9910371398925781
3984000,112.0,282,0.6758787449700441,1085.3,0.037902482084464284,-0.01293744650669396,16.8,66.53,1.0381613606214524,0.6563278961181641,498,2.123638033270836
3992000,105.50000000000004,282,0.8529428112755565,1080.96,0.05628639513161034,-0.01633535115048289,16.8,63.03,1.0519652092456817,0.6027621710300446,499,2.5953876155614855
4000000,105.50000000000004,282,0.8635690396636992,1071.16,0.05637802087236196,-0.0073809980030637235,16.8,62.7,1.0573811960220336,0.7258702898025513,500,2.359307242631912
4008000,104.60000000000005,282,0.8826396338735298,1073.84,0.059663169104605916,-0.019269867827824784,16.8,62.8,1.0611847150325775,0.6367313796281815,501,2.6519036900997164
4016000,102.20000000000002,281,0.9344438264134476,1074.74,0.061035947715863584,-0.029980169633345214,16.8,60.25,1.0508554828166963,0.6542266923189163,502,2.78910115480423
4024000,99.20000000000002,281,0.769280258256847,1070.32,0.037107397532090546,0.003319024349329993,16.8,60.05,1.0336009550094605,0.7167693704366684,503,2.1793595784902573
4032000,104.10000000000001,281,1.7538328438734454,1084.59,0.16087936692871152,-0.027604459181893616,16.8,64.81,1.022986389398575,0.5953706580400467,504,3.6029503524303435
4040000,105.40000000000003,281,0.7289570680051702,1112.9,0.040560204982757565,-0.02206809178838739,20.6,68.05,1.0536674666404724,0.6682954442501068,505,2.256725031733513
4048000,105.40000000000003,281,0.7537291067077654,1145.99,0.04032807333162054,-0.01125139896030305,22.900000000000002,71.22,1.0681099647283554,0.6600294184684753,506,2.2034901279211043
4056000,109.30000000000003,281,0.8513861093343783,1164.38,0.04777658087667078,-0.02112393501427505,22.900000000000002,73.44,1.1008315980434418,0.6533465903997421,507,2.4441893875598906
4064000,112.40000000000003,281,0.654435134139026,1168.53,0.03861384632531553,-0.011334531970351235,22.900000000000002,74.3,1.0905058431625365,0.6599788743257523,508,2.228705339431763
4072000,116.10000000000001,281,0.9879778503180726,1165.94,0.050259397509507836,-0.01015947892650729,22.900000000000002,76.57,1.0623784708976745,0.7282683628797532,509,2.4810717606544497
4080000,117.20000000000002,281,0.7081286529683045,1176.86,0.04594423493836075,-0.015739311405923218,22.900000000000002,77.68,1.0759158778190612,0.625304017663002,510,2.393327943086624
4088000,119.40000000000003,281,1.2698603947077485,1198.7,0.14410064219729976,-0.009318312850082293,36.3,81.44,1.025131254196167,0.5049541914463043,511,3.1394090849161147
4096000,130.70000000000005,280,0.979142842766863,1222.93,0.09220058761071413,-0.01682576925959438,44.0,86.2,1.0626113229990006,0.5135096639394761,512,2.486823607683182
4104000,131.60000000000005,280,1.1987628854922654,1281.28,0.11120130510535091,-0.015017888400470837,49.0,91.86,1.0612731325626372,0.511923548579216,513,2.8391726285219194
4112000,131.60000000000005,280,0.7134920179523845,1289.1,0.04444357226835564,-0.01897876229515532,51.0,92.79,1.073487672805786,0.670153061747551,514,2.323627326488495
4120000,137.40000000000003,280,0.9153332727698623,1291.27,0.05505642387084663,-0.02549964243400609,50.800000000000004,93.74,1.0782253211736679,0.6181559091806412,515,2.602193714976311
4128000,130.10000000000002,280,0.6726707311654196,1287.06,0.03923254879191518,-0.0156323809659807,50.800000000000004,90.5,1.0836793220043182,0.6389060723781586,516,2.1969027972221373
4136000,130.10000000000002,280,0.6754639986452098,1280.0,0.041449740817770364,-0.01021135675820915,50.800000000000004,90.18,1.0465127682685853,0.6782855588197708,517,2.213171063065529
4144000,123.70000000000006,280,0.9818435013108417,1273.84,0.09000764221884311,-0.029539736381557304,51.0,89.08,1.0476193599402905,0.3763571512699127,518,2.8694034492969513
4152000,123.0,280,0.7569636684966613,1273.41,0.03712011049501598,-0.021930730820749887,51.0,87.26,1.0445340168476105,0.6908546471595765,519,2.0739094299077987
4160000,119.20000000000002,280,0.998232716691483,1279.88,0.0602518196683377,-0.026778217523587954,50.800000000000004,84.35,1.023422619700432,0.6335039722919464,520,2.737693482041359
4168000,119.20000000000002,280,0.6134023886320403,1260.38,0.03673909992910922,-0.016447936749318614,46.900000000000006,81.87,1.0469126564264297,0.7157542234659195,521,2.134327446818352
4176000,119.20000000000002,279,0.6241237315077162,1271.71,0.0422415881883353,-0.008165503726049793,48.0,82.84,1.0466196209192276,0.6665426379442215,522,2.2267342555522918
4184000,119.20000000000002,279,0.8085196699508796,1265.7,0.04902049117721617,-0.012320096146431751,47.400000000000006,83.21,1.0606936126947404,0.6983006674051285,523,2.5204447615146637
4192000,123.70000000000006,279,0.7266649183802251,1270.47,0.03513371485983953,-0.013470789152779616,41.699999999999996,84.44,1.111227155327797,0.6163440203666687,524,2.0363512444496155
4200000,121.20000000000002,279,0.7749142933962401,1275.38,0.04844952817540616,-0.01714246879622806,41.699999999999996,82.84,1.085274458527565,0.6537793219089508,525,2.3778269267082215
4208000,121.20000000000002,279,0.7909106261297739,1279.94,0.05099038409069181,-0.028894359964760953,39.0,82.46,1.084178887605667,0.6723331600427628,526,2.436158946156502
4216000,131.0,279,1.2384146042537523,1292.28,0.07933885515667498,-0.010048333093291149,39.0,87.19,1.0115354788303375,0.7413310307264328,527,2.926597204208374
4224000,131.0,279,1.2799586015572835,1289.45,0.13035232986789197,-0.01873408105922863,39.0,86.18,1.0282102757692337,0.4664766126871109,528,3.0763525331020354
4232000,125.60000000000005,278,0.8460100349117858,1288.35,0.04667821337003261,-0.02198256187257357,38.800000000000004,85.19,1.0496236675977706,0.6677549904584885,529,2.3688045716285706
4240000,131.0,278,0.6894595364268965,1286.58,0.0396509673492983,-0.011768732015116256,38.800000000000004,86.07,1.0466363102197647,0.6472331470251084,530,2.222474086880684
4248000,131.0,278,1.0847043389424282,1279.16,0.07139812832698227,-0.006996808843614417,39.0,86.48,1.0436599296331406,0.6904213374853134,531,2.8188842046260834
4256000,132.00000000000009,278,0.850441043657172,1286.03,0.04452765996567905,-0.023383536319888664,38.800000000000004,88.72,1.0496919333934784,0.6179640448093414,532,2.300112904906273
4264000,132.00000000000009,278,0.5878582438931859,1287.26,0.03040582988411188,-0.008196423460030928,38.800000000000004,87.92,1.062516188621521,0.724380009174347,533,1.9034211087226867
