P09:episode_rewards,frames,value_loss,PMM:episode_rewards,epoch_idx,advantage_norm,approx_kl_divergence,P01:episode_rewards,policy_loss,episode_length,fps,clip_fraction,grad_norm,explained_variance,policy_entropy
400.0,225280,0.019028329732827844,298.25,22,15.968718153238296,0.0017783110925165603,200.0,-0.0005941056093433872,340.65,445,0.099560546875,0.05088990789021739,-8.195638656616212e-09,1.305561713129282
377.5000000000002,235520,0.01766550836036913,301.0,23,15.96871789097786,0.00255262853891054,222.5,-0.00159647628388484,342.5,445,0.1614013671875,0.05288984556544456,1.080334186553955e-08,1.333542274683714
375.0,245760,0.016890225247334457,299.5,24,15.968718022108078,0.0020933312329646015,225.0,-0.0013800272397929802,341.34,446,0.1192626953125,0.049802105752417725,-2.9802322387695314e-09,1.2777248673141002
375.0,256000,0.017446430992276874,282.75,25,15.968717843294144,0.0016907074795810217,200.0,-0.000918797266058391,334.64,445,0.0999755859375,0.048046975894672356,-1.1920928955078126e-08,1.1947168849408627
350.0,266240,0.01603991540032439,268.0,26,15.968717873096466,0.0022389560943622657,175.0,-0.0008905953720386606,329.95,447,0.136572265625,0.04941977949427213,-1.4528632164001465e-08,1.3050511755049228
350.0,276480,0.01678043941501528,259.75,27,15.968717944622039,0.001984833993810753,150.0,-0.0007491088970709825,327.75,447,0.11484375,0.04971022615593784,-3.3900141716003417e-08,1.3150554150342941
350.0,286720,0.016291676423861645,268.5,28,15.968717962503433,0.0025780624244134743,150.0,-0.001352111331107153,334.43,448,0.1845703125,0.05750985647783855,-7.450580596923829e-10,1.3885962255299091
352.5000000000002,296960,0.016232274484355002,273.0,29,15.968717974424361,0.002262415337148127,172.5,-0.0014825776510406286,338.07,448,0.1703369140625,0.05631616201632487,-1.080334186553955e-08,1.4325475990772247
352.5000000000002,307200,0.015471689596233773,264.0,30,15.96871783733368,0.0022760173407391448,172.5,-0.0011425056029111147,334.64,448,0.1479736328125,0.049702616688876225,-1.862645149230957e-09,1.4310987569391727
350.0,317440,0.015911254128150178,257.5,31,15.968717807531357,0.0025412823603687684,150.0,-0.001442456648510415,332.54,448,0.1594482421875,0.053097749745785204,-3.7252902984619143e-10,1.426216085255146
375.0,327680,0.013981140645046252,252.0,32,15.968717962503433,0.0023813483591709427,125.0,-0.0013717832436668687,334.76,448,0.1687744140625,0.05484833999586817,-1.2665987014770507e-08,1.4127041935920714
375.0,337920,0.011810319284268189,248.5,33,15.968718028068542,0.0026712492976344038,122.5,-0.0016396628638176481,339.75,449,0.1896728515625,0.05476374220328516,-7.450580596923829e-10,1.423256303369999
375.0,348160,0.013208228850271553,250.0,34,15.96871766448021,0.0022164233452940606,122.5,-0.0012163323553977534,351.81,449,0.129296875,0.051464377765990596,-7.82310962677002e-09,1.4739860616624356
525.0,358400,0.01288695581315551,243.25,35,15.968717700242996,0.0023396217607768222,75.0,-0.0011194339034773294,353.15,450,0.16904296875,0.053319908931930504,-2.7567148208618165e-08,1.5025157876312734
382.5000000000007,368640,0.010919156343879877,223.0,36,15.968717873096466,0.002351453364099143,75.0,-0.0012178695415059337,345.75,451,0.174169921875,0.05248350056871195,5.587935447692871e-09,1.488293369859457
405.00000000000045,378880,0.006884121720486291,193.0,37,15.968717116117478,0.003139817660110111,47.50000000000001,-0.0012223661735333736,331.26,451,0.1804931640625,0.0429664592597621,3.7252902984619143e-10,1.3661295749247073
300.0,389120,0.008353706385241822,153.75,38,15.968717700242996,0.00288964759209307,25.0,-0.0011593953277042601,321.75,452,0.2210693359375,0.05126751673042866,-1.2293457984924316e-08,1.430807876586914
305.00000000000045,399360,0.0120229443142307,155.0,39,15.9687180519104,0.002271708247690185,25.0,-0.00033626570766500665,326.8,452,0.1609375,0.05407910959574376,-3.3527612686157227e-09,1.488130983710289
305.00000000000045,409600,0.010034808046475519,173.0,40,15.968717908859253,0.002629665288168326,50.0,-0.0014807062558247707,332.48,453,0.22412109375,0.053883201647959775,1.0430812835693359e-08,1.535620629787445
327.5000000000002,419840,0.010572503480943851,187.5,41,15.968717724084854,0.003321762023591646,50.0,-0.0011777294563216855,340.48,452,0.243310546875,0.0566247012615305,-6.332993507385254e-09,1.5586792513728143
277.5000000000002,430080,0.01010559364949586,176.5,42,15.968717801570893,0.0026038332907660335,50.0,-0.000991654285462573,339.0,453,0.192333984375,0.05225131045288791,2.9802322387695314e-09,1.577876765280962
327.5000000000002,440320,0.014344423305010423,198.5,43,15.968717843294144,0.002515096173920028,75.0,-0.0012530699503258802,339.33,454,0.185205078125,0.05646730109004122,7.450580596923829e-10,1.591555295139551
380.00000000000045,450560,0.01393009600287769,221.75,44,15.96871775984764,0.002863710320457358,75.0,-0.0014468882756773383,339.99,455,0.1920654296875,0.052454066302140744,-9.313225746154785e-09,1.5814177609980107
430.0000000000004,460800,0.014773000116110779,250.75,45,15.96871783733368,0.002920411302136472,100.0,-0.001550405211673933,344.52,455,0.195068359375,0.05520099207840752,-1.0058283805847169e-08,1.5688139252364635
475.0,471040,0.012671024455630685,259.0,46,15.968717902898788,0.0030842594837281467,122.5,-0.001561968683017767,343.56,456,0.221826171875,0.053775026449142616,2.9802322387695314e-09,1.646276990324259
477.5000000000002,481280,0.01290003699978115,255.5,47,15.968717747926712,0.0036316394518962625,72.50000000000001,-0.0013036687756539322,347.98,455,0.2265380859375,0.05308484124224087,-5.960464477539063e-09,1.6647069483995438
477.5000000000002,491520,0.013704589398548706,254.25,48,15.968717962503433,0.0030433096407705305,50.0,-0.0015750614555145148,348.5,456,0.231787109375,0.05819940947982253,-6.332993507385254e-09,1.6490798115730285
502.5000000000002,501760,0.013904821814503521,266.0,49,15.968717849254608,0.0029967488013312505,97.5,-0.0015842451964999781,357.35,456,0.225,0.05773192070494552,7.450580596923829e-10,1.6791699156165123
425.0,512000,0.01256807708850829,258.25,50,15.968718004226684,0.003160063604889274,122.5,-0.001723729870718671,356.35,456,0.237158203125,0.054027752549490125,2.9802322387695314e-09,1.6518644504249096
400.0,522240,0.013934113006689586,250.75,51,15.968717795610427,0.002117151290633501,125.0,-0.001181725241258391,353.52,456,0.1719970703125,0.05167183532936013,-4.8428773880004884e-09,1.6527225993573667
400.0,532480,0.013642489677295089,238.75,52,15.968717926740647,0.002772633953577497,122.5,-0.0009790612399228848,347.97,455,0.2037841796875,0.05769817434316159,1.4901161193847657e-09,1.638272751867771
407.5000000000006,542720,0.01533170775801409,251.75,53,15.96871777176857,0.0022184913318938015,125.0,-0.0011906666550203227,343.07,456,0.167236328125,0.05711326651579866,-1.601874828338623e-08,1.5934641234576703
530.0000000000005,552960,0.015178872234537266,267.5,54,15.968717873096466,0.002856293184674996,147.5,-0.0015922645332466345,343.11,456,0.2076416015625,0.055228252270346646,-9.685754776000977e-09,1.6121631756424903
375.0,563200,0.013424788564225309,252.5,55,15.968717813491821,0.0022756237980388503,125.0,-0.0009864481406111735,336.92,456,0.1610107421875,0.05560200427539067,9.313225746154785e-09,1.6724698148667811
375.0,573440,0.017090415686834604,251.0,56,15.968717962503433,0.00253899972342424,147.5,-0.0016989313124213367,336.27,456,0.18349609375,0.05328685154867878,-1.1175870895385742e-08,1.6013084061443805
402.5000000000002,583680,0.013189825491281226,252.25,57,15.968717867136002,0.002949897767894072,125.0,-0.0018605498946271837,336.41,457,0.2564697265625,0.0583270480211294,-2.570450305938721e-08,1.649590440094471
427.5000000000002,593920,0.01124432736687595,251.75,58,15.968717789649963,0.0024308349411285234,100.0,-0.0007294711438589729,343.58,457,0.1849365234375,0.0538840572087305,-1.4901161193847657e-09,1.6730947874486446
455.0000000000004,604160,0.012696741054969606,240.25,59,15.968717747926712,0.002978626218498448,50.0,-0.001939578476958559,344.17,457,0.2255126953125,0.05726465194358734,-1.0430812835693359e-08,1.6138828337192535
452.50000000000017,614400,0.013677920364716555,237.25,60,15.968717819452285,0.0021668324033441875,50.0,-0.001170509067378589,347.87,457,0.1818359375,0.05467812543922159,7.450580596923828e-09,1.497987800836563
400.0,624640,0.012724088188406313,243.25,61,15.968717712163926,0.002353650371128424,75.0,-0.00160711921780603,353.24,458,0.171923828125,0.05243886549880876,4.8428773880004884e-09,1.4807415165007114
502.5000000000002,634880,0.011857230821988196,256.75,62,15.968717730045318,0.00237051984718164,75.0,-0.0007486015718313865,356.28,458,0.190087890625,0.05437920076098397,-1.5273690223693846e-08,1.5523073263466358
502.5000000000002,645120,0.012863120748806977,241.75,63,15.968717747926712,0.0031723991669423413,75.0,-0.002138466920405335,350.14,457,0.2251708984375,0.05403429405672187,2.9802322387695314e-09,1.6095967404544353
502.5000000000002,655360,0.011617009036126547,235.25,64,15.96871771812439,0.0027315615579482254,75.0,-0.001523878513398813,344.05,456,0.21845703125,0.055096742084971985,1.0430812835693359e-08,1.6419466450810432
527.5000000000002,665600,0.01276027730491478,243.0,65,15.968717902898788,0.0027477185843508777,75.0,-0.0014664109767181799,348.93,454,0.189599609375,0.05303737348057297,-1.6391277313232423e-08,1.5605808220803739
427.5000000000002,675840,0.013083493872545659,232.5,66,15.968718057870865,0.0022732622738203647,75.0,-0.0012250819680048152,346.37,453,0.1725830078125,0.05223094617381968,-1.4901161193847656e-08,1.476879844814539
425.0,686080,0.01556231394642964,250.0,67,15.968717861175538,0.0022648779097607986,125.0,-0.0009914494756230851,355.74,452,0.1755615234375,0.05363142627913244,-1.1548399925231934e-08,1.5107941813766956
402.5000000000002,696320,0.016661334747914223,273.75,68,15.968718039989472,0.002800565879704209,150.0,-0.001837778024128056,365.55,452,0.2166259765625,0.059165743841748296,-7.450580596923829e-10,1.5591159090399742
402.5000000000002,706560,0.013358094997238367,288.0,69,15.968717819452285,0.0023239221666131018,150.0,-0.0014299569975264603,367.53,452,0.1762939453125,0.05180272844100305,-3.799796104431152e-08,1.6161457002162933
377.5000000000002,716800,0.012786371946276631,268.5,70,15.968717873096466,0.0032671562904624807,147.5,-0.0016159333754330873,358.57,452,0.2468994140625,0.0553515225247033,1.30385160446167e-08,1.6218570671975612
435.00000000000085,727040,0.01326774735498475,262.75,71,15.96871770620346,0.0025281763083171427,97.5,-0.0016383442842197837,358.32,451,0.206884765625,0.05571885958100527,-2.4959444999694825e-08,1.6413336165249348
375.0,737280,0.013668485660673468,234.75,72,15.968717688322068,0.0029258793784265437,75.0,-0.001532454190964927,352.78,448,0.2053466796875,0.05378238331759566,8.568167686462402e-09,1.6663352221250534
375.0,747520,0.011884193140213028,231.75,73,15.968717646598815,0.0031086350714872426,97.5,-0.001439067377941683,352.27,446,0.22744140625,0.05590640473971348,2.9802322387695314e-09,1.6705755211412907
375.0,757760,0.009752499150999938,219.0,74,15.968717938661575,0.0022060502288013596,50.0,-0.0010078266903292387,351.55,445,0.16767578125,0.04836690100661946,8.568167686462402e-09,1.6245847277343273
330.0000000000004,768000,0.011475172862265026,202.25,75,15.96871787905693,0.002896181141852594,50.0,-0.0014476739575911778,346.08,444,0.2159912109375,0.053319763727181425,-1.2293457984924316e-08,1.6341225229203702
325.0,778240,0.011346991789469029,197.0,76,15.968717783689499,0.002412198794240794,50.0,-0.0011095240799477324,351.56,443,0.1852783203125,0.04970767070519798,3.7252902984619143e-10,1.6057308115065099
432.5000000000006,788480,0.011200944493612041,216.5,77,15.968717688322068,0.00253241266209443,50.0,-0.0008672374620800838,357.79,440,0.2070556640625,0.05415800927392907,-7.450580596923829e-10,1.6458293430507183
355.00000000000045,798720,0.010897308515814075,213.75,78,15.968717682361603,0.0029764171670876747,50.0,-0.0013361590157728643,359.05,435,0.2135009765625,0.04934106267546204,-6.332993507385254e-09,1.6816656067967415
350.0,808960,0.007587623692052148,184.75,79,15.968717497587203,0.003979443115281356,50.0,-0.0018267061335791369,345.74,431,0.3121337890625,0.04930295963556501,4.097819328308106e-09,1.6270162381231785
355.00000000000045,819200,0.007260029979158844,169.0,80,15.968716669082642,0.0037728953885562077,0.0,-0.0019164878453011625,338.27,427,0.298046875,0.049723771411479725,3.7252902984619143e-10,1.6631381221115589
400.0,829440,0.00780295199227794,151.25,81,15.96871463060379,0.0033386567512025066,25.0,-0.0012776577674230793,325.99,422,0.2623779296875,0.049172585883934965,-9.313225746154785e-09,1.6567536748945713
277.5000000000002,839680,0.005965913307795745,134.0,82,15.968717116117478,0.0024633151763850947,0.0,-0.0007215055440610741,318.03,419,0.185498046875,0.04837915364929097,-1.4528632164001465e-08,1.5693784214556217
227.5000000000002,849920,0.0068535943868482715,109.75,83,15.96871725320816,0.0034097279940169755,25.0,-0.0011483046513603768,313.41,415,0.2345703125,0.051003305631201826,2.9802322387695314e-09,1.6043562524020671
227.5000000000002,860160,0.008591973790498742,116.0,84,15.968717747926712,0.002764641982565763,0.0,-0.0011239585568546318,316.38,412,0.2159423828125,0.05175050425496839,-2.644956111907959e-08,1.62393511980772
250.0,870400,0.008514675893457025,129.5,85,15.968717747926712,0.0028179433241803053,22.500000000000007,-0.001548021676717326,323.29,409,0.214990234375,0.05075938030328022,-7.450580596923828e-09,1.6242989972233772
275.0,880640,0.008045414919797622,146.5,86,15.968717646598815,0.002788141616986195,22.500000000000007,-0.0011099286984972423,325.93,406,0.2125244140625,0.050762900680920466,2.6077032089233397e-09,1.642201915383339
302.5000000000002,890880,0.00778983653162868,143.75,87,15.968717652559281,0.002606406497579883,25.0,-0.000878924172866391,325.19,403,0.2185546875,0.051023463839659736,-3.3527612686157227e-09,1.6373831130564214
402.5000000000002,901120,0.009339949709465145,157.75,88,15.96871782541275,0.003143307692812414,25.0,-0.0011151679307658923,329.55,400,0.2302001953125,0.0522122482716927,-1.30385160446167e-08,1.607027354091406
425.0,911360,0.007611066649224086,159.0,89,15.968716323375702,0.0036579494952263757,25.0,-0.001957384412889951,330.94,397,0.2765869140625,0.05036034670046513,-8.195638656616212e-09,1.6001555651426316
305.00000000000045,921600,0.008401923143355815,149.75,90,15.96871787905693,0.0029071405463355405,25.0,-0.001758378150407225,329.42,394,0.2528564453125,0.04953438143802487,1.0430812835693359e-08,1.5292534075677395
430.0000000000004,931840,0.008320882065891055,160.75,91,15.968717765808105,0.003671792600937351,25.0,-0.001571414666432247,329.74,392,0.2380126953125,0.04990526427361859,7.82310962677002e-09,1.5045007802546024
352.5000000000002,942080,0.00663365145555872,140.25,92,15.96871742606163,0.002827505678720854,22.500000000000007,-0.0008343256471562199,324.59,390,0.1979736328125,0.043380525369839135,-8.940696716308593e-09,1.3545645847916603
352.5000000000002,952320,0.0031597883046572406,124.25,93,15.968701326847077,0.003026151546066558,0.0,-0.000776949020473694,321.82,389,0.21005859375,0.038952106971374814,-2.6077032089233397e-09,1.3661074578762054
225.0,962560,0.008387780196972016,94.5,94,15.968717676401138,0.0030644042963103857,0.0,-0.0014059645527595421,318.53,387,0.2609375,0.05379237665336299,7.078051567077636e-09,1.5630962312221528
257.5000000000006,972800,0.009646980444085785,125.75,95,15.968717896938324,0.002406631423227168,0.0,-0.0011759852062823485,329.89,385,0.19853515625,0.05181040980810079,3.3527612686157227e-09,1.6269009359180928
452.50000000000017,983040,0.008573376331332839,161.25,96,15.968717622756959,0.002682947444236561,0.0,-0.0012484381117246813,341.88,383,0.212890625,0.05104529337017991,-1.1920928955078126e-08,1.57822210714221
500.0,993280,0.009382773957622704,195.25,97,15.968717634677887,0.0032242040248320336,50.0,-0.0014028350728040096,354.87,381,0.23671875,0.05226314325800596,-4.470348358154297e-09,1.6279265679419042
500.0,1003520,0.012094697478460148,200.0,98,15.968717807531357,0.0033253664618825953,50.0,-0.0015415157246025045,350.96,379,0.27119140625,0.05963398275727916,-5.960464477539063e-09,1.6721687234938145
477.5000000000002,1013760,0.01112894005018461,213.0,99,15.968717753887177,0.0030612823904220933,50.0,-0.0009805901918298332,355.79,377,0.2202880859375,0.05395056201821776,-3.7252902984619143e-10,1.7225811637938022
502.5000000000002,1024000,0.010462960231598118,220.0,100,15.968717652559281,0.0028321949516680435,50.0,-0.0019791064671153434,355.05,375,0.2319580078125,0.05503254455517879,2.2351741790771484e-09,1.6010332584381104
502.5000000000002,1034240,0.012305949312576558,236.0,101,15.96871793270111,0.0026519152973321523,72.50000000000001,-0.0011516663751535816,361.44,373,0.206494140625,0.0520355361285583,1.601874828338623e-08,1.4968946114182473
525.0,1044480,0.010133725496325496,226.0,102,15.968717551231384,0.0020201747472114564,50.0,-0.0013730568807659438,357.18,371,0.1598388671875,0.04975157373877641,-9.313225746154785e-09,1.4334002435207367
527.5000000000002,1054720,0.009591331225783506,241.0,103,15.968717789649963,0.0023923010562157286,50.0,-0.0008786858063103864,365.65,370,0.200634765625,0.05048752268600911,1.2293457984924316e-08,1.4603695578873157
525.0,1064960,0.00986630463048641,228.5,104,15.968717944622039,0.0026942430882286317,50.0,-0.0014240017742849886,364.12,368,0.2359130859375,0.05068589645349444,-7.450580596923829e-10,1.4370461903512477
527.5000000000002,1075200,0.010926748008205322,226.5,105,15.968717753887177,0.002481457600589465,50.0,-0.0011232785636821063,361.38,367,0.186669921875,0.05433551817667202,-7.078051567077636e-09,1.4516911625862121
500.0,1085440,0.013304196523677092,229.75,106,15.968717980384827,0.0023993935358930683,75.0,-0.0010036846262664767,362.95,365,0.203662109375,0.05715675247468284,-3.7252902984619143e-10,1.4826245322823524
405.00000000000045,1095680,0.01207975039142184,231.75,107,15.968717914819717,0.002386127789634429,75.0,-0.0008329233383847168,366.4,364,0.1732177734375,0.05181844144587024,-1.2293457984924316e-08,1.4937508650124074
357.5000000000007,1105920,0.01270745868969243,240.75,108,15.968717861175538,0.0023905013951207366,125.0,-0.0014401605771126925,365.68,362,0.1978759765625,0.05459128010526863,2.384185791015625e-08,1.5193991832435132
380.00000000000045,1116160,0.012794262343777518,250.5,109,15.96871782541275,0.0024349812153104723,125.0,-0.0010415561082481872,369.64,361,0.175634765625,0.05296886311429131,0.0,1.4885504052042962
427.5000000000002,1126400,0.012732070215861313,252.25,110,15.968718034029006,0.002619494746204509,125.0,-0.0019544513772416392,367.64,360,0.2177978515625,0.0514273355224059,1.0430812835693359e-08,1.5205936089158059
480.00000000000045,1136640,0.011860601761145517,266.75,111,15.968717801570893,0.002575216184573037,125.0,-0.0015067907777847722,376.94,358,0.210546875,0.053011092828613625,-3.3527612686157227e-09,1.4758836403489113
475.0,1146880,0.010051187177668907,249.75,112,15.968717807531357,0.0024481567804059525,125.0,-0.001036512768769171,380.92,357,0.186279296875,0.05172532473225575,1.0430812835693359e-08,1.4974882155656815
475.0,1157120,0.008850479579268721,227.5,113,15.968717539310456,0.0032521409626042443,75.0,-0.0018746808200376108,374.34,356,0.2720947265625,0.054459812295072275,-2.6822090148925782e-08,1.5336006693542004
352.5000000000002,1167360,0.010520719142368762,203.0,114,15.968717575073242,0.0023280970101609453,75.0,-0.0013008582209295128,362.78,354,0.19921875,0.051531715462299975,7.450580596923829e-10,1.5045808769762516
300.0,1177600,0.009066963539589778,184.0,115,15.968717402219772,0.0025903556327875775,75.0,-0.001483172570442548,355.71,353,0.22724609375,0.05110249096047811,-2.9802322387695314e-09,1.5521110430359841
277.5000000000002,1187840,0.009214290708587213,181.5,116,15.96871721148491,0.00261964021545964,50.0,-0.0009281883580115391,351.37,352,0.2047607421875,0.05007782223379165,-1.862645149230957e-09,1.5499276891350746
450.0,1198080,0.009868965131681761,192.75,117,15.968717736005782,0.0024690168327111905,50.0,-0.0012236418166139628,359.14,351,0.1921875,0.050271147236966726,1.2293457984924316e-08,1.553631964325905
475.0,1208320,0.01095192801221856,202.25,118,15.968717843294144,0.0026248525632126983,50.0,-0.0008709139496204443,356.93,350,0.185498046875,0.04988402258445339,-1.4901161193847657e-09,1.5653168722987174
500.0,1218560,0.011128350405670062,236.5,119,15.96871771812439,0.0029307164569900125,50.0,-0.001269473473803373,362.45,348,0.2548828125,0.056873137903007596,-2.60770320892334e-08,1.637893934547901
477.5000000000002,1228800,0.009205130690372699,220.0,120,15.96871588230133,0.003239043476492043,25.0,-0.0016474589090648805,362.29,347,0.2711669921875,0.056911026245709796,-1.4901161193847657e-09,1.6890959694981575
500.0,1239040,0.010411935782030923,222.0,121,15.968717736005782,0.0030428039953221742,47.50000000000001,-0.0019269464784883894,357.29,346,0.2845703125,0.05500700197516255,5.587935447692871e-09,1.7058708265423774
475.0,1249280,0.00999849916297535,195.5,122,15.968717634677887,0.00304532574393761,25.0,-0.0014047025073523401,348.24,345,0.256689453125,0.055537412729849446,-1.1175870895385742e-09,1.7172945216298103
325.0,1259520,0.01103229600485065,193.5,123,15.968717831373215,0.0026656270039097764,50.0,-0.0013775648658338469,344.3,344,0.2351806640625,0.056594843826251615,-9.685754776000977e-09,1.7168264135718345
330.0000000000004,1269760,0.012038145579526826,198.5,124,15.968717640638351,0.002308125045442466,50.0,-0.0007565859308670042,339.93,343,0.2111083984375,0.05666900309214973,1.1920928955078126e-08,1.7362601436674594
330.0000000000004,1280000,0.011438679745333502,209.75,125,15.968717795610427,0.003097812233329478,72.50000000000001,-0.002087654298156849,337.2,342,0.2883544921875,0.05880015680383044,-1.3411045074462891e-08,1.7545785024762153
330.0000000000004,1290240,0.008220573457037972,186.75,126,15.968717628717423,0.002273675825307464,50.0,-0.0013653582747792826,333.82,341,0.232080078125,0.05196816614893708,-7.82310962677002e-09,1.7338916316628457
325.0,1300480,0.00951688433828508,170.25,127,15.968715608119965,0.0028510319159863683,47.50000000000001,-0.0004758118153404212,329.89,341,0.221826171875,0.053729191848768065,-1.0058283805847169e-08,1.7455990299582482
277.5000000000002,1310720,0.0061048061746021174,143.0,128,15.968714839220047,0.0032788965568556704,0.0,-0.0013258042563393246,325.57,340,0.273388671875,0.05119962462650309,-1.3783574104309083e-08,1.7309147708117962
250.0,1320960,0.00544814343672897,124.0,129,15.968717068433762,0.003038595739462835,0.0,-0.0013314591054950143,320.0,339,0.2572265625,0.047775975390135735,2.2351741790771484e-09,1.6961281269788742
225.0,1331200,0.005237201306584893,93.75,130,15.96865760087967,0.0031065081644328528,0.0,-0.001235646236455068,313.62,338,0.27705078125,0.04955834370228575,-2.5331974029541015e-08,1.6920271307229995
150.0,1341440,0.004470040681696474,76.25,131,15.968703413009644,0.0032651763486001074,0.0,-0.0013251453619886888,309.41,337,0.2484375,0.048174472209946154,-1.1548399925231934e-08,1.6497384689748287
125.0,1351680,0.003084978972475305,66.0,132,15.968649792671204,0.003414303045565248,0.0,-0.0009116323522903258,304.78,336,0.284375,0.04479060354941104,-1.0058283805847169e-08,1.6079131230711936
127.50000000000021,1361920,0.00489514009185541,67.0,133,15.968716138601303,0.002961359892947257,0.0,-0.0016303079886711203,301.46,335,0.2840576171875,0.046964225242347155,-1.862645149230957e-09,1.652412661910057
150.0,1372160,0.005282160535895741,68.5,134,15.968712323904038,0.0034102616607015078,0.0,-0.0012862977549957578,300.78,335,0.315966796875,0.051340957492158355,6.332993507385254e-09,1.7030325651168823
200.0,1382400,0.006759030096118579,93.5,135,15.968706387281419,0.003077231795396074,0.0,-0.001454830515285721,306.26,334,0.2817138671875,0.05459133880359336,-2.2351741790771484e-09,1.7169079810380936
227.5000000000002,1392640,0.0059383768722454985,105.5,136,15.968716478347778,0.003138591996014384,0.0,-0.0014661175933724734,312.19,333,0.2910888671875,0.05282998521308176,7.078051567077636e-09,1.7366946913301944
255.00000000000043,1402880,0.004732356852831287,108.25,137,15.968711680173874,0.0035740167567951176,0.0,-0.0018006287617026828,312.52,332,0.3493408203125,0.04898946945920742,-1.2293457984924316e-08,1.739648985117674
