explained_variance,approx_kl_divergence,value_loss,PMM:episode_rewards,episode_length,fps,policy_loss,P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,epoch_idx,clip_fraction,grad_norm,frames
-7.450580596923829e-10,0.002328662424963568,0.004880658421667761,97.75,315.05,238,-0.000696377733402187,0.0,15.96871325969696,1.6825774662196635,225.0,262,0.24462890625,0.047889783429008945,2682880
0.0,0.0032172231900290172,0.004441226883631089,77.75,303.74,238,-0.0011785893719206797,0.0,15.968700140714645,1.728915247321129,150.0,263,0.3158447265625,0.046703576442468454,2693120
-1.564621925354004e-08,0.002197521772143318,0.005302922343571481,79.5,301.92,238,-0.0012327681852184469,0.0,15.968716275691985,1.7241479642689228,152.50000000000023,264,0.264013671875,0.048347970560010944,2703360
-2.6077032089233397e-09,0.002287690942807785,0.00725597426899185,81.75,305.36,238,-0.0005864543229108677,0.0,15.968717801570893,1.7116710856556892,175.0,265,0.2525634765625,0.05226539154962009,2713600
-8.195638656616212e-09,0.0017425121289875278,0.005510368047245607,94.75,311.74,238,-0.0004866236045927508,0.0,15.968707126379012,1.6155871860682964,225.0,266,0.2074951171875,0.046047252429703145,2723840
-7.82310962677002e-09,0.002953945175767103,0.0030207129384706376,80.5,310.0,238,-0.0010980917715642136,0.0,15.968696308135986,1.5044292397797108,202.50000000000023,267,0.3014404296875,0.04121728247985176,2734080
-6.332993507385254e-09,0.003532866368755094,0.003575191095094965,64.5,301.42,238,-0.0014917107531800867,0.0,15.968696415424347,1.5851427756249905,150.0,268,0.3667236328125,0.043654826420046235,2744320
-4.8428773880004884e-09,0.002631571854340109,0.004369780633629717,53.25,296.6,238,-0.0012556061665236484,0.0,15.968680316209793,1.6987404011189937,102.50000000000021,269,0.329248046875,0.047027731915195554,2754560
-1.4528632164001465e-08,0.0023912621258546096,0.005467684655445737,76.75,299.68,238,-0.0005848177010193467,0.0,15.96871713399887,1.697584905475378,150.0,270,0.26376953125,0.04860282725444137,2764800
-3.3527612686157227e-09,0.0026180985643122767,0.004943921640347071,79.25,305.62,238,-0.0010950436317216372,0.0,15.96871633529663,1.6548557743430137,150.0,271,0.228125,0.04833188159612334,2775040
1.0430812835693359e-08,0.0032336933852775474,0.00658645128369244,86.5,304.74,238,-0.0008984299864096101,0.0,15.96871730685234,1.6916175000369549,152.50000000000023,272,0.3400146484375,0.05183458695284869,2785280
2.3469328880310058e-08,0.0022553463721180834,0.007222730035755376,101.0,312.09,238,-0.001188704467494972,0.0,15.96871758699417,1.703768003731966,175.0,273,0.2775390625,0.050465724366623756,2795520
1.7508864402770997e-08,0.002225481117449135,0.006480208291566214,107.0,309.87,238,-0.0015399263822473586,0.0,15.968716180324554,1.7181730799376964,177.50000000000023,274,0.2753173828125,0.04785370361612122,2805760
-6.7055225372314455e-09,0.002431825608493909,0.00806586259113402,122.75,316.13,238,-0.0009907407129503554,0.0,15.968710744380951,1.6920536048710346,250.0,275,0.2857421875,0.05546749231054319,2816000
-2.7567148208618165e-08,0.0015167268318080573,0.010403283615596592,140.75,320.14,238,-0.000749627836921718,25.0,15.968717885017394,1.6662290833890439,275.0,276,0.1909423828125,0.053970324964121096,2826240
-1.2293457984924316e-08,0.0019264314820020445,0.010652986040986434,161.25,329.75,238,-0.0008537518086086493,25.0,15.968717789649963,1.7132174320518971,300.0,277,0.218798828125,0.05022686084005838,2836480
1.564621925354004e-08,0.0018843736470898875,0.010367917579060304,176.75,331.87,238,-0.0007243431798997335,25.0,15.968717736005782,1.7318930745124816,327.5000000000002,278,0.2248046875,0.05606102493994073,2846720
6.7055225372314455e-09,0.001843330905461471,0.009754267125936167,181.25,332.24,239,-0.001137310745252762,25.0,15.96871771812439,1.699051320552826,352.5000000000002,279,0.2249267578125,0.05325201802623528,2856960
-8.195638656616212e-09,0.002329485648465379,0.010182218704449042,176.25,331.33,239,-0.0013708868580579292,25.0,15.96871719956398,1.7241101004183292,350.0,280,0.3104248046875,0.05676329609547468,2867200
-7.078051567077636e-09,0.0019101623932556322,0.011557949698180891,194.5,340.39,239,-0.0011443012535892194,50.0,15.968717783689499,1.7070566929876805,377.5000000000002,281,0.235205078125,0.054493664398729366,2877440
-1.9371509552001954e-08,0.0015991964524971537,0.01237599949236028,205.0,344.22,239,-0.0006263801726163365,50.0,15.96871783733368,1.7137028843164444,375.0,282,0.2073486328125,0.057796739829060216,2887680
3.7252902984619143e-10,0.001355675178092497,0.012743256565227058,226.5,350.83,239,-0.0008803338507277659,75.0,15.968717843294144,1.6683743081986904,377.5000000000002,283,0.146923828125,0.05107767802951274,2897920
-2.2724270820617674e-08,0.0016953487622032525,0.013483124869526363,233.0,348.59,239,-0.0013971224911074388,97.5,15.968717783689499,1.6457102857530117,425.0,284,0.2025634765625,0.05234193292345328,2908160
-2.9802322387695314e-09,0.0018042844244178014,0.012579701191862113,231.75,348.41,239,-0.0009005321873701178,100.0,15.968717843294144,1.6755511730909347,380.00000000000045,285,0.23017578125,0.05639019723088399,2918400
3.3527612686157227e-09,0.0017073013115123103,0.012088584724187968,234.5,348.83,239,-0.0006701118498313007,100.0,15.968717885017394,1.6820179469883443,380.00000000000045,286,0.2056884765625,0.05479856978501914,2928640
0.0,0.0018573761233028562,0.013226458374992945,230.25,348.21,239,-0.0013315360269189115,100.0,15.968717783689499,1.7203694730997086,352.5000000000002,287,0.24541015625,0.056896741376274554,2938880
6.332993507385254e-09,0.002075884252212745,0.012385706804525397,232.75,348.5,239,-0.0009262367886549328,75.0,15.96871789097786,1.7213447459042073,527.5000000000002,288,0.2294677734375,0.05656866876882947,2949120
2.6077032089233397e-09,0.0025796429494675975,0.01061796912108548,241.25,348.07,239,-0.001401515548423049,75.0,15.968717920780183,1.7569371446967126,552.5000000000002,289,0.301318359375,0.05503208029418277,2959360
-1.9744038581848144e-08,0.0017253354198373926,0.009862410946152523,211.5,343.86,239,-0.0008752252524573123,50.0,15.96871775984764,1.7682402178645134,527.5000000000002,290,0.223974609375,0.05446916301706363,2969600
1.0058283805847169e-08,0.0019287745635779175,0.00893359881727065,192.25,338.6,239,-0.0015450190228875726,50.0,15.968716150522232,1.7182905547320844,377.5000000000002,291,0.275,0.05240816435130384,2979840
1.4528632164001465e-08,0.0016271602824531328,0.012078541827213485,177.0,339.81,239,-0.0016037629371567163,50.0,15.968717831373215,1.6456384032964706,300.0,292,0.214453125,0.0555413301741583,2990080
-1.7881393432617187e-08,0.0017861926696014052,0.010438885972325807,191.25,342.44,239,-0.0012366743323582341,25.0,15.9687175989151,1.6358179479837418,350.0,293,0.24033203125,0.0542576424486607,3000320
1.1920928955078126e-08,0.0016008400211717344,0.007766474716345328,190.25,346.48,239,-0.00097423657643958,50.0,15.968716114759445,1.6344707421958447,357.5000000000007,294,0.229541015625,0.05271687117707726,3010560
1.0058283805847169e-08,0.00199015593761942,0.005106099077636372,152.5,332.13,239,-0.001210727123725519,0.0,15.968717181682587,1.6207842841744422,355.00000000000045,295,0.251708984375,0.04669185494880501,3020800
1.1920928955078126e-08,0.0016072803847521299,0.005336560987242933,118.75,322.61,239,-0.0006037660426954971,0.0,15.968712550401687,1.617071871459484,250.0,296,0.2216796875,0.04988253979063919,3031040
-4.8428773880004884e-09,0.0019621739462081676,0.006859995451213763,96.5,314.61,239,-0.001170101277239155,0.0,15.968717724084854,1.6512710876762866,202.50000000000023,297,0.2726806640625,0.04934648960510772,3041280
-2.9802322387695314e-09,0.0016629872348289608,0.012090914411237464,127.75,326.74,239,-0.0010406247438368155,0.0,15.968717795610427,1.6907118663191796,275.0,298,0.23232421875,0.056096452146232614,3051520
1.1548399925231934e-08,0.001898944721716589,0.00969540330243035,167.75,335.36,239,-0.0011939507934584982,25.0,15.968717610836029,1.706080723553896,327.5000000000002,299,0.2634765625,0.05517185629440395,3061760
-1.1175870895385742e-08,0.00130921892355218,0.010780770110113736,195.25,336.44,239,-0.000802257908435422,50.0,15.9687175989151,1.6382523432374,452.50000000000017,300,0.172021484375,0.05259782691750432,3072000
-2.2724270820617674e-08,0.00177507240940713,0.00862096304699662,193.0,335.61,239,-0.0008179140349966474,50.0,15.968717992305756,1.6670214049518108,425.0,301,0.223486328125,0.05236740791824993,3082240
4.097819328308106e-09,0.0015344987495041096,0.009086032483537565,177.0,332.59,239,-0.0011700352784828282,50.0,15.96871771812439,1.6552961952984333,425.0,302,0.227783203125,0.051776635680948736,3092480
-5.215406417846679e-09,0.001844678300153646,0.011033386883354979,180.0,338.37,239,-0.0009848658373812214,50.0,15.968717801570893,1.6823724076151847,402.5000000000002,303,0.253271484375,0.05207644532455212,3102720
-1.1548399925231934e-08,0.001675787116880656,0.012169889702636282,198.5,339.77,239,-0.0013721541505219647,50.0,15.968717801570893,1.7177640549838542,500.0,304,0.2436279296875,0.05572541497092618,3112960
1.825392246246338e-08,0.001640029522968689,0.010871858302380133,211.75,340.33,239,-0.0008249754275311716,50.0,15.968717575073242,1.7424888417124749,500.0,305,0.240380859375,0.05681676062717852,3123200
2.2351741790771484e-09,0.001917398007731208,0.011725209109863499,225.0,345.08,239,-0.0014323024679470109,50.0,15.96871782541275,1.7367300651967525,550.0,306,0.26337890625,0.05422644385308821,3133440
2.6822090148925782e-08,0.0018651269911401868,0.011223246644658503,208.0,340.72,239,-0.0013145788667316082,50.0,15.968717855215072,1.7098715499043464,405.00000000000045,307,0.27529296875,0.05871836157107126,3143680
1.899898052215576e-08,0.001790008381226471,0.011883122181461658,213.0,347.9,239,-0.0013471753911289853,50.0,15.968717604875565,1.7178649120032787,360.0000000000009,308,0.24091796875,0.05619135336144367,3153920
1.1175870895385742e-09,0.0013817649642760444,0.011946206672291737,219.0,352.18,239,-0.00046217618619266433,50.0,15.968717819452285,1.718300923705101,350.0,309,0.1906494140625,0.055172151549825556,3164160
1.4901161193847656e-08,0.0016092840057638114,0.013070992307621054,215.75,349.22,239,-0.0010621736939356197,50.0,15.968717765808105,1.708102858811617,327.5000000000002,310,0.22158203125,0.05726529403155763,3174400
-2.123415470123291e-08,0.0018822742878455757,0.007953017911404459,201.75,342.25,239,-0.001229977131151827,50.0,15.968717628717423,1.6955405279994011,352.5000000000002,311,0.269873046875,0.0559383949210064,3184640
-1.1175870895385742e-09,0.0019857755934651776,0.008283636808664596,192.25,336.02,239,-0.0008829840007820167,25.0,15.968717694282532,1.7022163257002831,477.5000000000002,312,0.2682373046875,0.05367674855105479,3194880
2.9802322387695314e-09,0.002625358819830126,0.006746179272522568,148.75,325.0,239,-0.001519001908309292,25.0,15.968717646598815,1.7360956624150277,352.5000000000002,313,0.3275634765625,0.050602099516262475,3205120
8.940696716308593e-09,0.0019439502737895963,0.005703743448975729,120.5,314.47,239,-0.0011023755963833538,25.0,15.968717688322068,1.7230640582740306,252.50000000000023,314,0.2734130859375,0.05031962055920726,3215360
-1.2293457984924316e-08,0.0017806733401016573,0.004959252449634732,86.5,308.19,239,-0.0007468510142643936,0.0,15.968717229366302,1.7345804259181024,175.0,315,0.2544921875,0.04909020937705155,3225600
-6.332993507385254e-09,0.0019759508092874966,0.007002744811228467,84.5,306.72,239,-0.001015815377832041,0.0,15.968716067075729,1.7471976973116399,175.0,316,0.2788330078125,0.050831979492037514,3235840
-2.3469328880310058e-08,0.0020714656364589244,0.007303063318749992,101.75,315.76,239,-0.0012047353287925945,0.0,15.968715816736221,1.7231199808418751,225.0,317,0.2892822265625,0.05242713463475096,3246080
7.078051567077636e-09,0.0020607710310571294,0.006718294385245826,107.75,321.48,239,-0.0015733651824120897,22.500000000000007,15.968717515468597,1.676837644726038,225.0,318,0.3115478515625,0.05178846042762686,3256320
-1.564621925354004e-08,0.0016586872301047606,0.006334651087399834,110.25,321.96,239,-0.001313708457746543,25.0,15.968717020750045,1.6190711550414563,225.0,319,0.2417236328125,0.048650981421633245,3266560
4.470348358154297e-09,0.00150467859803598,0.006557846198938932,104.0,312.12,239,-0.0009376130637974711,25.0,15.968717449903489,1.6447560973465443,225.0,320,0.234912109375,0.04959596577233978,3276800
-8.568167686462402e-09,0.001978805178373477,0.0072320078475058835,120.0,311.89,239,-0.0011805801415903261,25.0,15.968717402219772,1.5707894705235959,277.5000000000002,321,0.2615478515625,0.05095474801751483,3287040
6.7055225372314455e-09,0.002120042458903981,0.0036449041206618295,98.5,308.91,239,-0.0008552676419640193,0.0,15.968696856498719,1.5665019758045673,200.0,322,0.2836669921875,0.0465628262435776,3297280
2.6822090148925782e-08,0.002280139111445578,0.005296849666001436,88.0,309.79,239,-0.0009316096551629016,0.0,15.968713581562042,1.6502951115369797,175.0,323,0.2864990234375,0.04923161506715856,3307520
4.470348358154297e-09,0.001913551734912744,0.006226900045376738,73.5,310.75,239,-0.0015989145038474816,0.0,15.968714272975921,1.675326792895794,150.0,324,0.2995361328125,0.04966302188539576,3317760
-2.2351741790771484e-09,0.001739170937378276,0.0056274331192526,90.25,316.53,239,-0.0013006185588892549,0.0,15.968717300891877,1.6373919174075127,175.0,325,0.23291015625,0.047754246148048504,3328000
7.82310962677002e-09,0.0028624031574736365,0.005233338155471756,92.75,316.36,239,-0.0013195482009905391,0.0,15.968715047836303,1.635934405773878,175.0,326,0.346435546875,0.0498934324584531,3338240
-1.0058283805847169e-08,0.0026612629682745137,0.004065005473438532,79.25,311.76,239,-0.0010400048709925612,0.0,15.968710762262344,1.6891468971967698,150.0,327,0.346484375,0.045948694259482975,3348480
4.8428773880004884e-09,0.0024299593735804593,0.004431993137546897,62.5,303.14,239,-0.0016356133910448989,0.0,15.968717044591903,1.726787906885147,125.0,328,0.331689453125,0.045921163438673904,3358720
-7.450580596923829e-10,0.002465294097862625,0.005865709183831313,66.25,303.83,239,-0.0008758248965023086,0.0,15.968716096878051,1.7291330501437188,150.0,329,0.31220703125,0.04848202556058593,3368960
-3.725290298461914e-09,0.0019319862532654497,0.007316648268636072,92.75,312.54,239,-0.0011208950701984577,0.0,15.968716424703597,1.7689454421401023,177.50000000000023,330,0.2809814453125,0.05075005572617004,3379200
-2.2351741790771484e-09,0.001473461967680123,0.010455778746836586,133.25,326.2,239,-0.0011009937938069926,0.0,15.968717777729035,1.7696346580982207,252.50000000000023,331,0.230908203125,0.05491106780653652,3389440
-7.450580596923829e-10,0.0015550060480620687,0.0101704548212183,184.0,340.45,239,-0.0009668579739809501,25.0,15.968717551231384,1.7556366086006165,452.50000000000017,332,0.2150634765625,0.05173600285983414,3399680
-1.4156103134155273e-08,0.001803344414940966,0.01148949451817316,207.75,343.69,239,-0.0009590958103217418,50.0,15.968717724084854,1.7050549387931824,477.5000000000002,333,0.2602783203125,0.05639061900960116,3409920
1.6763806343078613e-08,0.0015373936401601896,0.012948697469983016,244.25,351.03,239,-0.0008833647527353606,50.0,15.968717885017394,1.6548808842897416,575.0,334,0.2360595703125,0.057985321899430745,3420160
-2.3469328880310058e-08,0.0015271129669883975,0.014418862512684427,267.25,359.54,239,-0.0013583120235125534,50.0,15.968717980384827,1.6608660496771335,552.5000000000002,335,0.2201904296875,0.05653466921000063,3430400
8.940696716308593e-09,0.0014899929270313806,0.014512856771762016,279.75,365.3,239,-0.0012099457562726457,97.5,15.968717885017394,1.67307171151042,577.5000000000002,336,0.2197265625,0.05691590682651108,3440640
1.0058283805847169e-08,0.0013721191501360863,0.01283593673579162,268.75,360.89,239,-0.0008252752762928139,97.5,15.96871775984764,1.6825677275657653,577.5000000000002,337,0.195703125,0.055509042674475796,3450880
6.7055225372314455e-09,0.0016878864024306496,0.011759337468538434,256.5,357.3,239,-0.00093051479125279,75.0,15.968717676401138,1.6901114411652087,575.0,338,0.2326171875,0.053842930367767515,3461120
1.0058283805847169e-08,0.002132587878986669,0.00853885656811144,205.25,345.52,239,-0.001703852761784219,50.0,15.968717592954636,1.696281111240387,350.0,339,0.313037109375,0.05406921480536049,3471360
-1.1548399925231934e-08,0.0015368201295245854,0.012878816629927315,210.75,343.57,239,-0.0012779280656104674,50.0,15.968717920780183,1.698454165458679,380.00000000000045,340,0.2216796875,0.054292910818917905,3481600
-9.685754776000977e-09,0.0014140812247433131,0.014098454464692623,231.0,347.61,239,-0.0009155647640000097,50.0,15.968717849254608,1.6713763274252416,430.0000000000004,341,0.2005615234375,0.05513847928229785,3491840
-3.3527612686157227e-09,0.001467696446491118,0.01269898360260413,239.5,352.06,239,-0.0007363510681898333,50.0,15.968717831373215,1.6646023459732533,427.5000000000002,342,0.213916015625,0.05578782720824661,3502080
-5.215406417846679e-09,0.0015554644482136837,0.012162046003504656,252.0,358.31,239,-0.00132147012554924,97.5,15.968717896938324,1.662828864902258,427.5000000000002,343,0.2415771484375,0.05531353818044882,3512320
-6.7055225372314455e-09,0.0012074569661820079,0.011714335138094611,220.5,347.99,239,-0.0009336052335129352,75.0,15.968717652559281,1.6209964595735074,327.5000000000002,344,0.18447265625,0.05351774301083582,3522560
-7.450580596923829e-10,0.0016039670633517743,0.011827619943414903,202.75,338.58,239,-0.0011233526805881412,72.50000000000001,15.968717867136002,1.6307284913957119,325.0,345,0.2277099609375,0.057203193624534895,3532800
6.7055225372314455e-09,0.001726077349002253,0.011595369658607524,207.5,335.54,239,-0.001451599104257184,75.0,15.968717902898788,1.642318770289421,302.5000000000002,346,0.25478515625,0.05610907422456872,3543040
4.470348358154297e-09,0.001352060266412991,0.010513986660407681,179.25,331.64,239,-0.000851546314152074,50.0,15.968717765808105,1.6382704012095928,300.0,347,0.2086181640625,0.05474716422636776,3553280
-8.195638656616212e-09,0.0015501784041589417,0.010069815305905649,182.5,332.91,239,-0.0010667765302059707,50.0,15.968717640638351,1.6243522450327874,300.0,348,0.2502685546875,0.055341049749653516,3563520
2.6077032089233397e-09,0.0019475416634918475,0.00707663291523204,148.75,326.55,239,-0.0012273546846699901,25.0,15.968717104196548,1.598023147881031,250.0,349,0.272900390625,0.05217680858985455,3573760
3.7252902984619143e-10,0.0016332995846795484,0.007326997095879051,149.5,329.53,239,-0.0009818030175665626,25.0,15.968717789649963,1.662420005351305,275.0,350,0.2361572265625,0.04938324563926295,3584000
-2.6077032089233397e-09,0.001724012129352559,0.006468067647097797,129.5,323.87,239,-0.0005716540490539046,0.0,15.968709182739257,1.6915028013288975,275.0,351,0.2459716796875,0.05066094348939375,3594240
4.097819328308106e-09,0.001816344738870157,0.005779978438749822,116.5,320.88,239,-0.0009162263384496327,0.0,15.968717551231384,1.7381033420562744,225.0,352,0.3015625,0.05173109422795648,3604480
-2.384185791015625e-08,0.0022211325550870243,0.00774366877740249,119.25,320.86,239,-0.0012492795332946117,0.0,15.968717741966248,1.6617274217307567,230.0000000000004,353,0.296728515625,0.05104276625164308,3614720
6.332993507385254e-09,0.0021773497482286074,0.006703585604509499,106.5,317.71,239,-0.000757534681179095,0.0,15.968717509508133,1.6499377436935903,200.0,354,0.2738037109375,0.04876587517034743,3624960
4.8428773880004884e-09,0.0016154325860384233,0.0073549412260035755,117.5,317.84,239,-0.0009849270099948626,0.0,15.96871749162674,1.6957628555595874,202.50000000000023,355,0.2757568359375,0.05336400850954124,3635200
1.4901161193847657e-09,0.0016024502872596714,0.007975411270308541,118.5,316.4,239,-0.0008081267082161503,0.0,15.968717730045318,1.6695106849074364,227.5000000000002,356,0.260888671875,0.05138429130255552,3645440
1.080334186553955e-08,0.001934474052427504,0.007113277314329025,131.5,316.73,239,-0.0007654522491066018,25.0,15.968717688322068,1.694117869436741,252.50000000000023,357,0.260546875,0.05006574249061346,3655680
2.2724270820617674e-08,0.0019101674715329864,0.008643988766698385,144.25,319.83,239,-0.001096040884658578,22.500000000000007,15.968717432022094,1.7263221949338914,302.5000000000002,358,0.2755615234375,0.053203271259499654,3665920
-3.725290298461914e-09,0.0020346678734483705,0.005586592631578924,119.75,314.83,239,-0.001267223443937837,0.0,15.968716257810593,1.6988432228565216,225.0,359,0.3353759765625,0.050468648519436964,3676160
-1.2293457984924316e-08,0.0015526407226730044,0.005432445086296411,120.5,313.97,239,-0.0008414987227297388,0.0,15.968713343143463,1.6676804259419442,277.5000000000002,360,0.2458251953125,0.048364078050860834,3686400
9.685754776000977e-09,0.0020940456459186407,0.003084157111028496,78.75,301.93,239,-0.0010735534386185463,0.0,15.96862514615059,1.6198449179530143,175.0,361,0.291455078125,0.04117116005910566,3696640
-4.8428773880004884e-09,0.0023640269470831753,0.004919688135885281,75.25,299.48,239,-0.0012860763730714098,0.0,15.968715023994445,1.6418507181107997,150.0,362,0.3454345703125,0.04673478536191118,3706880
1.862645149230957e-09,0.0015962508479447023,0.007553066093350935,76.0,301.95,239,-0.0011045763461879688,0.0,15.968717712163926,1.6825655162334443,150.0,363,0.27568359375,0.050655429344662196,3717120
4.470348358154297e-09,0.002040892484325241,0.005627898479320948,94.5,312.15,239,-0.00084607090902864,0.0,15.96870796084404,1.7195261307060719,175.0,364,0.2845947265625,0.049174119931109934,3727360
-1.7881393432617187e-08,0.0016479805568508255,0.008547218291278113,116.0,318.09,239,-0.0012668073613895103,0.0,15.968717205524445,1.7339666463434695,200.0,365,0.286083984375,0.051488750397428784,3737600
-1.862645149230957e-09,0.0019779234264774457,0.004796936533352891,107.0,316.56,239,-0.0011762175403418952,0.0,15.968715476989747,1.7202091321349144,202.50000000000023,366,0.3025146484375,0.046720081575593944,3747840
3.7252902984619143e-10,0.0017093955145355722,0.003638229106773849,90.75,310.72,239,-0.00025800505100050943,0.0,15.9686949968338,1.722256051748991,200.0,367,0.25244140625,0.04638385629886148,3758080
7.82310962677002e-09,0.002110687680016099,0.006197381410720482,76.75,308.75,239,-0.0009920054319081828,0.0,15.968716996908189,1.705768460035324,150.0,368,0.28203125,0.04984025723492804,3768320
-2.570450305938721e-08,0.0018754623589643416,0.004018129586313535,76.25,304.49,239,-0.0008043244961299933,0.0,15.968706911802292,1.6627829030156136,152.50000000000023,369,0.315185546875,0.046827369176208965,3778560
-7.078051567077636e-09,0.002102384342930463,0.004729647241418888,78.75,302.02,239,-0.0006476357440988068,0.0,15.968715804815293,1.6836337752640247,150.0,370,0.3106201171875,0.04881427299817024,3788800
-3.7252902984619143e-10,0.002245580254430024,0.005093466049405038,72.75,300.01,239,-0.0015562604061415187,0.0,15.968716275691985,1.6817158825695515,150.0,371,0.361376953125,0.047371154251797866,3799040
1.4156103134155273e-08,0.001856289308329906,0.004501706684753515,75.25,301.89,239,-0.0011802159642684273,0.0,15.968712013959884,1.7019130498170854,150.0,372,0.297265625,0.04748965528391894,3809280
-1.564621925354004e-08,0.0018990625509445636,0.004027698500676991,67.0,300.77,239,-0.000674634658935247,0.0,15.96869221329689,1.7060525715351105,150.0,373,0.2974609375,0.04741323973472679,3819520
-6.7055225372314455e-09,0.0016847169402353756,0.007029912266557403,77.5,305.0,239,-0.0004512164116022177,0.0,15.968716949224472,1.7228415407240392,200.0,374,0.2519287109375,0.05217389204418661,3829760
2.9802322387695314e-09,0.0016472824820993992,0.00733156657533982,97.5,308.68,239,-0.0015509617980569601,0.0,15.968717581033706,1.707967422902584,225.0,375,0.308740234375,0.05212005907147323,3840000
-1.30385160446167e-08,0.0017246571932872713,0.004706173774411582,103.75,309.07,239,-0.0007842658713343553,0.0,15.968716537952423,1.686565285921097,225.0,376,0.2451904296875,0.04620622021650048,3850240
8.568167686462402e-09,0.0022574275983629375,0.003583965827465363,80.75,300.74,239,-0.001356853650941048,0.0,15.968716359138488,1.6113095477223396,177.50000000000023,377,0.314990234375,0.0423313827647513,3860480
-1.862645149230957e-09,0.0015176374994780417,0.005218062339690732,58.25,296.52,239,-0.0006530288388603367,0.0,15.968715339899063,1.6274628072977066,125.0,378,0.260107421875,0.05002129954201191,3870720
2.6077032089233397e-09,0.001511910559673879,0.006816626397875325,78.5,300.69,239,-0.000864567748067202,0.0,15.968717056512833,1.6863926358520984,175.0,379,0.2384765625,0.049304570825352285,3880960
2.2351741790771484e-09,0.001579762367634885,0.00483302932125298,91.5,302.47,239,-0.0009573489287504344,0.0,15.968716806173324,1.6694502755999565,200.0,380,0.266748046875,0.04831993814905469,3891200
-2.6077032089233397e-09,0.002011797173798868,0.0044173360690294315,79.25,299.14,239,-0.000959168781992048,0.0,15.968709671497345,1.669921524822712,177.50000000000023,381,0.297900390625,0.04504458170146973,3901440
1.30385160446167e-08,0.0017105976902143994,0.005720942197170587,73.0,297.22,239,-0.0006601399149076314,0.0,15.968711245059968,1.721743381023407,152.50000000000023,382,0.2528564453125,0.049770605852875516,3911680
4.470348358154297e-09,0.0015704682143450554,0.006663540194585949,91.75,304.02,239,-0.0010039358974609058,0.0,15.968717449903489,1.723525097221136,200.0,383,0.27216796875,0.04884369346074448,3921920
1.1175870895385742e-09,0.0017626532952476736,0.0057914604834820695,100.0,310.55,239,-0.0010447982000187039,0.0,15.968715655803681,1.683636348694563,202.50000000000023,384,0.2536865234375,0.047950322659266756,3932160
1.0430812835693359e-08,0.0016957155869022245,0.0041594593017855175,89.5,308.01,239,-0.0009110044025874231,0.0,15.9686929166317,1.6527970343828202,200.0,385,0.287890625,0.046282517947301746,3942400
-1.2665987014770507e-08,0.0016137157877210485,0.004687677753365494,73.5,303.9,239,-0.0005241046939772787,0.0,15.96871457695961,1.6364859744906426,152.50000000000023,386,0.2615234375,0.0474010695363109,3952640
-2.6822090148925782e-08,0.0017214054754504104,0.0038434715413615097,66.0,295.44,239,-0.0009929191226547118,0.0,15.968713599443436,1.5823643505573273,125.0,387,0.2473388671875,0.04170617998533179,3962880
-4.8428773880004884e-09,0.0014934249853936876,0.003905841573647262,68.75,295.24,239,-0.0011752431967579468,0.0,15.968705701828004,1.537741046398878,125.0,388,0.26005859375,0.04245976509263681,3973120
-1.1920928955078126e-08,0.001956674033334593,0.004511857508868999,59.0,293.8,239,-0.0006893471763760317,0.0,15.968691289424896,1.557063016295433,127.50000000000021,389,0.2698974609375,0.04149737353226198,3983360
7.450580596923828e-09,0.001810495883717067,0.006261363142220944,82.5,305.53,239,-0.0007351513530011288,0.0,15.968717318773269,1.6756666332483292,175.0,390,0.2675048828125,0.05135435146289051,3993600
-9.685754776000977e-09,0.0014252289989713062,0.0067453958414034785,95.75,318.67,239,-0.0006452142759371781,0.0,15.968717551231384,1.6583498537540435,200.0,391,0.22509765625,0.04966369054139165,4003840
-4.8428773880004884e-09,0.0012478456254029879,0.011251672666730883,147.75,335.47,239,-0.0006048267641745042,25.0,15.968717896938324,1.6233925625681878,377.5000000000002,392,0.221435546875,0.05551156816559588,4014080
-3.3527612686157227e-09,0.0012404087954024589,0.010189966720645316,179.5,347.33,239,-0.0006113016301242169,47.50000000000001,15.968717867136002,1.5988895535469054,405.00000000000045,393,0.2020751953125,0.050043015952046396,4024320
-7.078051567077636e-09,0.0013565700817537163,0.010787184691798757,197.0,348.96,239,-0.000955260398768587,50.0,15.96871783733368,1.6613329887390136,450.0,394,0.2335693359375,0.05198070020608083,4034560
4.8428773880004884e-09,0.0011049918793844427,0.009296917180836316,196.25,354.47,239,-0.00044732915848726406,50.0,15.968717843294144,1.6683218531310557,375.0,395,0.1907958984375,0.052804110743139884,4044800
-7.450580596923828e-09,0.001563461146855616,0.010208761096873787,185.0,345.49,239,-0.0008449713106529089,50.0,15.968717670440673,1.652723441272974,375.0,396,0.2589111328125,0.05326417484745436,4055040
-1.825392246246338e-08,0.0016935415381681197,0.00843866414556942,171.5,344.79,239,-0.0009152557042398258,25.0,15.968717163801193,1.6665429778397083,352.5000000000002,397,0.278515625,0.050034403432697605,4065280
-1.6391277313232423e-08,0.0014192497691908556,0.007968757685858918,165.0,338.79,239,-0.0008927894414227922,25.0,15.968717271089554,1.5976311527192593,352.5000000000002,398,0.2245849609375,0.04900830031548241,4075520
2.123415470123291e-08,0.0011615525152592454,0.007582585815362109,151.0,333.49,239,-0.0005550020425289404,25.0,15.968717682361603,1.5875823676586152,327.5000000000002,399,0.17861328125,0.04974253358311902,4085760
