episode_length,advantage_norm,policy_entropy,fps,value_loss,approx_kl_divergence,clip_fraction,epoch_idx,explained_variance,PMM:episode_rewards,grad_norm,policy_loss,frames,P09:episode_rewards,P01:episode_rewards
323.18,15.968717974424361,1.527855507284403,220,0.00961847004655283,0.0027133210387148667,0.1878662109375,36,-1.1175870895385742e-08,150.5,0.05113904635713503,-0.0008357647617231123,368640,250.0,50.0
328.36,15.968717753887177,1.4781431525945663,221,0.01112630354200519,0.0026570173233267267,0.1794921875,37,-1.0430812835693359e-08,167.75,0.048477307910180595,-0.001053109696294996,378880,250.0,50.0
333.74,15.968717801570893,1.3854333467781543,221,0.011131580682558706,0.002872000683240117,0.1860107421875,38,-1.948326826095581e-05,189.25,0.05001381435391657,-0.0010929300668067298,389120,300.0,50.0
342.6,15.968717873096466,1.3547321446239948,221,0.01286189817583363,0.0025257211361804366,0.1482666015625,39,2.9802322387695314e-09,198.5,0.046600941695283615,-0.0009850824430031936,399360,275.0,75.0
351.09,15.968717849254608,1.4048745915293694,221,0.013291179228690452,0.002029904693031881,0.1189697265625,40,1.3783574104309083e-08,221.25,0.04695005421948449,-0.00034596952245919966,409600,300.0,125.0
352.56,15.968717640638351,1.421306634694338,221,0.013607147248694672,0.002382113330793345,0.158251953125,41,-5.587935447692871e-09,231.5,0.05027925127052503,-0.0012546115372970234,419840,327.5000000000002,125.0
354.8,15.968717908859253,1.474140328168869,222,0.012477948499144987,0.0024750173960228494,0.1774658203125,42,-1.4528632164001465e-08,239.25,0.04927403514652479,-0.001220056799138547,430080,350.0,125.0
357.95,15.968717789649963,1.5114361345767975,222,0.013555830385303124,0.002605497482886676,0.191455078125,43,2.2351741790771484e-09,243.5,0.05184196055749283,-0.0009332359062682371,440320,375.0,125.0
364.81,15.968717896938324,1.5548518858850002,222,0.014092770498245954,0.0024503886655338645,0.172216796875,44,-2.123415470123291e-08,258.25,0.05536026849213488,-0.0007381665927823633,450560,377.5000000000002,125.0
359.56,15.968717873096466,1.5662694916129112,222,0.014471360083553009,0.00225600627836684,0.1640869140625,45,-5.587935447692871e-09,257.75,0.05186385340162959,-0.001064346349448897,460800,380.00000000000045,125.0
362.01,15.968718081712723,1.5861104652285576,223,0.01647509408649057,0.002651656809848646,0.1957763671875,46,7.450580596923828e-09,283.75,0.05483399508296398,-0.0016372236346796853,471040,525.0,147.5
352.72,15.968717980384827,1.632947178184986,222,0.014158337350090732,0.0027663498872698257,0.181591796875,47,-1.3411045074462891e-08,269.0,0.054817666998955364,-0.001112953625852242,481280,402.5000000000002,122.5
352.96,15.96871789097786,1.6129413969814776,222,0.014260029743309133,0.0022812588746518258,0.1777587890625,48,-4.097819328308106e-09,265.0,0.050469291709732966,-0.0013939669199316996,491520,377.5000000000002,97.5
350.65,15.968717724084854,1.6047255739569664,223,0.014993618294829503,0.0026909998961173187,0.18662109375,49,4.470348358154297e-09,261.25,0.05210145051623645,-0.0016598905087448657,501760,377.5000000000002,125.0
353.54,15.968717813491821,1.6654547058045863,223,0.01696308337850496,0.002608562614591392,0.191748046875,50,-1.6763806343078613e-08,270.75,0.057353319943654626,-0.0010204242516920203,512000,400.0,125.0
360.17,15.968717813491821,1.6971863307058812,223,0.011268509447108953,0.002293270039945128,0.170556640625,51,-1.0430812835693359e-08,290.75,0.051813864031588094,-0.0009453837017645128,522240,505.00000000000045,125.0
354.53,15.968717765808105,1.7165397353470326,223,0.011121389425534289,0.003063038568916454,0.223974609375,52,-3.3527612686157227e-09,268.5,0.05327263314108919,-0.001207556371082319,532480,550.0,97.5
359.17,15.96871777176857,1.7174052640795707,223,0.011253208020934834,0.0029257065811634673,0.2114013671875,53,4.470348358154297e-09,261.75,0.05654647775026812,-0.0011298467972665094,542720,577.5000000000002,50.0
352.01,15.968717658519745,1.6137218363583088,223,0.01044388028794856,0.0029254864470146915,0.2252197265625,54,1.080334186553955e-08,222.75,0.05367280495786847,-0.0020951269201759716,552960,482.5000000000007,47.50000000000001
357.51,15.968717694282532,1.5901548750698566,223,0.011142661631674855,0.003144208125888781,0.2402099609375,55,-1.4901161193847657e-09,227.0,0.053196472658395444,-0.0016188872688871925,563200,462.500000000001,50.0
356.1,15.968717753887177,1.5752732545137405,223,0.011093922598956852,0.002731900700143797,0.1831787109375,56,-1.4901161193847657e-09,217.75,0.05417016247705495,-0.0011129692731628893,573440,402.5000000000002,75.0
360.67,15.968717658519745,1.5679707087576389,224,0.011256420440440706,0.0023223661107977024,0.181787109375,57,3.725290298461914e-09,233.75,0.05561162713045832,-0.0009451735102629754,583680,452.50000000000017,100.0
360.34,15.96871799826622,1.5564475804567337,224,0.01201891996752238,0.0029960095385206387,0.1751220703125,58,-1.4901161193847657e-09,213.75,0.05030856030383164,-0.0009082638625841355,593920,350.0,97.5
362.45,15.968717908859253,1.5694662936031818,224,0.012301298708189278,0.0025894998101193777,0.1985107421875,59,8.195638656616212e-09,236.0,0.05537321657149728,-0.001393349799400312,604160,525.0,100.0
364.81,15.968717962503433,1.5175572238862514,224,0.012557716833543963,0.0022575751796125587,0.168701171875,60,2.0489096641540527e-08,243.25,0.05305244818788872,-0.0010057990217319456,614400,527.5000000000002,125.0
363.11,15.968715804815293,1.5240913070738316,224,0.009999232584800666,0.002679558796398851,0.185546875,61,-1.3783574104309083e-08,246.75,0.04858177579164878,-0.0017488659839727915,624640,550.0,122.5
360.61,15.96871777176857,1.4608532302081585,225,0.011389540469826898,0.0023727434057889242,0.164794921875,62,-5.587935447692871e-09,233.25,0.05010373875848449,-0.0010306828302418581,634880,502.5000000000002,120.00000000000001
359.71,15.968717902898788,1.5544660039246083,224,0.0132639715258847,0.0025751060514380697,0.1895263671875,63,-7.078051567077636e-09,236.0,0.053654897491526854,-0.0006831872509792447,645120,500.0,120.00000000000001
358.67,15.968717581033706,1.5897728361189365,224,0.011883453162408842,0.002335703657274735,0.1635498046875,64,-5.215406417846679e-09,227.25,0.04946503539761094,-0.0008378699072636664,655360,325.0,125.0
352.84,15.968717682361603,1.6910913363099098,224,0.010105621752518345,0.002658238007848013,0.221044921875,65,1.862645149230957e-09,218.75,0.054563704210246235,-0.001328157824173104,665600,325.0,50.0
348.45,15.96871782541275,1.7341444946825504,225,0.010951414199371356,0.0026643446770549415,0.236376953125,66,-1.7136335372924803e-08,207.0,0.05489473884237417,-0.0017872336225991602,675840,330.0000000000004,50.0
354.26,15.968717992305756,1.7557853437960147,225,0.010616360215681197,0.00300116741191232,0.252783203125,67,-2.905726432800293e-08,206.75,0.05497078611971168,-0.001374064793708385,686080,407.5000000000006,47.50000000000001
351.76,15.968717616796493,1.7303058832883835,225,0.010532989884450217,0.0029913482345136798,0.232568359375,68,-7.82310962677002e-09,211.25,0.05315206346629754,-0.001275084272492677,696320,477.5000000000002,47.50000000000001
352.39,15.968717604875565,1.6614906802773475,225,0.00912001703563874,0.0027581138259961334,0.224755859375,69,-7.450580596923829e-10,202.25,0.05244540768801562,-0.0011934066416870337,706560,385.00000000000085,47.50000000000001
349.72,15.968717324733735,1.6481539733707904,225,0.008185005411382918,0.002781897891168228,0.231298828125,70,9.313225746154785e-09,179.0,0.05497298131711374,-0.0010837664834980388,716800,352.5000000000002,50.0
351.03,15.968717420101166,1.5480385318398475,225,0.008408429725659517,0.0028163897985024277,0.2208251953125,71,2.123415470123291e-08,166.25,0.04968006050221331,-0.001496413401036989,727040,350.0,50.0
351.28,15.96871799826622,1.604719665646553,225,0.008884386325917148,0.0032973712498233,0.2448974609375,72,-2.6077032089233397e-09,162.5,0.05122145430198333,-0.0010789267929794733,737280,277.5000000000002,50.0
342.59,15.968707537651062,1.6418769411742686,225,0.004811222233334434,0.003380602208608252,0.2592529296875,73,4.097819328308106e-09,142.25,0.049001870146423494,-0.0012365741349640302,747520,255.00000000000043,25.0
321.16,15.968705862760544,1.5899510852992536,225,0.0036173591501846404,0.003543372772026032,0.2859375,74,-2.3096799850463868e-08,103.0,0.047240554869826236,-0.0015420131792780011,757760,202.50000000000023,0.0
304.23,15.968709248304368,1.5997747674584388,225,0.0035658080785651693,0.0032200252919437843,0.2184326171875,75,1.0430812835693359e-08,65.75,0.04556048712858402,-0.0008554071268008556,768000,150.0,0.0
302.33,15.968648886680603,1.6384723380208015,225,0.004382700142276086,0.00359660141580207,0.2531982421875,76,5.960464477539063e-09,54.75,0.04761419595106413,-0.0005453498277347534,778240,102.50000000000021,0.0
299.67,15.968692344427108,1.6561920128762722,225,0.0033537486572790876,0.004033185437947395,0.3119384765625,77,-1.3411045074462891e-08,50.5,0.04307557285641549,-0.0016610476312052924,788480,100.0,0.0
301.42,15.96870814561844,1.631738729029894,225,0.005800834087732199,0.003173392998508007,0.240673828125,78,-3.725290298461914e-09,65.75,0.04616747651934523,-0.001394489068115945,798720,125.0,0.0
298.42,15.968704408407211,1.511902353912592,225,0.003967822594763959,0.00419495740899265,0.2691162109375,79,-2.6077032089233397e-09,61.25,0.0425894695892723,-0.0011337671276123729,808960,125.0,0.0
297.02,15.968697398900986,1.5078999042510985,225,0.002832795193909732,0.0029929106939334815,0.2459228515625,80,-8.940696716308593e-09,55.75,0.041243465737165676,-0.0012877876612037652,819200,125.0,0.0
298.77,15.968716239929199,1.6570865035057067,225,0.005913207564753975,0.003416228918536035,0.2600830078125,81,8.940696716308593e-09,61.25,0.05005890362476932,-0.0009966101650206837,829440,150.0,0.0
301.85,15.968704259395599,1.6196435667574405,225,0.00636230031618652,0.0031867668501831758,0.239697265625,82,-1.862645149230957e-08,79.0,0.04822483736547968,-0.0009081699419766665,839680,175.0,0.0
315.03,15.968717527389526,1.6435280926525593,225,0.007957927044117241,0.003719818955073606,0.320068359375,83,-8.195638656616212e-09,112.5,0.05545387687961103,-0.0019471543017061776,849920,225.0,0.0
318.78,15.968717116117478,1.557637919485569,225,0.006770055151082488,0.003471170881806529,0.2498046875,84,-7.450580596923828e-09,118.75,0.04718071807130053,-0.0013061476642178605,860160,225.0,0.0
319.5,15.968717527389526,1.4965592533349992,225,0.0074345458879179205,0.003732534158746148,0.279541015625,85,3.725290298461914e-09,116.75,0.052205316421084204,-0.0014232319699658547,870400,202.50000000000023,25.0
313.16,15.968717432022094,1.6066287219524384,225,0.006950036866146547,0.002999491102917773,0.2364501953125,86,-1.6763806343078613e-08,105.5,0.0494955915136749,-0.0013183491108065936,880640,202.50000000000023,25.0
305.92,15.968717235326768,1.5459361217916012,225,0.004742422106846789,0.0034948485798054207,0.292236328125,87,-1.0430812835693359e-08,89.75,0.04927640709257088,-0.0011133194522699342,890880,200.0,25.0
300.55,15.968711185455323,1.6374874971807003,226,0.0039285254976135775,0.0037071402120659514,0.2720947265625,88,0.0,69.5,0.0449710901558333,-0.0010284599229635205,901120,127.50000000000021,0.0
295.83,15.968715280294418,1.6857190668582915,226,0.005602658443982023,0.003882683380038543,0.3088134765625,89,-1.3783574104309083e-08,60.5,0.05159458433029498,-0.0016585281140578446,911360,125.0,0.0
302.89,15.96871617436409,1.721625979989767,225,0.0038948587302286342,0.004332828748567863,0.315673828125,90,-1.4528632164001465e-08,65.0,0.04924882746711,-0.0014288211401435546,921600,125.0,0.0
305.5,15.968716657161712,1.7502666398882867,226,0.006291184381916537,0.003258051555667407,0.27939453125,91,-3.725290298461914e-09,71.5,0.0527094947231879,-0.0010126757037141943,931840,125.0,0.0
313.04,15.96871668100357,1.7659582182765008,225,0.007852677703323253,0.003146705197468691,0.27392578125,92,3.3527612686157227e-09,87.25,0.05240231980687103,-0.0013634297698445152,942080,177.50000000000023,0.0
318.41,15.968717855215072,1.7376546263694763,225,0.007169953968605114,0.0028989667334826663,0.235400390625,93,-2.2724270820617674e-08,106.5,0.05100364161948619,-0.0014635994542913978,952320,225.0,0.0
315.67,15.968702381849289,1.6659266337752343,225,0.0037623570588984022,0.004247356735717744,0.3484130859375,94,1.1548399925231934e-08,104.0,0.04783066759928986,-0.0017581070394953712,962560,225.0,0.0
311.99,15.968711477518081,1.657012701779604,225,0.005261088271878833,0.004049034629383641,0.3377197265625,95,-1.9371509552001954e-08,101.75,0.051530889290371654,-0.0014167496828576987,972800,252.50000000000023,0.0
303.68,15.968716591596603,1.6689814031124115,225,0.005474869169620433,0.0037958047985512168,0.2972412109375,96,7.078051567077636e-09,82.0,0.046595305117496676,-0.0016100020890007726,983040,150.0,0.0
304.79,15.968715125322342,1.6926303684711457,225,0.0037285233265549776,0.00379257848250063,0.2912353515625,97,5.215406417846679e-09,80.5,0.048815294107838955,-0.0012271880346816032,993280,150.0,0.0
304.57,15.968717223405838,1.6545890010893345,225,0.005609035417205632,0.0030601598598593684,0.25087890625,98,-1.4528632164001465e-08,74.25,0.04970253835378211,-0.0012513863821368432,1003520,127.50000000000021,0.0
308.55,15.968715006113053,1.5942075081169604,225,0.00593463171375479,0.0035400693962856166,0.2531005859375,99,-1.3783574104309083e-08,77.0,0.049091538421362164,-0.001334962023247499,1013760,152.50000000000023,0.0
309.95,15.968715900182724,1.5402958773076534,225,0.005115704963634471,0.0037122226776659774,0.281103515625,100,-1.2665987014770507e-08,86.0,0.04713857980340105,-0.001564486681309063,1024000,152.50000000000023,0.0
306.26,15.968704551458359,1.5404526956379414,225,0.0033049838024453494,0.0037053090717108716,0.2683349609375,101,-7.82310962677002e-09,73.25,0.045609341715190585,-0.0006296945197391324,1034240,125.0,0.0
300.01,15.96861960887909,1.582344252616167,225,0.0025160048798408496,0.004240277373696699,0.3090087890625,102,8.195638656616212e-09,55.5,0.04486525136049,-0.0011584450099690002,1044480,100.0,0.0
298.29,15.968696296215057,1.6289370365440845,225,0.0043464060990561215,0.003282222365362486,0.2694580078125,103,2.5331974029541015e-08,48.25,0.04916346707100154,-0.0011366145394276828,1054720,100.0,0.0
308.11,15.968701130151748,1.64762581884861,225,0.005575386727059595,0.0032305184472022574,0.2754638671875,104,-5.960464477539063e-09,68.25,0.05038526029781363,-0.0012375672195048537,1064960,150.0,0.0
311.51,15.968670523166656,1.6566177234053612,225,0.0059741106320654325,0.0038774839196094035,0.3021484375,105,4.097819328308106e-09,84.5,0.04984446513586967,-0.0010799387673614547,1075200,152.50000000000023,0.0
324.83,15.968717473745347,1.6429701998829842,225,0.007565445920727143,0.0034177242793475672,0.3015625,106,7.078051567077636e-09,110.75,0.05213517004237665,-0.0017762017228960757,1085440,227.5000000000002,0.0
335.42,15.968717604875565,1.6619934350252152,225,0.008515434029322932,0.0033527102827974886,0.283251953125,107,-5.215406417846679e-09,128.0,0.054018788766730684,-0.0016116776179842418,1095680,252.50000000000023,22.500000000000007
351.51,15.968717533349992,1.6345019437372685,225,0.009259299004952481,0.0028727797998499226,0.224365234375,108,-3.7252902984619143e-10,162.5,0.05451069091825753,-0.0007850676272937562,1105920,352.5000000000002,50.0
357.35,15.968717318773269,1.6741077557206154,225,0.008035393566285621,0.0033226365524967605,0.2514404296875,109,-3.3527612686157227e-09,166.25,0.05329081769322801,-0.0012823450339055852,1116160,302.5000000000002,50.0
356.48,15.968717086315156,1.6506568402051927,225,0.01068108678327917,0.0022906133472361035,0.196875,110,-1.825392246246338e-08,179.5,0.051806085470507225,-0.0013528041788958944,1126400,332.5000000000006,50.0
356.49,15.968717700242996,1.6725168503820895,225,0.011984280362230492,0.002595746220924866,0.215478515625,111,2.6077032089233397e-09,201.75,0.05591033258506696,-0.0009943869496055412,1136640,500.0,50.0
355.95,15.968717908859253,1.6458083413541318,226,0.009265699739262345,0.0023395468940691443,0.222119140625,112,4.097819328308106e-09,217.0,0.0509563321253668,-0.0014661391160188941,1146880,505.00000000000045,50.0
352.72,15.968717628717423,1.6379996784031392,226,0.010916791089948674,0.002626036287540501,0.2337890625,113,1.2293457984924316e-08,217.75,0.053798962776754,-0.0016086129995528608,1157120,500.0,72.50000000000001
350.93,15.968717849254608,1.580589021742344,226,0.011310300353216007,0.0024343950308093553,0.1870849609375,114,-2.7567148208618165e-08,193.25,0.04959473409160291,-0.0013611375597974984,1167360,302.5000000000002,75.0
351.4,15.968717700242996,1.5588108062744142,226,0.012987412004440558,0.0020695206233028785,0.181298828125,115,8.568167686462402e-09,194.0,0.05195634419841265,-0.0012378012394037795,1177600,300.0,97.5
356.66,15.96871770620346,1.604058250784874,226,0.01090893403852533,0.002874249634555781,0.214111328125,116,-5.960464477539063e-09,214.75,0.05422065673806803,-0.001455890468787402,1187840,325.0,75.0
350.03,15.968717730045318,1.567877423763275,226,0.009149593897745945,0.0033229328417291983,0.268505859375,117,-4.097819328308106e-09,201.25,0.0518167881046875,-0.0015486866701394319,1198080,302.5000000000002,72.50000000000001
349.25,15.968717634677887,1.5680195413529874,226,0.008809902419852734,0.0029424197524633654,0.2417724609375,118,-1.6763806343078613e-08,187.25,0.05046085248479747,-0.0013282136773341336,1208320,300.0,50.0
343.99,15.968717807531357,1.5479223430156708,226,0.007999595929322822,0.002663314391043059,0.2104248046875,119,-1.9744038581848144e-08,152.75,0.04597822940554854,-0.0011280802296823821,1218560,225.0,50.0
340.38,15.968717694282532,1.5928683593869208,226,0.01112456854461925,0.0024033264079889706,0.189990234375,120,-7.82310962677002e-09,151.75,0.05312687105016073,-0.00120199285192939,1228800,225.0,50.0
347.76,15.968717885017394,1.4943466737866402,226,0.012496039309189655,0.0025532999252789066,0.1980224609375,121,1.6763806343078613e-08,190.0,0.04923102453957913,-0.0014619595385738648,1239040,302.5000000000002,72.50000000000001
343.62,15.968717569112778,1.5718810930848122,226,0.012737387673041667,0.0022473592703363466,0.1751953125,122,-1.825392246246338e-08,203.75,0.049985752197525726,-0.0008937366983445827,1249280,327.5000000000002,75.0
358.76,15.968717980384827,1.682340782135725,226,0.012591523592709564,0.0028595917937650484,0.257763671875,123,1.1920928955078126e-08,246.25,0.05772097781880207,-0.0015166731081990292,1259520,530.0000000000005,100.0
349.93,15.968717515468597,1.7212796159088612,226,0.00843017570077791,0.0029166391694786854,0.2538330078125,124,-1.30385160446167e-08,218.75,0.05442115637472196,-0.0014963850990170613,1269760,525.0,50.0
335.51,15.96871537566185,1.727371384203434,226,0.005039669577490713,0.0036239223517497976,0.309765625,125,1.862645149230957e-09,168.0,0.051530952294919864,-0.0010576633430900984,1280000,410.00000000000085,22.500000000000007
309.4,15.968713104724884,1.6945363380014897,226,0.004021835116861894,0.0032362941956193938,0.2997314453125,126,1.4901161193847657e-09,97.0,0.04765968002684778,-0.0012782240934029686,1290240,200.0,0.0
303.76,15.968717086315156,1.7127858057618142,226,0.004614644089974718,0.003053062534002038,0.2990234375,127,5.960464477539063e-09,66.75,0.04977718339953164,-0.0015202419679553713,1300480,125.0,0.0
305.26,15.968717294931412,1.6713397450745107,226,0.005505891304659371,0.003088406004735589,0.274560546875,128,1.0430812835693359e-08,67.75,0.05033340476589014,-0.0009726164353196509,1310720,150.0,0.0
316.28,15.968717110157012,1.6829900942742824,226,0.006486353688273994,0.0033420357152323275,0.241162109375,129,1.1175870895385742e-09,78.0,0.052881912365797756,-0.0009595277500920929,1320960,175.0,0.0
320.68,15.968713182210923,1.7331212252378463,226,0.00678135170431915,0.003666776308318731,0.2874755859375,130,-1.9744038581848144e-08,94.75,0.04970303687220996,-0.0011900008707016242,1331200,200.0,0.0
331.53,15.968717795610427,1.6223103411495685,226,0.00684051078005723,0.002620119786678288,0.212939453125,131,-1.30385160446167e-08,117.0,0.04849934405544612,-0.0014071658712055068,1341440,250.0,0.0
331.46,15.968716353178024,1.6546543397009372,226,0.006747762124761891,0.003389030986670605,0.29580078125,132,-9.313225746154785e-09,128.5,0.0516537098741268,-0.0013333057595446007,1351680,302.5000000000002,22.500000000000007
337.21,15.96871742606163,1.7073112733662128,226,0.00711551963522652,0.0031844737058236206,0.26064453125,133,-1.4528632164001465e-08,136.5,0.052006362444499424,-0.0010322540787456092,1361920,327.5000000000002,0.0
331.34,15.968717819452285,1.7230599090456962,226,0.009167506771336775,0.0023634133308462423,0.2203125,134,1.1920928955078126e-08,148.25,0.05324784079937066,-0.0006243513929803157,1372160,380.00000000000045,22.500000000000007
341.82,15.968717783689499,1.688327183574438,226,0.010451482279313496,0.0034295843630843593,0.2921142578125,135,8.195638656616212e-09,169.5,0.054881336336425536,-0.0022327845294057625,1382400,362.5000000000011,25.0
344.3,15.96871754527092,1.6338266640901566,226,0.010757112850842531,0.0024517681917473055,0.1990478515625,136,1.7136335372924803e-08,199.75,0.050185526864244046,-0.0009966343284759204,1392640,525.0,47.50000000000001
351.76,15.968717575073242,1.6370650075376034,226,0.01025594193579309,0.0020887215301172548,0.1942138671875,137,-3.01748514175415e-08,217.0,0.049107719008613895,-0.0008731961381272413,1402880,525.0,50.0
