grad_norm,frames,PMM:episode_rewards,policy_loss,P09:episode_rewards,epoch_idx,P01:episode_rewards,policy_entropy,approx_kl_divergence,explained_variance,value_loss,fps,advantage_norm,clip_fraction,episode_length
0.04295191221221792,122880,58.25,-0.0013280218357976993,125.0,12,0.0,1.5118643552064897,0.0046051270699081215,1.0058283805847169e-08,0.0034845020944374028,222,15.968708992004395,0.31748046875,295.22
0.04435694729941612,133120,58.0,-0.0005733823621994816,125.0,13,0.0,1.5316691540181637,0.0033194565252699705,1.6391277313232423e-08,0.005815943816355684,222,15.968716931343078,0.21025390625,295.0
0.044517668064104066,143360,71.0,-0.0010094857942021917,150.0,14,0.0,1.6106383681297303,0.005394946651767896,-2.6077032089233397e-09,0.0047205509626849105,224,15.968716835975647,0.273828125,297.86
0.0474381297893341,153600,84.5,-0.0021609539620840224,150.0,15,0.0,1.5650810137391091,0.004847708303532272,8.195638656616212e-09,0.0061671066353483186,225,15.968716824054718,0.3181396484375,307.48
0.04371332022096617,163840,81.25,-0.0009726996471727034,150.0,16,0.0,1.5088512152433395,0.004313270431589444,-2.421438694000244e-08,0.004730164760189837,226,15.9687165081501,0.243505859375,305.67
0.04842416815321709,174080,79.75,-0.0008038704749196768,150.0,17,22.500000000000007,1.5444539688527583,0.0037732837634621317,-1.862645149230957e-09,0.005851478344857242,227,15.968717241287232,0.2447998046875,305.92
0.042597686049603456,184320,75.75,-0.0009526553978503216,125.0,18,0.0,1.4968554347753524,0.004712775370944655,1.0058283805847169e-08,0.004324555630307714,227,15.96871612071991,0.26982421875,305.39
0.04751198511796827,194560,72.75,-0.0010357620973081793,125.0,19,0.0,1.5221581794321537,0.004082225486286006,-2.458691596984863e-08,0.004968518068213967,228,15.968700104951859,0.26376953125,307.96
0.051742135339741493,204800,90.25,-0.000915784382232232,200.0,20,0.0,1.5427046969532967,0.003135439451239108,3.7252902984619143e-10,0.007773176935734228,228,15.96871750354767,0.22509765625,317.34
0.0532368622817858,215040,117.75,-0.0017746597404766362,225.0,21,25.0,1.5119031384587287,0.0042348404130507335,2.2351741790771484e-09,0.007771555256749707,229,15.968716859817505,0.2972900390625,321.26
0.051090253019380916,225280,153.25,-0.00187816694524372,267.5000000000015,22,25.0,1.4724480412900447,0.0038458997237569292,-5.960464477539063e-09,0.007561682850246143,229,15.968717736005782,0.2797119140625,329.3
0.04910704719014436,235520,145.0,-0.0009918851981638,272.50000000000193,23,25.0,1.4520569920539856,0.0028065768733185337,-8.568167686462402e-09,0.006905390935617106,230,15.968717098236084,0.1924072265625,324.95
0.049517975647257184,245760,137.5,-0.0012117087884689682,250.0,24,25.0,1.495011506229639,0.00301624662828317,-1.1175870895385742e-09,0.00832089570617427,230,15.968716359138488,0.21787109375,324.96
0.04846611280478353,256000,119.5,-0.0014573200980521506,225.0,25,25.0,1.4887520879507066,0.0037052650024008925,-1.4528632164001465e-08,0.006520582109351381,231,15.968717336654663,0.2321044921875,321.64
0.052070174897878276,266240,125.0,-0.0007760936248814687,200.0,26,22.500000000000007,1.493669730424881,0.0037954307312304536,-2.9802322387695314e-09,0.00623513850478048,232,15.968717408180236,0.237353515625,320.96
0.04549518138551786,276480,105.75,-0.001126017773822241,200.0,27,0.0,1.3737648874521255,0.0026194278565185415,2.123415470123291e-08,0.004680827823176514,232,15.968716222047806,0.19697265625,315.73
0.04727718658678439,286720,90.5,-0.0011109191123978234,175.0,28,0.0,1.3290960274636745,0.0028888378575857134,2.6077032089233397e-09,0.004185155147015962,232,15.968707847595216,0.1856201171875,312.45
0.04520114445691027,296960,63.25,-0.0010049805670860224,125.0,29,25.0,1.287039502710104,0.0029502893625704017,2.2351741790771484e-09,0.005059577465885923,233,15.968717074394226,0.1791259765625,304.02
0.04773423740605437,307200,68.0,-0.001337461016009911,125.0,30,25.0,1.4017447665333749,0.003479838891144027,1.4901161193847657e-09,0.0043692985578218215,233,15.968716287612915,0.2721923828125,304.11
0.04508402341518045,317440,59.25,-0.0011750365352781954,100.0,31,0.0,1.413693968951702,0.003478537783189495,-1.1548399925231934e-08,0.0029011669042847688,233,15.968698340654374,0.244873046875,299.72
0.04736078294069632,327680,46.75,-0.0010529181447054726,100.0,32,0.0,1.4883973553776741,0.00516800880145638,-1.0058283805847169e-08,0.0038277613557397673,233,15.968716752529144,0.306494140625,296.14
0.05180339098240305,337920,58.0,-0.0011345844963216224,125.0,33,0.0,1.5643199615180492,0.0033812468656833515,0.0,0.0065883626649338115,233,15.968717449903489,0.240576171875,301.19
0.050677275923929274,348160,79.0,-0.001456458427128382,175.0,34,0.0,1.5632569275796413,0.004022580572495826,8.195638656616212e-09,0.006708456412707164,234,15.96871629357338,0.263623046875,305.53
0.04824348445356704,358400,93.75,-0.001122397996368818,202.50000000000023,35,0.0,1.6002935707569121,0.004184164889034036,-1.9744038581848144e-08,0.006125507879158931,234,15.968717437982558,0.2575927734375,309.04
0.05200940598210411,368640,107.0,-0.0009108100843150168,227.5000000000002,36,0.0,1.6167705103754997,0.0032728608856587016,2.6077032089233397e-09,0.007126276106464502,234,15.968717497587203,0.2232177734375,310.07
0.053345751141867716,378880,110.0,-0.00066694936103886,225.0,37,0.0,1.590891319513321,0.002794825778454424,6.7055225372314455e-09,0.00807198219044949,235,15.968717527389526,0.191259765625,310.63
0.052116079450212974,389120,132.5,-0.0019226980170060416,252.50000000000023,38,0.0,1.5897414080798626,0.003688002150192915,7.078051567077636e-09,0.007729462007409893,235,15.968717753887177,0.2697265625,314.19
0.05011259924364538,399360,122.75,-0.0008763799007283524,250.0,39,0.0,1.6350558690726757,0.004525918337384383,1.0058283805847169e-08,0.006366011708030328,234,15.968716061115265,0.23203125,313.91
0.05111099171457019,409600,104.0,-0.0012375355152471456,250.0,40,0.0,1.7344659812748433,0.004376641726389607,9.685754776000977e-09,0.005515085298065969,235,15.968717312812805,0.3170166015625,308.44
0.0480230857857491,419840,101.0,-0.0015462614624993875,252.50000000000023,41,0.0,1.6916134983301163,0.003685385385608697,-2.3469328880310058e-08,0.006641345769300954,235,15.968715703487396,0.2663818359375,306.49
0.052497995937746386,430080,120.0,-0.0011746730102458968,377.5000000000002,42,0.0,1.675181193649769,0.0032097655951019988,-4.8428773880004884e-09,0.007978188388966601,235,15.968717533349992,0.241845703125,314.29
0.0550150559538861,440320,159.5,-0.0019756162037083413,425.0,43,0.0,1.7080085210502147,0.0033633580532068663,4.470348358154297e-09,0.010534709020794253,235,15.968717676401138,0.251318359375,328.38
0.05137233923482315,450560,169.5,-0.0013618863944429905,427.5000000000002,44,25.0,1.6870055049657822,0.0032461972517467074,8.940696716308593e-09,0.007946641207672656,235,15.968717896938324,0.1993896484375,336.21
0.05443650749569777,460800,171.25,-0.0014143640495603905,452.50000000000017,45,25.0,1.6596237875521183,0.0035946062179164073,1.4901161193847657e-09,0.008472052295928734,235,15.968717461824417,0.2928466796875,337.93
0.05625539478742603,471040,173.25,-0.0007343394740018993,425.0,46,25.0,1.6841078571975232,0.002884708385875001,-1.9744038581848144e-08,0.01094675593303691,236,15.968717902898788,0.2246337890625,336.58
0.05723763696782279,481280,200.0,-0.0014050949386728462,430.0000000000004,47,50.0,1.6972418420016766,0.0027334238197113335,1.3783574104309083e-08,0.012823336408473551,236,15.968717783689499,0.230126953125,342.83
0.05616650803687934,491520,201.5,-0.001680544477858348,380.00000000000045,48,50.0,1.743069801479578,0.0034410931513662035,1.7881393432617187e-08,0.009076870577337104,236,15.96871771812439,0.271044921875,340.05
0.05732438630886612,501760,213.25,-0.0013645228507812134,380.00000000000045,49,50.0,1.7274807646870614,0.0031169729026544247,4.8428773880004884e-09,0.013323354952444789,236,15.968717956542969,0.224169921875,344.18
0.057684047438109246,512000,225.0,-0.001835359897086164,500.0,50,50.0,1.7194263242185115,0.0028604242560675173,-4.097819328308106e-09,0.0134604616832803,236,15.968717908859253,0.235595703125,347.11
0.05377202578402725,522240,244.75,-0.001201194541499717,550.0,51,50.0,1.705968676507473,0.0031643616537735397,-1.899898052215576e-08,0.01100458938672091,236,15.968717777729035,0.2220458984375,352.81
0.055481727247165144,532480,257.0,-0.002153855267170002,550.0,52,75.0,1.7062463149428369,0.0032327983071354536,-1.4901161193847657e-09,0.011832018109271304,236,15.96871789097786,0.243359375,353.5
0.05849985866470857,542720,251.0,-0.0013225528757175198,502.5000000000002,53,75.0,1.6969218894839286,0.003245606592349759,-1.1175870895385742e-08,0.012390337118995376,236,15.968717849254608,0.2380126953125,356.13
0.054210627173536974,552960,232.75,-0.0016210802441491978,502.5000000000002,54,50.0,1.7099407263100148,0.0026123183462345876,1.4156103134155273e-08,0.011512936450890266,236,15.968717819452285,0.222998046875,349.84
0.05717534272556537,563200,225.0,-0.0014038304201676511,525.0,55,50.0,1.7628108359873296,0.0031397956655382585,1.0430812835693359e-08,0.010966356682183686,236,15.968717700242996,0.25615234375,349.09
0.05770582094876906,573440,230.0,-0.001330708023670013,527.5000000000002,56,50.0,1.7483487285673618,0.00282968781729096,7.82310962677002e-09,0.012183045636629686,236,15.96871787905693,0.2275634765625,347.04
0.05708410679880146,583680,218.75,-0.0015102784422197147,527.5000000000002,57,50.0,1.7447175525128842,0.003004213069812067,-7.82310962677002e-09,0.010313183981270412,236,15.96871789097786,0.24228515625,350.33
0.05481205204431559,593920,206.25,-0.001535994265577756,425.0,58,50.0,1.7554316461086272,0.002912412634918837,-1.4528632164001465e-08,0.010197054443233355,237,15.9687175989151,0.21904296875,348.73
0.05650116244932828,604160,204.0,-0.0015437516409292583,425.0,59,50.0,1.7515871211886407,0.0033515973262638,-3.3527612686157227e-09,0.01041093467065366,237,15.968717807531357,0.2405029296875,347.81
0.05477386751175226,614400,184.75,-0.0012642414410947822,300.0,60,50.0,1.7417292565107345,0.0030271404458289907,-1.080334186553955e-08,0.008639078333726503,237,15.968717736005782,0.2517578125,340.94
0.05384506298666564,624640,168.5,-0.001146617986887577,300.0,61,50.0,1.719766027480364,0.0027624477437711904,-4.8428773880004884e-09,0.009405213163699955,237,15.968717831373215,0.22626953125,341.02
0.05607211525161267,634880,166.5,-0.0015186088206974092,300.0,62,50.0,1.6672624871134758,0.003230659646123968,4.8428773880004884e-09,0.010294980977778322,237,15.968717849254608,0.246337890625,345.94
0.05405338866811467,645120,185.75,-0.0012191142261144706,385.00000000000085,63,50.0,1.644231079518795,0.0026361555378798585,-7.450580596923828e-09,0.01038166362704942,237,15.968717926740647,0.21689453125,352.02
0.05545284418673476,655360,210.25,-0.001089610264170915,477.5000000000002,64,50.0,1.6759739756584167,0.0031937383060721912,-6.7055225372314455e-09,0.010826970335256193,237,15.9687175989151,0.2215576171875,362.07
0.05755670235181679,665600,222.5,-0.0015037220866361168,527.5000000000002,65,50.0,1.710391716659069,0.0031351291817827585,-2.421438694000244e-08,0.012065139047081175,237,15.96871787905693,0.2602783203125,358.41
0.05319609039962914,675840,233.0,-0.000992090487125097,475.0,66,75.0,1.6998389445245266,0.002042133548525271,-1.3411045074462891e-08,0.012409295343604753,237,15.96871783733368,0.162109375,363.67
0.05039944721023297,686080,204.0,-0.0013457650227792328,330.0000000000004,67,50.0,1.6559165328741074,0.003057137034329571,2.2351741790771484e-09,0.007893157587568566,237,15.968717592954636,0.26884765625,348.12
0.053291025850549935,696320,190.75,-0.0014925754425348715,302.5000000000002,68,50.0,1.6654013447463512,0.0029416226587727578,-7.450580596923828e-09,0.009259051966364496,237,15.968717736005782,0.24736328125,347.31
0.057514273690166096,706560,187.25,-0.0013499541939381743,330.0000000000004,69,50.0,1.6916172787547112,0.002944444516310796,-6.7055225372314455e-09,0.013372827625425998,237,15.968717944622039,0.2371337890625,343.73
0.05660196982377832,716800,201.0,-0.001471401755406987,382.5000000000007,70,47.50000000000001,1.699005438387394,0.0023053372378711856,-1.7136335372924803e-08,0.0124082533409819,237,15.968717789649963,0.20517578125,348.02
0.05714138829205456,727040,222.75,-0.0018065228090563324,450.0,71,50.0,1.7239277884364128,0.0035654608740287586,-2.421438694000244e-08,0.009596718745888211,237,15.96871782541275,0.3045166015625,352.43
0.05391001623111247,737280,203.75,-0.0013766860665782588,427.5000000000002,72,25.0,1.7247724823653698,0.002561492702012913,1.3411045074462891e-08,0.009274178224040952,237,15.968717682361603,0.2196044921875,346.26
0.05443170014259811,747520,187.25,-0.0018266484963533002,402.5000000000002,73,25.0,1.7696057952940465,0.002875262733186901,-2.2724270820617674e-08,0.010051092157664244,237,15.968717676401138,0.23583984375,342.36
0.054651448699621984,757760,181.75,-0.0016487772267282708,450.0,74,25.0,1.7468432039022446,0.0030860604319514094,-1.7881393432617187e-08,0.008485824903982576,237,15.968717724084854,0.2560791015625,336.49
0.05650276661959271,768000,178.0,-0.0009344672951556276,450.0,75,25.0,1.7147927284240723,0.0035423001733761337,-1.862645149230957e-09,0.00954292308174871,237,15.96871196627617,0.2595458984375,331.64
0.052882358831592494,778240,163.75,-0.0019228958921303275,300.0,76,25.0,1.7343446776270866,0.0034366282767905433,-1.2665987014770507e-08,0.010426769394689473,237,15.968717652559281,0.285888671875,326.79
0.051855177783428553,788480,169.25,-0.001574913173681125,302.5000000000002,77,25.0,1.7367155864834785,0.003638407057542281,-1.0430812835693359e-08,0.008781355524388346,237,15.96871775984764,0.281884765625,330.14
0.05297321350866953,798720,172.0,-0.0014277259753725958,380.00000000000045,78,47.50000000000001,1.7328597657382487,0.003233872717032682,1.1175870895385742e-09,0.007922170712572552,237,15.968717443943024,0.276708984375,333.97
0.049748329327192316,808960,155.25,-0.0014709963521454482,377.5000000000002,79,25.0,1.7239766150712967,0.0031481003243357007,2.458691596984863e-08,0.006468628203228377,237,15.968713420629502,0.2696044921875,329.52
0.05103994464504732,819200,126.25,-0.001452222917941981,250.0,80,25.0,1.7024248138070106,0.0024325637059405382,6.7055225372314455e-09,0.0066145742629259985,237,15.968717348575591,0.2142822265625,320.2
0.05497167308560509,829440,105.25,-0.0017981320488615893,200.0,81,25.0,1.669259397685528,0.0038598901525006115,6.332993507385254e-09,0.007184186717495322,237,15.968717408180236,0.321533203125,310.18
0.05375209044477941,839680,132.75,-0.001194837299772189,400.0,82,25.0,1.7034800946712494,0.0030100554330033447,-1.825392246246338e-08,0.007920703401214268,237,15.968717509508133,0.2537353515625,313.19
0.05530927596232014,849920,144.0,-0.0010811719414050458,425.0,83,25.0,1.716662262380123,0.003143397619226107,0.0,0.008032374416598032,237,15.96871749162674,0.24599609375,315.89
0.05276177975263703,860160,150.25,-0.0009084095239813905,310.00000000000085,84,25.0,1.7131230220198632,0.0031425154023509093,3.3527612686157227e-09,0.009139674351717985,237,15.968717539310456,0.2171630859375,319.83
0.05475652971367574,870400,139.0,-0.0006985527186770923,275.0,85,25.0,1.752354373037815,0.0030923104281896487,5.215406417846679e-09,0.008567959575429995,237,15.968717765808105,0.246240234375,322.18
0.052996419595752464,880640,151.5,-0.0010932890771073289,300.0,86,25.0,1.732121554762125,0.0027422291481229875,1.1548399925231934e-08,0.009203255324609926,237,15.968717801570893,0.2262939453125,326.16
0.05600247162033221,890880,178.5,-0.00140981892363925,332.5000000000006,87,50.0,1.6631011173129082,0.002839421142437004,5.960464477539063e-09,0.012855690615833738,237,15.968717747926712,0.2252197265625,333.2
0.05555772992989709,901120,214.75,-0.0009073521276150131,502.5000000000002,88,50.0,1.6567375920712948,0.00224171673089586,4.097819328308106e-09,0.013307023353991098,237,15.968717855215072,0.18857421875,339.33
0.058436057307161636,911360,240.25,-0.001372178165911464,500.0,89,72.50000000000001,1.7008062943816185,0.002140825529295398,-1.1548399925231934e-08,0.014938122776220553,237,15.968717753887177,0.1885498046875,345.65
0.0558842893256082,921600,257.0,-0.001373852728647762,477.5000000000002,90,100.0,1.7084915988147258,0.002460239513061424,1.1175870895385742e-08,0.013524699868139579,237,15.96871770620346,0.2134521484375,350.2
0.05261812329275719,931840,253.25,-0.0008669043443660484,507.5000000000006,91,75.0,1.7418883368372917,0.002388276850638249,-9.313225746154785e-09,0.010787775265634991,237,15.968717676401138,0.20888671875,355.38
0.0558018331396817,942080,254.0,-0.0014796518873481546,507.5000000000006,92,75.0,1.7397916868329049,0.002694643047277623,-2.2351741790771484e-09,0.011846768730902114,237,15.96871771812439,0.2171630859375,356.47
0.051972760427878725,952320,214.0,-0.0015652827056328532,402.5000000000002,93,50.0,1.726305940002203,0.002841683542374085,1.1175870895385742e-09,0.009012098574021365,237,15.968717753887177,0.223486328125,355.05
0.055404939198297934,962560,194.75,-0.0013546511851018294,377.5000000000002,94,50.0,1.752730480581522,0.0027125887933152626,1.1175870895385742e-09,0.010906894546133116,237,15.968717616796493,0.2520263671875,354.58
0.05640550810926777,972800,201.5,-0.0011224037538340782,400.0,95,50.0,1.7384694650769235,0.0026674275026607576,5.960464477539063e-09,0.01142041597959178,237,15.968717676401138,0.2295654296875,357.09
0.05772035815433278,983040,224.25,-0.001536699126154417,452.50000000000017,96,50.0,1.679641057550907,0.0025004405551953823,1.0058283805847169e-08,0.013399862407823093,237,15.96871787905693,0.217822265625,360.05
0.05481846619027331,993280,245.5,-0.0014637931733886944,500.0,97,50.0,1.6748537808656692,0.0027459951599780653,1.080334186553955e-08,0.011087609847618297,237,15.96871758699417,0.233203125,363.01
0.05389857207291164,1003520,230.0,-0.001291108925579465,477.5000000000002,98,50.0,1.6689475007355212,0.002587417814049786,7.82310962677002e-09,0.009338845160527853,237,15.968717736005782,0.197802734375,358.81
0.049611090603816424,1013760,184.75,-0.0012602894916199149,477.5000000000002,99,25.0,1.628323921561241,0.0027034153907095513,7.450580596923828e-09,0.007154009498049163,237,15.968717032670975,0.22568359375,339.68
0.054859421378797776,1024000,181.5,-0.0012286988043342718,477.5000000000002,100,25.0,1.571899350732565,0.002711958254531055,-4.8428773880004884e-09,0.011111512998468243,237,15.968717789649963,0.2337158203125,341.51
0.05232654266777258,1034240,205.0,-0.000969293052185094,525.0,101,50.0,1.5960484161972999,0.0021525944199709103,1.2665987014770507e-08,0.010804992484531794,237,15.968717604875565,0.18515625,352.97
0.05221357065524229,1044480,218.5,-0.0017730133902659872,525.0,102,50.0,1.6778355941176415,0.0025757759968826122,4.097819328308106e-09,0.009714139799143595,237,15.968717801570893,0.213720703125,356.34
0.05702431038111041,1054720,211.0,-0.0013735977980104507,500.0,103,50.0,1.6975171342492104,0.002718213777012579,2.644956111907959e-08,0.010831297917684423,237,15.968717682361603,0.2314697265625,355.38
0.05154160728309909,1064960,204.0,-0.001797662199169281,500.0,104,50.0,1.7148159861564636,0.0032655514530461004,-1.6391277313232423e-08,0.009821079015819124,237,15.968717682361603,0.2547607421875,353.38
0.05535352924052241,1075200,192.75,-0.0013625290001073153,402.5000000000002,105,50.0,1.703984149545431,0.0026884681034289315,1.4901161193847657e-09,0.010684426993066154,237,15.96871775984764,0.2366455078125,353.31
0.055870722234503914,1085440,185.0,-0.00123367991145642,402.5000000000002,106,50.0,1.7202640548348427,0.0031713415691029924,-4.8428773880004884e-09,0.009425550442210806,237,15.968717896938324,0.284423828125,346.07
0.053537393678916065,1095680,170.25,-0.001344909680483397,350.0,107,47.50000000000001,1.6277818866074085,0.0024826187208645935,-4.470348358154297e-09,0.009178758846974232,237,15.96871766448021,0.2111572265625,334.17
0.052591691292465104,1105920,178.0,-0.0017465890985477017,425.0,108,25.0,1.5118390224874019,0.002071138511138315,-5.587935447692871e-09,0.00995853137683298,237,15.968717741966248,0.1838134765625,330.99
0.05151005847313731,1116160,174.0,-0.0008771718054049416,425.0,109,25.0,1.500452495366335,0.002059542169212136,7.82310962677002e-09,0.008981667822081364,237,15.968717658519745,0.1855712890625,327.69
0.05096430911182679,1126400,178.25,-0.001072047154957545,425.0,110,25.0,1.5547910399734974,0.0018673536918868195,8.568167686462402e-09,0.010356107060943032,237,15.96871771812439,0.158056640625,332.43
0.05452385505027778,1136640,180.25,-0.0011924414633540437,402.5000000000002,111,25.0,1.5698983892798424,0.002328216919636361,-2.421438694000244e-08,0.009741318404121558,237,15.968717765808105,0.2002685546875,336.16
0.05338831103789845,1146880,192.25,-0.0011432140418037307,402.5000000000002,112,47.50000000000001,1.6113374263048172,0.0032202323955971223,1.3411045074462891e-08,0.009062014641858695,237,15.96871754527092,0.2619873046875,343.22
0.05572398938598929,1157120,200.0,-0.0011836648169264662,427.5000000000002,113,25.0,1.6912792108952999,0.00275352447839623,1.2665987014770507e-08,0.010575086177959747,237,15.96871770620346,0.230517578125,342.42
0.05350583029446167,1167360,185.25,-0.0021528328023123324,325.0,114,25.0,1.6800557382404804,0.0025515289954000766,5.960464477539063e-09,0.010083777052568622,237,15.968717604875565,0.2390625,342.24
0.05112860460495196,1177600,187.5,-0.001429681308218278,352.5000000000002,115,25.0,1.67701086550951,0.0028350109830682867,5.960464477539063e-09,0.008375692097433784,237,15.96871742606163,0.2427001953125,343.95
0.05149502480988395,1187840,171.75,-0.001219939892689581,355.00000000000045,116,25.0,1.7325575418770314,0.0032168689946274753,8.940696716308593e-09,0.008324024963440025,237,15.968717694282532,0.2630615234375,338.5
0.05195790743547357,1198080,150.5,-0.0013516623119357973,325.0,117,25.0,1.7417848221957684,0.0029185401043150703,7.450580596923828e-09,0.007161911358980433,237,15.968717437982558,0.2702392578125,331.75
0.05037710529789673,1208320,155.75,-0.0010436257773108082,400.0,118,25.0,1.675499577075243,0.0023662505667743972,2.9802322387695314e-09,0.009156229999734932,237,15.968717747926712,0.20859375,333.67
0.04258317023335585,1218560,139.75,-0.0013108261384331854,275.0,119,25.0,1.4861547112464906,0.0035252456218273663,-4.8428773880004884e-09,0.005589173958651372,237,15.968717223405838,0.234619140625,334.02
0.03704845469033505,1228800,133.0,-0.001166933872445952,400.0,120,0.0,1.3387465305626391,0.0029170076412839306,-1.4901161193847657e-09,0.003904098162800551,237,15.968711280822754,0.236572265625,331.27
0.03551269765193285,1239040,89.25,-0.0005044999441452091,230.0000000000004,121,0.0,1.2987357296049595,0.002580251363508523,1.30385160446167e-08,0.004013699731600795,237,15.968710893392563,0.1916259765625,316.13
0.039712055749837924,1249280,98.75,-0.0010833894244569819,260.00000000000085,122,0.0,1.3395891077816486,0.0023646620791282656,1.6391277313232423e-08,0.007368697557103588,237,15.96871738433838,0.160205078125,320.7
0.040778082624378965,1259520,128.75,-0.0011581717473745812,327.5000000000002,123,0.0,1.2283985964953898,0.0031586607258304866,-1.1175870895385742e-08,0.008903769388052752,237,15.968717592954636,0.182177734375,335.35
0.04303433170627188,1269760,155.75,-0.0008419670644798316,352.5000000000002,124,25.0,1.285562054812908,0.0029518985757363224,-5.587935447692871e-09,0.0072884114743828835,237,15.968717032670975,0.213720703125,351.6
0.05027725993833855,1280000,171.25,-0.0006139955592516344,402.5000000000002,125,25.0,1.5487556777894498,0.0031438277873235164,1.4901161193847657e-09,0.0062037889508872015,237,15.968715029954911,0.2252197265625,356.19
0.04753560654205165,1290240,141.0,-0.0007109681133442791,375.0,126,0.0,1.5163536861538887,0.0032711676075166452,-4.8428773880004884e-09,0.006076147282783495,237,15.968717259168624,0.26337890625,342.06
0.048238735645617606,1300480,107.5,-0.0009025805265991949,227.5000000000002,127,0.0,1.5631026953458786,0.0029190230733092903,7.450580596923829e-10,0.006195439745363273,237,15.968716150522232,0.24736328125,324.46
0.05063530330330951,1310720,104.25,-0.0011835320057798527,202.50000000000023,128,0.0,1.6680735878646373,0.0032572779715565048,-1.825392246246338e-08,0.005537126556282601,237,15.968716186285018,0.2925048828125,312.03
0.04775375638594294,1320960,101.0,-0.00107503987110249,182.50000000000065,129,0.0,1.6323325015604495,0.0038422014378966195,-8.195638656616212e-09,0.00476560213906625,237,15.968702375888824,0.2788818359375,307.78
0.047376125861928575,1331200,89.5,-0.001272849692395539,150.0,130,0.0,1.6779417149722575,0.003306590667045839,-9.685754776000977e-09,0.005455023410831927,237,15.968716341257096,0.267529296875,303.98
0.05168875708909039,1341440,97.0,-0.0008011187121155672,200.0,131,0.0,1.6939105577766895,0.002934436175621613,4.470348358154297e-09,0.00757324798451009,237,15.968717575073242,0.237890625,306.68
0.04980141545700015,1351680,116.0,-0.0012762246078636963,225.0,132,0.0,1.6779426783323288,0.0029190214729851506,-7.078051567077636e-09,0.00732582795099006,237,15.968717676401138,0.255859375,312.52
0.04909204246025639,1361920,117.25,-0.001045681587766012,252.50000000000023,133,0.0,1.6776371419429779,0.003630120930836256,-1.601874828338623e-08,0.004905021734660941,237,15.968657368421555,0.2820556640625,313.13
0.05290719548243074,1372160,110.0,-0.0011527403577929363,225.0,134,0.0,1.711481199413538,0.0030009416210077687,1.2293457984924316e-08,0.006897745191599825,237,15.968717640638351,0.270849609375,313.7
0.049651186988551484,1382400,104.0,-0.000976310923215351,225.0,135,0.0,1.724943394958973,0.002523548485214633,8.195638656616212e-09,0.006410022456668685,237,15.968716418743133,0.2280029296875,311.76
0.052963053564513994,1392640,107.5,-0.001041675869782921,177.50000000000023,136,0.0,1.756927740573883,0.003952425617626432,-5.587935447692871e-09,0.006583283118931149,237,15.968717259168624,0.3206298828125,314.95
0.04771404799759067,1402880,97.5,-0.0014654372869699727,177.50000000000023,137,0.0,1.6786415942013264,0.004118578014379181,-2.6077032089233397e-09,0.00479402838692522,237,15.968715035915375,0.3541259765625,313.71
0.04765858148072383,1413120,78.5,-0.0015074814516992773,175.0,138,0.0,1.679229225963354,0.0033366211175476224,5.960464477539063e-09,0.004301034509364854,237,15.968712443113327,0.31875,309.65
