advantage_norm,P01:episode_rewards,epoch_idx,episode_length,policy_loss,grad_norm,fps,PMM:episode_rewards,policy_entropy,value_loss,P09:episode_rewards,explained_variance,frames
1.3665873941779136,0.0,26,185.34,-0.0005753193159580406,0.34425363070007164,208,1.42,1.3756367123126985,0.014889391042233911,3.1000000000000085,0.30783912539482117,208000
1.0754131543636323,0.0,27,178.46,0.0006762830237857998,0.2667838942125275,208,1.27,1.376635378599167,0.010044133876508567,3.0,0.38978971004486085,216000
1.4139848202466965,0.0,28,176.2,-0.00744351131899748,0.4413605253392284,209,1.21,1.3785701191425324,0.0149929215060547,3.1000000000000085,0.6226731497049331,224000
1.3924872115254403,0.0,29,181.08,0.0003313437130418606,0.37927590722870946,209,1.37,1.3712317860126495,0.01422395414498169,4.0,0.6826568281650544,232000
1.1589643687009812,0.0,30,189.53,-0.0031118504516780376,0.31752756200825216,210,1.6,1.3775713014602662,0.01016566043253988,4.0,0.7165217125415801,240000
1.5677862375974656,0.0,31,194.68,-0.016177123502711766,0.6912414007008276,209,1.75,1.365530285835266,0.03434711265610531,5.0,0.7697695380449295,248000
1.2250881361961365,0.0,32,198.98,-0.0047527218842878935,0.40500549264854885,210,1.87,1.3545625269412995,0.012524949133512564,5.0,0.8050489759445191,256000
1.3593829175829888,0.0,33,204.79,-0.008056606248792376,0.49096069630279915,211,1.98,1.3413815486431122,0.017085762703791262,5.1000000000000085,0.8602693051099777,264000
1.1303456282615663,0.0,34,213.38,-0.0018268781428923831,0.32168945153444484,212,2.15,1.3493605077266693,0.009123799144290387,5.0,0.8898274666070938,272000
0.9393964302539826,0.0,35,212.79,-0.0020487916373531333,0.2786477203712037,211,2.2,1.3495647835731506,0.0068475959479110315,6.0,0.9186711919307708,280000
0.9179889044165611,0.0,36,209.51,-0.0011029291682643815,0.24164305871540823,212,2.11,1.33213596701622,0.006595750693231821,6.0,0.9075485509634018,288000
0.879518314898014,0.0,37,207.62,-0.0009496116670197807,0.24095338225252147,212,2.12,1.3459826862812043,0.006010092547803651,6.1000000000000085,0.936954316496849,296000
1.0807475686073302,0.0,38,204.79,-0.0028826887044124307,0.3019906102367703,212,2.08,1.345215915441513,0.00927447419933742,6.0,0.908629047870636,304000
0.7258268281817436,0.0,39,206.14,-0.000600548116635764,0.18029577083423895,212,1.99,1.337934626340866,0.003955447749467567,5.0,0.9565378642082214,312000
0.888906954228878,0.0,40,203.93,-0.0047288709571148505,0.2920280950028392,212,1.83,1.3428336417675018,0.012392955468676518,5.0,0.9134797811508178,320000
0.7712496148049831,0.0,41,184.62,-0.0008778380307194312,0.19406004195545312,212,1.37,1.3538853096961976,0.005021739305229858,5.0,0.9346413064002991,328000
0.7838386738300324,0.0,42,192.84,-0.0014291596871044022,0.19717791321544556,212,1.67,1.3417241716384887,0.004573618798458483,5.1000000000000085,0.9522720599174499,336000
0.7977884238958359,0.0,43,212.75,-0.0012187944760080427,0.1980466083024941,212,2.31,1.3316835629940034,0.005050553652108647,8.0,0.9531787651777267,344000
0.6223507139086724,0.0,44,219.24,0.000786949141970581,0.1491720895047738,213,2.52,1.3583530735969545,0.003002312830358278,8.100000000000009,0.964685018658638,352000
0.8094367043673992,0.0,45,210.77,-0.001286270036944188,0.19304271120427408,213,2.23,1.3531877648830415,0.005204997592663858,6.0,0.9477125000953674,360000
0.6383459493517876,0.0,46,213.27,-0.0008520154954021564,0.14911502379145833,212,2.32,1.3401330769062043,0.0032688195604714566,6.200000000000017,0.9669476872682572,368000
0.7176888380944729,0.0,47,210.43,-5.279517354210839e-05,0.17316395349100674,212,2.19,1.359266985654831,0.0042385583458235485,5.0,0.951291356086731,376000
0.8550090146064758,0.0,48,192.33,-0.002076317227183608,0.23397531052710732,213,1.67,1.3535641741752624,0.005889623276889324,5.0,0.9463731211423874,384000
0.6819363403320312,0.0,49,205.16,-0.0006914876305381768,0.16226172892717713,213,2.03,1.347560738325119,0.00373064368206542,5.0,0.9624639356136322,392000
0.6724850663542747,0.0,50,216.33,-0.0018933968896453735,0.16089339681684753,213,2.29,1.350407201051712,0.0038854618431651035,6.1000000000000085,0.9662672621011734,400000
0.710540989935398,0.0,51,215.46,0.0001551635553187225,0.1684911565260471,213,2.27,1.3461889839172363,0.004277699461672455,5.1000000000000085,0.9612099659442902,408000
0.8110757267475128,0.0,52,209.53,-0.00025427318265428765,0.19328999412763764,212,2.24,1.3613196218013763,0.005173256325069815,5.1000000000000085,0.935867965221405,416000
0.9407516047358513,0.0,53,211.7,-0.001375409496977227,0.25197394767165926,213,2.27,1.3651406252384186,0.007315372410375858,6.1000000000000085,0.9313795560598374,424000
0.6921274423599243,0.0,54,221.56,-0.0005755583527206909,0.16558830728061405,213,2.51,1.3655293464660645,0.003676647925749421,7.1000000000000085,0.9661153602600098,432000
0.6789323541522027,0.0,55,226.62,-0.000232941145550285,0.15641389682092016,213,2.64,1.3627768218517304,0.0036322767302044666,6.200000000000017,0.9677258747816085,440000
0.6622091983258724,0.0,56,212.3,-0.00042673418021877297,0.1605244092224739,213,2.32,1.3568328428268432,0.003855644841387402,5.200000000000017,0.9604963970184326,448000
0.8086800023913383,0.0,57,207.05,-0.00024937322683399543,0.19423627630408166,213,2.12,1.3656518507003783,0.005111477688187733,6.0,0.9391960835456848,456000
0.5510095819830895,0.0,58,204.96,-0.001278217421786394,0.12375570856206847,214,2.01,1.3410855281352996,0.0023846793713164518,5.1000000000000085,0.9799230176210404,464000
0.7904537458717823,0.0,59,211.87,-0.0004915457163588144,0.19625903270945902,214,2.26,1.359387309551239,0.005231405099330004,6.0,0.946617283821106,472000
0.8401891782879829,0.0,60,225.84,0.0001962436464964412,0.20383986166480594,214,2.69,1.3652420818805695,0.005486585069447756,9.0,0.9474699544906616,480000
0.8562044733762741,0.0,61,216.81,-0.00026721406786236915,0.21117394160380584,214,2.38,1.3661972153186799,0.005854723804804962,6.1000000000000085,0.9372175568342209,488000
0.8986734986305237,0.0,62,215.07,-0.0009666242293315009,0.22139159671966144,214,2.34,1.3620139396190643,0.006570117478258908,6.0,0.9321535474061966,496000
0.9225827315449715,0.0,63,218.66,-0.0013356697442941368,0.2249690701451658,214,2.35,1.3678917384147644,0.0062818612693808975,6.0,0.9200088268518448,504000
1.2473631590604781,0.0,64,210.78,-0.002647236493357923,0.34519165479043074,214,2.15,1.3477444970607757,0.011036944080842659,5.0,0.7759136319160461,512000
0.9968838584423065,0.0,65,196.61,-0.0014304398928652517,0.250645541752963,214,1.91,1.3560443353652953,0.007378964106901548,4.0,0.9088929951190948,520000
0.9247637066245079,0.0,66,200.88,-0.00021359174817916937,0.2171686748685768,214,2.06,1.3590194618701934,0.006569875941495411,5.0,0.9136205786466598,528000
0.8578112542629241,0.0,67,203.53,-0.0016380049947474617,0.21201644700422898,214,2.06,1.3470820879936218,0.005394523005816154,5.1000000000000085,0.9342215728759765,536000
0.8063791677355766,0.0,68,220.31,-0.0008656792374677025,0.20115912468565056,214,2.54,1.3457065999507904,0.005053170826868154,7.200000000000017,0.9542416107654571,544000
0.8522450733184814,0.0,69,230.26,-0.0004584231221815571,0.2188801506903132,215,2.77,1.350706399679184,0.005478161623759661,9.0,0.9394845312833786,552000
0.9822698494791985,0.0,70,251.74,0.0003202227166912053,0.23815058656915375,214,3.36,1.359098643064499,0.0068469095899490635,9.0,0.9232168471813202,560000
1.1401003062725068,0.0,71,241.8,-0.0015776779861243996,0.27834017593528215,214,3.03,1.3554504382610322,0.009730360673856922,9.0,0.9052887254953385,568000
1.038809947371483,0.0,72,248.78,-0.0010731881606625394,0.2506407027361667,214,3.23,1.349049301147461,0.008221559398225508,8.100000000000009,0.9092239183187485,576000
0.9572989976406098,0.0,73,244.42,-0.0006257463368820027,0.21041762319647506,215,3.13,1.3525494587421418,0.006998911100090481,8.0,0.9190942615270614,584000
1.2249590975046158,0.0,74,247.76,9.105780896788929e-05,0.3286087063185705,215,3.16,1.351640934944153,0.010623670865315944,8.0,0.8794796895980835,592000
0.9866296979784965,0.0,75,239.8,-0.0011814770472119561,0.23210730600018004,215,2.98,1.3467320835590362,0.006969631111714989,8.0,0.9296156030893326,600000
0.8977199810743332,0.0,76,234.68,-0.0008999339323599998,0.22147252923777988,215,2.84,1.343291300535202,0.006125718016992323,7.1000000000000085,0.944916872382164,608000
0.9470482921600342,0.0,77,234.48,-0.0006683011588756926,0.23093316217703383,215,2.81,1.347510975599289,0.007184131906251423,7.1000000000000085,0.9189822411537171,616000
0.8310730576515197,0.0,78,228.25,-0.0005928632413269952,0.19744058262440833,215,2.54,1.347909470796585,0.005089880974264815,6.0,0.9542861413955689,624000
1.1795537906885147,0.0,79,240.08,-0.0025446809467393906,0.2853359215637693,215,2.86,1.3442502152919769,0.009846563572064043,6.0,0.8885768032073975,632000
1.1760739874839783,0.0,80,238.37,-0.0004922077915398404,0.2891849288906394,215,2.89,1.3395306062698364,0.009434952621813864,6.0,0.8984017008543015,640000
1.3675189375877381,0.0,81,239.01,-0.0030470749873347815,0.36652779150005393,216,3.04,1.3390683770179748,0.013125347218010574,6.1000000000000085,0.822811723947525,648000
1.379123163819313,0.0,82,239.46,-0.0009035683405818418,0.3899205383536056,216,3.04,1.336968424320221,0.013505453316029162,5.200000000000017,0.8655900758504868,656000
1.262724289894104,0.0,83,240.1,-0.005841641494771466,0.3517840330079238,216,3.0,1.3280483198165893,0.01162414837104734,5.1000000000000085,0.880456103682518,664000
1.0342819193005561,0.0,84,245.62,-0.0014974642707966269,0.280998646482534,216,3.14,1.3262339401245118,0.007566036202479154,6.1000000000000085,0.9192897737026214,672000
1.208894337117672,0.0,85,244.96,-0.00013992153588333168,0.3019554052233174,216,3.19,1.340064399242401,0.010339027319569141,8.100000000000009,0.8991596716642379,680000
1.357175773382187,0.0,86,254.22,-0.0050691158192785225,0.35618892921721795,216,3.39,1.3251861333847046,0.012648796034045517,8.100000000000009,0.8572110605239868,688000
1.1967127898335457,0.0,87,260.65,-0.0003877047798596323,0.29567507633989715,215,3.67,1.3296578097343446,0.010306495946133509,9.0,0.8907433170080185,696000
1.157594598531723,0.0,88,255.77,-0.0013152755717737818,0.28806219703784797,215,3.57,1.337581375837326,0.009502661831211298,9.0,0.8945182263851166,704000
1.1380284237861633,0.0,89,257.06,-0.0024815550236962735,0.2970744216625069,215,3.68,1.320394924879074,0.008929543982958421,9.0,0.9169616442918778,712000
1.2252406388521195,0.0,90,260.98,-0.002509023771272041,0.314756706189565,215,3.69,1.3293170976638793,0.010500628706067801,9.0,0.8772659713029861,720000
1.1399885946512223,1.0,91,273.3,-0.0010150553606217726,0.29002745167767413,215,4.0,1.3190583300590515,0.008946257074130699,9.0,0.8980230593681335,728000
1.2793047991394997,1.0,92,255.58,-0.0011591470134590053,0.3197714018987343,216,3.44,1.3045193362236023,0.011671097092330456,7.0,0.858485769033432,736000
1.5354260182380677,1.0,93,252.09,-0.004728841667529195,0.4123420811979194,215,3.53,1.3071226894855499,0.01719025385566056,7.0,0.7930609995126724,744000
1.2751759630441666,1.0,94,254.94,-0.003612388658366399,0.3173058295093414,215,3.58,1.3205385899543762,0.011288381916237995,7.0,0.8740623134374619,752000
1.5406954896450042,1.0,95,274.81,-0.00512889408506453,0.41314815408633826,215,4.38,1.3039655876159668,0.017597232414409518,10.0,0.8093776839971543,760000
1.555165074467659,1.0,96,281.88,-0.004269015237441636,0.46328910813873997,215,4.4,1.2522023952007293,0.01656103742774576,10.0,0.8181788331270218,768000
1.3677377289533614,1.0,97,286.99,-0.0061260269477497785,0.4178923762314783,215,4.61,1.288445658683777,0.013288212451152503,10.0,0.8873874187469483,776000
1.2746789652109145,1.0,98,282.1,-0.00234535595489433,0.3164792670838845,215,4.48,1.3079210937023162,0.011089653461240231,10.0,0.8751515531539917,784000
1.44922208070755,1.0,99,282.06,-0.003919326648538117,0.39406694270402726,215,4.55,1.2972851264476777,0.01400944410590455,9.100000000000009,0.8483986902236939,792000
1.4132137489318848,1.0,100,282.55,-0.0017422720864851725,0.38720386876583485,215,4.53,1.3018900704383851,0.013733685174956918,10.100000000000009,0.8434750866889954,800000
1.310282176733017,1.0,101,282.82,-0.002758356918930076,0.3256479787559342,215,4.53,1.2944082295894623,0.011595836370252072,10.0,0.8581040245294571,808000
1.3774080079793931,1.9000000000000004,102,291.65,-0.001520920850452967,0.3488449140299034,215,4.66,1.298755475282669,0.012579490239731967,9.100000000000009,0.8611716938018799,816000
1.5483951956033706,2.0,103,302.33,-0.0049978635780280455,0.4183882521523455,215,4.99,1.298702906370163,0.015946912022773176,9.100000000000009,0.8225111311674118,824000
1.3872160971164704,2.0,104,306.34,-0.00438008576806169,0.3743416006461214,215,5.09,1.2738258564472198,0.012739719357341528,9.0,0.8592189186811447,832000
1.2870501685142517,2.0,105,307.89,-0.004136955989524722,0.3373928160135799,215,5.11,1.2905758619308472,0.011702728417003528,9.0,0.8668688690662384,840000
1.384032702445984,2.0,106,314.07,-0.0010810827690875158,0.37349881623878645,215,5.39,1.2807096183300017,0.012902162380050868,10.0,0.8559385377168656,848000
1.3932932382822036,2.0,107,313.58,-0.003398574366583489,0.3518347793002714,215,5.47,1.2860847198963166,0.012843036479316651,10.100000000000009,0.8476856714487075,856000
1.4579417967796326,2.0,108,314.51,-0.0018263044056948275,0.37959136622730705,215,5.57,1.281695885658264,0.014140443583019078,11.100000000000009,0.8313335174322128,864000
1.5462404572963715,2.0,109,329.13,-0.00985204337979667,0.4516672719700888,215,5.97,1.2696659445762635,0.016930503947660328,12.0,0.7791413474082947,872000
1.5637492245435716,2.0,110,318.08,-0.00319765619962709,0.44516965067189657,215,5.62,1.216564644575119,0.0168136663781479,11.0,0.7866303896903992,880000
1.8102506852149964,2.0,111,321.88,-0.010257054682588205,0.5433654886676461,215,5.82,1.1914565992355346,0.021738027767278255,11.100000000000009,0.7711955678462982,888000
1.5631814920902252,2.0,112,336.12,-0.002271571855962975,0.4248488700638996,216,6.29,1.249822928905487,0.016129298452287912,12.0,0.8283787858486176,896000
1.639544757604599,2.0,113,338.03,-0.005801033417810686,0.4501500797490719,216,6.66,1.2138534605503082,0.01771945666987449,12.100000000000009,0.8071139478683471,904000
1.7143331748247146,3.0,114,352.88,-0.0017819037431036121,0.5031154657484753,216,7.1,1.2147341990470886,0.0206377136381343,13.0,0.7533648878335952,912000
1.6580454009771346,3.0,115,356.13,-0.0054587500804336745,0.4842912140312534,216,7.29,1.2210693454742432,0.01962538219522685,13.0,0.8161379992961884,920000
1.787026703953743,3.0,116,344.16,-0.006458624652586877,0.5716168380742094,216,6.97,1.1658267614990472,0.023422901914454997,13.0,0.657190945148468,928000
1.6785251080989838,3.0,117,352.49,-0.00223748758318834,0.4526089061371635,216,7.23,1.215303546190262,0.018792523229494693,13.100000000000009,0.814703865647316,936000
1.692669170498848,3.0,118,354.11,-0.005765642888844695,0.5228100635765118,216,7.13,1.2088315230607987,0.020461975019425153,13.0,0.7080176138877868,944000
1.4320225811004639,3.0,119,353.33,-0.00793912088876823,0.38351920277131646,216,7.19,1.2276178514957428,0.013824096899479627,11.100000000000009,0.8402109313011169,952000
1.5678001308441163,3.9000000000000004,120,359.43,-0.00027013398939743636,0.3960855556130637,216,7.23,1.233703144788742,0.01631095536518842,11.0,0.8158650052547455,960000
1.632011258006096,4.0,121,370.45,-0.0067500041292441896,0.4770710746135224,216,7.58,1.2197411811351777,0.017529619210399687,11.0,0.8172144210338592,968000
1.6021820908784867,4.0,122,377.28,-0.0062935247254790735,0.476476451123563,216,7.72,1.1959124028682708,0.016778260841965674,11.100000000000009,0.8299327516555786,976000
1.6823254162073136,4.0,123,380.94,-0.005373432118212804,0.47418500079910275,216,8.14,1.1982814157009125,0.018655503671616315,12.100000000000009,0.798010424375534,984000
1.6319487351179123,4.0,124,393.52,-0.003740333083660516,0.48009307351288827,216,8.35,1.2159737491607665,0.018266455372795462,13.0,0.8037439054250717,992000
1.7527786618471146,5.0,125,398.2,-0.0038020827935542913,0.4618655355043503,216,8.61,1.1955467784404754,0.020026631066575647,13.100000000000009,0.7712670373916626,1000000
1.6151823854446412,4.9,126,400.18,-0.004741090571951645,0.4641684827935002,216,8.81,1.2267384254932403,0.01746057711541653,14.0,0.8051153987646102,1008000
1.7604062128067017,4.0,127,407.75,-0.00691451303602662,0.4947164056079167,216,8.87,1.207597303390503,0.02088516789022833,14.0,0.7799134784936905,1016000
1.6194149976968766,4.0,128,411.1,-0.0027014739777951034,0.4874513705018777,216,8.94,1.2203259456157685,0.017592932009138168,14.0,0.7946064805984497,1024000
1.703201168179512,4.0,129,413.5,-0.006945020780549384,0.4941192347004537,216,8.96,1.2004885017871856,0.019002037495374678,13.100000000000009,0.8250219821929932,1032000
1.7475761914253234,4.0,130,426.22,-0.006399423967523034,0.5256189736613548,216,9.62,1.1726462078094482,0.020293842051178217,15.0,0.7649509340524674,1040000
1.70387948513031,4.9,131,425.62,-0.006571266686951276,0.489237959252021,217,9.76,1.1736058855056763,0.0191926890052855,15.0,0.8142744529247284,1048000
1.7446597450971604,5.0,132,423.9,-0.004508312018588185,0.4800740565546615,217,9.91,1.2060729444026947,0.020000344384461643,15.0,0.7452254569530488,1056000
1.6770855152606965,4.0,133,411.68,-0.0019250746155103115,0.46604350555297075,217,9.8,1.2393588089942933,0.01888970213010907,15.0,0.7865466541051864,1064000
1.700180976986885,2.0,134,363.95,-0.005513034432078711,0.5170436961735846,217,7.94,1.167156422138214,0.019708921369165182,14.100000000000009,0.6525123172998428,1072000
1.6923227488994599,2.0,135,361.03,-0.0018120468000415713,0.4660001424514665,217,7.85,1.191072438955307,0.018809341876767575,13.0,0.804888043999672,1080000
1.9315233790874482,2.0,136,373.04,-0.006676803139707772,0.5927376224702335,217,8.16,1.1169324350357055,0.024713034820742906,14.0,0.7183583158254624,1088000
1.8752760398387909,2.0,137,382.24,-0.005393570192100014,0.5168836894113139,218,8.18,1.1879785883426666,0.023190502244979143,13.0,0.7588599979877472,1096000
1.7344089841842651,2.0,138,396.16,-0.0032451686455169694,0.47962183119605106,218,8.51,1.221682538986206,0.02001671491190791,14.0,0.8114804726839066,1104000
1.7981701451539993,4.0,139,424.01,-0.005269168476806954,0.5054965955228728,218,9.69,1.2200709354877473,0.02190244312863797,15.100000000000009,0.769034520983696,1112000
1.7546244823932649,6.0,140,456.58,-0.0052454592293361205,0.46906499079898745,218,10.71,1.2002375668287277,0.020512076900340615,17.0,0.7718079882860184,1120000
1.7696227663755417,6.0,141,464.79,-0.003843857934116386,0.4961250944406476,218,10.86,1.2228612744808196,0.020582663230597972,17.0,0.791800485253334,1128000
1.8763852083683015,5.0,142,458.42,-0.0036657584708882497,0.56107103203674,218,10.77,1.1889604973793029,0.022830228237435222,17.0,0.7385943639278412,1136000
1.846083419919014,5.0,143,459.68,-0.0024803721244097687,0.5085968262095864,218,10.98,1.180803480744362,0.022238473296165465,17.10000000000001,0.7623946142196655,1144000
1.7799427604675293,6.0,144,462.11,-0.009899940256145783,0.5291845534277823,218,10.9,1.2024901866912843,0.020778623945079743,17.0,0.7988989615440368,1152000
1.8105937945842743,5.9,145,458.99,-0.005326513569016243,0.5034442360659872,218,10.76,1.1811628305912019,0.021891515273600816,16.10000000000001,0.7815184885263443,1160000
1.9212146151065825,6.0,146,464.8,-0.007358930390037131,0.5597720816199501,218,11.19,1.1815899872779847,0.024573058006353676,18.0,0.7216318809986114,1168000
1.8724734377861023,6.0,147,467.81,-0.005266455120072351,0.6372048235179952,218,11.41,1.1637431049346925,0.024424083083868026,18.0,0.7484733271598816,1176000
1.9757624888420104,6.0,148,473.84,-0.006716081181511981,0.6152439617200344,218,11.76,1.0876984030008316,0.025880932454019786,18.0,0.7203938639163971,1184000
1.9639086067676543,6.0,149,483.09,-0.007125803374219686,0.6445543493237368,218,12.08,1.0776211059093475,0.025525556933134793,19.0,0.7279910761117935,1192000
1.8381152325868606,6.0,150,474.54,-0.009190395163313951,0.5462742949322391,218,12.02,1.1475008285045625,0.022891899519599974,20.10000000000001,0.7436900109052658,1200000
1.91905557513237,5.0,151,460.94,-0.0030855303825228476,0.5637692836459975,218,11.88,1.174296473264694,0.02528362110257149,20.10000000000001,0.7459633058309555,1208000
1.8155972009897232,5.0,152,455.12,-0.005627500582268113,0.5084846303936804,218,11.35,1.183650588989258,0.021581768291071057,18.10000000000001,0.773106050491333,1216000
1.8935125517845153,5.0,153,457.05,-0.0049252217868342996,0.5235564017028254,218,11.64,1.1518192327022552,0.024013134287670254,19.0,0.7288310718536377,1224000
1.80800888299942,5.0,154,453.25,-0.0032271630712784826,0.5256354484378776,218,11.57,1.211226645708084,0.022750836275517942,18.0,0.7723138129711151,1232000
1.8169857513904573,5.0,155,451.02,-0.006465280062402598,0.5076540690632965,219,11.31,1.1806061124801637,0.021517411982640625,16.10000000000001,0.7727232950925828,1240000
1.9139022743701934,5.9,156,460.55,-0.004989721296878997,0.5639357590565246,219,11.54,1.1639928245544433,0.024163726582191885,17.0,0.7659315609931946,1248000
1.856744520664215,8.0,157,502.18,-0.004546092718373984,0.5058817087415989,219,13.06,1.1784512901306152,0.022804499957710504,18.10000000000001,0.7955372679233551,1256000
1.8585599386692047,8.0,158,506.44,-0.008037401674082503,0.5456838980674388,219,13.2,1.1288220930099486,0.02275364527478814,19.0,0.7557585716247559,1264000
2.0288114500045777,8.0,159,513.94,-0.008796265915443656,0.5817767808792521,219,13.65,1.049665864109993,0.027472549057565628,20.10000000000001,0.734452812075615,1272000
2.0235985493659974,8.0,160,516.2,-0.007910020463605179,0.5929265719321485,219,13.88,1.04988803088665,0.026889806501567363,21.0,0.7281632798910141,1280000
1.9535282778739929,8.0,161,536.57,-0.00873146818659734,0.5506060275727428,219,14.83,1.1402909803390502,0.025303056500852107,22.0,0.7463761776685714,1288000
1.8582235980033874,8.0,162,541.54,-0.005372687190538272,0.5266730520867268,219,14.97,1.1509714305400849,0.022551572690717878,22.0,0.7732639890909195,1296000
1.845128862261772,8.0,163,536.88,-0.0015549886256349054,0.4824045766154179,219,14.9,1.1559417057037353,0.0224681603256613,21.10000000000001,0.7525276416540145,1304000
1.9016746830940248,8.0,164,550.56,-0.012067754006420729,0.5202332769892105,219,15.26,1.1291650915145874,0.023846877440810203,21.10000000000001,0.7380401003360748,1312000
2.0335656321048736,8.0,165,554.01,-0.0020019710273481905,0.6336916016896206,219,15.26,1.1243067169189453,0.027619614745490254,22.0,0.6834089064598083,1320000
1.9210667836666107,8.0,166,547.57,-0.008696254015667364,0.5461981695765483,219,14.72,1.1423391103744507,0.02441758945584297,21.0,0.7672597318887711,1328000
1.9516408795118332,7.0,167,524.91,-0.002223741968336981,0.6060106348020518,219,13.5,1.126119311451912,0.02612125799525529,21.0,0.4939922070503235,1336000
2.0057167196273804,7.0,168,510.29,-0.006680050978175132,0.5760065056848895,219,13.15,1.1161225152015686,0.02670756686478853,21.0,0.723919769525528,1344000
2.010169594287872,7.0,169,508.91,-0.006481061194062931,0.5382820797365522,219,12.94,1.1480306661128998,0.02675440728664398,21.0,0.7579153448343277,1352000
1.868474395275116,6.9,170,505.16,-0.004911405403690878,0.5053347404901972,219,12.52,1.1356152617931365,0.022541770497336983,19.0,0.7399745029211044,1360000
1.899493671655655,7.0,171,507.54,-0.003900732701877132,0.5439763933537641,219,12.5,1.1375488144159318,0.02381479019764811,19.0,0.7543902242183685,1368000
2.1353267121315,7.0,172,526.34,-0.006936456329422072,0.6050177881710589,220,13.21,1.085692468881607,0.030402137003839015,21.0,0.6961801600456238,1376000
2.128488309383392,7.0,173,534.27,-0.010530374634545297,0.6871427885208736,220,13.73,1.114340392947197,0.030158736323937774,21.0,0.7102951991558075,1384000
