P09:episode_rewards,PMM:episode_rewards,grad_norm,fps,episode_length,epoch_idx,frames,policy_entropy,policy_loss,value_loss,P01:episode_rewards,explained_variance,advantage_norm
3.0,1.23,0.1074151086729661,240,177.92,14,112000,1.385009080171585,0.00045568936970084904,0.00841880075777226,0.0,-0.20688501954078675,0.8639963057637214
3.0,1.16,0.09474965677674886,240,174.85,15,120000,1.3848892176151275,0.0009116673728567548,0.007163371036876924,0.0,-0.2893124717473984,0.7723098826408387
3.1000000000000085,1.34,0.10864470515207293,241,182.15,16,128000,1.3832306683063507,-0.00024842023150995374,0.009931557289419288,0.0,-0.14517639756202697,0.9960454726591706
4.0,1.54,0.11940116996080223,243,188.76,17,136000,1.381795494556427,0.0005154044699156656,0.010388468307019139,0.0,-0.12262410402297974,1.0172528790310025
5.0,1.92,0.12832613474478463,245,200.48,18,144000,1.3783959078788757,0.00046510581159964204,0.010900039370353625,0.0,-0.10281001925468444,1.0228343812376262
5.0,2.02,0.12328735159781036,246,202.43,19,152000,1.375297247171402,-6.982313934713602e-06,0.01096454837865167,0.0,-0.12418824195861816,1.0475739304721357
4.1000000000000085,1.87,0.12132651594256966,247,200.13,20,160000,1.378190166950226,0.00018857806455343962,0.01083054629025355,0.0,-0.1672097337245941,1.0759593214467167
5.0,2.1,0.10476426764886751,249,211.2,21,168000,1.3841586208343506,0.0005597161463811063,0.00996132454250983,0.0,-0.11574817717075347,1.062732149362564
5.0,1.86,0.12153807507782421,250,202.82,22,176000,1.38490638256073,-8.490528562106193e-06,0.009609747582944693,0.0,-0.17680574476718902,0.9489321166276932
3.0,1.29,0.09815852838069375,250,178.75,23,184000,1.383624085187912,0.0005028050811961293,0.008483509542365937,0.0,-0.2946637028455734,0.8458997285738588
3.0,1.36,0.10057635826088655,251,181.62,24,192000,1.3808344042301177,0.0001880672841798514,0.009546121378007229,0.0,-0.15763230323791505,0.9766430158168078
3.1000000000000085,1.36,0.09651943278952368,252,181.02,25,200000,1.3825294303894042,0.00022953209467232227,0.008594387350931355,0.0,-0.1281313943862915,0.9111399083584547
3.0,1.23,0.0903169026037321,252,177.04,26,208000,1.3830925273895263,0.000380816581309773,0.007235044258468406,0.0,-0.2694861316680908,0.7695716984942556
4.0,1.34,0.13019564855696228,252,179.81,27,216000,1.3824748659133912,0.0003153442870825529,0.009988171731492912,0.0,-0.17090947449207305,0.9801973778009415
4.0,1.55,0.12203128722611391,252,185.31,28,224000,1.3803543412685395,0.0005727869813563302,0.009630750497453846,0.0,-0.22068241894245147,0.9430604613572359
4.0,1.55,0.13090341619348592,252,189.53,29,232000,1.3801861023902893,0.00015218411339446903,0.009307515895234247,0.0,-0.15763461947441101,0.9402788208425045
4.0,1.41,0.11972321365146384,253,184.51,30,240000,1.3740544164180755,0.00046576070715673265,0.008447465668050427,0.0,-0.4254335749149323,0.8793198267742991
4.0,1.45,0.15160483300015742,254,185.98,31,248000,1.37328728556633,0.00048485620762221514,0.010128739868378034,0.0,-0.12157353460788727,0.9839498539641499
5.0,1.67,0.1300316507611722,254,194.62,32,256000,1.3778609120845795,-0.000560409794561565,0.008903550111408549,0.0,-0.14272570133209228,0.9240261590480805
5.0,1.49,0.254726458196302,255,188.22,33,264000,1.3745410561561584,0.0023845110562979244,0.010822532261026935,0.0,-0.329982351064682,0.995585609935224
3.1000000000000085,1.43,0.14717404490657562,256,184.77,34,272000,1.3777558529376983,0.0005365006043575704,0.010614259673093328,0.0,-0.12596892714500427,1.0674363233149051
5.0,1.91,0.13929319160667428,257,200.79,35,280000,1.3767360103130342,-0.0008986823132727295,0.009807766571393586,0.0,-0.18744801819324494,0.972385112568736
4.0,1.64,0.12548955190546662,257,192.38,36,288000,1.3820098340511322,8.893968857591972e-05,0.008353904404248168,0.0,-0.2882934635877609,0.8618789505958557
3.1000000000000085,1.06,0.15593950599484419,257,170.51,37,296000,1.3809859049320221,0.0008951780979259638,0.007809385514738096,0.0,-0.3408118259906769,0.8420590215176343
4.0,1.31,0.16527592358165044,257,178.35,38,304000,1.377189849615097,0.0006814407790079713,0.010977449506244739,0.0,-0.12891022026538848,1.0786043717712164
4.1000000000000085,1.74,0.16740769727484206,257,194.73,39,312000,1.3790022587776185,0.0016852529788229731,0.010242559468606487,0.0,-0.2856240832805634,0.9715375186502934
4.0,1.61,0.14146847190500844,257,192.17,40,320000,1.3824427044391632,0.0003285884839715436,0.008622062555896265,0.0,-0.14980852246284485,0.9348216613009572
4.0,1.3,0.13919369039482432,257,181.68,41,328000,1.3798935067653657,-0.00016004674951545895,0.008121733714651781,0.0,-0.4069943815469742,0.8324637273699045
4.0,1.44,0.14760152489837122,257,186.51,42,336000,1.3784488952159881,-0.00019083692503045314,0.00904099778537784,0.0,-0.1183056491613388,0.9805718477815389
3.0,1.33,0.11286986948861094,258,180.43,43,344000,1.3745493721961974,0.0015446590493957046,0.006909030457791232,0.0,-0.24939438998699187,0.7927186627686024
3.0,1.25,0.13158649006648718,258,176.12,44,352000,1.379017276763916,-0.00028196160448715093,0.0075873073386173925,0.0,-0.3422311574220657,0.8540920349210501
3.1000000000000085,1.52,0.17167435047961035,258,187.98,45,360000,1.3824384534358978,-0.00028013443225063386,0.009103685173613485,0.0,-0.08803913652896882,1.0260841181874276
4.0,1.36,0.12785619272392793,258,182.96,46,368000,1.3840636312961578,0.0008384643300087192,0.006367356030095834,0.0,-0.2656132543087006,0.7896249221265316
3.0,1.12,0.13852164658790245,258,172.07,47,376000,1.3799948251247407,-0.0007949787621919313,0.006622395254162257,0.0,-0.32383799612522124,0.792094551846385
3.0,1.16,0.1487516735137412,258,170.74,48,384000,1.381501519680023,0.0004018292000182555,0.007626111805366236,0.0,-0.3765112102031708,0.886615090817213
3.0,1.24,0.179605691581796,259,175.12,49,392000,1.381124633550644,9.322319718194194e-05,0.0077874564978992564,0.0,-0.3691763722896576,0.889666738808155
3.0,1.19,0.1599733404525909,258,174.9,50,400000,1.376445436477661,0.000561384548782371,0.0063349556670436865,0.0,-0.20823557138442994,0.8396596448123455
3.0,1.15,0.16828754904267992,259,174.99,51,408000,1.3748401522636413,-0.0004038150532869622,0.006551623790437588,0.0,-0.1771455693244934,0.8430690208822489
4.0,1.45,0.2034301219166202,259,188.32,52,416000,1.3745192408561706,0.00042739725811429707,0.008180687310523354,0.0,-0.11285071730613709,0.9919675727188587
4.1000000000000085,1.65,0.17982625582041414,260,193.84,53,424000,1.3721111881732941,-0.0008852398139424622,0.007186736362054944,0.0,0.2885313069820404,0.9544598472118377
7.0,2.34,0.17906253414831222,260,215.91,54,432000,1.3627689170837403,-0.0007705763839476276,0.007286192402243614,0.0,0.4079607784748077,0.9633039532601834
6.1000000000000085,2.38,0.19045408447240306,260,219.05,55,440000,1.3699987089633943,0.0004991557297762484,0.006644228508375818,0.0,0.23012561619281768,0.9050286071002484
5.0,2.13,0.19664078879022243,260,211.33,56,448000,1.371451873779297,-0.0006240191520191729,0.006411296666483395,0.0,0.32494338929653166,0.905734066516161
5.0,1.86,0.1941837038347491,260,200.06,57,456000,1.375024584531784,-0.0031088429340161384,0.007247091439203359,0.0,0.3601897358894348,0.919648227840662
5.0,1.95,0.1537272584341283,260,203.14,58,464000,1.3798340833187104,0.0005850948771694675,0.00576670608817949,0.0,0.3927526092529297,0.8342957118153572
4.0,1.52,0.16769866181651008,260,186.11,59,472000,1.38247824549675,-0.0006251648475881666,0.004906933352613123,0.0,0.24517658174037935,0.7453501138091088
3.0,1.23,0.154717762156352,260,173.75,60,480000,1.38143519282341,0.0001318443936179392,0.005322569854033645,0.0,0.045211410522460936,0.7772727902978659
3.0,1.11,0.15980756676593433,261,172.91,61,488000,1.3810201513767242,6.779357907362283e-05,0.005552462793129962,0.0,0.19844455003738404,0.8166084025800228
4.0,1.58,0.18363457379058526,261,189.11,62,496000,1.3745122981071471,0.0001731571242271457,0.0066998328788031355,0.0,0.14808908522129058,0.9104734425246716
4.0,1.62,0.1701858769899047,261,188.41,63,504000,1.3781634366512299,3.5232866648584606e-05,0.005251377205058816,0.0,-0.4767462128400803,0.7924925138056278
4.0,1.41,0.1632466347326164,261,180.77,64,512000,1.375713242292404,0.0006240922996585141,0.005191334386327071,0.0,0.11978072583675385,0.7632950419187545
4.0,1.54,0.13215089545619435,261,187.56,65,520000,1.3794917142391205,-0.0007828642208187375,0.004108428384352009,0.0,0.3271196871995926,0.677109085097909
4.0,1.57,0.16079327502774374,261,189.7,66,528000,1.37902596950531,-0.0006637745903572068,0.005344086924742442,0.0,0.116536745429039,0.7863364279270172
4.0,1.4,0.15906370316966004,261,182.93,67,536000,1.3709655141830444,-0.0009157648846303346,0.006237810744059971,0.0,-0.17439456582069396,0.8058131963014603
3.0,1.05,0.13589442772757418,262,169.22,68,544000,1.3807737588882447,0.00015879195503657684,0.003965606721758377,0.0,-0.21113223612308502,0.658197280690074
3.0,1.23,0.13125152604162696,262,176.38,69,552000,1.3800006341934203,0.0002814629198110197,0.004870221196615603,0.0,-1.8034656846523285,0.7699981786310672
4.0,1.46,0.15164049229854548,262,184.57,70,560000,1.382763888835907,-0.0005791427438816754,0.005150600277556805,0.0,0.2833970350027084,0.7637785983085632
4.1000000000000085,1.56,0.14268455715608008,262,188.26,71,568000,1.382399560213089,-0.00010691410716390237,0.003940575656451983,0.0,0.4376725673675537,0.6947572790086269
4.0,1.6,0.14184149565454754,262,188.88,72,576000,1.3832953000068664,0.0007019856918486767,0.0050703063439141265,0.0,-0.022940046191215514,0.7628926052153111
4.0,1.59,0.17098288754732485,262,189.29,73,584000,1.379684021472931,-0.0013770662868046201,0.00580022293725051,0.0,0.24736993551254272,0.8193334385752677
4.0,1.41,0.14699568539464797,262,182.99,74,592000,1.3775553154945372,0.0008026760836219182,0.004474603457929334,0.0,0.30663723170757295,0.7253311701118946
4.1000000000000085,1.63,0.16302253211921713,262,188.08,75,600000,1.3805095553398132,-0.0009976702596759424,0.004963194209994981,0.0,0.574028549194336,0.7664162956178189
5.1000000000000085,1.7,0.13411636268692753,262,191.49,76,608000,1.3777715480327606,-0.00044902188150444997,0.004837403346900828,0.0,-0.14561040997505187,0.7165816243737936
4.1000000000000085,1.74,0.14889520180782834,262,196.49,77,616000,1.3737117922306061,6.723829254042358e-05,0.005540218646201538,0.0,0.22551856100559234,0.792556734085083
4.0,1.78,0.18728594142365426,263,197.29,78,624000,1.3792282819747925,-0.0005582035271800123,0.006399461741966661,0.0,0.32878401458263395,0.8860408438742161
4.0,1.69,0.1471217051569008,263,193.22,79,632000,1.3811423146724702,-0.0003244454695959575,0.0054439204004302156,0.0,-0.13533325970172883,0.7649074018001556
4.0,1.45,0.12591026905030034,263,185.47,80,640000,1.3840180110931397,3.893290991982212e-05,0.003826505397591973,0.0,0.014400662183761596,0.680935625731945
3.0,1.31,0.15241459079467212,263,180.21,81,648000,1.3816351175308228,-0.0015315909075434319,0.00480725187677308,0.0,0.4295146381855011,0.7535738669335842
4.0,1.46,0.153609188392419,262,185.5,82,656000,1.382499030828476,-5.890592001378536e-07,0.0051042791477811985,0.0,-0.298647854924202,0.7674328403919936
4.0,1.46,0.1495032413063358,262,185.75,83,664000,1.379840109348297,-0.00119375395210227,0.004834765129999141,0.0,0.007008780837059021,0.7361350393295288
3.0,1.36,0.1430930645133505,262,182.64,84,672000,1.3788296616077422,0.0005048006479046308,0.004313613130580052,0.0,-0.2884716409444809,0.7118215552717447
3.0,1.23,0.13894736220026235,262,175.91,85,680000,1.3803312933444978,-0.00013860638602636755,0.003936133616080042,0.0,-0.14582345485687256,0.6761729229986667
3.1000000000000085,1.33,0.1566562412977605,262,178.56,86,688000,1.3798729860782624,5.778866689070128e-05,0.005278231498232344,0.0,0.2569144654273987,0.7757581977546215
3.0,1.41,0.15821744001987603,262,180.21,87,696000,1.3789224898815156,-0.0004849101936633815,0.005063675514029455,0.0,0.2013311630487442,0.7963909736275673
4.0,1.63,0.1602160627042596,263,190.41,88,704000,1.3813356018066407,-0.0003502650305745192,0.005533909641526407,0.0,-0.043326632380485536,0.8125502695143223
4.0,1.68,0.1533248222563942,263,195.59,89,712000,1.383951610326767,0.0006521217356203124,0.004600647706611199,0.0,0.03178616344928741,0.7444720929861068
3.1000000000000085,1.59,0.14453689160055103,262,192.21,90,720000,1.3833833706378937,0.0006522239811602049,0.004928059765225043,0.0,0.3370083653926849,0.768203753232956
4.0,1.54,0.16383570949796675,263,189.87,91,728000,1.3833391869068146,-0.001075944981421344,0.005105114682737622,0.0,0.13219235718250275,0.7771503485739231
4.0,1.36,0.11729035080141874,262,181.9,92,736000,1.3820526325702667,0.00039197000354761256,0.003788400054181693,0.0,0.43697779536247255,0.6788117326796055
4.0,1.45,0.15017274043762313,263,184.22,93,744000,1.3789460492134094,-0.0005177444535365794,0.005069694168269052,0.0,-0.317188566327095,0.7852609271556139
3.0,1.34,0.15911924596078275,262,178.6,94,752000,1.3797410762310027,-0.0003167211823165417,0.005595728185871849,0.0,-0.10170816719532012,0.8036812454462051
3.0,1.58,0.13874849713517073,263,187.68,95,760000,1.3833519732952118,-0.00036680673991213553,0.0037676765309879556,0.0,0.06365325450897216,0.6793675358593464
3.0,1.55,0.13551786518354794,263,188.52,96,768000,1.3827639269828795,0.00036647631699452174,0.004343344359804178,0.0,0.1547463631629944,0.6947140480577946
3.0,1.37,0.12672459075543702,263,182.13,97,776000,1.3834227156639098,-0.00036494521005806744,0.004323436161430436,0.0,0.03364889681339264,0.6721857669949531
3.0,1.38,0.13789120781712533,263,182.76,98,784000,1.3831196665763854,-3.4161306721216534e-05,0.004476731572503922,0.0,0.5584198212623597,0.7416837254166603
3.0,1.32,0.13686106815010016,263,179.23,99,792000,1.3803060126304627,0.00011735140724340453,0.0038844850355235394,0.0,-0.41167194962501524,0.687565450668335
5.0,1.46,0.13659995752903267,263,184.59,100,800000,1.3764866614341735,0.0005612960644066334,0.00479412695094652,0.0,0.4282906049489975,0.7284467482566833
5.0,1.46,0.1217680697528529,263,186.47,101,808000,1.3833062088489532,-0.00018304608565813396,0.0036504760418756632,0.0,0.5402581059932708,0.6590662950277328
3.1000000000000085,1.35,0.1037173302446483,263,179.64,102,816000,1.3815805876255036,-2.065016102278605e-05,0.0030708522131317295,0.0,-0.19106126368045806,0.5854727053642272
3.0,1.31,0.12705025939042322,263,178.06,103,824000,1.3749409651756286,-0.00017943758059118408,0.004364163536556589,0.0,-0.6978242582082749,0.6664125560969114
3.0,1.17,0.13315421743272327,263,173.94,104,832000,1.379152913093567,-0.0006368714351992821,0.0039877779228118014,0.0,-0.17878929674625396,0.6685251720249653
3.0,1.03,0.12440861343980321,263,168.37,105,840000,1.3829539287090302,-0.00013167231489205733,0.0035027920010543313,0.0,-0.3919723045825958,0.6128424187749624
3.0,1.05,0.12910238933836546,263,170.99,106,848000,1.3824710536003113,-8.57605899363989e-05,0.003870763263257686,0.0,0.07827771425247193,0.6704258596152067
3.0,1.17,0.12893638375105218,263,175.48,107,856000,1.3820934450626374,0.0003821957766194828,0.0036333906533400294,0.0,-0.1976464545726776,0.6607231000065803
3.0,1.22,0.12012706352189788,262,177.76,108,864000,1.378910516500473,-0.00026329227206588256,0.0035854878193640615,0.0,0.16872339487075805,0.6598416855931282
3.0,1.21,0.11249525293861891,262,175.48,109,872000,1.3783843314647675,-0.0004608198864298174,0.0032808426855626747,0.0,-0.03700900256633759,0.6109352111816406
3.0,1.26,0.12741878296916143,262,175.47,110,880000,1.3740868031978608,-0.00027820183619041926,0.0032850075627357,0.0,-0.09512183427810669,0.6297424413263798
4.0,1.62,0.17064456325572688,262,193.75,111,888000,1.3812746620178222,-0.0008536283430294134,0.005691709037346299,0.0,0.5511206305027008,0.8165288025140762
4.1000000000000085,1.96,0.11868911971845472,262,209.03,112,896000,1.3823297321796417,-1.8932850507553668e-05,0.0035465484028100037,0.0,0.14490421891212463,0.6665264500677586
4.0,1.71,0.1271086541675909,262,196.43,113,904000,1.382985451221466,-0.00010000659523939248,0.0041636076893337304,0.0,0.15213050723075866,0.6768802221119404
3.0,1.49,0.12625874410462148,262,184.64,114,912000,1.376171373128891,-0.00043997213841066694,0.0038642504427116365,0.0,0.6238511127233505,0.6915794432908297
3.0,1.64,0.11865572250309314,262,190.43,115,920000,1.3768108403682708,-4.061926039867103e-05,0.003465291066386271,0.0,0.5922108954191208,0.645943377315998
3.0,1.76,0.13841216927719674,262,195.4,116,928000,1.383331254720688,-0.0002403145842254162,0.003911184758253512,0.0,0.4034760946035385,0.6704730806499719
3.0,1.59,0.12090697884962266,262,188.42,117,936000,1.383240634202957,-0.0005896416855102871,0.003138199774984969,0.0,0.09166110754013061,0.6013346472382546
4.0,1.44,0.13743412309580777,262,185.2,118,944000,1.3815236985683441,0.0002063725789776072,0.004695839403502759,0.0,0.43655276238918306,0.7208907939493656
4.0,1.39,0.10688019408681554,262,183.52,119,952000,1.3809002697467805,-0.000786245541239623,0.0025310355065448677,0.0,0.4097704917192459,0.5368620917201042
4.0,1.42,0.1158029301997605,262,185.98,120,960000,1.3791012978553772,6.96361948212143e-05,0.003494061556193628,0.0,0.48209971010684965,0.6160928582400084
4.0,1.37,0.08204642928518996,262,183.37,121,968000,1.3831612432003022,-0.00010847674297110643,0.0022850623180056574,0.0,0.24431273698806763,0.5091674054414034
4.1000000000000085,1.22,0.10556160775844656,262,176.39,122,976000,1.384526983499527,0.00032623539594624164,0.0024867652763714432,0.0,0.188110334277153,0.5207668451964855
3.0,1.1,0.10977087175033874,262,173.34,123,984000,1.382822390794754,-0.000517354121839162,0.00316084604281059,0.0,0.13348085105419158,0.6104117533564568
3.0,1.26,0.14863054395875896,262,177.84,124,992000,1.3790410208702086,-4.145129059907049e-05,0.004326272609905573,0.0,0.17278516948223113,0.7530500777065754
3.0,1.39,0.11770329104623482,262,180.75,125,1000000,1.3832717442512512,0.00015210175166430418,0.003331939408890321,0.0,0.3931620639562607,0.6393888948857784
3.1000000000000085,1.32,0.11327039533535055,262,180.15,126,1008000,1.3805179572105408,0.0007997249864274636,0.003420251510469825,0.0,0.5675064271688461,0.6280771052837372
5.0,1.5,0.11242039527162472,262,187.97,127,1016000,1.377913554906845,-0.0009303047286812216,0.0031522352405590937,0.0,0.7096700471639633,0.6046823999285698
5.0,1.75,0.10963426020793837,262,198.8,128,1024000,1.3810176575183868,-3.021956537850201e-05,0.003307026541806408,0.0,0.6000662440061569,0.6016768281161785
4.1000000000000085,1.38,0.09852461482312873,262,185.28,129,1032000,1.3824796164035797,-7.549422211013735e-05,0.0025407361935504014,0.0,0.1521673321723938,0.5219245473295451
3.1000000000000085,1.3,0.14157213937785698,262,180.23,130,1040000,1.373277815580368,-1.2798956595361232e-05,0.004802592754713259,0.0,0.08867070078849792,0.760016437098384
3.0,1.41,0.14660286581725013,262,181.35,131,1048000,1.3762038266658783,0.0007437794157885946,0.004798856983834412,0.0,0.03735203564167023,0.7388722318410873
3.0,1.23,0.11643845976644314,262,175.38,132,1056000,1.3819086790084838,0.0002094881400989834,0.003215651185528259,0.0,0.09052640497684479,0.5867199969291687
3.0,1.24,0.10176771035110029,262,177.53,133,1064000,1.38312242269516,0.00010752948859590106,0.0027005663427553373,0.0,0.14961242496967317,0.5386870507895947
4.0,1.42,0.12631238180343302,262,182.29,134,1072000,1.3816590774059296,-0.0005270745330199134,0.0037948868836974723,0.0,0.5767629283666611,0.6584041981399059
3.0,1.32,0.10377940703215521,262,178.42,135,1080000,1.3834537279605865,-0.00016697928454959766,0.002486851386638591,0.0,-1.0102839660644531,0.5460244703292847
3.0,1.14,0.13894902699808476,262,173.83,136,1088000,1.384357944726944,0.0008902769128326327,0.004311667657020735,0.0,0.36324403941631317,0.7122992663085461
4.0,1.56,0.12746111880387065,262,190.91,137,1096000,1.3844627737998962,-0.0005846339589334093,0.003958500245644246,0.0,0.5532874184846878,0.6861217331886291
4.1000000000000085,1.75,0.10147724249771181,262,196.95,138,1104000,1.3804224812984467,0.00020422684348886833,0.002813768344494747,0.0,0.2878948122262955,0.5766109067201615
3.1000000000000085,1.35,0.11055445000206675,262,180.71,139,1112000,1.3816008019447326,-0.0011851519835181534,0.002839969000633573,0.0,0.32414983212947845,0.5553897538036108
3.0,1.17,0.09926953341113087,262,172.19,140,1120000,1.3811140513420106,-0.00021343119249650044,0.002930119827578892,0.0,0.2147122871875763,0.5711321472376585
3.0,1.2,0.11536382569833313,263,172.22,141,1128000,1.3803714907169342,5.7618582650320606e-05,0.00297042496582435,0.0,0.04791636109352112,0.5824514820426703
3.0,1.21,0.11461640313415337,263,173.79,142,1136000,1.3805638813972474,-0.00028176334701129235,0.0031709793411573628,0.0,0.5651113563776016,0.6024797813594341
3.0,1.37,0.10391313915957183,263,180.05,143,1144000,1.3826718866825103,-0.00021931561699602752,0.003085616713287891,0.0,0.5439123052358628,0.5728546413034201
3.0,1.41,0.1315404144551838,263,182.74,144,1152000,1.3775474190711976,-3.3224825165234507e-06,0.004000325977249304,0.0,0.30636039495468137,0.669936200901866
3.0,1.29,0.11171568515001837,263,176.47,145,1160000,1.3807735753059387,8.87837113259593e-05,0.0027527508606726768,0.0,0.2625595289468765,0.5866799680143595
2.0,1.16,0.08771053184032902,263,170.68,146,1168000,1.3791734313964843,-0.00042638065919163636,0.002169435191899538,0.0,0.05610784471035004,0.4834154119342566
3.0,1.09,0.11948055232863174,263,171.73,147,1176000,1.3807066667079926,-0.00043812205018184614,0.003239220198811381,0.0,0.29312431514263154,0.6026262597739697
3.0,1.27,0.10112559606410301,263,180.41,148,1184000,1.3809245860576629,-2.092778076985269e-05,0.002822399884098559,0.0,0.39595400750637055,0.5565321084111929
4.0,1.48,0.11072980535080301,263,190.1,149,1192000,1.3803895092010499,-0.00013687373138964175,0.002855243281010189,0.0,0.25389114022254944,0.5942761074006557
3.0,1.36,0.1136275537862405,263,184.03,150,1200000,1.381607893705368,1.8215691525256262e-05,0.003165760343290458,0.0,0.4091355121135712,0.5887878850847482
3.0,1.35,0.11637879512637608,263,180.11,151,1208000,1.3808013641834258,-0.0005488139542285353,0.002967741189786466,0.0,0.32790254294872284,0.5714891423285008
3.0,1.29,0.1016741723052256,263,177.52,152,1216000,1.3763034021854401,0.0006090698806292494,0.0029630861921032194,0.0,0.1398621392250061,0.5544114372879266
3.0,1.14,0.10190903172510968,263,171.49,153,1224000,1.3784274196624755,-0.0001587515930441441,0.0023596894413640255,0.0,0.01659899652004242,0.5348337958753109
2.1000000000000085,1.02,0.08038673118245696,263,167.62,154,1232000,1.379653594493866,-0.00010802818596857832,0.0015528153907507659,0.0,-0.04258618474006653,0.4214480731636286
2.1000000000000085,0.98,0.09107931196906603,263,165.0,155,1240000,1.3825084018707274,-0.0003425717594654998,0.0022780690742729348,0.0,0.07694757044315338,0.4960247378796339
3.0,1.09,0.08320243879916353,263,168.68,156,1248000,1.3838366317749022,-0.00011534112447407096,0.0021038066480105044,0.0,0.3916247534751892,0.47025552943348886
3.1000000000000085,1.19,0.12091177390814246,263,174.88,157,1256000,1.3815157997608185,-0.000466174395987764,0.003327435507635528,0.0,-2.2331132048368456,0.5964089003950357
3.0,1.32,0.10201813741981419,263,181.45,158,1264000,1.377022703886032,-0.0006872186474356567,0.003009990497957915,0.0,0.12508952856063843,0.5823259408026934
3.0,1.39,0.12207069606977763,263,181.28,159,1272000,1.3762699723243714,0.0010470910470758098,0.0035980662906513316,0.0,0.4914114046096802,0.640741600766778
3.0,1.46,0.12246854507205317,263,183.59,160,1280000,1.3808527791500091,-0.0010853172006318346,0.0036897636322828476,0.0,0.3640574359893799,0.6628484924137592
3.0,1.26,0.08982335689686213,263,177.99,161,1288000,1.3845108127593995,0.0002628395405554329,0.0023035848858125973,0.0,0.3999485617876053,0.49531009696424005
3.0,1.16,0.08375061838918794,263,174.29,162,1296000,1.3844768834114074,0.00038721427335985936,0.0018841858911400778,0.0,0.45364907026290896,0.4527944326400757
4.0,1.36,0.1252552535643391,263,181.92,163,1304000,1.384810950756073,-0.0004229657448013313,0.003686029631026031,0.0,0.5032191061973572,0.6461327732354403
4.0,1.38,0.08542726417893297,263,184.34,164,1312000,1.3851509881019592,5.3693475638283414e-05,0.001933949419799319,0.0,0.37325899064540863,0.47783111907541753
3.0,1.31,0.10908369998074093,263,180.33,165,1320000,1.3847197103500366,-0.0001268083945615217,0.0025975020559417315,0.0,0.4887519270181656,0.5721030184626579
3.0,1.08,0.07568344815046406,263,170.62,166,1328000,1.385041080713272,-0.0002761299301346298,0.0015418245465843939,0.0,0.4670683544874191,0.4204910056293011
3.0,1.01,0.09237863976446124,263,168.14,167,1336000,1.3833023929595947,0.00039792831408703934,0.002281448254652787,0.0,0.5783101499080658,0.5191191259026527
3.0,1.26,0.09117190312677549,263,176.64,168,1344000,1.3840230000019074,-0.00017883936292491852,0.00226611283767852,0.0,0.5719769066572189,0.511539863795042
4.0,1.46,0.113658138895729,263,184.09,169,1352000,1.3836629807949066,-0.00015524059635936284,0.003675753968709614,0.0,-0.30151411950588225,0.6301733397692442
3.0,1.3,0.09162421441383538,263,178.89,170,1360000,1.3825129544734955,0.0003979877354504424,0.0024996679876494454,0.0,0.42932388246059416,0.5289049306511879
3.1000000000000085,1.35,0.10302556717071344,263,179.58,171,1368000,1.383977813720703,-0.0001738197117083473,0.0029063444145140237,0.0,0.5295224612951279,0.576438577324152
3.0,1.36,0.07533934628859136,263,181.47,172,1376000,1.3836051177978517,0.00010583331095403992,0.0019860169310413765,0.0,0.3834994143247604,0.4738145891577005
