#{"t_start": 1542727525.8051033, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,250,8.428294
0.0,127,10.503418
2.0,185,14.08492
2.0,185,17.529035
3.0,274,22.098867
3.0,248,26.337237
0.0,129,28.47886
0.0,125,30.464104
2.0,228,34.401863
3.0,232,38.272834
2.0,224,42.207444
0.0,127,44.179364
1.0,169,46.939404
0.0,127,48.902837
1.0,175,51.962992
0.0,125,53.883311
0.0,129,55.869413
0.0,127,57.928245
4.0,302,63.405517
0.0,127,65.426256
2.0,202,68.929439
3.0,234,72.803778
5.0,349,78.784521
1.0,178,81.678334
3.0,268,86.111347
2.0,222,89.951311
8.0,372,96.487976
9.0,405,103.725723
0.0,129,105.984311
3.0,248,110.143847
0.0,127,112.117831
0.0,125,114.562226
2.0,204,118.164526
0.0,127,120.154145
2.0,198,123.711338
0.0,127,125.829364
2.0,202,129.205255
0.0,125,131.311231
0.0,125,133.623484
10.0,433,140.778586
1.0,173,143.968054
4.0,299,149.153475
2.0,202,152.753792
0.0,129,154.727134
3.0,246,159.111869
0.0,129,161.463402
0.0,127,163.458508
4.0,299,168.334522
0.0,127,170.540428
12.0,431,177.593866
11.0,481,186.062296
10.0,434,193.503871
0.0,129,195.576235
0.0,129,197.767783
0.0,127,199.728148
3.0,248,203.70385
11.0,485,212.045832
0.0,127,214.248464
0.0,129,216.236412
0.0,125,218.158124
0.0,129,220.055193
0.0,129,222.073552
1.0,172,224.982708
6.0,379,231.641943
3.0,246,235.65638
0.0,127,237.546446
0.0,127,239.602228
4.0,297,244.780466
2.0,200,247.986346
0.0,125,250.022668
2.0,202,253.208901
0.0,125,255.176255
2.0,198,258.468663
0.0,129,260.552615
0.0,129,262.555274
4.0,297,267.709845
0.0,129,269.727478
0.0,129,271.764534
2.0,202,274.997002
0.0,127,277.139918
0.0,129,279.106813
0.0,127,281.022858
0.0,125,282.966444
0.0,129,285.158686
0.0,129,287.1652
0.0,129,289.276348
4.0,299,294.399174
0.0,125,296.36958
2.0,222,299.987868
0.0,127,302.018176
0.0,125,304.1347
1.0,155,306.638611
6.0,379,313.067411
3.0,248,317.196897
0.0,127,319.074656
0.0,129,321.326628
2.0,202,324.654298
0.0,129,326.705879
3.0,246,330.805753
4.0,319,336.101741
5.0,344,342.116455
2.0,202,345.432681
9.0,404,352.371786
3.0,246,356.543651
0.0,129,358.568453
5.0,350,364.293222
0.0,129,366.505676
9.0,404,373.307461
0.0,127,375.503628
0.0,123,377.43182
0.0,129,379.438131
3.0,230,383.323296
3.0,230,386.923198
5.0,372,393.143071
0.0,129,395.075913
0.0,127,396.962817
0.0,125,398.98919
0.0,125,401.033032
1.0,175,403.826165
0.0,129,405.830107
2.0,198,409.431043
2.0,202,412.590646
0.0,127,414.529115
0.0,127,416.568061
0.0,129,418.707485
1.0,171,421.286172
2.0,198,424.491154
0.0,129,426.661818
1.0,157,428.99768
11.0,481,437.348811
0.0,129,439.183718
4.0,280,443.836516
10.0,453,451.777834
8.0,375,458.200289
0.0,129,460.201713
