#{"t_start": 1542727526.09959, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,6.776509
0.0,129,8.797611
3.0,216,12.507336
1.0,153,15.909655
1.0,157,18.376388
1.0,153,20.883515
2.0,198,24.298599
1.0,155,26.761507
3.0,253,31.024861
2.0,183,34.196486
2.0,221,37.849025
0.0,129,39.978975
4.0,323,45.56997
1.0,173,48.375077
1.0,156,51.103734
2.0,200,54.301904
0.0,125,56.296872
2.0,203,60.020046
0.0,129,62.084086
0.0,129,64.076854
0.0,129,66.160538
3.0,232,70.225217
0.0,127,72.202256
0.0,129,74.203703
0.0,129,76.221413
9.0,425,83.539096
1.0,159,86.285978
2.0,228,90.021286
1.0,157,92.529389
5.0,350,98.779074
5.0,330,104.780551
2.0,202,108.229901
4.0,301,113.362289
0.0,129,115.935763
0.0,129,118.010955
1.0,171,120.772651
3.0,270,125.739152
7.0,322,131.415761
5.0,347,137.50323
2.0,200,140.644849
0.0,125,142.882704
0.0,127,145.070047
2.0,202,148.471067
1.0,178,151.613678
0.0,127,153.566542
0.0,129,155.633775
2.0,200,159.199642
0.0,129,161.510674
0.0,125,163.495039
2.0,198,166.645603
0.0,127,168.542933
0.0,125,170.741663
9.0,404,177.339047
2.0,198,180.798194
2.0,205,184.152894
7.0,429,191.516444
5.0,331,197.30698
0.0,125,199.217795
9.0,404,206.139886
0.0,125,208.106767
9.0,404,214.95308
5.0,350,220.724222
0.0,129,222.971516
2.0,202,226.175742
2.0,200,229.517453
3.0,248,233.778076
2.0,200,236.97029
4.0,299,242.260347
5.0,350,248.092096
2.0,200,251.401774
5.0,344,257.049844
0.0,129,259.277677
1.0,175,262.079178
4.0,299,267.272716
0.0,127,269.255864
0.0,129,271.298553
2.0,202,274.488397
5.0,350,280.486854
0.0,127,282.422339
3.0,248,286.722978
7.0,432,294.306584
4.0,299,299.250554
0.0,127,301.266958
9.0,404,308.290452
6.0,399,315.038632
0.0,127,317.101667
0.0,127,319.030885
6.0,397,326.042954
0.0,129,327.961031
2.0,200,331.351815
3.0,248,335.421
0.0,125,337.312908
2.0,202,340.850634
2.0,202,344.156713
2.0,200,347.603621
2.0,198,350.765235
0.0,127,352.663031
4.0,297,357.771794
0.0,129,359.745828
5.0,350,365.722104
0.0,129,367.863586
0.0,129,369.80279
0.0,129,371.807748
0.0,127,373.917869
9.0,382,380.406554
0.0,125,382.398899
2.0,202,385.624766
4.0,297,390.310704
0.0,127,392.43625
1.0,157,394.88716
4.0,323,400.357522
0.0,125,402.303073
0.0,127,404.288486
0.0,127,406.296941
0.0,127,408.310946
2.0,202,411.788966
3.0,230,415.548921
6.0,381,422.023683
2.0,202,425.226595
3.0,248,429.34253
9.0,403,436.279574
5.0,350,441.973114
1.0,177,444.989496
1.0,175,447.794096
2.0,203,451.192385
1.0,173,454.172693
5.0,350,459.986065
0.0,129,462.144585
0.0,127,464.137372
2.0,190,467.228632
0.0,127,469.195885
0.0,129,471.354369
0.0,127,473.405608
9.0,404,480.296994
2.0,184,483.233532
0.0,127,485.197548
7.0,428,492.705795
0.0,127,494.667057
15.0,554,504.266553
0.0,127,506.412263
3.0,248,510.455354
2.0,202,513.691405
0.0,127,515.814927
11.0,498,524.373211
2.0,198,527.677343
4.0,267,532.055779
2.0,202,535.365377
0.0,129,537.393871
0.0,129,539.534882
4.0,297,544.629616
0.0,129,546.592984
4.0,278,551.258022
0.0,129,553.26132
1.0,175,556.031002
1.0,178,558.75124
3.0,229,562.724046
7.0,413,569.933535
4.0,278,574.593334
8.0,464,582.491349
6.0,396,589.150315
1.0,153,591.642313
4.0,291,596.490921
0.0,129,598.521381
4.0,272,602.947791
9.0,404,609.755001
6.0,324,615.432957
2.0,187,618.396186
5.0,350,624.299282
2.0,204,627.585848
0.0,129,629.810914
2.0,203,633.120245
7.0,430,640.381319
1.0,175,643.189466
2.0,186,646.129773
3.0,253,650.29103
6.0,365,656.448867
2.0,202,659.860431
1.0,157,662.373138
0.0,129,664.5096
5.0,317,669.8847
1.0,157,672.206837
2.0,202,675.689692
13.0,459,683.370344
0.0,129,685.415511
11.0,479,693.449564
1.0,176,696.188855
2.0,202,699.342825
1.0,171,702.070181
0.0,129,704.074149
14.0,590,714.259003
2.0,204,717.653716
2.0,229,721.355072
6.0,397,728.241099
10.0,450,735.742227
12.0,531,744.452988
2.0,188,747.399204
1.0,157,749.734956
3.0,267,754.197871
2.0,183,756.97065
5.0,372,763.299468
2.0,201,766.423364
1.0,155,769.034549
10.0,433,775.970343
1.0,175,778.814752
5.0,352,784.441312
5.0,314,789.743134
4.0,280,794.194541
13.0,578,803.810753
2.0,201,807.039154
3.0,215,810.522969
6.0,399,816.897862
0.0,127,818.825183
7.0,414,825.67875
3.0,232,829.535245
2.0,201,832.683758
5.0,351,838.551419
10.0,542,847.600178
16.0,646,858.277444
5.0,297,863.032201
3.0,216,866.431535
3.0,236,870.139535
17.0,623,880.86043
4.0,264,885.061601
12.0,520,893.674167
21.0,727,905.926117
3.0,255,909.876487
6.0,339,915.46837
8.0,392,921.743037
11.0,446,929.142271
10.0,521,937.644444
4.0,246,941.787756
3.0,234,945.351925
7.0,450,952.614329
18.0,611,962.578514
17.0,584,972.214688
9.0,344,977.719579
9.0,330,983.326265
15.0,587,992.918989
12.0,557,1002.154835
7.0,390,1008.699549
22.0,678,1019.760659
15.0,416,1026.543782
