value_loss,P01:episode_rewards,frames,grad_norm,advantage_norm,epoch_idx,episode_length,PMM:episode_rewards,explained_variance,fps,policy_loss,P09:episode_rewards,policy_entropy
0.0053122419746068775,0.0,256000,0.2342969632639974,0.8366009823977947,32,207.85,2.11,0.9436339104175567,286,-3.2596629753243176e-05,5.1000000000000085,1.3646449053287506
0.0065064154530409726,0.0,264000,0.2550869212307413,0.9189618718624115,33,204.89,2.14,0.9358323675394058,286,-0.0020338927394914206,8.100000000000009,1.338085231781006
0.005518750198825728,0.0,272000,0.22394322465097502,0.8235368981957436,34,211.82,2.4,0.9514381182193756,286,0.00015215969033306466,9.0,1.3604011261463165
0.005724521382944658,0.0,280000,0.23912995776337465,0.863147115111351,35,215.64,2.41,0.9400761830806732,286,-0.0003648640724713914,8.100000000000009,1.3673629689216613
0.007393651074962691,0.0,288000,0.26422262374597866,0.9573301929235458,36,218.92,2.35,0.9259695273637771,287,-0.0014760383353859651,6.0,1.3698563039302827
0.005684691425412894,0.0,296000,0.20982693117807108,0.8539970383048058,37,211.02,2.26,0.8982858121395111,287,0.000585291379102273,7.0,1.371041601896286
0.0074173788668122145,0.0,304000,0.26283488916870557,0.9752560847997666,38,197.64,1.89,0.9065793371200561,287,-0.0014488349060411566,5.1000000000000085,1.3724506390094757
0.006884553506970406,0.0,312000,0.2331278434423302,0.9640421932935714,39,206.3,2.16,0.9232939046621322,288,0.0003557185491081327,9.0,1.3636619758605957
0.005896804832736961,0.0,320000,0.22289126178710295,0.8952027264237404,40,211.67,2.27,0.9205144786834717,288,-0.0010547507654700894,8.100000000000009,1.3713846254348754
0.00460294613672886,0.0,328000,0.1982385709828609,0.7731141796708108,41,219.9,2.43,0.957166827917099,288,-0.001527738508884795,8.0,1.3576236021518708
0.009209995639394038,0.0,336000,0.30883984355224453,1.1099917164444923,42,208.98,2.2,0.8807844042778015,288,-0.003778415585984476,6.200000000000017,1.3690551972389222
0.011596239733044057,0.0,344000,0.34268352246474393,1.2934881907701492,43,192.75,1.72,0.7881270635128022,288,-0.0025909664583741686,5.0,1.3630321764945983
0.009764478438301012,0.0,352000,0.31692242608242505,1.1883576175570487,44,196.14,1.75,0.8739616811275482,287,-0.001758520590956323,4.0,1.3671257841587066
0.008599944423185662,0.0,360000,0.2942932469064795,1.080077778995037,45,200.87,1.86,0.8897343385219574,287,-0.003237660434679128,5.0,1.354315720796585
0.007064473684295081,0.0,368000,0.2681612327031567,0.9304696106910706,46,210.86,2.14,0.935014500617981,287,-0.0012240335217211396,5.0,1.3415557277202605
0.0065270770044298845,0.0,376000,0.2502780736012316,0.9120720207691193,47,220.14,2.47,0.9280543977022171,287,0.0008520082332688617,6.0,1.3487940990924836
0.007824047441827133,0.0,384000,0.2582731139324191,1.0415276119112968,48,232.47,3.0,0.9058299535512924,287,-5.269724933896214e-06,9.100000000000009,1.357927371263504
0.010694103894056752,0.0,392000,0.37246981151970665,1.2496890097856521,49,230.4,2.95,0.8802177053689957,287,-0.0027312669131788424,9.0,1.3530801153182983
0.009346607607440091,0.0,400000,0.32880431601193183,1.1022898402810097,50,225.14,2.75,0.9052202099561691,287,-0.004596750671043992,6.300000000000026,1.351168714761734
0.007103217513067648,0.0,408000,0.2646166462305595,0.9998089957237244,51,235.13,2.83,0.9330236500501633,287,-0.000441858503036201,6.0,1.3534954273700714
0.007978581745410338,0.0,416000,0.2866794389087509,1.0371711137890816,52,230.11,2.72,0.9175529229640961,287,0.001530978243390564,6.0,1.3627276062965392
0.00479923581937328,0.0,424000,0.21215522192044733,0.8012128421664237,53,225.84,2.63,0.9532553315162658,287,-0.0009293674200307577,6.1000000000000085,1.3599153530597687
0.00878898803028278,0.0,432000,0.29253043383294985,1.123269462287426,54,220.84,2.61,0.8980311620235443,288,-0.0014181888678285758,6.300000000000026,1.3502103304862976
0.006073368090437725,0.0,440000,0.23375205121027703,0.9098714432120323,55,214.2,2.35,0.8947213816642762,288,-0.0011337193692452273,5.1000000000000085,1.3562062215805053
0.007979519049404188,0.0,448000,0.2818454733438029,1.03758586704731,56,219.96,2.51,0.9124309092760086,288,0.0006910117063671351,6.1000000000000085,1.3615845215320588
0.006191933681257069,0.0,456000,0.25179857556177365,0.9203582346439362,57,226.06,2.61,0.9395987588167191,288,-0.0018853162045706995,6.0,1.3484686636924743
0.007916387955192476,0.0,464000,0.27566838452813797,1.042229296565056,58,228.09,2.69,0.9208740442991257,288,-0.0028798072575591505,6.1000000000000085,1.3572785067558288
0.007678518986213021,0.0,472000,0.26584513687158035,1.0317047688364982,59,231.94,2.79,0.9214849096536636,288,-0.0010159419500268996,6.1000000000000085,1.351316660642624
0.009020508378162049,0.0,480000,0.2645732657646173,1.098580659031868,60,242.83,3.13,0.879384263753891,288,-0.0008400795538909733,9.0,1.3573615229129792
0.00751223762286827,0.0,488000,0.2640477907028288,1.0311679688096047,61,229.76,2.8,0.9170571613311768,288,-0.00015764503694299493,8.100000000000009,1.3520308089256288
0.006099402391118929,0.0,496000,0.22523037143027683,0.8944442653656006,62,220.38,2.57,0.9421554356813431,287,-0.002041619436640758,7.1000000000000085,1.346108100414276
0.009256604306865484,0.0,504000,0.31798563188582574,1.1428110682964325,63,226.6,2.85,0.9076467937231064,286,-0.0036095661440231196,9.0,1.3478507781028748
0.006652653866913169,0.0,512000,0.24245646291691283,0.9655212762951851,64,246.11,3.37,0.9410537469387055,286,-0.0015822910683345982,9.100000000000009,1.334009236097336
0.007331232681171969,0.0,520000,0.24723166450015044,1.0251489192247392,65,254.95,3.6,0.9175488179922104,286,-0.00124938911285426,10.0,1.350049912929535
0.0177131489419844,0.0,528000,0.5149780761266715,1.213601964712143,66,254.25,3.45,0.8962411731481552,286,0.0025132161811779953,9.0,1.3449382257461548
0.00768569057341665,0.0,536000,0.2660172852689708,1.0394316500425338,67,251.83,3.42,0.9227242517471314,287,-0.0016477456159191205,8.100000000000009,1.347740672826767
0.006602673686575145,0.0,544000,0.24705376442301372,0.9744242334365845,68,248.75,3.31,0.9360308474302292,287,-0.0019030108935839962,8.0,1.3412470817565918
0.011341949412599205,0.0,552000,0.32236449261689587,1.2713983964920044,69,262.63,3.77,0.8716165554523468,287,0.0005735282189561986,9.100000000000009,1.3442852199077606
0.01258690055226907,0.0,560000,0.3532437593138508,1.358330960869789,70,266.56,3.85,0.8751978462934494,287,-0.0018519806277436145,9.100000000000009,1.3432233762741088
0.0167340888408944,1.0,568000,0.42975628535126353,1.3668307167291642,71,272.08,4.03,0.8517705714702606,287,-0.003134761535911821,10.0,1.3168450212478637
0.009769599282881245,0.0,576000,0.31360232434071006,1.1943802678585052,72,260.53,3.59,0.9065238362550736,287,-0.0015410561763565056,9.0,1.3378349983692168
0.012670453670434654,0.0,584000,0.36190665518036597,1.281198126375675,73,254.28,3.41,0.8775914961099625,287,-0.0015815155007294379,8.0,1.3179051315784454
0.013814875641837716,0.0,592000,0.41512223149571187,1.419714236855507,74,258.58,3.55,0.8669121789932251,288,-0.0065265464546973816,10.0,1.3326592016220093
0.011008130460977554,0.0,600000,0.32417356352875204,1.2700140303373337,75,259.79,3.71,0.8730509608983994,288,-0.0020458213074016386,10.0,1.3310926473140716
0.010663263788446785,0.0,608000,0.3379174050438356,1.2444101709127426,76,260.11,3.64,0.8931250190734863,288,-0.002593448591651395,10.0,1.2995303273200989
0.013190653114579618,0.9000000000000004,616000,0.3778999735787206,1.4069610625505446,77,264.73,3.77,0.8610939902067184,288,-0.0018577946024015545,9.100000000000009,1.3160935020446778
0.008762854685774073,1.0,624000,0.29317029743132317,1.1174570420384407,78,269.12,3.8,0.9211348563432693,288,-0.0031241683908774577,9.0,1.3141871464252473
0.01118741205544211,1.0,632000,0.356330463503755,1.2745433256030083,79,280.15,4.12,0.8837284886837006,288,-0.003513373245950788,9.0,1.3186582911014557
0.012668671754654496,1.0,640000,0.36529673132071044,1.3682289093732833,80,279.35,4.03,0.8652340042591095,288,-0.002446848371764645,9.0,1.3098408925533294
0.011019301395863294,1.0,648000,0.3407345420694359,1.2694967633485794,81,278.85,3.91,0.9013845288753509,288,-0.0014469242107588798,8.0,1.3263379073143005
0.012606331869028509,1.0,656000,0.34528485449331714,1.3568041622638702,82,276.38,3.97,0.8756484186649323,288,-0.0028443466569297014,8.100000000000009,1.3192490863800048
0.012663157344795763,1.0,664000,0.3717773506797401,1.3897671401500702,83,290.64,4.36,0.8807239824533463,289,-0.0056066944107897145,9.0,1.3005989074707032
0.013015627418644727,1.0,672000,0.3966877119860201,1.3803718972206116,84,294.03,4.55,0.8444016897678375,289,-0.0022483122447738424,9.100000000000009,1.3041291093826295
0.016730707455426454,1.0,680000,0.47963013373208613,1.5859746354818345,85,294.82,4.51,0.8006158119440079,289,-0.005663689316716045,9.100000000000009,1.2538227725028992
0.017297221873886885,1.0,688000,0.4564425118090473,1.606475179195404,86,295.0,4.52,0.8133137005567551,289,-0.004539096816442907,10.0,1.254047532081604
0.01229866771493107,1.0,696000,0.3763629101102037,1.3542677414417268,87,294.19,4.39,0.868834461569786,289,-0.0036756615319791307,9.0,1.2768131589889526
0.015613972842693329,0.0,704000,0.4261855794105024,1.5371334773302079,88,292.92,4.54,0.8422325247526169,289,-0.0017339124396676198,9.100000000000009,1.3033844077587127
0.014042509810533375,1.0,712000,0.41977193175960886,1.4375511634349822,89,288.95,4.43,0.8538190203905106,289,-0.004886153257684782,9.0,1.3018133807182313
0.012359761320985853,1.0,720000,0.3696178447258358,1.3699382132291793,90,299.61,4.78,0.8813204228878021,290,0.001071355326275807,10.100000000000009,1.3058159589767455
0.013690460287034512,1.0,728000,0.4080571131693128,1.4263773304224014,91,296.12,4.72,0.8628768056631089,290,-0.004125074183757533,10.100000000000009,1.2785336947441102
0.01349356307182461,2.0,736000,0.3817152101128296,1.4228620427846908,92,304.07,4.85,0.8527352660894394,290,-0.0029646654875250533,11.0,1.2908149111270903
0.014538890027906745,2.0,744000,0.40411833323449947,1.4739330095052718,93,312.9,5.25,0.8450635945796967,290,-0.005303738694201456,11.0,1.2497944629192352
0.015495882024988533,1.9000000000000004,752000,0.4401376921950568,1.525157980322838,94,315.76,5.35,0.835187783241272,291,-0.004957923120819032,11.0,1.240161212682724
0.009962120919954031,2.0,760000,0.32473908379323757,1.2312788307666778,95,321.76,5.46,0.9028968578577041,291,-0.00029121812171069907,11.0,1.2874942195415497
0.00941421861993149,2.0,768000,0.31490890436015667,1.1697349214553834,96,338.59,5.91,0.9112774413824082,291,-0.0007047704330761917,11.0,1.3136647927761078
0.010901644700206816,2.0,776000,0.33223319703856985,1.2685024362802506,97,341.05,5.86,0.8897852170467376,291,-0.0041204431687947365,11.0,1.295355316400528
0.013338080053217708,2.0,784000,0.3909322866899948,1.4136678266525269,98,339.67,5.82,0.8677390545606614,291,-0.0050969468522816894,11.0,1.2408026015758515
0.01651606832630932,1.0,792000,0.4315288942472153,1.56171144425869,99,315.73,5.15,0.821890509724617,292,-0.004315249027131358,9.0,1.2377741062641143
0.019696806878782808,1.0,800000,0.5399118964933003,1.7169042646884918,100,307.65,5.02,0.7958353847265244,292,-0.005935384263284505,9.0,1.2535855078697205
0.013999198344536126,1.0,808000,0.414564034403123,1.4257026255130767,101,303.45,5.04,0.8369694411754608,292,-0.0017439303081482648,10.0,1.2850455915927887
0.01571451313327998,1.0,816000,0.44938778282872993,1.5468712931871413,102,304.15,5.06,0.8341161388158799,292,-0.002280120110954158,10.0,1.2636807668209076
0.017649709163233638,2.0,824000,0.45864423346177935,1.6309552216529846,103,323.62,5.77,0.8240991300344467,292,-0.003918215381563641,11.100000000000009,1.269424637556076
0.015560619104653596,1.9000000000000004,832000,0.42346587055751683,1.5368134719133377,104,323.71,5.69,0.8346948003768921,292,-0.0031985320744570343,12.0,1.2962793838977813
0.013947935735341161,2.0,840000,0.41011136097003564,1.456015494465828,105,343.28,6.13,0.8454759162664414,292,-0.004559699565506889,11.0,1.2657069754600525
0.019573918213136494,2.0,848000,0.4993809579136337,1.7246315616369248,106,347.91,6.31,0.7844779539108276,293,-0.0016861557762604207,11.0,1.2559167420864106
0.017673853123560547,3.0,856000,0.4707579808963896,1.6441767406463623,107,364.73,6.86,0.7948177427053451,293,-0.003837785652431194,11.100000000000009,1.2527863383293152
0.017003656784072518,3.0,864000,0.4405257328566849,1.610161080956459,108,381.02,7.24,0.7995093977451324,293,-0.001970540685579181,12.100000000000009,1.2639685475826263
0.017808846172410995,3.0,872000,0.4470952345801328,1.6237956511974334,109,383.4,7.35,0.8207593154907227,293,-0.0069436726125422865,13.0,1.274469277858734
0.018530096272006632,3.0,880000,0.45229680436531033,1.672742533683777,110,373.67,7.21,0.8024648600816726,293,-0.005584616621490568,13.0,1.2452241492271423
0.01885129082482308,3.0,888000,0.502434639738534,1.6867368060350418,111,372.27,7.24,0.7968634742498398,293,-0.006480469552625437,13.0,1.2382698845863342
0.021165422569029032,3.0,896000,0.5315639207447795,1.7945594888925553,112,372.3,7.26,0.7523763847351074,293,-0.007695382230449468,12.100000000000009,1.2368556237220765
0.01647646675352007,3.9000000000000004,904000,0.4162420114095292,1.576075500845909,113,373.98,7.31,0.8081816375255585,293,-0.0018522914417553693,12.0,1.2600049030780793
0.0201791704678908,4.0,912000,0.5048662573594088,1.752442747950554,114,379.41,7.59,0.7739610141515731,293,-0.0052840844867751,12.0,1.2426126503944397
0.016653674952685833,4.0,920000,0.4357875972062468,1.578451373577118,115,384.67,7.62,0.8046016788482666,293,-0.0023457903478993104,12.0,1.2340040802955627
0.020504738837480545,4.0,928000,0.476496293481097,1.733393936753273,116,400.66,8.27,0.7114165717363358,293,-0.005278305764077232,14.0,1.1915675568580628
0.018215250158682465,4.0,936000,0.449401962820035,1.6623245710134507,117,397.63,8.38,0.7680405569076538,293,-0.003998350522015244,14.0,1.2133949148654937
0.020508188782259823,4.0,944000,0.4910869304732611,1.75606351852417,118,403.71,8.5,0.7123983329534531,293,-0.004723313149879687,14.0,1.2270028388500214
0.019261421021074056,4.0,952000,0.4747428850442356,1.7103971195220948,119,417.42,8.92,0.7664632678031922,293,-0.007652349543996025,15.0,1.2428646326065063
0.019585734051652252,4.0,960000,0.4900276977231491,1.7171091336011886,120,427.84,9.33,0.7840217775106431,293,-0.00491365252295509,16.0,1.2172702276706695
0.01893863989971578,4.0,968000,0.5071228024599397,1.7046307158470153,121,439.07,9.48,0.7803151446580887,293,-0.007876452439359128,16.0,1.1666746616363526
0.01949246631003916,4.0,976000,0.49241529893043073,1.7108833062648774,122,455.91,9.79,0.7836889034509659,293,-0.0027974259888287633,16.10000000000001,1.1816152691841126
0.019261683551594615,4.9,984000,0.4882173583125697,1.7125554358959199,123,460.78,9.95,0.7881368416547775,293,-0.008876760673774697,16.0,1.1762635588645936
0.019207006366923452,5.0,992000,0.44488797847866157,1.7100928020477295,124,455.14,9.97,0.7654650503396988,293,-0.002278783086221665,16.0,1.189861820936203
0.0197928802203387,5.0,1000000,0.5003064055030327,1.749322293996811,125,450.59,9.8,0.7707972747087478,293,-0.007657557866768912,15.0,1.1946329939365388
0.021554772262461483,5.0,1008000,0.5026610683049872,1.8051787060499191,126,460.61,10.01,0.7488110411167145,294,-0.004136856376426294,16.0,1.194920047521591
0.01986515154596418,5.0,1016000,0.48461884592351523,1.7355801558494568,127,455.71,10.08,0.7736346650123597,294,-0.006248283651220845,16.0,1.179763069152832
0.021306860744953155,5.0,1024000,0.5301854501547524,1.7978971934318542,128,453.16,10.07,0.7563653826713562,294,-0.006593171013519168,15.100000000000009,1.1969580495357512
0.02354198455810547,5.0,1032000,0.5587461359725883,1.897054011821747,129,462.49,10.47,0.7032948178052902,294,-0.007427615621709265,16.0,1.1771246773004531
0.02450624540448189,6.0,1040000,0.5936692108599998,1.9224298298358917,130,481.57,10.87,0.7535661071538925,294,-0.010128843020647765,16.0,1.1886511254310608
0.018927551377564668,5.0,1048000,0.48560078357758435,1.691349869966507,131,473.74,10.7,0.7639204680919647,294,-0.002961815222806763,16.0,1.2061676239967347
0.016279910882003604,5.9,1056000,0.4448892516654944,1.573498352766037,132,465.68,10.37,0.8335204076766968,294,-0.0064365436136722565,16.0,1.2220251727104188
0.020454953336156906,5.9,1064000,0.49653977664464366,1.7650228500366212,133,463.8,10.29,0.7682651668787003,294,-0.0025821561642806047,16.0,1.1903180170059204
0.023620931170880793,5.0,1072000,0.5807141975497294,1.9144125735759736,134,456.46,10.25,0.6834801471233368,294,-0.00859457730082795,15.100000000000009,1.1430265176296235
0.02254985717125237,5.0,1080000,0.5229895525266754,1.8525636112689972,135,459.87,10.4,0.7215060353279114,294,-0.0034589700515789447,15.0,1.1731817364692687
0.02754405584651977,5.9,1088000,0.6030421549240964,2.0294329261779787,136,473.39,11.02,0.7075624340772628,294,-0.009713210299960338,18.0,1.1608544653654098
0.02282480102032423,7.0,1096000,0.5748647348527095,1.8661586117744446,137,492.74,11.9,0.7319601410627365,295,-0.004724560008617118,18.10000000000001,1.1605129051208496
0.02145460719242692,6.9,1104000,0.4899351189389714,1.8049889779090882,138,496.3,12.14,0.7327317601442337,295,-0.004177305803641502,19.0,1.190409550666809
0.020033424864523114,7.0,1112000,0.502976255721014,1.7500226449966432,139,501.05,12.07,0.7539196026325226,295,-0.004693664277438074,18.10000000000001,1.1548527109622955
0.025152096590027213,7.0,1120000,0.5893123058716266,1.9518448543548583,140,510.77,12.38,0.693140766620636,295,-0.01266984749934636,18.10000000000001,1.1461347210407258
0.02369217121042311,6.0,1128000,0.556499704237981,1.8902600336074828,141,503.81,12.04,0.7191869145631791,295,-0.007564011758659035,18.0,1.1533275932073592
0.019634643848985434,6.0,1136000,0.48588776388153343,1.7298126411437988,142,487.85,11.31,0.7857893341779709,295,-0.0030220034660305827,17.0,1.1853950500488282
0.020642336644232272,6.0,1144000,0.49348746353280487,1.763590853214264,143,487.16,10.86,0.7586574018001556,295,-0.004155855533463182,16.0,1.1817609572410583
0.022050249530002473,6.0,1152000,0.5155660818232305,1.8355972814559935,144,503.67,11.42,0.7401010781526566,295,-0.008113180242889938,17.10000000000001,1.1745052194595338
0.025053209122270347,6.0,1160000,0.5761096374884938,1.9182018172740936,145,507.2,11.68,0.6938249719142914,295,-0.0025360920990351588,17.10000000000001,1.1863394618034362
0.02184929554350674,7.0,1168000,0.5533829111723165,1.8311587810516357,146,515.95,12.02,0.7280031782388687,295,-0.006988285701850145,18.0,1.1820256555080413
0.02420564867090434,7.0,1176000,0.5810453952161734,1.9155292665958406,147,520.01,12.22,0.7392471486330032,295,-0.004193382120211027,18.10000000000001,1.1607872641086578
0.024465209646150468,8.0,1184000,0.6577187606565844,1.9297683811187745,148,534.05,12.84,0.7081492102146149,295,-0.0068417964213585945,19.0,1.1416501653194429
0.0234287784434855,7.9,1192000,0.635749751099159,1.883461811542511,149,538.71,13.25,0.7250709652900695,295,-0.008690416625013313,20.0,1.1474728870391846
0.023944806568324567,8.0,1200000,0.5986514734512778,1.889299340248108,150,551.93,13.62,0.7278254449367523,295,-0.006330162111553363,20.0,1.1508537554740905
0.02323581543751061,8.0,1208000,0.5924419942539823,1.8739153218269349,151,541.58,13.42,0.7602180844545364,296,-0.008644584347493947,19.10000000000001,1.1669411766529083
0.02583102690987289,8.0,1216000,0.5811331069113176,1.9874422371387481,152,546.64,13.67,0.7423003983497619,296,-0.005502121058525517,20.0,1.1806752610206603
0.02348703476600349,8.0,1224000,0.587451969638694,1.861262840628624,153,535.95,13.5,0.7457993006706238,296,-0.007708471774822101,20.0,1.1554991120100022
0.020703041967935862,8.0,1232000,0.5374537340861031,1.758712295293808,154,534.71,13.43,0.7907088226079941,296,-0.006883626691414974,20.0,1.174066653251648
0.023793483846820892,8.0,1240000,0.6066114049582226,1.8962459206581115,155,532.33,12.88,0.7546586340665817,296,-0.005464218106935732,19.0,1.1642350935935974
0.024410200170241297,8.0,1248000,0.6460532542192623,1.9246203815937042,156,526.41,12.93,0.733786494731903,296,-0.009589600192848593,19.0,1.1127520620822906
0.023811936415731906,8.0,1256000,0.5415789878748597,1.8918151569366455,157,525.1,12.96,0.7447402805089951,296,-0.006148872770281742,19.10000000000001,1.1464429193735122
0.025245393700897692,8.0,1264000,0.5542641417787862,1.9223333287239075,158,533.93,13.34,0.7184497505426407,296,-0.004472885251743719,20.0,1.1827268862724305
0.024991751434281468,8.0,1272000,0.6518720840970649,1.9412056922912597,159,529.56,13.13,0.7430739021301269,296,-0.014906350719102193,20.0,1.1497779947519302
0.022998669524677096,8.0,1280000,0.5478780621645823,1.8538578367233276,160,539.58,13.35,0.7398701596260071,296,-0.003488488730508834,20.200000000000017,1.1549256348609924
0.019471217687241735,8.0,1288000,0.5321286394584746,1.7095270478725433,161,540.25,13.54,0.7711268466711044,296,-0.008409796339692547,20.200000000000017,1.1553229296207428
0.02251235184725374,7.0,1296000,0.5893029346093414,1.835833676457405,162,537.95,13.51,0.7630548340082168,296,-0.0038797465051175093,20.200000000000017,1.1404957592487335
0.022664684327319263,7.0,1304000,0.5503223339042055,1.8590672719478607,163,540.05,13.53,0.7338497966527939,296,-0.00198931286635343,20.0,1.1540785539150238
0.021306628035381435,7.0,1312000,0.5205921980282966,1.8104169535636903,164,539.29,13.37,0.7609156793355942,296,-0.0057560244912747294,20.0,1.139750621318817
0.02405365456826985,7.0,1320000,0.568363669213198,1.9072864437103272,165,541.67,13.77,0.7202389800548553,296,-0.0023416787513997404,21.0,1.1306341290473938
0.026267324611544608,8.0,1328000,0.6569352812505889,1.99371857047081,166,553.18,14.25,0.7175011122226715,296,-0.009534298110957025,21.0,1.1563856208324432
0.02252450636122376,7.9,1336000,0.6163067772176665,1.8477922594547271,167,548.06,14.12,0.7704802948236465,296,-0.012119893517810851,20.10000000000001,1.182555466890335
0.022025430966168644,8.0,1344000,0.5587014712689542,1.8132291686534883,168,543.56,14.09,0.7833640450239181,296,-0.0037578160749399104,19.10000000000001,1.1715577852725982
0.020172160509973766,8.0,1352000,0.5128928790747669,1.7554038548469544,169,543.31,14.24,0.7763966315984726,297,-0.005156971937394701,20.10000000000001,1.1777280128002168
0.02217741895467043,8.9,1360000,0.5472316147610391,1.8224377018213271,170,543.13,14.23,0.7366818523406983,297,-0.005394161965232343,20.10000000000001,1.1648585081100464
0.022607345790602265,9.0,1368000,0.5346680344811066,1.829078533053398,171,558.69,14.83,0.7517357653379441,297,-0.005820196355634835,21.0,1.191492190361023
0.025200480613857507,9.9,1376000,0.62351240569421,1.9559257608652114,172,564.85,14.82,0.721787770986557,297,-0.005249622305855155,21.0,1.127019555568695
0.026662051090970636,9.9,1384000,0.5831942196817347,1.9996891188621522,173,572.01,15.12,0.6832293266057968,297,-0.00885982628995407,22.0,1.1166185426712036
