epoch_idx,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards,fps,policy_entropy,advantage_norm,clip_fraction,policy_loss,PMM:episode_rewards,frames,approx_kl_divergence,episode_length,grad_norm
277,0.003799099339653367,-1.4901161193847656e-08,0.0,127.50000000000021,287,1.6302875511348247,15.96871421933174,0.315966796875,-0.0014782878883124796,56.75,2836480,0.002801062772255136,294.8,0.045053406991675725
278,0.004280646928293663,-1.4901161193847657e-09,0.0,127.50000000000021,287,1.598829308897257,15.968715476989747,0.315380859375,-0.0010998316867699032,55.75,2846720,0.0028222815816093317,294.99,0.04949213489700222
279,0.002625047975483241,1.4156103134155273e-08,0.0,150.0,287,1.5636954732239245,15.968651658296585,0.2920166015625,-0.0012674240806518355,59.5,2856960,0.002738569039001959,298.48,0.04574062247168194
280,0.002634135004216187,7.078051567077636e-09,0.0,102.50000000000021,287,1.602111104130745,15.968617355823516,0.3046630859375,-0.0007955409077112563,49.5,2867200,0.00277220646354408,299.6,0.04748776660611492
281,0.003606962775297018,-1.7136335372924803e-08,0.0,100.0,286,1.6823621034622191,15.968702793121338,0.2693603515625,-0.0004582472787660663,41.5,2877440,0.0023547944497067873,297.78,0.04969024379053181
282,0.004641131493917783,1.1548399925231934e-08,0.0,125.0,286,1.6874789483845234,15.968716692924499,0.321337890625,-0.001703559338056948,49.5,2887680,0.0028330688506684964,302.18,0.04796713156408421
283,0.003684691008885821,-1.1920928955078126e-08,0.0,150.0,286,1.6548652850091456,15.968714070320129,0.281103515625,-0.0007241678096761462,64.25,2897920,0.002544768666228947,303.66,0.04674009870721489
284,0.003042355079757186,-2.868473529815674e-08,0.0,125.0,286,1.6795021690428258,15.96870368719101,0.358349609375,-0.0009015149207698414,60.5,2908160,0.003296165563614295,302.5,0.045393580383536594
285,0.004430629766258676,8.940696716308593e-09,0.0,102.50000000000021,286,1.728598676621914,15.968709576129914,0.3326904296875,-0.0011536491714650766,60.5,2918400,0.0028640041214089253,300.94,0.0485909302946128
286,0.0054683470893905906,1.080334186553955e-08,0.0,125.0,286,1.7389278292655945,15.968713200092315,0.245068359375,-0.0006584744103747652,66.0,2928640,0.002196808887708812,304.86,0.048307394693881914
287,0.010760098464015756,2.9802322387695314e-09,22.500000000000007,227.5000000000002,286,1.7634903334081173,15.968717670440673,0.2821044921875,-0.0014076722465688363,102.0,2938880,0.002268168933835568,316.53,0.05597908779728539
288,0.009726065160248255,-3.5762786865234374e-08,25.0,300.0,286,1.7766959726810456,15.968717646598815,0.244140625,-0.0008023158901778515,137.75,2949120,0.0017772954400129492,328.39,0.055986485671262506
289,0.008005373084597523,1.30385160446167e-08,25.0,277.5000000000002,285,1.7743813067674636,15.96871787905693,0.2653564453125,-0.0012789885957317892,143.5,2959360,0.0020845818471030954,328.12,0.05023967603748175
290,0.007229495813226095,-3.7252902984619143e-10,25.0,275.0,285,1.7195153832435608,15.968717432022094,0.2414306640625,-0.0009926876831741539,148.25,2969600,0.00196999953224406,328.99,0.05246772629332226
291,0.011125501664082549,-1.0058283805847169e-08,47.50000000000001,275.0,285,1.6359802551567555,15.968717670440673,0.2381591796875,-0.001124713736862759,151.0,2979840,0.0019534475765823345,329.12,0.05329096118393415
292,0.00987726847124577,1.1548399925231934e-08,50.0,305.00000000000045,285,1.662287065386772,15.968717736005782,0.210107421875,-0.0012692133939708583,170.25,2990080,0.0014798547661712292,339.01,0.052703445787324756
293,0.011203937533719,-2.1979212760925294e-08,50.0,500.0,285,1.6275766856968403,15.968717694282532,0.20087890625,-0.0009359361021779478,207.0,3000320,0.0014906168916922979,346.35,0.05487534886589683
294,0.007964901076684327,-1.6763806343078613e-08,25.0,380.00000000000045,285,1.6541799269616604,15.96871766448021,0.2260986328125,-0.0010974294687912333,186.5,3010560,0.0017933165404770079,341.42,0.05178580903189561
295,0.009706358710536734,2.2351741790771484e-09,25.0,380.00000000000045,285,1.6808691449463367,15.968717724084854,0.2328125,-0.0009703325002192286,179.0,3020800,0.0018281339179793577,335.83,0.05389958000850138
296,0.008598893917223904,-8.940696716308593e-09,25.0,380.00000000000045,285,1.677711057662964,15.968717646598815,0.3130126953125,-0.0013665529404534027,163.25,3031040,0.0023574184620201778,333.31,0.054445452307666696
297,0.008172715578984935,1.6391277313232423e-08,25.0,430.0000000000004,285,1.657508734613657,15.9687175989151,0.3028076171875,-0.0014703242126415717,170.0,3041280,0.002525243508398489,340.31,0.05296317774938266
298,0.0076250345054631906,-3.241002559661865e-08,25.0,277.5000000000002,284,1.6340560019016266,15.968717479705811,0.2870849609375,-0.0016479609455927857,149.0,3051520,0.0021748637812152084,339.03,0.04979112907860954
299,0.007534410553626003,2.6822090148925782e-08,25.0,250.0,284,1.6171997368335724,15.968716430664063,0.2984619140625,-0.001335284700326156,143.5,3061760,0.0025821981444664743,336.81,0.04791207405818314
300,0.007313618556895563,-1.7136335372924803e-08,25.0,225.0,284,1.6687880389392376,15.968717461824417,0.234814453125,-0.0007859293469664408,121.0,3072000,0.0018127363292364863,328.65,0.05107988873028636
301,0.005217173294659006,1.1175870895385742e-09,0.0,225.0,284,1.7142981447279453,15.96871754527092,0.2922119140625,-0.0011283621519396548,109.5,3082240,0.0022589681782164916,318.96,0.048331941083227685
302,0.006256212841799424,-7.078051567077636e-09,0.0,175.0,284,1.6809822544455528,15.968717521429062,0.2507080078125,-0.0009404480097146006,91.5,3092480,0.0017169254681448365,310.98,0.051909095836601415
303,0.0044844301752107185,-2.7567148208618165e-08,0.0,175.0,284,1.6729975052177906,15.968708884716033,0.3076904296875,-0.0013228519968834008,77.75,3102720,0.0025630987560703034,302.87,0.04651066891222155
304,0.005303472995569792,3.3527612686157227e-09,0.0,175.0,284,1.6042789369821548,15.968713355064391,0.2819091796875,-0.0009763409841980319,78.25,3112960,0.0021755431370081625,309.42,0.04933757570150746
305,0.004701459054695078,4.470348358154297e-09,0.0,150.0,284,1.663835270702839,15.968715226650238,0.20693359375,-0.0007821546510967892,72.0,3123200,0.0017452358623074814,305.89,0.046174861349292516
306,0.005877107216979293,-1.3411045074462891e-08,0.0,202.50000000000023,284,1.6991594418883325,15.968707334995269,0.3034912109375,-0.0011403585449443199,83.25,3133440,0.002247358958084078,309.96,0.04851155425768629
307,0.0060769503021219865,8.568167686462402e-09,0.0,200.0,284,1.7442671820521354,15.968717670440673,0.2126708984375,-0.0008552677652915008,83.25,3143680,0.001578665253134659,308.55,0.050606079170517806
308,0.0038599347973704125,4.097819328308106e-09,0.0,200.0,283,1.7395431041717528,15.968707019090653,0.349755859375,-0.0009449964178202208,77.25,3153920,0.002813166432338221,306.35,0.04637366930165434
309,0.0065404799521274985,3.3527612686157227e-09,0.0,175.0,283,1.753030203282833,15.968717420101166,0.292236328125,-0.0011132540901598986,77.75,3164160,0.0021281687572923145,307.36,0.05188702376676224
310,0.006344095529857441,1.9744038581848144e-08,0.0,200.0,283,1.7532205037772655,15.96871685385704,0.278173828125,-0.001057123537248117,86.75,3174400,0.0022426964727856103,308.42,0.051704215653956775
311,0.005894000286434675,-1.601874828338623e-08,0.0,225.0,283,1.7542930632829665,15.968716353178024,0.3190673828125,-0.0013316451495484216,102.5,3184640,0.002384015615075441,315.54,0.050525640694711584
312,0.0059704256306758905,-2.2351741790771484e-09,0.0,225.0,283,1.7342161655426025,15.968717235326768,0.239453125,-0.0009395811219292227,100.5,3194880,0.0019288081655304268,313.9,0.05063138946400787
313,0.0067465341298323265,2.9802322387695314e-09,25.0,200.0,283,1.7051752425730229,15.968715161085129,0.2708984375,-0.0010430175549117847,98.0,3205120,0.0018015742047822413,318.42,0.05170449461319011
314,0.0057341797607762144,-1.1175870895385742e-08,25.0,200.0,283,1.6968157336115837,15.968701589107514,0.31015625,-0.0008277984903543256,104.25,3215360,0.001964607336219615,320.58,0.05143892287872352
315,0.004395918485988659,0.0,0.0,200.0,283,1.687539253383875,15.968716442584991,0.3450927734375,-0.001102778353379108,97.25,3225600,0.0023214429206973365,317.93,0.04696462976605275
316,0.006673475717161636,2.6077032089233397e-09,0.0,200.0,283,1.666942973434925,15.968717432022094,0.3332275390625,-0.0014539912837790326,99.25,3235840,0.0025143417867667496,315.34,0.04927577629131301
317,0.007897716421820179,-7.078051567077636e-09,0.0,200.0,283,1.648779507726431,15.968716675043106,0.258837890625,-0.0009899580658384367,95.75,3246080,0.0020709962997827345,317.19,0.05008496384639375
318,0.009326591370336246,7.078051567077636e-09,0.0,255.00000000000043,282,1.648614627122879,15.96871775984764,0.1865234375,-0.0008158152835676446,135.5,3256320,0.0014916989765026757,327.13,0.048659808784974834
319,0.007609689232231176,4.8428773880004884e-09,22.500000000000007,305.00000000000045,282,1.6784136086702346,15.96871754527092,0.243359375,-0.0010849530361156212,148.75,3266560,0.001912370331538682,330.91,0.05125200337891865
320,0.006003327623329824,-1.6763806343078613e-08,25.0,357.5000000000007,282,1.6715480238199234,15.968717378377914,0.2445068359375,-0.001161181087445584,147.0,3276800,0.00165609253891148,326.93,0.04788517298901144
321,0.0057445423520221086,3.7252902984619143e-10,25.0,225.0,282,1.571388591080904,15.968717432022094,0.2628662109375,-0.0011334733746480197,113.5,3287040,0.002049379384493477,319.83,0.04606285108343321
322,0.005892207523720572,1.862645149230957e-09,25.0,200.0,282,1.5558179669082164,15.968715971708297,0.273583984375,-0.0011713546049577418,94.5,3297280,0.0021665959450729135,317.77,0.047110506662674405
323,0.010106396702758503,4.470348358154297e-09,25.0,227.5000000000002,282,1.6704490587115288,15.968717098236084,0.2067138671875,-0.0006764673005818622,112.0,3307520,0.0014338263633192128,322.97,0.053180558421461466
324,0.013798419036902487,-8.568167686462402e-09,25.0,302.5000000000002,282,1.6542332343757153,15.968717813491821,0.2002685546875,-0.0008024412840313744,161.5,3317760,0.001588882192845631,331.61,0.055507175020950594
325,0.014548591572383885,2.6077032089233397e-09,47.50000000000001,427.5000000000002,282,1.6686200052499771,15.96871787905693,0.1948974609375,-0.0008042992405535188,221.5,3328000,0.001473653491245841,343.41,0.05803414742482298
326,0.012259842369167018,4.8428773880004884e-09,97.5,452.50000000000017,281,1.7080818392336368,15.968717789649963,0.245166015625,-0.0006156200142868329,254.25,3338240,0.0017361468693934512,356.01,0.05611868476208916
327,0.011353085450718937,-3.725290298461914e-09,75.0,550.0,281,1.7017895042896272,15.968717730045318,0.224169921875,-0.0012360278866253792,262.25,3348480,0.0015600252386121839,357.31,0.05425319346653088
328,0.012922885594889522,6.7055225372314455e-09,72.50000000000001,402.5000000000002,281,1.7044092521071434,15.968717795610427,0.237109375,-0.0012702991458354517,233.5,3358720,0.0015478103875409487,353.8,0.055027053540123126
329,0.012263230789540103,-6.7055225372314455e-09,50.0,380.00000000000045,281,1.703676524758339,15.968717861175538,0.232763671875,-0.0012663609388255282,223.75,3368960,0.0017750018284331758,345.13,0.055209174719688815
330,0.011946353331040882,8.940696716308593e-09,50.0,325.0,281,1.6802075378596784,15.968717712163926,0.2293701171875,-0.0010621961802826263,208.5,3379200,0.0015824836288516053,336.84,0.05399274148179334
331,0.013152147011714988,1.825392246246338e-08,50.0,325.0,281,1.7248744130134583,15.968717730045318,0.245361328125,-0.0008628061092167627,205.75,3389440,0.0017531492953480666,334.35,0.057923752138245375
332,0.013593382253748131,-1.1175870895385742e-08,75.0,350.0,281,1.7548219956457616,15.96871793270111,0.1578125,-0.0004206715184409404,221.75,3399680,0.0010744623897778638,344.6,0.05416185535132767
333,0.013485575591039379,-2.16066837310791e-08,75.0,460.0000000000008,281,1.7430382184684277,15.968717938661575,0.1882080078125,-0.0007604509522934677,247.75,3409920,0.0014104077205274734,353.1,0.054693146276435865
334,0.011159742274776363,-1.7508864402770997e-08,75.0,575.0,281,1.7445247605443002,15.968718069791795,0.1880126953125,-0.0007987629134731833,265.75,3420160,0.0012129696575925663,361.24,0.05365276271168129
335,0.010427644071751275,7.450580596923829e-10,75.0,552.5000000000002,281,1.7698642782866956,15.968717795610427,0.214990234375,-0.0004974102132109693,246.0,3430400,0.0015462970518910879,353.0,0.05392501708726799
336,0.006339675054607597,1.1175870895385742e-08,25.0,427.5000000000002,281,1.7747724123299122,15.968717110157012,0.3359130859375,-0.0012542937489342875,187.25,3440640,0.0024400436537234784,340.04,0.049916469857739
337,0.008372860939061866,4.470348358154297e-09,25.0,327.5000000000002,281,1.7661149226129056,15.96871750354767,0.2360595703125,-0.0008697803514223779,154.0,3450880,0.0016917717273088329,331.51,0.05642852282947316
338,0.008498969261199817,1.0430812835693359e-08,25.0,405.00000000000045,281,1.784098421782255,15.96871730685234,0.3020263671875,-0.0014461466562352143,157.25,3461120,0.0019804459701276756,333.3,0.05577498670711819
339,0.011300036861211993,2.2351741790771484e-09,25.0,450.0,281,1.7586306981742381,15.968717747926712,0.2234619140625,-0.0006671109542367049,185.0,3471360,0.001400809935307734,338.63,0.057252860327183755
340,0.0131580584202311,-1.862645149230957e-09,50.0,452.50000000000017,280,1.717319692671299,15.968717777729035,0.17724609375,-0.0009422377021110151,219.75,3481600,0.0012171458426024628,347.77,0.054592014955343215
341,0.01407831951364642,4.097819328308106e-09,72.50000000000001,355.00000000000045,280,1.6977342277765275,15.96871782541275,0.2319580078125,-0.0010323767601221334,227.5,3491840,0.0014786597480110687,349.07,0.0554639165382648
342,0.013419363700450049,9.313225746154785e-09,100.0,377.5000000000002,280,1.7505684196949005,15.96871771812439,0.1708251953125,-0.0009257070707462845,244.25,3502080,0.001101125895138466,354.04,0.056361665188029195
343,0.011900587946001906,3.7252902984619143e-10,75.0,407.5000000000006,280,1.7615156903862954,15.968717813491821,0.2047119140625,-0.0007650367664609803,245.75,3512320,0.0012562982456074678,353.63,0.056416823287729435
344,0.009212090197615907,1.825392246246338e-08,50.0,525.0,280,1.755803107470274,15.968717730045318,0.249267578125,-0.0012299664889724228,237.25,3522560,0.0015856394692718822,352.24,0.053511528137509944
345,0.01139508883097733,6.7055225372314455e-09,50.0,527.5000000000002,280,1.728130354732275,15.96871770620346,0.2345458984375,-0.0009767253301106392,227.0,3532800,0.0014616616870910093,344.91,0.05555311249302054
346,0.009139889292418957,-3.874301910400391e-08,50.0,475.0,280,1.7459144748747348,15.968717634677887,0.243701171875,-0.0008576042480854084,199.25,3543040,0.0017016041446993313,341.28,0.05544931633364769
347,0.009579441335426963,-9.685754776000977e-09,50.0,300.0,280,1.6743628166615963,15.968717616796493,0.2841796875,-0.0015523235204454977,177.0,3553280,0.0017466405226798543,336.53,0.05474604273362791
348,0.00897628868715401,-1.564621925354004e-08,25.0,275.0,280,1.6230522885918617,15.968717688322068,0.2022216796875,-0.0008429187309957342,147.75,3563520,0.0012574847028076874,333.28,0.05264255258006878
349,0.008553426287107868,7.450580596923829e-10,25.0,275.0,280,1.6114195458590985,15.96871737241745,0.267138671875,-0.000772236444754526,150.5,3573760,0.0017669382952021806,334.84,0.05349918994518935
350,0.008271410039947113,-7.450580596923829e-10,25.0,250.0,280,1.6448384724557399,15.96871709227562,0.1969482421875,-0.0006993912436882965,133.5,3584000,0.0015886819635255733,329.62,0.05083743331102675
351,0.008383789020444964,4.097819328308106e-09,25.0,275.0,280,1.6730664789676666,15.968717485666275,0.2698974609375,-0.001523813244784833,142.75,3594240,0.0015684001314411945,334.05,0.05346108594355081
352,0.008666777467442443,1.9744038581848144e-08,25.0,252.50000000000023,279,1.6316031344234943,15.968717610836029,0.269873046875,-0.0011658652623737,130.0,3604480,0.001795618038113389,329.12,0.05428436044251531
353,0.006234834959604996,6.7055225372314455e-09,25.0,277.5000000000002,279,1.6340873301029206,15.968717241287232,0.2625732421875,-0.0009454685823584441,140.0,3614720,0.0016678205194693874,329.5,0.05041384524684282
354,0.007903916303621372,3.725290298461914e-09,25.0,252.50000000000023,279,1.6730190739035606,15.968717765808105,0.2552490234375,-0.000984343655363773,129.75,3624960,0.0017277816622993214,328.66,0.0525824537539611
355,0.006687795133393593,-1.7508864402770997e-08,25.0,230.0000000000004,279,1.6654282085597516,15.968717420101166,0.21259765625,-0.00043068753839179406,133.0,3635200,0.0013740986985681047,331.78,0.04956272809161138
356,0.00638337350646907,1.0058283805847169e-08,22.500000000000007,225.0,279,1.675346989184618,15.968717449903489,0.2500244140625,-0.0009184100576021592,113.25,3645440,0.0017151868882024246,328.37,0.050434939607022486
357,0.005801953794389192,0.0,0.0,202.50000000000023,279,1.6834563799202442,15.968717402219772,0.2623291015625,-0.0009349932115583215,104.5,3655680,0.0017516353877823575,323.57,0.04971060400792689
358,0.004261199360310286,-8.195638656616212e-09,0.0,175.0,279,1.6803438238799573,15.968714439868927,0.263134765625,-0.0007359703609836288,88.5,3665920,0.0017191374471394738,314.12,0.046528658926068736
359,0.007025107420201948,-2.3469328880310058e-08,0.0,175.0,279,1.7146245777606963,15.968717300891877,0.2760009765625,-0.0011456344844191335,93.0,3676160,0.0018924759413096125,311.66,0.049276106192076424
360,0.009096128540204518,8.568167686462402e-09,0.0,252.50000000000023,279,1.6698157586157323,15.968717670440673,0.2228271484375,-0.0006193302855535876,117.75,3686400,0.0018723116511978333,323.28,0.050571684973500654
361,0.008317666353832465,-3.7252902984619143e-10,25.0,375.0,279,1.6662592522799968,15.968717604875565,0.2325439453125,-0.0008745269478822593,149.0,3696640,0.0014582458791551288,334.63,0.04828444230540556
362,0.0047366001864531885,-1.30385160446167e-08,25.0,402.5000000000002,279,1.6635418266057969,15.968707954883575,0.301025390625,-0.0010356462425988866,154.0,3706880,0.0021934867680272418,335.64,0.04801803988394184
363,0.005282757960003437,-7.450580596923828e-09,0.0,202.50000000000023,279,1.6933204114437104,15.96871713399887,0.2869873046875,-0.0009513936107396148,116.25,3717120,0.0019311044874029903,320.54,0.0486293365949145
364,0.006905732069759552,1.1175870895385742e-08,0.0,200.0,279,1.6344393521547318,15.968716913461686,0.2669677734375,-0.0009077069018530893,96.25,3727360,0.0017329692502016769,315.82,0.04845647024643642
365,0.007924136106885271,-3.3527612686157227e-09,0.0,202.50000000000023,278,1.5910194918513298,15.968717473745347,0.2360595703125,-0.0010724349727752268,104.5,3737600,0.0017737870180781102,319.76,0.04669121354273379
366,0.01016509993805812,-1.1175870895385742e-09,25.0,300.0,278,1.6371829330921173,15.96871771812439,0.24423828125,-0.0010750913872470847,140.25,3747840,0.0014895825559420929,338.12,0.053793240103852266
367,0.007176870440980565,3.3527612686157227e-09,25.0,300.0,278,1.6392987847328186,15.968717378377914,0.259765625,-0.0013263837656268152,155.0,3758080,0.0015138480401674314,335.47,0.053492251096079434
368,0.006861535806183383,-1.7136335372924803e-08,25.0,300.0,278,1.5202792160212995,15.968717509508133,0.2131591796875,-0.0008361294112546602,142.5,3768320,0.0012974572255217253,330.39,0.048753771876921995
369,0.007832192797286553,-6.332993507385254e-09,0.0,300.0,278,1.6109238654375075,15.968717515468597,0.25810546875,-0.0007434132177877473,124.0,3778560,0.0016119031439870922,316.27,0.048975482840559616
370,0.00709180951853341,1.2293457984924316e-08,25.0,250.0,278,1.6106074079871178,15.9687175989151,0.206591796875,-0.0003538561228197068,121.75,3788800,0.001261581959954583,318.58,0.05222922961118159
371,0.006821850628602988,-1.4901161193847657e-09,25.0,300.0,278,1.5686830073595046,15.968717485666275,0.2551513671875,-0.0009428277115148375,131.5,3799040,0.0015741521426832605,322.62,0.05292411521928157
372,0.0056878347145158156,-3.3527612686157227e-09,25.0,250.0,278,1.5832590252161025,15.96871550679207,0.2322265625,-0.0008982543877209537,116.0,3809280,0.001409875836424135,317.01,0.0497001537121032
373,0.007273405179876136,8.940696716308593e-09,25.0,227.5000000000002,278,1.637152011692524,15.968717396259308,0.312744140625,-0.0011753443257475737,107.5,3819520,0.002092194275812176,314.98,0.04969910629373403
374,0.008455703467370767,4.8428773880004884e-09,25.0,255.00000000000043,278,1.6403243668377399,15.968717807531357,0.2376708984375,-0.0009243098927981918,119.25,3829760,0.0013690864357499776,318.06,0.05331867987068421
375,0.010067876595712733,-8.195638656616212e-09,25.0,455.0000000000004,278,1.713753429800272,15.968717634677887,0.230419921875,-0.0007444246177328751,166.25,3840000,0.001590416904690528,334.78,0.051998701168008685
376,0.008357393632104504,1.899898052215576e-08,25.0,502.5000000000002,278,1.6665977217257022,15.968717831373215,0.26181640625,-0.0014208572825737064,174.75,3850240,0.0014520743300408868,337.74,0.05384333697235486
377,0.012690428242785856,3.7252902984619143e-10,47.50000000000001,355.00000000000045,278,1.6071362726390361,15.968717813491821,0.2161865234375,-0.0012400252900988562,189.25,3860480,0.0012436299791204418,344.52,0.057875578690951016
378,0.009031393533405208,-2.9802322387695314e-09,25.0,327.5000000000002,278,1.6087091535329818,15.968717753887177,0.271728515625,-0.0012704568038316212,179.75,3870720,0.0015638099893493518,339.12,0.05443277026268982
379,0.007521806374630557,6.332993507385254e-09,47.50000000000001,302.5000000000002,278,1.592904008924961,15.968704575300217,0.2406982421875,-0.0009736961328599136,167.5,3880960,0.0015437176810507935,332.9,0.050020847496728374
380,0.009773149065949838,-1.3411045074462891e-08,25.0,355.00000000000045,277,1.5790732473134994,15.968717658519745,0.19765625,-0.0005485350615344941,162.0,3891200,0.0013605572753192519,331.75,0.04966043836955923
381,0.007153004601786961,-1.862645149230957e-09,47.50000000000001,250.0,277,1.5842424623668194,15.968717223405838,0.288671875,-0.000920587014479679,137.75,3901440,0.00207680494423812,327.82,0.055238891430990034
382,0.005329141433833229,-3.725290298461914e-09,0.0,260.00000000000085,277,1.582917483150959,15.968712413311005,0.262158203125,-0.0010626954324834514,128.25,3911680,0.001621877144796713,322.59,0.04897360356455786
383,0.005867312476476627,-7.078051567077636e-09,0.0,255.00000000000043,277,1.5932268798351288,15.968716818094254,0.3072509765625,-0.0013028738670982421,114.0,3921920,0.0020171198073228426,315.09,0.04567593644402784
384,0.005222815322804308,1.7881393432617187e-08,0.0,250.0,277,1.603227584809065,15.968716299533844,0.2083251953125,-0.0003972171092755161,97.75,3932160,0.0012962634816233276,309.58,0.04665097787480036
385,0.007413062164368966,-2.123415470123291e-08,0.0,205.00000000000043,277,1.5797662749886512,15.968717336654663,0.2580810546875,-0.0008572615386583493,104.5,3942400,0.0014775790425574087,316.51,0.04960746054075118
386,0.006440427779170932,-8.940696716308593e-09,0.0,200.0,277,1.5871963933110238,15.968715620040893,0.25634765625,-0.0009281346214265795,99.75,3952640,0.001614335818555901,316.44,0.047477436700833105
387,0.004877029884369222,-2.9802322387695314e-09,0.0,250.0,277,1.5246848434209823,15.96871542930603,0.2440185546875,-0.0005666555902280379,113.25,3962880,0.0020930815194333263,321.99,0.04319834612521305
388,0.005416721242499989,1.4156103134155273e-08,0.0,200.0,277,1.5424185141921043,15.968716901540756,0.2304443359375,-0.0009333189507742645,93.5,3973120,0.0017491824435865056,314.81,0.04182048788100969
389,0.006635968744831189,1.899898052215576e-08,0.0,200.0,277,1.634577964246273,15.968716901540756,0.2724365234375,-0.0005840293022629339,96.75,3983360,0.0018711075560020162,317.02,0.05017215860453404
390,0.009073571616318077,-7.078051567077636e-09,22.500000000000007,225.0,277,1.6959970064461232,15.968717569112778,0.2526611328125,-0.0007865071223932318,107.5,3993600,0.0016291130026729662,321.93,0.051338536488569377
391,0.00832764040242182,8.940696716308593e-09,25.0,277.5000000000002,277,1.692192217707634,15.968717575073242,0.2517578125,-0.0008207051214412786,135.5,4003840,0.001419399188097259,333.16,0.05264562859592188
392,0.00856625518117653,1.1920928955078126e-08,25.0,277.5000000000002,277,1.706682189553976,15.968717622756959,0.2271240234375,-0.0005340316307410831,147.75,4014080,0.0012982933551199949,333.63,0.053218799972218164
393,0.01001733989596687,-1.4901161193847657e-09,47.50000000000001,425.0,277,1.6630805112421512,15.968717616796493,0.239990234375,-0.0008121269536786712,172.25,4024320,0.0015478507458112744,340.4,0.05446593572899115
394,0.00898638087968493,1.3783574104309083e-08,47.50000000000001,452.50000000000017,277,1.635138213634491,15.968717527389526,0.228857421875,-0.0006029644464433659,170.0,4034560,0.0013853214392611334,333.38,0.051236736748486555
395,0.008028596779331565,-1.1920928955078126e-08,25.0,312.5000000000011,276,1.6137668117880821,15.968717908859253,0.2718017578125,-0.0008914182610169519,166.0,4044800,0.0014627171969436858,331.18,0.05453506632571561
396,0.007048797892866787,-4.097819328308106e-09,22.500000000000007,252.50000000000023,276,1.6420279316604138,15.96871749162674,0.2038330078125,-0.0006033921396010556,134.5,4055040,0.001313512730339994,321.63,0.0500410507025991
397,0.008025213756354788,2.0489096641540527e-08,25.0,250.0,276,1.6277963131666184,15.968717408180236,0.23486328125,-0.0010790878674015402,131.25,4065280,0.0014720934944904228,325.15,0.051372973800134725
398,0.010266840184340254,1.4528632164001465e-08,25.0,250.0,276,1.6556131660938262,15.96871783733368,0.203173828125,-0.0007711313890467863,138.75,4075520,0.0011811604968499979,333.51,0.053204524259236594
399,0.008394060081991483,-2.9802322387695314e-09,25.0,360.0000000000009,276,1.65449525937438,15.968717712163926,0.2596435546875,-0.0009259664308046922,160.5,4085760,0.001435020471495818,338.56,0.053027376631208725
400,0.007957596387336707,-6.332993507385254e-09,25.0,327.5000000000002,276,1.6588223226368428,15.968717765808105,0.24599609375,-0.0010499634998268447,156.75,4096000,0.0014058903543855195,333.7,0.05076119039947045
401,0.007251576143835337,-7.078051567077636e-09,25.0,427.5000000000002,276,1.6977849788963795,15.968717408180236,0.28642578125,-0.0006528754580358509,148.75,4106240,0.0018721188777249154,326.91,0.05487269344838878
402,0.006280479293081953,1.564621925354004e-08,22.500000000000007,250.0,276,1.7386344514787198,15.968717294931412,0.262353515625,-0.0006463546211307403,125.0,4116480,0.0015611929089061505,317.22,0.05247942878113902
403,0.004261913997693512,5.960464477539063e-09,0.0,330.0000000000004,276,1.7179464019834996,15.968711662292481,0.307275390625,-0.0008377155572816264,112.75,4126720,0.0017313250102404254,312.4,0.048681984333016584
404,0.004742323703581875,-8.940696716308593e-09,0.0,235.00000000000085,276,1.6713401526212692,15.968701761960983,0.30703125,-0.0006918540897459024,98.0,4136960,0.0016994422036304968,305.8,0.0493138262248903
405,0.007190273227388388,-1.0430812835693359e-08,0.0,225.0,276,1.6339522801339625,15.968717640638351,0.244189453125,-0.0008133644971167087,92.25,4147200,0.001426744825923265,311.09,0.0486936732229051
406,0.006994924224227361,4.470348358154297e-09,0.0,225.0,276,1.6500185646116734,15.96871691942215,0.2834716796875,-0.0008946137852035463,106.25,4157440,0.0016012583882798026,315.82,0.05234934743636864
407,0.007300475100237236,8.568167686462402e-09,25.0,250.0,276,1.6297817327082158,15.96871754527092,0.260693359375,-0.0006980746038607322,116.0,4167680,0.0016660999035707392,322.11,0.05162197300377035
408,0.007646915702855495,-7.450580596923828e-09,25.0,252.50000000000023,276,1.6124741770327091,15.96871721148491,0.2243896484375,-0.000640826411836315,124.5,4177920,0.0013632994424995104,322.7,0.056671104243232
409,0.004869503176911394,-7.078051567077636e-09,22.500000000000007,227.5000000000002,276,1.6047117784619331,15.968715816736221,0.2336181640625,-0.0007105369710188825,108.0,4188160,0.001301351786017335,317.55,0.04798635890636417
410,0.005585455314235333,-8.568167686462402e-09,0.0,200.0,276,1.5776816561818123,15.968717312812805,0.2605224609375,-0.0010319923640054185,97.0,4198400,0.0015718901054167845,312.01,0.050428763713282
411,0.006750592305434111,-1.3411045074462891e-08,0.0,177.50000000000023,276,1.6183140203356743,15.968717753887177,0.2840576171875,-0.0012697434140136465,87.25,4208640,0.0014965312510923923,307.55,0.05000515513168148
412,0.005671887141630805,-7.450580596923828e-09,0.0,200.0,276,1.6216665610671044,15.968714869022369,0.26962890625,-0.0010575142525340198,95.5,4218880,0.0016205263986307727,308.85,0.051257931113536104
413,0.006139770151366975,6.7055225372314455e-09,0.0,202.50000000000023,275,1.6565880663692951,15.96871737241745,0.3027587890625,-0.0009950633320841007,99.5,4229120,0.0016671835554120662,308.37,0.05060708956472776
