explained_variance,P09:episode_rewards,fps,epoch_idx,grad_norm,policy_gradient_loss,PMM:episode_rewards,policy_loss,q_loss,avg_q_selected,policy_gradient_bias_correction,rollout_prob_std,policy_entropy,advantage_norm,frames,P01:episode_rewards,episode_length,model_prob_std,avg_q_retraced
-14.91624755859375,0.0,342,11,0.0007477048998918982,-1.949115386613206e-05,0.0,-1.949115386613206e-05,3.1235154930679223e-06,0.0013819153425477756,0.0,0.001461433899627688,2.1971255938212075,0.013576948239157597,79200,0.0,3324.8333333333335,0.0014614338918666665,0.0013506951057934203
-55.302596187591554,0.0,351,12,0.00022645685984985098,-2.6107889786312436e-05,0.0,-2.6107889786312436e-05,1.0389535968139776e-06,0.0001684026035225846,0.0,0.00043894216845122476,2.197209445635478,0.004215912202683588,86400,0.0,3324.9166666666665,0.00043894218494339534,0.00016456984258184093
-61.39836281140645,0.0,360,13,0.0005496024851551248,-2.8864648198142123e-06,0.0,-2.8864648198142123e-06,1.6571932159574014e-06,0.0001550445279159855,0.0,0.0005744217070362841,2.197199026743571,0.0037934830334658423,93600,0.0,3324.9166666666665,0.0005744217060661565,0.00015299198388068664
-40.83970633347829,0.0,368,14,0.0004606409044689465,7.573473226329952e-07,0.0,7.573473226329952e-07,1.2358528948652748e-06,2.5437523784906565e-05,0.0,0.000447661027040643,2.197209660212199,0.0052127489742512505,100800,0.0,3324.9166666666665,0.0004476610187945577,3.8829692311992406e-05
-13.358771689732869,0.0,375,15,0.0005660933124357287,-1.2479469351471077e-05,0.0,-1.2479469351471077e-05,2.136829399053871e-06,0.0006134321869467385,0.0,0.001180278727163871,2.1971639235814413,0.011152396878848473,108000,0.0,3324.9166666666665,0.0011802787116418282,0.0006682272561495968
-51.56688194274902,0.0,382,16,0.00021262240980559,3.6229797965840286e-06,0.0,3.6229797965840286e-06,6.506130574734925e-07,1.5386938199905367e-05,0.0,0.00044589278647132836,2.197208015124003,0.0040948216803371905,115200,0.0,3324.9166666666665,0.0004458927840460092,2.932131489311966e-05
-13.06358258953801,0.0,384,17,0.00045592877116014803,-2.1634542434974914e-05,0.0,-2.1634542434974914e-05,1.5475729416230012e-06,0.0004411240423792512,0.0,0.0015638646661262667,2.197178013829327,0.009663002642657532,122400,0.0,3324.6388888888887,0.001000085970611378,0.0004304182678982542
-12.181375279650487,0.0,381,18,0.00022236094511351924,1.6961186393798391e-06,0.0,1.6961186393798391e-06,5.293511186652779e-07,-6.37647459264284e-05,0.0,0.002293792646456236,2.1972142718803314,0.004875345248699733,129600,0.0,3324.6388888888887,0.0004387200045485293,-5.6474791754617315e-05
-19.75461624320537,0.0,381,19,0.00020382819404917902,1.4570083646271149e-06,0.0,1.4570083646271149e-06,5.125274965394432e-07,-0.00010236311561594368,0.0,0.0026935904407347877,2.1972163482002482,0.004413202428705522,136800,0.0,3324.6388888888887,0.00042257384624261047,-0.00010029984962462095
-14.316873454475212,0.0,379,20,0.00015678965722322488,3.0336515288944433e-06,0.0,3.0336515288944433e-06,3.029902785497048e-07,-0.0001741612599549366,0.0,0.002386807568299056,2.1972184465991123,0.003875771146392383,144000,0.0,3324.6388888888887,0.00035215022012207125,-0.000170855077897375
-19.856539639433226,0.0,378,21,0.00013478515176453551,3.6503020655504484e-06,0.0,3.6503020655504484e-06,2.5442732656692675e-07,-0.0001925204299773069,0.0,0.0022538829532498666,2.197218927397299,0.0036679110715178665,151200,0.0,3324.6388888888887,0.00033358666458615697,-0.00018729988394658936
-15.540303163362875,0.0,377,22,0.00013801067662179244,4.807930583121255e-06,0.0,4.807930583121255e-06,2.3706383863043525e-07,-0.00018379225839206057,0.0,0.002047328134039494,2.197219231876116,0.0038537869094626147,158400,0.0,3324.6388888888887,0.00032799769798498715,-0.00017732881573328274
-24.67203198966956,0.0,375,23,0.00011981559532994686,3.7087949594555004e-06,0.0,3.7087949594555004e-06,1.9511134562637188e-07,-0.0002024123738704179,0.0,0.0023146859404678073,2.197220733047908,0.0032678685023398066,165600,0.0,3324.5833333333335,0.00026627129090008,-0.00019716180731127927
-19.791574519976734,0.0,374,24,0.0001038141914189858,4.400118071437137e-06,0.0,4.400118071437137e-06,2.0656817113060482e-07,-0.000226168061602486,0.0,0.0020563740779509375,2.197221280459374,0.002663932465501213,172800,0.0,3324.5833333333335,0.0002564704131949232,-0.0002285896638002466
-65.14404764263719,0.0,373,25,0.00010402205204496884,4.6295657297852675e-06,0.0,4.6295657297852675e-06,1.8830367449201245e-07,-0.00023057571646021975,0.0,0.0014940160426862538,2.1972217593811174,0.002657144207232368,180000,0.0,3324.5833333333335,0.00022601106349444432,-0.0002311665885052342
-23.16715363078417,0.0,372,26,9.510678988781227e-05,3.374139917498869e-06,0.0,3.374139917498869e-06,1.8874465300751403e-07,-0.00020958804198904058,0.0,0.001984177597126541,2.1972215057007105,0.002894272955049733,187200,0.0,3324.5833333333335,0.0002548060947144356,-0.00020989929701785597
-327.79534808847643,0.0,371,27,6.12134049116816e-05,6.103028837068838e-06,0.0,6.103028837068838e-06,8.555979739183119e-08,-0.00022625085524793128,0.0,0.0014649866079694876,2.197223003525582,0.0020395066336329495,194400,0.0,3324.5833333333335,0.00017757922896216482,-0.00022449878293541372
-176.8603227378609,0.0,371,28,7.422073893267627e-05,5.3494936949005235e-06,0.0,5.3494936949005235e-06,1.2167579147310381e-07,-0.00020391755725892145,0.0,0.002062885192387353,2.197222212499412,0.0024837749273284174,201600,0.0,3324.4,0.000217390012613775,-0.00020240539521471383
-40.46739243290124,0.0,370,29,6.528951634618264e-05,5.4820483949190276e-06,0.0,5.4820483949190276e-06,1.231252263545417e-07,-0.0002243169080117038,0.0,0.001626030986986133,2.1972231604242736,0.0020078974882518927,208800,0.0,3324.4,0.0001637788540348946,-0.00022275637024178664
-70.88611907523776,0.0,369,30,7.697039080022783e-05,5.454927237521483e-06,0.0,5.454927237521483e-06,1.2212917151965464e-07,-0.0002565492069233086,0.0,0.001420159142106145,2.1972225349479255,0.002084564724001601,216000,0.0,3324.4,0.00019200250903604824,-0.00025413538500346016
-248.67680150296954,0.0,369,31,5.2640693909171664e-05,4.672798551597326e-06,0.0,4.672798551597326e-06,7.618431443358353e-08,-0.00021712892722187835,0.0,0.0016977420981485979,2.197223363717397,0.0018193331347622066,223200,0.0,3324.4,0.00015920073688946668,-0.00021702815415506298
-782.37631262157,0.0,368,32,6.070420126714584e-05,4.464911316892874e-06,0.0,4.464911316892874e-06,8.665636969923895e-08,-0.00021346322939482182,0.0,0.0012289506033225518,2.1972230952063563,0.002054543758580015,230400,0.0,3324.4,0.00017308191982272873,-0.00021051011048911803
-685.5144057514933,0.0,368,33,5.5784084644227045e-05,3.986313025240493e-06,0.0,3.986313025240493e-06,8.90816018754636e-08,-0.00019976186986385734,0.0,0.0014731008799891776,2.1972231578637684,0.0020426868198433474,237600,0.0,3324.4,0.00017318342810302141,-0.00020271599952037726
-479.916964353366,0.0,366,34,4.518804636758004e-05,4.641395869944672e-06,0.0,4.641395869944672e-06,6.290975863158344e-08,-0.0002080851889070657,0.0,0.00164526340828417,2.197223391150155,0.0016536533527640046,244800,0.0,3324.5,0.00015275784807571984,-0.00020241033926969956
-454.83622005381284,0.0,366,35,5.939749602663547e-05,5.212571580656762e-06,0.0,5.212571580656762e-06,7.725239030596775e-08,-0.00023192535624051713,0.0,0.0012581339763691986,2.1972232249647226,0.0017043995855705624,252000,0.0,3324.5,0.0001572177275478699,-0.00022722703000562476
-784.7650690721991,0.0,365,36,4.916396025806356e-05,5.2452215444644845e-06,0.0,5.2452215444644845e-06,6.356195528921668e-08,-0.00020915279577156837,0.0,0.0015477061588175787,2.1972236826117078,0.001593170663058666,259200,0.0,3324.5,0.00013605474978434692,-0.0002042979845645916
-148.55480347631297,0.0,364,37,4.481653299833964e-05,3.936926225660872e-06,0.0,3.936926225660872e-06,4.976913430153863e-08,-0.00018796097343009728,0.0,0.0015946374327343116,2.197223524554754,0.0017055400176879496,266400,0.0,3324.5,0.0001465689202273318,-0.00018569790462679816
-1224.148694898683,0.0,363,38,4.621439843986112e-05,3.836369846139008e-06,0.0,3.836369846139008e-06,6.275590303982454e-08,-0.0001830250134640706,0.0,0.0012744381164004628,2.197223992011419,0.0015670202691813284,273600,0.0,3324.5,0.00012375992949749078,-0.000181580888395192
-259.6363236928649,0.0,362,39,4.436008754966739e-05,3.322087381551631e-06,0.0,3.322087381551631e-06,6.283447526319138e-08,-0.00017255223330057417,0.0,0.0014882105887139166,2.197223459283511,0.001801576926518753,280800,0.0,3324.5833333333335,0.00016007209462807782,-0.0001676246660688429
-1141.3262769902701,0.0,361,40,3.3056494443736723e-05,4.2578620482940135e-06,0.0,4.2578620482940135e-06,5.1662746640043475e-08,-0.00016890228232539827,0.0,0.0013517798758271157,2.1972242431918145,0.0012219424617700989,288000,0.0,3324.5833333333335,0.00010588324285884178,-0.0001698242627856536
-173.66728779510848,0.0,361,41,6.0551713439521494e-05,4.28686184848617e-06,0.0,4.28686184848617e-06,8.162082610078661e-08,-0.0002038057169045801,0.0,0.0012150884549659428,2.1972231995397147,0.0016679497450702852,295200,0.0,3324.5833333333335,0.00015270154891440475,-0.00020208357576819482
-938.3725377514311,0.0,360,42,3.3767981601882416e-05,3.5668672005118444e-06,0.0,3.5668672005118444e-06,3.618365841637172e-08,-0.00017140158532552604,0.0,0.0012449509945463312,2.1972241701524724,0.001284725388088802,302400,0.0,3324.5833333333335,0.0001106430362859067,-0.00016941159072938187
-606.5648294550937,0.0,360,43,3.20816823570761e-05,4.0995183312133125e-06,0.0,4.0995183312133125e-06,4.449795896675129e-08,-0.0001634286015628493,0.0,0.0014193579290204502,2.1972240918307078,0.0013456558111483033,309600,0.0,3324.5833333333335,0.00011846788388618099,-0.00016093849107872096
-685.6185556688007,0.0,359,44,3.6444245037035e-05,3.4503610383526867e-06,0.0,3.4503610383526867e-06,4.3851637726671764e-08,-0.00015849582680746885,0.0,0.001485393434661919,2.1972239631099044,0.0014957190323475853,316800,0.0,3324.5833333333335,0.0001235357216833662,-0.000154820407267873
-1023.6134170333779,0.0,359,45,2.6912638523924282e-05,3.88010561953441e-06,0.0,3.88010561953441e-06,3.251551102724162e-08,-0.00015122300228973643,0.0,0.0011315067335856527,2.197224230879829,0.0011919935204001116,324000,0.0,3324.65625,0.00010651107245016937,-0.00014516753452375675
-859.1039960023335,0.0,358,46,3.501683314313801e-05,2.855439032748518e-06,0.0,2.855439032748518e-06,4.310667985090395e-08,-0.0001540960370408674,0.0,0.001239636847285582,2.197224134632519,0.001180009275567644,331200,0.0,3324.65625,0.00011124936931263082,-0.00015347900220178185
-852.1464638787457,0.0,358,47,4.3517974111110836e-05,4.179285606353586e-06,0.0,4.179285606353586e-06,8.113773192542755e-08,-0.00015170213820095101,0.0,0.0013229122347285318,2.197224017931865,0.0013860255807040262,338400,0.0,3324.65625,0.00011077808072035949,-0.0001528193309457135
-290.2600870407827,0.0,358,48,2.6037262723498086e-05,3.453574456535331e-06,0.0,3.453574456535331e-06,3.116206963586578e-08,-0.00013819830542339116,0.0,0.000984110068878466,2.197224320942763,0.001244345141321227,345600,0.0,3324.65625,0.000107467164450452,-0.00013518793399810048
-1272.510246775781,0.0,357,49,2.7338916599728133e-05,2.9076023943998295e-06,0.0,2.9076023943998295e-06,3.13338479761323e-08,-0.00013667269909193336,0.0,0.0011588495051413309,2.197224491617036,0.0011005736871826835,352800,0.0,3324.65625,9.614857317935744e-05,-0.00013329018505106753
-216.76923142592113,0.0,356,50,2.7246391581438546e-05,2.975984409065744e-06,0.0,2.975984409065744e-06,3.520746627900694e-08,-0.00012074919672915119,0.0,0.0013985345067552646,2.197224224525154,0.001311303480608292,360000,0.0,3324.69,0.00011655523213063787,-0.00011667625668359934
-1675.0657002380033,0.0,356,51,2.195955930812152e-05,2.9066668537592236e-06,0.0,2.9066668537592236e-06,2.5835400356719407e-08,-0.00011856775644614743,0.0,0.0010761339405272344,2.197224704279471,0.000931019365982316,367200,0.0,3324.69,8.050132427763821e-05,-0.00011619459403254229
-145.51818999137828,0.0,355,52,4.048264405121951e-05,3.17138745595762e-06,0.0,3.17138745595762e-06,4.6720231172057784e-08,-0.00012577380190575564,0.0,0.001070561051293952,2.1972240336988333,0.0013404095295318354,374400,0.0,3324.69,0.00011901080927104911,-0.00012278619042349636
-1432.835512689601,0.0,355,53,1.9204695151962338e-05,3.109964576801206e-06,0.0,3.109964576801206e-06,2.0321657670698133e-08,-0.00010727230032691737,0.0,0.0009301625784038903,2.1972247159197216,0.0008801979524747924,381600,0.0,3324.69,7.878841680879366e-05,-0.00010263017670266983
-506.1559936736974,0.0,355,54,2.6060365249444735e-05,1.979139941726597e-06,0.0,1.979139941726597e-06,3.099624521561684e-08,-9.450233229688905e-05,0.0,0.0013390079843048582,2.197224368017818,0.001230500074525769,388800,0.0,3324.69,0.00010576016664792464,-9.435085853034425e-05
-756.3157383398594,0.0,354,55,2.4690303435368072e-05,1.9865370295929234e-06,0.0,1.9865370295929234e-06,2.6638399536657846e-08,-9.717981392477378e-05,0.0,0.0010375539379673688,2.1972245546465827,0.0011260850198969198,396000,0.0,3324.69,9.42883054634667e-05,-9.595997047250015e-05
-1130.8046892706852,0.0,354,56,2.5605348442946327e-05,1.6547934246438207e-06,0.0,1.6547934246438207e-06,2.7972278672694416e-08,-9.083545599058091e-05,0.0,0.0009485857019213503,2.197224486489144,0.0011324855212551748,403200,0.0,3324.71,9.45026866903359e-05,-9.043814200032058e-05
-1173.2116747800321,0.0,353,57,2.125535124598644e-05,1.9312376790838116e-06,0.0,1.9312376790838116e-06,2.8002174006435664e-08,-9.810522685935241e-05,0.0,0.0010452789659418143,2.1972246760224534,0.0008115608045452627,410400,0.0,3324.71,7.752247815179068e-05,-9.701173352079912e-05
-646.8033340945856,0.0,353,58,2.9058639965078623e-05,1.865103361791308e-06,0.0,1.865103361791308e-06,3.16389413419367e-08,-9.240123031602745e-05,0.0,0.0008529305389273514,2.197224500125678,0.0010881586387539582,417600,0.0,3324.71,9.280424153874545e-05,-9.142904848149987e-05
-542.1306235733801,0.0,352,59,1.985872472039095e-05,1.7461827411452268e-06,0.0,1.7461827411452268e-06,1.8521269195509386e-08,-8.060363950530051e-05,0.0,0.0009115235580655895,2.197224774587722,0.0009961124325773005,424800,0.0,3324.71,8.515684430772871e-05,-7.829431248302128e-05
-1216.2894510690087,0.0,352,60,2.2887761115933167e-05,1.7834794340756929e-06,0.0,1.7834794340756929e-06,2.2853678100172555e-08,-7.72711887851587e-05,0.0,0.0008743006783599964,2.1972247275378964,0.0009458407702440953,432000,0.0,3324.71,8.400559312825688e-05,-7.621526625255698e-05
-91.97211347752149,0.0,351,61,2.2659347568342066e-05,1.3774564991170043e-06,0.0,1.3774564991170043e-06,2.3648349829626182e-08,-6.894255824623283e-05,0.0,0.0009719868084186033,2.197224547645402,0.0011244188271887522,439200,0.0,3324.74,9.599278380190097e-05,-6.864612529377622e-05
-1657.39637515724,0.0,350,62,1.588823206512866e-05,1.4584499919845702e-06,0.0,1.4584499919845702e-06,1.463696332801011e-08,-7.423720670433471e-05,0.0,0.0010352799855160065,2.197224934236713,0.0007320755339813249,446400,0.0,3324.74,6.376066159838029e-05,-7.270768862957194e-05
-298.05686295702344,0.0,350,63,2.7588279056635564e-05,1.932524401940376e-06,0.0,1.932524401940376e-06,3.016021011460588e-08,-7.858887152930452e-05,0.0,0.0010933274955665657,2.1972246824748933,0.0009987394906043588,453600,0.0,3324.74,8.67663479867749e-05,-7.575730922287833e-05
-1193.8646025689065,0.0,349,64,1.9772536834313863e-05,1.5301854127326373e-06,0.0,1.5301854127326373e-06,2.0880305104644823e-08,-5.628213265633046e-05,0.0,0.0009808117099508143,2.197224838913433,0.0008851489830064046,460800,0.0,3324.74,7.178809180807491e-05,-5.5925152271753635e-05
-262.0762525444813,0.0,349,65,1.956954592929729e-05,1.3602429503741839e-06,0.0,1.3602429503741839e-06,1.7885701768187838e-08,-5.195231819830499e-05,0.0,0.0008489633413319698,2.197224773102336,0.0010146809325865507,468000,0.0,3324.74,8.250525507398221e-05,-4.948941686283405e-05
-1002.7942437671542,0.0,348,66,1.6399738134065128e-05,1.3516261839506468e-06,0.0,1.3516261839506468e-06,1.575793592037749e-08,-4.373685330765559e-05,0.0,0.0011399425160568241,2.197224860986074,0.0008718605666208724,475200,0.0,3324.74,7.130581367392244e-05,-4.285859937029334e-05
-854.4874797046922,0.0,348,67,2.1621527544390935e-05,7.833405267504536e-07,0.0,7.833405267504536e-07,1.926866049958314e-08,-4.024739522673186e-05,0.0,0.0006694715970471474,2.1972246869287564,0.0009888372270328875,482400,0.0,3324.7,8.355415490609745e-05,-4.02034372509588e-05
-1293.6604259232686,0.0,348,68,2.0295870447680834e-05,1.053661414369019e-06,0.0,1.053661414369019e-06,2.0012637328324617e-08,-4.159497360888053e-05,0.0,0.001055874020645361,2.197224850285621,0.0008288212200690693,489600,0.0,3324.7,7.325016350779468e-05,-4.290160914594693e-05
-523.0066631674451,0.0,348,69,2.2066469402263795e-05,1.0852322849983014e-06,0.0,1.0852322849983014e-06,2.1616527592666223e-08,-4.8864706229526043e-05,0.0,0.0008658434240365876,2.1972248349366366,0.0008536067551969571,496800,0.0,3324.7,7.747342636314045e-05,-4.863968715391493e-05
-787.7628140644524,0.0,348,70,1.6913985208362102e-05,5.601150705333994e-07,0.0,5.601150705333994e-07,1.648953267374887e-08,-3.498195003977025e-05,0.0,0.0007445224265805594,2.19722485637252,0.0008853033658277949,504000,0.0,3324.7,7.299780405679278e-05,-3.433315358848542e-05
-1099.846110221914,0.0,348,71,1.706113639880001e-05,8.043949232739173e-07,0.0,8.043949232739173e-07,1.5866673929471935e-08,-3.2130125794943315e-05,0.0,0.0009984213170019353,2.1972248979283386,0.0008117440208861903,511200,0.0,3324.7,6.818927602637059e-05,-3.293927172915564e-05
-275.7404169094752,0.0,348,72,1.6232563585051098e-05,4.3041322030543016e-07,0.0,4.3041322030543016e-07,1.806666379162088e-08,-2.7700374345886547e-05,0.0,0.001162703069700102,2.1972247458954968,0.0009103417931021038,518400,0.0,3324.66,8.305438285679842e-05,-2.7057923109412987e-05
-1426.8780235182041,0.0,348,73,1.5470202052679925e-05,5.521856861976243e-07,0.0,5.521856861976243e-07,1.3825576653110155e-08,-2.633233968634149e-05,0.0,0.0009352359926905294,2.1972249345615427,0.000754088974790816,525600,0.0,3324.65,6.42198635891025e-05,-2.5536250033414387e-05
-411.10751380720467,0.0,347,74,2.115531206151988e-05,5.962643602383184e-07,0.0,5.962643602383184e-07,2.5715179430428123e-08,-3.746707747477063e-05,0.0,0.0006907455873465251,2.1972248769153366,0.0007963768793154598,532800,0.0,3324.65,7.136872794553206e-05,-3.713867305218885e-05
-1408.7801503315427,0.0,348,75,1.6930803712676726e-05,3.629454830347514e-07,0.0,3.629454830347514e-07,1.3867223786515409e-08,-1.9521058482023506e-05,0.0,0.0008854804517544211,2.1972249409698303,0.0007151493294439762,540000,0.0,3324.65,6.035931589346929e-05,-1.943433876954981e-05
-218.14765508080285,0.0,347,76,1.8168770105363735e-05,3.865761952318422e-07,0.0,3.865761952318422e-07,1.7020926517264893e-08,-1.583534687244631e-05,0.0,0.0011137425053277098,2.197224796537369,0.0009129731400080814,547200,0.0,3324.65,7.994294930374472e-05,-1.2977828173945449e-05
-1161.978602244012,0.0,348,77,1.5134740875980055e-05,1.8706469258493346e-07,0.0,1.8706469258493346e-07,1.2397659729268319e-08,-1.0707599228662309e-05,0.0,0.0006848842275666274,2.1972249687569483,0.0007322696255096522,554400,0.0,3324.65,6.372271419795399e-05,-1.06839872435987e-05
-842.9798986814073,0.0,348,78,1.642547745191754e-05,5.037925327778045e-07,0.0,5.037925327778045e-07,1.44760629769043e-08,-8.877050639683143e-06,0.0,0.0007080864735436288,2.197224878760242,0.0008299152295877974,561600,0.0,3324.61,6.951351303884006e-05,-7.628280226823163e-06
-1279.0314765948528,0.0,348,79,2.0342813484350495e-05,7.320981446598847e-08,0.0,7.320981446598847e-08,1.899390062365766e-08,-9.543240755288621e-06,0.0,0.0007742098955308364,2.1972249648022273,0.0007569933109919526,568800,0.0,3324.61,6.536062236346114e-05,-9.963136655516209e-06
-522.038441982714,0.0,347,80,1.646520105511805e-05,9.800862874380254e-08,0.0,9.800862874380254e-08,1.2674960465568332e-08,-1.4256661177457819e-05,0.0,0.0006310390182007632,2.1972250398157764,0.0006755604246915732,576000,0.0,3324.61,6.16490113525913e-05,-1.30993110386364e-05
-963.9596503040776,0.0,347,81,1.3308483519899844e-05,-3.364330131932429e-07,0.0,-3.364330131932429e-07,9.87524064994759e-09,-1.5371515482080833e-06,0.0,0.0008362261480147476,2.197225019342054,0.0006976025868691366,583200,0.0,3324.61,5.881957689674827e-05,-2.2967979177076593e-06
-1021.8609642225599,0.0,347,82,1.5360959632213935e-05,2.1692056626651378e-07,0.0,2.1692056626651378e-07,1.271706125796307e-08,-2.16996400608333e-06,0.0,0.0008263938956084822,2.1972250043064316,0.0007673593147889718,590400,0.0,3324.61,6.573108940172337e-05,-2.559554618226015e-06
-255.1238173314314,0.0,347,83,1.6671709662171306e-05,7.634420754037181e-08,0.0,7.634420754037181e-08,1.591000901572769e-08,-7.206105787274519e-07,0.0,0.0011033716358609322,2.1972248669559993,0.0008889940664647881,597600,0.0,3324.61,7.405318806393421e-05,-1.6369849750703162e-06
-1226.659303397309,0.0,346,84,1.2435014394047537e-05,-3.965862347462647e-08,0.0,-3.965862347462647e-08,1.096855302780023e-08,-3.328136210209363e-06,0.0,0.0008101546300872182,2.197225104835298,0.0006185828937656911,604800,0.0,3324.52,5.570457464571556e-05,-3.399128646183714e-06
-735.8777759281213,0.0,346,85,1.603038366064536e-05,2.882746317196185e-07,0.0,2.882746317196185e-07,1.3277682358949305e-08,-8.624154963395144e-06,0.0,0.0006613514231967971,2.1972250354911043,0.0007167893011056981,612000,0.0,3324.52,6.245123911036988e-05,-7.536899965566143e-06
-1681.3108810033748,0.0,346,86,1.334141184180601e-05,2.155757039444811e-07,0.0,2.155757039444811e-07,1.1995332048163603e-08,5.290706630068634e-07,0.0,0.0004171301765289758,2.197225044785984,0.0006129238996775426,619200,0.0,3324.52,5.422587183924558e-05,1.6371851529970614e-06
-128.03235003587258,0.0,346,87,1.3351758392851211e-05,-1.868541613431471e-07,0.0,-1.868541613431471e-07,1.0765636427069747e-08,3.9971318577806e-06,0.0,0.0004437428724877389,2.1972250084718756,0.0007397637253745236,626400,0.0,3324.52,6.330976762075899e-05,3.939744127076273e-06
-1034.2571990282538,0.0,345,88,1.228725366386853e-05,-3.2420717598067107e-07,0.0,-3.2420717598067107e-07,9.881588942231394e-09,4.9777224122042495e-06,0.0,0.000335213302866959,2.197225060207503,0.0006247779723056942,633600,0.0,3324.52,5.293834432725249e-05,5.08551728203411e-06
-708.0250593186879,0.0,345,89,1.5252405145240106e-05,-6.9170194378491e-08,0.0,-6.9170194378491e-08,1.2793257147511347e-08,7.4665893378810815e-06,0.0,0.0003108703482664305,2.197224932407576,0.0007803613067500214,640800,0.0,3324.44,6.62982238826401e-05,7.482378990679003e-06
-1372.3414989504422,0.0,345,90,1.2545122131397483e-05,-1.5943544590180456e-07,0.0,-1.5943544590180456e-07,1.2110305062841052e-08,6.7504900842046635e-06,0.0,0.00029976825978174116,2.1972250973137597,0.0006003074808935764,648000,0.0,3324.44,5.415161787303597e-05,5.734677952324498e-06
-503.1406075780353,0.0,345,91,1.4549853699973061e-05,2.0307026078699002e-08,0.0,2.0307026078699002e-08,1.2921559761109553e-08,5.800020020090067e-07,0.0,0.00028475205172887237,2.1972250839074454,0.0006614809140357883,655200,0.0,3324.44,6.02663371689362e-05,-5.521620639064344e-07
-1169.2839978617208,0.0,345,92,1.0891041211114416e-05,-1.908488220142351e-07,0.0,-1.908488220142351e-07,8.896670972772792e-09,5.835633009856791e-06,0.0,0.00023143900791070028,2.1972251191214913,0.0005849677079291909,662400,0.0,3324.44,4.961644291737175e-05,6.456285417871958e-06
-903.2447525823477,0.0,345,93,1.1272227205262091e-05,-1.8309427987674114e-07,0.0,-1.8309427987674114e-07,9.56552625870532e-09,9.07864104918586e-06,0.0,0.0002376830345089091,2.197225086695876,0.0006550424050285444,669600,0.0,3324.44,5.480457091264629e-05,7.1147022338925845e-06
-358.06020586687424,0.0,345,94,1.2799880419286718e-05,-3.570406799530341e-07,0.0,-3.570406799530341e-07,1.259332845503181e-08,8.663450103511916e-06,0.0,0.00021616489959970874,2.197224871166169,0.0007363359483747565,676800,0.0,3324.44,6.5211906584723e-05,9.018759752669655e-06
