P01:episode_rewards,PMM:episode_rewards,epoch_idx,explained_variance,value_loss,policy_entropy,episode_length,policy_loss,frames,grad_norm,P09:episode_rewards,advantage_norm,fps
0.0,1.32,29,-0.12296430468559265,0.009386320293560856,1.381640660762787,179.01,1.737555066938512e-05,232000,0.12946964125792226,3.0,0.9608245165646077,257
0.0,1.41,30,-0.17714124143123627,0.009627693698694201,1.3769909250736236,182.88,0.00033300957758910957,240000,0.12712305247080233,3.1000000000000085,0.9683716173097491,258
0.0,1.48,31,-0.14476950585842133,0.010736929318700277,1.3774952650070191,184.26,0.0016440669097937644,248000,0.14999655915964774,3.1000000000000085,1.0650024918466807,258
0.0,1.7,32,-0.11856216371059418,0.007938920727465302,1.3817026615142822,192.77,-0.0011748751677805559,256000,0.12497392267428933,4.0,0.9089626257866621,258
0.0,1.97,33,-0.23197443783283234,0.00909205503463454,1.3777810192108155,199.86,0.0007850834698183462,264000,0.16050951409137493,5.0,0.979781097099185,259
0.0,1.76,34,-0.3232887893915176,0.00842116599142173,1.3796263694763184,194.4,0.0014357622533862013,272000,0.15139604827670392,5.0,0.9239589703828096,259
0.0,1.54,35,-0.17222075343132018,0.0061999221754376775,1.3847913205623628,189.51,-0.0006049084762344137,280000,0.12912537228808754,4.0,0.823884105682373,259
0.0,1.5,36,-0.2675785207748413,0.009359915438544704,1.3835298252105712,188.92,0.000280681355507113,288000,0.19834261303073014,4.0,1.0172899885475635,258
0.0,1.44,37,-0.1808257108926773,0.00648141191675677,1.38226176738739,185.7,0.0002961318293819204,296000,0.14999662720681223,4.0,0.8521010744571685,259
0.0,1.64,38,0.28526121318340303,0.006768511314730858,1.3822818458080293,193.89,0.00028139979171101006,304000,0.17174940775353634,4.0,0.9069779907166958,259
0.0,1.34,39,-0.0833282083272934,0.0043567652397177884,1.38006285905838,181.28,-0.0001873237441031961,312000,0.12078746171685838,3.0,0.6461159677058458,259
0.0,1.13,40,0.22931271970272063,0.005799715326284058,1.381010296344757,174.25,9.223043045494705e-05,320000,0.1402760302606434,3.0,0.7917371556162834,260
0.0,1.21,41,0.05904721796512604,0.006221303316269768,1.3832562696933746,178.96,-0.0003494902024976909,328000,0.15098207103153954,3.1000000000000085,0.8230716966092586,259
0.0,1.31,42,-0.02550076425075531,0.005088722348737065,1.3826916539669036,180.97,6.643628003075719e-06,336000,0.12553304424220443,4.0,0.7257905350625515,260
0.0,1.17,43,-0.4308511370420456,0.005463228727094247,1.3827720534801484,173.52,0.00021930975141003727,344000,0.13966825748032322,3.0,0.7669762723892927,260
0.0,1.32,44,0.13694723665714265,0.0074506087065674366,1.383048436641693,181.02,-0.00020549358567222952,352000,0.18014095798082494,4.0,0.9465383933484555,260
0.0,1.32,45,0.04870986223220825,0.006220728905027499,1.3832993698120117,179.92,0.00036578488085069693,360000,0.1572076276396738,3.1000000000000085,0.8311153155565262,260
0.0,1.25,46,-0.4215232366323471,0.0057341772533982295,1.3839810907840728,177.04,-0.0007330857607303188,368000,0.15664166593815906,3.0,0.8129366710036993,260
0.0,1.5,47,0.2089021062850952,0.005996171155566117,1.3793504178524016,187.8,0.0007061125698965043,376000,0.15997992129226982,4.0,0.8374934493005276,260
0.0,1.55,48,-0.5711501747369766,0.006472306098876288,1.3816655671596527,188.63,0.0009831896785181015,384000,0.16743451332961753,4.1000000000000085,0.8714852522313595,261
0.0,1.41,49,-0.4145157253742218,0.005862106041095103,1.3848409748077393,183.68,-0.0004645378871646244,392000,0.15949197568589812,4.0,0.8177420037984848,261
0.0,1.49,50,0.23619191944599152,0.004816190597193781,1.385467859506607,187.06,0.00010503905708901584,400000,0.12484682114194534,4.0,0.7428337518125773,260
0.0,1.67,51,0.26562776863574983,0.006016295194785926,1.384598571062088,190.28,-0.0005573637206543935,408000,0.15322180847051892,4.0,0.8455060900747776,260
0.0,1.43,52,0.05015257477760315,0.004242327777828905,1.384148600101471,181.33,-0.00017648210141487652,416000,0.1207308816800725,4.0,0.6782452273368835,261
0.0,1.02,53,-0.12284605264663696,0.003936099503698642,1.3813105833530426,168.95,0.00035696966078830884,424000,0.12626793302436096,3.0,0.6608335871249438,261
0.0,1.01,54,0.10483230650424957,0.004391213129129028,1.3798282551765442,167.14,-0.0003812897254829295,432000,0.14279891894158905,3.0,0.677441816702485,261
0.0,1.28,55,0.3353963786363602,0.005956826841065776,1.3824443650245666,178.35,0.0007337049170746468,440000,0.16217738604243592,4.0,0.8518223480135202,261
0.0,1.37,56,-0.5326003837585449,0.005238395835986012,1.384111634492874,181.72,-0.0003850379722462094,448000,0.1357041430918188,4.0,0.7466970919817686,261
0.0,1.15,57,-0.13949380397796632,0.004504314555160818,1.3844977772235871,173.63,-0.0003545723276329227,456000,0.12464168622554408,4.0,0.7250633883476257,261
0.0,1.24,58,0.21181950688362122,0.0048728269691491735,1.382795774936676,177.46,1.3462003989843652e-05,464000,0.130922505636112,3.0,0.7364505977928638,261
0.0,1.22,59,-0.6673587393760682,0.004568486187854433,1.3842365884780883,175.53,-0.00023468100509489885,472000,0.12770688083848028,3.0,0.7039993743598462,261
0.0,1.26,60,0.18940698683261872,0.005616736618976575,1.3834172880649567,177.64,0.00016358735752874053,480000,0.14887949705702708,3.0,0.8009741425514221,261
0.0,1.37,61,-0.3271887254714966,0.005109483197738882,1.377803863286972,183.73,0.00010367339418735356,488000,0.14706155633181192,4.0,0.7634923069924117,262
0.0,1.32,62,-0.11849565863609314,0.00525740711389517,1.3672188806533814,181.27,-0.0023573787587520202,496000,0.14471770432734196,3.0,0.7605564596503973,262
0.0,1.23,63,-0.23672183930873872,0.0055908478295896204,1.370744103193283,179.33,0.00017429271363653243,504000,0.1505456034783711,3.0,0.8115981906652451,262
0.0,1.36,64,0.14037784099578857,0.005190126688976306,1.3777455079555512,183.94,0.0002403085595142329,512000,0.15118592440650583,3.0,0.7943667401373387,263
0.0,1.44,65,0.3102591919898987,0.0048028576123033415,1.3770778346061707,185.62,-0.0015172069787513466,520000,0.15089550049308356,3.1000000000000085,0.7620974303781987,263
0.0,1.47,66,-0.025157867074012755,0.004350354894777411,1.3822655808925628,189.15,0.000341893404511211,528000,0.1184729703684762,4.0,0.6965758319944143,263
0.0,1.66,67,0.34884119272232056,0.0053635434203897605,1.3839144921302795,193.24,0.00042499057698250906,536000,0.13921887636337732,4.0,0.7927387754619122,263
0.0,1.61,68,0.21431510031223297,0.004030685381076182,1.3805157387256621,190.88,-0.0005649231525603681,544000,0.12548713715937276,4.0,0.6805174075067043,263
0.0,1.38,69,0.5022358763217926,0.004143858382158214,1.3803529047966003,183.54,1.0344096153858117e-06,552000,0.11890722895048063,4.0,0.6781700035184621,263
0.0,1.34,70,-0.09776382505893708,0.004013258778941236,1.3791980624198914,181.76,-0.00026905164355412126,560000,0.12168233003496651,4.0,0.6776368913054466,263
0.0,1.23,71,-0.3047434461116791,0.003781788099950063,1.381781005859375,174.71,0.0003358239070803393,568000,0.1233547772711116,3.1000000000000085,0.6528779888153076,264
0.0,1.28,72,0.37860858857631685,0.004306596862152219,1.3817213547229767,176.7,-0.00021521944945561698,576000,0.1235019489714825,4.0,0.6991144019365311,264
0.0,1.46,73,0.2913830041885376,0.004300694416015176,1.3844532299041747,185.75,-0.00014230040542315692,584000,0.13597296120485533,4.0,0.7097662634402514,264
0.0,1.48,74,-0.986999039053917,0.004376373741106363,1.384655805826187,185.95,0.0009208083654812071,592000,0.12902771177226047,4.0,0.718586985617876,264
0.0,1.35,75,0.27631514132022855,0.003699990458699176,1.384220085144043,180.44,-3.084645140916109e-05,600000,0.12063728691195619,4.0,0.6554938715696335,264
0.0,1.28,76,0.2881505656242371,0.004673888055112912,1.3839947485923767,178.77,0.0002020707871997729,608000,0.1317967887947856,3.0,0.7429482379555702,264
0.0,1.48,77,-0.09288386702537536,0.004566954024194274,1.3834236574172973,184.68,-6.80703746911604e-05,616000,0.12337607934638571,3.0,0.7458286406099797,264
0.0,1.5,78,0.3765313065052032,0.004150808271806455,1.3839307749271392,186.29,-0.00019456848662230186,624000,0.12352138546543219,3.0,0.7018547546863556,264
0.0,1.24,79,0.13635895371437073,0.004080294334125938,1.381627230644226,175.76,0.00047361306846141813,632000,0.13096278873139452,3.0,0.7065535908937455,264
0.0,1.17,80,-0.6874041908979416,0.0037051265282934762,1.382790982723236,172.81,0.0008314710651757196,640000,0.11711416633240797,3.0,0.6308818598836661,265
0.0,1.08,81,0.09394928157329559,0.0033813909145101206,1.3845521783828736,169.53,-0.001415932925483503,648000,0.10926369858132892,3.0,0.6175618474185467,265
0.0,1.2,82,-0.18788787901401519,0.004350915566901676,1.383105399608612,173.94,0.0004342367951176129,656000,0.12841733902560593,3.0,0.7079937321692705,265
0.0,1.36,83,-0.061783539056777956,0.0046221943583805115,1.3814250135421753,180.68,-8.769982573539892e-05,664000,0.1383350636500151,3.0,0.7414750400185585,265
0.0,1.42,84,-0.08662911653518676,0.003950074439926538,1.3820772397518157,184.08,-0.00043043439734901767,672000,0.12094769247293918,3.1000000000000085,0.6758178052306175,265
0.0,1.3,85,-0.0891592276096344,0.004882347771927016,1.3778106689453125,178.7,-0.00024554445037210825,680000,0.1332894897392648,3.0,0.7547997872531415,265
0.0,1.06,86,-0.45472039639949796,0.003441520725318696,1.3815257966518402,167.8,0.00029786981802317316,688000,0.11988737803525117,2.0,0.6312030843645334,265
0.0,1.0,87,0.21371192634105682,0.003399179970874684,1.3844484412670135,166.73,0.0007522205224086064,696000,0.11028725454372924,2.1000000000000085,0.6161809542775154,266
0.0,1.2,88,0.2267636102437973,0.003774614549911348,1.3806042575836182,177.1,-0.0011853804608108476,704000,0.13298506692133547,3.0,0.6611739653348923,266
0.0,1.3,89,0.29229012250900266,0.0035441672978777207,1.3822829961776733,180.83,0.0006559580053726677,712000,0.11721467518808203,3.0,0.6397426278889179,266
0.0,1.17,90,-0.15894791662693022,0.0030558856482821284,1.3836974251270293,173.04,0.00020246754842901283,720000,0.11492018477850628,3.0,0.5818427225202322,266
0.0,1.16,91,0.2743751132488251,0.003926522415276849,1.3842209839820863,173.03,0.0001658056676387787,728000,0.13124925697015694,3.0,0.6940011005103588,266
0.0,1.51,92,0.5450081950426102,0.004742259249615017,1.3823505640029907,184.84,0.00021786989804240876,736000,0.13390015955914475,3.0,0.7544980829954148,266
0.0,1.75,93,-0.5393810361623764,0.0035611415364110144,1.37962531208992,195.45,-0.0007826929860448217,744000,0.11730469565525731,4.0,0.6257674717903137,266
0.0,1.66,94,0.06451847195625306,0.0031387400502717357,1.3834108304977417,195.3,0.00028438720997655767,752000,0.10595237962302877,4.0,0.6190527987480163,266
0.0,1.45,95,0.2489157110452652,0.003185774396552006,1.3828523290157317,186.63,-0.00044328640295134393,760000,0.09784520356056653,4.0,0.5906947093456983,266
0.0,1.22,96,0.30380897760391234,0.0034355385696835583,1.3830808329582214,177.44,0.000520185224886518,768000,0.11605825798836152,3.0,0.6222117956727743,266
0.0,1.29,97,0.17510265707969666,0.0033986135745362844,1.383373361825943,179.81,-0.00041965384036302567,776000,0.10726789303544203,3.0,0.6285864754021168,266
0.0,1.53,98,0.36332262694835665,0.0033762248606217325,1.383843286037445,188.34,0.0013375999804702587,784000,0.10886900813634492,5.0,0.6281259839981794,266
0.0,1.3,99,0.2030877488851547,0.0028917128147440962,1.3826543962955475,178.57,-0.0012846780552354176,792000,0.10210698464849206,4.1000000000000085,0.5782480452209711,266
0.0,1.24,100,0.3148582398891449,0.0031722120380436535,1.3773831522464752,176.04,-0.00015156201989157124,800000,0.11451846164033626,3.0,0.6318621009588241,266
0.0,1.28,101,0.5709922254085541,0.0038829813194752203,1.3741208112239838,177.16,-0.00011846030567539855,808000,0.1251046285660814,3.0,0.6759910847246647,266
0.0,1.21,102,0.1167457264661789,0.0032579587784130125,1.3785324013233184,173.77,-0.0007091155866510235,816000,0.11435334054366084,3.0,0.5944645212590695,266
0.0,0.97,103,-0.011890492439270019,0.0025579213054516005,1.3817680978775024,164.52,0.0001843111647758633,824000,0.09804500186576626,3.0,0.5450299193710089,266
0.0,1.08,104,0.10423313736915589,0.003275171951208904,1.38484006524086,168.39,0.00038873571436852215,832000,0.10715105305246193,2.0,0.5910350523889065,266
0.0,1.3,105,0.4463640546798706,0.0033238174512734988,1.385033166408539,178.71,-0.0003300462708921259,840000,0.10716951352841214,3.0,0.5985504865646363,266
0.0,1.42,106,0.36165767967700957,0.004548616249958286,1.3814413368701934,184.44,0.0002264771016780287,848000,0.13263720396110584,3.0,0.7603099370002746,266
0.0,1.46,107,0.21672549664974214,0.0034066664871716056,1.3841111397743224,186.22,-9.164625207631616e-05,856000,0.11291815946641579,3.0,0.6217047068476677,266
0.0,1.41,108,0.29760868966579435,0.003482011326232168,1.3834810137748719,184.75,1.8393483478575946e-05,864000,0.11350718492931261,3.0,0.6449550700187683,266
0.0,1.38,109,0.13396047353744506,0.0037101142663595963,1.3825890266895293,182.88,2.2167307688505388e-05,872000,0.11653070977526221,3.0,0.6562714619934559,266
0.0,1.43,110,0.1729518711566925,0.00387334133090917,1.3778337275981902,183.82,-0.0004971004129038192,880000,0.11698082137843835,3.0,0.6655586835741997,266
0.0,1.43,111,0.2823392325639725,0.0047230185246735345,1.3731583857536316,183.49,-9.378365939483046e-07,888000,0.12684143948438234,3.0,0.7548186713457108,266
0.0,1.31,112,0.007951117753982544,0.0027438148504370474,1.3794569146633149,178.22,0.00031791765624802795,896000,0.10205767473958018,3.0,0.5575976330041885,266
0.0,1.12,113,0.03724167108535767,0.0030903410917380823,1.383951096534729,171.83,-0.0003367901183082722,904000,0.10873262119839541,2.1000000000000085,0.6116331703960896,266
0.0,1.15,114,0.16258282005786895,0.002530420672701439,1.3847851169109344,173.74,0.00018102598245604894,912000,0.09588188317932957,3.0,0.5465219188481569,266
0.0,1.31,115,0.05199803829193115,0.0034308171474549455,1.3848154044151306,179.22,5.0118557701352985e-05,920000,0.1154592513920696,4.0,0.6220645129680633,266
0.0,1.37,116,0.3271487981081009,0.0033618236426264047,1.3828713703155517,180.14,-0.0006440318479144481,928000,0.1172878783892782,3.1000000000000085,0.6430817598104477,266
0.0,1.24,117,-0.6614203929901123,0.002256643260407145,1.3845087683200836,176.42,-0.00020825136598432437,936000,0.09061884993751532,4.0,0.5189684886485338,266
0.0,1.43,118,0.1455557608604431,0.004185883687387104,1.3797248828411102,182.24,-6.235478911548854e-05,944000,0.12133638922184169,4.0,0.6794069831073284,266
0.0,1.35,119,-0.36036610782146455,0.002484094610372267,1.3831422781944276,178.14,0.0001641154019307578,952000,0.09197582986228266,4.0,0.5196537739783526,266
0.0,1.24,120,0.1116685175895691,0.003384638443167205,1.3828215980529786,175.46,0.00012098098581191152,960000,0.11220494644223702,3.0,0.6233299592137337,266
0.0,1.57,121,-0.27068707704544065,0.004607050033810083,1.384513794183731,186.66,-0.0005809089049580507,968000,0.1355453098568855,3.1000000000000085,0.7386326674371958,266
0.0,1.48,122,-0.06089244782924652,0.0034533168442430905,1.3823924148082734,182.04,-7.725043324171566e-06,976000,0.099909125738071,4.0,0.6117669856548309,266
0.0,1.08,123,-0.37685718059539797,0.0026637863873475,1.3823765110969544,169.38,0.00021853392026969232,984000,0.0926322818025852,3.0,0.5346099027246237,266
0.0,1.23,124,0.5429051661491394,0.0045177910770871675,1.3799071133136749,173.95,-0.0010140525739916484,992000,0.13667257955281226,3.0,0.7204769919812679,266
0.0,1.35,125,0.20700389206409453,0.0033188455987692577,1.3786755979061127,177.14,-0.00042675580218201506,1000000,0.10619801138217559,3.0,0.6274671392142772,266
0.0,1.29,126,0.19784424006938933,0.002931887606537202,1.3811842584609986,177.31,0.00036197849171003325,1008000,0.1049541002447738,3.0,0.583232041746378,266
0.0,1.39,127,-0.03013581156730652,0.004004974236013367,1.3847260189056396,183.19,0.00032945565733825786,1016000,0.1216572596321844,3.0,0.6812268476188182,267
0.0,1.47,128,0.7066293960809708,0.0029481844347901643,1.3824771964550018,186.61,-0.00047334281960502265,1024000,0.09381867000241748,3.0,0.5822481215000153,267
0.0,1.49,129,0.5969278609752655,0.003600019345030887,1.3827407360076904,187.33,0.000501001001248369,1032000,0.11680212602442579,4.0,0.6420062239468097,267
0.0,1.5,130,0.6921374446153641,0.0033546213055524274,1.380029706954956,184.99,-0.000445059216581285,1040000,0.11030846714917723,4.0,0.6375525064766407,267
0.0,1.63,131,0.22256754457950592,0.0034143361207679846,1.382599116563797,189.48,5.8810960326809435e-05,1048000,0.10242076481761829,5.0,0.6034339326620102,267
0.0,1.7,132,0.5348820394277572,0.003947334395124926,1.379471355676651,195.18,-0.000648305126815103,1056000,0.12180313504164823,4.1000000000000085,0.672527013272047,267
0.0,1.68,133,0.642200636267662,0.0019978160168102476,1.3807256698608399,194.48,0.00011234092729864642,1064000,0.08012520629158594,4.0,0.48384152457118035,267
0.0,1.61,134,-0.07248413741588593,0.0037447883529239333,1.3845466458797455,190.31,-0.0004926402613637037,1072000,0.12151932172982838,4.0,0.6714555054903031,267
0.0,1.39,135,0.11327480792999267,0.0027017624642394367,1.3835523808002472,181.64,4.249720077496022e-05,1080000,0.09474279143089287,4.0,0.525312655493617,267
0.0,1.2,136,0.5225523436069488,0.002635542304633418,1.3810282695293425,175.25,0.0003573893287102692,1088000,0.09356948220349867,3.0,0.5317710305005312,267
0.0,1.37,137,0.40676282286643983,0.003226961437467253,1.3800401568412781,180.05,-0.00037468178386916405,1096000,0.1066602410458991,4.0,0.599148266017437,267
0.0,1.19,138,0.40838859796524046,0.0021928775513151777,1.3826042997837067,173.65,0.0008365536999190227,1104000,0.08367521112715356,3.0,0.4944402831792831,267
0.0,1.21,139,-0.12919739305973052,0.002904961218009703,1.3817852115631104,175.46,0.0001366266941477079,1112000,0.10299959812591718,3.0,0.5810202850401401,267
0.0,1.29,140,-0.04178469002246857,0.002163760371331591,1.3845074963569641,178.44,-0.00015978597977664322,1120000,0.08375455242079224,3.0,0.49939647905528545,267
0.0,1.19,141,0.6379197919368744,0.002554894619206607,1.3855996334552765,175.22,-0.00018574917296064087,1128000,0.09508612760248442,3.0,0.5454548356682062,267
0.0,0.98,142,0.006239477992057801,0.002592382641378208,1.3851640653610229,166.51,0.00026940069845295513,1136000,0.09719690818360002,2.0,0.5117334855347871,267
0.0,1.13,143,0.4831345790624619,0.0029066277923993768,1.3850722754001616,171.54,1.3446293596643955e-05,1144000,0.10352712126929457,3.0,0.6045961527526379,267
0.0,1.45,144,0.31364817440509796,0.0025605422337685014,1.3798091232776641,184.18,-0.0009074795321794227,1152000,0.10462711602101729,4.0,0.5539532621949911,267
0.0,1.51,145,0.6840705782175064,0.0027822326580644583,1.3770975077152252,187.4,-0.00011334857816109434,1160000,0.10234650039099702,5.0,0.5720291285216809,267
0.0,1.54,146,0.3111515802145004,0.003100719027861487,1.3807216799259185,186.61,0.0003335008440444653,1168000,0.10936426169090638,5.0,0.5979928700625896,267
0.0,1.54,147,0.49846398055553437,0.00339651410242368,1.3815084409713745,186.74,-0.00016103069006931036,1176000,0.10402407162160213,3.0,0.6171552691608667,267
0.0,1.53,148,0.4165555369853973,0.002770421411987627,1.38108855009079,189.57,0.00022675313171930612,1184000,0.10545893327120606,3.1000000000000085,0.5824555894732475,267
0.0,1.26,149,0.5187155878543854,0.0021918200146319577,1.3824627137184142,178.75,0.0001017123437122791,1192000,0.08864516314904936,3.0,0.49261334389448164,267
0.0,1.53,150,-0.2603658014535904,0.004183727767594974,1.383067148923874,186.11,-3.180441723088734e-05,1200000,0.13082676294754522,4.0,0.7007598042488098,267
0.0,1.47,151,0.32352225422859193,0.0028897179624618728,1.3848383700847626,184.44,-0.00041122953494777904,1208000,0.10999550444284675,3.1000000000000085,0.5751230163127183,267
0.0,1.39,152,0.10708695888519287,0.002263581601800979,1.384093474149704,184.3,-0.0001400954085693229,1216000,0.0911434669639638,4.0,0.5215905433893204,267
0.0,1.31,153,-0.16952392995357513,0.0020083191949379397,1.3840839099884032,178.17,-0.00014441546030866448,1224000,0.07681140248252513,3.0,0.4512969443202019,267
0.0,0.99,154,0.5485002052783966,0.002006296699255472,1.384040390253067,164.68,0.00012604155199369416,1232000,0.08258324491978464,3.0,0.47329671666026113,268
0.0,1.29,155,0.6864381486177444,0.0028198781527316898,1.3829889929294585,179.21,-0.0002437631701832288,1240000,0.09658460507953953,5.0,0.5698445971310139,268
0.0,1.75,156,-0.6930093663930893,0.0027178350153553767,1.3817705285549164,196.37,-4.9850615614559504e-05,1248000,0.10137655737823678,5.0,0.5809607651829719,268
0.0,1.43,157,0.3382174187898636,0.0023975411344872555,1.382289900779724,183.89,-0.00036511454643914473,1256000,0.08716365309828289,3.1000000000000085,0.5094940110296011,267
0.0,1.21,158,0.668622973561287,0.003002992547917529,1.3838872623443603,175.33,-0.00041950715283746833,1264000,0.10554780665751096,3.0,0.5825639306753874,268
0.0,1.28,159,0.2133711189031601,0.002341125659440877,1.383305801153183,178.0,-1.920941642310936e-05,1272000,0.08338970918695524,3.0,0.47681792683899404,267
0.0,1.2,160,0.4582324916124344,0.002861811052171106,1.3836706066131592,174.63,-0.00018734776402197894,1280000,0.10629137727990229,3.0,0.5636048951745033,268
0.0,1.33,161,0.5007069057226181,0.0031218778344918974,1.382505705356598,179.48,-1.4122703723842279e-05,1288000,0.09808970197375866,4.0,0.5799049158394337,268
0.0,1.58,162,0.23891538262367248,0.0033595993161725348,1.3812428963184358,189.04,-0.00019897707330528646,1296000,0.11157430416495424,4.0,0.6426545238494873,268
0.0,1.46,163,0.44434705555438997,0.002476627570067649,1.3848582756519319,184.95,0.0005446404230315239,1304000,0.09388059856245437,4.0,0.5402724057435989,268
0.0,1.37,164,0.6058138406276703,0.001736618035210995,1.3838906168937684,181.81,-0.00042543699935777113,1312000,0.06992751482321641,4.0,0.411045204102993,268
0.0,1.31,165,0.6607930928468704,0.002239424663130194,1.3854349768161773,179.08,0.00014632505684858188,1320000,0.09532800885610734,4.0,0.513849718272686,268
0.0,1.14,166,0.5689965152740478,0.00185195750760613,1.385009254217148,173.27,0.00013287706999108196,1328000,0.07670018971951206,3.0,0.45638196140527726,268
0.0,1.32,167,0.6260156387090683,0.0017651472715078853,1.3835052275657653,182.73,0.00038160446245456115,1336000,0.07975871162714286,3.1000000000000085,0.46575565479695796,268
0.0,1.51,168,0.6293013060092926,0.0034677755834854906,1.3806508266925812,189.34,-0.0003809496431495063,1344000,0.12597466854540193,4.0,0.6280953082442283,268
0.0,1.41,169,0.02130357027053833,0.002707394330427633,1.3817587339878081,181.11,-5.877930670976639e-05,1352000,0.09951581340509481,3.1000000000000085,0.5395067644864321,268
0.0,1.27,170,0.44088294625282287,0.0020815597104592598,1.3837421715259552,176.13,-2.9319458117242903e-05,1360000,0.08479589619915101,3.0,0.4867052957415581,268
0.0,1.1,171,-0.6967287987470627,0.002865277614328079,1.3826539373397828,171.05,6.947764195501804e-06,1368000,0.10027731431206352,3.0,0.5582035250216723,268
0.0,1.11,172,0.5713704514503479,0.0018682442536373856,1.3846647322177887,170.89,6.454019243392395e-05,1376000,0.08399716464971686,3.0,0.4620447590202093,268
