advantage_norm,episode_length,PMM:episode_rewards,policy_entropy,grad_norm,P01:episode_rewards,policy_loss,P09:episode_rewards,epoch_idx,value_loss,frames,explained_variance,fps
0.8590495900809765,197.41,1.85,1.3340699863433838,0.22398970357784875,0.0,-0.0016691422660369427,5.0,38,0.005699869729578495,304000,0.9391006135940552,215
0.999150033891201,211.51,2.24,1.3324576222896576,0.24062812928106803,0.0,-0.00033672109479084613,6.0,39,0.007846928205690346,312000,0.9221317589282989,216
0.8161149124801159,211.66,2.26,1.3591755723953247,0.20537877671316587,0.0,-0.0028782467389828524,6.0,40,0.005406802577781491,320000,0.9450577473640442,215
0.8486396960914135,192.79,1.72,1.3585662245750427,0.21054449143731196,0.0,-0.0006565677556773153,5.0,41,0.006055969600420212,328000,0.9149578672647476,216
0.8147748051583767,184.06,1.47,1.3668214464187622,0.1903268352433976,0.0,-0.0008107454437413252,5.0,42,0.005445680825505406,336000,0.8882129675149918,216
0.8617937593162059,193.5,1.72,1.3585712909698486,0.19208967390245982,0.0,-1.312935317400843e-05,5.0,43,0.005943366431165486,344000,0.9306249737739563,216
0.8395591567456723,196.84,1.82,1.3421522927284242,0.20153622059963539,0.0,-0.0015080343070985691,6.0,44,0.005822832066187402,352000,0.9056907743215561,216
0.8035114657878876,218.36,2.39,1.3530551409721374,0.1790726903815713,0.0,0.0003525840135989711,6.200000000000017,45,0.005093832122802269,360000,0.9480861854553223,216
1.0856783309578895,213.27,2.21,1.3712652707099915,0.26579469858177207,0.0,0.0025092912139371036,6.0,46,0.01008587761374656,368000,0.7395633620023727,216
0.7981180410087109,201.04,1.93,1.3562628865242004,0.19121042023472384,0.0,-0.0027644681063247844,6.0,47,0.005252184498822317,376000,0.9373184317350387,216
0.6838290835916996,177.71,1.26,1.3577884221076966,0.15086697465633983,0.0,-6.0326733510009945e-05,5.0,48,0.004093377588724252,384000,0.9558840954303741,216
0.9020340445637703,204.16,2.01,1.3383169412612914,0.22036719379436895,0.0,-0.003147971072976361,5.1000000000000085,49,0.006781359784217784,392000,0.9289151334762573,217
0.7838702695071698,200.08,1.95,1.3455138897895813,0.17377268021200148,0.0,-0.0004595007130410522,5.0,50,0.005165470730571542,400000,0.9395820540189743,216
0.712148275822401,190.11,1.66,1.3660850405693055,0.16652255473162772,0.0,0.0016380039104262778,4.1000000000000085,51,0.004177347830263898,408000,0.9572222250699997,217
0.9477236972749233,184.38,1.52,1.3683481073379518,0.21140910096796894,0.0,0.00033787180786021054,4.0,52,0.007555431069922633,416000,0.8798889023065567,217
0.9100487445294857,196.87,1.86,1.3489197313785553,0.2168244675455355,0.0,-0.0022276238817721607,4.0,53,0.006503677554719616,424000,0.9284708559513092,216
0.9222607201337815,217.15,2.4,1.3464250767230987,0.21666502897581716,0.0,-0.001285965915885754,6.0,54,0.006692615252686665,432000,0.9263756656646729,216
0.7394281820952893,231.48,2.72,1.335850454568863,0.162894110086291,0.0,-0.0006331492550089024,6.200000000000017,55,0.004664132039761171,440000,0.9456090712547303,217
0.8771027514338493,210.88,2.18,1.3707926869392395,0.196048327818986,0.0,-3.301920180092566e-05,5.1000000000000085,56,0.006047943541489076,448000,0.911559054851532,217
0.6506326910853386,198.39,1.87,1.358211842775345,0.14999595108954855,0.0,-0.0011736198578728362,5.1000000000000085,57,0.00357318125461461,456000,0.9701603406667709,217
0.74257753521204,213.0,2.28,1.354229667186737,0.16760080045524467,0.0,-6.826919518061914e-05,6.0,58,0.004714954272785689,464000,0.9262305212020874,216
0.8333756148815155,220.88,2.43,1.3520823192596436,0.2048087796902792,0.0,-0.0006629072374198585,6.200000000000017,59,0.006283783633552958,472000,0.9302228271961213,216
0.7977344492077827,213.81,2.23,1.3527748572826386,0.17711316385066017,0.0,-0.000908864664961584,5.1000000000000085,60,0.005049973140412476,480000,0.9492554783821106,217
0.8368841569125652,218.18,2.32,1.357892154455185,0.19248496567291223,0.0,0.0009234568951069377,6.0,61,0.005862587900483049,488000,0.9420995771884918,216
0.6952155749499798,217.69,2.38,1.3623051023483277,0.14637738777265002,0.0,9.688422898761927e-05,6.0,62,0.004054016819864046,496000,0.9567269670963288,216
0.7196494469046593,215.39,2.38,1.3478255259990692,0.15713681088416412,0.0,-0.0018807717974414118,8.100000000000009,63,0.004083825665875338,504000,0.9555710971355438,216
0.5953150257468224,204.68,2.1,1.358099856376648,0.12971924036212146,0.0,-0.0004802715758705745,6.200000000000017,64,0.0029980592902575155,512000,0.9689455670118332,216
0.7630397348105907,208.17,2.17,1.3674557507038116,0.18014522921956375,0.0,0.0002930023298540618,6.0,65,0.004946293772227364,520000,0.9494462847709656,216
0.7658506664633751,207.14,2.08,1.3549199187755585,0.17167589481588244,0.0,-0.000556953971463372,5.0,66,0.004777249716280494,528000,0.9567081999778747,216
0.7402129705250263,213.56,2.32,1.3605055654048919,0.1556525498981129,0.0,-0.0007856719708070159,5.0,67,0.0046930705133127045,536000,0.9432404482364655,216
0.8239066216349602,221.15,2.51,1.3450110006332396,0.1877707320603797,0.0,0.00026408390025608244,6.1000000000000085,68,0.005517969582579099,544000,0.946050677895546,216
0.7377747808396816,206.71,2.13,1.361269336938858,0.16619550633022454,0.0,-0.00016575709494645707,7.0,69,0.004738762747438159,552000,0.9267987662553787,216
0.9475608465075492,203.83,2.0,1.3628683984279633,0.2048284554418294,0.0,3.3549643358128375e-05,7.0,70,0.00750342842307873,560000,0.899363843202591,216
0.6868469326198101,204.67,1.96,1.3513688504695893,0.1536233904988908,0.0,-0.001489182994919247,5.0,71,0.004156096831720788,568000,0.9608215010166168,216
0.6352609850466251,216.9,2.34,1.3443376195430756,0.1352744742323071,0.0,-0.00023780318850185722,6.1000000000000085,72,0.003820603436179226,576000,0.9625480687618255,216
1.0222478120028973,217.06,2.38,1.3478857314586639,0.4316077564483139,0.0,-0.011159296648111194,6.0,73,0.017315369248681236,584000,0.9187356203794479,215
0.6878062163293361,198.48,1.85,1.36276615858078,0.15482032069323626,0.0,-0.0002629777346737683,6.0,74,0.004118386750342325,592000,0.954804555773735,215
0.7548473690450191,198.35,1.87,1.3493045496940612,0.1651457959158947,0.0,9.68620837011258e-05,7.0,75,0.004913835504848976,600000,0.9461113631725311,216
0.8943887154757977,213.71,2.43,1.3620247435569763,0.1879756826381431,0.0,-0.0006250872723467183,9.0,76,0.006786467800848186,608000,0.9011036866903305,216
0.7373158445954323,216.34,2.5,1.35958251953125,0.16956347555137488,0.0,-0.0005566651321714744,9.0,77,0.004668870400491869,616000,0.9527411824464798,215
0.6442396493256092,199.86,1.89,1.3509052348136903,0.14341942146185777,0.0,-0.0005820103253790876,5.0,78,0.0035732567764353005,624000,0.9602354961633682,216
0.6636431276798248,201.41,1.92,1.3473723459243774,0.14836996033541602,0.0,-0.0006003670475911349,5.1000000000000085,79,0.004143602187978104,632000,0.963113209605217,215
0.7930035592615604,208.71,2.19,1.3610447037220001,0.16338181467925253,0.0,-0.0006761618721066043,8.0,80,0.005224340721033513,640000,0.9385740745067597,215
0.7634549555182457,219.43,2.54,1.331783710718155,0.158502334416844,0.0,-0.0012379316220904003,9.0,81,0.005125019417901058,648000,0.9581033045053482,215
0.8380914348363876,214.1,2.3,1.341552848815918,0.18765809519030877,0.0,-0.0014207063429057599,6.0,82,0.00609454565186752,656000,0.9191689556837082,215
0.562183118313551,213.48,2.25,1.3476498067378997,0.12114907353046268,0.0,-0.000227955365771777,6.0,83,0.002861641003837576,664000,0.9756028336286545,215
0.6883940899372101,206.83,2.05,1.3503639435768127,0.15476666967162409,0.0,-0.0019320813874946906,5.1000000000000085,84,0.0037996128303348087,672000,0.9610740983486176,215
0.648604107350111,219.66,2.34,1.3431855034828186,0.15143156600222524,0.0,-0.00025670481257748177,6.0,85,0.0035753363017283846,680000,0.9684213835000992,216
0.7624217918515206,224.44,2.5,1.3582862722873688,0.16392754472965163,0.0,0.0007011520978994668,7.0,86,0.004817136587807909,688000,0.9466463494300842,215
0.7448843050003052,212.9,2.21,1.3626098287105561,0.16792732191208415,0.0,-0.00020680731933680362,6.0,87,0.004742246752139181,696000,0.9507092714309693,215
0.853224700987339,213.62,2.29,1.3621607685089112,0.18446548179692535,0.0,0.0006673207320272923,6.0,88,0.006107932042796165,704000,0.9162155961990357,216
0.8798548828065396,223.51,2.55,1.3616288900375366,0.19981523623278835,0.0,-0.002241279001973453,6.0,89,0.006206417907087598,712000,0.9443555837869644,216
0.8032380503416061,227.79,2.6,1.3479832196235657,0.17524222146611287,0.0,-0.00035447921080049126,6.0,90,0.005095368408074136,720000,0.9344479018449783,216
0.5627818167209625,209.46,2.08,1.353072293996811,0.12470384371916289,0.0,0.00020602147153113038,5.0,91,0.002791833696392132,728000,0.9768051993846893,216
0.7402677616477013,212.22,2.22,1.3481014740467072,0.17556353786905002,0.0,-0.002129414654591528,5.1000000000000085,92,0.004571583078504773,736000,0.9590385156869888,215
0.8787119297683239,224.37,2.63,1.3602461016178131,0.1875950479337546,0.0,0.0005636403831886128,8.0,93,0.006191841747786384,744000,0.9413962233066558,216
0.8274304187297821,209.49,2.21,1.3657358062267304,0.18432350543886106,0.0,-0.0002157916803844273,5.0,94,0.005379002839908935,752000,0.9314060717821121,215
0.7093843734264373,202.06,1.95,1.3524805748462676,0.15598251736108731,0.0,-0.0008818031297414563,5.0,95,0.0041841302029206415,760000,0.9591291278600693,215
0.6129849918186665,207.32,2.07,1.345221140384674,0.1365991126996352,0.0,-0.0005959114174038404,5.0,96,0.0031875821205903775,768000,0.9726342868804931,216
0.6394047375023365,224.74,2.58,1.3337054634094239,0.1336889209996813,0.0,-0.0009126126291084802,6.1000000000000085,97,0.0034596754160884304,776000,0.9656854927539825,216
0.8855703516304493,221.06,2.43,1.3551151597499846,0.187758490930116,0.0,-0.0002646165378973819,6.1000000000000085,98,0.006761756694177165,784000,0.9258489584922791,216
1.0505595429241656,221.05,2.49,1.3518527698516847,0.21948398400956637,0.0,-0.002435067602673371,6.1000000000000085,99,0.008876475328288507,792000,0.8951344329118729,216
0.8710716630518437,223.95,2.53,1.3557254099845886,0.19197271919253026,0.0,-0.0005472903331974521,6.0,100,0.006519910934439394,800000,0.9379802364110946,215
0.9156196822226047,208.66,2.09,1.3587576830387116,0.20509382480755906,0.0,-0.0011942547372018452,5.0,101,0.006564057292998768,808000,0.9098220342397689,215
0.8862999548017979,209.55,2.13,1.339021544456482,0.2099985596724663,0.0,-8.113418749417179e-05,5.0,102,0.0062983080954290924,816000,0.9317693930864334,215
0.988538092970848,213.63,2.25,1.3452124392986298,0.22380994995981607,0.0,-0.003412354425236117,5.0,103,0.007589281018590554,824000,0.9077963119745255,214
0.5134465323388576,208.45,2.09,1.3413929724693299,0.11577145275163071,0.0,-0.0003454147577576805,5.1000000000000085,104,0.0022689175400591923,832000,0.9800392705202102,214
0.8131913301348687,207.47,2.16,1.3475226259231567,0.1736304572431131,0.0,0.00012430364382453262,6.0,105,0.00563570992613677,840000,0.9363827991485596,214
0.9289241430163383,217.29,2.37,1.3555084991455078,0.21033117359219364,0.0,-0.0015529288470861502,7.0,106,0.007056766749592498,848000,0.9339278119802475,213
0.8005289775133133,231.2,2.7,1.3593450605869293,0.17108149079582063,0.0,-0.0004945605073589832,7.0,107,0.00521281790395733,856000,0.9334358298778533,213
0.6381207174062729,229.0,2.62,1.3391656804084777,0.14627712041951546,0.0,-0.000977215213497402,7.0,108,0.003441450687823817,864000,0.9701626044511795,213
0.7019721962511539,214.84,2.32,1.3578172647953033,0.1559825098800296,0.0,0.00014756688207853585,6.0,109,0.003814351513865404,872000,0.9545919889211655,213
0.652136751562357,214.7,2.32,1.357019214630127,0.15284318782398365,0.0,-0.001012173531926237,5.1000000000000085,110,0.0036706853653595316,880000,0.960035719871521,213
0.9660764832794666,215.3,2.46,1.3566369533538818,0.21536323060718432,0.0,-0.0008423228643368929,9.0,111,0.007000712268054485,888000,0.9247411221265793,213
1.1724082282185555,207.59,2.19,1.358784327507019,0.25690995041485887,0.0,-0.0024933239792153472,5.0,112,0.010127386868116445,896000,0.8724016529321671,213
0.8008864513039589,209.03,2.29,1.3383818435668946,0.18168466393958013,0.0,-0.001411989219195675,5.1000000000000085,113,0.00496783491311362,904000,0.9513272112607956,213
0.8159028577804566,227.76,2.72,1.3384130823612213,0.19048531407478975,0.0,-0.0005161288339877501,6.300000000000026,114,0.005083605874388013,912000,0.9570214742422104,213
0.865732714086771,242.12,3.18,1.3502137875556945,0.19882272374095242,0.0,-0.0013486527831992135,9.0,115,0.005732679558277596,920000,0.9381659758090973,213
0.9900765687227249,229.22,2.77,1.3495343053340911,0.22475992980007514,0.0,-0.002452461920092901,7.1000000000000085,116,0.007832736332784408,928000,0.9281581038236618,213
0.7604385523498058,217.04,2.4,1.3384620177745818,0.17401292314547356,0.0,-0.0004988301036428311,6.0,117,0.004726365453971084,936000,0.9601107263565063,213
0.8428665047883988,231.34,2.8,1.346962993144989,0.18866130631045983,0.0,0.0002623178780413582,8.0,118,0.005705777288530953,944000,0.9413201260566711,214
0.9890940308570861,233.31,2.95,1.358398779630661,0.2034933285003387,0.0,-0.0006366646644892171,8.100000000000009,119,0.007548371285083704,952000,0.9101984339952469,213
0.8324694557487965,233.35,2.91,1.330050437450409,0.18859394830905432,0.0,-0.0009474116654018871,8.100000000000009,120,0.00560637995658908,960000,0.9207419496774674,214
0.84213348954916,227.87,2.59,1.3411096024513245,0.19021175467162735,0.0,-0.0003226473137328867,6.0,121,0.005226642215857283,968000,0.9513685208559036,213
0.9423680025339126,241.76,2.98,1.3518379592895509,0.20334545374129495,0.0,-0.0006464030237111728,8.100000000000009,122,0.006830906310933642,976000,0.9276003032922745,213
1.0400408300757409,240.45,2.9,1.347330961227417,0.24432588280382073,0.0,-0.0009815288966638037,7.1000000000000085,123,0.008205022738547996,984000,0.9001080065965652,213
1.084241356551647,239.14,2.89,1.358330125808716,0.24883510952214136,0.0,-0.0024164433096302675,6.0,124,0.008513280568295159,992000,0.9001687031984329,213
0.954309461414814,232.33,2.69,1.3464554476737975,0.2110651018953465,0.0,-0.00016790524910902604,6.0,125,0.006896392524358816,1000000,0.9321181553602219,213
0.8699184387922287,238.59,2.9,1.348380787372589,0.18615225357823434,0.0,0.00043287692315061574,7.0,126,0.005609324386459775,1008000,0.9296872007846833,213
1.0060115295648575,243.51,3.08,1.3423410511016847,0.2377351775929546,0.0,-0.0018534671765519305,7.0,127,0.0072705316659994424,1016000,0.9306073319911957,213
1.0626352268457413,245.41,3.21,1.3550863468647003,0.22908858637077284,0.0,0.0004272878785559442,8.0,128,0.00853276838111924,1024000,0.8865400516986847,214
1.1058578999340534,222.7,2.59,1.3474273467063904,0.22768822573840145,0.0,-0.001371371645363979,6.0,129,0.009327553944312967,1032000,0.8933116644620895,213
0.8897656935453415,224.52,2.74,1.3453730428218842,0.19175603056609147,0.0,-0.0014496124821016564,7.1000000000000085,130,0.0062225027184467764,1040000,0.9383549678325653,214
0.9852912163734436,226.05,2.9,1.3477185571193695,0.23080572103033392,0.0,-0.0004873388680425705,9.0,131,0.007673104914138093,1048000,0.9261525374650955,213
1.0730886787176133,234.57,3.1,1.351420090198517,0.24366319875503398,0.0,-0.0026983896299498157,9.0,132,0.008597810229402966,1056000,0.9031678915023804,214
1.1150507625937462,240.17,3.16,1.3413335752487183,0.2419352803661722,0.0,-0.0011941951743756362,8.100000000000009,133,0.009257390149286948,1064000,0.8990349578857422,214
0.9972487160563469,234.89,2.89,1.3384011828899383,0.22799582417699224,0.0,-0.002574995134200435,7.1000000000000085,134,0.007080490785883739,1072000,0.9304123198986054,214
1.1385215565562248,232.02,2.82,1.3291486883163453,0.25390917646234773,0.0,-0.002064537055266555,7.1000000000000085,135,0.009314468848169782,1080000,0.8740843051671982,214
1.1618774509429932,219.67,2.43,1.329108805656433,0.25953903808252793,0.0,-0.0005081184569280594,6.0,136,0.00961999636143446,1088000,0.8853709363937378,214
1.1051779088377953,223.04,2.44,1.3417234671115876,0.2525984214537727,0.0,-0.0002194781371508725,6.0,137,0.008902216394781136,1096000,0.8928824383020401,214
1.287862738966942,225.67,2.59,1.3303187501430511,0.2928399914878158,0.0,-0.003050200459547341,5.0,138,0.011630801246501505,1104000,0.8635540193319321,214
1.2992944392561911,230.83,2.95,1.2988331651687621,0.29822916814862177,0.0,-0.003026385633384052,6.1000000000000085,139,0.011591636931989342,1112000,0.8336863136291504,214
1.2873910903930663,229.02,2.93,1.2979431927204133,0.2834955923053614,0.0,-0.0022977995346082024,6.0,140,0.011498883352614939,1120000,0.8695439058542251,214
1.2049073827266694,240.03,3.26,1.303869400024414,0.281263348213824,0.0,-0.0043623388512060044,8.0,141,0.009955074875615538,1128000,0.886773054599762,214
1.1342411416769027,252.8,3.65,1.2822668612003327,0.2609128231426769,0.0,-0.0038702341419411825,8.0,142,0.009088712419616058,1136000,0.9074980980157852,214
1.1643147724866867,256.16,3.87,1.2831383275985717,0.2922005991167813,0.0,-0.003191643377649598,9.0,143,0.01007401270326227,1144000,0.8868585109710694,214
1.0273454573750496,245.23,3.66,1.2999688947200776,0.23930303167426206,0.0,-0.001505741176661104,9.0,144,0.007303089185152203,1152000,0.9200828069448471,214
1.0684206783771515,244.67,3.6,1.2963832378387452,0.2377803685510112,0.0,-0.0031491228823870188,9.0,145,0.007866712750401348,1160000,0.9278156167268753,214
1.206875650882721,242.42,3.48,1.3044173896312714,0.2839382956254587,0.0,-0.001515751452316181,9.0,146,0.010235720116179436,1168000,0.8998398798704147,214
0.9204013293981552,236.46,3.24,1.3205062782764434,0.2105081997472932,0.0,-0.0011407215672079474,9.0,147,0.006112636456964538,1176000,0.9274768507480622,214
1.06572245657444,236.74,3.14,1.308066759109497,0.25010027946321667,0.0,-0.0017083108861697838,8.100000000000009,148,0.007941408941987901,1184000,0.907699721455574,214
1.052536939382553,230.09,3.05,1.302984403371811,0.25116748855634513,0.0,-0.0015865724465402309,7.1000000000000085,149,0.008073985949158669,1192000,0.9148257064819336,215
1.0860014802217484,242.53,3.54,1.3040344607830048,0.2555882182953808,0.0,-0.0014600676615373232,9.0,150,0.008391674391459674,1200000,0.91003930747509,215
1.0629378712177278,226.89,3.14,1.287563717365265,0.2537431908365651,0.0,-0.004757546518812887,9.0,151,0.007976164247374982,1208000,0.9084509938955307,215
1.00450934112072,237.39,3.62,1.27053973197937,0.23950292518443908,0.0,-0.002199245475057978,9.0,152,0.007228332557133399,1216000,0.9304800206422805,215
1.0302412047982217,242.76,3.6,1.3127918589115142,0.2384472136587845,0.0,-0.0009820188861340284,9.0,153,0.007386525267502293,1224000,0.9228338551521301,215
1.05135213971138,249.31,3.77,1.3101771759986878,0.24298305983279644,0.9000000000000004,-0.0012459623446920887,9.0,154,0.0077609613258391615,1232000,0.9112117773294449,215
1.4765991073846818,249.57,3.69,1.2973721396923066,0.3642439889596878,1.0,-0.0026250492868712173,9.0,155,0.014984052877407521,1240000,0.8424665278196335,214
1.3088853698968888,251.79,3.99,1.3132536005973816,0.3009173503659097,1.0,-0.0025902776451403042,9.0,156,0.011647892100736499,1248000,0.8763291972875595,215
1.088982416689396,260.52,4.21,1.3164560890197754,0.2569489235499843,1.0,-0.0012789349781814963,9.100000000000009,157,0.00826719358097762,1256000,0.9153192514181137,215
1.3758634686470033,270.66,4.47,1.2984074354171753,0.3339636663457035,1.0,-0.005005823060400871,10.0,158,0.012878300696611404,1264000,0.8709596139192581,215
1.3231930863857269,278.44,4.33,1.301809276342392,0.3122743796716874,1.0,-0.0009791782981483266,9.100000000000009,159,0.01220261792652309,1272000,0.8601680094003678,215
1.1611926633119583,278.28,4.23,1.3063824927806855,0.26441988829611923,1.0,-0.002624207816552371,8.100000000000009,160,0.009202024878468364,1280000,0.8977021545171737,215
1.157829127907753,285.56,4.59,1.2990686118602752,0.27929346886830614,1.0,-0.0008101865480421111,9.100000000000009,161,0.009224698399193584,1288000,0.8971974551677704,215
1.2248468172550202,286.54,4.82,1.2967375349998473,0.28377724099422214,1.0,-0.004184014717829996,10.0,162,0.010397624594625086,1296000,0.8928226393461227,215
1.3046726387739183,288.08,5.12,1.2737410008907317,0.31137515214963996,1.0,-0.001097367741749622,10.0,163,0.011959682272281497,1304000,0.8647850787639618,215
1.167712724506855,282.6,5.1,1.2907390367984772,0.2704913908348788,1.0,-0.0034889135544653982,10.100000000000009,164,0.009502706767525524,1312000,0.8855035489797592,215
1.3068630468845368,286.01,5.26,1.2973317301273346,0.3302697105752755,1.0,-0.0014144043532724026,11.0,165,0.011525112490635364,1320000,0.8708570802211761,215
1.3816407519578933,302.47,5.42,1.2897331988811493,0.3549022584250082,2.0,-0.004702068165352102,11.0,166,0.012752265157178044,1328000,0.8639411425590515,215
1.3142746138572692,305.56,5.49,1.2711420392990112,0.3183943776789846,2.0,-0.0038284769908204907,11.0,167,0.011670069962274283,1336000,0.8766413319110871,215
1.2296497738361358,304.57,5.46,1.2757716047763825,0.3072641841609405,2.0,-0.0027731881442014127,10.0,168,0.010255639078095555,1344000,0.8770593249797821,215
1.395395712852478,295.92,5.27,1.274515256881714,0.3596097969425309,2.0,-0.004348628040752374,10.0,169,0.01309980869293213,1352000,0.86145110309124,215
1.2716082590818405,302.99,5.74,1.2589487969875335,0.3306021212915475,2.0,-0.003722590937250061,10.0,170,0.010915492840576918,1360000,0.8710109913349151,215
1.2569057762622833,310.36,5.69,1.2631082010269166,0.32646175735463734,1.9000000000000004,-0.004087429599021562,10.0,171,0.010515800283756108,1368000,0.8716527670621872,215
1.5335363531112671,314.66,5.7,1.2478570520877839,0.39089994511150905,2.0,-0.004819270351799787,10.0,172,0.015684759058058263,1376000,0.8350310826301575,215
1.6369300830364226,322.9,6.2,1.2147695624828339,0.4151847035813697,2.0,-0.005525277013366576,11.0,173,0.017674402710981668,1384000,0.7856091010570526,215
