episode_length,explained_variance,policy_loss,P09:episode_rewards,grad_norm,fps,policy_entropy,frames,epoch_idx,P01:episode_rewards,clip_fraction,value_loss,advantage_norm,approx_kl_divergence,PMM:episode_rewards
338.22,-2.458691596984863e-08,-0.0006783019151043845,327.5000000000002,0.05789502127541497,189,1.7758834823966025,276480,27,25.0,0.0,0.019873659033328293,15.968718141317368,0.0001386502402588974,180.75
335.81,-8.195638656616212e-09,-0.0006331636797767715,350.0,0.056505567757743694,189,1.7833508618175984,286720,28,25.0,0.0015380859375,0.019920679202186875,15.96871817111969,0.0001602326739160276,175.75
332.03,-1.9371509552001954e-08,-0.0005137215563081554,405.00000000000045,0.055794001987942,189,1.7844498790800571,296960,29,25.0,0.0,0.021051713472115808,15.968718200922012,0.00011027921372992466,171.75
336.64,-7.450580596923829e-10,-0.0005679681155015715,455.0000000000004,0.06009664320234813,189,1.7851246111094952,307200,30,47.50000000000001,0.0,0.019341095561685506,15.968718135356903,0.00014846967914863284,181.5
343.05,7.078051567077636e-09,-0.0004649850907298969,455.0000000000004,0.056462685291027645,189,1.7852884873747825,317440,31,50.0,0.0,0.02175351097830571,15.968718099594117,0.0001082073523772209,195.75
338.93,-9.313225746154785e-09,-0.0003911692947440315,352.5000000000002,0.05453328761685768,189,1.784629213809967,327680,32,50.0,0.0,0.01935612498782575,15.968718081712723,0.00010003615170539604,177.5
339.34,-2.570450305938721e-08,-0.0006667367316822492,380.00000000000045,0.05728896156144475,188,1.78695330247283,337920,33,50.0,0.0,0.020357088063610716,15.96871811747551,0.0001478514116200813,184.75
338.08,-5.960464477539063e-09,-0.0004941494002196123,302.5000000000002,0.057319313353943545,188,1.786038728058338,348160,34,25.0,0.0,0.020488915630267,15.968718057870865,0.00011742149910354271,175.0
340.67,-4.8428773880004884e-09,-0.0008176648923836182,302.5000000000002,0.05853751649695643,189,1.7771091036498547,358400,35,25.0,0.0,0.020811213343404234,15.968718057870865,0.00016921328847772089,181.25
344.23,1.6391277313232423e-08,-0.0005605347665550653,310.00000000000085,0.05560661503335308,189,1.7771837361156941,368640,36,25.0,0.0,0.022093362407758832,15.968718075752259,0.00013489267063242493,180.5
340.88,-2.9802322387695312e-08,-0.0005826808181154774,355.00000000000045,0.056438233225775014,189,1.782799606025219,378880,37,25.0,0.0,0.017922028314205817,15.968717974424361,0.00014125124814761135,178.0
334.86,1.0430812835693359e-08,-0.000532526355709706,350.0,0.05750309375949292,189,1.7850884303450585,389120,38,25.0,0.0,0.01845644907443784,15.96871801018715,0.00011933741641705354,162.75
328.98,1.1920928955078126e-08,-0.00040851440107871897,355.00000000000045,0.05398383461434826,188,1.7857500202953815,399360,39,25.0,0.0,0.016154402917891275,15.968718087673187,0.00010581369035342903,157.25
328.65,-2.421438694000244e-08,-0.0005642652955430094,402.5000000000002,0.05478523443606732,188,1.7885079450905323,409600,40,25.0,0.0,0.014746846810157876,15.968717736005782,0.0001304830730418871,154.25
334.57,6.7055225372314455e-09,-0.0007580387835332658,452.50000000000017,0.0592891586024082,188,1.7876094914972782,419840,41,25.0,0.0,0.01801034400050412,15.968718087673187,0.00015569873138616687,167.0
333.52,-2.0489096641540527e-08,-0.0004686792719439836,405.00000000000045,0.05481642196918331,189,1.7827046610414983,430080,42,25.0,0.0,0.02434674589894712,15.968718260526657,0.0001208606432573589,161.75
343.37,-8.195638656616212e-09,-0.0003114677369012497,475.0,0.05506497866833439,188,1.7866184413433075,440320,43,25.0,0.0,0.022160147345857695,15.968718075752259,7.27175060682761e-05,203.75
344.54,-3.3527612686157227e-09,-0.0005361657120374729,477.5000000000002,0.05305230872576684,188,1.7843314982950687,450560,44,25.0,0.0,0.018794511823216453,15.968718069791795,0.00011113000828064657,202.75
342.26,1.1920928955078126e-08,-0.0007192840028437785,500.0,0.05703212300349599,188,1.7805263854563236,460800,45,25.0,0.0,0.020860259496839718,15.968718111515045,0.00016619334811949216,206.25
331.78,9.313225746154785e-09,-0.0006854274608485867,427.5000000000002,0.05566312636751153,188,1.7815664537250995,471040,46,25.0,0.0,0.017367957640090026,15.968718075752259,0.00013922896564864118,168.5
338.03,1.3411045074462891e-08,-0.0006348916795104742,455.0000000000004,0.05773030120884435,188,1.7809356242418288,481280,47,25.0,0.0,0.021095343719935045,15.968718081712723,0.00015264098910776623,189.75
337.06,3.129243850708008e-08,-0.0006321526107058162,400.0,0.05900527138065004,188,1.7813781931996346,491520,48,25.0,0.0,0.019172486674506217,15.968717956542969,0.0001328021163672588,170.25
345.15,4.097819328308106e-09,-0.0005487712107424159,425.0,0.05621166566945761,188,1.7733043491840363,501760,49,47.50000000000001,0.0,0.023624796280637385,15.968718194961548,0.00012882875722795007,191.75
347.56,-5.960464477539063e-09,-0.0005224754313530866,402.5000000000002,0.05773357679768323,188,1.7782241217792034,512000,50,25.0,0.0,0.023179536833777093,15.968718230724335,0.0001274022910335404,202.75
345.83,-2.384185791015625e-08,-0.0005943236294115195,480.00000000000045,0.05765021611039521,188,1.784959713369608,522240,51,25.0,0.0,0.020371812320081516,15.968717968463897,0.00013787649664038782,202.75
346.52,1.7881393432617187e-08,-0.0006069480055884924,482.5000000000007,0.05841937910606687,188,1.782237669825554,532480,52,25.0,0.0,0.02289577027549967,15.968718141317368,0.00013087462637493275,208.0
343.83,-1.0058283805847169e-08,-0.0005905786601942964,380.00000000000045,0.05955439800342156,188,1.787332710623741,542720,53,25.0,0.0010498046875,0.019174354473943823,15.968717962503433,0.00013186071386064313,187.25
345.05,-2.2351741790771484e-09,-0.00040642058720550265,550.0,0.05661087857220857,188,1.7902169413864613,552960,54,22.500000000000007,0.0,0.018254493165295572,15.968717974424361,0.00010148732932204751,193.25
336.26,2.9802322387695314e-09,-0.0008651429030578584,377.5000000000002,0.05860573029432804,187,1.7865005381405354,563200,55,25.0,0.0,0.017434089448943268,15.968717902898788,0.00016566619496245495,162.75
331.4,0.0,-0.0004096887387277093,302.5000000000002,0.057824448271568483,187,1.7853140249848365,573440,56,25.0,0.0,0.017898523804615252,15.968718075752259,8.914002666067233e-05,155.75
320.06,1.1548399925231934e-08,-0.0004164797406701837,302.5000000000002,0.05737764693176976,188,1.787229723483324,583680,57,25.0,0.0,0.02128179486899171,15.968718230724335,9.664755023877091e-05,149.75
319.97,-2.2351741790771484e-09,-0.0004539793892035959,377.5000000000002,0.05816521232758074,188,1.7863779440522194,593920,58,25.0,0.0,0.019337062077829613,15.9687180519104,0.00011801610936092998,161.25
330.51,-1.0058283805847169e-08,-0.00044760697965102737,500.0,0.05820819317422375,188,1.7859902128577232,604160,59,25.0,0.0,0.020599707140354438,15.968718200922012,9.727178658458513e-05,193.0
339.79,7.450580596923828e-09,-0.0003655939261079766,525.0,0.05382555731196624,187,1.784466165304184,614400,60,50.0,0.0,0.022182694735238328,15.968718194961548,9.523903588366522e-05,202.0
343.84,-1.5273690223693846e-08,-0.0005136253668752034,502.5000000000002,0.05489455660842255,187,1.78406530469656,624640,61,50.0,0.0,0.020976575373788366,15.968718105554581,0.00011136531044897424,210.25
332.75,-7.078051567077636e-09,-0.0004898478910035919,300.0,0.05665933074346215,187,1.782586682587862,634880,62,50.0,0.0,0.020677146717207506,15.96871817111969,0.00011724978750038417,171.25
335.04,7.450580596923829e-10,-0.0012532979530078593,402.5000000000002,0.059540706340572326,187,1.7826266564428805,645120,63,50.0,0.0064208984375,0.019535514683229848,15.968718087673187,0.000251736040372208,175.25
342.62,1.0058283805847169e-08,-0.000651407925033709,452.50000000000017,0.05589592948767599,187,1.7846268467605113,655360,64,50.0,0.0,0.024986464122775942,15.968718278408051,0.0001517507279986674,195.25
345.05,1.0058283805847169e-08,-0.0006384411521139554,477.5000000000002,0.05675377947982548,187,1.779123280197382,665600,65,25.0,0.0,0.018703939841361716,15.968717938661575,0.00012322423516053504,197.5
339.47,1.7136335372924803e-08,-0.0007636566615474294,452.50000000000017,0.05785840932763288,187,1.776715635508299,675840,66,50.0,0.0,0.023584254999877884,15.968718308210374,0.00017811434860526276,195.0
340.23,-2.570450305938721e-08,-0.0007177333620347782,427.5000000000002,0.056799018980603855,188,1.784257246553898,686080,67,25.0,0.0,0.021987037401413546,15.968718087673187,0.0001534649915015507,192.0
342.76,-4.470348358154297e-09,-0.0005508425314474152,402.5000000000002,0.055931146031952796,188,1.7835497446358204,696320,68,50.0,0.0,0.019944820695673115,15.968718093633651,0.00012098996158638187,191.5
339.17,3.725290298461914e-09,-0.0005022132983867778,377.5000000000002,0.05593926981876311,188,1.7849275805056095,706560,69,25.0,0.0,0.018472137610660865,15.968718081712723,0.0001214695425465706,176.0
337.74,1.080334186553955e-08,-0.0006899045962200035,400.0,0.056805329865383516,188,1.783047118037939,716800,70,25.0,0.0,0.02201558129163459,15.968718194961548,0.00013763321591930833,175.5
333.71,-2.9802322387695312e-08,-0.0005267635548079852,330.0000000000004,0.055350416370592445,188,1.772393138706684,727040,71,50.0,0.0,0.024059380200924352,15.968718165159226,0.0001080632782270996,177.0
348.04,-2.5331974029541015e-08,-0.000503962815128034,380.00000000000045,0.05651300460162532,188,1.7705337144434452,737280,72,50.0,0.0,0.024707927089184522,15.968718296289444,0.0001218995780970289,202.5
344.97,-1.564621925354004e-08,-0.0002903215034166351,325.0,0.054308187471561464,188,1.7794342733919621,747520,73,50.0,0.0,0.022034535877173765,15.96871817111969,6.92890910590549e-05,198.25
347.27,-6.332993507385254e-09,-0.0007858038465201389,302.5000000000002,0.05472314758779728,188,1.7815984956920148,757760,74,50.0,0.0,0.020660388155374677,15.968718123435973,0.0001571016272848169,193.75
340.65,3.427267074584961e-08,-0.0004879453197645489,300.0,0.053872574428302775,188,1.7728769026696682,768000,75,47.50000000000001,0.0,0.020385568792698906,15.968718242645263,0.00012677398281653042,180.0
335.86,-1.1175870895385742e-08,-0.0005391123642766616,302.5000000000002,0.056254392540309874,188,1.7825185805559158,778240,76,25.0,0.0,0.018707168387481942,15.968718099594117,0.0001182832245095966,167.75
337.52,-1.564621925354004e-08,-0.0002921558063462726,325.0,0.05413373322067986,188,1.784845945239067,788480,77,25.0,0.0,0.02237982570368331,15.968718302249908,7.044812323773187e-05,169.25
330.91,-4.470348358154297e-09,-0.0006170233449665829,325.0,0.05705402547777555,188,1.784673798829317,798720,78,25.0,0.0,0.01934291791403666,15.968718081712723,0.0001391442757835648,163.25
331.43,1.0430812835693359e-08,-0.0005755306186983944,325.0,0.054285992151918504,188,1.7859530985355376,808960,79,25.0,0.0,0.021699351776624097,15.968718218803406,0.00013043027226196103,169.5
327.23,-7.078051567077636e-09,-0.0005020967517339158,325.0,0.055730067892424615,187,1.7824986904859543,819200,80,25.0,0.0,0.02249754319782369,15.968718302249908,0.00011307124375257161,177.75
332.76,-1.564621925354004e-08,-0.0002557811849328573,357.5000000000007,0.05273525098968794,187,1.7809033900499345,829440,81,25.0,0.0,0.02381000422174111,15.96871833205223,5.9517776104200945e-05,186.25
332.2,1.9371509552001954e-08,-0.0006381308747222647,425.0,0.05703296788844094,187,1.7759456500411033,839680,82,25.0,0.0,0.017904965969501065,15.96871789097786,0.0001318079769376368,188.25
337.11,-1.4901161193847656e-08,-0.00044558795743796507,425.0,0.051759125298685496,187,1.7827465564012528,849920,83,25.0,0.0,0.02351034735911526,15.968718194961548,0.00011356058210196807,193.5
344.56,-2.0116567611694337e-08,-0.0005465006448503118,427.5000000000002,0.05617861708649754,187,1.782229457050562,860160,84,25.0,0.0,0.02434384261723608,15.968718320131302,0.000122829759332177,199.0
344.89,-3.3900141716003417e-08,-0.0003158669551339699,450.0,0.05457020402119135,187,1.7815358102321626,870400,85,47.50000000000001,0.0,0.021651423384901135,15.968718045949936,8.089314644079692e-05,207.75
347.34,-7.450580596923829e-10,-0.0007793167931595235,477.5000000000002,0.05705138213240811,187,1.7772477619349956,880640,86,50.0,0.0,0.024107753954012878,15.968718498945236,0.00015269328936611258,213.25
343.24,2.2351741790771484e-09,-0.0006015408804159961,502.5000000000002,0.05617768622462825,187,1.779228226840496,890880,87,50.0,0.0,0.02407522208231967,15.96871838569641,0.00015027153876534527,209.5
339.99,4.097819328308106e-09,-0.00030123271335469326,502.5000000000002,0.05521577798657381,187,1.7879010535776616,901120,88,25.0,0.0,0.02001809492940083,15.9687180519104,8.49800094634645e-05,199.5
336.85,-3.725290298461914e-09,-0.0007980247675732244,355.00000000000045,0.0579768513326856,187,1.7867598250508308,911360,89,25.0,0.0010986328125,0.019482827381580137,15.968718111515045,0.00016174185342272552,185.0
326.59,9.685754776000977e-09,-0.00041958602159866134,275.0,0.05705205366214622,187,1.7850468292832375,921600,90,25.0,0.0,0.015535107663890813,15.968717956542969,9.824639518392075e-05,152.75
326.35,-5.587935447692871e-09,-0.000701802114599559,277.5000000000002,0.05754421385364107,187,1.7818839982151986,931840,91,25.0,0.0,0.020743609027704224,15.968718135356903,0.00015374941438324187,145.25
332.21,-8.568167686462402e-09,-0.0004679413163103163,305.00000000000045,0.054935317527702365,188,1.7871315449476242,942080,92,25.0,0.0,0.021061036031460388,15.968718189001084,0.00010737099436433084,154.0
335.87,-7.078051567077636e-09,-0.0006108214565756498,352.5000000000002,0.054775134180108376,188,1.7849347308278083,952320,93,25.0,0.0,0.017540166433900595,15.968717855215072,0.0001315501131919916,161.25
337.91,-1.1175870895385742e-09,-0.0006110194408392999,327.5000000000002,0.05683302966834414,188,1.7842059098184109,962560,94,25.0,0.0,0.021016504132421687,15.968718159198762,0.00013714896978385128,172.25
331.66,2.6077032089233397e-09,-0.000687655946603627,340.00000000000125,0.05491323012253506,188,1.7872736148536206,972800,95,47.50000000000001,0.0,0.021271324466215446,15.968718039989472,0.00013018464955614207,177.75
336.1,-2.384185791015625e-08,-0.0006254646548768505,427.5000000000002,0.053826400437305376,188,1.7850985109806061,983040,96,47.50000000000001,0.0,0.018571534554939716,15.968718135356903,0.00013337687709622515,183.5
332.35,-1.5273690223693846e-08,-0.0005846678555826657,335.00000000000085,0.05615709022144709,188,1.7757186904549598,993280,97,25.0,0.0,0.018347538117086514,15.968718057870865,0.00012311807288476473,168.0
330.42,-8.568167686462402e-09,-0.0003983012524258811,380.00000000000045,0.05648909198048855,188,1.777059718221426,1003520,98,25.0,0.0,0.021033851322135887,15.968718194961548,9.402482845679571e-05,163.75
333.19,-2.1979212760925294e-08,-0.000590183198437444,425.0,0.05622273748278885,188,1.777013749629259,1013760,99,25.0,0.0,0.01848980059439782,15.968718111515045,0.0001302883100450458,171.75
330.55,2.2351741790771484e-09,-0.0004204043092613574,380.00000000000045,0.05274906219371225,188,1.7872979678213596,1024000,100,25.0,0.0,0.016742974883527495,15.96871793270111,0.00010564136490884835,163.0
335.02,-9.313225746154785e-09,-0.0006329927742626751,357.5000000000007,0.05356152853873081,188,1.7845643058419227,1034240,101,25.0,0.0,0.020514344234834427,15.968718218803406,0.0001262323111602015,163.25
341.87,3.3527612686157227e-09,-0.0009675558729213662,452.50000000000017,0.05787162699738015,188,1.7764418043196202,1044480,102,25.0,0.000830078125,0.026154173881513997,15.968718367815018,0.0002029563200569129,184.25
351.54,-2.644956111907959e-08,-0.000643302809476154,527.5000000000002,0.05652769689907341,188,1.7782418787479402,1054720,103,50.0,0.0,0.022431030368898063,15.968718177080154,0.0001470764399460478,219.0
352.95,2.905726432800293e-08,-0.0005502824522409355,525.0,0.05670448109085511,188,1.7799952305853366,1064960,104,47.50000000000001,0.0,0.022533776465570553,15.968718206882476,0.00010971339399041824,230.5
350.18,2.421438694000244e-08,-0.00042017662453872615,430.0000000000004,0.05364375139909079,188,1.776975204795599,1075200,105,47.50000000000001,0.0,0.023532214894657955,15.96871812939644,0.00010088454525032375,215.75
340.64,-1.0058283805847169e-08,-0.0005339536695828428,425.0,0.05402357059977523,188,1.7826993644237519,1085440,106,25.0,0.0,0.01835563666827511,15.968717974424361,0.00012011505919780063,193.0
332.25,1.9371509552001954e-08,-0.00028681478870566933,402.5000000000002,0.05534005940979077,188,1.788619202375412,1095680,107,25.0,0.0,0.015434728842228651,15.968717914819717,6.665189297478946e-05,170.0
329.85,-1.825392246246338e-08,-0.0004599671219693846,402.5000000000002,0.05524694002167955,188,1.7859781444072724,1105920,108,25.0,0.0,0.02147501149738673,15.968718165159226,9.313309892675648e-05,168.0
338.33,-3.725290298461914e-09,-0.0003028229904884938,402.5000000000002,0.053588792265256494,188,1.7810766287147999,1116160,109,25.0,0.0,0.026815996773075314,15.968718457221986,6.856203632068513e-05,185.25
340.83,-1.862645149230957e-09,-0.00027689012349583206,427.5000000000002,0.05300245565535994,188,1.7797870077192783,1126400,110,25.0,0.0,0.020631646030233243,15.968717956542969,5.982244317745966e-05,202.75
342.15,5.215406417846679e-09,-0.000439303004895919,427.5000000000002,0.05410607807662128,188,1.784508430957794,1136640,111,25.0,0.0,0.021804286079714075,15.968718057870865,0.00010220403183964777,204.75
338.3,1.080334186553955e-08,-0.0006176933540700702,427.5000000000002,0.05961890044239672,188,1.7891160272061826,1146880,112,25.0,0.0,0.02020064535900019,15.968717962503433,0.0001424801394680486,194.5
333.57,1.4901161193847656e-08,-0.0006043025256076362,400.0,0.0571289018136068,188,1.787683242559433,1157120,113,25.0,0.0,0.017588561946467962,15.968718099594117,0.0001246850847167025,172.0
333.74,-2.60770320892334e-08,-0.0004915543915558374,355.00000000000045,0.0579186212745892,188,1.7845485866069795,1167360,114,25.0,0.0,0.021089126230799594,15.968718206882476,9.502185406198293e-05,176.0
333.52,-2.1979212760925294e-08,-0.0002415284838207299,355.00000000000045,0.054977302143659736,188,1.7791085787117482,1177600,115,25.0,0.0,0.02203893174882978,15.968718189001084,5.595672190779055e-05,175.0
343.49,-1.0430812835693359e-08,-0.0004035724741697777,427.5000000000002,0.05504982223129793,188,1.7732192918658256,1187840,116,47.50000000000001,0.0,0.022098090912913905,15.96871817111969,7.796013146617042e-05,198.25
344.21,-1.825392246246338e-08,-0.000744882379876799,500.0,0.056525225484412286,188,1.771421479433775,1198080,117,47.50000000000001,0.0,0.02471556552918628,15.968718379735947,0.00016933603248183715,213.0
348.71,-1.1548399925231934e-08,-0.0004086828590516234,455.0000000000004,0.056517903658876115,188,1.7815608486533165,1208320,118,50.0,0.0,0.021178455449989995,15.968718039989472,9.664188169047349e-05,214.25
347.73,-1.899898052215576e-08,-0.0006647506184890517,450.0,0.058328570472864084,188,1.7887406848371028,1218560,119,50.0,0.0,0.02108031308016507,15.968718135356903,0.00014162662698051774,200.5
344.09,-2.1979212760925294e-08,-0.0006745637230778812,455.0000000000004,0.057302391188491106,188,1.7854085393249988,1228800,120,25.0,0.0,0.019882056606002153,15.968718105554581,0.00012756699771543367,191.25
336.83,2.3096799850463868e-08,-0.0004826208023587242,305.00000000000045,0.05606324702512079,188,1.7727097995579242,1239040,121,47.50000000000001,0.0,0.023245095630409197,15.968718141317368,0.00010372860463334633,171.25
336.01,-1.9744038581848144e-08,-0.0005678717650880571,355.00000000000045,0.05563732846598406,188,1.7823974661529065,1249280,122,25.0,0.0,0.01942052743397653,15.9687180519104,0.0001288495970646508,177.5
332.76,-3.725290298461914e-09,-0.0003615494167206634,400.0,0.05366824385541007,188,1.7875863090157509,1259520,123,25.0,0.0,0.015484727229340934,15.968717914819717,8.721969529759121e-05,171.0
325.73,-8.195638656616212e-09,-0.0004939410440783831,277.5000000000002,0.05580835731775753,188,1.787855689227581,1269760,124,25.0,0.0,0.014844554260344011,15.968717896938324,0.00011046303530513058,142.25
328.71,2.0861625671386717e-08,-0.0006558874696565908,277.5000000000002,0.057087039206027854,188,1.785547137260437,1280000,125,22.500000000000007,0.0,0.017246594204334543,15.968717956542969,0.0001257766720097919,131.5
324.65,-1.3783574104309083e-08,-0.0006383735833878745,275.0,0.05619129014703481,188,1.7861054845154285,1290240,126,0.0,0.0,0.015369009450660087,15.96871783733368,0.00014092586355047844,118.5
324.24,-6.7055225372314455e-09,-0.0004622777225449681,302.5000000000002,0.05541033336759034,188,1.7827975474298001,1300480,127,0.0,0.0,0.018188166554318742,15.9687180519104,9.49975919549928e-05,129.75
326.8,-8.568167686462402e-09,-0.0004911501007882179,350.0,0.057290401792127243,188,1.7843698874115943,1310720,128,25.0,0.0,0.020450648770201953,15.968718081712723,9.431071134091695e-05,150.25
332.79,1.564621925354004e-08,-0.000898292568672332,350.0,0.05831240641032197,188,1.7818497575819492,1320960,129,25.0,0.0,0.019752640405204146,15.968717992305756,0.0001721493497132798,166.25
339.42,4.097819328308106e-09,-0.0003224402644264046,405.00000000000045,0.05536150755758864,188,1.7757038824260234,1331200,130,25.0,0.0,0.019133316079387442,15.968718177080154,7.302608444685888e-05,176.25
341.16,1.862645149230957e-09,-0.0008330697572091594,325.0,0.06042802194195475,188,1.7735803961753844,1341440,131,25.0,0.0,0.022862258402165027,15.968718081712723,0.00017467543905667072,170.5
340.24,-1.564621925354004e-08,-0.0003098178212894709,325.0,0.05811194261800651,188,1.7809699803590775,1351680,132,25.0,0.0,0.01568183974013664,15.96871782541275,8.178250269459397e-05,162.75
333.39,-2.0116567611694337e-08,-0.000512430857270374,302.5000000000002,0.05646022817908275,188,1.7851156152784824,1361920,133,25.0,0.0,0.01822212953848066,15.968718057870865,0.00010043904729606368,150.0
335.54,-8.940696716308593e-09,-0.0003145873104585917,375.0,0.05390443490843263,188,1.7860191605985165,1372160,134,25.0,0.0,0.018869658326730133,15.968718016147614,7.384589200256641e-05,156.25
330.44,-1.0058283805847169e-08,-0.0004747424303786829,375.0,0.05679376403072979,188,1.7894101560115814,1382400,135,25.0,0.0,0.01622011094877962,15.96871793270111,9.67039681679438e-05,155.5
332.94,1.1920928955078126e-08,-0.000326678233614075,352.5000000000002,0.055065496135621575,188,1.78669513463974,1392640,136,25.0,0.0,0.01927721850806847,15.968718087673187,7.0493044265163e-05,158.0
328.02,-7.82310962677002e-09,-0.0005002711597626331,250.0,0.054018169540516706,188,1.7851574420928955,1402880,137,25.0,0.0,0.01840120204433333,15.968718063831329,9.533364322322768e-05,142.75
333.74,-6.7055225372314455e-09,-0.0009295158779423218,327.5000000000002,0.05883403613291688,188,1.7788652747869491,1413120,138,50.0,0.0,0.02355039774265606,15.968718302249908,0.00016628693549840533,170.5
336.54,-8.940696716308593e-09,-0.0004904840156996215,327.5000000000002,0.05455562918866561,188,1.76618173122406,1423360,139,50.0,0.0,0.021412421675631777,15.968718093633651,0.0001128125189580942,178.25
