fps,grad_norm,model_prob_std,policy_entropy,PMM:episode_rewards,avg_q_retraced,advantage_norm,P09:episode_rewards,policy_gradient_bias_correction,P01:episode_rewards,q_loss,avg_q_selected,episode_length,epoch_idx,frames,policy_gradient_loss,rollout_prob_std,explained_variance,policy_loss
382,0.00229421630275131,0.016510299779474734,2.1863773187001545,0.0,-0.003879644015493492,0.02486287409750124,0.0,0.0,0.0,1.821469489868832e-05,-0.003927690985923012,3324.5416666666665,15,108000,7.796106049985004e-05,0.016510299872606993,-14.275882641474405,7.796106049985004e-05
387,0.001061793009194207,0.017347155045717953,2.1852909564971923,0.0,-0.004947850721267363,0.011809137572223941,0.0,0.0,0.0,6.089529983910325e-06,-0.004963139079821607,3324.5416666666665,16,115200,0.00011547662800429256,0.017347154797365268,-6.857577808698019,0.00011547662800429256
387,0.0033192922925572407,0.01618376402080887,2.186496060159471,0.0,-0.0034748301642119053,0.047799448887558854,0.0,9.864247078010318e-06,0.0,0.00010854282893534318,-0.0035076729642848172,3324.6111111111113,17,122400,-1.5111057064353236e-05,0.021020045526739625,-17.673593099978234,-5.24681081717264e-06
379,0.02204309294554346,0.14779847277667033,1.5455183179790564,0.0,0.0129891774242977,0.13377951257772783,0.0,0.0002982350304094299,0.0,0.000392869011768554,0.01070552178076689,3324.6111111111113,18,129600,-0.00018922052782922294,0.05785419602571982,-9.592084514134678,0.00010901450201189459
375,0.05970958659247386,0.27473512957966517,0.45686530481363913,0.0,0.06801549883157745,0.25145729982607046,0.0,-1.591696336206728e-09,0.0,0.0019010002364768241,0.0672914163048734,3324.6111111111113,19,136800,0.00010155885620896501,0.11048757455787232,-0.17250662286051366,0.00010155726382037096
373,0.11009481058155475,0.30822390445030085,0.09154523999375536,0.0,0.3334937602945139,1.1993882440433656,0.0,-1.774008984333242e-06,0.0,0.009677491420201835,0.32655612496645453,3324.6111111111113,20,144000,-7.395868074112432e-05,0.15588433917323571,-0.27282507647834126,-7.573268918841485e-05
371,0.15176366666014587,0.3105491530871581,0.05851578763852889,0.0,0.5645433244913344,1.8472777701899525,0.0,-8.11753318070519e-05,0.0,0.016540808665098636,0.5480509838325873,3324.6111111111113,21,151200,0.0004402455242976562,0.1628894250505116,-1.0449474146418154,0.00035907019103990565
369,0.20396711659261818,0.2897050291529537,0.28917951932806835,0.0,0.16298293586551243,1.7467423251673524,0.0,-3.7499375165312095e-06,0.0,0.013863515161666895,0.18587579841964738,3324.6111111111113,22,158400,-0.00235213540729024,0.16805156845948827,-0.09629493276450198,-0.0023558853369705824
366,0.12993709779069038,0.2452548644354118,0.7103151561091433,0.08333333333333333,-0.10112586631134561,1.4851765096140015,0.0,-0.0010076474580307429,0.0,0.007011612274846834,-0.10810388100443712,3324.5833333333335,23,165600,0.0010815371765644332,0.16290864782405864,0.03756763650268359,7.388972845714612e-05
364,0.6116931868652906,0.28288623332622503,0.3273628475203679,0.08333333333333333,0.8041094496620944,1.83867640010303,0.0,-0.0008722691913860586,0.0,0.028670200153978333,0.8033430655851003,3324.5833333333335,24,172800,-0.0005324247363885488,0.1815712161892877,0.18737784878129046,-0.0014046939246829672
363,2.321893500521385,0.297294497929277,0.18288646137730116,0.08333333333333333,0.6846895165857674,1.9670518782112016,0.0,-0.00045033497648719263,0.0,0.25607562639268555,0.7192175432217983,3324.5833333333335,25,180000,-0.0011937383584769362,0.18966486965074508,0.5179839193182332,-0.0016440733300258964
362,0.957121395652084,0.30006341820277244,0.15386834453217854,0.08333333333333333,1.078595852805745,3.4164036921202823,0.0,0.0008125295224522862,0.0,0.06402574874259896,1.0777294835629603,3324.5833333333335,26,187200,0.00015491642981683848,0.2032500588580493,0.9088489475751681,0.0009674459927067543
361,6.494591831734088,0.29739198267814665,0.17048162370139425,0.08333333333333333,2.112656322224903,3.2826310055091894,0.0,-0.0014571370876541579,0.0,0.5305184448581118,2.1825995484901166,3324.5833333333335,27,194400,-0.0008615219316485306,0.19651659195010782,0.5342753257716775,-0.002318659015017123
360,0.31096468361525564,0.2991536882574911,0.16520995031884578,2.4166666666666665,1.3554403147101404,2.840621256822,9.300000000000004,-0.00011649835602993842,0.0,0.021111562669082554,1.3606782846681023,3324.516666666667,28,201600,-0.001330297351481818,0.2103674777153702,0.9113362992109444,-0.0014467957090397328
358,0.3216327144708896,0.29345296092883305,0.20251739801632265,2.4166666666666665,1.6337525424723902,2.8018929513532016,9.300000000000004,-0.0004007901126031589,0.0,0.01936157013224339,1.6327053119565444,3324.516666666667,29,208800,0.0007662207930884902,0.20561155873542977,0.9243619355346477,0.00036543068984588227
357,0.7216269493548201,0.29446733937258757,0.19216859790800442,2.4166666666666665,1.5635674495557472,2.817583576776679,9.300000000000004,-0.000653174114481715,0.0,0.03829123922228251,1.5601064255257096,3324.516666666667,30,216000,5.5164030053881945e-05,0.2189843285148815,0.6886366164353159,-0.0005980100889925424
357,0.3376222254735621,0.2786165577943915,0.3373920481516019,2.4166666666666665,2.043884834349156,3.0461050650619326,9.300000000000004,-0.0004150417297349992,0.0,0.02190909803527772,2.0450772849545276,3324.516666666667,31,223200,-0.0004854611109896155,0.21717143639902434,0.926755407014221,-0.0009005028322969946
356,0.36391182776514436,0.2874272704242714,0.2672125386618196,2.4166666666666665,1.9123977173510052,3.5450373518561564,9.300000000000004,-1.892282320953911e-05,0.0,0.029675715625441322,1.909520220065874,3324.516666666667,32,230400,-0.001727973797206355,0.2185992717707441,0.9212517834111812,-0.00174689662092345
355,0.39582155671785263,0.2861017760660225,0.27267083067202696,2.4166666666666665,1.9320045783291533,3.573973627411556,9.300000000000004,-0.0006645223438816128,0.0,0.032059604347938385,1.9330576217469828,3324.516666666667,33,237600,0.000564023812193056,0.22504726979177322,0.8741838296141231,-0.00010049851628013347
354,0.969102392935154,0.29011276626220295,0.23389460416426927,4.208333333333333,1.9559036679187463,3.595169042083952,14.0,-0.00040442722279879705,0.0,0.06604300869208705,1.971094106066006,3324.652777777778,34,244800,0.0007330226452310091,0.22032712803374996,0.8771935287149494,0.0003285954097182617
353,0.3701398611370313,0.2788900499288288,0.33853022766203456,4.208333333333333,1.8977798718497865,3.413844133426273,14.0,-0.0004012163144674194,0.0,0.027721630610444303,1.9003210701592388,3324.652777777778,35,252000,0.00044915270094175887,0.22954408549245386,0.7729870017535156,4.793638691974174e-05
352,0.603627384153734,0.29018476978266905,0.23092000540787275,4.208333333333333,1.9588169657673369,3.4386301888523336,14.0,-0.000538291531125719,0.0,0.03473808206227765,1.9640325429160441,3324.652777777778,36,259200,-0.0008277949367711985,0.23493315369632592,0.8075498396098012,-0.0013660864622017158
352,0.4058995899980683,0.2911120766897996,0.23057269395233518,4.208333333333333,1.2891669913026547,3.8650471202816283,14.0,-0.00034468140650937006,0.0,0.03660854097440957,1.2933107487041327,3324.652777777778,37,266400,-0.00037066414854026064,0.22994402401326663,0.9307489395283517,-0.0007153455752749756
352,0.7700422734473856,0.28807133218125697,0.2508575870922193,4.208333333333333,1.3040865887234372,3.776975692406533,14.0,-0.0006092331217633244,0.0,0.04460981077462848,1.3091466805371383,3324.652777777778,38,273600,-0.001751490948142487,0.2286788650383315,0.8210083592671251,-0.002360724073906875
351,0.24730102257639552,0.30474716847496375,0.09039613624383686,3.8214285714285716,-0.45602765018933467,2.77166430233963,14.0,-0.00012701324484533027,0.0,0.017918274129984813,-0.4562426098843755,3324.5119047619046,39,280800,-0.00032221591268035874,0.24092391929219642,0.7925958868009703,-0.0004492291593337277
351,0.4168951717106257,0.2863410349773667,0.26076806658307317,3.8214285714285716,1.7154315502287218,3.7872179443369465,14.0,-0.0001971995671809753,0.0,0.03254245750596205,1.7159401416195135,3324.5119047619046,40,288000,-0.00012374326400664307,0.23283295157804057,0.9159601518417163,-0.00032094284331313775
350,0.3179269465854511,0.30288366133785266,0.10733393461008292,3.8214285714285716,0.5182289310342364,3.1148311047050288,14.0,-0.00020175025381725763,0.0,0.023996418930049567,0.5166197201453427,3324.5119047619046,41,295200,0.00019362783937758128,0.2438799287363199,0.735073290774818,-8.12241883452853e-06
350,0.31213115523830665,0.30172811054205767,0.12379360938002788,3.8214285714285716,1.0344292184591501,3.3960298914505693,14.0,-0.00019059309033762434,0.0,0.027150628038179424,1.0394148310426148,3324.5119047619046,42,302400,-5.897060329970669e-05,0.24515078683536515,0.8698362731823214,-0.00024956367473637155
350,0.25456827700628615,0.30462366868579205,0.09739192914939822,3.8214285714285716,0.23917903827319004,3.155249985981556,14.0,-5.8085753668866896e-05,0.0,0.024097644659572297,0.23950774430293853,3324.5119047619046,43,309600,0.0007958595422398831,0.2390261007650267,0.8157915423219166,0.0007377737850622686
350,0.4394570745338042,0.29560300615571794,0.17840183012778799,3.8214285714285716,1.9316063016321925,4.39413159330686,14.0,-0.00015870652214836496,0.0,0.04403990459724492,1.9312848108273648,3324.5119047619046,44,316800,0.000587000722908193,0.25031633903582895,0.8953805218731599,0.00042829420839783747
349,0.48774821344367564,0.28020253458284755,0.33541666770216483,4.385416666666667,1.7442523203466977,3.71934046626435,14.0,-0.0007780974836775732,0.0,0.034559735602767754,1.7404540928354295,3324.4270833333335,45,324000,0.000578550385114131,0.23982470550013957,0.8508510597340473,-0.00019954708594586388
349,0.3457264844657801,0.28473715023840485,0.27966457725408994,4.385416666666667,1.9693280669046225,3.5771503355805265,14.0,-0.0003169346008106679,0.0,0.028590948163545606,1.9683941574623345,3324.4270833333335,46,331200,0.0003114307909227431,0.2469967788571296,0.7517209815328915,-5.503816299961817e-06
349,1.3224366426280187,0.2852126535548577,0.3011138952555163,4.385416666666667,0.9490923751837627,3.187040208081404,14.0,-0.00037919565413293746,0.0,0.06232714415059446,0.9475100548937918,3324.4270833333335,47,338400,-0.0001791429715694003,0.2454430199284402,0.7698665010432403,-0.0005583386391447223
348,0.44543698830004724,0.2854213250918872,0.2960222879180101,4.385416666666667,1.4543684278611952,3.769939548087384,14.0,-0.0002827167317070694,0.0,0.033124796388585245,1.4553420320315402,3324.4270833333335,48,345600,-0.0004851785967752353,0.2446801940134013,0.910459451592631,-0.0007678953450721871
348,0.5102493618577882,0.27454291875518505,0.4040248916941207,4.385416666666667,1.4192134988272473,3.6972092942018357,14.0,-0.0004104894649916704,0.0,0.03343352640084627,1.4188393306330087,3324.4270833333335,49,352800,-0.002379758070273496,0.23874282466809424,0.8685557722714211,-0.0027902474975876213
348,0.40807349716106883,0.27144429878937826,0.41505657592108325,5.0,1.625147111335444,4.045672490369706,14.0,-0.0002997930226458637,0.0,0.038264511214894444,1.6288908799016288,3324.65,50,360000,-0.0005673237666650537,0.2463591679292066,0.8738712284347369,-0.000867116811061264
348,0.3408848473562729,0.28593982967947207,0.2837885393280162,5.0,0.8982920075487347,3.4737435380554706,14.0,5.044372322081945e-05,0.0,0.027151221017914985,0.8980823687933108,3324.65,51,367200,0.0005156833004792966,0.25130837570659065,0.8793217156015378,0.0005661270271985169
348,0.40984992796470043,0.2700025789546115,0.45238573053361547,5.0,1.2069862147243815,3.30831513681109,14.0,-0.0005310907026777425,0.0,0.026895042142742086,1.2053693054569146,3324.65,52,374400,0.00034528694769094394,0.24177374323386522,0.7090899557750376,-0.0001858037526635743
347,0.419079271856601,0.28699845211373437,0.263500002577073,5.0,1.8115553631550736,4.101229453219307,14.0,7.277909557985762e-05,0.0,0.038739188620820646,1.8078779010060761,3324.65,53,381600,0.00010486935676554927,0.24840480076356067,0.8847875304023426,0.00017764844010040784
347,0.5393272115559621,0.28714433670517003,0.2664515941241194,5.0,1.6967532101983116,4.167250407593591,14.0,5.958607980210286e-05,0.0,0.041432770954311963,1.7010034795010847,3324.65,54,388800,-0.0007620365684667217,0.25100401543199075,0.8931087641914686,-0.0007024504705369175
347,0.709277056076056,0.2850734648936325,0.2882911442948638,5.0,1.4192274591143403,4.376919788434392,14.0,0.0002457112801567737,0.0,0.04880927804561834,1.4170237612085683,3324.65,55,396000,0.0011718285583005748,0.251967400415904,0.8841467632353306,0.001417539839598364
347,0.3841656158404875,0.28005192966924775,0.3403958249547416,6.99,1.1756897248144424,3.783727507203344,19.200000000000017,0.00042716085309823783,0.0,0.032600648858074455,1.176720726613606,3324.62,56,403200,0.0013638137183339236,0.2541164617435563,0.870047940195553,0.0017909745679265594
346,0.4545599051136703,0.27598979686460795,0.38197354075232787,6.99,2.048379073399834,3.9522536966472708,19.200000000000017,0.0006780974519704252,0.0,0.03580688787629168,2.047734131259282,3324.62,57,410400,-6.151232563506908e-06,0.2432630678049471,0.9036452472217816,0.0006719462250991636
346,0.35527044282821757,0.2688302543980104,0.44288531186739133,6.99,1.779782235029907,3.4179772344073927,19.200000000000017,-0.0010137597106083898,0.0,0.028276160447711213,1.7809119131041584,3324.62,58,417600,-0.0008362779284381384,0.25002464832728183,0.9053933264898559,-0.0018500376604033927
346,0.5217638724859575,0.28336224569983426,0.2929198286774021,6.99,2.0645890083408385,4.207436067143445,19.200000000000017,0.00021038980542061847,0.0,0.041494219663636714,2.064467808732556,3324.62,59,424800,0.00042930300385056133,0.24825887453737397,0.9260796017274653,0.0006396928220887535
345,0.61935530836054,0.2802465836609167,0.3341932093885003,6.99,1.775800108142079,4.2936040828814575,19.200000000000017,0.00023409247756731795,0.0,0.04477493787893936,1.7809349278549826,3324.62,60,432000,-0.0009863520591804288,0.24916516992366974,0.9517067869196809,-0.0007522595941935877
345,0.6808252034762848,0.28152872344685925,0.31843931285245586,8.71,2.28472817143652,4.594354974693723,22.10000000000001,-0.0005719060654282368,0.0,0.052990374246848715,2.2827998844620883,3324.54,61,439200,-0.001632399403785361,0.25286952862683587,0.9289441443956087,-0.0022043054768864606
345,0.4871038909849494,0.28535134415186586,0.28376495879261737,8.71,2.298585980340602,4.190826729800966,22.10000000000001,-0.000733317083774847,0.0,0.03894827448526427,2.2982222715351317,3324.54,62,446400,-0.0014025172125340238,0.2526810694261203,0.9314103125485161,-0.002135834314115253
345,0.5501753938514268,0.27952890440821654,0.3317154595775963,8.71,2.096613728471455,4.467617293640418,22.10000000000001,-0.00044420060042311125,0.0,0.04875334199779129,2.0969329829245966,3324.54,63,453600,-0.0014634131580544424,0.24808546117708952,0.924507710682179,-0.0019076137610076684
345,0.6880749579502853,0.2887424656189709,0.25207409417866844,8.71,2.825915677177076,5.19964952260815,22.10000000000001,-0.0006244197535451661,0.0,0.06435907873754426,2.827012945413267,3324.54,64,460800,-0.0031738002475955097,0.2578025262680276,0.9453057140281793,-0.003798220064309397
344,0.47327255735719503,0.29073760369782725,0.22994101811535456,8.71,2.114974684829986,4.707164413484316,22.10000000000001,-0.00010826405673865878,0.0,0.05041639844287019,2.116398594075883,3324.54,65,468000,-0.0012496842402044672,0.2621176517737054,0.9239211122321075,-0.00135794832462298
344,0.6106095460353969,0.2906569541825189,0.23135119492252157,8.71,2.298079969375419,5.029455584536785,22.10000000000001,-0.00046255981842179233,0.0,0.05815507278676643,2.2942133112115846,3324.54,66,475200,-0.001000317741121252,0.2594718861262556,0.9380116860615827,-0.00146287753338983
344,0.5864060418446988,0.28864529985914783,0.2596621364585824,14.66,1.6179706462756511,4.313788539221678,42.10000000000001,-0.0006981733103824025,0.0,0.04874722418762132,1.6127150253512001,3324.63,67,482400,-0.00038316324545925096,0.2565430293023271,0.9040172173705681,-0.0010813365448601963
343,0.35938058289483604,0.28523132860388195,0.28747227001235515,14.66,1.7457150248771856,4.086878174149457,42.10000000000001,-0.0008968727530160136,0.0,0.036840287220208295,1.7460786407487712,3324.63,68,489600,-0.0013761103377805356,0.2528966500019335,0.9212834555528495,-0.00227298309945567
343,0.7673270986559325,0.29474732160213446,0.19034817885583166,14.66,1.734618043045676,4.244185136395788,42.10000000000001,-0.0004519058185917296,0.0,0.04535018866172148,1.7368923364502806,3324.63,69,496800,-0.0005959300201994292,0.25990386203049665,0.8706260036286853,-0.001047835839073492
343,0.5500478055453434,0.300176558908489,0.13840103127017972,14.66,2.707510168076192,4.745090682229038,42.10000000000001,-0.0006358112332375818,0.0,0.0516883194992299,2.7083389818305696,3324.63,70,504000,0.0002510697041510884,0.257510495013582,0.9249713049245575,-0.0003847415234405262
343,0.6158891558415502,0.29903439606584253,0.14869804806541653,14.66,2.1932104336695066,5.314059131750985,42.10000000000001,-6.19160283199766e-05,0.0,0.06406802014639926,2.1956511737902957,3324.63,71,511200,0.0009520209863688842,0.2641354540753223,0.9373206415441301,0.0008901049478299683
343,0.7093212550112014,0.3030516225639632,0.10728980599988805,19.75,3.683434652872187,5.582320742052066,54.10000000000001,-0.00016300578733511012,0.0,0.0757213009907445,3.6883151785248804,3324.6,72,518400,0.0002241633554218598,0.2615726196657492,0.93178435926163,6.115756177302794e-05
342,0.47855164332397865,0.29774973759338974,0.16112085744309876,21.68,2.231463927443795,4.544423083502149,56.90000000000008,-1.8182568517430574e-05,0.0,0.04678969311769361,2.2277603988103305,3324.61,73,525600,0.00014638217413660457,0.2615692887573488,0.9207082603107054,0.000128199596407025
342,0.3770041287867514,0.30007521665593706,0.14609417506953318,21.68,1.0959877962841797,3.9417312193149097,56.90000000000008,-0.00018069700055237052,0.0,0.03579880897917624,1.0972191886873688,3324.61,74,532800,-0.0009704436122923999,0.26885880635242276,0.820709040713402,-0.0011511406226400428
343,0.4362981574672562,0.297134321993069,0.1673039388658002,21.68,2.3511798276835014,4.554358323566498,56.90000000000008,-0.0003810264087873818,0.0,0.04564311752236256,2.3484246734470604,3324.61,75,540000,-0.00020530650817560185,0.26221342711931184,0.9146435206418945,-0.0005863329155780712
343,0.562576114559319,0.29611215154645304,0.18108357731193775,21.68,2.7161948130606977,5.303946819103585,56.90000000000008,-0.0007203224165164384,0.0,0.06637056463501519,2.716456986456005,3324.61,76,547200,0.00011306003471025886,0.264863024256611,0.9230118681182937,-0.0006072623903724003
342,0.6488937862912123,0.30012693049455136,0.13757213700232565,21.68,2.985702360682387,5.462007939947975,56.90000000000008,-0.00018222102745623912,0.0,0.0677866644280465,2.989026403548541,3324.61,77,554400,-0.0007433053714601403,0.2596261361192064,0.9297317224441383,-0.0009255263978500221
342,0.4990233779938498,0.30150402813795074,0.12818563154107698,30.12,2.4844198406972584,5.057225007386434,87.10000000000001,-0.000166403895655758,0.0,0.05912844078718789,2.485788664694816,3324.53,78,561600,-0.0009362451927991637,0.26362945124329557,0.9177774954551743,-0.0011026491019329688
342,0.5528195359367787,0.3028090545211835,0.11529972943538928,30.12,3.095181294537726,5.148813854086967,87.10000000000001,-0.00010144607695998347,0.0,0.05982105036827898,3.094781980587061,3324.53,79,568800,-0.001765336157142785,0.2650308962227412,0.915416761552373,-0.0018667822594884379
342,0.460997680596568,0.2891329286042502,0.24995805089535666,30.12,2.278059870451984,4.678026610915623,87.10000000000001,-0.0003171115803228525,0.0,0.050444236859881246,2.274571431658265,3324.53,80,576000,-0.001998884326835119,0.25666316957621976,0.8934026156263377,-0.0023159959099341995
341,0.6168662841887327,0.3021244136831432,0.11867963563084169,30.12,3.1898313039194344,5.39541522569442,87.10000000000001,-0.00015149622585070314,0.0,0.06789148524600677,3.1896985787673606,3324.53,81,583200,1.2309837169891963e-05,0.26653974860729207,0.9386472948928358,-0.00013918637241572255
341,0.7025183037398395,0.29960583603453067,0.14129763834621933,30.12,3.187674374545496,5.91470009167043,87.10000000000001,-0.00014670486760920423,0.0,0.07960777394823414,3.1893684447328092,3324.53,82,590400,-0.0019391116775675011,0.2624570658797073,0.9320517785500281,-0.0020858165546890216
342,0.7191604998793069,0.3025299081998686,0.11143529052653958,30.12,2.547261209045611,5.449376580024523,87.10000000000001,-0.00017142918319453147,0.0,0.07065919439825748,2.5462226238350074,3324.53,83,597600,0.00016628454348674044,0.2703760679781674,0.9276695856404682,-5.144641968183224e-06
342,0.4572252331683255,0.30561890674682407,0.08759837474862131,40.85,1.996418871550376,4.837117215766535,92.60000000000005,-0.00013165162784226875,2.9000000000000004,0.053224098215210236,1.9957178707848726,3324.48,84,604800,-0.00011829653856778418,0.26870951368544704,0.9183328133172116,-0.00024994815844653226
341,0.6290728193551096,0.30468039082511084,0.10697810898239227,40.85,1.8412169980245925,4.866689084424544,92.60000000000005,3.236395052304605e-05,2.9000000000000004,0.059253545181626184,1.8422881665486828,3324.48,85,612000,-0.0002640142506966849,0.2684198964339873,0.8813311826362812,-0.00023165030286122863
341,0.4697149857550554,0.30676377890877937,0.07504005067739088,40.85,2.5353957715740907,4.917176452771065,92.60000000000005,-0.0002689328172331842,2.9000000000000004,0.05549836731749888,2.5302707971127893,3324.48,86,619200,0.00027889086711306517,0.2705304408170007,0.9183466412899671,9.958050211479353e-06
341,0.5467992758327795,0.3043730222410153,0.09942084457196798,40.85,2.9833760495791357,5.606519094686659,92.60000000000005,-0.0002916160585840953,2.9000000000000004,0.07170947220546033,2.9851229662885737,3324.48,87,626400,3.8483782955082106e-05,0.27273142853544824,0.9395497394554198,-0.0002531322806120558
341,0.5666589224660911,0.3000508393199434,0.1393274047769478,40.85,2.9524715974769267,5.626618704553005,92.60000000000005,-8.726919681817507e-05,2.9000000000000004,0.0697418608904013,2.9476343526505917,3324.48,88,633600,0.00013174757576532508,0.2699732726536415,0.937031203248198,4.447838926025915e-05
341,0.6110247509592224,0.3036512282573514,0.10940375641333899,50.37,3.144451441372197,5.682975960969924,103.10000000000001,-0.00016385195683468704,4.9,0.07563242710616794,3.1446970571270065,3324.66,89,640800,0.0006057422859651394,0.27441596288174863,0.9287146171501705,0.00044189032430199033
340,0.5477970497697927,0.30383347205857125,0.10706106203532145,50.37,3.087244245655953,5.3609070296924575,103.10000000000001,-9.214187794037198e-05,4.9,0.06491993090337408,3.090776365082415,3324.66,90,648000,-0.0026845643915654,0.2758847858914465,0.9071476834294973,-0.002776706269409985
340,0.5354295251194454,0.3041683175119143,0.10407881921144381,50.37,2.2145684634931087,4.991435600273193,103.10000000000001,-0.0007542820192380698,4.9,0.06117977911369905,2.2148181557847506,3324.66,91,655200,-0.00012048634478844779,0.27889702633851104,0.8100282439021836,-0.0008747683570244051
341,0.6188164187198466,0.30265727854200775,0.11548483980331747,50.37,3.3518305271485493,5.770191513659463,103.10000000000001,-0.00032005665147744685,4.9,0.07597093789379986,3.353222827239642,3324.66,92,662400,-0.0005004278321899216,0.2795326947503619,0.9307517838146954,-0.0008204844882334689
340,0.6248161738765391,0.3007402851357662,0.13624283849818525,50.37,3.182907015268134,5.866728639766652,103.10000000000001,-0.0003685011838115311,4.9,0.07723420601554963,3.1814048399338644,3324.66,93,669600,0.0018497660811076387,0.2767539388489313,0.9415380665967389,0.0014812648933595347
341,0.6965247066636855,0.3031190557647792,0.11097353630839654,50.37,3.7124518558524904,6.27298942520505,103.10000000000001,-0.00023590511463613328,4.9,0.08796650385750192,3.7177082619118313,3324.66,94,676800,0.0009435009820920225,0.2820534705211009,0.930772469871574,0.0007075958558873807
340,0.48648399824958355,0.3059507230511576,0.08752470709252907,60.38,2.6434998086441754,5.421058646257593,107.10000000000001,-0.00022704565059661485,8.0,0.06413774917621619,2.6443102989105323,3324.55,95,684000,0.0013546704029402212,0.28399797833982915,0.9180420365984794,0.0011276247618630933
340,0.4880262310010575,0.30555612280570643,0.0903361059417976,60.38,2.6069708775042524,5.3084817039162395,107.10000000000001,-0.0005312680609894854,8.0,0.06529316898094734,2.604490761405606,3324.55,96,691200,-0.0002785590383083325,0.285210624881207,0.8671371103310711,-0.000809827102030603
340,0.7874271603969759,0.2994894283852249,0.1507778375936643,60.38,2.055692642791758,5.011566519011896,107.10000000000001,-0.0007022247191168512,8.0,0.06185250399878161,2.0558344608088017,3324.55,97,698400,-0.00133321146154267,0.2878651087340855,0.8947280207418261,-0.002035436169783289
