policy_entropy,clip_fraction,P01:episode_rewards,explained_variance,value_loss,epoch_idx,advantage_norm,episode_length,P09:episode_rewards,fps,grad_norm,PMM:episode_rewards,frames,approx_kl_divergence,policy_loss
1.6762911930680275,0.131103515625,322.5,0.9066686607897282,0.12689880677498877,56,15.968719285726547,467.79,800.0,235,1.7530900258834443,624.5,573440,0.0021813492483946273,-0.011075902065931587
1.6611081793904305,0.1387451171875,300.0,0.8580742094665765,0.19848760969471185,57,15.968719148635865,450.6,777.5000000000002,235,2.2738384211592746,594.5,583680,0.0023595485425861153,-0.010115765604132321
1.6781811207532882,0.1363525390625,297.5,0.8773912277072669,0.14793482038658112,58,15.968719321489335,445.74,775.0,235,1.707896138363785,594.5,593920,0.002198849060050927,-0.010516930485027842
1.6804946944117547,0.1410888671875,350.0,0.9055792849510909,0.11144601770211011,59,15.968719297647477,446.88,775.0,235,1.7303116834536865,603.25,604160,0.0022006817252079895,-0.012282359822711442
1.6770819053053856,0.1506103515625,322.5,0.88009372651577,0.15033071271609516,60,15.96871919631958,441.6,750.0,235,2.0330288905941862,579.25,614400,0.002609842942456753,-0.01130058612616267
1.676548757404089,0.14130859375,322.5,0.838409473374486,0.18248299532569945,61,15.968719094991684,444.85,752.5000000000002,235,1.9489740012409449,592.75,624640,0.0023370093281531324,-0.01021241121015919
1.675207579880953,0.164404296875,297.5,0.8937086272984743,0.1284754381980747,62,15.968719351291657,450.93,775.0,235,1.6547191444587732,595.5,634880,0.0025832254888544836,-0.011707758950069546
1.6704021617770195,0.169140625,300.0,0.8780736301094294,0.14174546466674656,63,15.968719172477723,454.95,777.5000000000002,235,1.6969263034116575,588.5,645120,0.002795097150158497,-0.013077415457519236
1.6700807467103005,0.17763671875,300.0,0.9242033805698157,0.10217396905645729,64,15.968719267845154,461.88,775.0,235,1.6902858656963242,595.5,655360,0.002822836067366874,-0.013665104651954607
1.674433846771717,0.1437744140625,300.0,0.9101928379386663,0.1213487010449171,65,15.968719315528869,466.99,800.0,235,1.8524526325865067,611.25,665600,0.0023929001016771046,-0.012337837790255435
1.6809915475547315,0.14892578125,322.5,0.9163925960659981,0.12284248827490955,66,15.968719297647477,461.79,800.0,235,1.7276331074561067,625.0,675840,0.002355690014246938,-0.011934208078309893
1.6730565592646598,0.1609375,350.0,0.942036921903491,0.08695424871984869,67,15.968719238042832,458.42,775.0,235,1.7167191633918293,613.25,686080,0.002483320661281438,-0.01279177984179114
1.68051977455616,0.1462890625,350.0,0.8739245545119048,0.14879626992624254,68,15.968719345331191,456.41,775.0,235,1.7407949764819932,613.75,696320,0.0022620845553209252,-0.011509467752330239
1.6917083635926247,0.125634765625,350.0,0.8812299307435751,0.14445385283324869,69,15.968719214200974,454.4,777.5000000000002,235,1.7160348781106456,602.5,706560,0.002243823548701847,-0.01150881538487738
1.685769148916006,0.1416259765625,325.0,0.9153773453086614,0.138568198797293,70,15.968719428777694,449.69,775.0,235,1.8195033649004055,586.5,716800,0.0023225891152836285,-0.01114644738190691
1.6732509315013886,0.1421875,325.0,0.9248476792126894,0.13743957923725247,71,15.968719226121902,450.43,800.0,235,1.8195665472122122,604.25,727040,0.0023123822335722605,-0.012067149026552215
1.6835059627890587,0.1653076171875,322.5,0.9143519811332226,0.1456635551294312,72,15.96871936917305,456.01,800.0,235,1.7480908493848362,608.75,737280,0.0025180951590303606,-0.012422051729663508
1.6878691554069518,0.1470703125,300.0,0.926439730077982,0.12814414699096233,73,15.968719285726547,450.03,775.0,235,1.7473991497157448,605.25,747520,0.0023076828412402647,-0.011368593056249664
1.6791737847030164,0.1673095703125,325.0,0.9003331869840622,0.1432296618586406,74,15.968719351291657,452.21,750.0,236,1.7533028591045519,600.75,757760,0.0025712639027691032,-0.011816562451622303
1.6789394810795784,0.1719482421875,347.5,0.9374736148864031,0.08197325179353357,75,15.968719214200974,467.15,777.5000000000002,236,1.66260066349898,619.75,768000,0.0026074898222308504,-0.013772376978886313
1.669819414615631,0.1785888671875,375.0,0.9270376265048981,0.09369192880112678,76,15.968719190359115,468.12,775.0,236,1.7010595308542613,612.75,778240,0.0027093490317614747,-0.012728045843687141
1.675107128173113,0.170263671875,375.0,0.9392983753234148,0.1063985025510192,77,15.968719202280045,480.67,800.0,236,1.8111606592343314,636.0,788480,0.0025508633921166673,-0.01315893354912987
1.6551246613264083,0.1627685546875,375.0,0.8972742758691311,0.17457527017686517,78,15.968719333410263,491.7,800.0,236,1.9480651815258754,640.5,798720,0.0028872968326826474,-0.012514164244930726
1.6393274277448655,0.1572509765625,447.5,0.9589074514806271,0.08083943343954161,79,15.968719357252121,493.75,800.0,236,1.6593593369073887,662.75,808960,0.0025448067888195385,-0.013415365939727053
1.669495651870966,0.1513671875,375.0,0.8979424607008696,0.17564456399995834,80,15.968719220161438,484.58,800.0,236,1.838375461164663,661.25,819200,0.0025305212498213867,-0.011384846003602433
1.669375629723072,0.1458251953125,375.0,0.8574512623250484,0.3217631614767015,81,15.968719339370727,477.72,800.0,236,1.8455518047037618,685.75,829440,0.00239756358454347,-0.012661678870790638
1.6541267983615398,0.167822265625,400.0,0.8855980955064297,0.2631122651742771,82,15.968719458580017,481.94,802.5000000000002,236,1.8217964691299358,733.25,839680,0.0025664654225014487,-0.012689982153096935
1.676845721900463,0.1755615234375,397.5,0.916794827952981,0.1643852410838008,83,15.96871920824051,482.34,825.0,236,1.999923500174333,741.0,849920,0.0026713003106354693,-0.012267575774785655
1.6746278256177902,0.1498046875,350.0,0.8817985072731972,0.18382617563474923,84,15.968719375133514,482.87,802.5000000000002,236,1.7909056499543443,721.5,860160,0.0023982486324033016,-0.011964265544520458
1.662896306067705,0.1615966796875,372.5,0.9232264686375856,0.13191208536736668,85,15.968719184398651,481.02,800.0,236,1.687310427804988,677.0,870400,0.0025440598422167815,-0.01234153768782562
1.6784379489719867,0.140087890625,372.5,0.8919545866549015,0.1274278724915348,86,15.96871936917305,491.51,800.0,236,1.6956617609407256,685.0,880640,0.002267026066283801,-0.011158863023592858
1.669495154172182,0.132373046875,372.5,0.9442656129598618,0.12180409883148968,87,15.968719291687012,477.61,800.0,236,1.7619327420841109,640.25,890880,0.0022048512595577822,-0.012646486575977178
1.667778953909874,0.1466796875,325.0,0.9306235149502754,0.12751273692119866,88,15.968719154596329,478.01,800.0,236,1.6574935476486996,642.5,901120,0.002383401108750438,-0.012987314307974885
1.6524722144007682,0.1504638671875,350.0,0.9454466853290796,0.10635186941362917,89,15.968719267845154,493.57,825.0,236,1.7638912834860059,678.75,911360,0.0024107086385359707,-0.013629846145340708
1.6543532758951187,0.186376953125,395.0,0.9509060982614755,0.09372398545965552,90,15.96871930360794,504.62,852.5000000000002,236,1.7722410229688301,707.0,921600,0.0030661148259586027,-0.013593612311160541
1.6520960308611392,0.1594482421875,397.5,0.8840859163552522,0.2742006109794602,91,15.968719327449799,507.06,852.5000000000002,236,1.825118559265937,703.5,931840,0.002553287494970701,-0.012871407482816722
1.6546783693134786,0.16669921875,422.5,0.9521536253392696,0.0934729113476351,92,15.968719363212585,513.24,830.0000000000005,236,1.6194675398045113,746.0,942080,0.0028299229405323615,-0.014261127973441035
1.6645409539341927,0.1439697265625,425.0,0.9231744658201932,0.16055119121447206,93,15.96871924996376,524.62,877.5000000000002,236,1.8098094117635193,756.75,952320,0.002397513944538644,-0.011320854082441656
1.6718190737068652,0.1374755859375,400.0,0.9291021980345249,0.13303402874153109,94,15.968719357252121,524.0,877.5000000000002,236,1.6219454911839435,747.25,962560,0.002401641577592112,-0.012833147200217354
1.6702856823801995,0.150537109375,400.0,0.9465311408042908,0.11789145185612142,95,15.968719226121902,523.35,827.5000000000002,236,1.6944840649759059,737.0,972800,0.0025271699246107874,-0.013080092108430108
1.6742360942065715,0.1546630859375,397.5,0.9448578972369432,0.11396080463891849,96,15.968719214200974,533.21,852.5000000000002,236,1.613106855744909,747.5,983040,0.002729616903275502,-0.012344802824736689
1.6771752879023551,0.1550537109375,422.5,0.9118468515574932,0.17929752855561673,97,15.968719238042832,538.1,850.0,236,1.927243060202263,710.0,993280,0.002410761632700395,-0.012131707060325425
1.689507568627596,0.1462158203125,375.0,0.8663214035332203,0.34778850311413406,98,15.96871930360794,532.41,850.0,236,2.113129593489363,719.25,1003520,0.0021995643496896386,-0.011597590895689791
1.6934791788458825,0.15263671875,375.0,0.9097599118947983,0.14833944155834616,99,15.96871930360794,524.13,827.5000000000002,236,1.6017649389353683,703.5,1013760,0.0023876998586163803,-0.013287708980351453
1.681892428547144,0.158642578125,370.0,0.9124612744897604,0.1521344049833715,100,15.968719315528869,523.44,825.0,236,1.736957468518256,685.25,1024000,0.0024318895809531914,-0.012864944870307227
1.6835002042353153,0.1595458984375,375.0,0.9013211950659752,0.2697980647906661,101,15.96871924996376,526.35,825.0,236,1.6597334524560208,693.75,1034240,0.0024575882527190732,-0.01241468807857018
1.6692222274839879,0.1368896484375,347.5,0.9306323383003473,0.13682975112460555,102,15.968719220161438,524.15,825.0,236,1.7363294351094474,717.75,1044480,0.002204318660460857,-0.011637538163267892
1.661362750083208,0.134765625,397.5,0.9077619023621082,0.11957982364110649,103,15.968719220161438,530.03,825.0,236,1.6371324741531659,695.75,1054720,0.002327713221871234,-0.012641648281714879
1.6577236950397491,0.1561279296875,425.0,0.9171060871332883,0.0996847034431994,104,15.968719291687012,536.98,825.0,236,1.661654194911446,717.75,1064960,0.0024898414491420625,-0.012714693848101888
1.6610833302140235,0.1460693359375,450.0,0.8799364052712917,0.11027017212472856,105,15.968719357252121,545.0,830.0000000000005,236,1.7398715657736161,750.0,1075200,0.002489850415759373,-0.013332974546938204
1.6634003072977066,0.1489990234375,450.0,0.9312136005610228,0.07725243996828794,106,15.968719327449799,541.42,825.0,236,1.6026242352011593,740.5,1085440,0.0023930767749223564,-0.013960480333480518
1.672732163965702,0.126513671875,375.0,0.847240113466978,0.2789645444136113,107,15.968719309568405,526.65,800.0,236,2.0683177487256312,672.75,1095680,0.002024110750210491,-0.010200148398143937
1.6704319328069688,0.1497314453125,375.0,0.9199799828231334,0.11588596219662577,108,15.968719244003296,522.5,800.0,236,1.5424465007814097,666.25,1105920,0.0024650156917008052,-0.012844487795518944
1.6858452245593072,0.1452392578125,375.0,0.871648958697915,0.26753040702315045,109,15.968719339370727,529.44,825.0,236,1.5850995352539488,691.75,1116160,0.002415759024654839,-0.013360626885332749
1.6827755324542522,0.1240478515625,375.0,0.8663380797952414,0.3423604338429868,110,15.968719071149826,528.71,825.0,236,1.6912976226572347,719.75,1126400,0.0020153288130020943,-0.012696322710689855
1.671891415119171,0.1312255859375,375.0,0.8964436329901219,0.2457883537746966,111,15.968719285726547,528.55,825.0,236,1.7406851243444184,750.0,1136640,0.0022680280680563727,-0.011340409332478884
1.6661491759121418,0.156494140625,422.5,0.9211476553231478,0.13544271568534896,112,15.968719387054444,545.47,825.0,236,1.620589096443356,774.25,1146880,0.0025532100245416836,-0.011749251209039357
1.6549124784767628,0.163330078125,400.0,0.9244166929274797,0.12803573440760374,113,15.968719279766082,544.97,825.0,236,1.691214775087602,776.25,1157120,0.002594122049595472,-0.012591324750428613
1.6498768888413906,0.15068359375,422.5,0.9328804321587085,0.1367620665114373,114,15.96871938109398,557.65,860.0000000000008,236,1.8062240531087368,794.75,1167360,0.002468441701717296,-0.012467721652319597
1.6451673351228238,0.1360595703125,425.0,0.9239481210708618,0.1747828562394716,115,15.968719309568405,555.44,850.0,236,1.8491224255293168,739.75,1177600,0.002860073117381341,-0.012093416249990696
1.6713295102119445,0.1275146484375,425.0,0.8261576242744922,0.5740368506521918,116,15.968719214200974,553.41,850.0,236,1.8508258097701629,802.5,1187840,0.0020334692434179165,-0.010856478918140056
1.6643118247389794,0.1672607421875,425.0,0.919375541806221,0.17351142377592624,117,15.968719220161438,560.78,850.0,236,1.7568780838307976,811.0,1198080,0.002451139104846633,-0.011568669930056785
1.6625254318118095,0.135009765625,425.0,0.8781661234796048,0.255357772402931,118,15.968719279766082,566.92,957.5000000000007,236,1.798388716808406,862.0,1208320,0.002194096645394284,-0.010353699743973266
1.6710607297718525,0.1327880859375,447.5,0.8496442396193743,0.4375396001618356,119,15.968719333410263,576.91,1302.5000000000002,236,2.0219308820392428,943.25,1218560,0.002049279274479271,-0.010564487309602555
1.653804961591959,0.15966796875,450.0,0.9468260481953621,0.11016722840722651,120,15.968719398975372,571.36,1302.5000000000002,236,1.550316824096723,946.5,1228800,0.002444522225664817,-0.013010717008364736
1.677946688234806,0.10849609375,450.0,0.7910934921354056,0.7349622164387256,121,15.968719410896302,575.91,1325.0,235,2.4513479203630806,997.5,1239040,0.0016969983180618608,-0.008920630609281943
1.6839235305786133,0.106201171875,400.0,0.8643784254789353,0.21358976049814374,122,15.968719226121902,562.0,1302.5000000000002,235,1.821835320551817,955.25,1249280,0.0017705162634118186,-0.010960148636149825
1.6802730418741703,0.1319580078125,400.0,0.9297812234610319,0.13469851976260544,123,15.968719273805618,562.69,1302.5000000000002,235,1.7108628166528081,933.0,1259520,0.002006878075451672,-0.011815101130196126
1.675131832808256,0.1358642578125,400.0,0.9173069451004267,0.2800690229865722,124,15.968719470500947,546.12,1300.0,235,1.7423865857599812,888.75,1269760,0.0021882180315972977,-0.01207168898654345
1.6756026893854141,0.1492919921875,397.5,0.8479353494942188,0.37101668980903924,125,15.968719214200974,538.29,1300.0,235,2.0360237836775674,886.25,1280000,0.002222231894757308,-0.010380185065150727
1.678058111667633,0.1414306640625,372.5,0.8110938914120197,0.3950229877140373,126,15.968719315528869,538.37,1052.5000000000002,235,1.9551555883017617,755.0,1290240,0.0021038973127704883,-0.010167665136395953
1.6801157385110854,0.132080078125,397.5,0.8779057864099741,0.4133937686216086,127,15.96871903538704,552.82,1300.0,235,1.7962177303495466,869.0,1300480,0.0022802864286748685,-0.012002267573006976
1.673915859311819,0.1329833984375,400.0,0.9075886491686106,0.2535991458455101,128,15.968719273805618,552.58,1097.5000000000018,235,1.8548853855402847,866.75,1310720,0.002026837466883366,-0.011112994657742093
1.674460954964161,0.129541015625,400.0,0.9058142930269242,0.17670894605107607,129,15.968719118833542,552.16,1075.0,235,1.6467644319675265,856.0,1320960,0.0023844313708994485,-0.012621508569282014
1.6621422171592712,0.143505859375,422.5,0.9129115000367165,0.16070108599960803,130,15.968719148635865,561.52,1097.5000000000018,235,1.5920466384639274,868.0,1331200,0.002341173434399776,-0.01234307307022391
1.6699051037430763,0.1510009765625,400.0,0.9107378289103508,0.16902711540460585,131,15.96871926188469,557.72,1255.0000000000005,235,1.6631469190376387,859.5,1341440,0.002406562264764335,-0.012039796240424038
1.6739618830382823,0.1300537109375,400.0,0.8588040839880705,0.3372503749560565,132,15.968719255924224,550.8,940.0000000000014,235,1.8025948264900093,791.5,1351680,0.0022305078318257164,-0.011354116241273004
1.666233590245247,0.130712890625,397.5,0.9120683994144201,0.1072386703803204,133,15.968719226121902,556.08,902.5000000000001,235,1.5416704779722523,779.75,1361920,0.002096202338430269,-0.011974119016667829
1.6740924432873725,0.1311279296875,375.0,0.890273367613554,0.2787827539490536,134,15.968719226121902,567.43,957.5000000000028,235,1.7047824175083774,796.5,1372160,0.0021769715207941203,-0.01094956077504321
1.6799977466464042,0.1262939453125,397.5,0.9489808220416307,0.13831166836898773,135,15.968719285726547,553.79,1252.5000000000002,235,1.7259137248096272,808.5,1382400,0.00193812445500076,-0.012122187373461202
1.6744576089084149,0.1338623046875,397.5,0.923983158916235,0.1550172075862065,136,15.968719214200974,548.48,1252.5000000000002,235,1.6510626629869667,805.75,1392640,0.0023129687658187334,-0.012298651488526957
1.6710852436721324,0.1406005859375,450.0,0.8749934777617454,0.14880151806864889,137,15.968719345331191,547.24,1095.0000000000016,235,1.689306517868636,792.0,1402880,0.0021763499494003038,-0.012433356553083285
1.6598454236984252,0.151318359375,450.0,0.9084958538413048,0.32454337389208376,138,15.968719154596329,561.73,1325.0,235,1.7217674539428138,871.75,1413120,0.0025039683694902636,-0.013184008133976022
1.669754035770893,0.1664306640625,450.0,0.8877438582479954,0.42352505585877226,139,15.968719297647477,557.94,1302.5000000000002,235,1.858626200306583,935.25,1423360,0.0023976400529139644,-0.012502700106142583
1.6577249847352504,0.1441650390625,472.5,0.875595461577177,0.4482771331211552,140,15.968719255924224,566.87,1300.0,235,1.827270906074763,945.0,1433600,0.002172002292832408,-0.010976906971154676
1.6580911345779896,0.13125,475.0,0.8844265390187502,0.4330314532853663,141,15.968719172477723,585.82,1327.5000000000002,235,2.013103023985167,1059.75,1443840,0.0020841506444415694,-0.01115395582128258
1.6696132302284241,0.126611328125,475.0,0.8165239818394184,0.4708991021150723,142,15.968719083070756,588.16,1337.500000000001,235,2.032310692034226,1093.25,1454080,0.0019097572648096295,-0.011419694144569803
1.6776498824357986,0.12783203125,497.5,0.8953251086175442,0.33097745787817984,143,15.968719267845154,610.77,1360.0000000000007,235,1.9854174790921555,1112.25,1464320,0.0019178761168976179,-0.011901602103898767
1.6685147054493428,0.1349365234375,475.0,0.9534981839358807,0.11271111002424732,144,15.968719297647477,614.06,1427.5000000000002,235,1.6326149264043803,1126.75,1474560,0.002114191262399214,-0.012117467294592644
