policy_entropy,P01:episode_rewards,frames,P09:episode_rewards,PMM:episode_rewards,clip_fraction,value_loss,fps,episode_length,advantage_norm,explained_variance,grad_norm,approx_kl_divergence,epoch_idx,policy_loss
1.4192443653941154,0.0,286720,450.0,157.75,0.226416015625,0.008735096291334798,226,335.76,15.968708878755569,7.450580596923828e-09,0.043175259833940646,0.0038300035238194143,28,-0.0016965797880402534
1.5228187970817089,22.500000000000007,296960,475.0,169.75,0.1785888671875,0.009606941389574786,226,344.34,15.968717700242996,5.587935447692871e-09,0.0452565990936057,0.0027005709674313037,29,-0.0014040222096809885
1.5966786935925483,25.0,307200,407.5000000000006,172.25,0.16630859375,0.009228095973230665,226,345.98,15.968717640638351,4.8428773880004884e-09,0.04700940783489792,0.002337064985113102,30,-0.0009405717530171387
1.632391832023859,25.0,317440,355.00000000000045,157.25,0.24140625,0.007284129984873289,226,343.27,15.968717592954636,3.7252902984619143e-10,0.05231386439674186,0.0035122663165793712,31,-0.0010182878675550455
1.6352871373295783,25.0,327680,282.5000000000007,142.5,0.296337890625,0.006302903686173522,226,332.07,15.968717157840729,-1.080334186553955e-08,0.05256562493669622,0.004291217038405648,32,-0.0013338023785763654
1.6571751520037652,25.0,337920,227.5000000000002,123.0,0.2531982421875,0.005130179743190411,226,319.22,15.968716126680373,1.1920928955078126e-08,0.04745350484197818,0.003995008486424467,33,-0.001142467096360633
1.5922843128442765,0.0,348160,152.50000000000023,86.5,0.278515625,0.0028500986105086668,227,305.29,15.96869562268257,2.2351741790771484e-09,0.0442294672161747,0.0036491159960178265,34,-0.0009466374571275082
1.5518079422414304,0.0,358400,102.50000000000021,61.0,0.2914794921875,0.0032433690721390463,227,297.75,15.968705046176911,4.097819328308106e-09,0.04235617563003929,0.004772624697261562,35,-0.0013466582015098539
1.6708366580307483,0.0,368640,100.0,50.0,0.26923828125,0.0041157674189302275,227,296.84,15.968706464767456,5.960464477539063e-09,0.04459238442348375,0.0038595800433085968,36,-0.0013070428394712508
1.6492392897605896,0.0,378880,100.0,52.75,0.2828125,0.00306536830549895,227,298.08,15.968685871362686,-1.564621925354004e-08,0.04722161151885655,0.004000714780022463,37,-0.00031974728335626423
1.5143496245145798,0.0,389120,100.0,51.25,0.2630126953125,0.004240058274291414,227,299.17,15.96871584057808,-5.215406417846679e-09,0.0442658538622118,0.0038221460365321035,38,-0.001836482685757801
1.4776890277862549,0.0,399360,125.0,54.5,0.2599365234375,0.005846365763773065,228,300.52,15.96871719956398,-7.078051567077636e-09,0.04879601325186747,0.0034476482657851194,39,-0.0015002359832578804
1.5700596787035466,0.0,409600,175.0,75.25,0.3087158203125,0.00652050350272475,228,310.16,15.968717533349992,-1.080334186553955e-08,0.04939151615620589,0.004137084562353266,40,-0.0012847476937167812
1.6012278966605664,25.0,419840,200.0,97.75,0.238916015625,0.007588896012839541,229,320.16,15.968717437982558,2.16066837310791e-08,0.052618392636371636,0.003524657354046212,41,-0.000954237392579671
1.5695358112454414,25.0,430080,225.0,104.0,0.257421875,0.006460011931947918,229,327.8,15.968694311380386,4.470348358154297e-09,0.048225713180750314,0.003665986245084696,42,-0.0015773264366544027
1.5169813610613345,25.0,440320,225.0,107.75,0.2627197265625,0.0068289865970655225,229,328.09,15.968716698884965,-2.16066837310791e-08,0.05336239039756106,0.0033297794541567783,43,-0.0012479812736273742
1.5041688300669194,25.0,450560,200.0,101.5,0.2520751953125,0.005857967267729691,229,328.77,15.968717777729035,1.4156103134155273e-08,0.04703591652872451,0.004024954522088819,44,-0.001495500042801723
1.6136123552918433,25.0,460800,200.0,106.75,0.2522216796875,0.006339295518409926,229,330.52,15.96871771812439,1.3411045074462891e-08,0.04998261789338246,0.004193405654632443,45,-0.0010368943629146087
1.6630969911813736,25.0,471040,200.0,120.25,0.25107421875,0.008558995325074648,229,333.13,15.96871771812439,2.9802322387695314e-09,0.05184535058143338,0.003628715361298873,46,-0.0015763771920319415
1.7047471761703492,25.0,481280,225.0,129.5,0.2705322265625,0.007125290628209768,230,329.39,15.968717443943024,1.7508864402770997e-08,0.05240467531121153,0.003524441623687835,47,-0.0013229739444795996
1.6942199498414994,25.0,491520,300.0,153.5,0.20244140625,0.009782248683040961,230,334.49,15.968717849254608,-1.0058283805847169e-08,0.05372294371185586,0.0027305469983502917,48,-0.0013752748536717263
1.7125033497810365,25.0,501760,425.0,163.25,0.2299072265625,0.009052931247788365,230,335.26,15.968717551231384,7.82310962677002e-09,0.053457381908731325,0.002892948521878225,49,-0.0011660881813440938
1.6615702338516711,25.0,512000,427.5000000000002,177.25,0.26513671875,0.007710219551881892,230,340.1,15.968717420101166,-5.587935447692871e-09,0.05441402843536702,0.003363175561892717,50,-0.00110575163125759
1.6449088498950004,25.0,522240,355.00000000000045,160.75,0.26376953125,0.008508926412559958,230,335.94,15.968718063831329,1.1548399925231934e-08,0.05155284778738063,0.003715823194701784,51,-0.001962216678657569
1.4491279765963554,50.0,532480,277.5000000000002,161.5,0.194482421875,0.011633642851666081,231,341.34,15.968717789649963,-7.450580596923828e-09,0.050302250397605774,0.002974726599813948,52,-0.0012354461621725931
1.3535273171961308,50.0,542720,275.0,176.0,0.16083984375,0.012029989896836924,230,349.16,15.968717873096466,1.4901161193847657e-09,0.04551260535395337,0.00256379559745028,53,-0.0008710724778211443
1.4726924277842044,125.0,552960,275.0,193.0,0.162353515625,0.012146505345299374,230,356.56,15.968717813491821,-1.080334186553955e-08,0.04661727601962058,0.002496955330985884,54,-0.0006265119969611988
1.561965187638998,125.0,563200,300.0,221.75,0.1736328125,0.01359946269367356,230,362.56,15.968717944622039,-1.2665987014770507e-08,0.05093030282557813,0.002538950937264417,55,-0.0012278032729227562
1.5651502400636672,147.5,573440,302.5000000000002,234.0,0.151708984375,0.013929985163849778,231,358.11,15.968717849254608,1.0430812835693359e-08,0.051557145337907215,0.0022603377569396345,56,-0.0008443200087640435
1.559958105534315,125.0,583680,325.0,237.75,0.1536865234375,0.012132474350437406,231,354.85,15.968717658519745,-8.940696716308593e-09,0.05027185605896848,0.0021635285172749265,57,-0.0010453502338350518
1.6311275944113732,125.0,593920,300.0,216.75,0.1878173828125,0.010246004204236669,231,351.25,15.968717736005782,2.0489096641540527e-08,0.05371852747249981,0.0028847811384139278,58,-0.0010573727602604776
1.648677372187376,75.0,604160,300.0,212.25,0.180078125,0.012255987685057335,231,352.24,15.968717944622039,-6.332993507385254e-09,0.05622034971183959,0.0024217646872784827,59,-0.0004658743695472367
1.7281734503805637,72.50000000000001,614400,352.5000000000002,209.75,0.2060302734375,0.011241321376292034,231,358.6,15.968717724084854,-9.313225746154785e-09,0.05468747328572858,0.0025409644771400507,60,-0.0014788466345635244
1.703195110708475,72.50000000000001,624640,352.5000000000002,205.5,0.2075927734375,0.011624198459321633,231,356.34,15.968717730045318,3.725290298461914e-09,0.055446507847403036,0.0027993169532351202,61,-0.0017487255263404222
1.6504027910530568,72.50000000000001,634880,350.0,182.25,0.26826171875,0.009243018547476823,231,347.84,15.968717128038406,1.3783574104309083e-08,0.05192468395084423,0.0037341237252462634,62,-0.0021763929373264544
1.6051752351224422,50.0,645120,350.0,179.0,0.2312255859375,0.008665392145667283,231,340.58,15.968717926740647,1.3783574104309083e-08,0.051583468255086515,0.0032467167052118383,63,-0.0014400934494915418
1.5707088507711888,50.0,655360,277.5000000000002,159.25,0.2300048828125,0.009800660366454394,231,338.28,15.96871777176857,-7.078051567077636e-09,0.052744905058998204,0.003273884386106829,64,-0.001695769832440419
1.5617422789335251,50.0,665600,275.0,162.75,0.228076171875,0.009038346020588506,231,337.57,15.968717551231384,-2.868473529815674e-08,0.04997187741902703,0.0029848117195797387,65,-0.0010455283660121494
1.549346736073494,50.0,675840,250.0,145.75,0.2180419921875,0.009754333694581873,231,335.07,15.968717616796493,-9.313225746154785e-09,0.05310403069978894,0.002887373717976516,66,-0.0015284416120266541
1.632521452754736,25.0,686080,227.5000000000002,135.75,0.27021484375,0.005746990667194041,231,331.13,15.96871737241745,2.9802322387695314e-09,0.04891624553358752,0.003390846220599286,67,-0.0012387171616865089
1.61439021602273,22.500000000000007,696320,225.0,118.75,0.2306640625,0.007158414097466448,231,328.22,15.968717712163926,-9.313225746154785e-09,0.04856855535010002,0.003096744997775147,68,-0.0013280679995659739
1.589809313416481,22.500000000000007,706560,200.0,118.0,0.2439453125,0.006963653070124564,231,331.41,15.968717527389526,1.1920928955078126e-08,0.05095486795170362,0.002780935947509988,69,-0.0013580491173343034
1.5907252825796605,25.0,716800,200.0,115.0,0.2926513671875,0.008089076119949823,231,326.03,15.968717694282532,2.9802322387695314e-09,0.05097363603800949,0.004327681753767365,70,-0.0018491700295271585
1.6450071953237058,25.0,727040,200.0,117.5,0.319677734375,0.0056632853671771954,231,325.5,15.968716812133788,-1.862645149230957e-09,0.047763833538763734,0.004638009828295253,71,-0.0015053267641633283
1.6223634153604507,0.0,737280,175.0,90.0,0.3339111328125,0.0033398395472865163,231,310.13,15.968715047836303,7.450580596923828e-09,0.047211973708838416,0.004603389519297707,72,-0.0014766182663151993
1.6721939824521541,0.0,747520,125.0,71.0,0.267919921875,0.004586040965295979,231,304.48,15.96871566772461,0.0,0.04722703025076402,0.0030088856904740167,73,-0.0013393868575803936
1.7238662123680115,0.0,757760,125.0,69.25,0.2724609375,0.006113796729732712,231,303.62,15.968717455863953,-1.1920928955078126e-08,0.04924074788311157,0.003984065066902076,74,-0.0014748929454071913
1.6931768774986267,0.0,768000,200.0,94.75,0.207666015625,0.008125385259018004,231,311.05,15.968717563152314,-7.078051567077636e-09,0.05307772986275757,0.002728793741334812,75,-0.0008703312669240404
1.6981807254254817,25.0,778240,252.50000000000023,123.0,0.31640625,0.007506398490136235,232,319.87,15.968717360496521,-1.862645149230957e-09,0.054179671208396805,0.004526129329929063,76,-0.000932274250590126
1.7203553557395934,25.0,788480,277.5000000000002,131.0,0.217919921875,0.007036558690435868,232,321.57,15.968717432022094,7.078051567077636e-09,0.05191087080578673,0.002590113865016974,77,-0.0012260555846296483
1.7185259968042375,25.0,798720,327.5000000000002,144.5,0.2851806640625,0.009307706253275682,232,327.48,15.96871771812439,-8.940696716308593e-09,0.05460046527517811,0.0037305620433926378,78,-0.0010179378165048546
1.7064903363585473,25.0,808960,325.0,147.25,0.2539306640625,0.009941084822639824,232,331.87,15.968717873096466,1.564621925354004e-08,0.055791101504899764,0.0031015854382303587,79,-0.002029819502058672
1.6804404750466346,25.0,819200,327.5000000000002,151.5,0.2916748046875,0.005739266449063507,232,335.59,15.968714362382888,-5.960464477539063e-09,0.05183673664575946,0.003691649143684117,80,-0.0013794323902402538
1.7154349073767663,25.0,829440,277.5000000000002,125.5,0.2197998046875,0.006106382504543717,232,324.24,15.968716770410538,-4.470348358154297e-09,0.048999756632370786,0.002685255109577156,81,-0.0011440725826105335
1.7196208745241166,0.0,839680,200.0,106.25,0.250634765625,0.006514832304810625,232,316.12,15.968714320659638,1.1175870895385742e-09,0.049529139217599896,0.003008392914284741,82,-0.0010630334261804819
1.6835784032940864,25.0,849920,200.0,102.75,0.2509765625,0.007081041757243156,232,310.59,15.968715208768845,1.1175870895385742e-08,0.05341743484210295,0.002952126573723035,83,-0.0009496747101366054
1.6504799149930478,25.0,860160,277.5000000000002,130.25,0.25595703125,0.009323506220061973,232,320.31,15.968717581033706,2.6077032089233397e-09,0.05404108809993674,0.0032353328410636094,84,-0.0016351370097254403
1.6719096586108209,25.0,870400,325.0,150.25,0.2114990234375,0.010449317484744824,232,325.82,15.96871770620346,-1.080334186553955e-08,0.0532023552322191,0.002545372422611081,85,-0.0012716060893581016
1.7427381791174412,25.0,880640,325.0,161.5,0.2481689453125,0.00989981426155282,232,330.65,15.968717736005782,-3.3900141716003417e-08,0.055064326833925606,0.0030152861279134414,86,-0.0014165614200464915
1.7691342748701573,25.0,890880,327.5000000000002,157.5,0.2342041015625,0.008213423175948264,232,326.5,15.968717485666275,6.332993507385254e-09,0.05243535837301252,0.003450296896465943,87,-0.001002104871440679
1.7326219327747823,25.0,901120,277.5000000000002,155.5,0.2572509765625,0.008834575723085436,232,329.09,15.96871754527092,-1.1548399925231934e-08,0.05418353455389011,0.003096499658204266,88,-0.0014879365000524559
1.728546031564474,25.0,911360,300.0,145.25,0.2505859375,0.00773333256256592,232,329.2,15.968717801570893,-7.450580596923828e-09,0.052708552392914984,0.0030838982730642785,89,-0.001632648139639059
1.7082100369036197,22.500000000000007,921600,275.0,143.5,0.2704833984375,0.007726233563607821,232,329.05,15.968717688322068,-2.9802322387695314e-09,0.053077967721769294,0.003743022586309053,90,-0.0011600045101658907
1.689765103161335,25.0,931840,357.5000000000007,163.75,0.2267822265625,0.010657085369166453,232,332.06,15.96871742606163,-1.6763806343078613e-08,0.05446299659563936,0.0027541504261421323,91,-0.0013487503420037683
1.68032608628273,25.0,942080,377.5000000000002,176.5,0.20859375,0.011663571619646974,232,330.49,15.968717753887177,-7.078051567077636e-09,0.05365624410369614,0.0027821283753382887,92,-0.0012085745122021763
1.6730767019093036,50.0,952320,530.0000000000005,227.75,0.2301025390625,0.013434855215018615,232,344.38,15.968717819452285,2.2351741790771484e-09,0.05575118886700976,0.0025350281575015287,93,-0.0019327085865370464
1.6639758870005608,72.50000000000001,962560,525.0,242.0,0.19384765625,0.013955376653757411,232,343.02,15.968717736005782,1.30385160446167e-08,0.05449304514433122,0.0023474115248291127,94,-0.0012001482333289458
1.7263884514570236,125.0,972800,457.5000000000006,258.0,0.218505859375,0.01428814627288375,232,347.31,15.96871789097786,1.2665987014770507e-08,0.05625488444303918,0.002906803657128876,95,-0.001094442569228704
1.7442529581487178,147.5,983040,352.5000000000002,242.5,0.2000244140625,0.0127797790243676,232,343.57,15.968717896938324,-2.16066837310791e-08,0.05698025664472667,0.002462263713300672,96,-0.0010495895254280184
1.7269481010735035,125.0,993280,452.50000000000017,265.5,0.211083984375,0.014360448379011358,232,351.28,15.968717747926712,4.8428773880004884e-09,0.05762310787562815,0.002634929297829558,97,-0.0009221148793585598
1.7201021142303943,125.0,1003520,475.0,267.75,0.2121337890625,0.013189778242667672,232,358.2,15.968717855215072,-6.7055225372314455e-09,0.05811876787173401,0.0025838244474243764,98,-0.0011024536564946175
1.710342988371849,125.0,1013760,552.5000000000002,282.0,0.2131103515625,0.013783702588989399,232,362.8,15.96871787905693,7.450580596923828e-09,0.05552995567492307,0.0024501838425862845,99,-0.001489251633756794
1.6624396979808806,75.0,1024000,550.0,250.0,0.219091796875,0.009568309509177197,232,354.43,15.968717485666275,-1.3411045074462891e-08,0.055778020990627675,0.0025084719945311917,100,-0.0011456254189397442
1.6549677222967147,50.0,1034240,430.0000000000004,209.75,0.17734375,0.010692558594746516,232,339.0,15.968717855215072,-1.080334186553955e-08,0.055769576155930714,0.0021245826072231466,101,-0.0010798619219713145
1.6324934005737304,50.0,1044480,352.5000000000002,191.5,0.2447265625,0.01208477231557481,232,336.0,15.968717730045318,-8.940696716308593e-09,0.05584411764936387,0.0025653619297770548,102,-0.002152781111362856
1.6181417733430863,50.0,1054720,325.0,186.0,0.227783203125,0.009961721348190622,232,338.99,15.968717563152314,1.899898052215576e-08,0.05314402045792331,0.0025559751471888603,103,-0.0014516355957312043
1.6173564724624157,50.0,1064960,325.0,186.75,0.21064453125,0.0107322363754065,232,342.47,15.968717688322068,1.6763806343078613e-08,0.05582776109328672,0.0023764028606592545,104,-0.0007311096440389519
1.62871982678771,50.0,1075200,352.5000000000002,189.0,0.225439453125,0.01127600771469588,232,340.8,15.968717831373215,9.685754776000977e-09,0.056722556021972695,0.0026749230104940124,105,-0.0012931243552884552
1.5916341103613376,47.50000000000001,1085440,405.00000000000045,205.5,0.2119140625,0.012054708378855139,232,341.16,15.96871766448021,-1.862645149230957e-08,0.054133828643830026,0.0025595357902375325,106,-0.0017527938527564402
1.6372409731149673,25.0,1095680,477.5000000000002,208.0,0.2169921875,0.009609600240401051,232,344.76,15.968717628717423,8.568167686462402e-09,0.05092907508559297,0.002537172823116407,107,-0.001100092876367853
1.6503961689770221,50.0,1105920,385.00000000000085,206.5,0.2141845703125,0.01019221722963266,232,349.05,15.968717855215072,-1.6763806343078613e-08,0.055424445477169446,0.0024440704391281544,108,-0.0008470511915220413
1.6485878072679043,50.0,1116160,350.0,207.5,0.1723876953125,0.01304253429552773,232,354.77,15.96871771812439,-8.568167686462402e-09,0.05458490213530444,0.002295778956738559,109,-0.0009949356739525684
1.5973686464130878,75.0,1126400,350.0,221.0,0.1790283203125,0.014024792048439849,232,359.79,15.968717676401138,-4.8428773880004884e-09,0.05121557038186295,0.0023954326206990116,110,-0.0012778045234881573
1.5651093319058418,97.5,1136640,350.0,237.25,0.168310546875,0.01338262182634935,232,362.89,15.968718039989472,-2.384185791015625e-08,0.049335528532580185,0.0020405285470985746,111,-0.001162343494797824
1.553303988277912,125.0,1146880,477.5000000000002,264.0,0.228662109375,0.012066130815674115,232,372.04,15.968717622756959,-6.7055225372314455e-09,0.054217679340194815,0.0026539719943912132,112,-0.0018059894573525526
1.651940467208624,125.0,1157120,477.5000000000002,262.25,0.226904296875,0.012681152352888603,232,372.96,15.968717861175538,5.215406417846679e-09,0.054623179323429125,0.002694700061454114,113,-0.0012162901934061666
1.6765190355479718,100.0,1167360,502.5000000000002,253.5,0.2476806640625,0.010396845475406735,232,375.61,15.968717736005782,2.9802322387695314e-09,0.053943449226372175,0.0031193230050462263,114,-0.0014987040907726624
1.7466616071760654,75.0,1177600,552.5000000000002,243.75,0.2718994140625,0.009892117561685154,232,373.53,15.968717849254608,-6.7055225372314455e-09,0.05691433831423052,0.0030941729489427417,115,-0.0012336377330939285
1.7369428969919682,25.0,1187840,477.5000000000002,195.75,0.23388671875,0.00690254364774674,232,358.65,15.968716734647751,-7.450580596923828e-09,0.049801827915451444,0.0026066575472668773,116,-0.0012449059544451303
1.634839504957199,25.0,1198080,402.5000000000002,148.5,0.1935302734375,0.004752191426885233,232,334.65,15.968715804815293,-6.7055225372314455e-09,0.04512391391421061,0.0025144771784425756,117,-0.0008647730544907972
1.6241581425070764,25.0,1208320,152.50000000000023,85.25,0.3310791015625,0.004391267783980446,232,312.43,15.968697947263717,3.7252902984619143e-10,0.04953230089119179,0.004225191815555718,118,-0.0012186200903670397
1.6266261152923107,22.500000000000007,1218560,127.50000000000021,74.25,0.316552734375,0.00570330387482727,232,313.16,15.968713307380677,-7.450580596923829e-10,0.05129466111345328,0.0037070725420221607,119,-0.0017184250409627566
1.6776029385626317,25.0,1228800,150.0,82.0,0.219775390625,0.007016932088299654,232,318.66,15.968717789649963,-9.685754776000977e-09,0.051992417727955174,0.002824676083423583,120,-0.0011736330146959518
1.693924282491207,25.0,1239040,200.0,108.25,0.249853515625,0.008130110060301376,232,331.7,15.968717765808105,1.9371509552001954e-08,0.05065103019859972,0.003338494713830187,121,-0.0013466854783473537
1.7086339578032494,25.0,1249280,252.50000000000023,141.25,0.2762939453125,0.008995614249579375,232,339.72,15.968717789649963,5.587935447692871e-09,0.053694336865081814,0.002813589557331397,122,-0.0016976239130599424
1.6731747798621655,25.0,1259520,352.5000000000002,188.25,0.217333984375,0.014542388562404085,232,347.2,15.968717885017394,-7.450580596923829e-10,0.05811005164903928,0.0026550445089924325,123,-0.0008710213794984156
1.6841439604759216,50.0,1269760,380.00000000000045,222.25,0.1734375,0.01220577724307077,232,352.74,15.968717801570893,-7.450580596923828e-09,0.05664921189232401,0.0019451620346444543,124,-0.0007872796173614916
1.666830348968506,50.0,1280000,375.0,218.5,0.2552734375,0.009934185574456933,232,352.09,15.968717807531357,1.5273690223693846e-08,0.0540298433561129,0.003178491777259751,125,-0.001428737327660201
1.6119707360863686,50.0,1290240,460.0000000000008,228.75,0.21083984375,0.014057068319198151,232,351.26,15.968717801570893,-1.1548399925231934e-08,0.05386640895110399,0.0026280892108843544,126,-0.0017795942665543407
1.5266102485358715,72.50000000000001,1300480,527.5000000000002,228.5,0.1498046875,0.014055709289823425,232,344.74,15.968717885017394,-1.4901161193847656e-08,0.05205710868201505,0.001741059455002869,127,-0.0010479522788955364
1.538121385127306,75.0,1310720,525.0,245.5,0.212158203125,0.013960356997267808,232,347.02,15.968717724084854,-1.6763806343078613e-08,0.055241307128515126,0.0024182860787618663,128,-0.0014916439049557084
1.5686174258589745,125.0,1320960,452.50000000000017,259.0,0.1896728515625,0.013535697007318959,233,349.06,15.968717902898788,-1.9371509552001954e-08,0.053063751566097495,0.0020857639320638554,129,-0.001336197283671936
1.7005564726889133,125.0,1331200,380.00000000000045,242.25,0.1887939453125,0.012865617334318813,233,349.99,15.96871783733368,2.9802322387695314e-09,0.05519181397439724,0.0020553414429286933,130,-0.0008627340012026252
1.7467692829668522,122.5,1341440,377.5000000000002,233.0,0.1788818359375,0.01175970412150491,233,353.33,15.968717885017394,0.0,0.0538910940883587,0.0019974389179083117,131,-0.0009802324806514663
1.7324116036295891,50.0,1351680,355.00000000000045,218.75,0.2117919921875,0.012512992132542422,233,348.85,15.968717908859253,-1.4901161193847657e-09,0.05637683709461312,0.0022899893803355552,132,-0.0015180386766587618
1.72068275436759,72.50000000000001,1361920,355.00000000000045,227.25,0.16240234375,0.013563312485348433,233,350.66,15.968717700242996,-1.6391277313232423e-08,0.05526678296338221,0.0018898465407573895,133,-0.0009250905033695745
1.714354830235243,75.0,1372160,377.5000000000002,231.0,0.2302978515625,0.011073427948576863,233,345.11,15.968717962503433,-1.0058283805847169e-08,0.05698209888399586,0.0023864249900555023,134,-0.0009722038081235951
1.687054731696844,72.50000000000001,1382400,377.5000000000002,223.0,0.2146484375,0.012373560351989,233,343.91,15.968717789649963,-1.862645149230957e-09,0.054088726033668356,0.0023438813066036348,135,-0.0013336790907487739
1.6731729738414287,75.0,1392640,527.5000000000002,252.25,0.1973388671875,0.014798327059179429,233,356.74,15.968717986345291,1.30385160446167e-08,0.057584010880290706,0.002172947959843441,136,-0.0008601649427873781
1.6698261812329291,97.5,1402880,527.5000000000002,257.5,0.2032958984375,0.015263603877974674,233,358.22,15.96871783733368,-6.7055225372314455e-09,0.055477404587427594,0.0022798851865502455,137,-0.0015251695480401396
