approx_kl_divergence,epoch_idx,grad_norm,episode_length,P09:episode_rewards,frames,policy_loss,explained_variance,PMM:episode_rewards,P01:episode_rewards,clip_fraction,fps,value_loss,advantage_norm,policy_entropy
0.00012297457930223742,28,0.05428395219456796,335.16,305.00000000000045,286720,-0.0005511292645678622,-2.2351741790771484e-09,176.25,25.0,0.0,192,0.020028120002825743,15.968718039989472,1.7810961619019507
8.315577175608269e-05,29,0.05599826011362341,334.19,327.5000000000002,296960,-0.0002986109011544613,-8.568167686462402e-09,172.5,25.0,0.0,192,0.022090626871795395,15.96871812939644,1.78001316934824
0.00013786273727127706,30,0.05804414887222139,334.15,325.0,307200,-0.0006407093893358251,-8.940696716308593e-09,172.25,25.0,0.0,192,0.018946964148199186,15.968717986345291,1.7759336724877357
8.53770563752576e-05,31,0.056768316888377066,337.46,325.0,317440,-0.00025956976860470605,-7.450580596923829e-10,174.5,25.0,0.0,191,0.023302067740587518,15.968718248605729,1.7705620162189006
0.0001091518092461996,32,0.057531715859102286,336.65,325.0,327680,-0.0004731763976451475,-2.123415470123291e-08,177.25,25.0,0.0,192,0.021401652385247872,15.968718093633651,1.7847302369773388
0.00013253801999226766,33,0.05779604961248649,344.51,352.5000000000002,337920,-0.0005443921862024581,1.564621925354004e-08,192.25,25.0,0.0,192,0.022652145428583025,15.96871822476387,1.7891980148851871
0.00014013268664996302,34,0.055899393042118085,341.52,327.5000000000002,348160,-0.00056976914020197,-2.6077032089233397e-09,183.25,25.0,0.0,192,0.02171139996498823,15.968718105554581,1.7787749268114568
0.00018084444217159046,35,0.05927392634804006,340.81,352.5000000000002,358400,-0.0008063734458119143,-3.7252902984619143e-10,175.25,25.0,0.0,193,0.01624829369247891,15.968718039989472,1.7863370180130005
0.00013300798065216669,36,0.05456115723518608,327.23,312.5000000000011,368640,-0.0005569534763708361,7.450580596923828e-09,167.0,25.0,0.0,193,0.02090800825098995,15.96871817111969,1.7820887610316276
0.00012512348761886116,37,0.05908600173033174,329.69,402.5000000000002,378880,-0.0005984214512864128,-1.0058283805847169e-08,171.25,25.0,0.0,193,0.019788478570990264,15.968718183040618,1.7854578547179698
0.00015520859362574412,38,0.057648669410373055,333.69,427.5000000000002,389120,-0.0005745269510953222,-5.960464477539063e-09,187.25,25.0,0.0,193,0.02286979349446483,15.968718278408051,1.7824695482850075
0.0001234071931728309,39,0.054447144166576034,337.9,500.0,399360,-0.0005509514132427285,-2.384185791015625e-08,198.0,25.0,0.0,193,0.02112572416954208,15.968718123435973,1.784573818743229
0.00020404543597294378,40,0.057673521007963045,333.08,407.5000000000006,409600,-0.0009027087737194961,-1.601874828338623e-08,188.25,50.0,0.0,194,0.0246891776972916,15.968718391656875,1.7824268087744712
0.00012046218340451275,41,0.05362897092080091,334.67,332.5000000000006,419840,-0.0005731987897888757,-9.685754776000977e-09,188.25,25.0,0.0,194,0.022902183432597666,15.968718159198762,1.7837168641388417
8.95018053398644e-05,42,0.053572648290934576,339.86,330.0000000000004,430080,-0.0003894805999152595,-1.601874828338623e-08,194.25,47.50000000000001,0.0,194,0.02216575890779495,15.968718183040618,1.7761506371200084
0.00016831778637946826,43,0.0547386492534501,341.04,325.0,440320,-0.0006868394435514347,-1.862645149230957e-09,180.5,25.0,0.0,194,0.019665728069958276,15.968718105554581,1.7786240987479687
0.00010047857745796308,44,0.05489249888160417,341.78,375.0,450560,-0.0004341245112300385,-1.7136335372924803e-08,193.0,50.0,0.0,195,0.023085222090594472,15.968718165159226,1.780764401704073
0.00010642965039480146,45,0.053522153282679695,343.17,330.0000000000004,460800,-0.0005060478531959233,-1.862645149230957e-08,178.0,25.0,0.0,195,0.018514055261039174,15.968717926740647,1.7825288124382497
0.00010690205033938582,46,0.058567798604202616,347.14,400.0,471040,-0.0003647939483926166,1.7881393432617187e-08,197.5,25.0,0.0,195,0.02201574117207201,15.968718039989472,1.7824981026351452
0.0001050336678119379,47,0.05514052618746741,340.23,355.00000000000045,481280,-0.0004070604401931632,4.097819328308106e-09,182.5,25.0,0.0,195,0.02080195668822853,15.968718099594117,1.7856891453266144
0.00012852892012844564,48,0.054720237815224705,338.91,355.00000000000045,491520,-0.0005658116560880444,-5.587935447692871e-09,179.5,25.0,0.0,195,0.019191373625653797,15.968717992305756,1.7812318161129952
0.00011954787524857125,49,0.05478388245204159,332.22,332.5000000000006,501760,-0.0004861892321059713,-3.3155083656311036e-08,170.75,25.0,0.0,195,0.021731197368353605,15.968718242645263,1.7809196092188357
0.0001067696369450033,50,0.05551478142778175,336.44,377.5000000000002,512000,-0.0005402880166002433,2.6077032089233397e-09,179.0,50.0,0.0,195,0.023169219007831997,15.96871821284294,1.7757969424128532
0.00011513846673665285,51,0.05741742070083942,339.8,375.0,522240,-0.0004489776340051321,-5.215406417846679e-09,182.5,50.0,0.0,195,0.02119955797243165,15.968718266487121,1.7704484157264233
8.718073893518863e-05,52,0.0561092585662605,341.76,375.0,532480,-0.0003528051558532752,1.4901161193847657e-09,194.0,50.0,0.0,195,0.025451892075943762,15.96871834397316,1.777200572937727
0.00011578810557324459,53,0.05441644978496557,350.3,352.5000000000002,542720,-0.0004914925175398821,1.2665987014770507e-08,202.25,75.0,0.0,195,0.024465276394039392,15.968718165159226,1.7809902280569077
0.00015747352230057742,54,0.057322736034481944,352.23,575.0,552960,-0.0006872551552078221,-1.080334186553955e-08,223.75,50.0,0.0,195,0.023173013361520133,15.968718242645263,1.7859201967716216
0.00011174863701359782,55,0.05569220015725439,354.42,530.0000000000005,563200,-0.00046853307903802486,-1.2665987014770507e-08,223.25,50.0,0.0,195,0.019383764735539443,15.968718039989472,1.7872365176677705
6.740936168316835e-05,56,0.05387862896755058,344.83,530.0000000000005,573440,-0.0003204066496437008,-7.82310962677002e-09,217.5,50.0,0.0,195,0.022988161774992476,15.968718165159226,1.7840194389224053
0.00010821344623010987,57,0.05487452125960464,334.43,337.500000000001,583680,-0.0005637850212224293,-3.129243850708008e-08,192.75,50.0,0.0,195,0.0227968257968314,15.968717968463897,1.772345060110092
0.0001370335446519988,58,0.05564502563610415,331.86,452.50000000000017,593920,-0.0005830373174831038,1.564621925354004e-08,203.5,50.0,0.0,195,0.025090629659825937,15.968718427419663,1.766099288314581
0.0001428938186135653,59,0.054982004497651685,335.11,430.0000000000004,604160,-0.0006679186195469811,-1.1175870895385742e-09,212.75,50.0,0.0,196,0.026006854386650957,15.968718487024308,1.7754749268293382
0.00018935295162236798,60,0.05616440696764684,341.75,477.5000000000002,614400,-0.0007838854158762843,-2.6077032089233397e-09,222.5,50.0,0.0,196,0.025646261317888275,15.968718427419663,1.7798536837100982
7.485459260774263e-05,61,0.05648427125315336,343.71,500.0,624640,-0.0003542851982274442,-3.7252902984619143e-10,221.25,50.0,0.0,196,0.02216796958236955,15.968718206882476,1.7845211878418923
0.00010669926799131702,62,0.05436604597197627,346.43,502.5000000000002,634880,-0.0004356184268544894,-3.7252902984619143e-10,218.5,50.0,0.0,196,0.021079472545534373,15.968718218803406,1.7842517338693142
7.539174547641637e-05,63,0.056111658343322636,339.76,400.0,645120,-0.00029616270621772854,-3.129243850708008e-08,195.5,50.0,0.0,196,0.023277448816224934,15.968718147277832,1.7830325938761233
6.196433836276327e-05,64,0.05163161316659569,337.69,325.0,655360,-0.0002681829606444808,-2.644956111907959e-08,180.75,50.0,0.0,196,0.022965129019576126,15.968718302249908,1.782299966365099
0.00010328044612144538,65,0.05540389939471076,340.09,350.0,665600,-0.0004589236628817162,2.0116567611694337e-08,190.75,50.0,0.0,196,0.020398560774629003,15.96871822476387,1.783014854043722
8.772035394333244e-05,66,0.05462994454447192,344.41,475.0,675840,-0.00033187908520631025,-2.384185791015625e-08,199.75,50.0,0.0,196,0.02134874034090899,15.968718284368515,1.7857472650706767
0.00013573316725548067,67,0.05912433657898018,341.91,452.50000000000017,686080,-0.0005970298252577777,1.0058283805847169e-08,190.25,50.0,0.0,196,0.018881458131363615,15.968718194961548,1.7827393412590027
9.71147295523167e-05,68,0.05679722165988939,336.93,405.00000000000045,696320,-0.0004253148854331812,8.195638656616212e-09,177.5,25.0,0.0,196,0.021069077326683328,15.968718153238296,1.7758636705577373
8.107159975931922e-05,69,0.05414538478695853,341.33,450.0,706560,-0.0003374517598786042,-1.7136335372924803e-08,186.25,47.50000000000001,0.0,196,0.021726328256772832,15.968718081712723,1.7795912094414235
0.00011981005232257758,70,0.053932485091003804,337.18,450.0,716800,-0.0005322567718394567,-2.3096799850463868e-08,190.25,50.0,0.0,196,0.019496806504321285,15.968718111515045,1.7815060332417487
0.0001655530775433789,71,0.056351624260280765,333.52,450.0,727040,-0.0006897334706081892,-2.2351741790771484e-09,178.25,25.0,0.0,196,0.01863962332427036,15.968718034029006,1.7813196904957294
0.00011592912662585774,72,0.05606677028996324,331.54,427.5000000000002,737280,-0.0005930345861997921,-5.587935447692871e-09,174.5,25.0,0.0,196,0.02017814040009398,15.968717974424361,1.786931897699833
0.00015582269116478641,73,0.05733326175739324,339.14,500.0,747520,-0.0006688673074677354,-8.940696716308593e-09,181.75,22.500000000000007,0.0,196,0.02207396686717402,15.968718189001084,1.7837948940694333
0.00013194664290381298,74,0.05812372890748396,345.28,527.5000000000002,757760,-0.0005187194325117162,5.587935447692871e-09,210.0,25.0,0.0,196,0.020913968642707913,15.968718099594117,1.7842719450592994
0.00010539719163027428,75,0.05511296437259955,352.77,552.5000000000002,768000,-0.0005421446694526821,-1.7881393432617187e-08,236.0,47.50000000000001,0.0,196,0.0222620545711834,15.968718296289444,1.783948642015457
0.00015114754104565974,76,0.05447738991551624,344.48,550.0,778240,-0.0007024172835372155,2.3096799850463868e-08,220.75,47.50000000000001,0.0,196,0.01900355816469528,15.968718022108078,1.780828909575939
0.00014497368781754005,77,0.05669404158294368,340.96,502.5000000000002,788480,-0.0006699857693092781,-1.1548399925231934e-08,201.0,47.50000000000001,0.0,196,0.02039716280705761,15.968718183040618,1.7805479496717453
8.134301759454843e-05,78,0.055840043624219224,333.95,327.5000000000002,798720,-0.0003704320850374643,2.2351741790771484e-09,169.75,25.0,0.0,196,0.021038165310164912,15.968718093633651,1.7776696398854255
0.00016853832939744962,79,0.057851472646180624,340.57,327.5000000000002,808960,-0.0008118431160255568,2.9802322387695314e-09,180.75,25.0,0.0,196,0.023488420015200972,15.968718308210374,1.7825844444334507
0.0001286748350519673,80,0.05620728948958181,347.56,427.5000000000002,819200,-0.0005838672750542173,-2.644956111907959e-08,201.25,47.50000000000001,0.0,196,0.02278549029142596,15.968718057870865,1.7788104936480522
0.00013536911486617954,81,0.05700714497254976,345.17,452.50000000000017,829440,-0.000577390102625941,4.097819328308106e-09,201.75,50.0,0.0,196,0.021726411301642656,15.968718296289444,1.778611896187067
0.00010993724306711528,82,0.05698559113790719,339.25,430.0000000000004,839680,-0.0005447112444016966,2.6077032089233397e-09,195.25,50.0,0.0,196,0.02250807179370895,15.968718242645263,1.77521171271801
0.00010672590056053366,83,0.05262695379358935,338.75,325.0,849920,-0.0004339942544902442,-1.1175870895385742e-08,178.25,50.0,0.0,195,0.020909332373412325,15.968718165159226,1.7782648533582688
0.00013494749812075212,84,0.05677432292633664,336.57,300.0,860160,-0.0006650318791798782,2.9802322387695312e-08,170.0,50.0,0.0,195,0.019456654391251504,15.968718194961548,1.782033207267523
0.0001473539572454996,85,0.057569931068310244,338.71,302.5000000000002,870400,-0.0006307186049525626,-1.0430812835693359e-08,173.75,50.0,0.0,195,0.022449066178523935,15.968718266487121,1.7856395639479161
0.00011443777954074363,86,0.05385831534277359,333.25,355.00000000000045,880640,-0.000510938067236566,-1.7881393432617187e-08,180.75,50.0,0.0,195,0.02177268661907874,15.96871817111969,1.7843902722001075
0.0001877539864381106,87,0.0593463821632703,333.95,405.00000000000045,890880,-0.0009306469462899258,-1.3411045074462891e-08,191.0,50.0,0.0,195,0.021444541054370346,15.968718045949936,1.777019666135311
8.648400698927362e-05,88,0.05463543127389745,338.04,400.0,901120,-0.0004154263009695569,1.4528632164001465e-08,192.75,50.0,0.0,195,0.02585469319601543,15.968718498945236,1.7785864472389221
9.59582898806488e-05,89,0.054589025007620126,342.78,377.5000000000002,911360,-0.0003653406889498001,-6.332993507385254e-09,191.25,50.0,0.0,195,0.02238912075990811,15.968718242645263,1.7790619030594825
0.00015111600620301146,90,0.05878482424057655,343.97,450.0,921600,-0.0006836878703325056,2.0116567611694337e-08,205.25,50.0,0.0,195,0.023265510066994465,15.968718165159226,1.7889837153255939
0.0001103798488525598,91,0.058640612891834545,338.77,455.0000000000004,931840,-0.0005597103336185683,-2.123415470123291e-08,201.25,25.0,0.0,195,0.01997413929202594,15.968718028068542,1.7868704594671727
0.00010500956885373114,92,0.05513882604663678,333.24,427.5000000000002,942080,-0.0005166925406228984,-2.4959444999694825e-08,187.5,47.50000000000001,0.0,195,0.018283753885771147,15.968718045949936,1.7832362428307533
9.106641141158889e-05,93,0.05725129632018154,333.29,275.0,952320,-0.00039267522188310975,-2.2351741790771484e-09,171.75,50.0,0.0,195,0.02248846789589152,15.968718218803406,1.7816316328942776
0.00013721368228978293,94,0.056628533329562934,334.18,250.0,962560,-0.0007067288359394297,-3.725290298461914e-09,163.25,50.0,0.00263671875,195,0.019578520677168854,15.96871821284294,1.7860942289233208
0.00012993380201997695,95,0.05561459404432415,335.12,302.5000000000002,972800,-0.0005866136600161554,-4.8428773880004884e-09,172.5,25.0,0.0,195,0.01834898564266041,15.968718069791795,1.785255129635334
0.00014313954379545634,96,0.059678215058442716,333.94,302.5000000000002,983040,-0.0006839846410002792,-1.825392246246338e-08,172.25,25.0,0.0,195,0.021067654169746673,15.968718165159226,1.7863095588982105
9.643404445895954e-05,97,0.05637373381119779,329.99,325.0,993280,-0.0005324509937054244,-1.5273690223693846e-08,164.75,25.0,0.0,195,0.01996372287685517,15.968718069791795,1.7785353004932403
0.00012784423786698084,98,0.05419307903981328,334.91,327.5000000000002,1003520,-0.0005117266886372817,4.097819328308106e-09,172.25,25.0,0.0,195,0.021952591015724464,15.968718016147614,1.7722750999033452
0.00010044540177354123,99,0.055217662503223144,335.65,325.0,1013760,-0.0004414351416926365,-2.9802322387695314e-09,164.0,47.50000000000001,0.0,195,0.017935231523006225,15.9687180519104,1.7814132526516915
0.00011769961804954931,100,0.05623328692093138,334.34,277.5000000000002,1024000,-0.0005191196683881572,-5.215406417846679e-09,154.25,25.0,0.0,195,0.017976107459980996,15.968717962503433,1.7820510111749173
6.0255771396988676e-05,101,0.05550952835891433,335.02,350.0,1034240,-0.0002456134003296029,7.078051567077636e-09,166.5,50.0,0.0,195,0.023590139858424664,15.968718194961548,1.7860703736543655
0.00013615313704633535,102,0.05566467945443647,329.09,305.00000000000045,1044480,-0.0006440850385843078,2.0116567611694337e-08,155.0,25.0,0.0,195,0.015221321408898803,15.968717902898788,1.7826944939792155
7.539925388542202e-05,103,0.05458807039016132,325.11,350.0,1054720,-0.0003592824183215271,-4.8428773880004884e-09,161.75,25.0,0.0,195,0.019487656858109402,15.968718016147614,1.7860939741134643
8.888574289169781e-05,104,0.055136532653289126,325.29,300.0,1064960,-0.00033892523460963273,-1.080334186553955e-08,150.25,25.0,0.0,196,0.018092504661763088,15.968718034029006,1.7860187374055385
0.00010218180608854155,105,0.05676098080855311,331.77,300.0,1075200,-0.0005750102958700154,3.7252902984619143e-10,158.25,25.0,0.0,196,0.020723852663650177,15.968718194961548,1.7885010458528996
0.00012974559285652276,106,0.054180010033639814,341.35,332.5000000000006,1085440,-0.0006353325359668815,8.568167686462402e-09,185.5,25.0,0.0,196,0.021958821336738765,15.96871822476387,1.775186290591955
9.029351931797436e-05,107,0.053667885733530575,345.95,412.5000000000011,1095680,-0.0003845787086902419,8.568167686462402e-09,194.5,25.0,0.0,196,0.021446177241159603,15.968718105554581,1.7669339887797832
0.00010809783790541872,108,0.05689481693121369,343.86,527.5000000000002,1105920,-0.0004235485761455493,-2.6077032089233397e-09,205.75,25.0,0.0,195,0.024195114884059878,15.968718218803406,1.7773437097668647
0.00011548613486951353,109,0.05641498031710416,344.98,500.0,1116160,-0.0005627724392979871,-2.2724270820617674e-08,209.25,50.0,0.0,195,0.020530216998304242,15.968718028068542,1.7804661259055137
8.197028187506561e-05,110,0.053836906166261855,338.39,360.0000000000009,1126400,-0.0004402326610943419,-1.4528632164001465e-08,181.75,47.50000000000001,0.0,195,0.0197736402056762,15.96871801018715,1.7755162768065929
0.0001209738937419047,111,0.05579549979050254,344.15,325.0,1136640,-0.0004631966214219574,-4.470348358154297e-09,177.25,50.0,0.0,195,0.024435850593727083,15.96871834397316,1.7736233599483966
0.00013070671008685864,112,0.056865460142487036,343.05,325.0,1146880,-0.0006794148182962089,-5.960464477539063e-09,177.0,50.0,0.0,195,0.021336383555899376,15.968718057870865,1.776167769730091
0.00010418722879528275,113,0.05448848622838852,342.55,325.0,1157120,-0.00042375697266834323,-2.868473529815674e-08,181.5,50.0,0.0,195,0.021925181534606965,15.968718284368515,1.7796662725508212
0.00010792798004928272,114,0.05744781361183042,342.23,375.0,1167360,-0.00046113075040921103,-6.332993507385254e-09,192.0,47.50000000000001,0.0,195,0.01922180283581838,15.968718093633651,1.7798122778534888
0.00010396813146655859,115,0.05532739385674533,340.09,375.0,1177600,-0.0005017138149923994,-1.30385160446167e-08,183.75,25.0,0.0,195,0.020389936910942198,15.968718189001084,1.7853936411440372
0.00013543165706657588,116,0.055332695060030204,340.45,375.0,1187840,-0.0006915818321431288,-1.7508864402770997e-08,183.25,25.0,0.0,196,0.023285853961715473,15.96871833205223,1.7864283099770546
0.00015875342665587765,117,0.05667056356560298,338.51,300.0,1198080,-0.0007041134864266496,1.1548399925231934e-08,174.75,25.0,0.00087890625,196,0.019318283000029624,15.968717950582505,1.780775821208954
0.0001547807081330177,118,0.05812235423144017,342.24,352.5000000000002,1208320,-0.0008157527949151699,1.30385160446167e-08,185.0,50.0,0.001611328125,196,0.022058531371294522,15.968718260526657,1.7831345908343792
0.00012046016280402583,119,0.05492880373885313,341.75,450.0,1218560,-0.0005621051404887112,-2.2351741790771484e-09,189.0,50.0,0.0,196,0.020506645442219452,15.968718034029006,1.777574347704649
7.317912260518256e-05,120,0.05398651385178851,342.25,450.0,1228800,-0.0003071799543249654,-7.82310962677002e-09,186.5,25.0,0.0,196,0.018551083959755486,15.968718069791795,1.7767682559788227
9.650742309723626e-05,121,0.05402802074590592,339.27,527.5000000000002,1239040,-0.0004416842362843454,-7.450580596923828e-09,189.25,25.0,0.0,196,0.021167846128810196,15.96871821284294,1.7840426854789257
0.00012081532767425074,122,0.0565180817064528,339.53,357.5000000000007,1249280,-0.0005756831586040789,-1.0058283805847169e-08,174.25,25.0,0.0,196,0.018044749138061887,15.96871789097786,1.7811966508626937
0.00013060008265277644,123,0.055483917876702996,337.25,282.5000000000007,1259520,-0.0005819015586894238,2.7194619178771972e-08,166.75,25.0,0.0,196,0.01804332904575858,15.968717938661575,1.7829661786556243
0.00011331427011889162,124,0.05525657385771403,337.91,277.5000000000002,1269760,-0.0005768997369159478,-3.3527612686157227e-09,165.75,25.0,0.0,196,0.02240531274001114,15.968718141317368,1.7819154396653176
0.00011721684509033992,125,0.055940465399616876,338.88,327.5000000000002,1280000,-0.0005316508450050605,4.097819328308106e-09,171.5,25.0,0.0,196,0.021178137589595282,15.968718099594117,1.7812099754810333
0.00014271534154488563,126,0.05774200041510082,340.6,350.0,1290240,-0.0006852280857856385,-3.3527612686157227e-09,187.0,25.0,0.0,196,0.022669483366189524,15.96871811747551,1.785742873698473
0.00014490924009677997,127,0.06066005250964811,341.27,352.5000000000002,1300480,-0.0006971946026169462,1.7881393432617187e-08,188.25,50.0,0.0,196,0.02121728349593468,15.96871799826622,1.7837001875042915
0.0001273496506243532,128,0.055875882492650616,331.36,352.5000000000002,1310720,-0.0005956151413556654,-1.7136335372924803e-08,183.5,50.0,0.0,196,0.023835827119182796,15.968718153238296,1.787500749528408
0.00010474079981399597,129,0.055326919082023376,333.23,375.0,1320960,-0.0005033277018810622,1.080334186553955e-08,190.5,50.0,0.0,196,0.019400499173207207,15.968718069791795,1.7886058062314987
0.00012230544456777183,130,0.05673477007050646,336.02,385.00000000000085,1331200,-0.0006684988975393935,1.862645149230957e-09,190.5,50.0,0.0,196,0.021368416791665366,15.968718123435973,1.7834039337933063
7.091261516620762e-05,131,0.05348214626064881,331.19,385.00000000000085,1341440,-0.00027307365944579943,-2.2351741790771484e-09,170.5,25.0,0.0,196,0.016970054898411035,15.968717896938324,1.777588066458702
0.00011876762742133451,132,0.055321473059638956,333.18,305.00000000000045,1351680,-0.0005170916971110273,-7.82310962677002e-09,165.25,25.0,0.0,196,0.020188053816673344,15.968718230724335,1.7865904487669468
0.00010131870331875348,133,0.05437570510080229,331.13,275.0,1361920,-0.0005297704898111988,-9.685754776000977e-09,159.75,25.0,0.0,196,0.022665727231651545,15.968718248605729,1.7823003679513931
0.00010265654368382115,134,0.05377576202502325,340.52,300.0,1372160,-0.0005363592947105645,-1.0058283805847169e-08,180.5,47.50000000000001,0.0,196,0.022954149192082697,15.968718183040618,1.7752812758088112
0.00013611713699432926,135,0.056533180341259356,348.14,377.5000000000002,1382400,-0.0006390735896275145,7.450580596923828e-09,206.75,50.0,0.0,196,0.02535361316986382,15.968718409538269,1.768598210066557
9.342799235163568e-05,136,0.05584975291569351,346.88,450.0,1392640,-0.0004016024842712795,2.2351741790771484e-08,213.5,50.0,0.0,196,0.01856937035336159,15.968717861175538,1.7837920293211937
7.629832444937535e-05,137,0.05258361457761953,339.89,377.5000000000002,1402880,-0.0003451061423220381,1.0058283805847169e-08,183.75,50.0,0.0,196,0.01730930716439616,15.968717980384827,1.7820691734552383
7.591804195676844e-05,138,0.055890928759920924,334.69,427.5000000000002,1413120,-0.00028718148278130686,3.091990947723389e-08,176.0,25.0,0.0,196,0.019852524122688918,15.968718022108078,1.7852732993662357
6.673010018243275e-05,139,0.05298944309605985,334.81,285.00000000000085,1423360,-0.0003262770991568686,1.4901161193847657e-09,165.75,25.0,0.0,196,0.01818222106085159,15.968717920780183,1.7834485575556756
