#{"t_start": 1543938958.553246, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,96.803669
1.0,155,106.824425
0.0,129,115.173152
4.0,301,140.873973
2.0,220,153.430621
1.0,157,160.744341
0.0,127,168.206266
0.0,129,175.018495
5.0,350,195.541404
0.0,129,202.305634
1.0,174,211.962062
0.0,129,219.237807
0.0,127,225.171031
0.0,127,231.217054
1.0,155,238.458417
1.0,155,247.137092
0.0,129,254.130234
2.0,202,265.63367
2.0,200,277.124901
0.0,129,284.644468
1.0,173,293.546943
2.0,220,306.573917
2.0,202,317.880286
0.0,127,325.066025
1.0,170,333.761726
4.0,301,351.42566
0.0,123,358.8203
3.0,250,373.227313
0.0,125,379.656542
0.0,125,386.291856
3.0,250,400.945775
0.0,129,408.092946
1.0,155,417.551899
1.0,169,427.647177
1.0,175,438.182021
3.0,247,451.648125
2.0,204,461.942494
3.0,238,475.692017
0.0,127,483.185119
1.0,157,492.92778
0.0,127,499.801229
0.0,127,506.940034
1.0,177,516.71144
0.0,129,524.277949
0.0,129,530.727089
0.0,129,538.33534
0.0,127,544.689438
0.0,125,551.345794
0.0,129,559.338755
2.0,222,570.683633
5.0,331,591.548642
1.0,171,601.513209
0.0,125,608.369497
0.0,127,614.842308
3.0,250,629.372897
1.0,155,638.298844
1.0,177,647.853916
0.0,125,654.89389
2.0,222,668.923522
3.0,233,681.882275
0.0,129,689.028388
0.0,127,695.735819
1.0,157,703.768004
0.0,129,710.987657
3.0,252,725.92752
2.0,181,736.763669
0.0,129,744.078774
1.0,173,752.957527
0.0,129,759.911617
1.0,176,769.206498
4.0,305,786.044514
0.0,125,793.767808
2.0,199,805.176097
3.0,253,820.290429
0.0,127,826.992428
0.0,129,835.303375
1.0,155,844.423951
0.0,127,851.555614
1.0,171,863.146888
0.0,129,870.378916
0.0,127,877.31364
2.0,225,890.103264
0.0,125,896.341194
1.0,170,906.225327
3.0,233,918.925418
2.0,224,931.828187
0.0,123,938.279328
0.0,125,945.298105
0.0,125,953.141345
0.0,129,959.395827
2.0,206,970.933386
0.0,129,978.46614
2.0,224,991.372901
1.0,155,999.321177
2.0,220,1012.634756
0.0,127,1019.706469
0.0,125,1025.980497
1.0,173,1034.765445
1.0,175,1043.507481
5.0,309,1059.081524
0.0,127,1065.763156
1.0,176,1075.152618
0.0,129,1081.982647
3.0,230,1095.681808
1.0,157,1103.672833
1.0,155,1111.111398
1.0,175,1122.284615
0.0,127,1128.831872
2.0,186,1140.290124
0.0,129,1146.996422
0.0,127,1154.256172
0.0,129,1161.683059
2.0,184,1170.809427
0.0,127,1177.630789
1.0,174,1186.240251
1.0,153,1193.588668
0.0,127,1200.952549
3.0,274,1217.227093
1.0,175,1226.889143
2.0,200,1237.693316
0.0,125,1243.951717
0.0,129,1250.35732
2.0,200,1260.338778
3.0,270,1273.847402
0.0,127,1281.027222
0.0,125,1287.803921
1.0,155,1296.51027
1.0,173,1306.538198
0.0,125,1312.988266
0.0,127,1319.277635
1.0,158,1327.132222
1.0,175,1336.773235
0.0,129,1343.875851
1.0,171,1353.345035
0.0,129,1361.380908
0.0,125,1367.420259
1.0,173,1377.220558
3.0,250,1391.419825
0.0,129,1399.195972
2.0,220,1411.229167
0.0,129,1417.80354
0.0,127,1423.961482
3.0,250,1436.663234
0.0,129,1444.824244
0.0,127,1451.70824
0.0,129,1458.131508
0.0,125,1464.820832
0.0,127,1471.608914
2.0,198,1481.165067
3.0,252,1496.407853
3.0,268,1511.264864
3.0,269,1526.865755
3.0,248,1540.262864
3.0,252,1554.223925
2.0,200,1566.144522
2.0,203,1576.514376
2.0,223,1587.827024
1.0,175,1596.999611
0.0,129,1603.260295
1.0,173,1613.667159
1.0,174,1622.90726
0.0,127,1629.032978
1.0,156,1637.03351
3.0,252,1651.501452
1.0,173,1660.686293
2.0,202,1673.052742
7.0,320,1689.280732
0.0,125,1696.336383
3.0,228,1708.607642
2.0,200,1721.088709
0.0,129,1728.239788
0.0,127,1735.238106
0.0,129,1742.265305
1.0,173,1752.730473
1.0,171,1764.560258
0.0,125,1770.872548
1.0,157,1779.551373
4.0,260,1794.457864
0.0,129,1800.190659
2.0,220,1811.205288
0.0,129,1817.615188
1.0,173,1826.42171
0.0,125,1833.817061
0.0,127,1841.003716
2.0,222,1853.42143
1.0,176,1863.611379
2.0,202,1874.848535
0.0,129,1881.518149
0.0,123,1887.587091
0.0,129,1893.798754
0.0,127,1901.206424
2.0,200,1913.536806
2.0,220,1924.601609
5.0,352,1945.489118
2.0,200,1956.367048
2.0,202,1968.462654
0.0,129,1974.81711
1.0,157,1983.834074
1.0,155,1992.765536
0.0,127,1999.028091
2.0,198,2008.810543
1.0,173,2019.408878
0.0,125,2026.418762
0.0,129,2034.129475
0.0,127,2040.35979
4.0,324,2057.874491
0.0,125,2063.894669
0.0,125,2070.651388
2.0,222,2082.918278
2.0,200,2093.422467
2.0,202,2105.763322
0.0,125,2111.553528
1.0,155,2120.183116
3.0,248,2132.746165
4.0,301,2147.701974
2.0,220,2159.598821
0.0,125,2166.461398
3.0,250,2181.64697
0.0,127,2187.940739
0.0,127,2194.2254
0.0,127,2201.175724
0.0,129,2208.201472
1.0,177,2217.007409
0.0,129,2223.203875
1.0,170,2232.966527
0.0,129,2239.386396
0.0,129,2246.706343
0.0,127,2252.639269
1.0,175,2261.798236
0.0,127,2269.027117
0.0,129,2276.467079
0.0,127,2283.652584
3.0,271,2299.537199
2.0,200,2311.18626
0.0,127,2317.748811
0.0,129,2325.77407
0.0,129,2332.666233
