policy_entropy,episode_length,explained_variance,P01:episode_rewards,advantage_norm,value_loss,fps,grad_norm,frames,policy_loss,P09:episode_rewards,epoch_idx,PMM:episode_rewards
1.3404560074210168,197.55,0.8963347047567367,0.0,1.1254159884154797,0.02991376546327956,272,0.5624551543308569,280000,-0.0035733885985973755,5.0,35,1.83
1.3495134651660918,210.96,0.9493245190382004,0.0,0.7103635889291763,0.004360985650419025,272,0.17099557733283674,288000,-0.00035699030820978805,6.300000000000026,36,2.29
1.3547780907154083,205.98,0.9434399682283402,0.0,0.7244062456488609,0.004541823012696114,272,0.1783371283680558,296000,0.0005645720849861391,6.0,37,2.08
1.341395457983017,205.93,0.9731411564350129,0.0,0.5945822830498219,0.0029629877270781436,272,0.15187545333802088,304000,-0.0015205388946196762,6.300000000000026,38,2.18
1.3402699184417726,206.7,0.9857977730035782,0.0,0.45301678344607355,0.0017001172325399239,271,0.12091196805098214,312000,-0.00019182539836037904,6.0,39,2.14
1.3593481838703156,209.77,0.9453510934114456,0.0,0.8214800548553467,0.005258038882748224,272,0.20115034837993184,320000,0.00021663809602614492,6.0,40,2.13
1.3380235481262206,210.31,0.9616782194375992,0.0,0.688993574976921,0.004169322332309093,272,0.17784168550363869,328000,-0.0018101472580747213,6.0,41,2.19
1.3437819981575012,212.68,0.9674194991588593,0.0,0.703617244809866,0.004165344870998524,272,0.17206121231874164,336000,0.00023650670889765023,8.100000000000009,42,2.37
1.3535398614406586,217.02,0.9691737473011017,0.0,0.6353158615529537,0.003335416558838915,272,0.15336980077740492,344000,-0.000997323112678714,6.0,43,2.36
1.3614748549461364,222.61,0.930809680223465,0.0,0.881486268043518,0.00633309262804687,272,0.2034892966820266,352000,0.001176088822830934,6.0,44,2.42
1.3394422376155852,215.61,0.9327508127689361,0.0,0.7673861250281334,0.005058327176666353,273,0.1902598870506197,360000,-0.0017573305803489348,6.0,45,2.29
1.3494780552387238,203.35,0.9716897082328796,0.0,0.6330361792445183,0.00327607894258108,273,0.16321625744019083,368000,-0.0009797106424957746,5.1000000000000085,46,2.04
1.3504684555530548,201.88,0.9710847389698029,0.0,0.6230558247864246,0.003274328063998837,273,0.15435028570526013,376000,-0.0006992150176665746,5.0,47,2.01
1.348023327589035,207.83,0.9647350031137466,0.0,0.6291522200405598,0.0033660912935738452,273,0.15202783390425453,384000,-0.00013960152471554466,5.0,48,2.07
1.3539195358753204,212.15,0.9422120612859726,0.0,0.8535074453055859,0.007122649226803332,274,0.23662832926225183,392000,-0.0026028231385862455,5.1000000000000085,49,2.18
1.3612598705291747,228.82,0.8867440915107727,0.0,1.1586923271417617,0.0105441986117512,274,0.27804192215390044,400000,-0.003666266752552474,7.1000000000000085,50,2.74
1.354655033349991,237.7,0.7943292427062988,0.0,1.3113627594709396,0.012323126860428602,274,0.35006191994766644,408000,-0.0029180478217313067,7.0,51,2.94
1.352118569612503,234.0,0.9037780666351318,0.0,0.9773908975720406,0.007208169415825978,274,0.2508159461457098,416000,0.0008590677700703964,6.0,52,2.79
1.368166185617447,219.81,0.8743528211116791,0.0,1.1001067906618118,0.009074880597181619,273,0.2608554048623795,424000,-0.001512575809028931,5.0,53,2.4
1.3645834052562713,204.21,0.886564917564392,0.0,1.0730024835467338,0.011195679191732779,274,0.3258173621135956,432000,-0.004347439508419484,5.0,54,2.02
1.3596441841125488,194.25,0.8812329059839249,0.0,1.159554404616356,0.0097305946983397,274,0.2940857161692945,440000,-0.001268457985133864,4.0,55,1.72
1.3413572251796722,200.1,0.8798910117149353,0.0,1.2438742035627366,0.01100541727617383,274,0.3373984077252297,448000,-0.0023505841030419107,4.0,56,2.0
1.32671581864357,222.52,0.8837761420011521,0.0,1.1819152629375458,0.015766367758624257,274,0.4065145880121609,456000,-0.0013041307472303743,5.1000000000000085,57,2.59
1.3471055352687835,233.38,0.8219749975204468,0.0,1.2907378524541855,0.014986553847556934,274,0.3973317095908112,464000,-0.005945226125913905,9.0,58,2.93
1.3381501674652099,222.21,0.8122467428445816,0.0,1.257357934117317,0.01142601784435101,274,0.34681778798939816,472000,-0.004138531824282836,6.200000000000017,59,2.64
1.3445809614658355,226.56,0.9128281325101852,0.0,0.9868524977564812,0.007527614563005045,274,0.24487971315342402,480000,-0.00029577482033346316,6.200000000000017,60,2.71
1.3426139843463898,220.52,0.8957972228527069,0.0,1.077572014927864,0.009020115208113567,274,0.2822784841011087,488000,-0.002765107550367247,5.1000000000000085,61,2.45
1.3518589186668395,227.61,0.9110691982507706,0.0,1.0333481460809708,0.008194763999199495,274,0.2617033463706098,496000,0.0001825514876691159,6.0,62,2.62
1.3483923530578614,227.1,0.8506727117300034,0.0,1.3005779081583022,0.01221791617688723,275,0.3380296989607764,504000,-0.0020153510523959993,6.1000000000000085,63,2.65
1.312447339296341,231.55,0.8319298857450486,0.0,1.447854952812195,0.014738089507445692,275,0.38382904527637524,512000,-0.0043175624212017285,7.0,64,2.85
1.2557952181994916,224.94,0.7921874243021011,0.0,1.5789345359802247,0.034973241997649895,274,0.5794481392956675,520000,-0.004635576354339719,7.0,65,2.71
1.249999225139618,224.42,0.886400043964386,0.0,1.1465809914469718,0.009893155916361139,275,0.31240685025793996,528000,-0.006572937035816722,7.0,66,2.74
1.3085545206069946,226.81,0.9143224984407425,0.0,1.0039824733138085,0.007507493486627936,275,0.2713538507608866,536000,0.00032515159633476285,7.0,67,2.71
1.3150716423988342,238.23,0.8311623466014862,0.0,1.3747920456528664,0.0132816399843432,275,0.34482875724272893,544000,-0.00017204724485054613,8.100000000000009,68,3.08
1.3268828940391542,240.97,0.8774810868501663,0.0,1.227507059574127,0.011006738910218701,275,0.31801324597944036,552000,-0.0025422483152942733,8.100000000000009,69,3.19
1.317558515071869,228.41,0.8751242309808731,0.0,1.2384701877832414,0.011200329079292715,276,0.3436614674528489,560000,-0.0022666992180165836,6.0,70,2.79
1.307817791700363,224.22,0.9089453423023224,0.0,1.1155787548422813,0.008861433765268885,276,0.3117909359821095,568000,-0.0011132733691556495,6.1000000000000085,71,2.66
1.2837518441677094,226.4,0.8440992140769958,0.0,1.2876088243722916,0.011551094132009894,276,0.3385833125867074,576000,-0.004065339886874426,6.1000000000000085,72,2.74
1.2920586669445038,242.86,0.8622231894731521,0.0,1.3390192663669587,0.01257137130945921,276,0.3543291696967911,584000,-0.0004600000685604755,9.0,73,3.26
1.3177509915828705,250.04,0.90803726375103,0.0,1.0752345156669616,0.010874604511773214,276,0.3041053881025766,592000,-0.0007003122934838757,7.1000000000000085,74,3.32
1.328051482439041,259.29,0.9159740215539932,0.0,1.0360853990912438,0.007738904115976766,277,0.2774430869471594,600000,-0.0008459080063039437,8.100000000000009,75,3.58
1.3207060873508454,248.54,0.9026157057285309,0.0,1.1441661339998246,0.008820844285655766,277,0.3030158006364997,608000,-0.002743823312339373,7.0,76,3.25
1.3109400749206543,244.13,0.9021477377414704,0.0,1.1296067282557487,0.00935962559073232,277,0.3098150958742973,616000,-0.000981078781260294,6.1000000000000085,77,3.18
1.3227534365653992,245.94,0.9226667714118958,0.0,1.0198374181985854,0.007499032961204648,278,0.24994940622429063,624000,-0.0005591769791499245,6.0,78,3.17
1.326815105676651,246.44,0.8924259966611863,0.0,1.112096843123436,0.00859400026500225,277,0.2928437258685608,632000,-0.0016296126472298057,6.0,79,3.12
1.3067655646800995,236.56,0.9148334068059921,0.0,1.087724182009697,0.008224274058593438,277,0.30053823469486635,640000,-0.0015499611216364428,7.0,80,2.9
1.2954702484607696,237.5,0.8715432626008988,0.0,1.3449729627370834,0.012820058229845017,277,0.3832953356240707,648000,-0.0036803492333274336,7.0,81,3.1
1.2673346734046935,251.47,0.9132610154151917,0.0,1.1680392104387283,0.009766699000028894,277,0.3206233361493963,656000,-0.0024170843395404516,8.0,82,3.49
1.2590793919563295,260.38,0.9000728201866149,0.0,1.1823850578069688,0.009748557955026627,277,0.3271639877258821,664000,-0.002929041878815042,9.0,83,3.82
1.2639552021026612,266.88,0.9046247166395187,0.0,1.167656528353691,0.00943626168416813,277,0.30960739661856834,672000,0.00034088722546584907,9.0,84,4.04
1.2756471419334412,261.48,0.9165739154815674,0.0,1.1158748120069504,0.008557426191400737,278,0.2807683044919771,680000,-0.0014412440750311362,9.0,85,3.96
1.2507251906394958,239.66,0.858759486079216,0.0,1.0673020991683007,0.009040900884428993,278,0.33092203060112524,688000,-0.0006592494843062014,9.0,86,3.21
1.3123363268375396,231.65,0.8669917726516724,0.0,1.4107191735506057,0.013981231357902288,278,0.39951338132676606,696000,-0.003874384662340162,7.1000000000000085,87,2.97
1.3147083163261413,235.04,0.8471579396724701,0.0,1.2952853244543077,0.011793677017558367,278,0.3620103697554187,704000,-0.0032849557170993647,7.0,88,2.97
1.3067131155729295,257.59,0.8849531322717666,1.0,1.2089594373106956,0.010179599389666692,278,0.3441205715964197,712000,-0.0005177215668663848,7.0,89,3.45
1.2720849430561065,250.96,0.8719019991159439,1.0,1.3349060916900635,0.012144200610928238,278,0.35789571637729123,720000,-0.002711321391398087,7.0,90,3.39
1.2511815190315247,257.12,0.8328114008903503,0.9000000000000004,1.6123389214277268,0.017925253491848706,278,0.45519017957847363,728000,-0.002985217024688609,7.200000000000017,91,3.72
1.2689022016525269,265.34,0.8409897154569625,0.0,1.5360538053512574,0.01577649195678532,278,0.42876686201558234,736000,-0.0026373760541900993,9.0,92,4.16
1.281435295343399,280.82,0.8479766082763672,0.9000000000000004,1.4612543201446533,0.014424560954794288,278,0.41104769854844087,744000,-0.0015322974696755408,10.100000000000009,93,4.82
1.2871233379840852,307.09,0.8832756876945496,1.0,1.217405329346657,0.010426098044263199,278,0.3317633306955827,752000,-0.0035645819234196097,11.100000000000009,94,5.56
1.2899071097373962,311.46,0.8342127597332001,1.0,1.4554412871599198,0.014907079581171274,279,0.3904704705768933,760000,-0.004049661539611406,11.0,95,5.63
1.2793901181221008,319.86,0.8416180729866027,1.0,1.4656105893850326,0.014211304327473044,279,0.4352971499622423,768000,-0.0040547691937536,11.0,96,5.87
1.2857924270629884,309.75,0.8376473301649093,2.0,1.5329179227352143,0.015569621657487005,279,0.4132412070258597,776000,-0.0008454942729440518,10.0,97,5.3
1.2675284254550934,300.71,0.8580883532762528,2.0,1.4879255664348603,0.01464822890702635,279,0.404616514656215,784000,-0.004037357922643423,9.0,98,4.98
1.2555587542057038,305.9,0.8435195416212082,2.0,1.4312026661634445,0.013769634966738522,279,0.37762807828830935,792000,-0.0006200487488240469,9.0,99,5.07
1.286614202260971,310.58,0.791374619603157,2.0,1.596889419555664,0.017555952216498555,279,0.437415341187652,800000,-0.002780581678962335,11.0,100,5.38
1.2924028885364534,327.33,0.8445531296730041,2.0,1.4348896163702012,0.013783329734578728,279,0.3905796489477193,808000,-0.00238576262810966,11.100000000000009,101,5.85
1.2621262562274933,328.1,0.8475076913833618,2.0,1.3590835976600646,0.012401865534484387,279,0.3842435953842561,816000,-0.004852093765875907,11.100000000000009,102,6.07
1.254265511035919,325.13,0.8505718016624451,2.0,1.4296422916650773,0.013675637724809349,279,0.37435174839545604,824000,-0.003906000357819721,11.0,103,5.93
1.252646862268448,324.99,0.8395554959774018,2.0,1.477509729862213,0.014575788171496242,280,0.4052581592578787,832000,-0.006642130024556536,10.100000000000009,104,5.94
1.226932168006897,320.93,0.8414219254255295,2.0,1.6065375417470933,0.017321810191497207,280,0.4726698203650516,840000,-0.0023085489929508185,10.100000000000009,105,6.01
1.2465094077587127,332.72,0.8331269872188568,2.0,1.4744174087047577,0.014477106435224414,280,0.40467422971322775,848000,-0.005185441005742177,10.0,106,6.23
1.2265208399295806,349.31,0.7951293814182282,3.0,1.602179650068283,0.016896505751647056,280,0.42785554262761205,856000,-0.0020644060579070355,12.0,107,6.75
1.2111332714557648,353.52,0.7824968773126603,3.0,1.7216014856100081,0.01977495236322284,280,0.48080666851512527,864000,-0.0072511508595198395,12.0,108,7.11
1.2192469203472138,363.18,0.7697970652580262,4.0,1.7312209230661393,0.02095377037767321,280,0.48021272490506595,872000,-0.0025106597249396146,12.0,109,7.37
1.2195842897891997,368.25,0.7044409483671188,4.0,1.9334702587127686,0.03339329548645765,281,0.6815510673188082,880000,-0.007437140155379893,12.0,110,7.32
1.234052014052868,360.98,0.7092425584793091,3.0,1.8091308468580245,0.02736766169546172,280,0.6942532343239168,888000,-0.00770720902364701,12.0,111,7.02
1.2281635892391205,361.61,0.8442859214544296,3.0,1.4826465725898743,0.014546462651342153,281,0.41189538721923846,896000,-0.0031911931512877347,11.0,112,7.05
1.2233407723903655,370.67,0.8048848968744278,3.0,1.6135150361061097,0.017540158503688872,281,0.43059438459718374,904000,-0.0035089791848440656,12.100000000000009,113,7.5
1.2369949090480805,374.93,0.7981588292121887,3.0,1.692310426235199,0.018911973196081816,281,0.4508617694652528,912000,-0.004123672887217254,13.0,114,7.81
1.2388861852884292,375.72,0.8093342041969299,3.0,1.6910798621177674,0.01878374332562089,281,0.48736570941254825,920000,-0.01014091394667048,13.0,115,8.07
1.2238630175590515,387.37,0.7954435414075851,3.9000000000000004,1.6671258020401,0.018424821221269667,281,0.4522422036481528,928000,-0.003210485780145973,14.100000000000009,116,8.55
1.2028754818439484,389.57,0.833918781876564,4.0,1.49509046792984,0.014984321543015539,281,0.39511412646377325,936000,-0.004653961195144802,14.0,117,8.41
1.2156936156749725,381.41,0.8298103898763657,4.0,1.5237650179862976,0.01555852598277852,281,0.43302682038579376,944000,-0.004299215582141187,13.0,118,8.09
1.216537733078003,404.28,0.7854805594682693,4.0,1.7168427246809006,0.01961194263305515,281,0.5018162729196739,952000,-0.002937734555453062,14.0,119,8.59
1.2200864148139954,408.42,0.7992730486392975,4.9,1.692991048693657,0.018747306847944855,281,0.5063131740823278,960000,-0.006435666311881505,14.0,120,8.77
1.1444969695806504,407.99,0.7426537722349167,4.0,1.8926052224636079,0.02419810406398028,281,0.5291930146849275,968000,-0.004291279750614194,14.0,121,9.14
1.1201799757033586,415.3,0.7697199487686157,4.0,1.9621787989139556,0.032536693275906144,281,0.71420138303376,976000,-0.012140693236142397,14.100000000000009,122,9.37
1.1753500699996948,414.54,0.8282123726606369,4.9,1.5503334760665894,0.015950000486336647,281,0.4261916092316816,984000,-0.0045595561288064345,14.0,123,9.52
1.2076604247093201,408.67,0.7624597477912903,5.0,1.8255766826868056,0.022229145234450697,281,0.515423422970306,992000,-0.0034011560222279515,14.0,124,9.43
1.2040684413909912,411.51,0.8131565153598785,5.0,1.6594778394699097,0.01820447372738272,281,0.48011750641483464,1000000,-0.0070872750825947154,14.0,125,9.5
1.1822741901874543,406.61,0.7783496111631394,4.0,1.7398686903715133,0.02028576012700796,281,0.48768357333493967,1008000,-0.007112467694678343,14.0,126,9.1
1.1838437950611114,412.28,0.8285687404870987,4.9,1.581471244096756,0.017198884314857422,282,0.47334363997595136,1016000,-0.005632572980830446,14.0,127,9.43
1.1928288090229033,421.21,0.8141644424200059,5.0,1.56314282476902,0.016496993340551852,282,0.4378636411965364,1024000,-0.004428572468459607,15.100000000000009,128,9.63
1.193666558265686,415.05,0.794419783949852,5.0,1.6877980291843415,0.018870304794982074,281,0.46095384241976783,1032000,-0.006337433078369941,16.0,129,9.64
1.097935341000557,421.14,0.7880093604326248,5.0,1.7234487897157669,0.019562540375627577,281,0.47275603801083366,1040000,-0.006446043998003006,16.0,130,9.98
1.163384621143341,422.79,0.7889904260635376,5.0,1.696853476166725,0.01937934525310993,280,0.47938811512085294,1048000,-0.003879156589100603,15.100000000000009,131,9.88
1.1635487353801728,417.12,0.8024911272525788,5.0,1.639435949921608,0.01751668662298471,280,0.4371292700042866,1056000,-0.0027333933205227366,15.100000000000009,132,9.73
1.2220934963226318,422.42,0.7878428030014039,5.0,1.7062482035160065,0.019356726324185728,281,0.4673318092837268,1064000,-0.0024368941858119797,15.0,133,9.82
1.1958990967273713,430.29,0.767137925028801,5.0,1.744388808608055,0.020234301411546765,281,0.49116577449494664,1072000,-0.010258968414273113,15.0,134,10.26
1.1941906344890594,429.35,0.7984445750713348,5.0,1.6272765165567398,0.017621659371070564,281,0.4915128468025656,1080000,-0.005304147400893271,15.0,135,10.28
1.2051315021514892,434.04,0.7829412138462066,5.0,1.680885454416275,0.018829724146053196,280,0.48717216141934544,1088000,-0.003990582837723196,15.0,136,10.63
1.1819482195377349,431.39,0.7953049522638321,5.0,1.799784589409828,0.021295890803448857,280,0.5389978730155692,1096000,-0.008744507292503841,15.0,137,10.46
1.176829410791397,440.38,0.7531114614009857,6.0,1.798839875459671,0.02130934927612543,279,0.5275415466972864,1104000,-0.0043652115960139785,16.0,138,10.89
1.2210647189617156,444.47,0.7896542012691498,6.0,1.7101293247938156,0.01951027168892324,279,0.45809849980143447,1112000,-0.003792337554041296,17.0,139,11.07
1.2193773353099824,457.69,0.7976212137937546,7.0,1.7623707509040833,0.02084123360924423,279,0.5040433882521378,1120000,-0.003456860876758583,17.0,140,11.28
1.1951927244663239,468.8,0.7808528518676758,7.0,1.7568237674236298,0.020375546333380044,280,0.49485364463747933,1128000,-0.0053738655774213835,17.0,141,11.6
1.1488650822639466,479.99,0.7771773558855056,7.0,1.799758911728859,0.021376420431770383,280,0.5112952550736732,1136000,-0.008278923485049746,17.0,142,11.55
1.1692485320568085,484.07,0.7608132427930832,7.0,1.7735163164138794,0.02058405806310475,280,0.5000612220443741,1144000,-0.003047281897161156,17.0,143,12.12
1.1901619637012482,481.02,0.7704176974296569,7.0,1.7980215948820115,0.02130529754795134,280,0.5079065901420969,1152000,-0.009606171818391544,17.0,144,12.12
1.185814118385315,475.7,0.8199349075555802,6.0,1.6967277455329894,0.018911703475750982,280,0.5129942672398257,1160000,-0.006658664850474452,17.0,145,11.73
1.165559012889862,480.15,0.761661052107811,6.0,1.7752277231216431,0.021030473704449833,280,0.4928172506559759,1168000,-0.003963768254034221,17.0,146,11.71
1.1553408545255661,473.14,0.785937864780426,7.0,1.8206027376651763,0.02205984151456505,280,0.596359073853569,1176000,-0.010538865334237925,18.0,147,12.02
1.1451149481534957,465.31,0.7683914548158646,6.0,1.7662994062900543,0.020742883300408722,280,0.5234177626799965,1184000,-0.0073026547122572085,18.0,148,11.9
1.144135318994522,479.37,0.7973969787359237,6.9,1.7897502344846725,0.02153240710031241,280,0.5279148886649202,1192000,-0.006052071745070862,17.10000000000001,149,11.96
1.1727262032032013,487.39,0.778766860961914,6.0,1.777610981464386,0.02095841487403959,280,0.5150316633842177,1200000,-0.006279388642578852,19.0,150,12.26
1.1541268670558928,494.71,0.7937190985679626,8.0,1.7558153802156449,0.020356088560074568,280,0.4978738592328022,1208000,-0.001219484987668693,19.0,151,12.52
1.1267580991983415,496.95,0.7476806247234344,8.0,1.887852647304535,0.023441280485130847,281,0.5792495148254162,1216000,-0.008733311831092579,19.0,152,12.8
1.1464410257339477,500.54,0.7788880187273025,7.0,1.8961960059404372,0.024256953122094273,281,0.5869716767076735,1224000,-0.010789945163342054,19.0,153,12.43
1.1119872999191285,524.92,0.7850892370939255,8.0,1.8606058657169342,0.023386651105247437,281,0.5363263442585565,1232000,-0.007341665016429033,20.0,154,13.78
1.1428325355052948,521.21,0.762992257475853,8.0,1.8899836087226867,0.02363270746078342,281,0.5625771389200934,1240000,-0.0064468155695067255,19.10000000000001,155,13.49
1.1477835631370545,521.52,0.7383215290307998,8.0,1.9286379766464234,0.024918584264814855,281,0.5823109310521043,1248000,-0.010658226567902601,20.0,156,13.4
1.1639415764808654,529.55,0.7913366621732711,8.0,1.8150692415237426,0.021929579470306635,280,0.6355715497272462,1256000,-0.0044306042202515526,20.0,157,13.67
1.1269572067260742,520.22,0.766191428899765,8.0,1.889957805275917,0.023755766511894764,280,0.5390511397493828,1264000,-0.008799973636632786,20.0,158,13.52
1.130441848039627,530.06,0.8069574201107025,8.0,1.771453496813774,0.020757570057176055,281,0.5603290267212665,1272000,-0.003909341378603131,20.10000000000001,159,13.9
1.1135569196939468,529.78,0.7172147625684738,8.0,2.0042458629608153,0.02669094468932599,280,0.6341388534757647,1280000,-0.008190548888815102,20.10000000000001,160,13.84
1.104152221083641,529.83,0.7350451189279557,8.0,1.942279999256134,0.024684850536286832,280,0.6200656127487181,1288000,-0.00586904982366832,20.10000000000001,161,13.59
1.0787369006872176,547.1,0.7200816196203231,8.0,2.012004387378693,0.02677003941964358,280,0.6111279492879884,1296000,-0.00975664001365658,21.0,162,14.38
1.0918067848682405,543.33,0.76975694835186,8.0,1.9688147008419037,0.02574624561239034,280,0.637690804157546,1304000,-0.010749528060550802,21.0,163,14.27
1.0780067121982575,554.92,0.692251877784729,8.0,2.1695909583568573,0.0310783058591187,280,0.6937568436174452,1312000,-0.00855112323537469,22.0,164,15.04
1.1045334416627883,549.37,0.735373573899269,7.9,2.0028989720344543,0.026242761118337513,279,0.6175727216750172,1320000,-0.010339338230114663,22.10000000000001,165,14.86
1.1094680607318879,556.75,0.7643579763174057,7.9,1.925411770939827,0.024514142060652375,279,0.5466769421291512,1328000,-0.003741856119595468,23.0,166,15.16
1.1004361885786056,549.44,0.7692878180742264,8.0,1.9207454383373261,0.024516930812969805,279,0.5725196088408214,1336000,-0.004236617630667751,23.0,167,15.22
1.0493591505289077,553.55,0.7058014500141144,8.9,2.171161715388298,0.0318552917195484,279,0.7554763491327559,1344000,-0.013730734436448984,24.0,168,16.03
1.1003491830825807,543.71,0.7138020926713944,8.0,2.0231580185890197,0.02699750049971044,279,0.6262888695217219,1352000,-0.002849753183327266,24.0,169,15.84
1.1179585510492325,550.57,0.7665416705608368,9.0,1.9201844370365142,0.024264819622039795,279,0.5377249451488865,1360000,-0.004876212369999848,24.0,170,16.15
1.1049167209863662,552.46,0.734801162481308,9.0,2.000890517234802,0.026474447827786206,279,0.5831898317714379,1368000,-0.005146534222440095,24.0,171,16.18
1.059103303551674,564.26,0.7475595456361771,10.9,1.9152799713611603,0.024066307209432126,279,0.5594399528303372,1376000,-0.002955288216471672,24.0,172,16.7
1.0587882709503174,566.31,0.7700952392816544,10.9,1.9217083692550658,0.02406436766497791,280,0.609578977245543,1384000,-0.005548986023059115,24.0,173,16.62
1.1301614427566529,577.9,0.7622824901342392,11.0,1.8366140007972718,0.022428823243826626,280,0.5095853778736018,1392000,-0.006046218356932514,24.0,174,16.82
