q_loss,model_prob_std,fps,policy_gradient_bias_correction,policy_loss,policy_entropy,avg_q_selected,avg_q_retraced,epoch_idx,rollout_prob_std,P01:episode_rewards,P09:episode_rewards,grad_norm,episode_length,explained_variance,PMM:episode_rewards,advantage_norm,policy_gradient_loss,frames
3.018191447172888e-07,0.0004229439119910874,435,2.57059812029207e-08,2.685834713382801e-05,2.197215262055397,-0.0008536842501641894,-0.0008438798426123822,19,0.004225136169380054,0.0,0.0,0.00021556055531238617,3324.3055555555557,-4.407480865669629,0.0,0.0050357478146999335,2.6832641139260467e-05,136800
2.4427898878196265e-07,0.00039722938906152955,432,-7.314604069992888e-09,1.7706996966839585e-05,2.197217219783286,-0.0007658697895456603,-0.0007639538357411598,20,0.004443810219128374,0.0,0.0,0.00017215988359552887,3324.3055555555557,-4.2432565712449986,0.0,0.004687748140107861,1.771431157322606e-05,144000
1.7519642168185704e-07,0.00030950299174239466,430,-8.56402476215191e-09,2.3648915594238798e-05,2.1972199973795146,-0.0007686632311471465,-0.000760505692707652,21,0.0033572588762702557,0.0,0.0,0.00012565839642082475,3324.3055555555557,-4.492498987222475,0.0,0.0037519454436158645,2.3657479625023644e-05,151200
1.4942128948278693e-07,0.0003103851927597505,427,7.897170196557414e-09,1.860204605425548e-05,2.197220190207278,-0.0006605155598868342,-0.0006552691497028215,22,0.004685755383734339,0.0,0.0,0.00012262917016459449,3324.3055555555557,-4.501245670725717,0.0,0.00365960904081303,1.8594148899079995e-05,158400
8.907343960080313e-08,0.0002231973320838256,425,1.1133197920490195e-08,2.3808910879568136e-05,2.1972220083137954,-0.0005853521648841155,-0.0005723468108617729,23,0.0046210934447378236,0.0,0.0,8.689134874587744e-05,3324.1666666666665,-5.024409703281191,0.0,0.0025550849073610006,2.379777770111196e-05,165600
8.756658141162466e-08,0.00019275997274843858,423,3.6715019311097613e-09,1.5406856241509015e-05,2.1972226528358205,-0.0004684535479691236,-0.0004614440487157529,24,0.0034558444732865077,0.0,0.0,7.530705377627863e-05,3324.1666666666665,-4.985808443483852,0.0,0.0022878663157862513,1.5403184749928976e-05,172800
6.155517652247907e-08,0.0001708162846235759,421,2.7180332059136464e-10,1.4132508716193297e-05,2.197223149793489,-0.00041713994434710086,-0.00041079763275832644,25,0.0019910027036635206,0.0,0.0,6.568212085904204e-05,3324.1666666666665,-5.150826613776899,0.0,0.002045089944178048,1.4132236910670021e-05,180000
6.255037320375939e-08,0.0002045084150848404,420,1.0681256868048917e-08,1.1116048051803888e-05,2.197222760515239,-0.0003898289996202697,-0.0003867494458776607,26,0.0042570544797393495,0.0,0.0,6.83612884711077e-05,3324.1666666666665,-4.65561968079635,0.0,0.0024262380000013213,1.1105366798128112e-05,187200
4.5635075330666415e-08,0.00015636976580233307,419,-1.0585402921751864e-09,1.1114952074853023e-05,2.197223466026089,-0.00033742481277922664,-0.0003330494819496014,27,0.004089103128187628,0.0,0.0,5.533779770596561e-05,3324.1666666666665,-4.898690845565822,0.0,0.0018187259996996124,1.1116010618593163e-05,194400
5.9538368567498004e-08,0.00020469930276227562,419,4.885198682123992e-09,1.335945378902655e-05,2.1972226421700585,-0.00029498038563663913,-0.00028692783390556176,28,0.004450041995891557,0.0,0.0,7.114649360247535e-05,3324.15,-4.615107027982908,0.0,0.0023716090308002935,1.3354568603713487e-05,201600
4.26172014046132e-08,0.0001461414131522505,418,2.5289841925738775e-09,7.57966125328429e-06,2.197223586213021,-0.00022646459677089874,-0.00022370391297983356,29,0.0033431752929306406,0.0,0.0,5.724402596819397e-05,3324.15,-4.848280563316649,0.0,0.0017136638607498464,7.577132273338196e-06,208800
2.525878334061262e-08,0.00012358569708581738,417,4.629032205081016e-09,7.901694663669021e-06,2.197224002471046,-0.0001970948051016349,-0.00019222229666959878,30,0.003649370663704231,0.0,0.0,4.758736849117685e-05,3324.15,-5.009863446421093,0.0,0.001468772460985559,7.897065612432866e-06,216000
3.750895663406037e-08,0.00014404979207447758,417,-8.784178856354252e-09,3.0803148840329303e-06,2.1972237407625035,-0.0001635463188843763,-0.00016356085014454684,31,0.0036886930276761065,0.0,0.0,5.1465967003615294e-05,3324.15,-4.956227410214919,0.0,0.0017562399663563668,3.0890990664376047e-06,223200
4.886404145802576e-08,0.00015806273828402128,415,-9.928297367772992e-10,3.3706376449654144e-06,2.1972235931743507,-0.00015944979845394943,-0.0001602733413038454,32,0.003123336518153315,0.0,0.0,5.829900509310573e-05,3324.15,-5.082509053475354,0.0,0.0019884485323042253,3.3716304630242896e-06,230400
3.9224930786030375e-08,0.0001479726974029885,413,-4.104098577386477e-09,4.858624798607775e-06,2.1972237406647395,-0.00018635568247162387,-0.00018513189161835836,33,0.0028960965055060727,0.0,0.0,5.134427721891147e-05,3324.15,-4.866923208942834,0.0,0.001797166754291108,4.8627289185598804e-06,237600
3.783475447734461e-08,0.0001254989751386246,413,1.8096657935136778e-09,5.501848834201372e-06,2.197224005063375,-0.00015042427500226211,-0.00014795695031352807,34,0.0034407627640225,0.0,0.0,4.367172915615111e-05,3324.3055555555557,-5.278699293297434,0.0,0.0015435298160134284,5.500039174697642e-06,244800
3.590345983435621e-08,0.00011051821086236185,411,2.897212465416454e-09,4.3259121780865645e-06,2.19722423585319,-0.00013187917215339164,-0.0001305348565597943,35,0.003742775544764836,0.0,0.0,3.9692379476284514e-05,3324.3055555555557,-5.1924176502290855,0.0,0.0013440938679388308,4.32301498591715e-06,252000
2.3777356287416195e-08,0.00010722061830544288,411,1.2408313637814042e-08,3.8094426781505884e-06,2.1972242386662773,-0.00013128144853908453,-0.00013016961284573346,36,0.004665085292835468,0.0,0.0,4.120045938668403e-05,3324.3055555555557,-5.43217487665396,0.0,0.0013158782355585283,3.7970343681641744e-06,259200
2.6937971732319345e-08,0.0001311970190931668,409,3.319266595901303e-09,3.0104646519195263e-06,2.197223989982454,-0.00011079813581379731,-0.00011007614833230883,37,0.0023352693393558443,0.0,0.0,4.277215813994288e-05,3324.3055555555557,-4.922702029864624,0.0,0.001588554418562145,3.007145391004019e-06,266400
2.4396105235471026e-08,0.00010250588181883788,408,5.693652517124138e-10,2.227434405522061e-06,2.1972244257365583,-9.654572251362622e-05,-9.649059037680177e-05,38,0.0025829452647761274,0.0,0.0,3.537921220063643e-05,3324.3055555555557,-5.5043036335139055,0.0,0.001262615114796226,2.2268650419886687e-06,273600
3.534180913614976e-08,0.0001353392199884629,407,9.996455068772853e-10,1.2856479193506434e-06,2.1972238824240224,-0.00010625621327003756,-0.00010654026227021842,39,0.0020864320600021352,0.0,0.0,4.6104479023797257e-05,3324.345238095238,-5.2192061548834525,0.0,0.001658040299097531,1.2846482730918688e-06,280800
1.9110409378991924e-08,8.84567152184983e-05,406,1.3561289782848186e-09,3.5798183445067363e-06,2.1972246302404104,-0.00010151782778732938,-0.00010019014392546813,40,0.002220802998070506,0.0,0.0,3.143169570777618e-05,3324.345238095238,-5.254926729656401,0.0,0.0011141213738610242,3.5784622129181933e-06,288000
2.9507190582302936e-08,9.71917975221846e-05,406,3.53712968068737e-09,1.9446293658287782e-06,2.197224443674718,-8.074238683490427e-05,-8.027255911512176e-05,41,0.002912942406708851,0.0,0.0,3.537510164099186e-05,3324.345238095238,-12.385499598434361,0.0,0.0012014402770008442,1.941092233968706e-06,295200
2.2393314458571053e-08,9.621509075250962e-05,405,2.3968097672362578e-09,2.8171483074014827e-06,2.197224443949089,-7.185843484871575e-05,-7.004318273155908e-05,42,0.0024799751133090463,0.0,0.0,3.565135599114549e-05,3324.345238095238,-6.230232515158476,0.0,0.0011913951791945102,2.8147515013970207e-06,302400
2.5239085327991584e-08,0.0001057744365980145,405,6.8354803926432225e-09,2.118903276864611e-06,2.1972243445512474,-6.13493634238968e-05,-6.0690081632548184e-05,43,0.003041439576635749,0.0,0.0,3.7324522649628116e-05,3324.345238095238,-6.468008882832276,0.0,0.0014381460995986505,2.1120677965572614e-06,309600
1.751856659198032e-08,0.00010451307953391935,405,5.235979748540053e-10,3.231860520869423e-06,2.197224344639551,-4.2544467998653534e-05,-3.996324967778896e-05,44,0.002580369087434967,0.0,0.0,3.332812247504636e-05,3324.345238095238,-4.944605086403233,0.0,0.0013061133540347891,3.2313369348751094e-06,316800
2.1035972054284692e-08,9.565179706601098e-05,405,5.88382412750569e-11,1.1293395609680514e-06,2.1972245207507775,-2.2348680203008302e-05,-2.101812829635272e-05,45,0.002227790769170217,0.0,0.0,3.361075422553129e-05,3324.2708333333335,-5.871248808143631,0.0,0.0012247841608696612,1.1292807200293455e-06,324000
2.168795438253795e-08,8.352766244929483e-05,405,2.615763801962939e-09,5.555760448046277e-07,2.197224699343954,-1.251020305514452e-05,-1.3014486660745927e-05,46,0.0029514847170065742,0.0,0.0,3.276681985811197e-05,3324.2708333333335,-6.010432146957942,0.0,0.0010998845762636238,5.529602765499303e-07,331200
1.007017530394953e-08,7.02036003295393e-05,405,1.183318060821787e-09,-3.1486420120525995e-07,2.1972248813746464,-1.853766801316974e-05,-1.9721188108586297e-05,47,0.0020505577615645486,0.0,0.0,2.4763902929463877e-05,3324.2708333333335,-5.43442734909436,0.0,0.0009102941988089337,-3.160475182348079e-07,338400
1.61169309940312e-08,9.750394560253077e-05,404,4.383829958138002e-09,6.099419782597074e-07,2.1972245267869304,-2.7344266683079e-05,-2.705366891230552e-05,48,0.002749355016317107,0.0,0.0,3.399581182885163e-05,3324.2708333333335,-5.504746705028747,0.0,0.0012589988652243894,6.055581477745837e-07,345600
1.6039847778264282e-08,7.551260100297047e-05,404,-1.2266371635300183e-09,-8.487126886271681e-07,2.197224739036232,-3.065909597675837e-05,-3.2381660606886956e-05,49,0.0020782321902719507,0.0,0.0,2.8297285581710248e-05,3324.2708333333335,-6.069073109103258,0.0,0.0010039659625717785,-8.474860491227945e-07,352800
1.7472017890577195e-08,0.00010522052724087508,403,1.104000576318983e-09,1.5238406880381787e-06,2.197224391970054,-4.728484854117668e-05,-4.668153432797385e-05,50,0.0022703874859457732,0.0,0.0,3.1747037512848696e-05,3324.4,-6.657405409860233,0.0,0.001279521179677869,1.522736688137815e-06,360000
1.3524266642449701e-08,7.052298246882914e-05,403,4.091245986930719e-09,1.6450158502905988e-06,2.1972248666059406,-2.5205656812253047e-05,-2.3350036843848575e-05,51,0.002366812358046835,0.0,0.0,2.5819191449449035e-05,3324.4,-5.435451055377249,0.0,0.000928016174300374,1.640924601808874e-06,367200
1.5052384336948576e-08,7.765108632299185e-05,402,1.5829488732145415e-09,7.318219151454202e-07,2.1972247454823637,-9.31907224610999e-06,-8.591341627340259e-06,52,0.0015964388533597838,0.0,0.0,3.0045779626216522e-05,3324.4,-6.400217431089866,0.0,0.0010582260397568846,7.302389674071005e-07,374400
1.1494542627914726e-08,7.348224798359178e-05,402,2.7174474818518016e-10,3.8765405042975935e-07,2.197224821609164,-1.3057900964683119e-05,-1.2900309353577243e-05,53,0.001518351696828548,0.0,0.0,2.616263642268872e-05,3324.4,-5.560030453195649,0.0,0.0009785121451114291,3.8738230553946556e-07,381600
1.3253735853072867e-08,8.382743116180608e-05,402,5.358562008931738e-10,-7.680707190681297e-07,2.1972247226812223,-1.7578597198535212e-05,-1.867439327620186e-05,54,0.0020876850035039993,0.0,0.0,2.709013200115984e-05,3324.4,-5.6893955367614355,0.0,0.0010574303226512614,-7.68606574903883e-07,388800
1.0957412989357151e-08,7.551595273302127e-05,402,0.0,-6.562766686690404e-07,2.1972247897821764,-2.2737059108070722e-05,-2.4025949050235163e-05,55,0.001196250122335594,0.0,0.0,2.481601664091914e-05,3324.4,-5.651021529019825,0.0,0.000943499957207562,-6.562766686690404e-07,396000
1.301756477911623e-08,7.850282680882624e-05,401,1.474635840597532e-09,1.2843253288527194e-06,2.1972247065217405,-2.9702535723909358e-05,-2.8957844574662848e-05,56,0.0017136137905643084,0.0,0.0,2.5245634384937945e-05,3324.53,-5.825538721269084,0.0,0.0009872671806873835,1.2828506968806323e-06,403200
1.9092973052732098e-08,7.176143075095858e-05,401,6.308101348269419e-09,-2.1663593607185724e-06,2.1972248206125995,-2.4753413854321938e-05,-2.7592918295328466e-05,57,0.0028302177833024003,0.0,0.0,2.767305361583549e-05,3324.53,-6.64916564909554,0.0,0.000931622896926422,-2.172667461440183e-06,410400
1.0617892603713862e-08,6.401968357750466e-05,400,1.5895865699559995e-09,2.083979476397592e-06,2.197224934659307,-3.025809398024803e-05,-2.8736689589857e-05,58,0.0016600723080237832,0.0,0.0,2.2801756335929213e-05,3324.53,-6.012451107410527,0.0,0.0008455767360489502,2.0823898868215755e-06,417600
9.517625471819231e-09,7.361259878131907e-05,400,2.7509190599535792e-09,1.2701591997560468e-06,2.197224866161271,-2.333749564006029e-05,-2.2642179269634755e-05,59,0.002416877646010513,0.0,0.0,2.2755654390026773e-05,3324.53,-5.840854521608227,0.0,0.0009077335305643092,1.2674082779833426e-06,424800
9.070724466267904e-09,6.225946206007118e-05,399,-3.2885974437451496e-10,-3.016461284308058e-07,2.1972249299382414,-1.7880608793692445e-05,-1.847295280043381e-05,60,0.0013946127137962334,0.0,0.0,2.1787585565811704e-05,3324.53,-5.765410609661586,0.0,0.0008249398572235573,-3.0131726777851554e-07,432000
1.2535411897716338e-08,8.05089581273064e-05,399,-9.110953188192402e-10,-5.22367860908732e-07,2.1972247731717176,-2.409287587858019e-05,-2.5054236712840167e-05,61,0.002009425673266892,0.0,0.0,2.7315880318685232e-05,3324.72,-6.105099595479233,0.0,0.0010458376910749214,-5.214567617643618e-07,439200
6.980578298367867e-09,5.5485040709928526e-05,399,1.3805433198267859e-09,1.1266001598818803e-06,2.197224997811847,-3.053465177177838e-05,-2.989644490948454e-05,62,0.0017897053804049469,0.0,0.0,1.891034359472237e-05,3324.72,-6.17852034805786,0.0,0.0007040439759731469,1.125219617326216e-06,446400
1.1722170590121667e-08,6.034444266973609e-05,398,1.1041180733951316e-09,1.0588524454797786e-06,2.197225006844001,-3.141235599373046e-05,-3.077592611367994e-05,63,0.002116564492649058,0.0,0.0,2.2811049536583395e-05,3324.72,-5.90217310490747,0.0,0.0008264747321695171,1.0577483248999344e-06,453600
8.321428895239819e-09,6.0121091677400625e-05,398,1.0647062056692548e-09,2.4222930889362336e-07,2.1972249454764454,-1.7596739665597996e-05,-1.766232936214543e-05,64,0.0020429925968817038,0.0,0.0,2.0574398828958164e-05,3324.72,-5.773144800253015,0.0,0.0007810460588172656,2.411646042351702e-07,460800
1.0001094610179013e-08,7.656301010086512e-05,398,3.092019761923092e-10,1.1661413842612113e-06,2.1972248142768467,-1.1685515185394565e-05,-1.0072212610522655e-05,65,0.0011380164496529114,0.0,0.0,2.5200402452616164e-05,3324.72,-5.906328303577408,0.0,0.0009731371406696154,1.1658321820481716e-06,468000
9.744373274683741e-09,6.561975702829336e-05,398,8.087087993977721e-10,-1.9045695959036154e-07,2.1972249015172323,-8.592757013044349e-06,-9.020383634930249e-06,66,0.0017752765199615143,0.0,0.0,2.3447793778362814e-05,3324.72,-6.331808026924965,0.0,0.0008810683726645196,-1.9126566279000588e-07,475200
1.1030414464492195e-08,7.214310528426899e-05,397,2.441022761701106e-09,6.532270247455935e-07,2.197224781084313,-2.8199239638164577e-06,-1.619390198994191e-06,67,0.0021773044923459927,0.0,0.0,2.3613423416331648e-05,3324.74,-5.956739817848281,0.0,0.0009015372243868029,6.507860005884655e-07,482400
6.80541987457539e-09,4.728588285664866e-05,397,-1.0333234317588195e-09,2.495401215261491e-07,2.197225037236062,3.085652769160091e-06,3.408296219424034e-06,68,0.0014204383137198196,0.0,0.0,1.7565362720100207e-05,3324.74,-6.206307436016503,0.0,0.0006196217803646081,2.5057344561581784e-07,489600
9.70110616280945e-09,5.754296032143379e-05,397,1.906984120949126e-09,-9.740615625939347e-07,2.1972249454827533,6.372939267837609e-06,5.191827834291222e-06,69,0.0027512769157098885,0.0,0.0,2.1815687406375132e-05,3324.74,-8.255878142917915,0.0,0.0007833092618430885,-9.759685429752298e-07,496800
9.028280395585125e-09,6.315568304223784e-05,397,3.2067690884835347e-09,-1.0488776640047662e-06,2.197224888659659,-2.76714901446229e-06,-4.114423223985122e-06,70,0.0018416749081508821,0.0,0.0,2.261386611660855e-05,3324.74,-6.638201661526211,0.0,0.0008621424491918945,-1.052084433922686e-06,504000
7.226251610657944e-09,4.9702403342470445e-05,397,1.1462425201595276e-09,3.6617823383567785e-07,2.197225038481768,-1.533339485598418e-05,-1.5226291872916172e-05,71,0.0017444112943637861,0.0,0.0,1.8885803081783765e-05,3324.74,-6.721079093154776,0.0,0.0006830604637158854,3.6503198898914876e-07,511200
9.505010332525926e-09,7.363345291456165e-05,396,4.145818221351715e-10,5.203479294646953e-07,2.1972248077234893,-2.1444834762607765e-05,-2.120006733131054e-05,72,0.0017326117158127429,0.0,0.0,2.246986384867695e-05,3324.74,-5.6476989514550215,0.0,0.0009453951248431901,5.199333478540313e-07,518400
8.818976182213741e-09,5.668280977735124e-05,396,3.2279177257047803e-10,1.7399183290651484e-07,2.1972250143265484,-1.82333387378024e-05,-1.8346948872035822e-05,73,0.00113662551351268,0.0,0.0,2.0866053979475796e-05,3324.73,-6.709905976191657,0.0,0.0007715156683165367,1.7366904111025958e-07,525600
9.685940755512616e-09,5.24364920902155e-05,396,2.410818522591285e-09,-3.627616682230552e-07,2.197225020701292,-1.5920931732784876e-05,-1.7017985003301048e-05,74,0.001910402493324527,0.0,0.0,1.9743760398163595e-05,3324.73,-6.839182005411102,0.0,0.0007187434871804975,-3.651724857242413e-07,532800
5.434227151321999e-09,5.032897509866394e-05,397,2.8511205988716407e-10,-1.1975706126829018e-07,2.197225070501131,-2.6645698841880476e-05,-2.7244151079281032e-05,75,0.0019284834921151493,0.0,0.0,1.688823971000712e-05,3324.73,-7.148215341501766,0.0,0.0006411762184650018,-1.2004217222535581e-07,540000
6.6211945289395665e-09,6.373374247751387e-05,397,-3.7360999429994184e-10,1.1962637191006238e-06,2.197224897199838,-3.472725112515421e-05,-3.3892735820388364e-05,76,0.0018608651739881734,0.0,0.0,1.9040119014908193e-05,3324.73,-5.325991911992194,0.0,0.0008166745930119514,1.1966373318186708e-06,547200
5.643426975711e-09,5.18337515356799e-05,397,0.0,1.1066750273801603e-06,2.1972250954783155,-2.8260773143366745e-05,-2.7625391977265293e-05,77,0.0009160766605050899,0.0,0.0,1.7365782454294842e-05,3324.73,-6.972045714675434,0.0,0.0006974009810231847,1.1066750273801603e-06,554400
8.807293465899832e-09,6.780737456501306e-05,396,0.0,1.2390869999723098e-06,2.1972248437574935,-1.767480191916258e-05,-1.6848204304010106e-05,78,0.000994831234692832,0.0,0.0,2.1713088009058124e-05,3324.7,-5.9816107694781016,0.0,0.0008923098297877698,1.2390869999723098e-06,561600
6.726861616656339e-09,4.833246247294387e-05,396,3.7067606973280254e-10,2.2591920459353438e-07,2.1972250891520226,-1.3689654581159833e-05,-1.3516003989891978e-05,79,0.0013930176345281996,0.0,0.0,1.8981904342869308e-05,3324.7,-19.3178518924732,0.0,0.0006600598392886904,2.2554852757641128e-07,568800
5.44990866371253e-09,4.684797376304081e-05,396,2.3949523845582615e-10,1.4218633049876773e-07,2.197224993611139,-1.5042329543682006e-05,-1.534341130597084e-05,80,0.0013708399322118364,0.0,0.0,1.6153486381642145e-05,3324.7,-10.620088177843702,0.0,0.0006132899452811779,1.4194683528004927e-07,576000
5.300214005841038e-09,5.427531399337694e-05,396,-6.8179662973545215e-12,5.271868144614389e-07,2.197224994282874,-1.4034737202977445e-05,-1.3759304746109271e-05,81,0.0014320048497225922,0.0,0.0,1.7097419000751124e-05,3324.7,-6.038482593909773,0.0,0.0006901761288440505,5.271936323332792e-07,583200
5.5754976115639875e-09,5.153124433413325e-05,396,2.185326734386687e-11,-2.424295837390445e-07,2.1972250260717314,-1.2848350283460203e-05,-1.326220049044661e-05,82,0.0012162638937421519,0.0,0.0,1.7002075845800873e-05,3324.7,-8.260141230429404,0.0,0.0006929631814675121,-2.4245143687562886e-07,590400
8.879314598898641e-09,6.846348157955497e-05,396,0.0,2.8187753695750345e-07,2.1972249017726804,-2.40826779567715e-05,-2.3963842788539997e-05,83,0.0011495119967611857,0.0,0.0,2.3103579663030604e-05,3324.7,-7.52825618416544,0.0,0.0009184220508813937,2.8187753695750345e-07,597600
5.198101093190051e-09,5.131347554357516e-05,395,-6.635637647821654e-11,-3.113409249176826e-07,2.197225019870175,-1.9854509722586676e-05,-2.0680995133720245e-05,84,0.0009419837276378326,0.0,0.0,1.6172844003027075e-05,3324.6,-10.428082890590856,0.0,0.0006631695325113392,-3.112745686173339e-07,604800
5.517704735142268e-09,4.4893258627762556e-05,395,0.0,9.709715330636243e-07,2.197225130720744,-2.0008412783725016e-05,-1.927743495516985e-05,85,0.0006691466628436206,0.0,0.0,1.7426024614092322e-05,3324.6,-7.279166941037253,0.0,0.0006228809389706419,9.709715330636243e-07,612000
5.883462677989382e-09,5.087096352556706e-05,394,0.0,1.6049955739562905e-06,2.197225076420597,-1.663234051740234e-05,-1.5276850006102906e-05,86,0.0007047785775441651,0.0,0.0,1.666857546391368e-05,3324.6,-7.251451235107644,0.0,0.0006903754314584312,1.6049955739562905e-06,619200
6.224522372099762e-09,6.076980739321482e-05,395,0.0,7.374661579449803e-07,2.197225002741057,-8.020416533752053e-07,3.88584126334024e-07,87,0.0004966737726013774,0.0,0.0,1.829194645482474e-05,3324.6,-5.023307799678,0.0,0.0008014580691922184,7.374661579449803e-07,626400
4.360251948407195e-09,4.578027381842816e-05,394,0.0,-1.999257573585341e-07,2.197225069580255,1.5879180718403152e-06,1.7016610999431445e-06,88,0.000444533529540481,0.0,0.0,1.4347915679421942e-05,3324.6,-5.662335729181136,0.0,0.000576442571966793,-1.999257573585341e-07,633600
6.593714210899239e-09,6.049490844009683e-05,394,0.0,1.9243869535844098e-08,2.197224960393376,-3.160302168248806e-06,-3.3807665502931758e-06,89,0.00035725315240151684,0.0,0.0,1.8012859892508204e-05,3324.72,-6.820769928173414,0.0,0.0007575024493864534,1.9243869535844098e-08,640800
5.591833044733464e-09,4.75276073590312e-05,394,0.0,4.546411612383253e-07,2.1972250862695555,-2.0948865597650576e-06,-1.7557150437604315e-06,90,0.0003761451319246228,0.0,0.0,1.6456400385122886e-05,3324.72,-20.2962105736641,0.0,0.0006279672360858332,4.546411612383253e-07,648000
