policy_entropy,P09:episode_rewards,fps,P01:episode_rewards,policy_loss,grad_norm,PMM:episode_rewards,explained_variance,advantage_norm,episode_length,frames,epoch_idx,value_loss
1.3471029591560364,9.0,276,0.0,-0.0003014276898466051,0.18822478855631414,2.48,0.9585531109571457,0.7336649781465531,215.94,280000,35,0.004530202299065422
1.363297736644745,9.0,276,0.0,1.3129314393154345e-05,0.2153930602504371,2.58,0.9213888794183731,0.8951020546257495,219.13,288000,36,0.006446229479042814
1.3678982412815095,5.0,276,0.0,-0.0004942644379934791,0.22820026404401753,2.1,0.9409005111455917,0.8995021566748619,206.18,296000,37,0.006147725100745447
1.3693462705612183,5.0,276,0.0,0.0002841186057776213,0.23531127919929531,2.09,0.9166831678152084,0.9188739445805549,207.99,304000,38,0.006870396109297872
1.3757468497753143,6.0,275,0.0,-0.001884597726748325,0.2273153067436345,2.35,0.9101206916570663,0.9304222184419632,216.99,312000,39,0.006966360715741757
1.3525480592250825,5.1000000000000085,276,0.0,-0.0010819954576436431,0.17482258456496588,2.05,0.9602365338802338,0.7072583010792732,205.53,320000,40,0.004028352616005577
1.3526822054386138,5.0,277,0.0,0.0003115494835219579,0.1626943074502848,1.91,0.9400290089845658,0.722274042069912,201.18,328000,41,0.004705296977772377
1.3470754265785216,6.0,277,0.0,-0.0020937199331820013,0.1921769782926535,2.04,0.9560785901546478,0.7162466642260551,205.46,336000,42,0.004117539971775841
1.3673211109638215,6.1000000000000085,277,0.0,-0.0007109143456909806,0.20510661077414877,2.17,0.9385136771202087,0.8217665709555149,206.26,344000,43,0.005159284369437955
1.3667754447460174,5.0,276,0.0,-0.0015876556947478093,0.2749858634155382,2.2,0.8980359596014023,1.0960032984614372,210.7,352000,44,0.00925293225212954
1.3468044877052308,5.0,276,0.0,-0.0023625172819447472,0.2697606683615067,2.15,0.9159752804040909,0.9657943241298199,212.91,360000,45,0.007471068403683603
1.3555730509757995,5.0,276,0.0,-0.0005473406083183364,0.22904911287896,2.25,0.9353925883769989,0.9004656805098057,215.3,368000,46,0.006421310559671838
1.3636377847194672,5.0,277,0.0,-0.002271389096713392,0.2670809581281139,2.11,0.8616066563129425,1.1043729382753371,209.46,376000,47,0.009445374699425883
1.3568959212303162,6.0,277,0.0,0.00044005042436765505,0.2106922168833724,2.23,0.9455292308330536,0.8831377571821213,214.97,384000,48,0.006132342364871875
1.3416968512535095,5.0,278,0.0,-0.004834959875443019,0.3351139520818836,2.18,0.7991528165340424,1.225858368575573,212.08,392000,49,0.01140704836230725
1.3545827436447144,5.0,278,0.0,-0.00023054303863318638,0.266185182706364,2.23,0.8837814539670944,1.084683120548725,213.86,400000,50,0.009158164635300637
1.3524854493141174,5.0,277,0.0,-0.0026866759249242022,0.33920164267889164,2.18,0.8158376908302307,1.2416701731085777,209.06,408000,51,0.011593195906607434
1.340013597011566,5.0,278,0.0,-0.0002589273992634844,0.29066584108135063,2.03,0.7972883725166321,1.2404446142911911,201.15,416000,52,0.011375164083437994
1.3461834180355072,4.1000000000000085,278,0.0,-0.0012976873278967105,0.2680227108556909,1.89,0.9103896474838257,1.0656443932652473,195.66,424000,53,0.00838131324853748
1.335059360265732,5.0,278,0.0,-0.0032130999077344315,0.2439535921296893,2.28,0.9447894179821015,0.9332176610827446,212.37,432000,54,0.0063077070459257815
1.3262048554420471,5.1000000000000085,278,0.0,-0.0019924430298851803,0.30372033095028117,2.64,0.8684469228982925,1.1512801933288574,229.05,440000,55,0.010352860781713389
1.3345823216438293,6.0,279,0.0,-0.001882347227074206,0.24754789957560466,2.7,0.8889370626211166,0.9652540233731269,228.82,448000,56,0.007062494942802005
1.3192252290248871,6.1000000000000085,279,0.0,7.684668118599802e-05,0.3214284639204258,2.44,0.7652765107154846,1.2543767845630647,220.49,456000,57,0.012400328004732728
1.2882145071029663,6.0,279,0.0,-0.00291495387617033,0.3385456960687141,2.22,0.8774359685182571,1.2147972658276558,212.49,464000,58,0.011048734383657575
1.2983567917346954,7.0,279,0.0,-0.0015378296704147943,0.3124506784048033,2.7,0.8367938166856765,1.2595201542973518,231.05,472000,59,0.012256820361944847
1.250307983160019,7.0,279,0.0,-0.003067257340881042,0.31146316378533573,2.8,0.8679242855310441,1.2570422172546387,229.95,480000,60,0.011620899888221174
1.32005841255188,7.1000000000000085,279,0.0,-7.184976275311782e-05,0.2460820145885358,2.83,0.934245234131813,0.9280053088068962,228.74,488000,61,0.0065391131606884305
1.3075907468795775,8.0,280,0.0,-0.001973430822690716,0.2908219030072562,2.88,0.9022430527210236,1.1389678245782853,231.22,496000,62,0.009598446524469182
1.3043430161476135,5.1000000000000085,279,0.0,-0.0016887237527407706,0.2971073858455707,2.74,0.8736408942937851,1.144705353975296,227.94,504000,63,0.009544905699440278
1.2909561800956726,6.0,280,0.0,-0.0032242723972012756,0.26467848826396273,2.83,0.9258897793293,0.9889115092158317,230.08,512000,64,0.00702302427846007
1.2779493987560273,6.0,280,0.0,-0.0023356995376525446,0.32140661993411607,2.58,0.8879107302427292,1.215697284936905,218.58,520000,65,0.010805949318455531
1.3106076312065125,9.0,280,0.0,-0.0006176457495894283,0.26111328405128914,2.98,0.9215692812204361,1.001116398870945,232.81,528000,66,0.00713539749966003
1.3184679818153382,8.100000000000009,281,0.0,0.0012161319596634712,0.2903002616478973,3.0,0.9003637433052063,1.0870414790511131,234.02,536000,67,0.008542859252193011
1.3276156771183014,5.1000000000000085,281,0.0,-0.002775890633929521,0.2835653925985054,2.5,0.8855669909715652,1.0606829506158828,217.45,544000,68,0.008043661910342052
1.3170096445083619,5.0,281,0.0,-0.0014757629786618055,0.27301632966732586,2.32,0.9031027281284332,1.0662166196107865,210.9,552000,69,0.007966547616524622
1.3044723272323608,5.0,281,0.0,-0.00418579475954175,0.30571714292985136,2.5,0.9005226951837539,1.1443492758274079,213.14,560000,70,0.009343758928589524
1.2860566914081573,6.1000000000000085,281,0.0,-0.0022756672417744996,0.31999437790416835,2.88,0.86155018389225,1.296499451994896,226.36,568000,71,0.011568329837173224
1.2744350373744964,7.200000000000017,281,0.0,-0.004731097462936305,0.38675496159390443,3.33,0.8616382622718811,1.3979056948423385,243.08,576000,72,0.01328166394494474
1.2857581782341003,7.200000000000017,281,0.0,-0.00038660848629660903,0.23875517155302434,3.37,0.944563934803009,0.8836099877953529,246.26,584000,73,0.0056331072561442855
1.2999581789970398,9.0,281,0.0,-0.0032975451250968034,0.33799135100900396,3.58,0.8788965034484864,1.2556817215681075,254.75,592000,74,0.01119523043744266
1.3054028451442719,9.0,281,0.0,-0.0005781784749706275,0.302983422344953,3.59,0.8929839432239532,1.1456890061497689,252.13,600000,75,0.009248460058588535
1.3092454028129579,9.0,281,0.0,-0.0011169685702748212,0.3269392799411674,3.75,0.8817866396903992,1.248994652032852,259.47,608000,76,0.011076055378653108
1.2996945941448212,9.0,281,0.0,-0.0036553981399629265,0.2981643005463577,3.59,0.9113096100091934,1.071201384961605,253.19,616000,77,0.008410204533720388
1.2893858659267425,6.1000000000000085,281,0.0,-7.804824854247272e-05,0.3001177005619053,3.13,0.878498370051384,1.1858544373512268,239.19,624000,78,0.00984901134041138
1.286591420173645,9.0,281,0.0,-0.007345541597751435,0.35613432200545087,3.3,0.8692963218688965,1.284138908982277,241.95,632000,79,0.011715971668018028
1.300405867099762,9.0,281,0.0,-0.0007339153974317014,0.36690695925183936,3.5,0.8780102396011352,1.2933110058307649,246.64,640000,80,0.011502551594749093
1.2957928097248077,9.0,281,0.0,-0.0020208166202064603,0.3225043948264776,3.92,0.8909320503473281,1.22701256275177,259.73,648000,81,0.010535500959958881
1.281911393404007,9.100000000000009,281,0.0,-0.0037126277218339967,0.35251218114247834,3.9,0.8802428090572357,1.2496949911117554,260.99,656000,82,0.01138417657581158
1.294709802865982,10.0,281,0.0,-0.0008949504280462861,0.3673030764364548,4.41,0.8656389272212982,1.35145263671875,273.88,664000,83,0.012460392848588527
1.3132689249515535,10.0,281,0.0,-0.0020246186666190626,0.35289845025564176,4.64,0.8446382176876068,1.3405462169647218,286.28,672000,84,0.012826003367081285
1.2912980759143828,9.0,282,1.0,-0.0007121449150145054,0.4151439585737113,4.78,0.8218914753198624,1.4481707710027694,292.25,680000,85,0.014271759148687124
1.2621179604530335,9.0,281,1.0,-0.003847129757414223,0.38688470268890185,4.41,0.8009411936998367,1.408632140159607,280.06,688000,86,0.013926185369491577
1.2834222400188446,10.0,282,1.0,-0.0006502600776730105,0.34664799407352365,4.65,0.8696891963481903,1.3374700385332108,271.9,696000,87,0.012110769524006172
1.29133282661438,10.0,282,1.0,-0.0015021866091410629,0.4167618471223584,4.85,0.809305591583252,1.5555684512853623,276.79,704000,88,0.016191556639969348
1.267955287694931,11.0,282,1.0,-0.005020778403268196,0.4080867506931059,5.22,0.7908899492025375,1.4786040979623793,283.01,712000,89,0.014923883453011513
1.29321675658226,11.0,282,2.0,0.0002836870640749112,0.40856684591438186,5.47,0.8221940153837204,1.5578933072090149,291.4,720000,90,0.01634395768865943
1.3075237739086152,11.0,282,2.0,-0.0010554620204493404,0.3985913131512466,5.64,0.8104119563102722,1.4577692049741744,299.13,728000,91,0.014574280476663261
1.3114922869205474,11.0,283,1.9000000000000004,-0.003527109004498925,0.35528563004102637,5.6,0.843709100484848,1.3969481891393662,297.85,736000,92,0.013489987489301712
1.2845142912864684,10.0,283,1.0,-0.00820831981021911,0.4615406672532781,5.15,0.8191719484329224,1.4090670961141587,292.55,744000,93,0.02203171492787078
1.3073221600055696,10.0,283,1.0,-0.0002602660209231544,0.35022100916789173,5.19,0.8448281288146973,1.3885759961605073,296.29,752000,94,0.013050683373585344
1.2861760759353638,10.0,283,2.0,-0.0030453915335237978,0.4510704347027988,5.5,0.8022751408815384,1.6573214656114579,307.93,760000,95,0.018201910560019314
1.2537700146436692,10.0,283,2.0,-0.003917271435784642,0.5015936741207985,5.6,0.7500266546010971,1.6865132850408555,309.79,768000,96,0.020662643748801203
1.2631125223636628,11.0,283,3.0,-0.007506908355280757,0.49416104775817016,6.44,0.7526041173934936,1.816294978260994,329.68,776000,97,0.02241392357740551
1.2814419746398926,11.0,283,3.0,-0.002079561121063307,0.4089247712539275,6.46,0.7956397157907485,1.562475818991661,331.92,784000,98,0.01626754430588335
1.265622354745865,11.100000000000009,283,3.0,-0.00580390800605528,0.4146862819099544,6.72,0.7975092333555222,1.5667246687412262,337.47,792000,99,0.01672062134835869
1.283790934085846,12.0,283,3.0,-0.003163309246301651,0.4085706574014039,6.98,0.8360039156675338,1.4930940872430802,341.1,800000,100,0.015224924965295941
1.256980676651001,12.0,283,3.0,-0.0076958904112689195,0.4458215360109083,7.04,0.823970433473587,1.6105530446767806,346.86,808000,101,0.01738909027306363
1.2295826059579849,11.100000000000009,283,3.0,-0.001599860224960139,0.5352044721946342,7.13,0.7777755361795425,1.7015121418237686,349.19,816000,102,0.028041880945675075
1.231438102722168,12.0,283,3.0,-0.002568204117123969,0.42816566763822445,7.16,0.7863342905044556,1.6066887176036835,350.18,824000,103,0.017545214793644844
1.2407030940055848,11.100000000000009,283,3.0,-0.007486966520955321,0.4446571871209919,7.12,0.763612506389618,1.6803502660989762,356.56,832000,104,0.018776996578089893
1.2368464422225953,11.0,283,3.9000000000000004,-0.0023856166092446076,0.49125512628490997,7.15,0.7665092515945434,1.7600186848640442,364.06,840000,105,0.02024304762016982
1.236950684785843,11.0,283,4.0,-0.007901797821104992,0.5449482257731367,7.31,0.7626281929016113,1.8196081644296647,363.32,848000,106,0.0222696704370901
1.237143132686615,11.100000000000009,283,4.0,-0.002119625004779664,0.4066461266037857,7.52,0.8202556908130646,1.5531880676746368,374.8,856000,107,0.015746872825548052
1.25537593126297,11.0,283,4.0,-0.0036067472607828675,0.4442617173331056,7.35,0.7874729591608047,1.6020608538389205,371.59,864000,108,0.01709268898703158
1.236242401599884,12.0,283,4.0,-0.005020812443108298,0.4949424059505859,7.47,0.8211382055282592,1.6286921805143357,368.53,872000,109,0.01755682073533535
1.2382175505161286,12.0,283,4.0,-0.0011587182898074389,0.44966662783394296,7.59,0.7546124649047852,1.692622417807579,373.82,880000,110,0.01896896941587329
1.2175234961509704,12.0,284,4.0,-0.0063796789778280075,0.4849970829576035,8.06,0.7985005402565002,1.7081025403738022,372.69,888000,111,0.019057175018824635
1.2288475501537324,12.100000000000009,284,4.0,-0.005663934600306675,0.44616115112078786,8.34,0.7814270281791686,1.6984520697593688,378.47,896000,112,0.019076406620442868
1.2431050038337708,13.0,284,4.0,-0.0027598326350562275,0.42161171839073996,8.36,0.835163660645485,1.4830176633596421,381.72,904000,113,0.014577897838316858
1.2298137259483337,12.100000000000009,284,4.0,-0.002410800877842121,0.38532676336388916,8.25,0.8313154751062393,1.493134427666664,383.12,912000,114,0.01503252834547311
1.2182465505599975,12.0,283,4.9,-0.0049216198339127005,0.4515822267960477,8.13,0.7826872056722641,1.7010887563228607,390.19,920000,115,0.019009133027866484
1.219140828847885,13.0,284,4.9,-0.006398825235082768,0.468894396210217,8.25,0.7991735875606537,1.6332930088043214,400.47,928000,116,0.017722927019931375
1.1789102578163146,13.0,284,4.0,-0.005432564529182855,0.5343106272440413,8.36,0.7396636289358139,1.828609209060669,399.82,936000,117,0.02198730321601033
1.1911165165901183,13.0,283,4.0,-0.005588208697736264,0.5021079432352128,8.63,0.7674907898902893,1.7245162171125412,399.14,944000,118,0.020073447814211248
1.216400203704834,14.0,283,5.0,-0.0023435621961107244,0.5097972684156449,9.02,0.7950739920139313,1.7076236760616303,409.04,952000,119,0.019164571091532707
1.200447541475296,15.0,283,5.0,-0.0035574967237153032,0.4871415441579125,9.33,0.7715840262174606,1.7090162032842635,407.06,960000,120,0.019395699095912277
1.1962265968322754,15.0,284,5.0,-0.0065945723603363145,0.5012783070046716,9.57,0.7689667958021164,1.6938533747196198,412.49,968000,121,0.01870099239517003
1.201409775018692,15.0,283,5.0,-0.005373070607020054,0.534639634852393,9.73,0.7359441357851029,1.8342770779132842,418.95,976000,122,0.022398305479437112
1.2101010298728943,15.0,284,6.0,-0.0029150774342997466,0.4595659367962449,9.69,0.820323343873024,1.6429519641399384,425.8,984000,123,0.01760950725991279
1.2126797807216645,15.0,284,5.9,-0.004126754015451297,0.4655595326685457,9.81,0.7939180439710617,1.6735750722885132,418.08,992000,124,0.019086427777074276
1.2075463527441024,15.0,284,5.0,-0.00889288936414232,0.5782260848339636,9.63,0.7398933279514313,1.873018788099289,418.59,1000000,125,0.024267823547124864
1.2018654179573058,15.0,284,5.0,-0.006155485986382701,0.4966843125161396,9.73,0.7886339658498764,1.828934009075165,422.29,1008000,126,0.022263433304615318
1.227005066871643,14.100000000000009,284,5.0,-0.0050343195386813025,0.4494296098976866,10.07,0.8220918422937393,1.6069920444488526,433.83,1016000,127,0.017299996479414402
1.2231090664863586,14.100000000000009,284,5.0,-0.0019821251835674047,0.43568742694890106,10.06,0.8007326048612594,1.611560481786728,426.94,1024000,128,0.01700788542162627
1.2204102861881256,14.0,284,5.0,-0.003495847012000013,0.4209534083164461,10.1,0.8305508172512055,1.545917032957077,432.24,1032000,129,0.01606876103207469
1.217103830575943,14.0,283,5.0,-0.010157210275519902,0.4852078074979851,10.4,0.7887974572181702,1.7118471711874008,438.73,1040000,130,0.019533066428266466
1.2072416353225708,14.0,283,5.0,-0.001612555431202054,0.4559549510621407,10.06,0.8069466733932495,1.6477117973566056,428.25,1048000,131,0.018070889096707107
1.1917739415168762,14.0,283,5.0,-0.0038569137779995797,0.49350191807488963,9.94,0.7734968137741088,1.7319890689849853,422.43,1056000,132,0.01982276079710573
1.2099140477180481,14.100000000000009,283,5.0,-0.008851058184518479,0.48092567459919655,10.12,0.8049748247861862,1.7145550394058227,429.34,1064000,133,0.019527903962880372
1.1844694876670838,14.0,283,5.9,-0.003927056518004974,0.5115151373255427,10.12,0.7912958544492722,1.6913891565799712,436.13,1072000,134,0.01939817677717656
1.2010276687145234,14.0,283,6.0,-0.004101900245295838,0.41650050674144784,10.11,0.8238848835229874,1.621453817486763,440.08,1080000,135,0.01736100801732391
1.181713341474533,14.100000000000009,282,6.0,-0.004653588597138878,0.47546011685782774,10.19,0.8068749564886093,1.7076610124111176,438.9,1088000,136,0.01937265381217003
1.1855015647411347,16.10000000000001,282,6.0,-0.006413268013275229,0.5170813506999764,10.73,0.7419954299926758,1.9233509361743928,448.29,1096000,137,0.024721569996327162
1.1287572014331817,16.0,282,5.9,-0.008123013692675159,0.7492337366782038,10.53,0.5995567929744721,1.8895381712913513,444.17,1104000,138,0.030088004716672005
1.175582733154297,16.0,282,5.0,-0.0011412572860717773,0.4999726870487012,10.32,0.7430594670772552,1.758010064959526,434.58,1112000,139,0.020238154740072786
1.197283797264099,17.0,282,5.0,-0.002229260072344914,0.46765880941866117,10.65,0.773476147055626,1.739762523174286,436.97,1120000,140,0.01989231045357883
1.201201330423355,16.10000000000001,282,5.0,-0.008642699073534458,0.47677091794507326,10.58,0.7950618869066238,1.7332578814029693,437.08,1128000,141,0.019989296118728815
1.1985037565231322,16.0,281,5.0,-0.004184784051030874,0.47072691069775596,10.4,0.7688937091827392,1.7823802119493484,439.4,1136000,142,0.020733137927018107
1.1949149394035339,16.0,282,5.9,-0.005027385107823647,0.5010290850976863,10.29,0.7799931228160858,1.7724070006608963,435.78,1144000,143,0.020755533403716983
1.2050610983371735,16.0,282,6.0,-0.0015959234093315899,0.45924817163217413,11.02,0.8056545662879944,1.6457288974523545,454.49,1152000,144,0.01775106861256063
1.1803361320495604,16.0,282,6.0,-0.009465990915341536,0.5437031108064272,11.28,0.7887653505802155,1.7880032974481583,462.72,1160000,145,0.02119018475525081
1.159854982495308,17.10000000000001,282,6.0,-0.0029016576302819887,0.5158958720802844,11.74,0.7529314643144608,1.7975101894140244,464.08,1168000,146,0.02132183453068137
1.1769200623035432,19.0,282,6.0,-0.003940864792384673,0.5039324318102455,11.81,0.7556312209367753,1.7838845789432525,464.21,1176000,147,0.020729261147789658
1.1676163351535798,20.0,282,6.0,-0.004763119564158842,0.5514801965381961,12.49,0.7589384686946868,1.9391544723510743,476.34,1184000,148,0.02528864554129541
1.1939565074443816,20.10000000000001,282,6.9,-0.004910877578076907,0.5239691569446703,12.7,0.7529913872480393,1.8661855411529542,474.6,1192000,149,0.023049385617487133
1.1416939854621888,21.0,282,7.0,-0.006100230403244495,0.5232090516523317,13.45,0.7634084099531173,1.747681655883789,491.58,1200000,150,0.020169929047115148
1.1282317954301835,21.0,282,7.0,-0.002390091916313395,0.5205385230319458,13.4,0.7131500154733658,1.8184680783748626,498.03,1208000,151,0.022158690951764582
1.1912779188156128,21.10000000000001,282,7.0,-0.00557563843409298,0.546403433058588,13.71,0.7558482718467713,1.8087381517887116,506.04,1216000,152,0.021694579403847458
1.1642907273769378,21.0,282,7.0,-0.0076353664141788615,0.5335236372480512,13.63,0.7676065868139267,1.7752193105220795,505.01,1224000,153,0.020904042907059193
1.1712868320941925,21.0,282,7.0,-0.005574733380926773,0.5381425261620901,13.53,0.7580428236722946,1.83136612534523,500.31,1232000,154,0.02202031760942191
1.1483221185207366,21.200000000000017,282,8.0,-0.006360508519064751,0.638483696725062,14.14,0.7201258426904679,2.1192907989025116,498.78,1240000,155,0.029884951561689375
1.1712346541881562,23.10000000000001,282,8.0,-0.00230180788130383,0.6008082305824005,14.17,0.7478853088617324,1.919489675760269,489.72,1248000,156,0.024150814618915318
1.1691947984695434,24.0,282,8.0,-0.007227920269615424,0.5785843333794147,14.87,0.7404518485069275,1.9082191240787507,493.22,1256000,157,0.024324573539197446
1.1733143770694732,24.0,282,9.0,-0.006650051281903871,0.5776387196937519,15.33,0.7585742628574371,1.9272350907325744,497.77,1264000,158,0.024529410265386103
1.1994030570983887,24.0,282,8.9,-0.006607026055862661,0.5279063846846366,15.34,0.761028248667717,1.819333313703537,491.99,1272000,159,0.021790750524960458
1.2037919747829438,23.10000000000001,282,8.0,-0.00445672546280548,0.5047774607478079,14.71,0.7936753278970718,1.7322679793834685,486.05,1280000,160,0.019642129470594228
1.141888475418091,22.0,282,8.0,-0.007706893413560465,0.5979317808313919,14.01,0.7577483183145524,1.8692773568630219,488.6,1288000,161,0.022769143050536515
1.14206360578537,21.0,283,8.0,-0.004319216366275214,0.6279647572222179,13.79,0.7246704852581024,1.9333531659841539,489.44,1296000,162,0.024629043811000884
1.163910471200943,21.0,283,8.0,-0.006923083072761074,0.5939113929998658,13.76,0.7340479356050491,1.881708620786667,498.99,1304000,163,0.023811732959002255
1.1593679440021516,21.0,283,8.0,-0.0017142248363234104,0.5279659825331037,13.38,0.7624294918775558,1.794252921938896,500.76,1312000,164,0.021135513372719288
1.1381464064121247,20.10000000000001,283,8.0,-0.01122952051111497,0.5730069984576818,13.26,0.7624583834409714,1.8643243539333343,507.21,1320000,165,0.022780604613944887
1.136982187628746,21.0,283,8.0,-0.006939281105878763,0.6513607739727689,13.97,0.7488476485013962,1.8785549890995026,520.37,1328000,166,0.023406244455836712
1.139161410331726,20.0,283,8.0,-0.010748511131751001,0.5398709294519896,13.72,0.8108735793828964,1.7639312481880187,516.88,1336000,167,0.02062768701929599
1.1332026183605195,20.0,283,8.0,-0.004102223136578686,0.556788336681381,13.82,0.7198158740997315,1.8953605329990386,514.94,1344000,168,0.023669450390152634
1.1231522703170775,19.10000000000001,282,8.0,-0.007750549567499547,0.5923981981514335,13.45,0.7736200147867203,1.9041388684511185,504.95,1352000,169,0.024022323926910758
1.1742963671684266,19.10000000000001,283,8.0,-0.0025436423339124303,0.553571641676745,13.36,0.7586066722869873,1.841477078795433,503.51,1360000,170,0.02287778653204441
1.152613730430603,19.0,283,8.9,-0.002031169137044344,0.5447905428590978,13.27,0.7345116090774536,1.8984715521335602,502.22,1368000,171,0.023736377442255617
1.162720776796341,20.0,283,8.0,-0.0008061191847082228,0.5220754809712597,13.36,0.742559984922409,1.8205983591079713,508.73,1376000,172,0.022340603433549405
1.1408688461780547,21.0,283,8.0,-0.013842372837243601,0.6612822367603696,13.82,0.7275715029239654,2.0537820518016816,520.46,1384000,173,0.02776255871169269
1.1624632918834685,21.0,283,9.0,-0.004303111187182367,0.5748877645146863,14.38,0.7592409461736679,1.9245472145080567,534.85,1392000,174,0.024572011856362222
