P01:episode_rewards,fps,advantage_norm,frames,grad_norm,PMM:episode_rewards,policy_entropy,epoch_idx,value_loss,policy_loss,P09:episode_rewards,episode_length,explained_variance
0.0,214,0.8304059964418411,360000,0.1997900538698634,2.16,1.349084709882736,45,0.005669773952686228,-0.0009452617686474695,6.1000000000000085,210.37,0.9390468126535416
0.0,214,0.8313522765040398,368000,0.19509617695025178,2.26,1.3717017078399658,46,0.005386376136448235,-0.0008666274081042502,6.1000000000000085,214.36,0.9134456050395966
0.0,214,0.830128561258316,376000,0.2033299255503576,2.38,1.3605802106857299,47,0.0061562068056082355,-0.0010738873316040553,6.0,219.72,0.9448416763544083
0.0,215,0.9333478978276253,384000,0.19844262513816863,2.24,1.3672259044647217,48,0.007275168696942273,0.0005729134089779109,5.1000000000000085,213.79,0.9236549699306488
0.0,215,0.8890872350335122,392000,0.21277987464290593,2.27,1.3632777118682862,49,0.006235913904965855,-0.0007193589568487369,6.0,215.24,0.9310484099388122
0.0,214,0.7473209437727928,400000,0.17631596602982075,2.14,1.3591240787506103,50,0.004448864907899406,-0.0002727703080745414,6.1000000000000085,209.63,0.9559660422801971
0.0,214,0.8558518555760384,408000,0.19559629061513725,1.95,1.3610264587402343,51,0.005930861131346319,-0.0014003185406909324,6.0,204.49,0.9372792536020279
0.0,214,0.8419317504763604,416000,0.19989138390624991,2.43,1.3532728350162506,52,0.005551948327920399,0.0009498664399143308,7.200000000000017,219.21,0.9490417075157166
0.0,214,0.9436210918426514,424000,0.21648312415438895,2.38,1.3654726433753968,53,0.006948326112469658,-0.0008034380280878395,6.300000000000026,215.48,0.9227915918827057
0.0,214,1.0219805526733399,432000,0.2361290940396418,2.63,1.3664987540245057,54,0.007844026701059192,-0.000716522550501395,9.0,226.79,0.9071357297897339
0.0,215,0.7562809748947621,440000,0.16282349692252082,2.26,1.3605931770801545,55,0.004544548471458256,0.0008102578678153804,6.0,216.47,0.9551337081193924
0.0,215,0.9018363329768181,448000,0.19427473040239565,2.12,1.3672985565662383,56,0.006482165166526102,-0.0014296293299412355,6.0,211.36,0.9029399383068085
0.0,215,0.6997821867465973,456000,0.16748033639634874,1.97,1.3582438623905182,57,0.004240891468944028,-0.0018124146235641092,5.0,202.95,0.9507821744680405
0.0,215,0.8662518592178822,464000,0.20113972907501804,1.88,1.3548926842212676,58,0.00591188789869193,-0.0009373459970811382,5.0,198.14,0.9401026302576065
0.0,215,0.8428424289822578,472000,0.2042094219963575,2.39,1.3589118695259095,59,0.005968538591696415,-0.0014931009209249169,6.0,215.65,0.9296448731422424
0.0,215,0.8016823464632035,480000,0.1808124289827163,2.25,1.317412347793579,60,0.005242633022135124,-0.0016776292846770956,9.0,209.04,0.9483320546150208
0.0,215,1.0415887089073659,488000,0.26280045100755417,2.5,1.347531200647354,61,0.008939938943076414,-0.0011238755757221953,9.0,219.48,0.8758948087692261
0.0,216,0.9074119409918785,496000,0.21464967111804154,2.63,1.3556174874305724,62,0.0062247451744042335,-0.0022685701987938955,6.300000000000026,227.42,0.9450330454111099
0.0,216,0.8330398747324943,504000,0.18768033372006862,2.46,1.3491156494617462,63,0.0053005578706506636,0.0003440595519350609,5.0,224.23,0.9441649240255355
0.0,216,1.2297941887378692,512000,0.3049590599906383,2.31,1.3397547173500062,64,0.01119834132725373,0.0005088399696251144,5.0,217.02,0.7461865544319153
0.0,217,1.2631865966320037,520000,0.331213395360793,2.06,1.3592708885669709,65,0.011818049263092689,-0.004620621668636886,5.0,204.9,0.8576829367876053
0.0,217,0.935384918153286,528000,0.2145003418447053,2.08,1.3387701606750488,66,0.006583243195200339,-0.0007616282305389177,5.0,205.74,0.9400064885616303
0.0,217,0.9273402953147888,536000,0.2254672553391641,2.28,1.3510769355297088,67,0.006599492842215113,-0.0009997440347797237,6.1000000000000085,214.44,0.9031986200809479
0.0,217,0.7306317257881164,544000,0.1717694500854047,2.46,1.3414091563224793,68,0.0042506927569047545,0.0004549348531872965,7.1000000000000085,220.3,0.9584922206401825
0.0,216,0.9184269365668297,552000,0.2273583130961855,2.23,1.3495418751239776,69,0.006355768725625239,-0.0022019623253436292,6.0,211.95,0.9426231777667999
0.0,216,0.8961922177672386,560000,0.20046010731113814,2.59,1.354635534286499,70,0.006114551583887078,0.0007031303715120885,8.100000000000009,223.22,0.9403120321035385
0.0,216,0.9570156550407409,568000,0.22386592307041764,2.75,1.3587636184692382,71,0.006899441023706459,-0.0007622664768132381,7.1000000000000085,231.6,0.9262511932849884
0.0,216,1.04886708766222,576000,0.23586688811345866,2.59,1.355338134765625,72,0.007617514934390783,-0.0017876607776997843,6.0,228.56,0.9217233669757843
0.0,217,1.0570160168409348,584000,0.22370940276152815,2.66,1.352412952184677,73,0.007875714386464096,-0.0006264962180284783,6.0,230.38,0.911085833311081
0.0,217,0.9007221874594689,592000,0.20210364983748277,2.94,1.3400487625598907,74,0.006194024690194056,-0.0006445500640256796,9.0,238.23,0.9278935557603836
0.0,216,0.8252106168866158,600000,0.17643953790518158,3.54,1.3306131279468536,75,0.00523748832201818,-0.0008137529378291219,9.100000000000009,255.8,0.9550317913293839
0.0,216,0.8218042641878128,608000,0.18930775483969584,3.63,1.3516236567497253,76,0.005449041681713424,-0.00079703685187269,9.0,259.09,0.9488505083322525
0.0,216,1.0568131175637245,616000,0.2400473914592386,3.17,1.3585985219478607,77,0.008316847598762252,-0.00046786285820417107,9.0,244.59,0.924783284664154
0.0,216,1.221125459074974,624000,0.27662196674831735,2.83,1.3555306828022002,78,0.010675094994949176,-0.0019435639819130302,7.0,232.93,0.886837653517723
0.0,216,1.070988918542862,632000,0.2834808247352363,2.7,1.3505505859851836,79,0.008577242061146535,-0.0021208780659071635,6.1000000000000085,229.33,0.9178095543384552
0.0,216,1.029252137541771,640000,0.23255606333763393,2.72,1.3566078293323516,80,0.008247304908582009,6.722768695908598e-05,7.1000000000000085,225.96,0.9246633905172348
0.0,216,1.080801472365856,648000,0.255334875895884,2.62,1.355976768732071,81,0.008841359019861557,-5.154548678547144e-05,8.100000000000009,220.89,0.9095289814472198
0.0,216,0.8225607052445412,656000,0.17434935364876802,2.5,1.3465602958202363,82,0.005032961721299216,-0.002106206363532692,6.0,222.2,0.9572327935695648
0.0,216,1.1110704031586647,664000,0.2652350515772156,2.65,1.3562181496620178,83,0.009085984800476581,-0.001582304223848041,6.0,227.9,0.8923648148775101
0.0,216,1.100937791466713,672000,0.2501583530849192,2.71,1.356952053308487,84,0.00867992254148703,-0.0006059738532349002,6.0,230.31,0.8999962794780731
0.0,216,1.023112867474556,680000,0.2497371217217852,2.9,1.3346459305286407,85,0.007761918790056371,-0.0027606732186541195,7.1000000000000085,233.32,0.92585957467556
0.0,216,1.1271626722812653,688000,0.24248528838964098,3.47,1.3354957687854767,86,0.00917043954716064,-0.0019444851638399996,9.0,251.47,0.9005563139915467
0.0,216,1.1811532688140869,696000,0.28855662731920584,3.8,1.3452517187595368,87,0.010000052355462686,-0.0014004895614925772,9.100000000000009,262.9,0.8878505802154542
0.0,217,1.1339346411824227,704000,0.25168458057644105,3.56,1.3512109375,88,0.009179254508344456,-0.000511670593987219,9.100000000000009,255.63,0.878276532292366
0.0,217,1.1534716039896011,712000,0.24977543539875666,3.18,1.3418717300891876,89,0.009360124432714657,-0.0022456048014282714,9.0,243.82,0.8941525548696518
0.0,216,0.9756780755519867,720000,0.2228974820723714,2.8,1.3466355574131013,90,0.0070555830490775405,0.0014425578282680363,7.0,232.41,0.9319477987289428
0.0,217,1.2575279420614243,728000,0.3474552085159717,3.21,1.3400827980041503,91,0.011117658773437143,-0.005575122652844584,9.0,243.65,0.8943720072507858
0.0,217,1.0185417556762695,736000,0.23899317886214952,3.41,1.3426904678344727,92,0.007376896016066894,0.0003216162220633123,9.0,250.14,0.9292895966768264
0.0,217,1.0218068608641624,744000,0.23827891006388377,3.52,1.343972578048706,93,0.00722156154224649,-0.00107692145567853,10.0,251.32,0.9167113876342774
0.0,217,1.2794055089354515,752000,0.2905345027531713,3.63,1.3369419753551484,94,0.011845843794289976,-0.002339339086320251,9.100000000000009,260.04,0.8768086558580399
0.0,217,1.3285005179047584,760000,0.33536865542740296,3.9,1.3224514877796174,95,0.01213983420515433,-0.002709324230090715,10.0,268.27,0.8750889986753464
0.0,217,1.0917333954572677,768000,0.26520661251839933,3.79,1.3270789074897766,96,0.008414276400581002,-0.0029487666577915662,9.100000000000009,264.26,0.9081294029951096
0.0,217,1.3255478715896607,776000,0.3335823885645521,3.71,1.316866716146469,97,0.012379385998938232,-0.001932204864860978,10.0,258.64,0.871828836798668
0.0,217,1.6953230047225951,784000,0.4588406413830984,3.84,1.3073102056980133,98,0.01943225499941036,-0.009222208028659225,10.0,268.8,0.8199591851234436
0.0,217,1.5215693640708923,792000,0.3675164286088745,4.09,1.308723965883255,99,0.015677394629456103,-0.0031157207011710854,9.0,280.17,0.8030611795186996
1.0,217,1.4691872411966325,800000,0.3607976050814451,4.58,1.2923067688941956,100,0.014296300378628075,-0.003248436263529584,10.0,301.29,0.8575389754772186
0.9000000000000004,217,1.2788815787434578,808000,0.3305263506084264,4.68,1.2900919234752655,101,0.01112768793478608,-0.0024297485884744673,10.0,306.73,0.8872709703445435
0.0,217,1.5358855068683623,816000,0.3836023417072667,4.79,1.27408376455307,102,0.015852121741045267,-0.00577771330717951,10.0,305.86,0.8331687569618225
0.0,217,1.523202218413353,824000,0.3560291375306012,4.89,1.2788986551761627,103,0.01570900678401813,-0.002364070735347923,10.0,308.67,0.8391861993074418
0.0,217,1.4340284967422485,832000,0.3515467866754417,5.15,1.2838432121276855,104,0.01406248522689566,-0.004378147356328554,11.0,312.87,0.8742860358953476
0.0,217,1.296818037033081,840000,0.29998602733508706,5.41,1.280857630968094,105,0.011310374804306775,-0.0029225658989162186,11.0,320.63,0.8736614406108856
1.0,217,1.5777697771787644,848000,0.3804464473467887,5.47,1.2776227247714997,106,0.01667679586680606,-0.0019797964286408388,11.0,324.5,0.8240976566076279
1.9000000000000004,217,1.5472492396831512,856000,0.4035828333978336,5.68,1.2330333256721497,107,0.015855226162821055,-0.008029133509699022,11.0,328.21,0.8370551127195358
2.0,217,1.630555151104927,864000,0.411261563124627,6.04,1.2251254534721374,108,0.017979187658056617,-0.0030149797000922265,11.0,343.68,0.813768453001976
2.0,217,1.412862282395363,872000,0.35309748058904544,6.3,1.2808023762702943,109,0.013474309113807975,-0.0027452592574991287,11.0,347.56,0.8588086479902267
2.0,216,1.5217576563358306,880000,0.3680796236724309,6.03,1.2745595061779023,110,0.015192212683614344,-0.0011612322836299428,11.0,339.61,0.8460266506671905
2.0,216,1.6196309536695481,888000,0.4509292145400005,6.11,1.2470388162136077,111,0.01819002185948193,-0.00640230490884278,11.0,346.09,0.7754384219646454
2.0,216,1.4809024316072463,896000,0.3631950732002269,5.74,1.2540019702911378,112,0.014724309009034186,-0.003369653373665642,10.100000000000009,329.44,0.8468463289737701
2.0,216,1.4933709746599197,904000,0.35526813305061006,6.14,1.245905351638794,113,0.014768454153090716,-0.0012353381869615987,10.100000000000009,343.01,0.8461058789491653
2.0,217,1.5018140816688537,912000,0.3543103190827564,6.45,1.2590140426158904,114,0.015066479546949268,-0.0038221342267934235,11.100000000000009,346.33,0.8363856065273285
2.0,217,1.4541167110204696,920000,0.3426593779496062,6.44,1.2631458604335786,115,0.014019255882594735,-0.003229546082438901,12.0,341.72,0.8519255208969116
1.9000000000000004,217,1.4786561715602875,928000,0.3662232523887686,6.68,1.2411463487148284,116,0.014510120176710188,-0.007167968808207661,12.100000000000009,351.82,0.8500056916475296
1.9000000000000004,217,1.6488050037622453,936000,0.5054476235907309,6.81,1.180736436843872,117,0.018567703519947826,-0.008588806805200876,12.0,359.98,0.7850123763084411
1.0,217,1.4668659621477127,944000,0.37130207059490894,6.76,1.2321283471584321,118,0.014134454356972128,-0.0024432616159901954,12.0,358.48,0.8639274477958679
2.0,217,1.498540164232254,952000,0.37969509564455073,6.72,1.243536524772644,119,0.01505878907162696,-0.004112826422642684,12.0,359.79,0.8500993132591248
2.0,217,1.582660493850708,960000,0.40087683335377017,7.0,1.2552225613594055,120,0.017098775040358304,-0.003164541352307424,13.0,363.48,0.8414966386556625
2.0,217,1.4241922402381897,968000,0.37302668355899166,7.05,1.254467236995697,121,0.013469736352562904,-0.0024755609477870168,13.100000000000009,359.51,0.8794833540916442
2.0,217,1.547050633430481,976000,0.4265903414376704,6.37,1.2519418716430664,122,0.015899260931182654,-0.002643428789451718,12.100000000000009,343.07,0.8584006410837174
2.0,217,1.4059594303369523,984000,0.375785294820515,6.56,1.2698501312732697,123,0.013265514585655183,-0.001255981460235489,13.0,348.03,0.8693597429990768
2.0,217,1.4735574328899383,992000,0.3631544043997639,6.86,1.286698466539383,124,0.014863298404961825,-0.004684801028342917,12.100000000000009,356.05,0.8578809386491776
2.0,217,1.4434445214271545,1000000,0.3493225042559393,6.88,1.2466777670383453,125,0.013973914950620383,-0.004897256394469878,12.0,361.59,0.8546626543998719
2.9000000000000004,217,1.5001022630929948,1008000,0.36619250796142244,7.3,1.252013326883316,126,0.015214210906997323,-0.0008114434540038929,12.0,375.14,0.8351357316970826
3.0,217,1.7942989605665207,1016000,0.44999173527731995,7.4,1.1509664630889893,127,0.021499897283501924,-0.007913781515089795,12.0,379.72,0.7746198415756226
2.0,217,1.6244716900587082,1024000,0.43628180539989464,7.24,1.2284587717056275,128,0.017653878149576484,-0.0056342381332069634,12.100000000000009,366.57,0.8334058183431625
2.0,217,1.502183301448822,1032000,0.3677911731095709,7.16,1.2411530268192292,129,0.015226989537477493,-0.0015422108204802497,13.0,358.2,0.8479682636260987
2.0,217,1.6525206506252288,1040000,0.4433955866105063,7.11,1.2227518486976623,130,0.017762942002154888,-0.0071632871334441,13.0,355.88,0.8239710283279419
1.0,217,1.601009731888771,1048000,0.4165353686278913,6.97,1.2274973058700562,131,0.01727950477041304,-0.004810588559485041,13.0,354.74,0.807033525109291
1.0,217,1.6362537920475007,1056000,0.42498153687916856,6.75,1.2307089948654175,132,0.017715866356156768,-0.0018332349047705066,13.0,355.12,0.8185425972938538
1.9000000000000004,218,1.5729538130760192,1064000,0.40224157421298706,6.94,1.2432253813743592,133,0.016314193392172455,-0.0036938132788054646,13.0,365.23,0.8341504800319671
2.0,217,1.7394747936725616,1072000,0.4671545364720791,7.42,1.2322689545154573,134,0.019913008762523533,-0.00601814993587368,13.0,381.81,0.7997981989383698
2.9000000000000004,218,1.7703269863128661,1080000,0.4679990844866682,7.93,1.2269563865661621,135,0.02067973609082401,-0.0052031203126534815,14.0,390.24,0.7551907843351364
4.0,218,1.7371822786331177,1088000,0.44465107668577397,8.32,1.219735200405121,136,0.01965188080444932,-0.0057790084957377984,14.0,402.39,0.7935321062803269
4.0,218,1.5117022436857224,1096000,0.3997952064922073,8.18,1.2152785468101501,137,0.01517830482684076,-0.00394143365920172,14.0,399.35,0.8548422944545746
4.0,218,1.80572016954422,1104000,0.5000025467169583,8.37,1.2098430395126343,138,0.022806452899239958,-0.007418148406140972,14.0,405.79,0.7548654329776764
5.0,218,1.8289554023742676,1112000,0.5046257063532121,8.67,1.1547205603122712,139,0.02205142494291067,-0.005366501297903597,14.0,411.71,0.7409072721004486
5.0,218,1.9395202207565307,1120000,0.5474344639716706,8.93,1.1418714553117753,140,0.024777599554508926,-0.005197096099727787,14.0,416.81,0.740601047873497
5.0,219,1.9643229615688325,1128000,0.5752914093265395,9.61,1.1326424419879912,141,0.02532434551976621,-0.011952481210464612,14.0,434.5,0.7419213807582855
5.0,219,1.7032863169908523,1136000,0.478129755141345,9.91,1.1380884158611297,142,0.019034716403111815,-0.0027982493245508524,15.0,444.11,0.7971591717004776
6.0,219,1.840121911764145,1144000,0.5288282642108105,10.78,1.1541232776641845,143,0.02230964937247336,-0.005969051627325825,16.10000000000001,456.01,0.7645017403364182
6.0,219,1.631483857035637,1152000,0.45730703892970587,10.8,1.2072323644161225,144,0.01765460113994777,-0.0064231549564283345,16.0,452.75,0.8172057735919952
5.0,219,1.7867506635189057,1160000,0.5214331350330286,10.27,1.1646702551841737,145,0.021136318864300847,-0.003954599425487686,15.0,439.7,0.7695955431461334
5.0,220,1.782752165198326,1168000,0.5457568870911256,9.69,1.0898292334377766,146,0.02186698933597654,-0.01004055257915752,15.100000000000009,426.16,0.7264900171756744
4.0,220,1.8861847603321076,1176000,0.4895784783181345,10.18,1.1833416283130647,147,0.023389282156713306,-9.728514822199941e-05,16.0,426.5,0.7381355386972427
4.0,220,1.8987354910373688,1184000,0.5524259143603966,10.83,1.1827849960327148,148,0.024316331562586127,-0.005195803824171889,17.0,435.66,0.7325614607334137
4.0,220,1.9171695244312286,1192000,0.5475979521139512,10.84,1.1816338193416596,149,0.024101324332877993,-0.004068260145795648,17.0,440.11,0.760751736164093
4.0,220,1.8220109671354294,1200000,0.5169232028781923,11.52,1.183018661737442,150,0.021695692874491215,-0.007172248442366254,18.10000000000001,453.82,0.7650857502222062
5.0,220,1.7412162411212921,1208000,0.48739347185164894,11.95,1.165776982307434,151,0.019790502078831197,-0.008135169284651056,19.0,461.78,0.7848594671487809
6.0,220,2.0222413766384126,1216000,0.535341378881251,13.09,1.1591339373588563,152,0.027122362852096557,0.0013574371411232279,20.10000000000001,485.08,0.7246814346313477
7.0,220,1.9059440052509309,1224000,0.5077434924164786,12.93,1.1430835258960723,153,0.023871420230716468,-0.006636009560024831,20.0,491.5,0.7761064600944519
7.0,220,1.8746594500541687,1232000,0.5165990070397632,13.05,1.1653242444992065,154,0.023218560153618454,-0.004624471433344297,20.0,497.22,0.7490011805295944
7.0,220,1.9482050377130509,1240000,0.5667625532556773,13.23,1.1584806263446807,155,0.024726635348051786,-0.005434792141895742,20.10000000000001,508.19,0.7558037000894546
7.0,220,1.838679478764534,1248000,0.527168849473159,13.53,1.1289587461948394,156,0.022227360354736447,-0.00507205712958239,21.0,517.19,0.7668149185180664
7.0,220,1.8557769817113876,1256000,0.5207126773956374,13.41,1.149153662919998,157,0.0227038669353351,-0.006501546809449792,21.0,519.12,0.7588406336307526
7.0,220,1.742649005651474,1264000,0.4732873004052739,13.05,1.1793078994750976,158,0.01975681145209819,-0.0015587494688224979,20.0,512.13,0.7912414282560348
7.0,220,1.8048011994361877,1272000,0.4987633475021111,12.86,1.1746070909500121,159,0.02138661147095263,-0.005376376729000185,20.0,505.89,0.7757454055547714
7.0,220,2.001899491548538,1280000,0.5306177622041311,13.62,1.1486608397960663,160,0.02686692714225501,-0.006866533713182434,21.0,507.81,0.7145027327537536
8.0,220,1.888334836959839,1288000,0.5172835022679085,13.76,1.141694849729538,161,0.023393413540907203,-0.005303386493615107,20.10000000000001,504.76,0.7473613184690475
8.0,220,1.9782083892822266,1296000,0.5297612377037435,13.91,1.1551733493804932,162,0.025773166231811046,-0.0053691074209928046,20.0,499.49,0.7649103045463562
8.9,220,1.9506442093849181,1304000,0.5604358968883156,14.41,1.145334964990616,163,0.025017699487507344,-0.007544462596524681,20.10000000000001,505.38,0.7363973701000214
9.0,220,1.9905150437355041,1312000,0.5673934619710799,15.26,1.1135067373514176,164,0.026211197832599283,-0.0062790662932093256,22.10000000000001,511.15,0.718013676404953
10.0,220,2.0321507865190505,1320000,0.5514380407554598,15.69,1.1384703189134597,165,0.02736615443136543,-0.004348610758024733,23.0,517.71,0.7093093633651734
10.0,221,2.064415754079819,1328000,0.5666602467466203,15.94,1.1438309562206268,166,0.028464117264375092,-0.010674979544855887,22.200000000000017,520.79,0.7168919920921326
10.0,221,1.9464525270462036,1336000,0.5101961133771343,15.99,1.149865347146988,167,0.024841728322207927,-0.004959149180649547,24.0,520.72,0.7335488241910935
9.0,221,2.0574890089035036,1344000,0.6069134931060379,16.03,1.0705179059505463,168,0.027518446957692504,-0.011153967130812816,24.0,524.92,0.6992919534444809
9.0,221,1.9600346219539642,1352000,0.5383972852305691,15.98,1.113658223748207,169,0.025148671697825194,-0.0014399994048289954,24.0,537.03,0.7308017903566361
8.0,221,2.0691457521915435,1360000,0.6059715458125314,15.86,1.0916202139854432,170,0.02840700849890709,-0.006685118052992038,24.10000000000001,533.07,0.7371342074871063
8.9,221,2.037607647180557,1368000,0.5510958364069561,16.03,1.133210991024971,171,0.02731003599241376,-0.003923994151991792,24.0,546.47,0.7139605736732483
8.0,221,2.0217355811595916,1376000,0.5870052520787152,16.49,1.135813148021698,172,0.027103131311014293,-0.005563265387900173,25.10000000000001,548.5,0.7204512351751328
8.0,221,1.9441942441463471,1384000,0.5467733248410922,16.19,1.1493137180805206,173,0.025073122652247547,-0.006214251225173939,25.0,552.78,0.7591391915082931
