explained_variance,q_loss,PMM:episode_rewards,policy_entropy,grad_norm,advantage_norm,frames,policy_loss,P09:episode_rewards,episode_length,P01:episode_rewards,epoch_idx,avg_q_retraced,policy_gradient_bias_correction,policy_gradient_loss,model_prob_std,avg_q_selected,rollout_prob_std,fps
-4.532715400435307,1.368457976683506e-07,0.0,2.1972208527629338,0.00010392250101706532,0.003317230547453085,151200,-1.5006295897962836e-05,0.0,3324.0833333333335,0.0,21,0.0004618354221682277,-8.31546485989697e-11,-1.5006212744883352e-05,0.00027413121738397074,0.0004680683861722062,0.0023429499575315163,457
-4.474835528532664,1.3311187465677145e-07,0.0,2.1972205831228737,0.00010871796933494618,0.0034925443981181294,158400,-1.58396528790345e-05,0.0,3324.0833333333335,0.0,22,0.00042069313858788794,-2.950773946174144e-11,-1.5839623370984178e-05,0.0002886618103236899,0.000429135060108993,0.002919733120499595,452
-5.137733012211902,8.070842111249005e-08,0.0,2.1972222778738666,7.336532307003595e-05,0.002584671481904258,165600,-1.4168763797786234e-05,0.0,3323.875,0.0,23,0.0003535300874614627,0.0,-1.4168763797786234e-05,0.0002143596685387641,0.00036013660825908773,0.002113682904949667,446
-5.253036142824188,6.513122457005394e-08,0.0,2.1972231917059606,6.759422062840429e-05,0.0022633355055725027,172800,-1.2525492071820136e-05,0.0,3323.875,0.0,24,0.00028535193260073095,-4.012336635778663e-11,-1.2525451947945542e-05,0.00017592102655931911,0.000291568209596869,0.001994678201226093,442
-5.1401303645306164,5.97211074823689e-08,0.0,2.1972232347064544,6.242628841063027e-05,0.002053819118878487,180000,-1.3826950882621194e-05,0.0,3323.875,0.0,25,0.00019998067468906004,0.0,-1.3826950882621194e-05,0.00016297777848110317,0.0002104899302462905,0.002042522694311325,438
-4.714106603974387,5.320889003711491e-08,0.0,2.1972230180483012,6.387050313508192e-05,0.00239956274672526,187200,-3.0050668013556797e-06,0.0,3323.875,0.0,26,0.00016511001618103665,-9.517163099270753e-12,-3.005057270609117e-06,0.00019488499099152827,0.00016473262664490785,0.0022763323252203396,434
-4.994802851818856,3.8156694989649106e-08,0.0,2.1972238766200958,4.518268315246159e-05,0.0017018102970911377,194400,-5.3434346095728975e-06,0.0,3323.875,0.0,27,0.00017434540817039162,0.0,-5.3434346095728975e-06,0.0001353097741657476,0.0001751239726939867,0.001584535655998364,433
-5.201362484634179,5.327230783449939e-08,0.0,2.197223252907804,5.454119420708004e-05,0.002197000262708621,201600,-6.1587894884083895e-06,0.0,3324.1833333333334,0.0,28,0.0001645645532646165,-2.27933610982525e-10,-6.158561558425353e-06,0.00017544646455060027,0.0001677596240686533,0.002236851384410441,429
-5.198941189611457,2.910171393785107e-08,0.0,2.197224146235213,3.77987498718465e-05,0.0014310418887510479,208800,-6.273866892917971e-06,0.0,3324.1833333333334,0.0,29,0.000145186843745022,0.0,-6.273866892917971e-06,0.00011668732506066189,0.00014790454875872753,0.001560671870192924,426
-5.1340563593544655,3.4831682713046306e-08,0.0,2.197223936167974,4.881889172118053e-05,0.0016801029984321399,216000,-6.408343530565621e-06,0.0,3324.1833333333334,0.0,30,9.236657319755226e-05,0.0,-6.408343530565621e-06,0.00013316092109598397,9.711740866062009e-05,0.0018359815916999878,422
-5.180463243902676,2.998106077508417e-08,0.0,2.197224076068591,3.770409434474676e-05,0.0015759292644557598,223200,-3.4918264760330246e-06,0.0,3324.1833333333334,0.0,31,7.345579446452563e-05,-1.6015560240434906e-13,-3.491826320119647e-06,0.00012532006987670222,7.48784176416559e-05,0.0017362100933571258,420
-5.2063123974535195,3.26893832036909e-08,0.0,2.1972239881943145,4.127278698711532e-05,0.0017152891215896512,230400,-3.4543756800455274e-06,0.0,3324.1833333333334,0.0,32,5.432785598091994e-05,2.2650023060825456e-13,-3.454375910450852e-06,0.00013280348350159938,5.6712750693266936e-05,0.0019582859332359552,416
-4.701420297633574,2.6334592144659552e-08,0.0,2.197224025905791,3.486608915732545e-05,0.0015759720811728268,237600,-2.879403254422134e-06,0.0,3324.1833333333334,0.0,33,4.8829121475909636e-05,0.0,-2.879403254422134e-06,0.00012746533386510155,5.050195468351146e-05,0.0015221388229652146,413
-10.003014442252102,2.524149521115507e-08,0.0,2.1972243153638944,3.3842813674440866e-05,0.0013623342876229482,244800,-3.8022548078464558e-06,0.0,3324.2916666666665,0.0,34,3.728863675032049e-05,0.0,-3.8022548078464558e-06,0.00010898323050555735,4.077666032145695e-05,0.0017693269402048878,410
-5.3024398892140265,1.8474865588571195e-08,0.0,2.19722447060088,3.1791811020097455e-05,0.0012770033779554218,252000,-2.0274288255931667e-06,0.0,3324.2916666666665,0.0,35,6.859500862376041e-06,0.0,-2.0274288255931667e-06,9.803697256955505e-05,8.670294173401035e-06,0.0016783431791566573,408
-5.636546102869876,2.53375043467109e-08,0.0,2.197224374053683,3.62117549124962e-05,0.0013935113602842957,259200,-8.534819270895762e-07,0.0,3324.2916666666665,0.0,36,2.101344230786112e-06,0.0,-8.534819270895762e-07,0.00010602446652578185,2.4179608078746977e-06,0.0017137121867700333,404
-4.937788689205886,2.1230939497323656e-08,0.0,2.197224211793728,3.066190110008146e-05,0.0014506893949181264,266400,-2.0002567361549603e-06,0.0,3324.2916666666665,0.0,37,-5.317891403490554e-06,0.0,-2.0002567361549603e-06,0.00011374106165430691,-3.2818717896720206e-06,0.0016021080583867309,404
-5.872342597066409,1.7976174864483028e-08,0.0,2.1972245807685553,2.7188585401425148e-05,0.0011901768981168437,273600,-1.673497740982036e-07,0.0,3324.2916666666665,0.0,38,-7.667478292567864e-06,0.0,-1.673497740982036e-07,9.047308402459171e-05,-7.476524063926874e-06,0.0017962832440250008,401
-7.163606414605701,2.8168460173739437e-08,0.0,2.197224165011966,3.45029645272384e-05,0.0015948165716736908,280800,-8.695816137763552e-07,0.0,3324.1428571428573,0.0,39,-1.4470180441175028e-05,4.526668546173735e-12,-8.695861410388707e-07,0.0001205740581019113,-1.4124712016560292e-05,0.0014481754201340173,400
-5.732771159303252,1.4870312860108463e-08,0.0,2.1972247355987156,2.3267803054688797e-05,0.0010308696116793073,288000,1.2513203225607013e-06,0.0,3324.1428571428573,0.0,40,7.030752225090968e-07,0.0,1.2513203225607013e-06,8.06845138825978e-05,-5.079177365658212e-07,0.0013267772679823092,399
-5.749740512976571,1.656175670861247e-08,0.0,2.1972247042258584,2.6932242055424565e-05,0.0011409150975726782,295200,-1.0546917017984286e-06,0.0,3324.1428571428573,0.0,41,-5.098354959637655e-06,6.586891085479438e-13,-1.0546923600993555e-06,8.61413453668998e-05,-3.6961507786808093e-06,0.0017920234248433393,397
-5.992418229712381,1.3560612696873268e-08,0.0,2.1972246671479847,2.2145362466028196e-05,0.0010281462828679072,302400,-3.759942625595926e-07,0.0,3324.1428571428573,0.0,42,-1.2848540852602011e-05,0.0,-3.759942625595926e-07,8.147512605048524e-05,-1.252967028947179e-05,0.0016003398492777405,397
-12.314759689000663,1.745605009340891e-08,0.0,2.1972245289119408,2.616613734889909e-05,0.001225015198478073,309600,2.4931164303146304e-06,0.0,3324.1428571428573,0.0,43,9.091195199160566e-06,7.150988134974057e-13,2.4931157153507397e-06,9.676201512117529e-05,5.347594898771294e-06,0.0016712443497135094,395
-5.701408242772497,1.5018123774151002e-08,0.0,2.197224562669557,2.4992049541240207e-05,0.001166991370253469,316800,-2.4957772990579915e-06,0.0,3324.1428571428573,0.0,44,1.0396690401805809e-05,0.0,-2.4957772990579915e-06,9.347641166536888e-05,1.3523850336367008e-05,0.0013145253168502836,393
-6.215599233996931,1.4069910754633566e-08,0.0,2.197224672531325,2.18766033121479e-05,0.0010606087222995437,324000,6.763704368623205e-07,0.0,3324.2916666666665,0.0,45,1.290808803380248e-05,0.0,6.763704368623205e-07,8.408641711610702e-05,1.135315488255854e-05,0.001456289087104165,392
-5.839426490815858,9.775236071661951e-09,0.0,2.1972248435493498,2.039512886438117e-05,0.0009072948541018823,331200,-1.0321154516964564e-06,0.0,3324.2916666666665,0.0,46,8.238562755334245e-06,2.2293623351697809e-13,-1.0321156740173832e-06,7.063767138553944e-05,9.042439244131252e-06,0.001282777032533489,391
-9.782996116624306,1.078222258798868e-08,0.0,2.197224893554178,2.0850355849683333e-05,0.0009029624487596232,338400,1.398936581897416e-07,0.0,3324.2916666666665,0.0,47,1.6727938762250335e-06,0.0,1.398936581897416e-07,6.906269436876275e-05,1.619952206960423e-06,0.0015430162538777996,390
-5.722463414120295,1.0264158646718017e-08,0.0,2.1972247903719153,1.860827969439684e-05,0.0009941245354391426,345600,6.525989281545608e-08,0.0,3324.2916666666665,0.0,48,9.672475197885929e-06,0.0,6.525989281545608e-08,7.911815518665453e-05,9.22050780134656e-06,0.0010183637307317988,390
-5.618600283747628,1.0105839458806316e-08,0.0,2.197224948992805,1.780586312680899e-05,0.0008684235248836644,352800,-6.044175138376046e-08,0.0,3324.2916666666665,0.0,49,1.7337705945755666e-05,-1.1485269853228619e-12,-6.044059859922596e-08,6.429772111145905e-05,1.679261467977143e-05,0.0014738786630189476,389
-6.025687623251051,1.561776028494122e-08,0.0,2.197224563048,2.4752736043373016e-05,0.0012346179047000034,360000,-1.8686457374584623e-06,0.0,3324.31,0.0,50,2.0714176490276348e-05,3.802598981258392e-13,-1.8686461181514704e-06,9.318383137067737e-05,2.15316151281519e-05,0.0014309912535426998,388
-6.201511021365249,6.340873570237492e-09,0.0,2.1972250317297286,1.4092143745519865e-05,0.0006885656340676048,367200,-1.2656719878894898e-06,0.0,3324.31,0.0,51,1.9511434291810054e-05,5.2955805972948464e-14,-1.2656720409433474e-06,5.5663857748576057e-05,2.0285874928767667e-05,0.0011260566117723806,387
-5.610804874212653,1.7066649693437297e-08,0.0,2.1972248495539657,2.241268971236703e-05,0.0009389462600455574,374400,-2.2901898213076618e-06,0.0,3324.31,0.0,52,9.328300579742489e-06,5.306116117474878e-13,-2.2901903533620623e-06,7.271062581965514e-05,1.1444806672082308e-05,0.0013963838363904226,387
-6.081220470278982,1.0729677868780284e-08,0.0,2.1972249017348364,2.0868893298517813e-05,0.0009129317494659069,381600,-7.095389993936964e-07,0.0,3324.31,0.0,53,7.0324664212376885e-06,0.0,-7.095389993936964e-07,6.918125552022588e-05,7.727404234226957e-06,0.0012400413303949279,386
-5.645329199490093,1.1214559823865446e-08,0.0,2.1972247989846285,2.030337681972078e-05,0.0010290287375441973,388800,-1.8726110259882068e-06,0.0,3324.31,0.0,54,1.4268295778858777e-06,0.0,-1.8726110259882068e-06,7.868248818654353e-05,3.705381986129344e-06,0.0010631761593370877,385
-5.9659506794857595,8.786903840649588e-09,0.0,2.197224847302235,1.7094065292085824e-05,0.0008899734914881246,396000,-5.85109241191516e-07,0.0,3324.31,0.0,55,-1.198095301638794e-05,-1.0144362924911314e-13,-5.851091388733621e-07,6.94386998072823e-05,-1.171968527956696e-05,0.0011767114403599685,384
-6.083293058307713,1.0620618070548855e-08,0.0,2.1972248556941905,1.7545857767381797e-05,0.0009013668927479351,403200,1.2513884747229453e-06,0.0,3324.33,0.0,56,8.20059685995561e-06,8.730215624493573e-14,1.251388387141974e-06,7.181566966942132e-05,6.197200409881813e-06,0.0012847996775126097,383
-8.740298461166638,6.4137841904230835e-09,0.0,2.19722504152192,1.4722434136149802e-05,0.0007339749045620429,410400,1.1285544453685698e-06,0.0,3324.33,0.0,57,1.8359350190148836e-05,2.127105542244613e-13,1.1285542337847326e-06,5.840648641214868e-05,1.6375340115820065e-05,0.0012494210957818663,382
-5.161483859552278,8.323263295604608e-09,0.0,2.19722497244676,1.655704668055705e-05,0.0007742216881396653,417600,-1.3950676676154636e-06,0.0,3324.33,0.0,58,2.3575518240182576e-05,0.0,-1.3950676676154636e-06,5.968151423084473e-05,2.4380193649701845e-05,0.0011452638858756676,382
-5.509743375035506,6.931087853781534e-09,0.0,2.1972250066673946,1.4460070031207542e-05,0.00082597929313023,424800,-1.4693737791192e-06,0.0,3324.33,0.0,59,2.3569383191652523e-05,0.0,-1.4693737791192e-06,6.461840142174691e-05,2.4378684689222175e-05,0.0013058474936329613,381
-6.07368177500982,8.297271858757035e-09,0.0,2.1972249984804284,1.5283469779558732e-05,0.0007807194975498653,432000,-3.1839470579028407e-07,0.0,3324.33,0.0,60,1.754061194739214e-05,0.0,-3.1839470579028407e-07,5.854552021527183e-05,1.7309012043895303e-05,0.0009801100413882901,380
-5.416980846751303,1.028725464734171e-08,0.0,2.19722481610283,1.750931088860245e-05,0.0009629463815710755,439200,-1.9598611798132295e-06,0.0,3324.47,0.0,61,1.2978798430083315e-05,0.0,-1.9598611798132295e-06,7.571857953879525e-05,1.4526202577922195e-05,0.0010262929068577495,380
-5.813249357747968,4.931700156123406e-09,0.0,2.1972251116787946,1.1977844016994748e-05,0.000637138953738363,446400,-9.597514199336245e-07,0.0,3324.47,0.0,62,9.476355359966671e-06,-8.903489982318527e-13,-9.597505295762072e-07,4.943883165315393e-05,1.0264548241050258e-05,0.001077772089114589,379
-5.807910349788489,5.215963830117093e-09,0.0,2.197225074657687,1.2837689670867957e-05,0.0006344223631525959,453600,-1.4404830224823593e-06,0.0,3324.47,0.0,63,-4.6416663952536145e-06,0.0,-1.4404830224823593e-06,5.046358955073677e-05,-2.864578224416895e-06,0.0010858220695905902,379
-6.623655108822086,9.126770934605726e-09,0.0,2.1972249810405504,1.6485260863077916e-05,0.0007961290443820934,460800,-3.353382016578572e-07,0.0,3324.47,0.0,64,-5.695844157723605e-06,0.0,-3.353382016578572e-07,6.0776596447583145e-05,-5.205241810085291e-06,0.0010979963726641768,378
-6.825814201349304,7.179873002334508e-09,0.0,2.197224968438426,1.4877389330781149e-05,0.000851001460140598,468000,-1.3661976589836546e-07,0.0,3324.47,0.0,65,-4.589029515929025e-06,-1.6014435469597006e-14,-1.36619749055871e-07,6.627895112252966e-05,-4.437972381723658e-06,0.0007896603168365252,378
-5.872340227535791,5.582896964639751e-09,0.0,2.1972251095374427,1.2936723193038345e-05,0.0007018705375031414,475200,2.2584116525999706e-07,0.0,3324.47,0.0,66,-5.065057621357885e-06,0.0,2.2584116525999706e-07,5.397464118006595e-05,-5.28823788029142e-06,0.0009171884081655165,377
-5.94349777599491,9.02011209343879e-09,0.0,2.1972248749505905,1.4599711544816074e-05,0.0008131419470224482,482400,-1.0498288016495066e-06,0.0,3324.64,0.0,67,3.7862056692714927e-06,0.0,-1.0498288016495066e-06,6.422337184186512e-05,4.2964695712662565e-06,0.0009962061037962276,377
-5.76974534358297,4.525210973397176e-09,0.0,2.1972251050339806,1.1069548563847711e-05,0.0006115833156841458,489600,-3.1161992902762957e-07,0.0,3324.64,0.0,68,6.692730711790247e-06,0.0,-3.1161992902762957e-07,4.6637506766105446e-05,6.461329785340075e-06,0.0010270615383512244,376
-5.6866958640409,7.031486721010755e-09,0.0,2.197225109915311,1.2152019804554853e-05,0.0006281846441948078,496800,1.7894645499302492e-07,0.0,3324.64,0.0,69,1.292690381292626e-05,-7.395759532858222e-15,1.7894646257214744e-07,4.9716250181576874e-05,1.2064419035522921e-05,0.0011529998728936472,375
-5.7532517835923604,4.7339785429461e-09,0.0,2.1972250354542298,1.0889571878128744e-05,0.0006755326950956042,504000,-4.165180024611745e-07,0.0,3324.64,0.0,70,2.1218812769396127e-05,0.0,-4.165180024611745e-07,5.202102393304308e-05,2.1152496044043233e-05,0.0010617442464685956,375
-6.0795887527421675,6.211686775898928e-09,0.0,2.1972250324771516,1.243999893877928e-05,0.000688800733365237,511200,-5.798392874619853e-07,0.0,3324.64,0.0,71,1.6615357277012218e-05,0.0,-5.798392874619853e-07,5.447566738531523e-05,1.6923286773188943e-05,0.0011945332210465287,375
-5.147299356167278,8.780497905081964e-09,0.0,2.197224813699722,1.545466291347751e-05,0.0009202548954663288,518400,-1.1269982289139618e-06,0.0,3324.57,0.0,72,1.9430897631395278e-05,-5.260134457637141e-12,-1.1269929687660889e-06,7.13468435163209e-05,1.9816935601839863e-05,0.0009952891868404853,374
-13.668956927918885,3.5031924322281727e-09,0.0,2.197225169176778,9.14258316882149e-06,0.0005281526359117162,525600,-5.515568840023143e-07,0.0,3324.57,0.0,73,1.5597971986759752e-05,1.6690060855995416e-12,-5.51558553093517e-07,4.283556674624473e-05,1.5580879147277696e-05,0.0007938361011969104,374
-6.146169039947646,3.820041678308262e-09,0.0,2.197225138005756,9.666711701788713e-06,0.0005579860239562569,532800,-5.655673140130056e-07,0.0,3324.57,0.0,74,1.792424065507071e-05,0.0,-5.655673140130056e-07,4.456700305547176e-05,1.7758903978952134e-05,0.0008999851252666797,373
-5.992372262824781,5.331475764181033e-09,0.0,2.1972251271633874,1.0329939330266278e-05,0.0005505168865773967,540000,-1.2464049054707188e-06,0.0,3324.57,0.0,75,1.6471531761015753e-05,0.0,-1.2464049054707188e-06,4.329405240091535e-05,1.727630906171971e-05,0.0008352585767657138,373
-5.7957230007080796,5.377657580439423e-09,0.0,2.1972250782591956,1.2536003418592581e-05,0.0007317589062375423,547200,-1.6587772016745951e-06,0.0,3324.57,0.0,76,1.0490196476848408e-05,0.0,-1.6587772016745951e-06,5.704873760950004e-05,1.1334252090820868e-05,0.000942373803150004,373
-5.791979336161462,3.669737048832608e-09,0.0,2.1972250585549724,9.710566468131043e-06,0.0005782164615249,554400,3.9297753847587384e-07,0.0,3324.57,0.0,77,7.0096195275711086e-06,-8.128908426015732e-13,3.9297835133676353e-07,4.667619195709416e-05,6.2843573515594664e-06,0.0012254692394940224,372
-6.519045469395067,4.770884054640433e-09,0.0,2.197225104611386,1.0593354926246996e-05,0.0006241112018892998,561600,-1.616635218987338e-06,0.0,3324.62,0.0,78,6.738532555197832e-06,0.0,-1.616635218987338e-06,4.953225469737739e-05,7.908842812894146e-06,0.0008057359119156743,372
-5.837937264502362,3.879695601222585e-09,0.0,2.197225205907746,8.444878135403774e-06,0.0004962539608968703,568800,-2.7737023311724143e-07,0.0,3324.62,0.0,79,5.202873736520749e-06,0.0,-2.7737023311724143e-07,3.660680323778383e-05,5.2083457805431194e-06,0.0008141353384069488,372
-6.393738755746322,5.439530158533175e-09,0.0,2.1972251426095624,1.122977890204078e-05,0.0005850386700261268,576000,-8.056979119705834e-07,0.0,3324.62,0.0,80,3.4985022801873193e-07,0.0,-8.056979119705834e-07,4.474842256216471e-05,1.0986822286694083e-06,0.000703085104372477,371
-5.7312180129687,3.784074278197169e-09,0.0,2.1972250993605016,1.0170682155314309e-05,0.0006225747248274476,583200,7.311937177199601e-08,0.0,3324.62,0.0,81,-5.681755572108269e-06,0.0,7.311937177199601e-08,4.8662877010391036e-05,-5.766099800989419e-06,0.000724308493289043,372
-6.066338667907413,3.778796902345597e-09,0.0,2.197225189953254,8.850976245047578e-06,0.0005332814871139793,590400,-8.610340213518338e-07,0.0,3324.62,0.0,82,-1.3013004480399406e-05,0.0,-8.610340213518338e-07,4.184896691900316e-05,-1.2019015658229782e-05,0.0008777057223187993,371
-7.589334706140573,7.250111902994416e-09,0.0,2.197225054004205,1.3152247808197106e-05,0.0007754123681777652,597600,9.805374427199065e-07,0.0,3324.62,0.0,83,-9.625154198538343e-06,0.0,9.805374427199065e-07,5.721990806086172e-05,-1.0325261298758821e-05,0.0008757078622444913,371
-6.357271694566207,3.5551926139188147e-09,0.0,2.19722515852019,8.823336443515068e-06,0.000526597310069054,604800,3.1881896206889013e-07,0.0,3324.64,0.0,84,-7.5125601935683724e-06,0.0,3.1881896206889013e-07,4.17966628490312e-05,-8.257412382308535e-06,0.0007093023474492405,370
-5.766390969784803,3.3519482186241738e-09,0.0,2.1972251815802206,8.422477185582433e-06,0.0005170264786601794,612000,-4.5301440394637217e-07,0.0,3324.64,0.0,85,-5.480352329488229e-06,0.0,-4.5301440394637217e-07,3.910986354562449e-05,-5.0129383631668336e-06,0.0005609722413672688,370
-5.749572725958296,4.679341573729626e-09,0.0,2.197225124438604,9.752483137864425e-06,0.0005411943189862959,619200,3.842668378955995e-07,0.0,3324.64,0.0,86,-5.840653395557367e-06,0.0,3.842668378955995e-07,4.2201763778650045e-05,-6.13947043452375e-06,0.0005035000953239612,369
-5.777230253437208,3.62967092308458e-09,0.0,2.197225155612779,9.016077306286799e-06,0.000606795860797334,626400,-9.91777642412185e-07,0.0,3324.64,0.0,87,-1.0775546330286206e-05,0.0,-9.91777642412185e-07,4.798041892838358e-05,-9.611119038923892e-06,0.00039195893111750155,369
-6.223120052152211,2.951901370069609e-09,0.0,2.1972251693407694,7.4714950488872714e-06,0.00047439060660710525,633600,-2.75070941455624e-07,0.0,3324.64,0.0,88,-1.790713565646406e-05,0.0,-2.75070941455624e-07,3.732578755893378e-05,-1.724637915167983e-05,0.0003370210631300728,369
-5.644695132929813,4.594017138079403e-09,0.0,2.197225082529285,1.0514028867399652e-05,0.0006394313238767185,640800,-5.296779511884632e-07,0.0,3324.74,0.0,89,-2.1061255854221368e-05,0.0,-5.296779511884632e-07,5.195420321677726e-05,-2.0217388402451673e-05,0.000318933763613645,368
-5.453616054912724,3.21441344785296e-09,0.0,2.197225195434358,8.306293756234044e-06,0.00048277002871152875,648000,5.859010556674e-07,0.0,3324.74,0.0,90,-2.8794802576408194e-05,0.0,5.859010556674e-07,3.595599005829925e-05,-2.8879838755504842e-05,0.00021548973248896767,368
-6.6291502223979855,3.850531177353112e-09,0.0,2.1972251276269796,8.266475580225942e-06,0.00046738356045410444,655200,6.129986027922143e-07,0.0,3324.74,0.0,91,-2.5348546350075585e-05,0.0,6.129986027922143e-07,3.7276783464131584e-05,-2.5532578219070503e-05,0.000258264134603115,368
-5.017411705253324,3.969317523519542e-09,0.0,2.1972251669951555,9.670264955190721e-06,0.0005887026696823659,662400,9.718216274629483e-07,0.0,3324.74,0.0,92,-1.872866570546214e-05,0.0,9.718216274629483e-07,4.3388051848937834e-05,-1.9644292036081475e-05,0.00025637702447542496,368
