#{"t_start": 1541704673.043, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,155,5.038556
1.0,155,8.305438
3.0,252,14.17502
1.0,175,18.11458
0.0,129,20.778911
4.0,300,27.709464
0.0,127,30.433877
3.0,255,36.189276
0.0,129,39.174652
0.0,123,41.625763
1.0,155,45.124181
2.0,208,49.705971
1.0,175,53.654793
0.0,127,56.29174
0.0,127,59.026017
1.0,155,62.705591
0.0,125,65.429953
4.0,299,72.246287
3.0,272,78.469006
0.0,127,81.010724
0.0,129,83.775951
0.0,129,86.67345
6.0,379,95.605218
1.0,174,99.49663
0.0,127,102.134503
2.0,221,107.085954
7.0,447,117.022409
0.0,129,119.730466
5.0,311,127.071042
6.0,398,136.400093
6.0,396,145.758225
1.0,157,149.34962
5.0,309,156.616869
1.0,157,160.394179
2.0,226,165.37352
2.0,224,170.334838
2.0,203,175.11198
3.0,251,180.782372
5.0,322,188.174155
4.0,298,194.791926
0.0,127,197.560513
1.0,174,201.302895
0.0,129,204.014834
1.0,177,207.926439
2.0,202,212.484494
1.0,174,215.950675
0.0,129,218.925815
0.0,127,221.6892
0.0,127,224.464118
1.0,171,228.183007
0.0,127,231.094556
0.0,125,233.708584
1.0,153,237.08548
2.0,221,241.807309
5.0,332,249.401044
1.0,173,253.05072
2.0,202,257.656134
2.0,202,262.097766
1.0,173,265.805046
0.0,129,268.599016
1.0,173,272.415418
3.0,274,278.608483
1.0,175,282.444672
0.0,125,285.225803
0.0,129,287.952396
0.0,127,290.96469
1.0,170,294.911814
0.0,129,297.656838
3.0,249,303.481599
0.0,129,306.124523
1.0,173,309.835685
0.0,127,312.664753
0.0,125,315.523978
0.0,125,318.282377
0.0,125,321.002766
1.0,173,324.741601
1.0,157,328.391636
1.0,155,331.725537
0.0,127,334.30087
0.0,125,336.889111
0.0,129,339.814647
4.0,279,345.895002
6.0,376,354.432897
0.0,127,356.925373
1.0,173,360.681707
2.0,202,365.209384
0.0,129,367.984868
0.0,127,370.493118
1.0,175,374.111484
0.0,127,376.919687
0.0,129,379.718132
0.0,125,382.172088
4.0,299,389.150104
5.0,350,397.098377
2.0,202,401.542544
0.0,125,404.121507
0.0,127,406.777638
1.0,170,410.641396
2.0,224,415.749688
6.0,380,424.319952
1.0,175,428.058318
1.0,173,431.69262
3.0,248,437.185536
0.0,129,439.714803
0.0,129,442.350202
3.0,248,447.765898
0.0,129,450.28133
0.0,127,452.872073
4.0,299,459.93347
0.0,125,462.684304
3.0,246,468.183923
2.0,202,472.697839
1.0,173,476.462786
6.0,397,485.395051
5.0,352,492.974764
1.0,155,496.134861
9.0,380,504.921077
3.0,248,510.339305
0.0,125,513.003691
0.0,127,515.839397
0.0,129,518.489662
5.0,344,525.782114
0.0,129,528.604527
0.0,125,531.091375
5.0,350,538.776671
0.0,127,541.298057
0.0,129,543.925721
0.0,127,546.663236
2.0,200,551.237548
4.0,299,558.064232
0.0,129,560.871357
10.0,451,570.792496
5.0,344,578.645954
4.0,276,584.673413
0.0,125,587.488123
0.0,127,590.038863
10.0,415,599.073535
0.0,129,601.594672
10.0,430,611.26055
2.0,198,615.5021
1.0,175,619.271212
3.0,253,625.18881
2.0,202,629.585652
0.0,129,632.356152
2.0,200,636.432468
11.0,479,646.980705
0.0,127,649.49854
4.0,297,656.285385
5.0,350,664.013255
2.0,198,668.591238
0.0,125,671.271384
3.0,248,676.542068
0.0,125,679.240634
5.0,350,687.021474
0.0,125,689.691772
9.0,404,698.571154
0.0,129,701.317072
9.0,404,709.988091
7.0,444,719.790788
5.0,350,727.777698
0.0,125,730.341536
0.0,129,732.957617
0.0,129,735.650012
6.0,406,744.41364
6.0,397,753.367561
13.0,457,763.49557
2.0,206,767.722831
0.0,129,770.411493
4.0,297,776.984445
0.0,125,779.478874
4.0,297,786.027922
0.0,129,788.679457
2.0,202,793.005573
2.0,202,797.457507
0.0,129,800.029658
0.0,127,802.586128
0.0,129,805.404013
5.0,352,812.713654
0.0,127,815.302097
1.0,177,819.225599
0.0,127,821.776913
3.0,269,827.744304
0.0,129,830.372207
2.0,204,834.86247
5.0,330,842.436252
2.0,203,846.781006
2.0,226,851.808871
5.0,352,859.427346
3.0,268,865.265173
2.0,202,869.331634
2.0,222,874.320172
0.0,127,876.885317
2.0,183,880.631033
1.0,155,883.790414
2.0,224,888.840312
0.0,129,891.455785
0.0,127,893.947872
4.0,299,900.515839
1.0,176,904.249569
2.0,221,909.076133
3.0,248,914.230785
1.0,157,917.58721
3.0,246,922.830648
4.0,297,929.146449
3.0,228,934.081657
0.0,129,936.729449
2.0,221,941.5081
5.0,350,949.340118
0.0,123,951.784317
4.0,319,958.64947
1.0,175,962.381588
1.0,157,965.756076
14.0,485,976.045542
1.0,173,979.905423
3.0,234,984.744954
1.0,174,988.436972
0.0,129,991.082625
4.0,321,997.861467
1.0,174,1001.678735
0.0,125,1004.145409
6.0,400,1013.110441
